"gamble","gamble","impf"
"plod","plod","impf"
"splice","splice","pf"
"bound","bounded","impf"
"shackle","shackled","pf"
"go","goes","impf"
"falter","faltering","impf"
"counter","counter","impf"
"conserve","conserved","pf"
"stroke","stroking","impf"
"unmask","unmasked","pf"
"breed","breed","impf"
"tease","Teasing","impf"
"parry","parry","pf"
"descry","descried","pf"
"form","form","impf"
"appraise","appraised","impf"
"implicate","implicated","pf"
"coagulate","coagulated","pf"
"waylay","waylaid","impf"
"publish","published","pf"
"avoid","avoided","pf"
"renew","renewed","pf"
"lull","lull","pf"
"bid","bid","pf"
"astonish","astonished","pf"
"prompt","prompting","impf"
"polemicize","polemicize","impf"
"withdraw","withdrew","pf"
"assign","assigned","pf"
"elaborate","elaborating","pf"
"practice","practiced","impf"
"select","selected","pf"
"gawp","gawp","impf"
"fulfill","fulfill","pf"
"crowd","crowded","pf"
"deprave","depraved","pf"
"languish","languishing","impf"
"repose","reposes","impf"
"invoke","invoke","impf"
"divine","divine","impf"
"disbelieve","disbelieved","impf"
"slaughter","slaughtering","impf"
"abhor","abhorred","impf"
"flourish","flourished","impf"
"transcribe","transcribed","pf"
"ski","skiing","impf"
"fatigue","fatigued","impf"
"contemplate","contemplating","impf"
"recognise","recognise","impf"
"model","model","pf"
"join","joined","pf"
"drag","dragged","impf"
"decease","deceased","pf"
"clamp","clamped","pf"
"reduce","reduced","pf"
"sentence","sentenced","pf"
"inquire","inquire","pf"
"issue","issued","pf"
"lower","lowered","pf"
"expunge","expunged","pf"
"rave","raving","impf"
"announce","announced","pf"
"drink","drank","pf"
"decree","decreed","pf"
"operate","operated","impf"
"intercept","intercepted","impf"
"supplement","supplemented","impf"
"gladden","gladden","pf"
"contrast","contrast","pf"
"defy","defied","impf"
"reconsider","reconsidered","pf"
"begin","began","pf"
"become","becoming","impf"
"admonish","admonished","impf"
"widen","widening","pf"
"mediate","mediate","impf"
"accrue","accrued","pf"
"penalize","penalize","pf"
"amplify","amplified","impf"
"goggle","goggling","impf"
"lure","lured","impf"
"whirl","whirl","impf"
"recede","recede","pf"
"delegate","delegate","pf"
"dissolve","dissolve","impf"
"digest","digest","impf"
"slump","slumped","pf"
"veto","vetoed","pf"
"congregate","congregated","pf"
"delight","delighted","pf"
"side","sided","impf"
"disembark","disembark","pf"
"break","break","pf"
"change","change","pf"
"predominate","predominates","impf"
"draw","drew","pf"
"comfort","comfort","pf"
"hide","hide","pf"
"scrutinise","scrutinise","pf"
"clang","clanged","impf"
"condescend","condescend","impf"
"report","report","impf"
"stabilize","stabilized","pf"
"complete","completed","pf"
"shuffle","shuffle","pf"
"compensate","compensate","pf"
"idolize","idolize","impf"
"disburse","disburse","pf"
"squirm","squirmed","impf"
"sigh","sighed","pf"
"lament","lamenting","impf"
"certify","certify","impf"
"sign","sign","pf"
"mislead","mislead","impf"
"outrage","outraged","pf"
"diffuse","diffuses","impf"
"coax","coax","pf"
"scramble","scrambled","impf"
"salve","salving","pf"
"adumbrate","adumbrated","pf"
"sift","sifting","impf"
"download","download","pf"
"split","split","pf"
"skirt","skirted","impf"
"immerse","immerse","pf"
"marshal","marshalling","pf"
"limit","limited","pf"
"lust","lusted","impf"
"claim","claim","impf"
"FIND","FIND","pf"
"overbalance","overbalance","pf"
"undress","undressed","pf"
"durst","durst","impf"
"pre-empt","pre-empted","pf"
"fasten","fasten","pf"
"contest","contested","pf"
"level","level","pf"
"clench","clenched","pf"
"beget","begotten","pf"
"preserve","preserved","pf"
"establish","established","pf"
"wrench","wrenched","pf"
"raze","razed","pf"
"deter","deterred","pf"
"lurk","lurks","impf"
"license","license","pf"
"puff","puffs","pf"
"coat","coated","impf"
"expand","expand","impf"
"bob","bob","impf"
"gaze","gazed","impf"
"dream","dreamed","impf"
"squander","squandered","impf"
"confide","confided","pf"
"proclaim","proclaimed","pf"
"survey","surveying","impf"
"retrieve","retrieve","pf"
"jolt","jolted","pf"
"postpone","postpone","pf"
"spy","spied","impf"
"jeopardize","jeopardize","pf"
"heat","heating","pf"
"hammer","hammered","impf"
"displace","displace","pf"
"blab","blab","impf"
"seal","seal","pf"
"apportion","apportioned","pf"
"box","boxed","pf"
"bow","bowed","pf"
"investigate","investigate","impf"
"wobble","wobbling","impf"
"switch","switched","pf"
"head","head","impf"
"total","total","pf"
"heal","heals","impf"
"reserve","reserved","pf"
"dive","dive","pf"
"heap","heaped","impf"
"hear","hear","impf"
"fight","fight","impf"
"rescue","rescue","impf"
"cripple","crippled","pf"
"console","consoled","impf"
"recover","recovered","pf"
"determine","determined","pf"
"wheel","wheeling","impf"
"devastate","devastate","pf"
"cross","cross","pf"
"exonerate","exonerate","pf"
"control","control","impf"
"drill","drilled","impf"
"confer","conferred","pf"
"unmake","unmade","pf"
"acknowledge","acknowledged","pf"
"equip","equipped","pf"
"ameliorate","ameliorate","impf"
"quarrel","quarrelled","impf"
"overthrow","overthrowing","pf"
"cock","cocked","pf"
"inflict","inflicting","pf"
"knit","knitting","impf"
"mould","mould","impf"
"stumble","stumbled","pf"
"transmute","transmuted","pf"
"hoard","hoard","impf"
"elbow","elbowed","impf"
"vary","varied","impf"
"stoop","stooped","pf"
"paint","painted","impf"
"wrest","wrested","pf"
"apologise","apologise","impf"
"discipline","disciplined","impf"
"ponder","pondered","impf"
"transgress","transgress","pf"
"animate","animated","pf"
"injure","injure","pf"
"freeze","froze","pf"
"exert","exerting","pf"
"lighten","lighten","pf"
"hinder","hinder","impf"
"estimate","estimate","pf"
"strengthen","strengthened","pf"
"scent","scented","pf"
"exhibit","exhibit","pf"
"brand","branding","pf"
"pinpoint","pinpoint","pf"
"choke","choked","impf"
"deny","deny","pf"
"edit","edit","pf"
"gotta","gotta","impf"
"subtract","subtracted","pf"
"unscrew","unscrewed","pf"
"puke","puking","impf"
"swathe","swathed","pf"
"accept","accept","pf"
"seat","seated","pf"
"wheedle","wheedling","impf"
"adopt","adopt","pf"
"wander","wandered","impf"
"expire","expiring","impf"
"hustle","hustle","impf"
"affront","affronted","pf"
"oppose","oppose","impf"
"tarry","tarries","impf"
"sue","suing","impf"
"sermonize","sermonize","impf"
"overcome","overcome","pf"
"cooperate","cooperating","impf"
"sum","summed","pf"
"delve","delve","pf"
"recite","recited","impf"
"seek","sought","impf"
"seem","seemed","impf"
"obliterate","obliterating","pf"
"oppress","oppressed","impf"
"waltz","waltz","impf"
"disturb","disturb","pf"
"adore","adored","impf"
"lecture","lecturing","impf"
"persist","persisted","impf"
"pump","pumped","impf"
"caution","cautioned","impf"
"pierce","pierce","pf"
"bewitch","bewitched","pf"
"incense","incensed","pf"
"storm","storm","pf"
"speculate","speculate","impf"
"shudder","shudder","impf"
"launch","launching","pf"
"store","stored","pf"
"heed","heed","impf"
"adorn","Adorned","pf"
"quell","quell","pf"
"dismantle","dismantled","pf"
"flower","flower","impf"
"confirm","confirmed","impf"
"single","singled","pf"
"pull","Pull","impf"
"molest","molesting","impf"
"scourge","scourged","pf"
"bug","bugs","impf"
"cloak","cloaked","pf"
"appoint","appointed","pf"
"acquaint","acquaint","pf"
"assist","assist","pf"
"intervene","intervening","impf"
"ELECT","ELECT","impf"
"ignite","ignite","pf"
"stoke","stoked","pf"
"declare","declared","pf"
"separate","separated","impf"
"buy","buy","impf"
"express","expressed","impf"
"confine","confined","pf"
"advocate","advocating","impf"
"quest","questing","impf"
"elicit","elicit","pf"
"up","upped","pf"
"generate","generate","impf"
"tuck","tucked","pf"
"coil","coils","pf"
"ensure","ensure","pf"
"sink","sank","impf"
"query","queries","impf"
"suppose","suppose","impf"
"scruple","scrupled","impf"
"thin","thinning","impf"
"brake","brake","impf"
"extract","extracted","pf"
"obscure","obscuring","pf"
"dismay","dismayed","pf"
"forge","Forge","pf"
"expend","expended","pf"
"solve","solve","impf"
"quake","quake","impf"
"sing","singing","impf"
"demonstrate","demonstrate","pf"
"heft","hefting","pf"
"organise","organised","pf"
"support","supported","impf"
"enfold","enfolded","pf"
"deceive","deceived","pf"
"coin","coined","impf"
"drop","dropped","pf"
"hire","hired","pf"
"imprint","imprinted","pf"
"decompose","decomposed","impf"
"throng","thronged","impf"
"hearken","hearken","impf"
"gag","gag","impf"
"saunter","sauntered","impf"
"damp","damped","impf"
"flush","Flushed","pf"
"cringe","cringed","impf"
"screw","screwed","pf"
"assent","assented","impf"
"emphasize","emphasized","pf"
"shriek","shrieked","impf"
"decamp","decamped","pf"
"brighten","brightened","pf"
"figure","figured","pf"
"preclude","precluded","pf"
"corrupt","corrupted","impf"
"teach","teach","pf"
"transmit","transmitted","impf"
"commemorate","commemorate","pf"
"argue","argue","impf"
"weaken","weaken","impf"
"damn","damned","pf"
"belie","belied","pf"
"daunt","daunted","pf"
"deepen","deepen","impf"
"succeed","succeeding","pf"
"forego","forego","pf"
"revel","revelled","impf"
"bluff","bluff","impf"
"advertise","advertise","impf"
"compromise","compromised","pf"
"sack","sacked","pf"
"torment","tormented","impf"
"reach","reached","pf"
"type","typed","impf"
"hiss","hissing","impf"
"recant","recant","pf"
"practise","practise","impf"
"disarticulate","disarticulated","pf"
"justify","justified","pf"
"review","review","pf"
"sight","sights","impf"
"weather","weathered","impf"
"roar","roared","pf"
"tighten","tightened","pf"
"roam","roamed","impf"
"enshrine","enshrine","pf"
"simulate","simulates","pf"
"guide","guided","impf"
"segue","segued","pf"
"souse","sousing","pf"
"lambaste","lambasted","impf"
"collar","collaring","pf"
"contract","contracted","impf"
"conclude","concluded","pf"
"scroll","scrolled","pf"
"come","come","pf"
"push","pushed","impf"
"exist","exist","impf"
"countermand","countermanding","pf"
"purr","purr","impf"
"assail","assailed","impf"
"LOSE","LOSE","pf"
"lift","lifted","pf"
"force","forced","impf"
"goad","goads","impf"
"gambol","gambol","impf"
"flag","flagged","pf"
"suffuse","suffused","pf"
"trudge","trudging","impf"
"wear","wear","impf"
"range","ranged","impf"
"wean","weaning","pf"
"derive","derived","pf"
"disprove","disprove","pf"
"cope","cope","pf"
"rock","rocked","pf"
"overhear","overheard","pf"
"confess","confess","pf"
"impress","impressed","pf"
"leak","leaked","impf"
"dart","darted","pf"
"flay","flay","pf"
"predetermine","predetermined","pf"
"lean","leaned","pf"
"feature","featured","impf"
"assert","assert","impf"
"get","got","pf"
"recall","recall","impf"
"climax","climaxed","pf"
"darn","darning","impf"
"leap","leaps","pf"
"flap","Flapping","impf"
"copy","copied","pf"
"place","placed","pf"
"dare","dare","impf"
"dispute","dispute","impf"
"overstate","overstated","pf"
"cook","cook","impf"
"sell","sell","pf"
"suggest","suggested","pf"
"suspect","suspected","impf"
"abide","abide","pf"
"apologize","apologize","impf"
"contrive","contrived","pf"
"lead","led","impf"
"filter","filtered","pf"
"expect","expected","impf"
"help","help","impf"
"cease","cease","pf"
"soothe","soothing","impf"
"assess","assess","pf"
"mingle","mingled","impf"
"rename","renamed","pf"
"braid","braided","impf"
"owe","owe","impf"
"drape","drape","pf"
"date","date","impf"
"dress","dressed","pf"
"blot","blot","pf"
"reveal","reveals","pf"
"utter","uttering","pf"
"own","own","impf"
"sound","sounds","impf"
"vibrate","vibrating","impf"
"plait","plaited","pf"
"translate","translates","pf"
"escalate","escalating","impf"
"condense","condensed","impf"
"revitalize","revitalize","pf"
"substantiate","substantiated","pf"
"divert","Diverting","impf"
"create","created","pf"
"tag","tagged","impf"
"blow","blown","pf"
"tan","tan","pf"
"tap","tapped","pf"
"like","like","impf"
"titillate","titillated","impf"
"tax","taxed","pf"
"replay","replayed","pf"
"constrain","constrained","pf"
"flabbergast","flabbergasted","pf"
"delude","delude","impf"
"startle","startled","pf"
"reaffirm","reaffirm","pf"
"enforce","enforce","pf"
"ground","grounded","pf"
"dash","dashed","impf"
"flunk","flunked","pf"
"send","sent","pf"
"note","noted","impf"
"sail","sail","impf"
"regret","regretted","impf"
"abridge","abridged","pf"
"purpose","purposed","impf"
"line","lined","pf"
"link","linked","pf"
"exile","exiled","pf"
"flee","fleeing","impf"
"scale","scales","impf"
"forage","foraging","impf"
"hedge","Hedging","pf"
"weep","wept","impf"
"tune","tuned","impf"
"hoist","hoisted","pf"
"can","canned","pf"
"award","awarded","pf"
"subdivide","subdivides","impf"
"organize","organizing","pf"
"surmount","surmount","pf"
"ready","readying","pf"
"readjust","readjusted","pf"
"flex","flexed","pf"
"alarm","alarm","pf"
"station","stationed","pf"
"shimmer","shimmered","impf"
"fester","festering","impf"
"smooth","smooth","pf"
"satisfy","Satisfied","impf"
"will","willing","impf"
"plight","plight","pf"
"smoke","smoked","impf"
"match","matched","impf"
"fault","faulted","impf"
"follow","followed","impf"
"hail","hailed","impf"
"accent","accented","impf"
"beckon","beckon","impf"
"interrogate","interrogate","pf"
"divest","Divesting","pf"
"emphasise","emphasise","pf"
"challenge","challenged","pf"
"unearth","unearth","pf"
"emit","emit","impf"
"intend","intend","impf"
"rival","rivaled","impf"
"snap","snapping","pf"
