"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"plans","plan","chystá","chystat","impf"," This is happening right now : an RXer in Lydium who calls himself “ Wireworm ” is tapping out his thoughts about the Postmaster General ’ s plans to charge one guinea per station for all amateurs."," Právě to se nyní děje : nějaký radioamatér v Lydiu, který si říká "" Drátomol "", vyťukává své komentáře ke zprávě, že ministerstvo pošt se chystá zpoplatnit amatérské radiostanice částkou jedné guiney."
"holding","hold","svírá","svírat","impf"," The man holding this smokes a black, wooden chibouk;"," Muž, který ho svírá v rukou, kouří dřevěný černý čibuk;"
"smokes","smoke","kouří","kouřit","impf"," The man holding this smokes a black, wooden chibouk;"," Muž, který ho svírá v rukou, kouří dřevěný černý čibuk;"
"sits","sit","sedí","sedět","impf"," another river-man sits cross-legged at the prow, staring at the water like a mesmerised Narcissus."," další lodník sedí se zkříženýma nohama na přídi a zírá do vody jako zhypnotizovaný Narcis."
"staring","stare","zírá","zírat","impf"," another river-man sits cross-legged at the prow, staring at the water like a mesmerised Narcissus."," další lodník sedí se zkříženýma nohama na přídi a zírá do vody jako zhypnotizovaný Narcis."
"sits","sit","sedí","sedět","impf"," Miss Dobai sits impassive at her table, staring vaguely in front of her."," Slečna Dobaiová netečně sedí za stolem a hledí kamsi do prázdna před sebe."
"coming","come","přicházely","přicházet","impf"," Beyond that : that the stations at the far end of the dial, the signals on the edge of audibility — from ships, or desert outposts, or more distant ships and outposts ever further still being picked up and forwarded through vast, static reaches — were coming from a place so remote and enchanted as to belong to another dimension entirely, a “ there ” as far divorced from “ here ” as angels from the mortals before whom they might briefly appear in flickering electric visions."," A co víc : ty stanice na samém konci stupnice, signály na hranici slyšitelnosti - z lodí, z pouštních základen, z ještě vzdálenějších lodí a základen, jejichž signály se v širých, šumících dálavách stále ještě daly zachytit a sledovat - přicházely z místa tak vzdáleného a čarovného, jako by patřilo do zcela jiné dimenze, z "" tam "", které je od "" tady "" odloučeno stejně zřetelně, jako jsou andělé odtrženi od obyčejných smrtelníků, jimž se mohou zjevovat v prchavých elektrických vizích."
"starts","start","začne","začít","pf"," Walking back to it, Serge is acutely conscious of his feet percussing on the ground, and starts to tiptoe lest he cause more interference to the wires, even though the truck ’ s noise is much louder."," Když se k němu Serge vrací, jasně si uvědomuje, jak jeho chodidla buší do země, a i když nákladní auto je mnohem hlasitější, začne raději našlapovat po špičkách, aby nezpůsoboval další interference mezi dráty."
"left","leave","vyjedou","vyjet","pf"," On the way home, once they ’ ve left the woods and joined the road, he starts to drift off."," Jen co vyjedou z lesa na silnici, Serge začne podřimovat."
"starts","start","vyjedou","vyjet","pf"," On the way home, once they ’ ve left the woods and joined the road, he starts to drift off."," Jen co vyjedou z lesa na silnici, Serge začne podřimovat."
"starts","start","začne","začít","pf"," On the way home, once they ’ ve left the woods and joined the road, he starts to drift off."," Jen co vyjedou z lesa na silnici, Serge začne podřimovat."
"says","say","řekne","říci","pf"," “ Down here, ” she says — and, like a rat, she ’ s disappearing through the hole."," "" Tamhle dole, "" řekne a vzápětí jako krysa mizí v díře."
"disappearing","disappear","mizí","mizet","impf"," “ Down here, ” she says — and, like a rat, she ’ s disappearing through the hole."," "" Tamhle dole, "" řekne a vzápětí jako krysa mizí v díře."
"clear","clear","vyčistit","vyčistit","pf"," Here, among cobwebs undisturbed for who knows how long and dust-residues whose origins must lie in the last century if not the one before that, she installs her trophy on top of a tomb whose upper surface is so strewn with dead insects that she has to clear a swathe for it with her sleeve."," Tady, mezi pavučinami, které tu nerušeně visí bůhvíjak dlouho, a vrstvami prachu, jejichž základy pocházejí z minulého, ne - li z předminulého století, umístí svou trofej na hrob, jehož deska je tak posetá mrtvými hmyzími tělíčky, že pro ni musí rukávem vyčistit místo."
"sitting","sit","sedí","sedět","impf"," the majority of them, however, crawl up the very slope on which Serge and Hodge are sitting."," většina z nich ale začne šplhat právě na ten kopec, na kterém sedí Serge a Hodge."
"surround","surround","obklopí","obklopit","pf"," “ English Offiz-ee-er! ” Hodge says, a tad unwisely given what ’ s just happened on the bridge, to the soldiers who surround them with bemused looks."," "" Anglický Offizer! "" vysvětluje Hodge vojákům, kteří je s nechápavými výrazy obklopí, což je vzhledem k tomu, co se právě stalo na mostě, maličko pošetilé."
"hears","hear","Slyší","slyšet","impf"," He hears news forwarded, via Port Said and Rome, from Abyssinia, and sees an African girl strumming on some kind of mandolin, jet-black breasts glowing darkly through light silk."," Slyší zprávy z Port Saídu a Říma, z Habeše, a vidí mladou Afričanku, jak drnká na jakousi mandolínu a skrz lehké hedvábí prosvítají prsy černé jako smola."
"sees","see","vidí","vidět","impf"," He hears news forwarded, via Port Said and Rome, from Abyssinia, and sees an African girl strumming on some kind of mandolin, jet-black breasts glowing darkly through light silk."," Slyší zprávy z Port Saídu a Říma, z Habeše, a vidí mladou Afričanku, jak drnká na jakousi mandolínu a skrz lehké hedvábí prosvítají prsy černé jako smola."
"opening","open","otvírá","otvírat","impf"," outside, camels saddled with rich carpets, deserts opening up beneath red skies."," venku stojí bohatě osedlaní velbloudi a pod rudým nebem se do dáli otvírá poušť."
"says","say","řekne","říci","pf"," “ Well, yes, of course, ” he says."," "" No samozřejmě, "" řekne."
"sent","send","poslal","poslat","pf"," “ After all, he ’ s the one who sent — ”"," "" Koneckonců on přece poslal ... """
"stops","stop","Zarazí","zarazit","pf"," He stops, as though catching himself, and looks away, then, shifting in his seat, continues :"," Zarazí se, jako by řekl něco, co neměl, uhne pohledem, zavrtí se na židli a pokračuje :"
"continues","continue","pokračuje","pokračovat","impf"," He stops, as though catching himself, and looks away, then, shifting in his seat, continues :"," Zarazí se, jako by řekl něco, co neměl, uhne pohledem, zavrtí se na židli a pokračuje :"
"run","run","poběží","běžet","impf"," “ The new chain will run in parallel — through Egypt at least. ”"," "" Nová větev poběží paralelně - tedy aspoň v Egyptě. """
"says","say","mluvil","mluvit","impf"," “ Oh yes, you mentioned that, ” says Serge."," "" Aha, o tom už jste mluvil, "" přikývne Serge."
"asks","ask","zeptá","zeptat","pf"," “ What ’ s that? ” she asks, feeling an object in his jacket pocket prod her as they press together : it ’ s rush hour and the bus is crowded."," "" Co je tohle? "" zeptá se Audrey, když se k němu přitiskne - je špička a autobus je přeplněný - a v jeho kapse u saka ucítí jakýsi předmět."
"press","press","přitiskne","přitisknout","pf"," “ What ’ s that? ” she asks, feeling an object in his jacket pocket prod her as they press together : it ’ s rush hour and the bus is crowded."," "" Co je tohle? "" zeptá se Audrey, když se k němu přitiskne - je špička a autobus je přeplněný - a v jeho kapse u saka ucítí jakýsi předmět."
"feeling","feel","ucítí","ucítit","pf"," “ What ’ s that? ” she asks, feeling an object in his jacket pocket prod her as they press together : it ’ s rush hour and the bus is crowded."," "" Co je tohle? "" zeptá se Audrey, když se k němu přitiskne - je špička a autobus je přeplněný - a v jeho kapse u saka ucítí jakýsi předmět."
"says","say","řekne","říci","pf"," “ Leveller, ” he says."," "" Vodováha, "" řekne."
"meant","mean","Chtěl","chtít","impf"," I was meant to drop it off at home. ”"," "" Chtěl jsem si ji nechat doma. """
"drop","drop","nechat","nechat","pf"," I was meant to drop it off at home. ”"," "" Chtěl jsem si ji nechat doma. """
"clasped","clasp","svírá","svírat","impf"," With each hand clasped around an iris stem, she looks like a tethered radio mast."," Jak každou rukou svírá jeden stonek kosatce, vypadá jako k zemi ukotvený radiotelegrafní stožár."
"want","want","chtěla","chtít","impf"," “ Why did you want me to come out here? ” he asks."," "" Proč jsi chtěla, abych sem přišel? "" zeptá se jí."
"come","come","přišel","přijít","pf"," “ Why did you want me to come out here? ” he asks."," "" Proč jsi chtěla, abych sem přišel? "" zeptá se jí."
"asks","ask","zeptá","zeptat","pf"," “ Why did you want me to come out here? ” he asks."," "" Proč jsi chtěla, abych sem přišel? "" zeptá se jí."
"turns","turn","otočí","otočit","pf"," She ’ s silent for a while, then turns to him and says :"," Sophie chvíli mlčí, pak se k němu otočí a řekne :"
"says","say","řekne","říci","pf"," She ’ s silent for a while, then turns to him and says :"," Sophie chvíli mlčí, pak se k němu otočí a řekne :"
"wanted","want","Chtěla","chtít","impf"," “ I wanted to tell you something. ”"," "" Chtěla jsem ti něco říct. """
"tell","tell","říct","říci","pf"," “ I wanted to tell you something. ”"," "" Chtěla jsem ti něco říct. """
"Tell","tell","řekni","říci","pf"," “ Tell me, then, ” he tells her."," "" Tak mi to řekni, "" vybídne ji Serge."
"tells","tell","řekni","říci","pf"," “ Tell me, then, ” he tells her."," "" Tak mi to řekni, "" vybídne ji Serge."
"says","say","řekne","říci","pf"," She stands in silence for what seems like an age — then, just when he ’ s about to turn away and give up in frustration, says :"," Sophie zdánlivě celou věčnost mlčky stojí - a pak, zrovna když se Serge už už zklamaně odvrací, řekne :"
"lasts","last","trvá","trvat","impf"," The aircraft shell burst lasts a second — at its peak, I mean, the explosion itself, the bit I should be painting, seeing as I ’ m a War Artist and all that."," Výbuch protiletecké střely trvá vteřinu - myslím opravdu jen výbuch, ten kousek, který bych měl malovat, jelikož jsem válečný malíř a tak dále."
"mean","mean","myslím","myslet","impf"," The aircraft shell burst lasts a second — at its peak, I mean, the explosion itself, the bit I should be painting, seeing as I ’ m a War Artist and all that."," Výbuch protiletecké střely trvá vteřinu - myslím opravdu jen výbuch, ten kousek, který bych měl malovat, jelikož jsem válečný malíř a tak dále."
"painting","paint","malovat","malovat","impf"," The aircraft shell burst lasts a second — at its peak, I mean, the explosion itself, the bit I should be painting, seeing as I ’ m a War Artist and all that."," Výbuch protiletecké střely trvá vteřinu - myslím opravdu jen výbuch, ten kousek, který bych měl malovat, jelikož jsem válečný malíř a tak dále."
"do","do","dělat","dělat","impf"," What ’ s the honest thing to do, then?"," Takže co mám dělat?"
"paint","paint","namalovat","namalovat","pf"," How am I meant to paint time?"," Jak mám namalovat čas?"
"paint","paint","namalovat","namalovat","pf"," How am I meant to paint anything? ”"," Jak mám vůbec něco namalovat? """
"lie","lie","leží","ležet","impf"," Their hostess leads them to an enclave in which poufs lie in a circle round a Persian rug, sits them down, then floats away, returning shortly afterwards with three loaded syringes."," Hostitelka je odvede do oddělení, kde na perském koberci leží polštářky, usadí je, odpluje a zakrátko se vrátí se třemi plnými stříkačkami."
"sits","sit","usadí","usadit","pf"," Their hostess leads them to an enclave in which poufs lie in a circle round a Persian rug, sits them down, then floats away, returning shortly afterwards with three loaded syringes."," Hostitelka je odvede do oddělení, kde na perském koberci leží polštářky, usadí je, odpluje a zakrátko se vrátí se třemi plnými stříkačkami."
"returning","return","vrátí","vrátit","pf"," Their hostess leads them to an enclave in which poufs lie in a circle round a Persian rug, sits them down, then floats away, returning shortly afterwards with three loaded syringes."," Hostitelka je odvede do oddělení, kde na perském koberci leží polštářky, usadí je, odpluje a zakrátko se vrátí se třemi plnými stříkačkami."
"injects","inject","píchne","píchnout","pf"," Serge injects himself, then watches Zoroastria inject first Becky and then Audrey."," Serge si píchne tu svou a dívá se, jak Zoroastria aplikuje dávku nejdřív Becky a pak Audrey."
"inject","inject","píchne","píchnout","pf"," Serge injects himself, then watches Zoroastria inject first Becky and then Audrey."," Serge si píchne tu svou a dívá se, jak Zoroastria aplikuje dávku nejdřív Becky a pak Audrey."
"report","report","hlásit","hlásit","impf"," They ’ re to report the battalion ’ s advance to stations set up a mile or so behind the front for this very occasion, which in turn will relay the troops ’ positions back to HQ — where, Serge presumes, they must have a warlike version of the Realtor ’ s Game laid out across a table, with helmets instead of top hats, trucks instead of cars and rabid, snarling dogs being shunted over flattened icons representing trenches, hills and machine-gun nests."," Postup pluku mají za úkol hlásit stanicím vybudovaným právě pro tuto příležitost asi míli za frontou, které budou dále podávat hlášení do hlavního stanu - tam, jak si Serge představuje, mají zřejmě na stole rozloženou válečnou verzi hry Reality, kde se helmy místo cylindrů, nákladní auta místo osobních a vzteklí, vrčící psi posunují po obrázcích představujících zákopy, kopce a kulometná hnízda."
"representing","represent","představuje","představovat","impf"," They ’ re to report the battalion ’ s advance to stations set up a mile or so behind the front for this very occasion, which in turn will relay the troops ’ positions back to HQ — where, Serge presumes, they must have a warlike version of the Realtor ’ s Game laid out across a table, with helmets instead of top hats, trucks instead of cars and rabid, snarling dogs being shunted over flattened icons representing trenches, hills and machine-gun nests."," Postup pluku mají za úkol hlásit stanicím vybudovaným právě pro tuto příležitost asi míli za frontou, které budou dále podávat hlášení do hlavního stanu - tam, jak si Serge představuje, mají zřejmě na stole rozloženou válečnou verzi hry Reality, kde se helmy místo cylindrů, nákladní auta místo osobních a vzteklí, vrčící psi posunují po obrázcích představujících zákopy, kopce a kulometná hnízda."
"shunted","shunt","posunují","posunovat","impf"," They ’ re to report the battalion ’ s advance to stations set up a mile or so behind the front for this very occasion, which in turn will relay the troops ’ positions back to HQ — where, Serge presumes, they must have a warlike version of the Realtor ’ s Game laid out across a table, with helmets instead of top hats, trucks instead of cars and rabid, snarling dogs being shunted over flattened icons representing trenches, hills and machine-gun nests."," Postup pluku mají za úkol hlásit stanicím vybudovaným právě pro tuto příležitost asi míli za frontou, které budou dále podávat hlášení do hlavního stanu - tam, jak si Serge představuje, mají zřejmě na stole rozloženou válečnou verzi hry Reality, kde se helmy místo cylindrů, nákladní auta místo osobních a vzteklí, vrčící psi posunují po obrázcích představujících zákopy, kopce a kulometná hnízda."
"holds","hold","má","mít","impf"," “ It ’ s ‘ day-flag-row, ’ stupid, not ‘ der-flower-grow, ’ ” she says as she holds the new concoction over the Bunsen flame."," "" To má být deflagrace, ne deflargace, "" opraví ho Sophie, která už nad hořákem drží další směs."
"holds","hold","drží","držet","impf"," “ It ’ s ‘ day-flag-row, ’ stupid, not ‘ der-flower-grow, ’ ” she says as she holds the new concoction over the Bunsen flame."," "" To má být deflagrace, ne deflargace, "" opraví ho Sophie, která už nad hořákem drží další směs."
"spreading","spread","roztahuje","roztahovat","impf"," The queasiness is spreading to his head as his own stomach deflagrates, something sour and crimson blossoming, expanding."," Nevolnost mu stoupá do hlavy a zároveň dochází k deflagraci přímo v jeho žaludku, vykvétá a roztahuje se v něm cosi kyselého a šarlatového."
"staring","stare","zírá","zírat","impf"," Sophie ’ s staring at him, static."," Sophie na něj nehnutě zírá."
"awaiting","await","čekají","čekat","impf"," typewriters, all Coronas, stand stacked up against walls, awaiting relocation or, perhaps, evacuation;"," u stěn se tyčí hromady psacích strojů, samé Corony, a čekají na přestěhování nebo možná na evakuaci;"
"trying","try","snaží","snažit","impf"," people move briskly and anxiously down corridors trying to locate other people who are moving down adjacent ones looking for someone else."," po chodbách pobíhají nervózní lidé a snaží se najít další osoby, které právě pobíhají po přilehlých chodbách a pátrají po někom jiném."
"locate","locate","najít","najít","pf"," people move briskly and anxiously down corridors trying to locate other people who are moving down adjacent ones looking for someone else."," po chodbách pobíhají nervózní lidé a snaží se najít další osoby, které právě pobíhají po přilehlých chodbách a pátrají po někom jiném."
"ask","ask","ptá","ptát","impf"," Whenever Serge stops one of them to ask directions he ’ s met with an exasperated shrug;"," Vždycky, když Serge někoho z nich zastaví a ptá se na cestu, dočká se místo odpovědi jen popuzeného pokrčení ramen;"
"supervising","supervise","dohlíží","dohlížet","impf"," it ’ s by sheer chance that he eventually comes across Macauley, standing in the middle of a room supervising the removal of three wall-to-wall shelves ’ worth of box files."," nakonec čirou náhodou narazí na Macauleyho, který stojí uprostřed místnosti a dohlíží na demontáž knihoven, táhnoucích se přes tři stěny a plných šanonů."
"stretch","stretch","protáhl","protáhnout","pf"," He leaves the room twice : once to stretch his legs in the hallway, from whose window he watches Mr. Carrefax and Mr. Dean carrying the coils of copper wire and crates of bottles through the walled-in garden to the stables;"," Lékař dvakrát vyjde z pokoje : jednou, aby si protáhl nohy na chodbě, odkud oknem sleduje, jak pan Carrefax a pan Dean nosí cívky měděného drátu a krabice s láhvemi přes vnitřní zahradu do stájí;"
"watches","watch","sleduje","sledovat","impf"," He leaves the room twice : once to stretch his legs in the hallway, from whose window he watches Mr. Carrefax and Mr. Dean carrying the coils of copper wire and crates of bottles through the walled-in garden to the stables;"," Lékař dvakrát vyjde z pokoje : jednou, aby si protáhl nohy na chodbě, odkud oknem sleduje, jak pan Carrefax a pan Dean nosí cívky měděného drátu a krabice s láhvemi přes vnitřní zahradu do stájí;"
"carrying","carry","nosí","nosit","impf"," He leaves the room twice : once to stretch his legs in the hallway, from whose window he watches Mr. Carrefax and Mr. Dean carrying the coils of copper wire and crates of bottles through the walled-in garden to the stables;"," Lékař dvakrát vyjde z pokoje : jednou, aby si protáhl nohy na chodbě, odkud oknem sleduje, jak pan Carrefax a pan Dean nosí cívky měděného drátu a krabice s láhvemi přes vnitřní zahradu do stájí;"
"eat","eat","snědl","sníst","pf"," once to eat some sandwiches the maids have knocked up for him."," a podruhé, aby si snědl pár obložených chlebů, které mu připravily služebné."
"administers","administer","Podá","podat","pf"," He administers more chloroform and hears, above the hiss, the sound of Mr. Dean ’ s trap making its way up the gravel path, departing."," Podá rodičce další chloroform, do jehož syčení se vmísí zvuk odjíždějící páně Deanovy bryčky."
"continue","continue","pokračují","pokračovat","impf"," The contractions continue;"," Kontrakce pokračují;"
"spent","spend","strávil","strávit","pf"," The speaker, Rainer, spent a year or so at Versoie : a half-German boy who lost his hearing, then his life, to a cancer that developed in his ear."," Recitátor Rainer strávil ve Versoie asi rok : byl to chlapec zpola německého původu, kterého rakovina ucha připravila nejdříve o sluch a potom i o život."
"saw","see","viděl","vidět","impf"," Serge saw the cancer one day : it was bulbous, like a set of roots buckling the organ ’ s inner chamber, upsetting the delicate architecture of its whorls and plateaus from beneath the skin ’ s surface while a moss-like coat overgrew it from above."," Serge ten nádor jednou viděl : tvořil hrbol, jako by do nitra sluchového orgánu vrůstaly kořeny, zpod kůže narušovaly jemnou stavbu jeho závitnic a plošinek a kůže je svrchu kryla jako mech."
"complained","complain","stěžoval","stěžovat","impf"," I ’ m afraid Mr. Lynch has complained to me that he ’ s only seen you once in his drawing class all term. ”"," Pan profesor Lynch si bohužel stěžoval, že vás za celý semestr viděl ve svém kurzu kreslení pouze jednou. """
"seen","see","viděl","vidět","impf"," I ’ m afraid Mr. Lynch has complained to me that he ’ s only seen you once in his drawing class all term. ”"," Pan profesor Lynch si bohužel stěžoval, že vás za celý semestr viděl ve svém kurzu kreslení pouze jednou. """
"says","say","řekne","říci","pf"," “ I find perspective hard, sir, ” Serge says."," "" Mně připadá perspektiva těžká, pane profesore, "" řekne Serge."
"attend","attend","navštěvovat","navštěvovat","impf"," “ All the more reason to attend — that, and the fact that your continued membership of this institution demands it. ”"," "" O důvod víc, proč ty kurzy navštěvovat - a navíc je docházka nutná pro vaše setrvání v tomto vzdělávacím ústavu. """
"say","say","říci","říci","pf"," Serge has nothing to say."," Na to Serge nemá co říci."
"returns","return","vrátí","vrátit","pf"," Burnet returns the sketches to the dossier and hands this back to him."," Burnet vrátí nákresy do složky."
"asks","ask","zeptá","zeptat","pf"," “ What? ” the slender-fingered man asks."," "" Copak? "" zeptá se muž s tenkými prsty."
"replies","reply","odpoví","odpovědět","pf"," “ Nothing, ” he replies."," "" Ale nic, "" odpoví Serge."
"confirm","confirm","potvrdit","potvrdit","pf"," “ Can you confirm your name? ” the secretary asks."," "" Můžete mi potvrdit své jméno? "" žádá sekretářka."
"asks","ask","žádá","žádat","impf"," “ Can you confirm your name? ” the secretary asks."," "" Můžete mi potvrdit své jméno? "" žádá sekretářka."
"calls","call","říká","říkat","impf"," “ Miss Scarlet calls me Sunshine."," "" Slečna Scarlet mi říká Sluníčko."
"called","call","říká","říkat","impf"," My brothers called me Tilly, like the plough. ”"," Bratr mi říká Tilly. """
"whispers","whisper","zašeptá","zašeptat","pf"," “ She ’ s often here, ” Audrey whispers to Serge."," "" Ta sem chodí často, "" zašeptá Audrey Sergeovi."
"said","say","říká","říkat","impf"," “ The mother said, ” the voice continues, “ that she got to wear her bonnet and give answers, or she won ’ t."," "" Maminka říká, "" pokračuje hlásek, "" že má nosit čepičku a hezky odpovídat."
"continues","continue","pokračuje","pokračovat","impf"," “ The mother said, ” the voice continues, “ that she got to wear her bonnet and give answers, or she won ’ t."," "" Maminka říká, "" pokračuje hlásek, "" že má nosit čepičku a hezky odpovídat."
"wear","wear","má","mít","impf"," “ The mother said, ” the voice continues, “ that she got to wear her bonnet and give answers, or she won ’ t."," "" Maminka říká, "" pokračuje hlásek, "" že má nosit čepičku a hezky odpovídat."
"wear","wear","nosit","nosit","impf"," “ The mother said, ” the voice continues, “ that she got to wear her bonnet and give answers, or she won ’ t."," "" Maminka říká, "" pokračuje hlásek, "" že má nosit čepičku a hezky odpovídat."
"come","come","chodit","chodit","impf"," “ Who said you could come in here? ”"," "" A kdo ti dovolil sem chodit? """
"turns","turn","obrátí","obrátit","pf"," Sophie shrugs, and turns back to her work desk."," Sophie pokrčí rameny a obrátí se zpátky k pracovnímu stolu."
"studying","study","studuje","studovat","impf"," She ’ s stayed in this room pretty much non-stop since arriving back from London, where she ’ s been studying natural sciences at Imperial College for two terms now."," Co se vrátila z Londýna, kde už druhý semestr studuje na Imperial College přírodní vědy, tráví v téhle místnosti téměř všechen čas."
"come","come","chodit","chodit","impf"," they have to come to speaking-listening hubs that, in reality, are close enough to one another that they could simply shout."," musí chodit ke komunikačním uzlům, které jsou navzájem tak blízko, že by vlastně stačilo jenom křičet."
"shout","shout","křičet","křičet","impf"," they have to come to speaking-listening hubs that, in reality, are close enough to one another that they could simply shout."," musí chodit ke komunikačním uzlům, které jsou navzájem tak blízko, že by vlastně stačilo jenom křičet."
"sitting","sit","sedí","sedět","impf"," After a few days they ’ re spending whole sessions not trudging from spot to spot but rather sitting at their tele-posts, quietly agreeing their positions and negotiating sub-clauses for each now-imaginary move ..."," A za pár dní už se během partií ani netrmácejí z místa na místo, ale sedí u svých telekomunikačních stanovišť, tiše si sdělují své pozice a domlouvají si dodatky ke každému, nyní už imaginárnímu, tahu ..."
"form","form","tvoří","tvořit","impf"," Higher up, the vapour trails of SE5s form straight white lines against the blue, as though the sky ’ s surface were a mirror too."," O něco výš tvoří kondenzační pruhy S. E. pětek na modrém blankytu rovné bílé linie, jako by byl povrch nebe také zrcátko."
"means","mean","znamená","znamenat","impf"," “ Is that what ‘ pharaoh ’ means? ” Serge asks. “"," "" A to tedy znamená ' farao '? "" zeptá se Serge."
"asks","ask","zeptá","zeptat","pf"," “ Is that what ‘ pharaoh ’ means? ” Serge asks. “"," "" A to tedy znamená ' farao '? "" zeptá se Serge."
"means","mean","znamená","znamenat","impf"," “ No, it means ‘ house, ’ ” Petrou answers. “"," "" Ne, znamená to ' dům ', "" odpoví Petrou."
"answers","answer","odpoví","odpovědět","pf"," “ No, it means ‘ house, ’ ” Petrou answers. “"," "" Ne, znamená to ' dům ', "" odpoví Petrou."
"move","move","Přesunou","přesunout","pf"," They move on into a room full of small statuettes."," Přesunou se do sálu plného menších sošek."
"adds","add","dodá","dodat","pf"," “ Her way of mourning, ” Carrefax adds."," "" To je její výraz žalu, "" dodá Carrefax."
"tries","try","pokusí","pokusit","pf"," Cyan the nymph re-appears and tries to say something to Ceres, but seems unable to recite her lines : her mouth moves falteringly, emitting gurgles."," Opět se vynoří nymfa Kyané a pokusí se Ceres něco říci, ale jako by nedokázala repliky odříkávat, otvírá ústa naprázdno, podivně klokotá."
"say","say","říci","říci","pf"," Cyan the nymph re-appears and tries to say something to Ceres, but seems unable to recite her lines : her mouth moves falteringly, emitting gurgles."," Opět se vynoří nymfa Kyané a pokusí se Ceres něco říci, ale jako by nedokázala repliky odříkávat, otvírá ústa naprázdno, podivně klokotá."
"reassure","reassure","ujistí","ujistit","pf"," The audience shuffle awkwardly, embarrassed for the girl — but the chorus reassure them that this is part of the act :"," Obecenstvo se rozpačitě ošívá a stydí se místo dívky - ale vzápětí je chór ujistí, že je to součást děje :"
"lost","lose","ztratila","ztratit","pf"," Cyan has lost the powers of speech, and"," Kyané ztratila dar řeči."
"continue","continue","pokračuje","pokračovat","impf"," they continue,"," pokračuje,"
"gave","give","poskytla","poskytnout","pf"," a token manifest she gave for her to know"," znamení zřejmé přec poskytla matce : pás dceřin"
"participate","participate","účastnil","účastnit","impf"," Forced to till the earth for refusing to participate in the conquest of it. ”"," Místo abych se účastnil bojů o půdu, přinutili mě ji obdělávat. """
"Forced","force","přinutili","přinutit","pf"," Forced to till the earth for refusing to participate in the conquest of it. ”"," Místo abych se účastnil bojů o půdu, přinutili mě ji obdělávat. """
"smiling","smile","usměje","usmát","pf"," “ ‘ Advance thy empire, ’ ” Serge says, smiling."," "" Rozšiř svou vládu, "" usměje se Serge."
"understands","understand","pochopil","pochopit","pf"," If Clair understands the reference he ignores it."," Pokud Clair tu narážku pochopil, nedá to najevo."
"asks","ask","zeptá","zeptat","pf"," “ Where ’ s the one with the jetty in it? ” Serge asks."," "" Kde je ten s tím přístavištěm? "" zeptá se Serge."
"speaking","speak","mluvil","mluvit","impf"," He ’ s been looking at the paintings on the walls while Clair ’ s been speaking."," Zatímco Clair mluvil, on si prohlížel obrázky na zdi."
"need","need","muset","muset","impf"," “ That way, she won ’ t need to rely on the circumstance, far from guaranteed, of someone happening to pass by the Crypt at precisely the moment she comes to and rings."," "" Takto se nebude muset spoléhat na velmi nejistou podmínku, že právě ve chvíli, kdy přijde k sobě a zazvoní, kolem hrobky někdo půjde."
"rely","rely","spoléhat","spoléhat","impf"," “ That way, she won ’ t need to rely on the circumstance, far from guaranteed, of someone happening to pass by the Crypt at precisely the moment she comes to and rings."," "" Takto se nebude muset spoléhat na velmi nejistou podmínku, že právě ve chvíli, kdy přijde k sobě a zazvoní, kolem hrobky někdo půjde."
"happening","happen","přijde","přijít","pf"," “ That way, she won ’ t need to rely on the circumstance, far from guaranteed, of someone happening to pass by the Crypt at precisely the moment she comes to and rings."," "" Takto se nebude muset spoléhat na velmi nejistou podmínku, že právě ve chvíli, kdy přijde k sobě a zazvoní, kolem hrobky někdo půjde."
"comes","come","přijde","přijít","pf"," “ That way, she won ’ t need to rely on the circumstance, far from guaranteed, of someone happening to pass by the Crypt at precisely the moment she comes to and rings."," "" Takto se nebude muset spoléhat na velmi nejistou podmínku, že právě ve chvíli, kdy přijde k sobě a zazvoní, kolem hrobky někdo půjde."
"comes","come","půjde","jít","impf"," “ That way, she won ’ t need to rely on the circumstance, far from guaranteed, of someone happening to pass by the Crypt at precisely the moment she comes to and rings."," "" Takto se nebude muset spoléhat na velmi nejistou podmínku, že právě ve chvíli, kdy přijde k sobě a zazvoní, kolem hrobky někdo půjde."
"emitted","emit","vyšle","vyslat","pf"," The signal emitted will be weak, but strong enough to cover the estate, should, for example, Serge be experimenting with his wireless set, as I believe his wont is these days ... ”"," Signál, který vyšle, bude sice slabý, ale dost silný na to, aby pokryl celé panství, pokud bude například Serge konat pokusy se svou bezdrátovou soupravou, jak je myslím v těchto dnech jeho zvykem."
"cover","cover","pokryl","pokrýt","pf"," The signal emitted will be weak, but strong enough to cover the estate, should, for example, Serge be experimenting with his wireless set, as I believe his wont is these days ... ”"," Signál, který vyšle, bude sice slabý, ale dost silný na to, aby pokryl celé panství, pokud bude například Serge konat pokusy se svou bezdrátovou soupravou, jak je myslím v těchto dnech jeho zvykem."
