"missed","miss","vynechala","vynechat","pf"," The woman who did the pressing, at the cleaners, had missed some days that week."," Žehlířka v čistírně však ten týden několik dní vynechala."
"suppress","suppress","potlačit","potlačit","pf"," “ Now, tell me your names, ” she said, with a grin that she could not suppress and that was not returned."," "" Ještě mi prozraďte, jak se jmenujete, "" vyzvala je s úsměvem, který nemohla potlačit a který neopětovali."
"took","take","vzala","vzít","pf"," “ Adam and Eve, ” the girl said, as she took up the bill and tucked it away in some part of her drapery."," "" Adam a Eva, "" odsekla dívka, vzala bankovku a strčila ji někam do svého kaftanu."
"tucked","tuck","strčila","strčit","pf"," “ Adam and Eve, ” the girl said, as she took up the bill and tucked it away in some part of her drapery."," "" Adam a Eva, "" odsekla dívka, vzala bankovku a strčila ji někam do svého kaftanu."
"walked","walk","Šla","jít","impf"," She walked on."," Šla dál."
"existed","exist","existuje","existovat","impf"," Six months ago she did not know this man existed."," Před půlrokem nevěděla, že tenhle muž existuje."
"died","die","zahynul","zahynout","pf"," Six months ago, the man who died under the train was still alive, and perhaps picking out the clothes for his trip."," Před půlrokem byl člověk, který zahynul pod vlakem, dosud naživu a třeba si právě vybíral šaty na cestu."
"picking","pick","vybíral","vybírat","impf"," Six months ago, the man who died under the train was still alive, and perhaps picking out the clothes for his trip."," Před půlrokem byl člověk, který zahynul pod vlakem, dosud naživu a třeba si právě vybíral šaty na cestu."
"tell","tell","pozná","poznat","pf"," She can tell by his voice that he is claiming her."," Podle jeho hlasu pozná, že si na ni dělá nárok."
"sees","see","vidí","vidět","impf"," She stands up, quite numb, and sees that he is older, heavier, more impetuous than she has remembered."," Vstane, celá ochromená, a vidí, že je starší, tělnatější, impulzivnější, než jak si ho pamatuje."
"remembered","remember","pamatuje","pamatovat","impf"," She stands up, quite numb, and sees that he is older, heavier, more impetuous than she has remembered."," Vstane, celá ochromená, a vidí, že je starší, tělnatější, impulzivnější, než jak si ho pamatuje."
"feels","feel","cítí","cítit","impf"," He advances on her and she feels herself ransacked from top to bottom, flooded with relief, assaulted by happiness."," Přistoupí k ní, a Juliet se najednou cítí od hlavy až k patě úplně vypleněná, zalitá úlevou, zahrnutá štěstím."
"like","like","nechtěla","chtít","impf"," When they had finished eating he asked her if she would like to take a walk along the river before she caught her train."," Když dojedli, navrhl jí, jestli by se nechtěla projít kolem řeky, než půjde na vlak."
"agreed","agree","Souhlasila","souhlasit","impf"," She agreed, and he said that they could not do that unless he knew her name."," Souhlasila, ale pak namítl, že to nepůjde, dokud mu neprozradí své jméno."
"do","do","nepůjde","jít","impf"," She agreed, and he said that they could not do that unless he knew her name."," Souhlasila, ale pak namítl, že to nepůjde, dokud mu neprozradí své jméno."
"want","want","chtít","chtít","impf"," “ I might want to introduce you, ” he said."," "" Třeba vás budu chtít někomu představit, "" dodal."
"introduce","introduce","představit","představit","pf"," “ I might want to introduce you, ” he said."," "" Třeba vás budu chtít někomu představit, "" dodal."
"told","tell","Řekla","říci","pf"," She told him."," Řekla mu ho."
"thinking","think","myslela","myslet","impf"," “ Like Robin Redbreast, ” she said, as she had often said before, without thinking about it."," "" Jako Robinsonka, "" upřesnila to jako už mnohokrát předtím, aniž na to myslela."
"attracting","attract","přitahovali","přitahovat","impf"," The gymnosophists would be wanderers, far spread, attracting and repelling those they lived amongst with their ironclad devotion to purity of life and thought, their contempt for possessions, even for clothing and food."," Gymnosofisté byli nejspíš potulní filosofové, rozšíření daleko široko, a ty, mezi nimiž žili, přitahovali i odpuzovali svou neochvějnou oddaností čistotě života a myšlení, pohrdáním majetkem, dokonce i šatstvem a potravou."
"see","see","neuvidí","uvidět","pf"," She knew they wouldn ’ t see Maury."," Věděla, že Mauryho neuvidí."
"think","think","myslet","myslet","impf"," She did not have to think of him."," Aspoň na něho nemusí myslet."
"hope","hope","doufejme","doufat","impf"," “ And let ’ s hope they ’ re nearly through. ”"," "" A doufejme, že je skoro na odchodu. """
"push","push","strčila","strčit","pf"," Her hand was ready to push the door open, but she did not do it."," Ruku měla nastavenou, aby strčila do dveří a otevřela je, ale neudělala to."
"did","do","neudělala","udělat","pf"," Her hand was ready to push the door open, but she did not do it."," Ruku měla nastavenou, aby strčila do dveří a otevřela je, ale neudělala to."
"do","do","neudělala","udělat","pf"," Her hand was ready to push the door open, but she did not do it."," Ruku měla nastavenou, aby strčila do dveří a otevřela je, ale neudělala to."
"waited","wait","Čekala","čekat","impf"," She waited for him to speak, but he did not."," Čekala, až promluví, ale mlčel dál."
"speak","speak","promluví","promluvit","pf"," She waited for him to speak, but he did not."," Čekala, až promluví, ale mlčel dál."
"looked","look","podíval","podívat","pf"," He looked away from her, looked around the shop — looked at the array of clocks, as if they might give him some information or some support."," Odvrátil od ní oči, rozhlédl se po krámě - podíval se na řady hodin, jako by mu mohly něco prozradit nebo mu poskytnout pomoc."
"looked","look","podíval","podívat","pf"," He looked away from her, looked around the shop — looked at the array of clocks, as if they might give him some information or some support."," Odvrátil od ní oči, rozhlédl se po krámě - podíval se na řady hodin, jako by mu mohly něco prozradit nebo mu poskytnout pomoc."
"looked","look","podíval","podívat","pf"," He looked away from her, looked around the shop — looked at the array of clocks, as if they might give him some information or some support."," Odvrátil od ní oči, rozhlédl se po krámě - podíval se na řady hodin, jako by mu mohly něco prozradit nebo mu poskytnout pomoc."
"give","give","poskytnout","poskytnout","pf"," He looked away from her, looked around the shop — looked at the array of clocks, as if they might give him some information or some support."," Odvrátil od ní oči, rozhlédl se po krámě - podíval se na řady hodin, jako by mu mohly něco prozradit nebo mu poskytnout pomoc."
"looked","look","podíval","podívat","pf"," When he looked again at her face, he shivered, and involuntarily — but perhaps not — he bared his front teeth."," Když se jí znovu podíval do tváře, zachvěl se a bezděčně - ale možná ne tak docela - vycenil přední zuby."
"meets","meet","setká","setkat","pf"," There she meets a noble Thessalian named Theagenes, who falls in love with her and, with the help of a clever Egyptian, carries her off."," Tam se setká s urozeným Thesálcem Theagenem, který se do ní zamiluje a s pomocí jistého chytrého Egypťana ji unese."
"ceased","cease","nepřestala","přestat","pf"," The Ethiopian queen, as it turns out, has never ceased to long for her daughter and has hired this very Egyptian to search for her."," Aithiopská královna, jak se ukáže, nikdy nepřestala po své dceři toužit a najme si téhož Egypťana, aby po ní pátral."
"hired","hire","najme","najmout","pf"," The Ethiopian queen, as it turns out, has never ceased to long for her daughter and has hired this very Egyptian to search for her."," Aithiopská královna, jak se ukáže, nikdy nepřestala po své dceři toužit a najme si téhož Egypťana, aby po ní pátral."
"search","search","pátral","pátrat","impf"," The Ethiopian queen, as it turns out, has never ceased to long for her daughter and has hired this very Egyptian to search for her."," Aithiopská královna, jak se ukáže, nikdy nepřestala po své dceři toužit a najme si téhož Egypťana, aby po ní pátral."
"hope","hope","doufají","doufat","impf"," But what people — most people — hope for is occasionally also true."," Ale to, v co lidi, většina lidí, doufají, je občas taky pravda."
"hope","hope","Doufají","doufat","impf"," They hope that it ’ s not all fake."," Doufají, že to není všechno podfuk."
"understand","understand","rozumějí","rozumět","impf"," And it ’ s because performers like Tessa, who are really honorable, know about this hope and understand it — who could understand it better? — that they can begin to use certain tricks and routines, guaranteed to get the right results."," A poněvadž ti účinkující jako Tessa, ti skutečně poctiví, vědí o té naději a rozumějí jí - vždyť kdo by jí mohl rozumět lip? -, začnou se i oni uchylovat k určitým trikům a postupům, jen aby zaručeně uspěli."
"understand","understand","rozumějí","rozumět","impf"," And it ’ s because performers like Tessa, who are really honorable, know about this hope and understand it — who could understand it better? — that they can begin to use certain tricks and routines, guaranteed to get the right results."," A poněvadž ti účinkující jako Tessa, ti skutečně poctiví, vědí o té naději a rozumějí jí - vždyť kdo by jí mohl rozumět lip? -, začnou se i oni uchylovat k určitým trikům a postupům, jen aby zaručeně uspěli."
"understand","understand","rozumět","rozumět","impf"," And it ’ s because performers like Tessa, who are really honorable, know about this hope and understand it — who could understand it better? — that they can begin to use certain tricks and routines, guaranteed to get the right results."," A poněvadž ti účinkující jako Tessa, ti skutečně poctiví, vědí o té naději a rozumějí jí - vždyť kdo by jí mohl rozumět lip? -, začnou se i oni uchylovat k určitým trikům a postupům, jen aby zaručeně uspěli."
"understand","understand","rozumět","rozumět","impf"," And it ’ s because performers like Tessa, who are really honorable, know about this hope and understand it — who could understand it better? — that they can begin to use certain tricks and routines, guaranteed to get the right results."," A poněvadž ti účinkující jako Tessa, ti skutečně poctiví, vědí o té naději a rozumějí jí - vždyť kdo by jí mohl rozumět lip? -, začnou se i oni uchylovat k určitým trikům a postupům, jen aby zaručeně uspěli."
"begin","begin","začnou","začít","pf"," And it ’ s because performers like Tessa, who are really honorable, know about this hope and understand it — who could understand it better? — that they can begin to use certain tricks and routines, guaranteed to get the right results."," A poněvadž ti účinkující jako Tessa, ti skutečně poctiví, vědí o té naději a rozumějí jí - vždyť kdo by jí mohl rozumět lip? -, začnou se i oni uchylovat k určitým trikům a postupům, jen aby zaručeně uspěli."
"said","say","ukazovat","ukazovat","impf"," “ Times when you won ’ t be going out in public, ” he said."," "" V době, kdy se nebudeš ukazovat na veřejnosti, "" dodal."
"take","take","Vzal","vzít","pf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"doing","do","Vzal","vzít","pf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"take","take","Vzal","vzít","pf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"take","take","převzal","převzít","pf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"take","take","převzal","převzít","pf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"hopes","hope","doufá","doufat","impf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"take","take","vést","vést","impf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"take","take","vést","vést","impf"," So he has got it into his head ( Father has ) that it would be nice if Ollie would take over what I am doing and he really hopes ( Father ) that Ollie could work himself into the business and eventually be able to take it all over."," Vzal si tedy do hlavy, že by nebylo špatné, kdyby mou práci převzal Ollie, a vážně doufá, že Ollie se v podniku zapracuje a nakonec bude schopen vést ho celý."
"asked","ask","požádala","požádat","pf"," I ’ ve asked Donny to make us some tea. ”"," Donnyho jsem požádala, aby nám připravil čaj. """
"make","make","připravil","připravit","pf"," I ’ ve asked Donny to make us some tea. ”"," Donnyho jsem požádala, aby nám připravil čaj. """
"expecting","expect","předpokládala","předpokládat","impf"," Juliet had been expecting an assumed name like Serenity, or something with an Eastern flavor, nothing so plain and familiar as Joan."," Juliet předpokládala, že bude mít nějaké přijaté jméno jako Vyrovnaná nebo něco s příchutí Východu, nic tak prostého a známého jako Joan."
"thought","think","vzpomněla","vzpomenout","pf"," Later, of course, she thought of Pope Joan."," Později si ovšem vzpomněla na papežku Johannu."
"remembered","remember","vzpomněla","vzpomenout","pf"," Then she remembered."," Potom si vzpomněla."
"taught","teach","učila","učit","impf"," A girl, a pupil at the school where she had once taught for half a year."," Jedna dívka, žačka ve škole, kde kdysi půl roku učila."
"called","call","zavolal","zavolat","pf"," “ Is there any later train? ” he called from the kitchen."," "" Nejede nějaký pozdější vlak? "" zavolal z kuchyně."
"said","say","Odpověděla","odpovědět","pf"," She said no."," Odpověděla, že ne."
"hope","hope","Doufám","doufat","impf"," “ I hope you like it. ”"," "" Doufám, že vám chutná. """
"walked","walk","Procházeli","procházet","impf"," And they walked around with no money to spend, until it was time."," Procházeli se tam bez jediný vindry v kapse, až nastal čas schůzky."
"died","die","umřela","umřít","pf"," Irene ’ s older sister, the one who was the mainstay, more than the mother, I gather — she died of a burst appendix."," Irenina starší sestra, která se o rodinu starala víc než matka, pokud vím - tak ta umřela na prasklý slepý střevo."
"announcing","announce","hlásil","hlásit","impf"," The headwaiter went through the car announcing the first seating for lunch, and the mother and child at once got up and followed him."," Vagonem procházel vrchní a hlásil, že se podává oběd pro první směnu, a matka s děckem okamžitě vstala a pustila se za ním."
"say","say","Nevyslovuj","vyslovovat","impf"," “ Don ’ t say it. ”"," "" Nevyslovuj to. """
"arrange","arrange","zařídila","zařídit","pf"," Occasionally one of the women she worked with would arrange for her to meet somebody, and then she would be shocked at the prospect that had been considered suitable."," Občas jí některá kolegyně zařídila s někým schůzku a ji pak šokovalo, jak mohly někoho takového považovat za vhodného společníka."
"considered","consider","považovat","považovat","impf"," Occasionally one of the women she worked with would arrange for her to meet somebody, and then she would be shocked at the prospect that had been considered suitable."," Občas jí některá kolegyně zařídila s někým schůzku a ji pak šokovalo, jak mohly někoho takového považovat za vhodného společníka."
"frightened","frighten","vyděsil","vyděsit","pf"," And recently even Willard had frightened her, by making a joke about how he should move in someday, and help her look after Joanne."," V poslední době ji vyděsil i Willard, když žertem prohodil, že by se k ní měl časem nastěhovat a pomáhat jí starat se o Joannu."
"help","help","pomáhat","pomáhat","impf"," And recently even Willard had frightened her, by making a joke about how he should move in someday, and help her look after Joanne."," V poslední době ji vyděsil i Willard, když žertem prohodil, že by se k ní měl časem nastěhovat a pomáhat jí starat se o Joannu."
"excusing","excuse","omlouvali","omlouvat","impf"," Some people were already excusing her, even praising her, taking it for granted that she had planned from the beginning to devote her life to Joanne."," Někteří lidé ji už omlouvali, ba dokonce chválili, neboť považovali za hotovou věc, že se od počátku rozhodla obětovat život péči o sestru."
"praising","praise","chválili","chválit","impf"," Some people were already excusing her, even praising her, taking it for granted that she had planned from the beginning to devote her life to Joanne."," Někteří lidé ji už omlouvali, ba dokonce chválili, neboť považovali za hotovou věc, že se od počátku rozhodla obětovat život péči o sestru."
"said","say","odpověděla","odpovědět","pf"," Robin said, “ No. ”"," "" Ne, "" odpověděla Robin."
"thought","think","Měla","mít","impf"," The loss of her purse had preoccupied her and she had not thought of an attack from a dog being piled on top of that."," Měla plnou hlavu starostí pro ztracenou kabelku, takže ji ani nenapadlo, že by ji ke všemu mohl napadnout nějaký pes."
"make","make","udělala","udělat","pf"," “ And maybe you could go and make us a cup of tea, ” Tessa said."," "" A co kdybys nám udělala šálek čaje, "" vybídla ji Tessa ještě."
"forget","forget","zapomenout","zapomenout","pf"," “ Let ’ s forget all we were talking about, ” she said to Nancy."," Pojďme zapomenout na všechno, o čem jsme mluvily, "" obrátila se na Nancy."
"talking","talk","mluvily","mluvit","impf"," “ Let ’ s forget all we were talking about, ” she said to Nancy."," Pojďme zapomenout na všechno, o čem jsme mluvily, "" obrátila se na Nancy."
"said","say","mluvily","mluvit","impf"," “ Let ’ s forget all we were talking about, ” she said to Nancy."," Pojďme zapomenout na všechno, o čem jsme mluvily, "" obrátila se na Nancy."
"said","say","odpověděla","odpovědět","pf"," “ A boy, ” said Nancy."," "" Kluk, "" odpověděla Nancy."
"think","think","myslíš","myslet","impf"," “ You must think Don is — rather a simpleton, ” Sara said."," "" Nejspíš si myslíš, že Don je - víceméně prosťáček, "" ozvala se Sara."
"reveal","reveal","neprozradila","prozradit","pf"," The only thing she did not reveal to him was the expression chum around."," Jediné, co mu neprozradila, byl výraz drobet skamarádit."
"say","say","vyslovila","vyslovit","pf"," She had a notion that if she were to say that she would burst into tears all over again."," Měla pocit, že kdyby to vyslovila, znovu by se rozbrečela."
"think","think","Myslí","myslet","impf"," “ They think women are bound to be nicer. ”"," "" Myslí si, že ženy prostě musí být vlídnější. """
"wanted","want","hledal","hledat","impf"," “ But he just wanted somebody to talk to, ” she said, shifting sides a little."," "" Ale on jenom hledal někoho, s kým by si mohl popovídat, "" usoudila a trochu si poposedla."
"wanted","want","Potřeboval","potřebovat","impf"," “ He wanted somebody worse than I didn ’ t want somebody."," "" Potřeboval někoho víc, než jsem já potřebovala být sama."
"want","want","Potřeboval","potřebovat","impf"," “ He wanted somebody worse than I didn ’ t want somebody."," "" Potřeboval někoho víc, než jsem já potřebovala být sama."
"wanted","want","potřebovala","potřebovat","impf"," “ He wanted somebody worse than I didn ’ t want somebody."," "" Potřeboval někoho víc, než jsem já potřebovala být sama."
"want","want","potřebovala","potřebovat","impf"," “ He wanted somebody worse than I didn ’ t want somebody."," "" Potřeboval někoho víc, než jsem já potřebovala být sama."
"slowed","slow","zpomalil","zpomalit","pf"," And in this second or two the train slowed, then stopped, and they looked elsewhere."," A v této vteřince nebo dvou vlak zpomalil, potom zastavil a oba oči odvrátili."
"come","come","Dorazili","dorazit","pf"," They had come to a little settlement in the woods."," Dorazili do malé osady v lesích."
"getting","get","dostat","dostat","pf"," No way of getting her into town, snowstorm on and they didn ’ t have a phone."," Nemohli ji dostat do města, zuřila vánice a beztak neměli telefon."
"want","want","nechtěla","chtít","impf"," Irene didn ’ t want to go back to school then, because her sister had sort of protected her from the way the other kids would act towards them."," Potom už Irene nechtěla chodit do školy, protože sestra ji zatím víceméně chránila před ústrky ostatních dětí."
"go","go","chodit","chodit","impf"," Irene didn ’ t want to go back to school then, because her sister had sort of protected her from the way the other kids would act towards them."," Potom už Irene nechtěla chodit do školy, protože sestra ji zatím víceméně chránila před ústrky ostatních dětí."
"protected","protect","chránila","chránit","impf"," Irene didn ’ t want to go back to school then, because her sister had sort of protected her from the way the other kids would act towards them."," Potom už Irene nechtěla chodit do školy, protože sestra ji zatím víceméně chránila před ústrky ostatních dětí."
"said","say","řekla","říci","pf"," “ No, no, ” she said breathlessly."," "" Ale kdepak, "" řekla bez dechu."
"recognized","recognize","poznali","poznat","pf"," Grace and Juniper snorted and nuzzled up, as if they recognized the name and shared her concern, but then Lizzie butted in between them and knocked Grace ’ s head away from Carla ’ s petting hand."," Grace a Jaloveček zafrkali a tiskli se k ní čumákem, jako kdyby to jméno poznali a měli starost jako ona, ale pak se mezi ně vetřela Lizzie a odrazila Graceinu hlavu od Carliny laskající ruky."
"looked","look","nepodívala","podívat","pf"," Up until three years ago Carla never really looked at mobile homes."," Ještě před třemi lety se Carla na obytné karavany ani nepodívala."
"call","call","neříkala","říkat","impf"," She didn ’ t call them that, either."," A vlastně jim tak ani neříkala."
"thought","think","považovala","považovat","impf"," Like her parents, she would have thought “ mobile home ” pretentious."," Stejně jako její rodiče by "" karavan "" považovala za něco snobského."
"going","go","odjedu","odjet","pf"," Very soon I am going back there and then I expect I will be leaving again."," Velmi brzy se tam zase vrátím a potom znovu odjedu."
"leaving","leave","odjedu","odjet","pf"," Very soon I am going back there and then I expect I will be leaving again."," Velmi brzy se tam zase vrátím a potom znovu odjedu."
"cook","cook","uvařit","uvařit","pf"," Now I must cook your dinner."," Ale teď vám musím uvařit večeři."
"go","go","odejdete","odejít","pf"," Or you will go away hungry. ”"," Nebo odejdete o hladu. """
"read","read","přečíst","přečíst","pf"," “ Why can ’ t I read these letters?"," "" Jak to, že ta písmenka nemůžu přečíst?"
"jumped","jump","vyskočila","vyskočit","pf"," She was in very big distress when she jumped off that bus and got on the phone to me to come and get her."," Byla strašně nešťastná, když vyskočila z toho autobusu a volala mi, abych si pro ni přijel."
"got","get","přijel","přijet","pf"," She was in very big distress when she jumped off that bus and got on the phone to me to come and get her."," Byla strašně nešťastná, když vyskočila z toho autobusu a volala mi, abych si pro ni přijel."
"come","come","přijel","přijet","pf"," She was in very big distress when she jumped off that bus and got on the phone to me to come and get her."," Byla strašně nešťastná, když vyskočila z toho autobusu a volala mi, abych si pro ni přijel."
"get","get","přijel","přijet","pf"," She was in very big distress when she jumped off that bus and got on the phone to me to come and get her."," Byla strašně nešťastná, když vyskočila z toho autobusu a volala mi, abych si pro ni přijel."
"crying","cry","brečela","brečet","impf"," She was crying so hard I could hardly make out what it was she was saying. ”"," Tolik přitom brečela, že jsem skoro nerozuměl, co povídá. """
"saying","say","povídá","povídat","impf"," She was crying so hard I could hardly make out what it was she was saying. ”"," Tolik přitom brečela, že jsem skoro nerozuměl, co povídá. """
"wanted","want","chtěla","chtít","impf"," “ She wanted to come back? ”"," "" Ona se chtěla vrátit? """
"wanted","want","chtěla","chtít","impf"," You bet she wanted to come back."," To bych řek, že se chtěla vrátit."
"think","think","měl","mít","impf"," Strange to think how even at that time, not so long ago, one fleshly organ should be thought so precious, the site of courage and love."," Zvláštní pomyšlení, že už tehdy, vlastně ne tak dávno, měl být onen masitý orgán považován za tolik vzácný, za sídlo odvahy a lásky."
"thought","think","měl","mít","impf"," Strange to think how even at that time, not so long ago, one fleshly organ should be thought so precious, the site of courage and love."," Zvláštní pomyšlení, že už tehdy, vlastně ne tak dávno, měl být onen masitý orgán považován za tolik vzácný, za sídlo odvahy a lásky."
"think","think","považován","považovat","impf"," Strange to think how even at that time, not so long ago, one fleshly organ should be thought so precious, the site of courage and love."," Zvláštní pomyšlení, že už tehdy, vlastně ne tak dávno, měl být onen masitý orgán považován za tolik vzácný, za sídlo odvahy a lásky."
"thought","think","považován","považovat","impf"," Strange to think how even at that time, not so long ago, one fleshly organ should be thought so precious, the site of courage and love."," Zvláštní pomyšlení, že už tehdy, vlastně ne tak dávno, měl být onen masitý orgán považován za tolik vzácný, za sídlo odvahy a lásky."
"tell","tell","vyprávět","vyprávět","impf"," It wasn ’ t possible to tell the whole truth because she couldn ’ t get it straight herself."," Nemohla jí vyprávět všechno, protože se v tom ještě sama nevyznala."
"explain","explain","vysvětlit","vysvětlit","pf"," She couldn ’ t explain what she had wanted, right up to the point of not wanting it at all."," Nemohla vysvětlit, co vlastně chtěla, až k okamžiku, kdy už to vůbec nechtěla."
"wanted","want","chtěla","chtít","impf"," She couldn ’ t explain what she had wanted, right up to the point of not wanting it at all."," Nemohla vysvětlit, co vlastně chtěla, až k okamžiku, kdy už to vůbec nechtěla."
"wanting","want","chtěla","chtít","impf"," She couldn ’ t explain what she had wanted, right up to the point of not wanting it at all."," Nemohla vysvětlit, co vlastně chtěla, až k okamžiku, kdy už to vůbec nechtěla."
"wanted","want","nechtěla","chtít","impf"," She couldn ’ t explain what she had wanted, right up to the point of not wanting it at all."," Nemohla vysvětlit, co vlastně chtěla, až k okamžiku, kdy už to vůbec nechtěla."
"wanting","want","nechtěla","chtít","impf"," She couldn ’ t explain what she had wanted, right up to the point of not wanting it at all."," Nemohla vysvětlit, co vlastně chtěla, až k okamžiku, kdy už to vůbec nechtěla."
"phoned","phone","zavolala","zavolat","pf"," Eileen phoned Harry and told him that he had to come home."," Eileen zavolala Harrymu a naléhala na něj, aby přišel domů."
"come","come","přišel","přijít","pf"," Eileen phoned Harry and told him that he had to come home."," Eileen zavolala Harrymu a naléhala na něj, aby přišel domů."
"lived","live","bydlel","bydlet","impf"," Willard Greig, who lived next door, was playing rummy at the card table with Robin ’ s sister, Joanne."," Willard Greig, který bydlel hned vedle, hrál u karetního stolku s Robininou sestrou Joannou rummy."
"playing","play","hrál","hrát","impf"," Willard Greig, who lived next door, was playing rummy at the card table with Robin ’ s sister, Joanne."," Willard Greig, který bydlel hned vedle, hrál u karetního stolku s Robininou sestrou Joannou rummy."
"sitting","sit","seděla","sedět","impf"," Robin was sitting on the couch, frowning at a magazine."," Robin seděla na gauči a mračila se na nějaký časopis."
"said","say","řekla","říci","pf"," “ It was me, ” she said."," "" Muselo jít o mě, "" řekla."
"wanted","want","nechtěla","chtít","impf"," “ Yes, but I wasn ’ t the one wanted to do it, ” Eileen said."," "" Ano, ale já jsem to nechtěla udělat, "" řekla Eileen."
"do","do","udělat","udělat","pf"," “ Yes, but I wasn ’ t the one wanted to do it, ” Eileen said."," "" Ano, ale já jsem to nechtěla udělat, "" řekla Eileen."
"said","say","řekla","říci","pf"," “ Yes, but I wasn ’ t the one wanted to do it, ” Eileen said."," "" Ano, ale já jsem to nechtěla udělat, "" řekla Eileen."
"walked","walk","Procházeli","procházet","impf"," They walked down the aisle till she located her own berth."," Procházeli uličkou, až našla svoje lůžko."
"located","locate","našla","najít","pf"," They walked down the aisle till she located her own berth."," Procházeli uličkou, až našla svoje lůžko."
"turning","turn","obrátila","obrátit","pf"," She flattened herself against the curtain, turning, and rather expecting him to kiss her again or touch her, but he slid by almost as if they had met by accident."," Stoupla si těsně k závěsu, obrátila se a téměř očekávala, že ji znovu políbí nebo se jí dotkne, ale jenom kolem ní proklouzl, skoro jako by se potkali náhodou."
"expecting","expect","očekávala","očekávat","impf"," She flattened herself against the curtain, turning, and rather expecting him to kiss her again or touch her, but he slid by almost as if they had met by accident."," Stoupla si těsně k závěsu, obrátila se a téměř očekávala, že ji znovu políbí nebo se jí dotkne, ale jenom kolem ní proklouzl, skoro jako by se potkali náhodou."
"kiss","kiss","políbí","políbit","pf"," She flattened herself against the curtain, turning, and rather expecting him to kiss her again or touch her, but he slid by almost as if they had met by accident."," Stoupla si těsně k závěsu, obrátila se a téměř očekávala, že ji znovu políbí nebo se jí dotkne, ale jenom kolem ní proklouzl, skoro jako by se potkali náhodou."
"touch","touch","dotkne","dotknout","pf"," She flattened herself against the curtain, turning, and rather expecting him to kiss her again or touch her, but he slid by almost as if they had met by accident."," Stoupla si těsně k závěsu, obrátila se a téměř očekávala, že ji znovu políbí nebo se jí dotkne, ale jenom kolem ní proklouzl, skoro jako by se potkali náhodou."
"met","meet","potkali","potkat","pf"," She flattened herself against the curtain, turning, and rather expecting him to kiss her again or touch her, but he slid by almost as if they had met by accident."," Stoupla si těsně k závěsu, obrátila se a téměř očekávala, že ji znovu políbí nebo se jí dotkne, ale jenom kolem ní proklouzl, skoro jako by se potkali náhodou."
"securing","secure","připevnila","připevnit","pf"," Afraid, of course, that his stroking hand would go farther down and reach the knot she had made securing the pad to the belt."," Samozřejmě se bála, aby jeho hladící ruka nesklouzla níž, kde by mohla nahmátnout uzel, kterým si pro jistotu připevnila vložku k pásku."
"need","need","nemuselo","muset","impf"," If she had been the sort of girl who could rely on tampons this need never have happened."," Kdyby se jako jiná děvčata dovedla spolehnout na tampony, nemuselo k tomu dojít."
"realized","realize","uvědomila","uvědomit","pf"," More confusion perhaps than Sylvia had realized."," Možná zmatenější, než si Sylvia uvědomila."
"seemed","seem","nezdálo","zdát","impf"," The wine had brought out a stream of talk, but it had not seemed to be accompanied by any particular grief or upset."," Po víně se rozpovídala, ale nezdálo se, že by prožívala mimořádný žal a rozrušení."
"wanted","want","přáli","přát","impf"," Her parents wanted her to go to college, and she had agreed as long as she could choose to be a veterinarian."," Rodiče si přáli, aby studovala dál, a ona souhlasila pod podmínkou, že se stane veterinářkou."
