"work","work","Pracujete","pracovat","impf"," "" Do you work here at home? "" I asked."," "" Pracujete tady doma? "" vyzvídala jsem."
"thought","think","myslím","myslet","impf"," "" I think she 'd prefer you thought of her as Cat Gaillard, "" he said."," "" Já myslím, že by byla raději, kdybyste o ní smýšleli jako o Cat Gaillardové, "" řekl."
"said","say","řekl","říci","pf"," "" I think she 'd prefer you thought of her as Cat Gaillard, "" he said."," "" Já myslím, že by byla raději, kdybyste o ní smýšleli jako o Cat Gaillardové, "" řekl."
"said","say","odpověděla","odpovědět","pf"," "" That would be nice, "" I said."," "" To by bylo hezké, "" odpověděla jsem na to."
"did","do","studovali","studovat","impf"," I did not like being studied and cataloged, and I did not wish to be dismissed as simply Sam Forrest 's new painting."," Nezamlouvalo se mi, že mě studovali a katalogizovali, a nepřála jsem si, aby mě chápali pouze jako nové plátno Sama Forresta."
"studied","study","studovali","studovat","impf"," I did not like being studied and cataloged, and I did not wish to be dismissed as simply Sam Forrest 's new painting."," Nezamlouvalo se mi, že mě studovali a katalogizovali, a nepřála jsem si, aby mě chápali pouze jako nové plátno Sama Forresta."
"did","do","studovali","studovat","impf"," I did not like being studied and cataloged, and I did not wish to be dismissed as simply Sam Forrest 's new painting."," Nezamlouvalo se mi, že mě studovali a katalogizovali, a nepřála jsem si, aby mě chápali pouze jako nové plátno Sama Forresta."
"wish","wish","nepřála","přát","impf"," I did not like being studied and cataloged, and I did not wish to be dismissed as simply Sam Forrest 's new painting."," Nezamlouvalo se mi, že mě studovali a katalogizovali, a nepřála jsem si, aby mě chápali pouze jako nové plátno Sama Forresta."
"said","say","říct","říci","pf"," I could not have said why I cared what Lord and Lady Cardigan thought of me;"," Nemohu říct, proč mi záleželo na tom, co si o mně lord a lady Cardiganovi myslí."
"cared","care","záleželo","záležet","impf"," I could not have said why I cared what Lord and Lady Cardigan thought of me;"," Nemohu říct, proč mi záleželo na tom, co si o mně lord a lady Cardiganovi myslí."
"thought","think","myslí","myslet","impf"," I could not have said why I cared what Lord and Lady Cardigan thought of me;"," Nemohu říct, proč mi záleželo na tom, co si o mně lord a lady Cardiganovi myslí."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","spatřila","spatřit","pf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","spatřila","spatřit","pf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"shining","shine","leskly","lesknout","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"saw","see","viděla","vidět","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"held","hold","nesly","nést","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"held","hold","nesly","nést","impf"," saw scrubbed counters and kitchen flagstones, shining softly; saw sofas indented by years of our bodies, pillows that held the imprint of our heads, newly vacuumed rugs that still held the tracks of our feet."," A vybavil se mi stejný obrázek jako tehdy : viděla jsem světlé pokoje zalité řídkým, čistým vzduchem Hory, jeden za druhým, spatřila jsem svou zahradu se všemi kvetoucími květinami, viděla jsem umytou kuchyňskou linku a dlaždice na podlaze, které se matně leskly, viděla jsem pohovky, do kterých se za ta léta otiskly tvary našich těl, a polštářky, které nesly stopy našich hlav, čerstvě vyluxované koberečky, na nichž byly dosud naše šlápoty."
"see","see","neviděla","vidět","impf"," I did not see us, though."," Avšak nás jsem tam neviděla."
"think","think","myslel","myslet","impf"," I do n't think Joe did, though; not then."," A podle mě si to myslel i Joe a tušili to rovněž oni."
"watching","watch","sledoval","sledovat","impf"," "" Give them a little time, "" he said, watching their rental car set off down the road toward the airport in Chattanooga."," "" Dopřej jim trochu času, "" poprosil mě Joe a sledoval očima jejich vůz z půjčovny, který mířil po silnici směrem k letišti v Chattanooga."
"said","say","řekla","říci","pf"," "" I 'm not really sure, "" I said."," "" Já vlastně přesně nevím, "" řekla jsem."
"planned","plan","plánovali","plánovat","impf"," "" Maria and Colin planned Tuscany originally, but I think Ada has edited it."," "" Maria s Colinem plánovali cestu do Toskánska, ale Ada to podle mě přeplánovala po svém."
"wanted","want","chtěl","chtít","impf"," Colin wanted to go over to Perugia and Assisi, but Ada is lobbying for the coast."," Colin se chtěl zastavit v Perugii a Assisi, ale Ada se silně přimlouvá za pobřeží."
"leaning","lean","nakláněly","naklánět","impf"," I knew from the narrow twisting streets, and the crumbling plaster houses leaning over them, and the dim piazzas and the tall shuttered windows that we were in a very old part of Rome."," Podle úzkých, klikatých uliček, drolící se omítky na domech, které se nad nimi nakláněly, ztemnělých náměstíček a vysokých oken s okenicemi, jsme poznali, že jsme se ocitli ve velice staré části Říma."
"said","say","vyslovila","vyslovit","pf"," "" Trastevere? "" I said to Joe. I said it, for some reason, in a whisper."," "" To je Trastevere? "" otázala jsem se Joea a z nějakého důvodu jsem tu otázku vyslovila šeptem."
"said","say","vyslovila","vyslovit","pf"," "" Trastevere? "" I said to Joe. I said it, for some reason, in a whisper."," "" To je Trastevere? "" otázala jsem se Joea a z nějakého důvodu jsem tu otázku vyslovila šeptem."
"said","say","odpověděla","odpovědět","pf"," "" We will, “ I said, and kissed her on both cheeks, as I was learning to do."," "" Děkujeme! "" odpověděla jsem a políbila ji na obě tváře, jak jsem se to už naučila."
"kissed","kiss","políbila","políbit","pf"," "" We will, “ I said, and kissed her on both cheeks, as I was learning to do."," "" Děkujeme! "" odpověděla jsem a políbila ji na obě tváře, jak jsem se to už naučila."
"learning","learn","naučila","naučit","pf"," "" We will, “ I said, and kissed her on both cheeks, as I was learning to do."," "" Děkujeme! "" odpověděla jsem a políbila ji na obě tváře, jak jsem se to už naučila."
"thank","thank","poděkovat","poděkovat","pf"," "" There 's no way to say thank you, but I intend to find one before this trip is over. """," "" Nevím, jak vám poděkovat - ale nějaký způsob určitě najdu, než tenhle výlet skončí! """
"find","find","najdu","najít","pf"," "" There 's no way to say thank you, but I intend to find one before this trip is over. """," "" Nevím, jak vám poděkovat - ale nějaký způsob určitě najdu, než tenhle výlet skončí! """
"Letting","let","dovolila","dovolit","pf"," "" Letting Sam do the portrait is thanks enough, "" she said."," "" Jako díky stačí to, že jste Samovi dovolila, aby vás portrétoval, "" řekla mi."
"said","say","řekla","říci","pf"," "" Letting Sam do the portrait is thanks enough, "" she said."," "" Jako díky stačí to, že jste Samovi dovolila, aby vás portrétoval, "" řekla mi."
"hugged","hug","objal","obejmout","pf"," Sam hugged me and Joe indiscriminately."," Sam popadl do náručí mne a pak objal i Joea."
"smelled","smell","Voněl","vonět","impf"," He smelled as he had on the first night I met him, of sweat and gin."," Voněl stejně jako prvního večera, kdy jsem se s ním seznámila, po potu a ginu."
"drink","drink","nepijte","pít","impf"," "" A, do n't drink the water, "" he said."," "" Za A nepijte vodu! "" varoval nás."
"shouted","shout","vykřikla","vykřiknout","pf"," "" Joe! "" I shouted."," "" Joe! "" vykřikla jsem."
"comforted","comfort","uklidnila","uklidnit","pf"," "" That 's hard stuff, Sam, “ I said, but somehow the words comforted me."," "" To je ale tvrdá pravda, Same, "" usoudila jsem, avšak ta slova mě nějak uklidnila."
"try","try","snažím","snažit","impf"," "" About the only thing I really try very hard not to do is lie, "" Sam Forrest said."," "" Já se opravdu ze všech sil snažím o jednu jedinou věc, a to je nelhat, "" odpověděl mi Sam Forrest."
"lie","lie","nelhat","lhát","impf"," "" About the only thing I really try very hard not to do is lie, "" Sam Forrest said."," "" Já se opravdu ze všech sil snažím o jednu jedinou věc, a to je nelhat, "" odpověděl mi Sam Forrest."
"said","say","odpověděl","odpovědět","pf"," "" About the only thing I really try very hard not to do is lie, "" Sam Forrest said."," "" Já se opravdu ze všech sil snažím o jednu jedinou věc, a to je nelhat, "" odpověděl mi Sam Forrest."
"called","call","zavolal","zavolat","pf"," On the way back to the Cavalieri Hilton in the cab Sam called for me, I had another bad attack of the fear."," Na cestě zpátky do hotelu Cavalieri jsem v taxíku, který mi Sam zavolal, zažila další ošklivý záchvat strachu."
"brought","bring","nepřinesl","přinést","pf"," It was clear that no one in her experience had ever brought a bag back."," Bylo jasné, že nikdy, kam až její zkušenost sahala, nikdo kufr zpátky nepřinesl."
"fell","fall","dostal","dostat","pf"," I felt a sudden weary certainty that if we fell upon the bag identical to Joe 's and ripped it open we would find dreary, ill-made clothes far past their first youth;"," Náhle se mě zmocnila jakási unavená jistota, že kdyby se nám znovu dostal do rukou ten kufr podobný Joeovu a kdybychom jej tentokrát násilím otevřeli, tak by na nás vykouklo nuzné, špatně ušité oblečení, které mělo nejlepší léta života dávno za sebou."
"open","open","otevřeli","otevřít","pf"," I felt a sudden weary certainty that if we fell upon the bag identical to Joe 's and ripped it open we would find dreary, ill-made clothes far past their first youth;"," Náhle se mě zmocnila jakási unavená jistota, že kdyby se nám znovu dostal do rukou ten kufr podobný Joeovu a kdybychom jej tentokrát násilím otevřeli, tak by na nás vykouklo nuzné, špatně ušité oblečení, které mělo nejlepší léta života dávno za sebou."
"return","return","nevrátil","vrátit","pf"," no one in their right mind would return the good Brooks Brothers slacks and jackets, the Ralph Lauren polos and thick, creamy oxford-cloth shirts Joe had brought."," Nikdo, kdo má všech pět pohromadě, by přece nevrátil pěkné kalhoty a saka od Brooks Brothers, trička od Ralpha Laurena a smetanové košile z kvalitní látky, které si Joe přivezl."
"brought","bring","přivezl","přivézt","pf"," no one in their right mind would return the good Brooks Brothers slacks and jackets, the Ralph Lauren polos and thick, creamy oxford-cloth shirts Joe had brought."," Nikdo, kdo má všech pět pohromadě, by přece nevrátil pěkné kalhoty a saka od Brooks Brothers, trička od Ralpha Laurena a smetanové košile z kvalitní látky, které si Joe přivezl."
"thought","think","myslím","myslet","impf"," Or anyway "" - and he looked a little embarrassed- "" I 've always thought painting must be like that."," Tedy já si alespoň myslím, že malování musí takhle podobně vypadat, "" Joe se při těch slovech tvářil trochu rozpačitě."
"crumpled","crumple","zmačkala","zmačkat","pf"," I crumpled it up in repugnance."," S rozhořčeným odporem jsem papír zmačkala."
"try","try","snaží","snažit","impf"," They 're death engineers themselves, but they still try to lay that trip on women. """," Sami rozhodují o životě a smrti, a přesto se pořád v jednom kuse snaží uvalit ještě tohle na bedra žen. """
"wept","weep","Plakala","plakat","impf"," I wept because I had never felt such strength before."," Plakala jsem, protože jsem nikdy předtím nepocítila takovou sílu."
"felt","feel","nepocítila","pocítit","pf"," I wept because I had never felt such strength before."," Plakala jsem, protože jsem nikdy předtím nepocítila takovou sílu."
"wiped","wipe","Otřela","otřít","pf"," I wiped my eyes on the heel of my palm and put the Opel into gear and drove on."," Otřela jsem si oči hřbetem dlaně, zařadila jsem rychlost a opět se rozjela vpřed."
"passed","pass","Míjela","míjet","impf"," I passed small cars coming in the opposite direction, saw farmers and herdsmen in the fields, families walking along the road."," Míjela jsem malá autíčka, která jela proti mně, viděla sedláky a pastevce na polích, rodiny, které kráčely podél silnice."
"walking","walk","jela","jet","impf"," I passed small cars coming in the opposite direction, saw farmers and herdsmen in the fields, families walking along the road."," Míjela jsem malá autíčka, která jela proti mně, viděla sedláky a pastevce na polích, rodiny, které kráčely podél silnice."
"saw","see","viděla","vidět","impf"," I passed small cars coming in the opposite direction, saw farmers and herdsmen in the fields, families walking along the road."," Míjela jsem malá autíčka, která jela proti mně, viděla sedláky a pastevce na polích, rodiny, které kráčely podél silnice."
"walking","walk","kráčely","kráčet","impf"," I passed small cars coming in the opposite direction, saw farmers and herdsmen in the fields, families walking along the road."," Míjela jsem malá autíčka, která jela proti mně, viděla sedláky a pastevce na polích, rodiny, které kráčely podél silnice."
"waved","wave","mávala","mávat","impf"," I waved to all of them, and they all waved back."," Všem jsem jim mávala a oni zase mávali mně."
"waved","wave","mávala","mávat","impf"," I waved to all of them, and they all waved back."," Všem jsem jim mávala a oni zase mávali mně."
"waved","wave","mávali","mávat","impf"," I waved to all of them, and they all waved back."," Všem jsem jim mávala a oni zase mávali mně."
"waved","wave","mávali","mávat","impf"," I waved to all of them, and they all waved back."," Všem jsem jim mávala a oni zase mávali mně."
"trust","trust","důvěřuji","důvěřovat","impf"," From now on I 'll trust your instincts. """," Od této chvíle důvěřuji tvému instinktu. """
"found","find","najít","najít","pf"," "" You must have finally found a good spot to swim."," "" Nakonec jste jistě museli najít nějaké pěkné místečko na koupání."
"go","go","pojedu","jet","impf"," "" I will go with Colin and Maria in the station wagon, and Joe will come with us, "" Ada said."," "" Já pojedu s Colinem a Marií v kombi a Joe pojede s námi, "" pokračovala Ada."
"go","go","pojede","jet","impf"," "" I will go with Colin and Maria in the station wagon, and Joe will come with us, "" Ada said."," "" Já pojedu s Colinem a Marií v kombi a Joe pojede s námi, "" pokračovala Ada."
"go","go","pokračovala","pokračovat","impf"," "" I will go with Colin and Maria in the station wagon, and Joe will come with us, "" Ada said."," "" Já pojedu s Colinem a Marií v kombi a Joe pojede s námi, "" pokračovala Ada."
"stretch","stretch","natáhnout","natáhnout","pf"," "" That way there will be room for Colin and Joe both to stretch out, and Maria and I can take turns with the car."," "" Colin a Joe se tak můžou během cesty natáhnout a my se s Marií prostřídáme při řízení."
"said","say","vyslovila","vyslovit","pf"," "" Are you sure this is right? "" I said, realizing only after I had spoken that I was whispering."," "" Jste si jistá, že je tohle to pravé místo? "" otázala jsem se, a teprve když jsem tu otázku vyslovila, uvědomila jsem si, že šeptám."
"spoken","speak","vyslovila","vyslovit","pf"," "" Are you sure this is right? "" I said, realizing only after I had spoken that I was whispering."," "" Jste si jistá, že je tohle to pravé místo? "" otázala jsem se, a teprve když jsem tu otázku vyslovila, uvědomila jsem si, že šeptám."
"realizing","realize","uvědomila","uvědomit","pf"," "" Are you sure this is right? "" I said, realizing only after I had spoken that I was whispering."," "" Jste si jistá, že je tohle to pravé místo? "" otázala jsem se, a teprve když jsem tu otázku vyslovila, uvědomila jsem si, že šeptám."
"whispering","whisper","šeptám","šeptat","impf"," "" Are you sure this is right? "" I said, realizing only after I had spoken that I was whispering."," "" Jste si jistá, že je tohle to pravé místo? "" otázala jsem se, a teprve když jsem tu otázku vyslovila, uvědomila jsem si, že šeptám."
"come","come","Chodím","chodit","impf"," I come here all the time."," Chodím sem pořád."
"saw","see","neviděla","vidět","impf"," I did too, but I saw nothing."," Já také, ale nic jsem neviděla."
"Come","come","Pojďte","jít","impf"," "" Come sit down and leave the succoring to the Angel of Mercy, "" he said, grinning evilly."," "" Pojďte k nám, posaďte se tady a přenechte to poskytování první pomoci andělu milosrdenství, "" vybídl mě s ďábelským úsměvem."
"sit","sit","posaďte","posadit","pf"," "" Come sit down and leave the succoring to the Angel of Mercy, "" he said, grinning evilly."," "" Pojďte k nám, posaďte se tady a přenechte to poskytování první pomoci andělu milosrdenství, "" vybídl mě s ďábelským úsměvem."
"leave","leave","přenechte","přenechat","pf"," "" Come sit down and leave the succoring to the Angel of Mercy, "" he said, grinning evilly."," "" Pojďte k nám, posaďte se tady a přenechte to poskytování první pomoci andělu milosrdenství, "" vybídl mě s ďábelským úsměvem."
"said","say","řekla","říci","pf"," "" He looks pretty sick to me, "" I said, as neutrally as I could."," "" Je mu opravdu hodně zle, "" řekla jsem tak neutrálně, jak jsem to svedla."
"lying","lie","Ležel","ležet","impf"," He was lying on the grass with his head in Maria 's lap, his eyes closed, bandaged foot extended."," Ležel na trávě s hlavou v Mariině klíně, oči zavřené, ovázanou nohu nataženou."
"breathed","breathe","zašeptala","zašeptat","pf"," "" Oh, God, "" I breathed."," "" Ach bože! "" zašeptala jsem."
"get","get","dojedeme","dojet","pf"," Let us get to the mountains. Just let us get there ...."," Ať už jsme v horách, ať už tam dojedeme ..."
"get","get","dojedeme","dojet","pf"," Let us get to the mountains. Just let us get there ...."," Ať už jsme v horách, ať už tam dojedeme ..."
"done","do","Udělala","udělat","pf"," She 'd have done anything to get him back on track, including kiss your husband or fuck him if she needed to."," Udělala by úplně všechno, aby ho dostala zpátky na scénu, i kdyby měla kvůli tomu líbat vašeho manžela."
"get","get","dostala","dostat","pf"," She 'd have done anything to get him back on track, including kiss your husband or fuck him if she needed to."," Udělala by úplně všechno, aby ho dostala zpátky na scénu, i kdyby měla kvůli tomu líbat vašeho manžela."
"stared","stare","zírala","zírat","impf"," I stared at her."," Jen jsem na ni zírala."
"mean","mean","chci","chtít","impf"," I mean, she 's not exactly Gina Lollobrigida .... """," Teda tím chci naznačit, že Maria není zrovna Gina Lollobrigida ... """
"felt","feel","cítila","cítit","impf"," I actually felt my eyes screw shut and my mouth make a silent grimace."," Opravdu jsem cítila, jak se mi oči pevně sevřely a ústa se zkroutila v mlčenlivé grimase."
"think","think","Domníval","domnívat","impf"," Did he think Sam Forrest was somehow maligning his protege?"," Domníval se snad, že Sam Forrest nějak špiní jeho chráněnce?"
"thought","think","přemýšlí","přemýšlet","impf"," And since when had he thought of Maria in terms of her sexuality?"," A odkdy přemýšlí o Marii v kontextu její sexuality?"
"admiring","admire","obdivuje","obdivovat","impf"," I knew he was as genuinely fond of her as I was, admiring as I did her sweetness and devotion to Colin and her awesome intellect."," Věděla jsem, že ji má stejně jako já upřímně rád a stejně jako já obdivuje její roztomilost a odevzdanost Colinovi i její vynikající intelekt."
"said","say","odpověděl","odpovědět","pf"," "" I was way before your time, “ Sam said affably. "" Well."," "" Já tam studoval před vámi, "" odpověděl Sam přívětivě."
"go","go","pokračujte","pokračovat","impf"," You guys go on with your party. My wife and I are due somewhere. """," "" No, mládenci, jen pokračujte dál, my s manželkou musíme někam jinam. """
"turned","turn","otočil","otočit","pf"," He turned me with his hand on my shoulder and walked me out into the lobby."," Položil mi ruku na rameno, otočil mě a vypochodovali jsme do haly."
"thought","think","nemělo","mít","impf"," I thought that if I had been in an actual place among so much nakedness, among even so much ideally beautiful nakedness, the impact would not have been the same."," Napadlo mě, že by to nemělo stejný dopad, žít v opravdovém světě zalidněném tolikerou nahotou, a navíc nahotou tak ideálně krásnou."
"forgot","forget","zapomínali","zapomínat","impf"," You literally forgot they saw nothing when she fixed them on you, following the sound of your voice."," Opravdu jste zapomínali, že nic nevidí, když je na vás upřela a sledovala zvuk vašeho hlasu."
"saw","see","nevidí","vidět","impf"," You literally forgot they saw nothing when she fixed them on you, following the sound of your voice."," Opravdu jste zapomínali, že nic nevidí, když je na vás upřela a sledovala zvuk vašeho hlasu."
"saw","see","sledovala","sledovat","impf"," You literally forgot they saw nothing when she fixed them on you, following the sound of your voice."," Opravdu jste zapomínali, že nic nevidí, když je na vás upřela a sledovala zvuk vašeho hlasu."
"following","follow","sledovala","sledovat","impf"," You literally forgot they saw nothing when she fixed them on you, following the sound of your voice."," Opravdu jste zapomínali, že nic nevidí, když je na vás upřela a sledovala zvuk vašeho hlasu."
"rang","ring","zvonil","zvonit","impf"," Her laughter rang like chimes."," Její smích zvonil jako rolničky."
"met","meet","poznal","poznat","pf"," Everyone who met her fell in love with her."," Každý, kdo ji poznal, si ji okamžitě zamiloval."
"managed","manage","podařilo","podařit","pf"," Somehow, we managed not to spoil her."," Nějak se nám podařilo, že jsme ji nerozmazlili."
"saw","see","postaral","postarat","pf"," I really think her own sunniness and enormous curiosity saw to that."," Z té duše jsem přesvědčená, že se o to postaral její prosluněný optimismus a obrovská zvídavost."
"see","see","nevidí","vidět","impf"," "" I forget for hours and sometimes days at a time that she ca n't see, "" Joe used to say, and I agreed."," "" Celé hodiny - a někdy vlastně i celé dny - si neuvědomuju, že nevidí, "" říkával Joe a já s ním jen souhlasila."
"agreed","agree","souhlasila","souhlasit","impf"," "" I forget for hours and sometimes days at a time that she ca n't see, "" Joe used to say, and I agreed."," "" Celé hodiny - a někdy vlastně i celé dny - si neuvědomuju, že nevidí, "" říkával Joe a já s ním jen souhlasila."
"whispered","whisper","zašeptala","zašeptat","pf"," ^ "" I hope you are always as happy as you are right this minute, "" I whispered to her, and she hugged me back."," "" Přeju vám, abyste byla vždycky tak šťastná jako v tuhle chvíli, "" zašeptala jsem a Maria mi objetí oplatila."
"die","die","zemřít","zemřít","pf"," "" See Rome and die. """," "" Uvidět Řím a zemřít. """
"laughed","laugh","Zasmála","zasmát","pf"," She laughed."," Zasmála se po těch slovech."
"hope","hope","doufám","doufat","impf"," "" God, I hope not, "" Colin said from one of the lounge chairs."," "" Bože, doufám, že to ne! "" prohodil Colin z jednoho lehátka."
"wore","wear","měl","mít","impf"," He wore American swim trunks, faded tartan that hung low on his slim hips."," Na sobě měl americké plavky z vybledlé kostkované látky, které mu sklouzly z úzkých boků dolů."
"wore","wear","nosili","nosit","impf"," They were what all young Trinitarians wore on the Mountain, but here they looked callow, provincial, wrong."," Takové plavky nosili všichni z Trinity na Hoře, avšak tady to působilo nějak pubertálně, provinčně, nevkusně."
"give","give","podat","podat","pf"," "" Any idiot can give a man a pill, "" he said."," "" Prášek může člověku podat každý idiot, "" utrhl se."
"sit","sit","sedět","sedět","impf"," "" Only you can sit for this portrait."," "" Ale jen vy mi můžete sedět modelem k tomu portrétu!"
"sat","sit","posadila","posadit","pf"," I sat back down."," Znovu jsem se tedy posadila."
"see","see","viděla","vidět","impf"," "" I 'm anxious to see it, “ I said."," "" Strašně ráda bych ten obraz viděla, "" přiznala jsem se."
"went","go","jela","jet","impf"," The next morning I went for the first time up the winding road to Trinity College with my grandfather in his old truck and passed for the first time under the arch and into the Domain."," Druhý den ráno jsem jela poprvé s dědečkem v jeho staré dodávce po klikaté silničce k Trinity a poprvé jsem projela pod obloukem a ocitla se v Doméně."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Yes, "" the small part of me deep inside that knew about such things whispered. "" This is right."," "" Ano, to je přesně ono! "" zašeptala mi hluboko v nitru moje malá dušička, které byly podobné věci hned jasné."
"pressed","press","přitiskla","přitisknout","pf"," I pressed my knuckles hard against my mouth."," Pevně jsem si přitiskla klouby prstů na rty."
"said","say","odpověděla","odpovědět","pf"," "" Because she 's no competition, basically, "" I said once to Joe when he asked for the thousandth time why I thought Colin so adored her."," "" V podstatě proto, že pro něj nepředstavuje konkurenci, "" odpověděla jsem jednou Joeovi, když se mě potisící zeptal, proč podle mne Colin tu dívku tak zbožňuje."
