"hurried","hurry","spěchal","spěchat","impf"," Mr. Weasley blinked rather rapidly, then he too hurried to hug his son."," Pan Weasley několikrát dost rychle zamrkal a pak také spěchal syna obejmout."
"fears","fear","bojí","bát","impf"," He fears the dead."," Voldemort se mrtvých bojí."
"expected","expect","Čekal","čekat","impf"," “ But you expected him to go after the wand? ”"," "" Čekal jste ale, že bude chtít získat tu hůlku? """
"try","try","pokusí","pokusit","pf"," “ I have been sure that he would try, ever since your wand beat Voldemort ’ s in the graveyard of Little Hangleton."," "" Byl jsem si jistý, že se ji pokusí získat, od té doby, co tvoje hůlka odolala jeho hůlce na hřbitově v Malém Visánku."
"think","think","Myslíš","myslet","impf"," “ Do you think you could do that for us? ”"," "" Myslíš, že to pro nás dokážeš udělat? """
"Do","do","udělat","udělat","pf"," “ Do you think you could do that for us? ”"," "" Myslíš, že to pro nás dokážeš udělat? """
"do","do","udělat","udělat","pf"," “ Do you think you could do that for us? ”"," "" Myslíš, že to pro nás dokážeš udělat? """
"nodded","nod","přikývl","přikývnout","pf"," As Kreacher nodded and got to his feet, Harry had a sudden inspiration."," Když Krátura přikývl a vyškrabal se na nohy, dostal Harry náhlý nápad."
"got","get","dostal","dostat","pf"," As Kreacher nodded and got to his feet, Harry had a sudden inspiration."," Když Krátura přikývl a vyškrabal se na nohy, dostal Harry náhlý nápad."
"pulled","pull","Vytáhl","vytáhnout","pf"," He pulled out Hagrid ’ s purse and took out the fake Horcrux, the substitute locket in which Regulus had placed the note to Voldemort."," Vytáhl váček, který dostal od Hagrida, a vylovil z něj falešný viteál, náhradní medailonek, do něhož Regulus umístil svůj vzkaz Voldemortovi."
"took","take","dostal","dostat","pf"," He pulled out Hagrid ’ s purse and took out the fake Horcrux, the substitute locket in which Regulus had placed the note to Voldemort."," Vytáhl váček, který dostal od Hagrida, a vylovil z něj falešný viteál, náhradní medailonek, do něhož Regulus umístil svůj vzkaz Voldemortovi."
"placed","place","umístil","umístit","pf"," He pulled out Hagrid ’ s purse and took out the fake Horcrux, the substitute locket in which Regulus had placed the note to Voldemort."," Vytáhl váček, který dostal od Hagrida, a vylovil z něj falešný viteál, náhradní medailonek, do něhož Regulus umístil svůj vzkaz Voldemortovi."
"transform","transform","přeměnit","přeměnit","pf"," He knew that the room would not be able to transform while there were still users inside it."," Věděl, že se komnata nebude moci přeměnit, dokud v ní bude někdo z jejích uživatelů."
"think","think","myslím","myslet","impf"," “ I sealed it, I think it unwise to leave it open now Aberforth has left his pub."," "" Zapečetila jsem ji, protože myslím, že by nebylo rozumné nechávat ji otevřenou, když Aberforth odešel z hostince."
"leave","leave","nechávat","nechávat","impf"," “ I sealed it, I think it unwise to leave it open now Aberforth has left his pub."," "" Zapečetila jsem ji, protože myslím, že by nebylo rozumné nechávat ji otevřenou, když Aberforth odešel z hostince."
"left","leave","nechávat","nechávat","impf"," “ I sealed it, I think it unwise to leave it open now Aberforth has left his pub."," "" Zapečetila jsem ji, protože myslím, že by nebylo rozumné nechávat ji otevřenou, když Aberforth odešel z hostince."
"leave","leave","odešel","odejít","pf"," “ I sealed it, I think it unwise to leave it open now Aberforth has left his pub."," "" Zapečetila jsem ji, protože myslím, že by nebylo rozumné nechávat ji otevřenou, když Aberforth odešel z hostince."
"left","leave","odešel","odejít","pf"," “ I sealed it, I think it unwise to leave it open now Aberforth has left his pub."," "" Zapečetila jsem ji, protože myslím, že by nebylo rozumné nechávat ji otevřenou, když Aberforth odešel z hostince."
"seen","see","Neviděli","vidět","impf"," Have you seen my grandson? ”"," Neviděli jste mého vnuka? """
"said","say","odpověděl","odpovědět","pf"," “ He ’ s fighting, ” said Harry."," "" Bojuje, "" odpověděl Harry."
"moved","move","nehnuli","hnout","pf"," He took one of the wandmaker ’ s hands in his own, then held out the other to Luna and Dean, neither of whom moved."," Chytil výrobce hůlek jednou rukou a druhou natáhl po Lence a Deanovi, ti se však ani nehnuli."
"leave","leave","nechat","nechat","pf"," “ We can ’ t leave you here, ” said Dean."," "" Nemůžeme vás tady takhle nechat, "" přidal se Dean."
"lain","lie","ležet","ležet","impf"," If it had been that easy the sword would have lain on the ground for him to pick up, not in the depths of a frozen pool."," Kdyby to bylo takhle snadné, mohl meč klidně ležet na zemi a čekat, až ho Harry sebere, nemusel by se skrývat v zamrzlé vodní hlubině."
"pick","pick","sebere","sebrat","pf"," If it had been that easy the sword would have lain on the ground for him to pick up, not in the depths of a frozen pool."," Kdyby to bylo takhle snadné, mohl meč klidně ležet na zemi a čekat, až ho Harry sebere, nemusel by se skrývat v zamrzlé vodní hlubině."
"asked","ask","žádal","žádat","impf"," He had been in terrible danger then, and had asked for help."," Byl tehdy ve strašlivém nebezpečí a žádal o pomoc."
"murmured","murmur","zamumlal","zamumlat","pf"," "" Help, "" he murmured, but the sword remained upon the pool bottom, indifferent, motionless."," "" Pomoc, "" zamumlal polohlasně, meč ale dál ležel na dně, lhostejný a nehybný."
"going","go","pokračovat","pokračovat","impf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"keep","keep","pokračovat","pokračovat","impf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"going","go","pokračovat","pokračovat","impf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"succeed","succeed","nepodaří","podařit","pf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"going","go","nezemřu","zemřít","pf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"going","go","nezemřu","zemřít","pf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"die","die","nezemřu","zemřít","pf"," I 'm going to keep going until I succeed - or I die."," A já v tom budu pokračovat, dokud se mi to nepodaří - anebo nezemřu."
"think","think","Nemyslete","myslet","impf"," Do n't think I do n't know how this might end."," Nemyslete si, že nevím, jak to může skončit."
"end","end","skončit","skončit","pf"," Do n't think I do n't know how this might end."," Nemyslete si, že nevím, jak to může skončit."
"argue","argue","hádat","hádat","impf"," He waited for Aberforth to jeer or to argue, but he did not."," Čekal, že se s ním Aberforth začne hádat nebo se mu bude posmívat, nestalo se ale jedno ani druhé."
"need","need","Musíme","muset","impf"," "" We need to get into Hogwarts, "" said Harry again."," "" Musíme se dostat do Bradavic, "" prohlásil znovu Harry."
"get","get","dostat","dostat","pf"," "" We need to get into Hogwarts, "" said Harry again."," "" Musíme se dostat do Bradavic, "" prohlásil znovu Harry."
"said","say","prohlásil","prohlásit","pf"," "" We need to get into Hogwarts, "" said Harry again."," "" Musíme se dostat do Bradavic, "" prohlásil znovu Harry."
"reading","read","přečetl","přečíst","pf"," “ She ’ s Mafalda Hopkirk, ” he said, reading a small card that identified their victim as an assistant in the Improper Use of Magic Office."," "" Je to Mafalda Hopkirková, "" oznámil, když si přečetl malou vizitku, která jejich oběť identifikovala jako asistentku z oddělení nepatřičného užívání kouzel."
"take","take","Vezmi","vzít","pf"," “ You ’ d better take this, Hermione, and here are the tokens. ”"," "" Vezmi si to, Hermiono, a tady jsou její žetony. """
"passed","pass","Podal","podat","pf"," He passed her several small golden coins, all embossed with the letters M. O. M., which he had taken from the witch ’ s purse."," Podal jí několik malých zlatých mincí, které vytáhl z čarodějčiny peněženky - na všech byly vyraženy iniciály MK."
"embossed","emboss","vyraženy","vyrazit","pf"," He passed her several small golden coins, all embossed with the letters M. O. M., which he had taken from the witch ’ s purse."," Podal jí několik malých zlatých mincí, které vytáhl z čarodějčiny peněženky - na všech byly vyraženy iniciály MK."
"sunk","sink","klesl","klesnout","pf"," He had sunk to his knees, his head in his arms."," Ron klesl na kolena s hlavou složenou v dlaních."
"shaking","shake","Třásl","třást","impf"," He was shaking, but not, Harry realized, from cold."," Třásl se, Harry ale věděl, že se netřese zimou."
"shaking","shake","netřese","třást","impf"," He was shaking, but not, Harry realized, from cold."," Třásl se, Harry ale věděl, že se netřese zimou."
"spotted","spot","Zahlédli","zahlédnout","pf"," They had already spotted Christmas Trees twinkling from several sitting room windows before there came an evening when Harry resolved to suggest again, what seemed to him the only unexplored avenue left to them."," Zahlédli už několik vánočních stromků, které na ně pomrkávaly okny obývacích pokojů, než konečně přišel večer, kdy se Harry rozhodl znovu přijít s návrhem, který mu připadal jako jediná zbývající a dosud neprozkoumaná cesta."
"came","come","přišel","přijít","pf"," They had already spotted Christmas Trees twinkling from several sitting room windows before there came an evening when Harry resolved to suggest again, what seemed to him the only unexplored avenue left to them."," Zahlédli už několik vánočních stromků, které na ně pomrkávaly okny obývacích pokojů, než konečně přišel večer, kdy se Harry rozhodl znovu přijít s návrhem, který mu připadal jako jediná zbývající a dosud neprozkoumaná cesta."
"resolved","resolve","rozhodl","rozhodnout","pf"," They had already spotted Christmas Trees twinkling from several sitting room windows before there came an evening when Harry resolved to suggest again, what seemed to him the only unexplored avenue left to them."," Zahlédli už několik vánočních stromků, které na ně pomrkávaly okny obývacích pokojů, než konečně přišel večer, kdy se Harry rozhodl znovu přijít s návrhem, který mu připadal jako jediná zbývající a dosud neprozkoumaná cesta."
"came","come","přijít","přijít","pf"," They had already spotted Christmas Trees twinkling from several sitting room windows before there came an evening when Harry resolved to suggest again, what seemed to him the only unexplored avenue left to them."," Zahlédli už několik vánočních stromků, které na ně pomrkávaly okny obývacích pokojů, než konečně přišel večer, kdy se Harry rozhodl znovu přijít s návrhem, který mu připadal jako jediná zbývající a dosud neprozkoumaná cesta."
"moved","move","nepohnul","pohnout","pf"," None of the Death Eaters moved."," Ani jeden ze Smrtijedů se nepohnul."
"waiting","wait","Čekali","čekat","impf"," They were waiting :"," Čekali."
"waiting","wait","čekalo","čekat","impf"," Everything was waiting."," Všechno čekalo."
"struggling","struggle","zápasil","zápasit","impf"," Hagrid was struggling, and Bellatrix was panting, and Harry thought inexplicably of Ginny, and her blazing look, and the feel of her lips on his ---"," Hagrid zápasil s pouty, Belatrix těžce oddechovala a Harry si z nějakého nevysvětlitelného důvodu vzpomněl na Ginny, na její žhavý pohled, na její rty přitisknuté k jeho rtům ..."
"thought","think","vzpomněl","vzpomenout","pf"," Hagrid was struggling, and Bellatrix was panting, and Harry thought inexplicably of Ginny, and her blazing look, and the feel of her lips on his ---"," Hagrid zápasil s pouty, Belatrix těžce oddechovala a Harry si z nějakého nevysvětlitelného důvodu vzpomněl na Ginny, na její žhavý pohled, na její rty přitisknuté k jeho rtům ..."
"raised","raise","zvedl","zvednout","pf"," Voldemort had raised his wand."," Voldemort zvedl hůlku."
"proceeded","proceed","pokračovat","pokračovat","impf"," His head was still tilted to one side, like a curious child, wondering what would happen if he proceeded."," Hlavu měl stále nakloněnou na stranu jako zvědavé dítě, které čeká, co se stane, bude - li pokračovat."
"saw","see","Viděl","vidět","impf"," “ I saw that."," "" Viděl jsem to."
"watching","watch","sleduju","sledovat","impf"," All the time I was watching you ... ”"," Celou tu dobu, co tě sleduju ... """
"discovered","discover","objevil","objevit","pf"," What hiding place had Tom Riddle discovered inside Hogwarts Castle, that he believed would remain secret forever?"," Jakou skrýš Tom Raddle v bradavickém hradu objevil a proč se domníval, že zůstane ostatním navždy utajená?"
"believed","believe","domníval","domnívat","impf"," What hiding place had Tom Riddle discovered inside Hogwarts Castle, that he believed would remain secret forever?"," Jakou skrýš Tom Raddle v bradavickém hradu objevil a proč se domníval, že zůstane ostatním navždy utajená?"
"remain","remain","zůstane","zůstat","pf"," What hiding place had Tom Riddle discovered inside Hogwarts Castle, that he believed would remain secret forever?"," Jakou skrýš Tom Raddle v bradavickém hradu objevil a proč se domníval, že zůstane ostatním navždy utajená?"
"Lost","lose","Ztracen","ztratit","pf"," Lost in desperate speculation, Harry turned a corner, but he had taken only a few steps down the new corridor when the window to his left broke open with a deafening, shattering crash."," Ztracen v zoufalých úvahách zabočil za další roh, sotva ale novou chodbou udělal pár kroků, okno po jeho levé ruce ohlušujícně zařinčelo a roztříštilo se na střepy a třísky."
"taken","take","udělal","udělat","pf"," Lost in desperate speculation, Harry turned a corner, but he had taken only a few steps down the new corridor when the window to his left broke open with a deafening, shattering crash."," Ztracen v zoufalých úvahách zabočil za další roh, sotva ale novou chodbou udělal pár kroků, okno po jeho levé ruce ohlušujícně zařinčelo a roztříštilo se na střepy a třísky."
"hit","hit","narazilo","narazit","pf"," As he leapt aside, a gigantic body flew in through the window and hit the opposite wall."," Jen taktak uskočil stranou - oknem prolétlo jakési obrovské tělo a dunivě narazilo do protější zdi."
"detached","detach","oddělilo","oddělit","pf"," Something large and furry detached itself, whimpering, from the new arrival and flung itself at Harry."," Hned nato se od něj oddělilo cosi velkého a chlupatého a s kňučením to skočilo k Harrymu."
"showed","show","ukazovala","ukazovat","impf"," Hermione showed him the symbol beneath it."," Hermiona ukazovala na symbol pod ním."
"seem","seem","zdálo","zdát","impf"," The stone was so worn that it was hard to make out what was engraved there, though there did seem to be a triangular mark beneath the nearly illegible name."," Kámen byl tak ohlazený, že se sotva dalo poznat, co je do něj vytesané, doopravdy se ale zdálo, že se pod téměř nečitelným jménem nachází nějaké trojhranné znamení."
"telling","tell","mluvil","mluvit","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"wanted","want","potřeboval","potřebovat","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"took","take","potřeboval","potřebovat","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"wanted","want","potřeboval","potřebovat","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"done","do","udělat","udělat","pf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"took","take","udělat","udělat","pf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"wanted","want","chce","chtít","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"mean","mean","chce","chtít","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"wanted","want","chce","chtít","impf"," Probably he was telling you something he wanted done, and you took it to mean that he wanted you - “"," Nejspíš s tebou mluvil o něčem, co potřeboval udělat, a ty sis to vyložil tak, že chce po tobě ... """
"battling","battle","bojoval","bojovat","impf"," “ You ’ re joking, Perce! ” shouted Fred as the Death Eater he was battling collapsed under the weight of three separate Stunning Spells."," "" Prima vtip, Percy! "" zachechtal se Fred a Smrtijed, s nímž bojoval, se zhroutil pod zásahem tří omračovacích kouzel."
"fallen","fall","padl","padnout","pf"," Thicknesse had fallen to the ground with tiny spikes erupting all over him;"," Břichnáč padl na zem a po celém těle mu začaly vyrážet drobné ostny;"
"looked","look","pohlédl","pohlédnout","pf"," Fred looked at Percy with glee."," Fred pohlédl na Percyho s nelíčenou radostí."
"exploded","explode","vybuchl","vybuchnout","pf"," The air exploded."," Prostor kolem nich vybuchl."
"killed","kill","zabiju","zabít","pf"," "" What will happen to your children when I 've killed you? "" taunted Bellatrix, as mad as her master, capering as Molly 's curses danced around her."," "" Co bude s tvými dětmi, až tě zabiju? "" halekala posměšně Belatrix, stejně šílená jako její pán, a uskakovala před Mollyinými kletbami, které tančily kolem ní."
"danced","dance","tančily","tančit","impf"," "" What will happen to your children when I 've killed you? "" taunted Bellatrix, as mad as her master, capering as Molly 's curses danced around her."," "" Co bude s tvými dětmi, až tě zabiju? "" halekala posměšně Belatrix, stejně šílená jako její pán, a uskakovala před Mollyinými kletbami, které tančily kolem ní."
"gone","go","odejde","odejít","pf"," "" When Mummy 's gone the same way as Freddie? """," "" Až maminka odejde za Freddiem? """
"repeated","repeat","opakovala","opakovat","impf"," "" Stan? "" repeated Hermione."," "" Ke Stanu Silničkovi? "" opakovala Hermiona."
"thought","think","myslela","myslet","impf"," "" But I thought he was in Azkaban? """," "" Já myslela, že ten je v Azkabanu. """
"fell","fall","spadla","spadnout","pf"," Travers 's hood fell off when I cursed him, he 's supposed to be inside too."," Traversovi spadla z hlavy kápě, když ho zasáhla moje kletba, a přitom by také měl být v Azkabanu."
"thought","think","Myslel","myslet","impf"," I thought you ’ d seen a Death Eater unzipping the tent, at least - “"," Myslel jsem, žes viděla přinejmenším Smrtijeda, jak rozepíná stan - """
"seen","see","viděla","vidět","impf"," I thought you ’ d seen a Death Eater unzipping the tent, at least - “"," Myslel jsem, žes viděla přinejmenším Smrtijeda, jak rozepíná stan - """
"entrusted","entrust","svěřil","svěřit","pf"," What if Dumbledore entrusted it to her? ”"," Co když jí ho Brumbál svěřil do úschovy? """
"hidden","hide","ukryl","ukrýt","pf"," Was it likely that Dumbledore would have hidden the sword of Gryffindor with her?"," Je pravděpodobné, že Brumbál ukryl Nebelvírův meč právě u ní?"
"told","tell","řekl","říci","pf"," "" Of course he told you that, "" said Harry, "" but he was Dumbledore 's spy from the moment you threatened her, and he 's been working against you ever since!"," "" Samozřejmě že ti to takhle řekl, "" přikývl Harry, "" ale od okamžiku, kdy jsi ji začal ohrožovat, to byl Brumbálův špeh a od té doby nepřestal pracovat proti tobě!"
"said","say","řekl","říci","pf"," "" Of course he told you that, "" said Harry, "" but he was Dumbledore 's spy from the moment you threatened her, and he 's been working against you ever since!"," "" Samozřejmě že ti to takhle řekl, "" přikývl Harry, "" ale od okamžiku, kdy jsi ji začal ohrožovat, to byl Brumbálův špeh a od té doby nepřestal pracovat proti tobě!"
"threatened","threaten","ohrožovat","ohrožovat","impf"," "" Of course he told you that, "" said Harry, "" but he was Dumbledore 's spy from the moment you threatened her, and he 's been working against you ever since!"," "" Samozřejmě že ti to takhle řekl, "" přikývl Harry, "" ale od okamžiku, kdy jsi ji začal ohrožovat, to byl Brumbálův špeh a od té doby nepřestal pracovat proti tobě!"
"working","work","pracovat","pracovat","impf"," "" Of course he told you that, "" said Harry, "" but he was Dumbledore 's spy from the moment you threatened her, and he 's been working against you ever since!"," "" Samozřejmě že ti to takhle řekl, "" přikývl Harry, "" ale od okamžiku, kdy jsi ji začal ohrožovat, to byl Brumbálův špeh a od té doby nepřestal pracovat proti tobě!"
"dying","die","umíral","umírat","impf"," Dumbledore was already dying when Snape finished him! """," Brumbál už umíral, když ho Snape dorazil! """
"finished","finish","dorazil","dorazit","pf"," Dumbledore was already dying when Snape finished him! """," Brumbál už umíral, když ho Snape dorazil! """
"matters","matter","nezáleží","záležet","impf"," "" It matters not! "" shrieked Voldemort, who had followed every word with rapt attention, but now let out a cackle of mad laughter."," "" Na tom nezáleží! "" zavřískl Voldemort, který každé Harryho slovo sledoval se soustředěnou pozorností, teď se ale rozchechtal smíchem šílence."
"followed","follow","sledoval","sledovat","impf"," "" It matters not! "" shrieked Voldemort, who had followed every word with rapt attention, but now let out a cackle of mad laughter."," "" Na tom nezáleží! "" zavřískl Voldemort, který každé Harryho slovo sledoval se soustředěnou pozorností, teď se ale rozchechtal smíchem šílence."
"tried","try","snažili","snažit","impf"," "" It matters not whether Snape was mine or Dumbledore 's, or what petty obstacles they tried to put in my path!"," "" Je úplně jedno, jestli Snape patřil mně nebo Brumbálovi a jaké ubohé překážky se mi snažili postavit do cesty!"
"put","put","postavit","postavit","pf"," "" It matters not whether Snape was mine or Dumbledore 's, or what petty obstacles they tried to put in my path!"," "" Je úplně jedno, jestli Snape patřil mně nebo Brumbálovi a jaké ubohé překážky se mi snažili postavit do cesty!"
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered the sound of a cloak slithering over dead leaves many years ago, and at once thought he heard it again before mentally shaking himself."," Vzpomněl si na šustot pláště klouzajícího po suchém listí, který slyšel před mnoha lety, a okamžitě měl dojem, že ho slyší zas."
"thought","think","Vzpomněl","vzpomenout","pf"," He remembered the sound of a cloak slithering over dead leaves many years ago, and at once thought he heard it again before mentally shaking himself."," Vzpomněl si na šustot pláště klouzajícího po suchém listí, který slyšel před mnoha lety, a okamžitě měl dojem, že ho slyší zas."
"heard","hear","slyšel","slyšet","impf"," He remembered the sound of a cloak slithering over dead leaves many years ago, and at once thought he heard it again before mentally shaking himself."," Vzpomněl si na šustot pláště klouzajícího po suchém listí, který slyšel před mnoha lety, a okamžitě měl dojem, že ho slyší zas."
"thought","think","měl","mít","impf"," He remembered the sound of a cloak slithering over dead leaves many years ago, and at once thought he heard it again before mentally shaking himself."," Vzpomněl si na šustot pláště klouzajícího po suchém listí, který slyšel před mnoha lety, a okamžitě měl dojem, že ho slyší zas."
"heard","hear","slyší","slyšet","impf"," He remembered the sound of a cloak slithering over dead leaves many years ago, and at once thought he heard it again before mentally shaking himself."," Vzpomněl si na šustot pláště klouzajícího po suchém listí, který slyšel před mnoha lety, a okamžitě měl dojem, že ho slyší zas."
"died","die","zemřela","zemřít","pf"," “ So that, when my mother died, and I was left the responsibility of a damaged sister and a wayward brother, I returned to my village in anger and bitterness."," Když tedy matka zemřela a na moje bedra padla povinnost starat se o postiženou sestru a vrtošivého bratra, vrátil jsem se do domovské vesnice plný zloby a hořkosti."
"returned","return","vrátil","vrátit","pf"," “ So that, when my mother died, and I was left the responsibility of a damaged sister and a wayward brother, I returned to my village in anger and bitterness."," Když tedy matka zemřela a na moje bedra padla povinnost starat se o postiženou sestru a vrtošivého bratra, vrátil jsem se do domovské vesnice plný zloby a hořkosti."
"read","read","četl","číst","impf"," Doing his best to ignore this nauseating image, Harry read on."," Harry potlačil nechuť, již v něm její tvář vyvolávala, a četl dál."
"Greeting","greet","Vítá","vítat","impf"," Greeting me in the hallway of her cozy home, she leads me straight into the kitchen for a cup of tea, a slice of pound cake and, it goes without saying, a steaming vat of freshest gossip."," Vítá mě ve vstupní hale svého útulného domku a vede mě rovnou do kuchyně, kde už čeká šálek čaje, kousek domácího moučníku a samozřejmě i překypující porce nejčerstvějších novinek."
"leads","lead","vede","vést","impf"," Greeting me in the hallway of her cozy home, she leads me straight into the kitchen for a cup of tea, a slice of pound cake and, it goes without saying, a steaming vat of freshest gossip."," Vítá mě ve vstupní hale svého útulného domku a vede mě rovnou do kuchyně, kde už čeká šálek čaje, kousek domácího moučníku a samozřejmě i překypující porce nejčerstvějších novinek."
"goes","go","vede","vést","impf"," Greeting me in the hallway of her cozy home, she leads me straight into the kitchen for a cup of tea, a slice of pound cake and, it goes without saying, a steaming vat of freshest gossip."," Vítá mě ve vstupní hale svého útulného domku a vede mě rovnou do kuchyně, kde už čeká šálek čaje, kousek domácího moučníku a samozřejmě i překypující porce nejčerstvějších novinek."
"watched","watch","sledoval","sledovat","impf"," Harry watched as she waved her wand near the washing line, and the damp clothes rose into the air to hang themselves up, and suddenly he felt a great wave of remorse for the inconvenience and the pain he was giving her."," Harry sledoval, jak poblíž prádelní šňůry mávla hůlkou, jak se mokré prádlo vzneslo do vzduchu a rozvěsilo se, a náhle ho zaplavila obrovská vlna výčitek svědomí za všechno nepohodlí a trápení, které jí působí."
"waved","wave","mávla","mávnout","pf"," Harry watched as she waved her wand near the washing line, and the damp clothes rose into the air to hang themselves up, and suddenly he felt a great wave of remorse for the inconvenience and the pain he was giving her."," Harry sledoval, jak poblíž prádelní šňůry mávla hůlkou, jak se mokré prádlo vzneslo do vzduchu a rozvěsilo se, a náhle ho zaplavila obrovská vlna výčitek svědomí za všechno nepohodlí a trápení, které jí působí."
"walking","walk","Kráčel","kráčet","impf"," He was walking along a mountain road in the cool blue light of dawn."," Kráčel po horské silnici v chladném namodralém světle ranního úsvitu."
"grasped","grasp","popadla","popadnout","pf"," Mrs. Cattermole let out a terrible scream of fear as a slimy, scabbed hand grasped her chin and forced her face back."," Paní Cattermoleové se vydral z úst děsivý výkřik strachu, když ji slizká strupatá ruka popadla za bradu a zvrátila jí hlavu dozadu."
"filled","fill","zaplnilo","zaplnit","pf"," The stag ’ s light, more powerful and more warming than the cat ’ s protection, filled the whole dungeon as it cantered around the room."," Jelen cválal kolem dokola a celé sklepení se zaplnilo jasným světlem, silnějším a teplejším, než byl ochranný svit kočky."
"laying","lay","pokládala","pokládat","impf"," Hermione shook her head and continued laying down forks as Bill appeared, leading Mr. Ollivander down the stairs."," Hermiona zavrtěla hlavou a dál pokládala na stůl příbory, když se objevil Bill, který pomáhal ze schodů panu Ollivanderovi."
"appeared","appear","objevil","objevit","pf"," Hermione shook her head and continued laying down forks as Bill appeared, leading Mr. Ollivander down the stairs."," Hermiona zavrtěla hlavou a dál pokládala na stůl příbory, když se objevil Bill, který pomáhal ze schodů panu Ollivanderovi."
"expect","expect","očekává","očekávat","impf"," Convinced as she was that Voldemort would expect Harry to return to the scene of his parents ’ deaths, she was determined that they would set off only after they had ensured that they had the best disguises possible."," Protože byla přesvědčená, že Voldemort očekává, že se Harry na místo smrti svých rodičů dřív nebo později vrátí, odmítala se vydat na cestu dřív, než si budou jisti, že svoji pravou podobu co možná nejdůkladněji zamaskovali."
"return","return","vrátí","vrátit","pf"," Convinced as she was that Voldemort would expect Harry to return to the scene of his parents ’ deaths, she was determined that they would set off only after they had ensured that they had the best disguises possible."," Protože byla přesvědčená, že Voldemort očekává, že se Harry na místo smrti svých rodičů dřív nebo později vrátí, odmítala se vydat na cestu dřív, než si budou jisti, že svoji pravou podobu co možná nejdůkladněji zamaskovali."
"obtained","obtain","opatřili","opatřit","pf"," It was therefore a full week later - once they had surreptitiously obtained hairs from innocent Muggles who were Christmas shopping, and had practiced Apparating and Disapparating while underneath the Invisibility Cloak together - that Hermione agreed to make the journey."," Trvalo proto celý týden - během něho si potají opatřili vlasy nic netušících mudlů, kteří chodili po vánočních nákupech, a skrčení spolu pod neviditelným pláštěm se cvičili v přemísťování -, než usoudila, že jsou dostatečně připraveni."
"practiced","practice","cvičili","cvičit","impf"," It was therefore a full week later - once they had surreptitiously obtained hairs from innocent Muggles who were Christmas shopping, and had practiced Apparating and Disapparating while underneath the Invisibility Cloak together - that Hermione agreed to make the journey."," Trvalo proto celý týden - během něho si potají opatřili vlasy nic netušících mudlů, kteří chodili po vánočních nákupech, a skrčení spolu pod neviditelným pláštěm se cvičili v přemísťování -, než usoudila, že jsou dostatečně připraveni."
"make","make","cvičili","cvičit","impf"," It was therefore a full week later - once they had surreptitiously obtained hairs from innocent Muggles who were Christmas shopping, and had practiced Apparating and Disapparating while underneath the Invisibility Cloak together - that Hermione agreed to make the journey."," Trvalo proto celý týden - během něho si potají opatřili vlasy nic netušících mudlů, kteří chodili po vánočních nákupech, a skrčení spolu pod neviditelným pláštěm se cvičili v přemísťování -, než usoudila, že jsou dostatečně připraveni."
"make","make","připraveni","připravit","pf"," It was therefore a full week later - once they had surreptitiously obtained hairs from innocent Muggles who were Christmas shopping, and had practiced Apparating and Disapparating while underneath the Invisibility Cloak together - that Hermione agreed to make the journey."," Trvalo proto celý týden - během něho si potají opatřili vlasy nic netušících mudlů, kteří chodili po vánočních nákupech, a skrčení spolu pod neviditelným pláštěm se cvičili v přemísťování -, než usoudila, že jsou dostatečně připraveni."
