"repeated","repeat","opakoval","opakovat","impf"," "" A week, "" Nate repeated to himself."," "" Týden, "" opakoval si pro sebe Nate."
"urging","urge","naléhal","naléhat","impf"," Yancy was particularly forceful in urging the use of litigation."," Zvláště Yancy tvrdě naléhal na napadení závěti soudní cestou."
"pay","pay","vyplaceno","vyplatit","pf"," The trust that would pay him five million on his twenty-first had been established decades earlier, and could not be revoked."," Svěřenecký fond, z něhož mu k jedenadvacátým narozeninám mělo být vyplaceno pět milionů, byl založen už před desítkami let a nelze ho revokovat."
"established","establish","založen","založit","pf"," The trust that would pay him five million on his twenty-first had been established decades earlier, and could not be revoked."," Svěřenecký fond, z něhož mu k jedenadvacátým narozeninám mělo být vyplaceno pět milionů, byl založen už před desítkami let a nelze ho revokovat."
"lose","lose","ztratit","ztratit","pf"," With nothing to lose, why not sue for more?"," Není - li co ztratit, proč se tedy nesnažit získat víc?"
"passed","pass","Uplynula","uplynout","pf"," An hour passed before someone mentioned the contest clause in the will."," Uplynula hodina, než kdosi připomněl závěrečnou podmínku poslední vůle, týkající se jejího napadení."
"mentioned","mention","připomněl","připomenout","pf"," An hour passed before someone mentioned the contest clause in the will."," Uplynula hodina, než kdosi připomněl závěrečnou podmínku poslední vůle, týkající se jejího napadení."
"appeared","appear","Objevila","objevit","pf"," A paved road appeared, and there was traffic."," Objevila se dlážděná silnice se silným provozem."
"welcomed","welcome","uvítal","uvítat","pf"," The plane descended and the pilot welcomed them to Campo Grande."," Letadlo přistálo a pilot uvítal cestující v Campo Grande."
"used","use","užívaly","užívat","impf"," Not that they or their ilk were beyond corruption, but their clients were rich corporations that used lobbyists for legal bribery to land fat government contracts and hid money in Swiss accounts for foreign despots, all with the help of their trusty lawyers."," Ne že by sami nebo jejich společnost byli obrněni proti korupci, ale jejich klienty byly bohaté korporace, které užívaly lobbistů k legálnímu uplácení při získávání tučných vládních kontraktů a ukrývaly peníze na švýcarských kontech cizích despotů, vždy s pomocí svých věrných právníků."
"hid","hide","ukrývaly","ukrývat","impf"," Not that they or their ilk were beyond corruption, but their clients were rich corporations that used lobbyists for legal bribery to land fat government contracts and hid money in Swiss accounts for foreign despots, all with the help of their trusty lawyers."," Ne že by sami nebo jejich společnost byli obrněni proti korupci, ale jejich klienty byly bohaté korporace, které užívaly lobbistů k legálnímu uplácení při získávání tučných vládních kontraktů a ukrývaly peníze na švýcarských kontech cizích despotů, vždy s pomocí svých věrných právníků."
"looked","look","dívali","dívat","impf"," But because they were big-firm lawyers they quite naturally looked down upon the type of unethical behavior being suggested by Hark, and condoned by Grit and Bright and the other ham-and-eggers."," A protože ti dva právě byli právníky takové velké firmy, zcela přirozeně se dívali s opovržením na takový druh neetického jednání, jaký navrhoval Hark a omlouval Grit, Bright a jiní darmožrouti."
"suggested","suggest","navrhoval","navrhovat","impf"," But because they were big-firm lawyers they quite naturally looked down upon the type of unethical behavior being suggested by Hark, and condoned by Grit and Bright and the other ham-and-eggers."," A protože ti dva právě byli právníky takové velké firmy, zcela přirozeně se dívali s opovržením na takový druh neetického jednání, jaký navrhoval Hark a omlouval Grit, Bright a jiní darmožrouti."
"condoned","condone","omlouval","omlouvat","impf"," But because they were big-firm lawyers they quite naturally looked down upon the type of unethical behavior being suggested by Hark, and condoned by Grit and Bright and the other ham-and-eggers."," A protože ti dva právě byli právníky takové velké firmy, zcela přirozeně se dívali s opovržením na takový druh neetického jednání, jaký navrhoval Hark a omlouval Grit, Bright a jiní darmožrouti."
"agree","agree","souhlasit","souhlasit","impf"," "" I 'm not sure our client will agree to this, "" Hamilton said."," "" Nejsem si jist, zda s tím náš klient bude souhlasit, "" řekl Hamilton."
"said","say","řekl","říci","pf"," "" I 'm not sure our client will agree to this, "" Hamilton said."," "" Nejsem si jist, zda s tím náš klient bude souhlasit, "" řekl Hamilton."
"jumps","jump","skočí","skočit","pf"," "" This is where he jumps, "" Josh said."," "" Teď přijde to, jak skočí, "" řekl Josh."
"said","say","řekl","říci","pf"," "" This is where he jumps, "" Josh said."," "" Teď přijde to, jak skočí, "" řekl Josh."
"disappeared","disappear","Zmizel","zmizet","pf"," He disappeared off-screen as Josh and Snead and Tip Durban watched in disbelief for a second, then bolted after the old man."," Zmizel z obrazovky, zatímco Josh, Snead a Tip Durban vteřinu strnule zírali, nemohli uvěřit vlastním očím a pak se vrhli za starcem."
"sat","sit","seděl","sedět","impf"," Then poor Snead takes the seat where Troy sat."," Pak si ubohý Snead sedá na židli vedle místa, kde předtím seděl Troy."
"says","say","říká","říkat","impf"," The first is a lawyer, who says that he saw Rachel Lane Porter sign her testament in his office, in Corumba."," Prvním je právník, který říká, že viděl Rachel Laneovou Porterovou podepisovat svou poslední vůli v jeho kanceláři v Corumbá."
"saw","see","viděl","vidět","impf"," The first is a lawyer, who says that he saw Rachel Lane Porter sign her testament in his office, in Corumba."," Prvním je právník, který říká, že viděl Rachel Laneovou Porterovou podepisovat svou poslední vůli v jeho kanceláři v Corumbá."
"sign","sign","podepisovat","podepisovat","impf"," The first is a lawyer, who says that he saw Rachel Lane Porter sign her testament in his office, in Corumba."," Prvním je právník, který říká, že viděl Rachel Laneovou Porterovou podepisovat svou poslední vůli v jeho kanceláři v Corumbá."
"says","say","říká","říkat","impf"," The second, here on the bottom, is the lawyer 's secretary, who, it looks like, says the same things."," Druhý podpis, tady dole, patří právníkově sekretářce, která, jak to vypadá, říká úplně totéž."
"invited","invite","pozván","pozvat","pf"," He got himself invited back to dinner, but agreed to come only if Theo would join them."," Byl znovu pozván na večeři, ale prohlásil, že přijde jen tehdy, připojí - li se k nim Theo."
"got","get","přijde","přijít","pf"," He got himself invited back to dinner, but agreed to come only if Theo would join them."," Byl znovu pozván na večeři, ale prohlásil, že přijde jen tehdy, připojí - li se k nim Theo."
"come","come","přijde","přijít","pf"," He got himself invited back to dinner, but agreed to come only if Theo would join them."," Byl znovu pozván na večeři, ale prohlásil, že přijde jen tehdy, připojí - li se k nim Theo."
"join","join","připojí","připojit","pf"," He got himself invited back to dinner, but agreed to come only if Theo would join them."," Byl znovu pozván na večeři, ale prohlásil, že přijde jen tehdy, připojí - li se k nim Theo."
"needed","need","musely","muset","impf"," The kids needed their normal routines back, without the complications Nate brought."," Děti se musely vrátit k normálnímu rutinnímu životu bez komplikací, které Nate svou přítomností způsobil."
"brought","bring","způsobil","způsobit","pf"," The kids needed their normal routines back, without the complications Nate brought."," Děti se musely vrátit k normálnímu rutinnímu životu bez komplikací, které Nate svou přítomností způsobil."
"promised","promise","Slíbil","slíbit","pf"," He promised to call and e-mail and see them soon."," Slíbil, že zavolá a pošle e - mail a že je zase brzy navštíví."
"call","call","zavolá","zavolat","pf"," He promised to call and e-mail and see them soon."," Slíbil, že zavolá a pošle e - mail a že je zase brzy navštíví."
"call","call","navštíví","navštívit","pf"," He promised to call and e-mail and see them soon."," Slíbil, že zavolá a pošle e - mail a že je zase brzy navštíví."
"see","see","navštíví","navštívit","pf"," He promised to call and e-mail and see them soon."," Slíbil, že zavolá a pošle e - mail a že je zase brzy navštíví."
"left","leave","Opustil","opustit","pf"," He left Salem with a broken heart."," Opustil Salem se zlomeným srdcem."
"buy","buy","koupil","koupit","pf"," "" When did you buy it? """," "" Kdy jste si je koupil? """
"Try","try","Pokuste","pokusit","pf"," "" Try to answer the question."," "" Pokuste se odpovědět na otázku."
"answer","answer","odpovědět","odpovědět","pf"," "" Try to answer the question."," "" Pokuste se odpovědět na otázku."
"buy","buy","koupil","koupit","pf"," When did you buy it? """," Kdy jste si vůz koupil? """
"think","think","Myslím","myslet","impf"," Before, I think. """," Myslím, že před ní. """
"think","think","myslím","myslet","impf"," It was a Monday, uh, December the ninth, I think. """," Bylo to v pondělí, on, myslím, že devátého prosince. """
"admired","admire","obdivoval","obdivovat","impf"," Nate stopped at the pier and admired the sailboats."," Nate se zastavil u přístavní hráze a obdivoval plachetnice."
"decided","decide","Rozhodl","rozhodnout","pf"," He decided he would n't leave St. Michaels until he was forced."," Rozhodl se, že St. Michaels neopustí, dokud k tomu nebude donucen."
"leave","leave","neopustí","opustit","pf"," He decided he would n't leave St. Michaels until he was forced."," Rozhodl se, že St. Michaels neopustí, dokud k tomu nebude donucen."
"forced","force","donucen","donutit","pf"," He decided he would n't leave St. Michaels until he was forced."," Rozhodl se, že St. Michaels neopustí, dokud k tomu nebude donucen."
"remain","remain","zůstane","zůstat","pf"," He would live in the cottage, and remain there until Josh politely evicted him."," Bude žít v chatě a zůstane tam, dokud ho Josh zdvořile nevyhodí."
"left","leave","odkázal","odkázat","pf"," Surely Troy had left her fifty million or so."," Troy jí určitě odkázal přibližně pět milionů."
"lost","lose","prohrál","prohrát","pf"," Then he lost a case, and fell off the cliff for the first time."," Pak jeden případ prohrál a poprvé spadl ze srázu."
"fell","fall","spadl","spadnout","pf"," Then he lost a case, and fell off the cliff for the first time."," Pak jeden případ prohrál a poprvé spadl ze srázu."
"stay","stay","zůstat","zůstat","pf"," He could stay clean for months, even years, but he always crashed."," Dokázal zůstat střízlivý celé měsíce, ba i roky, ale nakonec všemu propadl znovu."
"said","say","řekl","říci","pf"," "" It 's not that easy, "" Valdir said, reaching for another map."," "" To není tak jednoduché, "" řekl Valdir a sáhl po jiné mapě."
"reaching","reach","sáhl","sáhnout","pf"," "" It 's not that easy, "" Valdir said, reaching for another map."," "" To není tak jednoduché, "" řekl Valdir a sáhl po jiné mapě."
"pressed","press","přitiskl","přitisknout","pf"," He unrolled it and pressed it on top of the first one."," Rozložil ji a přitiskl na tu první."
"thought","think","Myslel","myslet","impf"," "" I thought it was all swamp. """," "" Myslel jsem, že tu všude jsou jen močály. """
"tell","tell","povědí","povědět","pf"," "" The men will tell us. """," "" To nám povědí muži. """
"finding","find","najít","najít","pf"," Once on the big river, they would then be faced with the task of finding help, and this could take hours."," Až by dosáhli veletoku, stáli by před úkolem najít pomoc, a to mohlo trvat celé hodiny."
"take","take","trvat","trvat","impf"," Once on the big river, they would then be faced with the task of finding help, and this could take hours."," Až by dosáhli veletoku, stáli by před úkolem najít pomoc, a to mohlo trvat celé hodiny."
"pushing","push","neprosazoval","prosazovat","impf"," Jevy had not vetoed this plan outright, but no one was pushing it."," Jevy sice takový plán neodmítl, ale ani jej nijak zvlášť neprosazoval."
"leave","leave","odejít","odejít","pf"," Marco was reluctant to leave this late in the day."," Markovi se zřejmě nechtělo tak pozdě odejít z domu."
"went","go","jel","jet","impf"," Normally, when he went to the Paraguay to trade, he left at sunrise."," Když jel na Paraguay za obchodem, obvykle vyjížděl při východu slunce."
"eat","eat","jedí","jíst","impf"," "" They eat a lot of monkey. """," "" Indiáni jedí mnohem raději opice. """
"tried","try","Zkusil","zkusit","pf"," He tried his new cell phone, but the local service had not been activated."," Zkusil svůj nový mobilní telefon, ale neměl připojení na místní síť."
"stretched","stretch","Natáhl","natáhnout","pf"," Nate stretched his tired body the length of his flimsy little bed, and went to sleep."," Natáhl tedy unavené tělo na vratké malé lůžko a usnul."
"sleep","sleep","usnul","usnout","pf"," Nate stretched his tired body the length of his flimsy little bed, and went to sleep."," Natáhl tedy unavené tělo na vratké malé lůžko a usnul."
"called","call","volala","volat","impf"," In August of every year, Rachel made her annual trek to Corumba, at which time she called the home office and practiced her English for ten minutes."," V srpnu každého roku Rachel podnikala cestu do Corumbá, přičemž volala kancelář své domovské organizace a deset minut praktikovala angličtinu."
"practiced","practice","praktikovala","praktikovat","impf"," In August of every year, Rachel made her annual trek to Corumba, at which time she called the home office and practiced her English for ten minutes."," V srpnu každého roku Rachel podnikala cestu do Corumbá, přičemž volala kancelář své domovské organizace a deset minut praktikovala angličtinu."
"collected","collect","Vyzvedla","vyzvednout","pf"," She collected her packages and returned to the Ipicas."," Vyzvedla zásilku a vracela se k Ipicům."
"returned","return","vracela","vracet","impf"," She collected her packages and returned to the Ipicas."," Vyzvedla zásilku a vracela se k Ipicům."
"imagined","imagine","představoval","představovat","impf"," As the old man got richer, Snead imagined his own bequest growing with each will."," Ale starý pán pak ještě zbohatl a Snead si představoval, že s každou závětí roste i jeho odkaz."
"growing","grow","roste","růst","impf"," As the old man got richer, Snead imagined his own bequest growing with each will."," Ale starý pán pak ještě zbohatl a Snead si představoval, že s každou závětí roste i jeho odkaz."
"made","make","dělal","dělat","impf"," He 'd occasionally asked about the matter, subtle, gentle inquiries made at just the right moments, he thought."," Příležitostně se na tuto záležitost vyptával a ve správných okamžicích dělal příslušné narážky a kladl nevtíravé otázky."
"threatened","threaten","pohrozil","pohrozit","pf"," But Mr. Phelan had cursed him and threatened to cut him out completely."," Pan Phelan mu však vynadal a pohrozil mu, že ho úplně vydědí."
"said","say","řekl","říci","pf"," "" I counted twenty-two lawyers, "" Solomon said with a smile."," "" Napočítal jsem dvaadvacet právníků, "" řekl Solomon s úsměvem."
"declared","declare","prohlásil","prohlásit","pf"," The head of Legal declared the will to be a stroke of great luck after all."," Ostatně hlavní právník prohlásil, že závěť je pro společnost skutečně šťastnou trefou."
"worry","worry","starat","starat","impf"," They had to worry about only one unknown heir, as opposed to six idiots."," Je přece pořád lepší starat se o jednoho, byť neznámého dědice, než se potýkat se šesti idioty."
"assemble","assemble","svolat","svolat","pf"," There 's no way to assemble everyone before Christmas."," Před Vánocemi není možné všechny svolat."
"struck","strike","překvapila","překvapit","pf"," The idea struck Josh, and he almost choked on a dill spear."," Myšlenka překvapila Joshe tak, že mu málem zaskočil malý kousek kopru."
"looked","look","dívali","dívat","impf"," While Nate looked to the east and north, his two companions were looking to the west, to the distant mountains of Bolivia."," Zatímco se Nate kochal pohledem k východu a k severu, oba jeho společníci se starostlivě dívali k západu, ke vzdáleným bolivijským horám."
"looking","look","dívali","dívat","impf"," While Nate looked to the east and north, his two companions were looking to the west, to the distant mountains of Bolivia."," Zatímco se Nate kochal pohledem k východu a k severu, oba jeho společníci se starostlivě dívali k západu, ke vzdáleným bolivijským horám."
"catching","catch","upoutal","upoutat","pf"," Jevy pointed, catching Nate 's attention."," Jevy tím směrem natáhl ruku, aby upoutal Nateovu pozornost."
"moving","move","hýbali","hýbat","impf"," Milton and Jevy were tangled on top of each other, but moving too and trying to get themselves unbuckled."," Milton a Jevy leželi propleteni jeden na druhém, ale také se hýbali a pokoušeli se rozepnout bezpečnostní pásy."
"trying","try","pokoušeli","pokoušet","impf"," Milton and Jevy were tangled on top of each other, but moving too and trying to get themselves unbuckled."," Milton a Jevy leželi propleteni jeden na druhém, ale také se hýbali a pokoušeli se rozepnout bezpečnostní pásy."
"found","find","našel","najít","pf"," Nate found a window and stuck his head out."," Nate našel okno a vystrčil hlavu."
"contesting","contest","napadli","napadnout","pf"," We 're all contesting the will."," My všichni jsme poslední vůli napadli."
"hiding","hide","skrývá","skrývat","impf"," "" Evidently she 's hiding, "" Hark said."," "" Určitě se skrývá, "" řekl Hark."
"said","say","řekl","říci","pf"," "" Evidently she 's hiding, "" Hark said."," "" Určitě se skrývá, "" řekl Hark."
"managed","manage","podařilo","podařit","pf"," He was coddled and fussed over every step of the way by Yancy, his aging hippie lawyer, who had somehow managed to hang on to his prized client."," Na každém kroku ho obskakoval a ochraňoval jeho právník Yancy, stárnoucí hipík, jemuž se přece jen nějak podařilo udržet si svého vzácného klienta."
"asked","ask","požádal","požádat","pf"," Yancy took a quick look at the seating scheme, and asked to sit as far away from Troy Junior as possible."," Yancy se letmo podíval na zasedací pořádek a požádal, aby je posadili co možná nejdále od Troye Juniora."
"sit","sit","posadili","posadit","pf"," Yancy took a quick look at the seating scheme, and asked to sit as far away from Troy Junior as possible."," Yancy se letmo podíval na zasedací pořádek a požádal, aby je posadili co možná nejdále od Troye Juniora."
"complied","comply","vyhověl","vyhovět","pf"," The deputy complied and put them at the end of a temporary table facing the bench."," Strážný mu vyhověl a posadil je na konec stolu tváří k soudcovskému pultu."
"put","put","posadil","posadit","pf"," The deputy complied and put them at the end of a temporary table facing the bench."," Strážný mu vyhověl a posadil je na konec stolu tváří k soudcovskému pultu."
"sank","sink","klesl","klesnout","pf"," Ramble sank into his chair, green hair hanging over the back of it."," Ramble klesl do křesla a zelené vlasy mu vzadu přepadly přes opěradlo."
"landed","land","přistál","přistát","pf"," When it landed, four soldiers jumped from the open bay and ran to the group."," Vrtulník přistál a z otevřené kabiny vyskočili čtyři vojáci."
"jumped","jump","vyskočili","vyskočit","pf"," When it landed, four soldiers jumped from the open bay and ran to the group."," Vrtulník přistál a z otevřené kabiny vyskočili čtyři vojáci."
"hugged","hug","objal","obejmout","pf"," Then he hugged them quickly, picked up his briefcase, and ran to the helicopter."," Rychle je všechny objal, popadl kufřík a rozběhl se k vrtulníku."
"waved","wave","zamávali","zamávat","pf"," Jevy and Nate waved at the little family as they lifted off."," Odlepili se od země a Nate i Jevy zamávali naposledy rodině, která se pod nimi zmenšovala."
"began","begin","začal","začít","pf"," At five hundred feet, the Pantanal began to stretch to the horizon."," Z výšky sto padesáti metrů se začal Pantanal šířit až k obzoru."
"see","see","viděly","vidět","impf"," They could see the jets and beach houses and fabulous family gatherings on distant islands, and trust funds for nieces and nephews, and perhaps even outright gifts of cash."," Všechny v duchu viděly trysková letadla, domy na plážích, báječná rodinná setkání na vzdálených ostrovech, svěřenecké fondy pro neteře a synovce a možná i dary v hotovosti."
"shown","show","neprojevili","projevit","pf"," The money thawed the Strongs, thawed them to a warmness they had never shown to an outsider, thawed them to the point of melting."," Peníze tedy Strongy naladily a rozehřály k srdečnosti, jakou nikdy vůči společensky nepřijatelným lidem neprojevili."
"gathered","gather","shromáždila","shromáždit","pf"," Late in the afternoon, as the family gathered around the table for the traditional dinner, it began to snow."," Pozdě odpoledne, když se rodina shromáždila kolem stolu k tradiční večeři, začalo sněžit."
"began","begin","začalo","začít","pf"," Late in the afternoon, as the family gathered around the table for the traditional dinner, it began to snow."," Pozdě odpoledne, když se rodina shromáždila kolem stolu k tradiční večeři, začalo sněžit."
"snow","snow","sněžit","sněžit","impf"," Late in the afternoon, as the family gathered around the table for the traditional dinner, it began to snow."," Pozdě odpoledne, když se rodina shromáždila kolem stolu k tradiční večeři, začalo sněžit."
"slowed","slow","zpomalil","zpomalit","pf"," Jevy slowed so they could talk."," Jevy zpomalil, takže se mohl s Natem bavit."
"leave","leave","odejdou","odejít","pf"," They load up their cows and kids and leave for three months. """," Na tři měsíce odejdou s dětmi i s dobytkem. """
"seen","see","neviděl","vidět","impf"," "" I have n't seen higher ground. """," "" Zatím jsem žádný vyšší terén neviděl. """
"move","move","stěhují","stěhovat","impf"," "" They move around too. """," "" Také se stěhují. """
"paid","pay","zaplatili","zaplatit","pf"," He could be propped up some for trial, but the fact that he 'd been paid so much would forever taint his testimony."," Při soudním líčení ho mohli nějak podepřít, ale skutečnost, že mu vůbec zaplatili, jeho svědectví definitivně poskvrnila."
"paid","pay","zaplaceno","zaplatit","pf"," He was so certain Snead had been paid."," Byl si naprosto jistý, že Snead dostal za svědectví zaplaceno."
"said","say","řekl","říci","pf"," "" It was Grit, "" Hark said."," "" To byl Grit, "" řekl Hark."
"repeated","repeat","opakovali","opakovat","impf"," Grit, they all repeated to themselves."," Grit? opakovali si všichni pro sebe."
"stealing","steal","ukradl","ukrást","pf"," "" That 's what you get for stealing his client, "" Wally Bright said after a long silence."," "" To máte za to, že jste mu ukradl klienta! "" řekl po dlouhém mlčení Wally Bright."
"said","say","řekl","říci","pf"," "" That 's what you get for stealing his client, "" Wally Bright said after a long silence."," "" To máte za to, že jste mu ukradl klienta! "" řekl po dlouhém mlčení Wally Bright."
"hurry","hurry","spěchala","spěchat","impf"," Her words were pouring forth, faster than normal, as if she wanted to hurry and use her English one more time."," Její slova plynula rychleji než jindy, jakoby spěchala, aby mohla své angličtiny použít co nejvíc."
"use","use","použít","použít","pf"," Her words were pouring forth, faster than normal, as if she wanted to hurry and use her English one more time."," Její slova plynula rychleji než jindy, jakoby spěchala, aby mohla své angličtiny použít co nejvíc."
"began","begin","začal","začít","pf"," "" During the burial today, the shalyun and a few troublemakers began chanting and dancing nearby."," "" Dnes, při pohřbu, shalyun s několika výtržníky začal nedaleko zpívat a tančit."
"chanting","chant","zpívat","zpívat","impf"," "" During the burial today, the shalyun and a few troublemakers began chanting and dancing nearby."," "" Dnes, při pohřbu, shalyun s několika výtržníky začal nedaleko zpívat a tančit."
"dancing","dance","tančit","tančit","impf"," "" During the burial today, the shalyun and a few troublemakers began chanting and dancing nearby."," "" Dnes, při pohřbu, shalyun s několika výtržníky začal nedaleko zpívat a tančit."
"patted","pat","pohladil","pohladit","pf"," Nate patted her arm."," Nate ji pohladil po paži :"
"said","say","řekl","říci","pf"," "" Five percent is not very much, "" Nate said, then let the words hang between them."," "" Pět procent není příliš mnoho, "" řekl Nate a nechal svá slova doznít."
"let","let","nechal","nechat","pf"," "" Five percent is not very much, "" Nate said, then let the words hang between them."," "" Pět procent není příliš mnoho, "" řekl Nate a nechal svá slova doznít."
"watching","watch","pozoroval","pozorovat","impf"," Hark was watching him, but the others were not."," Hark ho pozoroval, ostatní nikoli."
"agree","agree","souhlasit","souhlasit","impf"," "" My client will agree to fifty million, "" Nate said."," "" Moje klientka bude souhlasit s padesáti miliony, "" řekl Nate ..."
"said","say","řekl","říci","pf"," "" My client will agree to fifty million, "" Nate said."," "" Moje klientka bude souhlasit s padesáti miliony, "" řekl Nate ..."
"teaching","teach","učí","učit","impf"," At the moment, his client was probably teaching Bible songs to small children under the shade of a tree by the river."," Jeho klientka v tomto okamžiku pravděpodobně učí malé děti biblickým zpěvům ve stínu stromů na břehu řeky."
"decided","decide","rozhodl","rozhodnout","pf"," With no river in sight, Nate decided it was time to turn back."," Řeka stále nebyla v dohledu a Nate se rozhodl, že je čas k návratu."
"pointed","point","Ukázal","ukázat","pf"," He pointed at his watch, and Luis led them home."," Ukázal na hodinky a Luis je tedy zavedl domů."
"led","lead","zavedl","zavést","pf"," He pointed at his watch, and Luis led them home."," Ukázal na hodinky a Luis je tedy zavedl domů."
"pointed","point","ukázal","ukázat","pf"," Nate pointed; Jevy responded by explaining to the commandant that this was their last chance."," Jevy zaregistroval, že Nate ukázal na blikající světélko, a vysvětlil veliteli, že mají poslední šanci se domluvit."
"explaining","explain","vysvětlil","vysvětlit","pf"," Nate pointed; Jevy responded by explaining to the commandant that this was their last chance."," Jevy zaregistroval, že Nate ukázal na blikající světélko, a vysvětlil veliteli, že mají poslední šanci se domluvit."
"returned","return","vrátil","vrátit","pf"," He faxed them copies when he returned to his office."," Když se vrátil do své kanceláře, všem odfaxoval kopie."
"dreamed","dream","doufal","doufat","impf"," The story covered even more space than he 'd dreamed of."," Příběh zabíral v novinách ještě víc místa, než Hark vůbec doufal."
"read","read","Přečetl","přečíst","pf"," He read it at sunrise in a coffee shop in Chevy Chase, then hurriedly drove to his new office."," Přečetl si jej při východu slunce v kavárně na Chevy Chase a rychle se rozběhl do své nové kanceláře."
"climbed","climb","Vystoupili","vystoupit","pf"," They climbed to two thousand feet and leveled off."," Vystoupili do výšky šest set metrů a vyrovnali let."
"leveled","level","vyrovnali","vyrovnat","pf"," They climbed to two thousand feet and leveled off."," Vystoupili do výšky šest set metrů a vyrovnali let."
"saw","see","uviděl","uvidět","pf"," Thirty minutes into the flight, Nate saw Fernando 's trading post at the edge of the river."," Po třiceti minutách Nate uviděl Fernandovu obchodní stanici na břehu řeky."
"amazed","amaze","ohromen","ohromit","pf"," He was amazed at the difference in the Pantanal from one season to the next."," Byl ohromen rozdíly v Pantanalu mezi jednotlivými obdobími."
"celebrate","celebrate","neoslavil","oslavit","pf"," He 'd cheated death, so why not celebrate with a little Christmas cheer?"," Přece jen taktak unikl smrti, proč by to tedy alespoň trochu neoslavil ve vánoční náladě?"
"handle","handle","Zvládne","zvládnout","pf"," He could handle it."," Zvládne to."
"said","say","řekl","říci","pf"," "" I ca n't wait, "" Nate said, and folded the phone."," "" Nemůžu se dočkat, "" řekl Nate a sklapl telefon."
"sat","sit","Sedli","sednout","pf"," They sat on the floor, backs to a wall, and sipped warm latte."," Sedli si na zem, zády ke stěně a srkali teplou kávu s mlékem."
"said","say","řečeno","říci","pf"," Everything said was covered by some manner of confidential privilege."," Všechno, co bylo řečeno, bylo kryto určitým druhem důvěrného výsadního práva."
"covered","cover","kryto","krýt","impf"," Everything said was covered by some manner of confidential privilege."," Všechno, co bylo řečeno, bylo kryto určitým druhem důvěrného výsadního práva."
"cleared","clear","vyjasnilo","vyjasnit","pf"," When the sky cleared, Nate and the children walked to the wrecked plane and removed his briefcase."," Když se vyjasnilo, Nate s dětmi odešel k rozbitému letadlu a společně odtud vytáhli jeho kufřík."
"removed","remove","vytáhli","vytáhnout","pf"," When the sky cleared, Nate and the children walked to the wrecked plane and removed his briefcase."," Když se vyjasnilo, Nate s dětmi odešel k rozbitému letadlu a společně odtud vytáhli jeho kufřík."
"taught","teach","učil","učit","impf"," Along the way he taught them to count to ten in English."," Nate je po cestě učil anglicky počítat do deseti a ony ho tomu učili portugalsky."
"count","count","počítat","počítat","impf"," Along the way he taught them to count to ten in English."," Nate je po cestě učil anglicky počítat do deseti a ony ho tomu učili portugalsky."
"taught","teach","učili","učit","impf"," Along the way he taught them to count to ten in English."," Nate je po cestě učil anglicky počítat do deseti a ony ho tomu učili portugalsky."
"reminded","remind","Připomněl","připomenout","pf"," It was Christmas Eve, he reminded himself."," Připomněl si, že je Štědrý den."
"gathered","gather","shromáždily","shromáždit","pf"," Of the six children gathered here now, TJ is the dumbest, though it 's close."," Ze všech šesti dětí, které se tady shromáždily, je nejhloupější, ale ostatní se drží těsně za ním."
"selling","sell","prodával","prodávat","impf"," He was tossed from college when he was nineteen for selling drugs."," Když mu bylo devatenáct, vyrazili ho z univerzity, protože prodával drogy."
"bear","bear","Nemám","mít","impf"," I cannot bear to recount the miserable histories of Lillian 's children."," Nemám sil probírat se ostudnými historkami Lillianiných dětí."
"felt","feel","cítil","cítit","impf"," It was one thing for God to forgive his astounding array of iniquities, and Nate certainly felt as though his burdens were lighter."," Naděje, že mu Bůh odpustí ohromující seznam špatností, byla jen jednou věcí, ale Nate bezpečně cítil, jako by jeho břímě bylo lehčí."
"listened","listen","Naslouchal","naslouchat","impf"," As he listened to the music, he became bewildered."," Naslouchal hudbě a náhle se zarazil."
"calling","call","volat","volat","impf"," God could n't be calling him."," Bůh ho přece nemohl volat."
"moved","move","Přestěhoval","přestěhovat","pf"," He moved empty gas tanks and the remnants of their supplies, then quickly unrolled the tent."," Přestěhoval prázdné i zbývající plné bomby na bok člunu a uprostřed na uvolněné místo rozprostřel stan."
"growing","grow","narůstá","narůstat","impf"," The abuse of Indians was growing as miners and loggers and ranchers pushed deep into the Amazon, with the support of the government."," Těžaři, dřevaři a rančeři pronikají s podporou vlády hluboko do Amazonie a bezohledný útisk Indiánů narůstá."
"read","read","četl","číst","impf"," Nate read for four hours nonstop and finished the book."," Nate četl bez přestávky čtyři hodiny, dokud knihu nedočetl."
"finished","finish","nedočetl","dočíst","pf"," Nate read for four hours nonstop and finished the book."," Nate četl bez přestávky čtyři hodiny, dokud knihu nedočetl."
"stopped","stop","Přestalo","přestat","pf"," The rain had stopped."," Přestalo pršet."
"want","want","chcete","chtít","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
