"helped","help","pomohl","pomoci","pf"," It was cool and dark there under the thickening walnut leaves, out of the sun, and Mr Charlton helped her by bringing cutlery from the house on papier-mâché trays brightly decorated with hunting scenes, race-meetings, or pointers carrying birds."," Pod hustým listovím ořechu byl chladivý a temný stín, a aby pan Charlton Mariettě trochu pomohl, vynášel z domu příbory na papírových táccích zdobených obrázky z lovu, z dostihů nebo šipkami s ptáčky."
"writing","write","zapisuje","zapisovat","impf"," She leaned forward as if to see what he was writing down and said :"," Pauline Jacksonová se naklonila, aby viděla, co pan Charlton zapisuje."
"liked","like","líbil","líbit","impf"," Another thing Miss Pilchester liked about Pop was the terrific easy generosity of the chap."," Larkin se slečně Pilchesterové líbil také pro svou fantastickou, přirozenou štědrost."
"kissed","kiss","políbil","políbit","pf"," She had once been casually kissed by Pop at a Christmas village social, in some game or other, and the experience, for her at least, had been something more than that of two pairs of lips briefly meeting."," O vánoční besídce, při nějaké společenské hře, ji jednou Larkin políbil a tato zkušenost byla, alespoň pro ni, něčím mnohem víc než letmým dotykem dvou rtů."
"retired","retire","odešel","odejít","pf"," While Mr Charlton was still blushing Pop retired to the kitchen and fetched another goose."," Pan Charlton se stále ještě červenal, když taťka Larkin odešel do kuchyně a přinesl odtamtud další husu."
"fetched","fetch","přinesl","přinést","pf"," While Mr Charlton was still blushing Pop retired to the kitchen and fetched another goose."," Pan Charlton se stále ještě červenal, když taťka Larkin odešel do kuchyně a přinesl odtamtud další husu."
"began","begin","Začal","začít","pf"," He began to carve for the Brigadier several thin, extra-succulent slices of the breast."," Začal generálovi odkrajovat ty nejtenčí a nejšťavnatější plátky z prsíček."
"hear","hear","slyšel","slyšet","impf"," Walking along the woodland path, Mr Charlton could hear only a single untangled chorus of evening bird-song, unseparated into species, confusing as the tuning of orchestra strings."," Jak spolu šli lesní stezkou, slyšel pan Charlton jenom změť večerního sborového zpěvu, v němž všechny ptačí druhy splývaly v chaos podobný ladění orchestru."
"stand","stand","Postavíme","postavit","pf"," ‘ Let ’ s stand here by the gate and listen, ’ Mariette said."," "" Postavíme se tady u branky a budeme poslouchat. """
"listen","listen","poslouchat","poslouchat","impf"," ‘ Let ’ s stand here by the gate and listen, ’ Mariette said."," "" Postavíme se tady u branky a budeme poslouchat. """
"listened","listen","poslouchal","poslouchat","impf"," Mr Charlton, transfixed, utterly bemused, stood by the gate and listened."," Pan Charlton se celý omámený zastavil u branky a poslouchal."
"began","begin","začali","začít","pf"," The truck had hardly rolled out of the yard before everyone began singing."," Náklaďák ještě ani nevyjel ze dvora, a už začali všichni zpívat."
"singing","sing","zpívat","zpívat","impf"," The truck had hardly rolled out of the yard before everyone began singing."," Náklaďák ještě ani nevyjel ze dvora, a už začali všichni zpívat."
"seen","see","uviděl","uvidět","pf"," He wondered what on earth would happen if he was seen by someone who knew him, someone perhaps from the office."," Napadlo ho, co by se tak asi stalo, kdyby ho uviděl někdo, kdo ho zná, třeba někdo z kanceláře."
"add","add","přidávala","přidávat","impf"," To the goose Mariette came to add peas, beans, Yorkshire pudding, and two sorts of potatoes, so that finally, when gravy and apple sauce had been ladled on, no single centimetre of naked plate could be seen."," Marietta přidávala k huse hrášek, fazolky, pudink s masem a oba druhy brambor, takže když bylo všechno zalito šťávou s jablečným sósem, nezbyl na talířích ani centimetr nezaplněného místa."
"saw","see","uviděl","uvidět","pf"," A moment later the Brigadier, faced with superior forces and not knowing where to attack, saw Ma, like some huge yellow and scarlet butterfly glowing in the walnut shade, come up on his flank, bearing a deep dish of fat and buttery asparagus."," Tváří v tvář početní převaze na svém talíři a nevěda, kudy vést útok, uviděl generál, jak mamina, podobná obrovskému žluto šarlatovému motýlu planoucímu ve stínu ořechového listoví, provádí křídelní obchvat a přináší hlubokou mísu tučného, máslem zalitého chřestu."
"said","say","řekla","říci","pf"," ‘ Hundred and eighty, ’ Ma said."," "" Sto osmdesát, "" řekla mamina."
"remember","remember","Vzpomínáš","vzpomínat","impf"," You remember."," Vzpomínáš si?"
"demonstrate","demonstrate","předvést","předvést","pf"," The remark was lost on Pop, who was dying to demonstrate the horn ’ s orchestral variations."," Generálova poznámka se však minula účinkem, protože taťka Larkin byl celý jako na trní, aby mohl předvést libozvučnou škálu svého klaksonu."
"said","say","řekl","říci","pf"," ‘ Well, ’ the Brigadier said, ‘ I mustn ’ t linger."," "" Musím už běžet, "" řekl generál."
"laughed","laugh","zasmál","zasmát","pf"," Pop laughed in his usual ringing fashion and said he betted a quid the General wanted a subscription."," Taťka Larkin se dle svého zvyku zvonivě zasmál a pravil, že by se vsadil o jednu libru, že si generál přišel pro příspěvek."
"said","say","pravil","pravit","pf"," Pop laughed in his usual ringing fashion and said he betted a quid the General wanted a subscription."," Taťka Larkin se dle svého zvyku zvonivě zasmál a pravil, že by se vsadil o jednu libru, že si generál přišel pro příspěvek."
"betted","bet","vsadil","vsadit","pf"," Pop laughed in his usual ringing fashion and said he betted a quid the General wanted a subscription."," Taťka Larkin se dle svého zvyku zvonivě zasmál a pravil, že by se vsadil o jednu libru, že si generál přišel pro příspěvek."
"said","say","prohlásil","prohlásit","pf"," ‘ Wrong, ’ the Brigadier said."," "" Tentokrát jste vedle jak ta jedle, "" prohlásil generál."
"said","say","řekl","říci","pf"," ‘ Well, that ’ s worth a drink, ’ Pop said."," "" To musíme zapít, "" řekl taťka Larkin."
"said","say","řekl","říci","pf"," ‘ This is most superb cooking, ’ the Brigadier said."," "" Vynikající kuchyně, "" řekl generál."
"learn","learn","naučila","naučit","pf"," ‘ Where did you learn to cook, Mrs Larkin? ’"," "" Kde jste se naučila vařit, paní Larkinová? """
"cook","cook","vařit","vařit","impf"," ‘ Where did you learn to cook, Mrs Larkin? ’"," "" Kde jste se naučila vařit, paní Larkinová? """
"learned","learn","Učila","učit","impf"," ‘ She learned at The Three Cocks hotel at Fordington, ’ Pop said."," "" Učila se v hotelu U tří kohoutů ve Fordingtonu, "" řekl taťka Larkin."
"said","say","řekl","říci","pf"," ‘ She learned at The Three Cocks hotel at Fordington, ’ Pop said."," "" Učila se v hotelu U tří kohoutů ve Fordingtonu, "" řekl taťka Larkin."
"left","leave","odešla","odejít","pf"," And it ’ s never been the same since she left there. ’"," A jak z hotelu odešla, už to tam nikdy nebylo takový. """
"announcing","announce","oznámil","oznámit","pf"," A quarter of an hour later Pop was standing on a chair outside the billiard-room, announcing to the gathered guests, in the smoky garden, with a touch of imperial pride in his voice, together with a certain sadness, that Mr Charlton was going to marry his daughter Mariette and had everybody got their glasses filled?"," Za čtvrt hodiny stál taťka Larkin na židli před kulečníkovým sálem a hlasem, v němž se náznak imperátorské pýchy mísil s jistým smutkem, oznámil hostům shromážděným v zakouřené zahradě, že si pan Charlton bude brát jeho dceru Mariettu, a jestlipak mají všichni plné sklenice?"
"marry","marry","brát","brát","impf"," A quarter of an hour later Pop was standing on a chair outside the billiard-room, announcing to the gathered guests, in the smoky garden, with a touch of imperial pride in his voice, together with a certain sadness, that Mr Charlton was going to marry his daughter Mariette and had everybody got their glasses filled?"," Za čtvrt hodiny stál taťka Larkin na židli před kulečníkovým sálem a hlasem, v němž se náznak imperátorské pýchy mísil s jistým smutkem, oznámil hostům shromážděným v zakouřené zahradě, že si pan Charlton bude brát jeho dceru Mariettu, a jestlipak mají všichni plné sklenice?"
"standing","stand","mají","mít","impf"," A quarter of an hour later Pop was standing on a chair outside the billiard-room, announcing to the gathered guests, in the smoky garden, with a touch of imperial pride in his voice, together with a certain sadness, that Mr Charlton was going to marry his daughter Mariette and had everybody got their glasses filled?"," Za čtvrt hodiny stál taťka Larkin na židli před kulečníkovým sálem a hlasem, v němž se náznak imperátorské pýchy mísil s jistým smutkem, oznámil hostům shromážděným v zakouřené zahradě, že si pan Charlton bude brát jeho dceru Mariettu, a jestlipak mají všichni plné sklenice?"
"said","say","říkaly","říkat","impf"," The two Miss Barnwells started giggling uncontrollably and said it reminded them of a pujah in Delhi and Miss Pilchester was heard saying she knew this would happen and that it was absolutely ghastly and she ’ d hide under the stairs."," Obě slečny Barnwellsovy se rozpustile rozchichotaly a říkaly, že jim to připomíná jednu slavnost v Dillí, slečna Pilchesterová všem oznamovala, že věděla, že na rachejtle dojde, že to je učiněná hrůza a že se schová pod schody."
"saying","say","říkaly","říkat","impf"," The two Miss Barnwells started giggling uncontrollably and said it reminded them of a pujah in Delhi and Miss Pilchester was heard saying she knew this would happen and that it was absolutely ghastly and she ’ d hide under the stairs."," Obě slečny Barnwellsovy se rozpustile rozchichotaly a říkaly, že jim to připomíná jednu slavnost v Dillí, slečna Pilchesterová všem oznamovala, že věděla, že na rachejtle dojde, že to je učiněná hrůza a že se schová pod schody."
"reminded","remind","připomíná","připomínat","impf"," The two Miss Barnwells started giggling uncontrollably and said it reminded them of a pujah in Delhi and Miss Pilchester was heard saying she knew this would happen and that it was absolutely ghastly and she ’ d hide under the stairs."," Obě slečny Barnwellsovy se rozpustile rozchichotaly a říkaly, že jim to připomíná jednu slavnost v Dillí, slečna Pilchesterová všem oznamovala, že věděla, že na rachejtle dojde, že to je učiněná hrůza a že se schová pod schody."
"hide","hide","schová","schovat","pf"," The two Miss Barnwells started giggling uncontrollably and said it reminded them of a pujah in Delhi and Miss Pilchester was heard saying she knew this would happen and that it was absolutely ghastly and she ’ d hide under the stairs."," Obě slečny Barnwellsovy se rozpustile rozchichotaly a říkaly, že jim to připomíná jednu slavnost v Dillí, slečna Pilchesterová všem oznamovala, že věděla, že na rachejtle dojde, že to je učiněná hrůza a že se schová pod schody."
"thank","thank","poděkovat","poděkovat","pf"," ‘ Can never thank you."," "" Nemůžu vám ani dost poděkovat."
"thank","thank","poděkovat","poděkovat","pf"," Never thank you."," Nemůžu vám poděkovat."
"thank","thank","poděkovat","poděkovat","pf"," Never be able to thank you. ’"," Nikdy nebudu schopen vám dost poděkovat. """
"started","start","začal","začít","pf"," He shook on his feet, grasped at air with aimless hands, and started jiggling like a fish."," Zavrávoral, rozhodil ruce do vzduchu a začal sebou zmítat jako ryba na suchu."
"make","make","Udělám","udělat","pf"," ‘ I ’ ll make one, ’ Pop said."," "" Udělám něco takovýho, "" řekl taťka Larkin."
"said","say","řekl","říci","pf"," ‘ I ’ ll make one, ’ Pop said."," "" Udělám něco takovýho, "" řekl taťka Larkin."
"said","say","řekl","říci","pf"," ‘ And one called Mariette, ’ Mr Charlton said."," "" A jeden by se měl jmenovat Marietta, "" řekl pan Charlton."
"get","get","sehnat","sehnat","pf"," It was absolutely impossible to get any help in the house, in the garden, or with the hens."," Bylo zhola nemožné sehnat někoho, kdo by pomohl v domě, na zahradě nebo se slepicemi."
"afford","afford","dovolit","dovolit","pf"," She couldn ’ t afford to run a car because of taxes and the price of petrol and oil and servicing and repairs."," Auto si nemohla dovolit kvůli daním a drahotě benzínu, oleje, servisu a oprav."
"afford","afford","dovolit","dovolit","pf"," She could just afford a solitary hack of her own, but she couldn ’ t afford a groom."," Mohla si dovolit jenom jednu vlastní herku, ale na čeledína už neměla."
"afford","afford","dovolit","dovolit","pf"," She could just afford a solitary hack of her own, but she couldn ’ t afford a groom."," Mohla si dovolit jenom jednu vlastní herku, ale na čeledína už neměla."
"cut","cut","nakrájí","nakrájet","pf"," Ma could cut plenty of the thinnest white and brown sandwiches, with nice Jersey butter."," Mamina nakrájí spoustu tenoulinkých chlebíčků z bílého i žitného chleba a namaže je domácím máslem."
"thought","think","mínila","mínit","impf"," Mariette said she thought small pieces of cold sardine on toast would be nice."," Studené jednohubky se sardinkou by byly báječné, mínila Marietta."
"said","say","řekl","říci","pf"," ‘ They ’ re absolutely marvellous hot too, ’ Mr Charlton said and got himself still more marks by also suggesting small squares of toast with hot Welsh rarebit, chicken sandwiches, and little sausages on sticks."," "" Horké jsou taky výborné, "" řekl pan Charlton a dostal další body, neboť navrhl kousky topinek se zapékaným sýrem, chlebíčky s kuřecím masem a malé klobásky napíchané na špejlích."
"got","get","dostal","dostat","pf"," ‘ They ’ re absolutely marvellous hot too, ’ Mr Charlton said and got himself still more marks by also suggesting small squares of toast with hot Welsh rarebit, chicken sandwiches, and little sausages on sticks."," "" Horké jsou taky výborné, "" řekl pan Charlton a dostal další body, neboť navrhl kousky topinek se zapékaným sýrem, chlebíčky s kuřecím masem a malé klobásky napíchané na špejlích."
"suggesting","suggest","navrhl","navrhnout","pf"," ‘ They ’ re absolutely marvellous hot too, ’ Mr Charlton said and got himself still more marks by also suggesting small squares of toast with hot Welsh rarebit, chicken sandwiches, and little sausages on sticks."," "" Horké jsou taky výborné, "" řekl pan Charlton a dostal další body, neboť navrhl kousky topinek se zapékaným sýrem, chlebíčky s kuřecím masem a malé klobásky napíchané na špejlích."
"give","give","dát","dát","pf"," ‘ Might give her a good leatherin ’ if he knew, ’ Ma explained, ‘ and it ’ s hot enough as it is. ’"," "" Mohl by jí dát pár na zadek, kdyby se to dověděl, "" vysvětlovala mamina, "" a už je beztak dost horko. """
"explained","explain","vysvětlovala","vysvětlovat","impf"," ‘ Might give her a good leatherin ’ if he knew, ’ Ma explained, ‘ and it ’ s hot enough as it is. ’"," "" Mohl by jí dát pár na zadek, kdyby se to dověděl, "" vysvětlovala mamina, "" a už je beztak dost horko. """
"resembled","resemble","připomínala","připomínat","impf"," Pop knew that the Brigadier ’ s sister, who resembled more than anything a long hairpin on the top of which she generally wore a cloche hat that looked like a pink thimble, was presumed to lead him a hell of a dance on most occasions and in all directions."," Larkinovi se doneslo, že generálova sestra, která silně připomínala dlouhou jehlici do vlasů a nosila obvykle přiléhavý klobouk, jenž se podobal růžovému náprstku, dělala generálovi při každé příležitosti a seč jí síly stačily hotové peklo."
"wore","wear","nosila","nosit","impf"," Pop knew that the Brigadier ’ s sister, who resembled more than anything a long hairpin on the top of which she generally wore a cloche hat that looked like a pink thimble, was presumed to lead him a hell of a dance on most occasions and in all directions."," Larkinovi se doneslo, že generálova sestra, která silně připomínala dlouhou jehlici do vlasů a nosila obvykle přiléhavý klobouk, jenž se podobal růžovému náprstku, dělala generálovi při každé příležitosti a seč jí síly stačily hotové peklo."
"resembled","resemble","podobal","podobat","impf"," Pop knew that the Brigadier ’ s sister, who resembled more than anything a long hairpin on the top of which she generally wore a cloche hat that looked like a pink thimble, was presumed to lead him a hell of a dance on most occasions and in all directions."," Larkinovi se doneslo, že generálova sestra, která silně připomínala dlouhou jehlici do vlasů a nosila obvykle přiléhavý klobouk, jenž se podobal růžovému náprstku, dělala generálovi při každé příležitosti a seč jí síly stačily hotové peklo."
"gave","give","nedávala","dávat","impf"," Among other things he felt that she never gave the Brigadier enough to eat : a terrible thing."," Taťka Larkin měl mimo jiné pocit, že nikdy nedávala generálovi dost najíst : jaká hrůza!"
"said","say","řekl","říci","pf"," ‘ Have just what you fancy, Mister Charlton, ’ Pop said."," "" Berte si, na co máte chuť, pane Charlton, "" řekl taťka Larkin."
"see","see","nevidíte","vidět","impf"," ‘ If you don ’ t see it here, ask for it."," "" A jestli to tady náhodou nevidíte, tak si o to řekněte."
"think","think","Myslím","myslet","impf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"think","think","máme","mít","impf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"said","say","řekla","říci","pf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"settled","settle","dohodnuto","dohodnout","pf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"found","find","ocitl","ocitnout","pf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"think","think","mít","mít","impf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"sleeping","sleep","spát","spát","impf"," ‘ I think you ’ re about my size, ’ Mariette said, as if everything were now completely settled, so that Mr Charlton found himself in the centre of a shattering vortex, trapped there by the torturing and incredible thought that presently he would be sleeping in Mariette ’ s own pyjamas, on her own dreaming bed of foam."," "" Myslím, že máme stejnou velikost, "" řekla Marietta, jako by všechna bylo definitivně dohodnuto, a pan Charlton se ocitl ve středu propastného víru, bezmocně unášen mučivou a neuvěřitelnou představou, že bude na sobě mít Mariettino pyžamo a že bude spát na té pěnové gumě, na níž se Marietta rozplývá do snu."
"poured","pour","nalila","nalít","pf"," Before he could make any further protest about this Primrose poured him a second cup of tea and Pop, leaning across the table, filled it up with whisky."," Chtěl odporovat, ale nestačil říct ani slovo a už mu Prvosenka nalila druhý šálek čaje a taťka Larkin mu ho ihned dolil whisky, nakláněje se při tom přes stůl."
"filled","fill","nalila","nalít","pf"," Before he could make any further protest about this Primrose poured him a second cup of tea and Pop, leaning across the table, filled it up with whisky."," Chtěl odporovat, ale nestačil říct ani slovo a už mu Prvosenka nalila druhý šálek čaje a taťka Larkin mu ho ihned dolil whisky, nakláněje se při tom přes stůl."
"leaning","lean","nakláněje","naklánět","impf"," Before he could make any further protest about this Primrose poured him a second cup of tea and Pop, leaning across the table, filled it up with whisky."," Chtěl odporovat, ale nestačil říct ani slovo a už mu Prvosenka nalila druhý šálek čaje a taťka Larkin mu ho ihned dolil whisky, nakláněje se při tom přes stůl."
"heard","hear","uslyšel","uslyšet","pf"," This was the first time Pop had ever heard such astonishing un-English words used under his own roof, but it meant more marks for Mr Charlton."," Taťka Larkin poprvé v životě uslyšel tak neanglické slovo a pan Charlton opět zabodoval."
"forgetting","forget","zapomněla","zapomenout","pf"," Ma, forgetting that she had been very nearly outraged a moment before, could only look on in silent, fervent admiration."," Mamina zapomněla, že se před chviličkou málem rozčilila, a naslouchala s tichým, vroucím obdivem."
"worry","worry","Trápí","trápit","impf"," ‘ Nothing to worry about? ’"," "" Trápí nás snad něco? """
"drew","draw","odtáhla","odtáhnout","pf"," A moment later a firm gentle hand fixed itself to his elbow and drew him away."," Čísi ruka ho jemně, ale pevně uchopila za loket a odtáhla ho od slečen Barnwellsových."
"smiled","smile","usmívala","usmívat","impf"," A tallish lady in a small grey tweed hat with a peacock feather in it smiled at him over a piece of cheese toast and a glass of champagne."," Přes sýrovou topinku a skleničku šampaňského se na něho usmívala jakási vyšší dáma v šedém tvídovém kloboučku s pavím pérem."
"remember","remember","Pamatujete","pamatovat","impf"," You remember? ’"," Pamatujete si na mne? """
"remembered","remember","pamatoval","pamatovat","impf"," Pop remembered;"," Taťka Larkin si ji pamatoval."
"slowed","slow","zpomalil","zpomalit","pf"," Accordingly Pop slowed down, driving with one hand and with the other half-caressing, half-pinching Miss Pilchester ’ s knee."," Taťka Larkin tedy zpomalil, a zatímco jednou rukou řídil, druhou napůl hladil, napůl štípal slečnu Pilchesterovou do kolena."
"driving","drive","řídil","řídit","impf"," Accordingly Pop slowed down, driving with one hand and with the other half-caressing, half-pinching Miss Pilchester ’ s knee."," Taťka Larkin tedy zpomalil, a zatímco jednou rukou řídil, druhou napůl hladil, napůl štípal slečnu Pilchesterovou do kolena."
"gave","give","Věnoval","věnovat","impf"," Pop gave the screen a cursory, whipping glance – the programmes were never much catch Tuesdays – and wondered if everybody on it had gone stark, staring mad."," Věnoval obrazovce zběžný a pohrdavý pohled - úterní programy nikdy za moc nestály - a v duchu se ptal, zda se všichni v televizi nadobro a dočista zbláznili."
"did","do","učinil","učinit","pf"," Nevertheless Pop did so."," Taťka Larkin tak nicméně učinil."
"explained","explain","vysvětlovala","vysvětlovat","impf"," ‘ Came out without a bean this morning, ’ Poll explained."," "" Přišla jsem ráno a neměla jsem ani floka, "" vysvětlovala Polly."
"lit","light","zapálila","zapálit","pf"," Poll lit her cigarette and then gave Lil a light, both of them exhaling smoke in desperate relief."," Polly si zapálila cigaretu, pak podala oheň Lily a obě začaly s úlevou vysvobozených zoufalců vyfukovat kouř."
"gave","give","podala","podat","pf"," Poll lit her cigarette and then gave Lil a light, both of them exhaling smoke in desperate relief."," Polly si zapálila cigaretu, pak podala oheň Lily a obě začaly s úlevou vysvobozených zoufalců vyfukovat kouř."
"want","want","potřebuje","potřebovat","impf"," You want a drag every two minutes to keep you going at all."," Člověk potřebuje šluka každý dvě minuty, aby to vůbec vydržel."
"keep","keep","vydržel","vydržet","pf"," You want a drag every two minutes to keep you going at all."," Člověk potřebuje šluka každý dvě minuty, aby to vůbec vydržel."
"going","go","vydržel","vydržet","pf"," You want a drag every two minutes to keep you going at all."," Člověk potřebuje šluka každý dvě minuty, aby to vůbec vydržel."
"set","set","postavil","postavit","pf"," Pop set before a demoralized Mr Charlton, on the breakfast table, what Mr Charlton could only think was a draught of bull ’ s blood."," Taťka Larkin postavil před demoralizovaného pana Charltona nápoj, který vypadal jako býčí krev."
"think","think","Myslím","myslet","impf"," ‘ I think I should go and lie down – ’"," "" Myslím, že bych si měl jít lehnout - """
"think","think","měl","mít","impf"," ‘ I think I should go and lie down – ’"," "" Myslím, že bych si měl jít lehnout - """
"go","go","jít","jít","impf"," ‘ I think I should go and lie down – ’"," "" Myslím, že bych si měl jít lehnout - """
"want","want","nechceš","chtít","impf"," ‘ Don ’ t you want no ketchup? ’"," "" Co to, že nechceš kečup? """
"tell","tell","nerozeznáte","rozeznat","pf"," Pop thought that gymkhanas were sometimes inclined to be on the dull side, what he called ‘ a bit horseface like – so many folks with long faces you can ’ t very often tell the mares from some of the old women ’ – and that therefore something was needed to enliven the customary round of trotting, riding, leading rein, jumping, bending, and walk, trot, canter, and run."," Byl toho názoru, že program dostihů je vždycky poněkud fádní, "" samej koňskej ksicht - je tam tolika lidu s dlouhejma ksichtama, že často nerozeznáte kobyly od některejch ženskejch "" - a že tudíž by se mělo něco udělat, vnést do toho trochu života, a ne věčně klusat, cválat, vodit koně za uzdu, skákat a zatáčet, ne věčně drezírovat krok, klus, drobný klus, cval, krok, klus, drobný klus, cval."
"thought","think","mělo","mít","impf"," Pop thought that gymkhanas were sometimes inclined to be on the dull side, what he called ‘ a bit horseface like – so many folks with long faces you can ’ t very often tell the mares from some of the old women ’ – and that therefore something was needed to enliven the customary round of trotting, riding, leading rein, jumping, bending, and walk, trot, canter, and run."," Byl toho názoru, že program dostihů je vždycky poněkud fádní, "" samej koňskej ksicht - je tam tolika lidu s dlouhejma ksichtama, že často nerozeznáte kobyly od některejch ženskejch "" - a že tudíž by se mělo něco udělat, vnést do toho trochu života, a ne věčně klusat, cválat, vodit koně za uzdu, skákat a zatáčet, ne věčně drezírovat krok, klus, drobný klus, cval, krok, klus, drobný klus, cval."
"leading","lead","vodit","vodit","impf"," Pop thought that gymkhanas were sometimes inclined to be on the dull side, what he called ‘ a bit horseface like – so many folks with long faces you can ’ t very often tell the mares from some of the old women ’ – and that therefore something was needed to enliven the customary round of trotting, riding, leading rein, jumping, bending, and walk, trot, canter, and run."," Byl toho názoru, že program dostihů je vždycky poněkud fádní, "" samej koňskej ksicht - je tam tolika lidu s dlouhejma ksichtama, že často nerozeznáte kobyly od některejch ženskejch "" - a že tudíž by se mělo něco udělat, vnést do toho trochu života, a ne věčně klusat, cválat, vodit koně za uzdu, skákat a zatáčet, ne věčně drezírovat krok, klus, drobný klus, cval, krok, klus, drobný klus, cval."
"walk","walk","vodit","vodit","impf"," Pop thought that gymkhanas were sometimes inclined to be on the dull side, what he called ‘ a bit horseface like – so many folks with long faces you can ’ t very often tell the mares from some of the old women ’ – and that therefore something was needed to enliven the customary round of trotting, riding, leading rein, jumping, bending, and walk, trot, canter, and run."," Byl toho názoru, že program dostihů je vždycky poněkud fádní, "" samej koňskej ksicht - je tam tolika lidu s dlouhejma ksichtama, že často nerozeznáte kobyly od některejch ženskejch "" - a že tudíž by se mělo něco udělat, vnést do toho trochu života, a ne věčně klusat, cválat, vodit koně za uzdu, skákat a zatáčet, ne věčně drezírovat krok, klus, drobný klus, cval, krok, klus, drobný klus, cval."
"jumping","jump","skákat","skákat","impf"," Pop thought that gymkhanas were sometimes inclined to be on the dull side, what he called ‘ a bit horseface like – so many folks with long faces you can ’ t very often tell the mares from some of the old women ’ – and that therefore something was needed to enliven the customary round of trotting, riding, leading rein, jumping, bending, and walk, trot, canter, and run."," Byl toho názoru, že program dostihů je vždycky poněkud fádní, "" samej koňskej ksicht - je tam tolika lidu s dlouhejma ksichtama, že často nerozeznáte kobyly od některejch ženskejch "" - a že tudíž by se mělo něco udělat, vnést do toho trochu života, a ne věčně klusat, cválat, vodit koně za uzdu, skákat a zatáčet, ne věčně drezírovat krok, klus, drobný klus, cval, krok, klus, drobný klus, cval."
"said","say","řekla","říci","pf"," ‘ What about the car-park though? ’ she said."," "" Ale kde vezmeme parkoviště? "" řekla."
"said","say","řekl","říci","pf"," ‘ All yours, ’ Pop said."," "" To všechno teď patří vám, "" řekl taťka Larkin."
"go","go","Choďte","chodit","impf"," ‘ Come and go just as you like."," "" Choďte si sem, kdykoli budete chtít."
"like","like","chtít","chtít","impf"," ‘ Come and go just as you like."," "" Choďte si sem, kdykoli budete chtít."
"said","say","řekl","říci","pf"," ‘ One or two of the old faggots might try a bit of cheek on you, ’ he said, ‘ but if they do, be firm."," "" Nějaká ta bába vykutálená na vás může přijít s nějakou kulišárnou, "" řekl pan Jennings, "" ale když se to stane, buďte jako kámen."
