"said","say","neříkal","říkat","impf"," Pippin said no more."," Pipin už neříkal nic."
"cried","cry","volal","volat","impf"," ' Faramir! ' he cried aloud with the others."," "" Faramir! "" volal nahlas s ostatními."
"took","take","vzal","vzít","pf"," He felt his body and limbs gently, and took his friend 's hands in his own."," Jemně mu ohmatal trup a končetiny a vzal přítele za ruce."
"came","come","přišel","přijít","pf"," It was not long before Gandalf himself came in search of them."," Zanedlouho je přišel hledat Gandalf sám."
"borne","bear","Měli","mít","impf"," ' He should have been borne in honour into this city, ' he said."," "" Měli ho se ctí přinést do Města, "" řekl."
"said","say","řekl","říci","pf"," ' He should have been borne in honour into this city, ' he said."," "" Měli ho se ctí přinést do Města, "" řekl."
"come","come","přišla","přijít","pf"," Would that this thing had come to me! '"," Kdyby tak ta věc byla přišla ke mně! """
"said","say","řekl","říci","pf"," ' Comfort yourself! ' said Gandalf."," "" Utěš se, "" řekl Gandalf."
"brought","bring","nepřinesl","přinést","pf"," ' In no case would Boromir have brought it to you."," "" Boromir by ti ji byl v žádném případě nepřinesl."
"deceive","deceive","klameš","klamat","impf"," Yet you deceive yourself."," Ale klameš sám sebe."
"taking","take","vzal","vzít","pf"," He would have stretched out his hand to this thing, and taking it he would have fallen."," Byl by po té věci vztáhl ruku, vzal ji a padl."
"fallen","fall","padl","padnout","pf"," He would have stretched out his hand to this thing, and taking it he would have fallen."," Byl by po té věci vztáhl ruku, vzal ji a padl."
"kept","keep","nechal","nechat","pf"," He would have kept it for his own, and when he returned you would not have known your son. '"," Byl by si ji nechal, a až by se vrátil, nepoznal bys svého syna. """
"returned","return","vrátil","vrátit","pf"," He would have kept it for his own, and when he returned you would not have known your son. '"," Byl by si ji nechal, a až by se vrátil, nepoznal bys svého syna. """
"Do","do","Dělejte","dělat","impf"," Do as I have bidden!"," Dělejte, jak velím!"
"Slay","slay","Zabijte","zabít","pf"," Slay me this renegade!"," Zabijte mi toho odpadlíka!"
"do","do","udělat","udělat","pf"," Or must I do so myself? '"," Nebo to musím udělat sám? """
"served","serve","sloužily","sloužit","impf"," Then an old wife, Ioreth, the eldest of the women who served in that house, looking on the fair face of Faramir, wept, for all the people loved him."," Stařena Ioreth, nejstarší z žen, které sloužily v Domě, propukla v pláč při pohledu na Faramirovu sličnou tvář, protože všechen lid ho miloval."
"loved","love","miloval","milovat","impf"," Then an old wife, Ioreth, the eldest of the women who served in that house, looking on the fair face of Faramir, wept, for all the people loved him."," Stařena Ioreth, nejstarší z žen, které sloužily v Domě, propukla v pláč při pohledu na Faramirovu sličnou tvář, protože všechen lid ho miloval."
"said","say","Řekla","říci","pf"," And she said :"," Řekla :"
"die","die","umřít","umřít","pf"," ' Alas! if he should die."," "" Běda, kdyby měl umřít."
"said","say","praví","pravit","pf"," For it is said in old lore :"," Protože stará moudrost praví :"
"said","say","řekl","říci","pf"," ' I do, ' said Pippin."," "" Promíjím, "" řekl Pipin."
"say","say","říkáme","říkat","impf"," I am still little more than a boy in the reckoning of my own people, and it will be four years yet before I "" come of age "", as we say in the Shire."," Jsem vlastně ještě chlapec, jak se to u nás počítá, a teprve za čtyři roky budu plnoletý, jak říkáme v Kraji."
"do","do","nedělej","dělat","impf"," But do not bother about me."," Se mnou si ale hlavu nedělej."
"Come","come","Pojď","jít","impf"," Come and look and tell me what I can see. '"," Pojď se podívat a řekni mi, co je vidět. """
"look","look","podívat","podívat","pf"," Come and look and tell me what I can see. '"," Pojď se podívat a řekni mi, co je vidět. """
"see","see","podívat","podívat","pf"," Come and look and tell me what I can see. '"," Pojď se podívat a řekni mi, co je vidět. """
"tell","tell","řekni","říci","pf"," Come and look and tell me what I can see. '"," Pojď se podívat a řekni mi, co je vidět. """
"see","see","vidět","vidět","impf"," Come and look and tell me what I can see. '"," Pojď se podívat a řekni mi, co je vidět. """
"climbing","climb","stoupalo","stoupat","impf"," The sun was now climbing, and the mists in the vale below had been drawn up."," Slunce už stoupalo a mlhy v dolině pod nimi se zvedly."
"Fear","fear","Nebojte","bát","impf"," Fear no darkness! '"," Nebojte se žádné tmy! """
"fighting","fight","bil","bít","impf"," But Snowmane wild with terror stood up on high, fighting with the air, and then with a great scream he crashed upon his side : a black dart had pierced him."," Bělohřívák zdivočelý hrůzou však stál na zadních a bil do vzduchu a pak se s velikým zařičením zřítil na bok : prolétla jím černá střela."
"crashed","crash","zřítil","zřítit","pf"," But Snowmane wild with terror stood up on high, fighting with the air, and then with a great scream he crashed upon his side : a black dart had pierced him."," Bělohřívák zdivočelý hrůzou však stál na zadních a bil do vzduchu a pak se s velikým zařičením zřítil na bok : prolétla jím černá střela."
"fell","fall","padl","padnout","pf"," The king fell beneath him."," Král padl pod něho."
"descended","descend","klesal","klesat","impf"," The great shadow descended like a falling cloud."," Veliký stín klesal jako padající mrak."
"falling","fall","klesal","klesat","impf"," The great shadow descended like a falling cloud."," Veliký stín klesal jako padající mrak."
"leave","leave","Nechávám","nechávat","impf"," I leave you in good hands, better than we hoped when we hunted the orcs to Fangorn."," Nechávám tě v dobrých rukou, v lepších, než jsme doufali, když jsme se hnali za skřety k Fangornu."
"hoped","hope","doufali","doufat","impf"," I leave you in good hands, better than we hoped when we hunted the orcs to Fangorn."," Nechávám tě v dobrých rukou, v lepších, než jsme doufali, když jsme se hnali za skřety k Fangornu."
"said","say","řekl","říci","pf"," ' Good-bye! ' said Merry."," "" Sbohem! "" řekl Smíšek."
"felt","feel","Cítil","cítit","impf"," He felt very small, and he was puzzled and depressed by all these gloomy words."," Cítil se maličký a mátla ho a skličovala ta ponurá slova."
"puzzled","puzzle","mátla","mást","impf"," He felt very small, and he was puzzled and depressed by all these gloomy words."," Cítil se maličký a mátla ho a skličovala ta ponurá slova."
"missed","miss","postrádal","postrádat","impf"," More than ever he missed the unquenchable cheerfulness of Pippin."," Víc než kdy jindy postrádal Pipinovu nepotlačitelnou veselost."
"gave","give","dal","dát","pf"," And Aragorn gave to Faramir Ithilien to be his princedom, and bade him dwell in the hills of Emyn Arnen within sight of the City."," Aragorn dal pak Faramirovi Ithilien jako knížectví a vybídl ho, aby bydlel v kopcích Emyn Amen na dohled Města."
"dwell","dwell","bydlel","bydlet","impf"," And Aragorn gave to Faramir Ithilien to be his princedom, and bade him dwell in the hills of Emyn Arnen within sight of the City."," Aragorn dal pak Faramirovi Ithilien jako knížectví a vybídl ho, aby bydlel v kopcích Emyn Amen na dohled Města."
"said","say","řekl","říci","pf"," ' For, ' said he, ' Minas Ithil in Morgul Vale shall be utterly destroyed, and though it may in time to come be made clean, no man may dwell there for many long years. '"," "" Minas Ithil v Morgulském údolí, "" řekl, "" bude zcela zničena, a přestože v budoucnosti možná bude údolí očištěno, po mnoho dlouhých let tam nesmí přebývat žádný člověk. """
"destroyed","destroy","zničena","zničit","pf"," ' For, ' said he, ' Minas Ithil in Morgul Vale shall be utterly destroyed, and though it may in time to come be made clean, no man may dwell there for many long years. '"," "" Minas Ithil v Morgulském údolí, "" řekl, "" bude zcela zničena, a přestože v budoucnosti možná bude údolí očištěno, po mnoho dlouhých let tam nesmí přebývat žádný člověk. """
"embraced","embrace","objali","obejmout","pf"," And last of all Aragorn greeted Éomer of Rohan, and they embraced, and Aragorn said :"," Naposled ze všech pozdravil Aragorn Éomera Rohanského, objali se a Aragorn řekl :"
"said","say","řekl","říci","pf"," And last of all Aragorn greeted Éomer of Rohan, and they embraced, and Aragorn said :"," Naposled ze všech pozdravil Aragorn Éomera Rohanského, objali se a Aragorn řekl :"
"tell","tell","Neříkala","říkat","impf"," Did not the Lady tell me to beware of them?"," Neříkala mi Paní, abych se měl před nimi na pozoru?"
"forget","forget","zapomenout","zapomenout","pf"," And now I cannot forget them. '"," Teď na ně nemohu zapomenout. """
"cross","cross","přejít","přejít","pf"," It might be a good point at which to cross."," Tam by se možná dalo dobře přejít."
"get","get","dostaneme","dostat","pf"," But of course, if we get there, we shall be further than we were from the Mountain, sixty miles from it, I should think."," Ale pokud se tam dostaneme, budeme samozřejmě od Hory dál než předtím, řekl bych asi šedesát mil."
"guess","guess","Hádám","hádat","impf"," I guess that we have gone about twelve leagues north from the bridge now."," Hádám, že teď jsme ušli od mostu asi šestatřicet mil."
"goes","go","šlo","jít","impf"," Even if all goes well, I could hardly reach the Mountain in a week."," I kdyby šlo všechno dobře, nedošel bych k Hoře ani za týden."
"reach","reach","nedošel","dojít","pf"," Even if all goes well, I could hardly reach the Mountain in a week."," I kdyby šlo všechno dobře, nedošel bych k Hoře ani za týden."
"passed","pass","minulo","minout","pf"," Then the vision passed and Sam saw Frodo standing, hand on breast, his breath coming in great gasps, and Gollum at his feet, resting on his knees with his wide-splayed hands upon the ground."," Pak vidění minulo a Sam spatřil Froda stát s rukou na prsou a těžce dýchat, a Gluma u jeho nohou, skrčeného na kolenou, s rukama roztaženýma na zemi."
"saw","see","spatřil","spatřit","pf"," Then the vision passed and Sam saw Frodo standing, hand on breast, his breath coming in great gasps, and Gollum at his feet, resting on his knees with his wide-splayed hands upon the ground."," Pak vidění minulo a Sam spatřil Froda stát s rukou na prsou a těžce dýchat, a Gluma u jeho nohou, skrčeného na kolenou, s rukama roztaženýma na zemi."
"cried","cry","vykřikl","vykřiknout","pf"," ' Look out! ' cried Sam."," "" Pozor! "" vykřikl Sam."
"spring","spring","Skočí","skočit","pf"," ' He 'll spring! '"," "" Skočí! """
"brandishing","brandish","mávaje","mávat","impf"," He stepped forward, brandishing his sword."," Vykročil kupředu, mávaje mečem."
"Go","go","Jděte","jít","impf"," ' Go on!"," "" Jděte dál!"
"Go","go","Jděte","jít","impf"," Go on!"," Jděte dál!"
"riding","ride","jel","jet","impf"," And Gandalf, too, was now riding on his tall grey horse, all clad in white with a great mantle of blue and silver over all, and the long sword Glamdring at his side."," I Gandalf teď jel na svém vysokém šedém koni celý v bílém, s přehozeným velikým modrostříbrným pláštěm a po boku měl dlouhý meč Glamdring."
"laughed","laugh","zasmál","zasmát","pf"," Gandalf laughed."," Gandalf se zasmál."
"said","say","pravil","pravit","pf"," ' Well, well, ' he said, ' if they are afraid of just five of us, then we have met worse enemies on our travels."," "" No dobře, "" pravil, "" když se bojí jenom nás pěti, tak to jsme na cestách potkali horší nepřátele."
"met","meet","potkali","potkat","pf"," ' Well, well, ' he said, ' if they are afraid of just five of us, then we have met worse enemies on our travels."," "" No dobře, "" pravil, "" když se bojí jenom nás pěti, tak to jsme na cestách potkali horší nepřátele."
"give","give","dají","dát","pf"," But at any rate they will give you peace at night while we stay. '"," Ale aspoň vám dají v noci pokoj, dokud se tu zdržíme. """
"said","say","řekl","říci","pf"," ' How long will that be? ' said Butterbur."," "" Jak dlouho? "" řekl Máselník."
"restrain","restrain","bránil","bránit","impf"," All through the winter he remained as patient as he could, and tried to restrain himself from going round constantly to see if anything was happening."," Celou zimu se trpělivě ovládal a bránil si, aby se pořád nechodil dívat, jestli se něco děje."
"going","go","nechodil","chodit","impf"," All through the winter he remained as patient as he could, and tried to restrain himself from going round constantly to see if anything was happening."," Celou zimu se trpělivě ovládal a bránil si, aby se pořád nechodil dívat, jestli se něco děje."
"see","see","dívat","dívat","impf"," All through the winter he remained as patient as he could, and tried to restrain himself from going round constantly to see if anything was happening."," Celou zimu se trpělivě ovládal a bránil si, aby se pořád nechodil dívat, jestli se něco děje."
"surpassed","surpass","překonalo","překonat","pf"," Spring surpassed his wildest hopes."," Jaro překonalo jeho nejbláhovější naděje."
"began","begin","začaly","začít","pf"," His trees began to sprout and grow, as if time was in a hurry and wished to make one year do for twenty."," Jeho stromy začaly rašit a růst, jako by čas spěchal a chtěl za rok dohonit dvacet let."
"grow","grow","růst","růst","impf"," His trees began to sprout and grow, as if time was in a hurry and wished to make one year do for twenty."," Jeho stromy začaly rašit a růst, jako by čas spěchal a chtěl za rok dohonit dvacet let."
"wished","wish","chtěl","chtít","impf"," His trees began to sprout and grow, as if time was in a hurry and wished to make one year do for twenty."," Jeho stromy začaly rašit a růst, jako by čas spěchal a chtěl za rok dohonit dvacet let."
"said","say","řekl","říci","pf"," ' My blood runs chill, ' said Gimli, but the others were silent, and his voice fell dead on the dank fir-needles at his feet."," "" Stydne mi krev, "" řekl Gimli, ostatní však byli zticha a jeho hlas mrtvě padl do vlhkého jedlového jehličí u nohou."
"fell","fall","padl","padnout","pf"," ' My blood runs chill, ' said Gimli, but the others were silent, and his voice fell dead on the dank fir-needles at his feet."," "" Stydne mi krev, "" řekl Gimli, ostatní však byli zticha a jeho hlas mrtvě padl do vlhkého jedlového jehličí u nohou."
"pass","pass","minout","minout","pf"," The horses would not pass the threatening stone, until the riders dismounted and led them about."," Koně odmítali minout zlověstný kámen, dokud jezdci nesesedli a neprovedli je kolem."
"led","lead","neprovedli","provést","pf"," The horses would not pass the threatening stone, until the riders dismounted and led them about."," Koně odmítali minout zlověstný kámen, dokud jezdci nesesedli a neprovedli je kolem."
"ride","ride","jet","jet","impf"," For if we must ride now in all haste, then we must ride light, with but meal and water enough to last us into battle. '"," Teď totiž musíme jet ve velkém chvatu, a proto nalehko, jen s jídlem a vodou, které by nám vystačily do bitvy. """
"ride","ride","jet","jet","impf"," For if we must ride now in all haste, then we must ride light, with but meal and water enough to last us into battle. '"," Teď totiž musíme jet ve velkém chvatu, a proto nalehko, jen s jídlem a vodou, které by nám vystačily do bitvy. """
"last","last","vystačily","vystačit","pf"," For if we must ride now in all haste, then we must ride light, with but meal and water enough to last us into battle. '"," Teď totiž musíme jet ve velkém chvatu, a proto nalehko, jen s jídlem a vodou, které by nám vystačily do bitvy. """
"call","call","Povolej","povolat","pf"," ' Then call the heralds, Éomer, ' said Théoden."," "" Povolej tedy herolda, Éomere, "" řekl Théoden."
"said","say","řekl","říci","pf"," ' Then call the heralds, Éomer, ' said Théoden."," "" Povolej tedy herolda, Éomere, "" řekl Théoden."
"sang","sing","zpívali","zpívat","impf"," Then the Riders of the King 's House upon white horses rode round about the barrow and sang together a song of Théoden Thengel 's son that Gléowine his minstrel made, and he made no other song after."," Pak Jezdci z králova domu objížděli mohylu na bílých koních a spolu zpívali píseň o Théodenovi, kterou složil jeho pěvec Gléowine a pak už nesložil žádnou."
"ended","end","skončil","skončit","pf"," Hope he rekindled, and in hope ended;"," Naději vzkřísil, v naději skončil,"
"began","begin","začal","začít","pf"," ' Beyond all towers strong and high, ' he began again, and then he stopped short."," "" Za horami a temnými hrady, "" začal znovu a pak se zarazil."
"stopped","stop","zarazil","zarazit","pf"," ' Beyond all towers strong and high, ' he began again, and then he stopped short."," "" Za horami a temnými hrady, "" začal znovu a pak se zarazil."
"thought","think","Měl","mít","impf"," He thought that he had heard a faint voice answering him."," Měl dojem, že zaslechl slaboučký hlas, jak odpovídá."
"heard","hear","zaslechl","zaslechnout","pf"," He thought that he had heard a faint voice answering him."," Měl dojem, že zaslechl slaboučký hlas, jak odpovídá."
"answering","answer","odpovídá","odpovídat","impf"," He thought that he had heard a faint voice answering him."," Měl dojem, že zaslechl slaboučký hlas, jak odpovídá."
"hear","hear","neslyšel","slyšet","impf"," But now he could hear nothing."," Ale teď neslyšel nic."
"listening","listen","naslouchal","naslouchat","impf"," Sam crouched down listening."," Sam se přikrčil a naslouchal."
"closed","close","zavřely","zavřít","pf"," The door closed with a dull thud;"," Dveře se s tlumeným bouchnutím zavřely."
"said","say","řekl","říci","pf"," ' Surely, here is a woman? ' he said."," "" To je přece žena! "" řekl."
"seeing","see","spatřil","spatřit","pf"," Then the prince seeing her beauty, though her face was pale and cold, touched her hand as he bent to look more closely on her."," Kníže spatřil její krásu, přestože tvář měla bledou a chladnou, a dotkl se její ruky, když se nad ní skláněl, aby si ji lépe prohlédl."
"touched","touch","dotkl","dotknout","pf"," Then the prince seeing her beauty, though her face was pale and cold, touched her hand as he bent to look more closely on her."," Kníže spatřil její krásu, přestože tvář měla bledou a chladnou, a dotkl se její ruky, když se nad ní skláněl, aby si ji lépe prohlédl."
"look","look","prohlédl","prohlédnout","pf"," Then the prince seeing her beauty, though her face was pale and cold, touched her hand as he bent to look more closely on her."," Kníže spatřil její krásu, přestože tvář měla bledou a chladnou, a dotkl se její ruky, když se nad ní skláněl, aby si ji lépe prohlédl."
"came","come","přišlo","přijít","pf"," The morning came after the day of battle, and it was fair with light clouds and the wind turning westward."," Po dni bitvy přišlo jitro a bylo krásné, s lehkými obláčky, a vítr se obracel na západ."
"turning","turn","obracel","obracet","impf"," The morning came after the day of battle, and it was fair with light clouds and the wind turning westward."," Po dni bitvy přišlo jitro a bylo krásné, s lehkými obláčky, a vítr se obracel na západ."
"deem","deem","soudím","soudit","impf"," If it is not countered swiftly, I deem that the City will be lost ere ten days be gone. '"," Nebude - li rychle odraženo, soudím, že Město bude do deseti dnů ztraceno. """
"lost","lose","ztraceno","ztratit","pf"," If it is not countered swiftly, I deem that the City will be lost ere ten days be gone. '"," Nebude - li rychle odraženo, soudím, že Město bude do deseti dnů ztraceno. """
"lost","lose","ztraceno","ztratit","pf"," ' Then lost it must be, ' said Gimli."," "" Pak ztraceno být musí, "" řekl Gimli."
"said","say","řekl","říci","pf"," ' Then lost it must be, ' said Gimli."," "" Pak ztraceno být musí, "" řekl Gimli."
"send","send","poslat","poslat","pf"," ' For what help is there to send thither, and how could it come there in time? '"," "" Vždyť jakou posilu tam můžeme poslat, a jak se tam může dostat včas? """
"send","send","poslat","poslat","pf"," ' I have no help to send, therefore I must go myself, ' said Aragorn."," "" Nemám žádnou posilu, kterou bych mohl poslat, proto musím jít sám, "" řekl Aragorn."
"go","go","jít","jít","impf"," ' I have no help to send, therefore I must go myself, ' said Aragorn."," "" Nemám žádnou posilu, kterou bych mohl poslat, proto musím jít sám, "" řekl Aragorn."
"said","say","řekl","říci","pf"," ' I have no help to send, therefore I must go myself, ' said Aragorn."," "" Nemám žádnou posilu, kterou bych mohl poslat, proto musím jít sám, "" řekl Aragorn."
"lost","lose","ztraceno","ztratit","pf"," ' But there is only one way through the mountains that will bring me to the coastlands before all is lost."," "" Je ale jenom jedna cesta horami, která mě dovede na pobřeží, než bude všechno ztraceno."
"thought","think","přemýšlel","přemýšlet","impf"," Then even as he thought these things the first assault crashed into them."," Jak tak přemýšlel, narazil do nich první útok."
"crashed","crash","narazil","narazit","pf"," Then even as he thought these things the first assault crashed into them."," Jak tak přemýšlel, narazil do nich první útok."
"cried","cry","vykřikl","vykřiknout","pf"," ' Ill? ' cried Denethor, and his eyes flashed suddenly."," "" Špatně? "" vykřikl Denethor a oči mu náhle zablýskly."
"ask","ask","ptáš","ptát","impf"," ' Why do you ask?"," "" Proč se ptáš?"
"ask","ask","žádáš","žádat","impf"," Or do you ask for my judgement on all your deeds?"," Nebo žádáš, abych soudil všechny tvé skutky?"
"turned","turn","odvrátil","odvrátit","pf"," Your bearing is lowly in my presence, yet it is long now since you turned from your own way at my counsel."," V mé přítomnosti se chováš skromně, ale je to už hodně dlouho, co ses naposled odvrátil od své vlastní cesty na mou radu."
"think","think","Myslím","myslet","impf"," ' I do n't think you quite understand things, Pippin, ' said Frodo."," "" Myslím, že to úplně nechápeš, Pipine, "" řekl Frodo."
"understand","understand","nechápeš","chápat","impf"," ' I do n't think you quite understand things, Pippin, ' said Frodo."," "" Myslím, že to úplně nechápeš, Pipine, "" řekl Frodo."
"said","say","řekl","říci","pf"," ' I do n't think you quite understand things, Pippin, ' said Frodo."," "" Myslím, že to úplně nechápeš, Pipine, "" řekl Frodo."
"meant","mean","nemyslel","myslet","impf"," ' Lotho never meant things to come to this pass."," "" Loto nikdy nemyslel, že to dopadne takhle."
"caught","catch","chytil","chytit","pf"," He has been a wicked fool, but he 's caught now."," Byl to zlý hlupák, ale teď se chytil."
"running","run","zabírají","zabírat","impf"," The ruffians are on top, gathering, robbing and bullying, and running or ruining things as they like, in his name."," Ti darebáci mají vrch, zabírají, loupí, zastrašují, vládnou si a ničí všechno, jak se jim zlíbí, jeho jménem."
"expect","expect","Předpokládám","předpokládat","impf"," He 's a prisoner in Bag End now, I expect, and very frightened."," Předpokládám, že teď je v Dnu pytle uvězněný a pořádně vyděšený."
"try","try","pokusit","pokusit","pf"," We ought to try and rescue him. '"," Měli bychom se ho pokusit osvobodit. """
"rescue","rescue","osvobodit","osvobodit","pf"," We ought to try and rescue him. '"," Měli bychom se ho pokusit osvobodit. """
"came","come","Přišla","přijít","pf"," A lot of Men, ruffians mostly, came with great waggons, some to carry off the goods south-away, and others to stay."," Přišla spousta siláků, většinou darebáků, s velkými vozy, někteří odváželi zboží na jih, jiní zůstali tady."
"stay","stay","zůstali","zůstat","pf"," A lot of Men, ruffians mostly, came with great waggons, some to carry off the goods south-away, and others to stay."," Přišla spousta siláků, většinou darebáků, s velkými vozy, někteří odváželi zboží na jih, jiní zůstali tady."
"came","come","přicházeli","přicházet","impf"," And more came."," A přicházeli pořád další."
"digging","dig","pochopili","pochopit","pf"," And before we knew where we were they were planted here and there all over the Shire, and were felling trees and digging and building themselves sheds and houses just as they liked."," Než jsme pochopili, co se děje, byli usazení po celém Kraji, káceli stromy, kopali a stavěli si kůlny a domy, jak se jim zlíbilo."
"digging","dig","kopali","kopat","impf"," And before we knew where we were they were planted here and there all over the Shire, and were felling trees and digging and building themselves sheds and houses just as they liked."," Než jsme pochopili, co se děje, byli usazení po celém Kraji, káceli stromy, kopali a stavěli si kůlny a domy, jak se jim zlíbilo."
"Leaping","leap","Vyskočil","vyskočit","pf"," Leaping out of a dark opening at the right, it ran towards him."," Vyskočil z temného otvoru vpravo a běžel k němu."
"ran","run","běžel","běžet","impf"," Leaping out of a dark opening at the right, it ran towards him."," Vyskočil z temného otvoru vpravo a běžel k němu."
"saw","see","spatřil","spatřit","pf"," It was no more than six paces from him when, lifting its head, it saw him;"," Byl od něho sotva šest kroků, když ho spatřil."
"hear","hear","slyšel","slyšet","impf"," and Sam could hear its gasping breath and see the glare in its bloodshot eyes."," Sam slyšel, jak lapá po dechu, a viděl svit jeho krví podlitých očí."
"see","see","viděl","vidět","impf"," and Sam could hear its gasping breath and see the glare in its bloodshot eyes."," Sam slyšel, jak lapá po dechu, a viděl svit jeho krví podlitých očí."
"stopped","stop","zůstal","zůstat","pf"," It stopped short aghast."," Skřet zůstal zděšeně stát."
"saw","see","viděl","vidět","impf"," As the light grew a little he saw to his surprise that what from a distance had seemed wide and featureless flats were in fact all broken and tumbled."," Když světlo trochu zjasnělo, s překvapením viděl, že co se zdálky zdálo rozlehlou a beztvarou rovinou, je ve skutečnosti rozbité a hrbolaté."
"seemed","seem","zdálo","zdát","impf"," As the light grew a little he saw to his surprise that what from a distance had seemed wide and featureless flats were in fact all broken and tumbled."," Když světlo trochu zjasnělo, s překvapením viděl, že co se zdálky zdálo rozlehlou a beztvarou rovinou, je ve skutečnosti rozbité a hrbolaté."
"wore","wear","nosil","nosit","impf"," ' That is the horn that Boromir always wore! ' cried Pippin."," "" To je roh, který nosil Boromir! "" zvolal Pipin."
"cried","cry","zvolal","zvolat","pf"," ' That is the horn that Boromir always wore! ' cried Pippin."," "" To je roh, který nosil Boromir! "" zvolal Pipin."
"said","say","řekl","říci","pf"," ' Verily, ' said Denethor."," "" Vskutku, "" řekl Denethor."
"bore","bear","nosil","nosit","impf"," ' And in my turn I bore it, and so did each eldest son of our house, far back into the vanished years before the failing of the kings, since Vorondil father of Mardil hunted the wild kine of Araw in the far fields of Rhûn."," "" A já jej nosil také a tak vždy nejstarší syn našeho domu už od zašlých dob, než vymřeli králové a když Mardilův otec Vorondil honil divoké Arawovy býky na dalekých rhůnských pláních."
"hunted","hunt","honil","honit","impf"," ' And in my turn I bore it, and so did each eldest son of our house, far back into the vanished years before the failing of the kings, since Vorondil father of Mardil hunted the wild kine of Araw in the far fields of Rhûn."," "" A já jej nosil také a tak vždy nejstarší syn našeho domu už od zašlých dob, než vymřeli králové a když Mardilův otec Vorondil honil divoké Arawovy býky na dalekých rhůnských pláních."
"looked","look","hleděl","hledět","impf"," Merry looked out in wonder upon this strange country, of which he had heard many tales upon their long road."," Smíšek s úžasem hleděl na tu cizí zemi, o níž slyšel na jejich dlouhé cestě tolik příběhů."
"heard","hear","slyšel","slyšet","impf"," Merry looked out in wonder upon this strange country, of which he had heard many tales upon their long road."," Smíšek s úžasem hleděl na tu cizí zemi, o níž slyšel na jejich dlouhé cestě tolik příběhů."
"invited","invite","pozván","pozvat","pf"," ' I was invited to the wedding of course, ' he said."," "" Byl jsem samozřejmě na svatbu pozván, "" říkal."
"said","say","říkal","říkat","impf"," ' I was invited to the wedding of course, ' he said."," "" Byl jsem samozřejmě na svatbu pozván, "" říkal."
"waited","wait","čekal","čekat","impf"," ' And I have waited for it long enough."," "" A že jsem na ni čekal dlouho."
"passed","pass","uplynulo","uplynout","pf"," When nearly a fortnight had passed Frodo looked out of his window and saw that there had been a frost in the night, and the cobwebs were like white nets."," Když uplynulo skoro čtrnáct dní, Frodo vyhlédl z okna a viděl, že v noci byl mráz a pavučiny jsou jako bílé sítě."
"saw","see","viděl","vidět","impf"," When nearly a fortnight had passed Frodo looked out of his window and saw that there had been a frost in the night, and the cobwebs were like white nets."," Když uplynulo skoro čtrnáct dní, Frodo vyhlédl z okna a viděl, že v noci byl mráz a pavučiny jsou jako bílé sítě."
"go","go","jít","jít","impf"," Then suddenly he knew that he must go, and say good-bye to Bilbo."," Najednou si uvědomil, že musí jít a dát Bilbovi sbohem."
"turned","turn","obrátil","obrátit","pf"," He kicked Wormtongue in the face as he grovelled, and turned and made off."," Kopl schouleného Červivce do obličeje, obrátil se a šel."
"speak","speak","říci","říci","pf"," Before Frodo could recover or speak a word, three hobbit-bows twanged and Wormtongue fell dead."," Než se mohl Frodo vzchopit a něco říci, zazvonily tři hobití luky a Červivec padl mrtev."
"fell","fall","padl","padnout","pf"," Before Frodo could recover or speak a word, three hobbit-bows twanged and Wormtongue fell dead."," Než se mohl Frodo vzchopit a něco říci, zazvonily tři hobití luky a Červivec padl mrtev."
"reported","report","hlásili","hlásit","impf"," Scouts reported that no enemies remained upon the roads east as far as the Cross-roads of the Fallen King."," Zvědové hlásili, že na východě až po Křižovatku padlého krále nezůstal na silnicích jediný nepřítel."
"remained","remain","nezůstal","zůstat","pf"," Scouts reported that no enemies remained upon the roads east as far as the Cross-roads of the Fallen King."," Zvědové hlásili, že na východě až po Křižovatku padlého krále nezůstal na silnicích jediný nepřítel."
"cared","care","nezáleželo","záležet","impf"," He cared no longer for Shagrat or Snaga or any other orc that was ever spawned."," Už mu nezáleželo na Šagratovi, Snagovi ani na žádném jiném skřetu, který kdy byl zplozen."
"longed","long","Toužil","toužit","impf"," He longed only for his master, for one sight of his face or one touch of his hand."," Toužil jen po svém pánovi, jen ho vidět, jen se ho dotknout."
"sat","sit","sedl","sednout","pf"," At last, weary and feeling finally defeated, he sat on a step below the level of the passage-floor and bowed his head into his hands."," Nakonec si unavený a nadobro poražený sedl na schod kousek pod úrovní podlahy a složil hlavu do dlaní."
"ceased","cease","přestali","přestat","pf"," They have long ceased to fear the might of Gondor, and they have allied them with the Enemy, and now make a heavy stroke in his cause."," Dávno se přestali obávat moci Gondoru a spojili se s Nepřítelem a teď vedou těžký úder za něho."
"fear","fear","obávat","obávat","impf"," They have long ceased to fear the might of Gondor, and they have allied them with the Enemy, and now make a heavy stroke in his cause."," Dávno se přestali obávat moci Gondoru a spojili se s Nepřítelem a teď vedou těžký úder za něho."
"allied","ally","spojili","spojit","pf"," They have long ceased to fear the might of Gondor, and they have allied them with the Enemy, and now make a heavy stroke in his cause."," Dávno se přestali obávat moci Gondoru a spojili se s Nepřítelem a teď vedou těžký úder za něho."
"looked","look","očekávali","očekávat","impf"," For this attack will draw off much of the help that we looked to have from Lebennin and Belfalas, where folk are hardy and numerous."," Tento útok totiž odpoutá velkou část pomoci, kterou jsme očekávali z Lebenninu a Belfalasu, kde je mnoho zdatných lidí."
