"hand","hand","předat","předat","pf"," The idea seemed to be that he should sit around until Dr. Pearson could take enough time away from his mail and various other chores to hand out a few tasks."," Zřejmě se tady domnívají, že bude trpně vyčkávat, až se doktoru Pearsonovi uráčí předat mu některé ze svých pravomocí a některé své pracovní úkoly."
"think","think","Nemáte","mít","impf"," "" I do n't think you should blame yourself. """," "" Nemáte si co vyčítat! """
"blame","blame","vyčítat","vyčítat","impf"," "" I do n't think you should blame yourself. """," "" Nemáte si co vyčítat! """
"heard","hear","neslyšel","slyšet","impf"," The man appeared not to have heard."," Ale policista neslyšel."
"went","go","Pokračoval","pokračovat","impf"," He went on as if in a daze."," Pokračoval v úplném ohromení :"
"pressed","press","stiskla","stisknout","pf"," Lucy pressed the button for the second floor."," Lucy stiskla knoflík druhého patra."
"learned","learn","naučil","naučit","pf"," In these past few weeks the chief of surgery himself had learned a good deal."," Primář chirurgie se za poslední týdny mnoho naučil."
"learned","learn","Poznal","poznat","pf"," He had learned that zeal could lead to complacency as surely as indifference, and that disaster could be reached by many routes."," Poznal, že horlivost může vést k samolibosti podobně jako lhostejnost a že ke katastrofě lze dojít mnoha cestami."
"lead","lead","vést","vést","impf"," He had learned that zeal could lead to complacency as surely as indifference, and that disaster could be reached by many routes."," Poznal, že horlivost může vést k samolibosti podobně jako lhostejnost a že ke katastrofě lze dojít mnoha cestami."
"reached","reach","dojít","dojít","pf"," He had learned that zeal could lead to complacency as surely as indifference, and that disaster could be reached by many routes."," Poznal, že horlivost může vést k samolibosti podobně jako lhostejnost a že ke katastrofě lze dojít mnoha cestami."
"occurred","occur","napadlo","napadnout","pf"," A thought occurred to him."," Něco ho napadlo :"
"used","use","užívali","užívat","impf"," He told Dornberger, almost without thinking, "" There used to be some doubt about sensitization tests-when labs were using just the saline and high-protein methods."," "" Dřív docházívalo k pochybnostem o senzibilizačních testech v laboratořích, kde užívali jen metod se solným a bílkovinným prostředím."
"using","use","užívali","užívat","impf"," He told Dornberger, almost without thinking, "" There used to be some doubt about sensitization tests-when labs were using just the saline and high-protein methods."," "" Dřív docházívalo k pochybnostem o senzibilizačních testech v laboratořích, kde užívali jen metod se solným a bílkovinným prostředím."
"recognized","recognize","Poznala","poznat","pf"," She recognized it as Chopin 's Prelude in E Minor;"," Poznala Chopinovo Preludium e - moll;"
"played","play","hrál","hrát","impf"," the Burlington Symphony had played it a month or two before."," burlingtonský symfonický orchestr je před nedávnem hrál na koncertě."
"depended","depend","záleží","záležet","impf"," Often so much depended on the kind of cases you became involved in as an intern."," Často záleží právě na druhu případů, které mladý asistent pomáhá řešit."
"responded","respond","odpověděl","odpovědět","pf"," "" Really! "" Again he responded with a brightness he did not feel."," "" Vida, vida! "" odpověděl s veselostí, kterou necítil."
"feel","feel","necítil","cítit","impf"," "" Really! "" Again he responded with a brightness he did not feel."," "" Vida, vida! "" odpověděl s veselostí, kterou necítil."
"held","hold","Podržel","podržet","pf"," He held her away from him."," Podržel ji kousek od sebe :"
"Tell","tell","Povězte","povědět","pf"," Tell me what this is all about. """," Povězte, oč jde. """
"grasped","grasp","Uchopila","uchopit","pf"," She grasped for his wrists again, and he gave them, faint lines of blood appearing as her nails ripped flesh."," Uchopila opět mužova zápěstí a zabořila do nich nehty, až se na něm objevily drobounké krvavé obloučky."
"appearing","appear","objevily","objevit","pf"," She grasped for his wrists again, and he gave them, faint lines of blood appearing as her nails ripped flesh."," Uchopila opět mužova zápěstí a zabořila do nich nehty, až se na něm objevily drobounké krvavé obloučky."
"learning","learn","zjistili","zjistit","pf"," But on learning that the equipment alone would cost fifty thousand dollars the plan had regretfully been ruled out."," S lítostí museli požadavek škrtnout, jakmile zjistili, že vybavení stojí asi padesát tisíc dolarů."
"Look","look","podívejte","podívat","pf"," "" Look at this! "" He was using his loudest, hectoring voice."," "" Jen se podívejte! "" křičel rozčileně a hněvivě :"
"give","give","dávat","dávat","impf"," "" How many times do I have to give instructions about the way I want slides made?"," "" Kolikrát mám dávat instrukce o tom, jak musí vypadat správné preparáty!"
"thinking","think","Měl","mít","impf"," He was thinking of Eustace Swayne."," Měl na mysli Eustace Swayna."
"slept","sleep","spal","spát","impf"," David Coleman had not slept well."," David Coleman špatně spal."
"returning","return","vracely","vracet","impf"," Through the night his thoughts had kept returning to Three Counties Hospital, its pathology department, and Dr. Joseph Pearson."," Celou noc se mu myšlenky vracely do nemocnice Three Counties, na patologické oddělení, k doktoru Josephu Pearsonovi."
"changed","change","nezměnily","změnit","pf"," None of the events of the past few days had changed in the slightest degree Dr. Pearson 's culpability in the death of the Alexander baby."," Události několika posledních dnů nezměnily ani v nejmenším jeho přesvědčení o vině doktora Pearsona na smrti Alexanderova dítěte."
"remained","remain","zůstávala","zůstávat","impf"," Whatever his responsibility a week ago, it still remained the same."," Nic ho nemohlo omluvit, jeho vina zůstávala stejná."
"saw","see","spatřil","spatřit","pf"," But when he looked down at his hands he saw they were trembling."," Ale když shlédl dolů na své ruce, spatřil, že se chvějí."
"tried","try","Pokusil","pokusit","pf"," He tried to control the movement and failed."," Pokusil se třes potlačit - marně."
"concealing","conceal","utajit","utajit","pf"," He knew that if he did he could carry on, concealing what had happened, with no one but himself aware of it."," Jestliže ji vysloví, věděl, že může pokračovat v přípravách, utajit svou nevolnost, o níž nikdo neví, jen on."
"said","say","prohlásila","prohlásit","pf"," Vivian said, "" Oh, Mike, you talk such wonderful nonsense."," "" Víš, Miku, "" prohlásila Vivian, "" ty umíš tak báječně plácat páté přes deváté!"
"understand","understand","chápu","chápat","impf"," "" I can understand that. "" He kissed her again, lightly."," "" To tedy chápu! "" políbil ji znovu a prohodil :"
"kissed","kiss","políbil","políbit","pf"," "" I can understand that. "" He kissed her again, lightly."," "" To tedy chápu! "" políbil ji znovu a prohodil :"
"said","say","pronesl","pronést","pf"," "" Joe, "" he said, "" there 's something I 'd like you to know. """," "" Joe, "" pronesl, "" chtěl bych ti něco říci. """
"like","like","chtěl","chtít","impf"," "" Joe, "" he said, "" there 's something I 'd like you to know. """," "" Joe, "" pronesl, "" chtěl bych ti něco říci. """
"said","say","říci","říci","pf"," "" Joe, "" he said, "" there 's something I 'd like you to know. """," "" Joe, "" pronesl, "" chtěl bych ti něco říci. """
"remained","remain","zbýval","zbývat","impf"," On each occasion, though, the news had been for someone else, and now, of the five men who had occupied the room ninety minutes ago, only he and one other remained."," Vždycky však šlo o zprávu pro někoho jiného, takže z pěti mužů, kteří se začali "" potit "" před devadesvti minutami zároveň s ním, zbýval jen on a ještě jeden muž."
"receive","receive","dostat","dostat","pf"," Well, the hospital might receive the money now, and again it might not."," Ano - nemocnice mohla ty peníze dostat - ale také nemusela."
"paid","pay","zaplacena","zaplatit","pf"," But whether it did or did n't, one price, at least, had already been paid."," Avšak ať je dostane nebo ne - přinejmenším jedna cena už byla zaplacena."
"watching","watch","pozoroval","pozorovat","impf"," From behind his own thick-lensed, horn-rimmed glasses Bell had been watching the other man covertly."," Za svými brýlemi s tlustými skly v rohovinových obroučkách Bell skrytě druhého muže pozoroval."
"placed","place","postavil","postavit","pf"," The radiologist placed Bladwick in position behind the fluoroscope and handed him a tumbler of barium."," Radiolog postavil Bladwicka za štít a podal mu džbánek barya."
"handed","hand","podal","podat","pf"," The radiologist placed Bladwick in position behind the fluoroscope and handed him a tumbler of barium."," Radiolog postavil Bladwicka za štít a podal mu džbánek barya."
"tell","tell","řekl","říci","pf"," "" When I tell you, "" he said, "" drink this right down. """," "" Až vás upozorním, "" řekl, "" vypijete obsah do dna. """
"said","say","řekl","říci","pf"," "" When I tell you, "" he said, "" drink this right down. """," "" Až vás upozorním, "" řekl, "" vypijete obsah do dna. """
"drink","drink","vypijete","vypít","pf"," "" When I tell you, "" he said, "" drink this right down. """," "" Až vás upozorním, "" řekl, "" vypijete obsah do dna. """
"get","get","Získat","získat","pf"," It would not be difficult to get on staff somewhere."," Získat zaměstnání by nebylo obtížné."
"said","say","odpověděl","odpovědět","pf"," "" It is n't too bad, "" McNeil said."," "" Ani moc ne, "" odpověděl McNeil."
"kept","keep","mají","mít","impf"," "" There 's quite a bit of non-urgent stuff, but I kept pace with all the rest. """," "" Je tu sice dost věcí, ale všechny mají čas a s ostatním jsem se celkem vyrovnal. """
"stick","stick","držel","držet","impf"," I 've told him he should stick with pathology instead of going back to surgery. """," Poradil jsem mu, aby se držel patologie a nevracel se na chirurgii. """
"offer","offer","poskytnout","poskytnout","pf"," There was a good deal of advice and guidance which Coleman could offer the younger man, based on his own experiences."," Chtěl mu na základě vlastních zkušeností poskytnout radu i pomoc."
"passed","pass","podala","podat","pf"," Now the girl passed forceps to O'Donnell and, taking them, he picked up a gauze pad and began to prep the operative area."," Instrumentářka podala O ' Donnellovi klíšťky, kterými odstranil gázový obvaz a začal si připravovat operační pole."
"began","begin","začal","začít","pf"," Now the girl passed forceps to O'Donnell and, taking them, he picked up a gauze pad and began to prep the operative area."," Instrumentářka podala O ' Donnellovi klíšťky, kterými odstranil gázový obvaz a začal si připravovat operační pole."
"taken","take","vzal","vzít","pf"," The intern had taken up a clip board and pencil."," Asistent si vzal chorobopis a tužku."
"asked","ask","zeptal","zeptat","pf"," O'Donnell asked him, "" You 're going to keep score? """," "" Budete zapisovat skóre? "" zeptal se O ' Donnell."
"stirred","stir","pohnul","pohnout","pf"," Then, twenty-five minutes after they had started, the baby stirred and cried."," Asi po pětadvaceti minutách od začátku operace se hošík pohnul a zaplakal."
"looked","look","Podíval","podívat","pf"," He looked at her directly."," Podíval se jí zpříma do očí :"
"said","say","prohlásila","prohlásit","pf"," "" Dr. Dornberger, "" she said, "" I think you 're wonderful. """," "" Pane doktore, "" prohlásila upřímně, "" jste báječný! """
"reached","reach","sáhl","sáhnout","pf"," Amusedly Dornberger reached for his pipe and began to fill it."," Dornberger pobaveně sáhl po své dýmce a začal ji plnit."
"began","begin","začal","začít","pf"," Amusedly Dornberger reached for his pipe and began to fill it."," Dornberger pobaveně sáhl po své dýmce a začal ji plnit."
"fill","fill","plnit","plnit","impf"," Amusedly Dornberger reached for his pipe and began to fill it."," Dornberger pobaveně sáhl po své dýmce a začal ji plnit."
"caused","cause","nepřinutila","přinutit","pf"," Certainly none of the earlier episodes-and there had been several-had caused him to do half so much thinking as he was doing right now."," Žádná z dřívějších epizod a bylo jich požehnaně - ho nepřinutila ani z poloviny tolik přemýšlet jako tato."
"decided","decide","Rozhodl","rozhodnout","pf"," He decided to ask Vivian to meet him again; and tonight-assuming she would be free-was as good a time as any."," Rozhodl se, že pozve Vivianu na schůzku, jestli bude mít volno, tedy hned dnes, protože čím dřív tím líp."
"ask","ask","pozve","pozvat","pf"," He decided to ask Vivian to meet him again; and tonight-assuming she would be free-was as good a time as any."," Rozhodl se, že pozve Vivianu na schůzku, jestli bude mít volno, tedy hned dnes, protože čím dřív tím líp."
"prepared","prepare","chystal","chystat","impf"," The chairman picked up his brief case and prepared to leave."," Předseda zvedl aktovku a chystal se k odchodu."
"rose","rise","vstali","vstát","pf"," Tomaselli and O'Donnell rose with him."," Tomaselli a O ' Donnell vstali."
"do","do","vzít","vzít","pf"," Why do n't we pick you up on the way across town?"," Mohli bychom tě vlastně vzít s sebou, až k němu pojedeme."
"pick","pick","vzít","vzít","pf"," Why do n't we pick you up on the way across town?"," Mohli bychom tě vlastně vzít s sebou, až k němu pojedeme."
"leave","leave","vyrazíme","vyrazit","pf"," I 'll phone before we leave. """," Víš co, než vyrazíme, zavolám tě! """
"phone","phone","zavolám","zavolat","pf"," I 'll phone before we leave. """," Víš co, než vyrazíme, zavolám tě! """
"murmured","murmur","zamumlal","zamumlat","pf"," O'Donnell murmured his thanks as, nodding pleasantly, the chairman went out."," O ' Donnell zamumlal poděkování a předseda se s příjemným úsměvem rozloučil."
"closed","close","zavřely","zavřít","pf"," The door had scarcely closed on Orden Brown when tall, slim Kathy Cohen, Tomaselli 's secretary, came in."," Sotva se dveře za Ordenem Brownem zavřely, vešla Tomaselliho sekretářka, vysoká, štíhlá Kathy Cohenová :"
"want","want","chci","chtít","impf"," "" Now I want it too."," Teď to chci i já."
"write","write","napíšu","napsat","pf"," I 'll write for the papers tomorrow."," Zítra si napíšu o přihlášku."
"try","try","Pokusím","pokusit","pf"," I 'm going to try for medical school. """," Pokusím se o přijetí na lékařskou fakultu! """
"paced","pace","chodil","chodit","impf"," Mike Seddons got up from the chair and paced around the small hospital room."," Mike Seddons vstal ze židle a chodil rozhořčeně po malém nemocničním pokoji."
"coming","come","Přijížděli","přijíždět","impf"," Now they were coming into the city center, the streets of Burlington hot and dusty, sidewalks shimmering and the black-top roadways sticky in the heat."," Přijížděli do středu Burlingtonu, do jeho horkých a prašných ulic, v nichž se vzduch tetelil a černý povrch silnic měkl žárem slunce."
"turned","turn","zahnul","zahnout","pf"," He turned the Buick into the forecourt of the Roosevelt Hotel."," O ' Donnell zahnul buickem na příjezdovou cestu hotelu Roosevelt."
"opened","open","otevřel","otevřít","pf"," A porter opened the car doors and began to remove Coleman 's bags from the rear seat."," Nosič otevřel dvířka vozu a začal vyndávat Colemanova zavazadla, složená na zadním sedadle."
"began","begin","otevřel","otevřít","pf"," A porter opened the car doors and began to remove Coleman 's bags from the rear seat."," Nosič otevřel dvířka vozu a začal vyndávat Colemanova zavazadla, složená na zadním sedadle."
"opened","open","začal","začít","pf"," A porter opened the car doors and began to remove Coleman 's bags from the rear seat."," Nosič otevřel dvířka vozu a začal vyndávat Colemanova zavazadla, složená na zadním sedadle."
"began","begin","začal","začít","pf"," A porter opened the car doors and began to remove Coleman 's bags from the rear seat."," Nosič otevřel dvířka vozu a začal vyndávat Colemanova zavazadla, složená na zadním sedadle."
"took","take","vzal","vzít","pf"," The old tycoon took his king 's bishop and captured his opponent 's bishop on king 's knight five."," Starý milionář zvedl černého střelce na královském křídle a vzal jím protivníkova střelce chránícího bílého krále."
"captured","capture","vzal","vzít","pf"," The old tycoon took his king 's bishop and captured his opponent 's bishop on king 's knight five."," Starý milionář zvedl černého střelce na královském křídle a vzal jím protivníkova střelce chránícího bílého krále."
"nodded","nod","Přikývl","přikývnout","pf"," He nodded, as if to confirm his own judgment."," Přikývl, jako by chtěl zdůraznit správnost vlastního úsudku."
"looked","look","Podívala","podívat","pf"," She looked at him concernedly."," Podívala se na něho účastně."
"come","come","nepřijdete","přijít","pf"," "" Why do n't you come to my office?"," "" Pročpak za mnou nepřijdete, Joe?"
"tell","tell","Řeknu","říci","pf"," "" I 'll tell you, Lucy."," "" Řeknu vám proč, Lucy!"
"afford","afford","dovolit","dovolit","pf"," I ca n't afford your fees. """," Nemohu si dovolit vaše obvyklé honoráře! """
"talked","talk","vyprávěli","vyprávět","impf"," It had been a pleasant, relaxed occasion, and they had talked lightly of themselves, of people they had known, and their own experiences in and out of medicine."," V příjemné, uvolněné náladě si vyprávěli o sobě, o společných známých, o svých zkušenostech v medicíně i mimo ni."
"moved","move","přestěhovala","přestěhovat","pf"," She had recently moved into Benvenuto Grange, a large, fashionable apartment block on the north side of town."," Nedávno se přestěhovala do Benvenuto Grange, což byl velký moderní blok v severní části města."
"designed","design","určen","určit","pf"," Even in the incubator, designed for the smallest infants, the little helpless body appeared forlorn and lost."," Přestože inkubátor byl určen pro nejmenší děti, malé, bezmocné tělíčko se v něm téměř ztrácelo."
"lost","lose","ztrácelo","ztrácet","impf"," Even in the incubator, designed for the smallest infants, the little helpless body appeared forlorn and lost."," Přestože inkubátor byl určen pro nejmenší děti, malé, bezmocné tělíčko se v něm téměř ztrácelo."
"exist","exist","existoval","existovat","impf"," It seemed incredible that in such fragility life could exist at all."," Bylo podivuhodné, že v takové vtělené křehkosti vůbec existoval život."
"turned","turn","obrátila","obrátit","pf"," "" Three pounds eight ounces. "" The young nurse turned to John."," "" Necelých kilo šedesát, "" odpověděla a obrátila se k Johnovi."
"Do","do","jde","jít","impf"," "" Do you understand what 's happening, Mr. Alexander-how your baby is being cared for? """," "" Pane Alexandere, víte, oč jde a jak budeme o dítě pečovat? """
"cared","care","pečovat","pečovat","impf"," "" Do you understand what 's happening, Mr. Alexander-how your baby is being cared for? """," "" Pane Alexandere, víte, oč jde a jak budeme o dítě pečovat? """
"closed","close","zavřel","zavřít","pf"," Momentarily he closed his eyes with relief at his own sudden inactivity."," Na okamžik v náhlé nečinnosti zavřel s úlevou oči."
"stopped","stop","zakázáno","zakázat","pf"," Then, on the way out, he stopped under a "" No Smoking "" sign to light a cigar."," Cestou k východu se zastavil pod nápisem "" Kouření zakázáno "" a zapálil si doutník."
"light","light","zapálil","zapálit","pf"," Then, on the way out, he stopped under a "" No Smoking "" sign to light a cigar."," Cestou k východu se zastavil pod nápisem "" Kouření zakázáno "" a zapálil si doutník."
"took","take","přinesl","přinést","pf"," A waiter took his order for scotch and soda, and when the drink came he sipped it slowly, his mind coasting leisurely over random thoughts."," Kent si objednal whisky se sodovkou, a když mu číšník nápoj přinesl, pomalu jej popíjel s myšlenkami líně rozptýlenými."
"sipped","sip","popíjel","popíjet","impf"," A waiter took his order for scotch and soda, and when the drink came he sipped it slowly, his mind coasting leisurely over random thoughts."," Kent si objednal whisky se sodovkou, a když mu číšník nápoj přinesl, pomalu jej popíjel s myšlenkami líně rozptýlenými."
"deemed","deem","považují","považovat","impf"," That was why it was good to get away for a while; it sharpened your sense of perspective, made you realize that some of the things you deemed important on your own home ground were a good deal less so when looked at from a distance."," Proto bylo někdy skutečně nutné na několik dnů odjet, odpoutání zostřovalo smysl pro nové perspektivy, přispělo mnohdy k poznání, že skutečnosti, které se považují v domácím prostředí za velmi duležité, jsou zcela podřadné při pohledu z dálky."
"replaced","replace","nahrazeny","nahradit","pf"," The busy pathology department of the other hospital frequently kept a spare set of organs on hand. Thus, when a new autopsy was done, the organs removed were replaced by the spare ones, so that the body could be released and the latest set of organs examined at leisure."," Přetížené patologické oddělení nemocnice si běžně uchovávalo rezervní orgány a při ukončení pitvy byly právě vyňaté vždy nahrazeny již vyšetřenými;"
"warned","warn","varoval","varovat","impf"," But remember-I warned you. """," Ale pamatujte si já jsem vás varoval! """
"like","like","nelíbí","líbit","impf"," So now 's the time to decide-if you do n't like the way I run things, you know what you can do. """," Takže máte čas, abyste se rozhodl - jestli se vám nelíbí, jak patologii řídím, víte zajisté, co můžete udělat! """
"run","run","řídím","řídit","impf"," So now 's the time to decide-if you do n't like the way I run things, you know what you can do. """," Takže máte čas, abyste se rozhodl - jestli se vám nelíbí, jak patologii řídím, víte zajisté, co můžete udělat! """
"do","do","udělat","udělat","pf"," So now 's the time to decide-if you do n't like the way I run things, you know what you can do. """," Takže máte čas, abyste se rozhodl - jestli se vám nelíbí, jak patologii řídím, víte zajisté, co můžete udělat! """
"do","do","udělat","udělat","pf"," So now 's the time to decide-if you do n't like the way I run things, you know what you can do. """," Takže máte čas, abyste se rozhodl - jestli se vám nelíbí, jak patologii řídím, víte zajisté, co můžete udělat! """
"answer","answer","odpovědět","odpovědět","pf"," Before Coleman could answer there was a knock on the door."," Dříve než mohl Coleman odpovědět, zaklepal někdo na dveře."
"rented","rent","pronajal","pronajmout","pf"," David Coleman left the furnished apartment which he had rented on a short lease for the few months he had been in Boston and walked to a mailbox with both letters."," David Coleman vyšel ze zařízeného bytu, který si pronajal na krátkou dobu svého pobytu v Bostonu, a šel s oběma dopisy k nejbližší poštovní schránce."
"walked","walk","šel","jít","impf"," David Coleman left the furnished apartment which he had rented on a short lease for the few months he had been in Boston and walked to a mailbox with both letters."," David Coleman vyšel ze zařízeného bytu, který si pronajal na krátkou dobu svého pobytu v Bostonu, a šel s oběma dopisy k nejbližší poštovní schránce."
"Thinking","think","Přemýšlel","přemýšlet","impf"," Thinking over what he had written, he still was not sure why he had chosen Three Counties in preference to the seven other posts he had been offered within recent weeks."," Přemýšlel o nich a stále mu nebylo jasno, proč dal přednost nemocnici Three Counties před sedmi dalšími, které mu nabídly v uplynulých týdnech místo."
"offered","offer","nabídly","nabídnout","pf"," Thinking over what he had written, he still was not sure why he had chosen Three Counties in preference to the seven other posts he had been offered within recent weeks."," Přemýšlel o nich a stále mu nebylo jasno, proč dal přednost nemocnici Three Counties před sedmi dalšími, které mu nabídly v uplynulých týdnech místo."
"kills","kill","zabíjí","zabíjet","impf"," "" You know, John, the remarkable thing about the human body is not what kills us but what we can have wrong inside and still go on living. """," "" Víte, Johne, pro nás není v lidském těle pozoruhodné to, co je zabíjí, ale co v něm churaví, přestože žije dál. """
"changed","change","změnil","změnit","pf"," He paused, then abruptly changed the subject."," Odmlčel se a vzápětí změnil předmět hovoru :"
"coming","come","Přijede","přijet","pf"," She 's coming next week."," Přijede příští týden."
"find","find","najít","najít","pf"," I thought I 'd find us a place to live first. """," Musím napřed najít vhodný byt. """
"left","leave","nechal","nechat","pf"," Alexander was so obviously competent and aware of what he was doing that Dr. Pearson, after inspecting his progress briefly, had nodded approval and from that point had left him entirely alone."," Alexander byl tak schopný a odpovědný, že doktor Pearson po počáteční kontrole jeho výsledků pochvalně pokynul hlavou a nechal jej pak pracovat zcela samostatně."
"Reading","read","přečetl","přečíst","pf"," Reading from notes, Alexander answered, "" Of the eighty-nine plates checked, forty-two have been separated for subculturing, and two hundred and eighty subcultures planted. """," "" Z osmdesáti devíti misek jich bylo vyčleněno dvaačtyřicet, "" přečetl Alexander z poznámek, "" a z nich bylo připraveno dvě stě osmdesát subkultur. """
"calculated","calculate","počítal","počítat","impf"," Pearson calculated mentally."," Pearson v duchu počítal."
"seen","see","uviděl","uvidět","pf"," At the corridor 's end an elevator operator had seen them and was clearing the car."," Chlapec, obsluhující výtah na konci chodby, je uviděl a vyklidil zdviž :"
"clearing","clear","vyklidil","vyklidit","pf"," At the corridor 's end an elevator operator had seen them and was clearing the car."," Chlapec, obsluhující výtah na konci chodby, je uviděl a vyklidil zdviž :"
"admit","admit","přijal","přijmout","pf"," The smooth, established drill of hospital procedure was functioning effortlessly to admit another supplicant."," Hladce běžící, zdánlivě bez námahy fungující mechanismus nemocnice úspěšně přijal dalšího pacienta."
"took","take","Vzal","vzít","pf"," He took her hand and they moved closely together."," Vzal ji za ruku a těsně k sobě přituleni zamířili k malému hájku."
"seemed","seem","zdálo","zdát","impf"," She dismissed any consequence; it seemed unimportant."," Neuvažovala o možných následcích, všechno se jí zdálo nedůležité."
"called","call","pozvat","pozvat","pf"," Actually he would have called her a good deal sooner, but there had been a reason for hesitation."," Chtěl ji pozvat už dávno, ale váhal."
"see","see","vidět","vidět","impf"," "" This I must see. """," "" To musím vidět! """
"passed","pass","podal","podat","pf"," McNeil passed over the clip board."," McNeil mu podal desky s formuláři."
"began","begin","začal","začít","pf"," Seddons took the clip board and began to make notes on fee condition of the body."," Seddons začal zapisovat do tiskopisu fakta o mrtvém."
"looked","look","podíval","podívat","pf"," George Rinne looked at McNeil inquiringly, and the resident nodded."," Sluha se vyčkávavě podíval na McNeila a sekundář souhlasně přikývl :"
"nodded","nod","přikývl","přikývnout","pf"," George Rinne looked at McNeil inquiringly, and the resident nodded."," Sluha se vyčkávavě podíval na McNeila a sekundář souhlasně přikývl :"
"come","come","přijít","přijít","pf"," "" Better phone the nursing office, George, Tell them the student nurses can come down now."," "" Ano, Georgi, zavolejte instruktorce, že sestryžákyně mohou přijít."
"went","go","odešel","odejít","pf"," Rinne went out obediently."," Rinne odešel vykonat příkaz."
"object","object","namítat","namítat","impf"," "" I imagine it would be rather difficult to object on that account, "" she had said."," "" Stěží bychom mohli něco namítat, "" řekla."
"said","say","řekla","říci","pf"," "" I imagine it would be rather difficult to object on that account, "" she had said."," "" Stěží bychom mohli něco namítat, "" řekla."
"ran","run","utekla","utéci","pf"," "" You see, I was married at seventeen. I ran away from home to do it. """," "" Víte, mně bylo sedmnáct, když jsem utekla z domova a vdala se! """
"married","marry","vdala","vdát","pf"," "" You see, I was married at seventeen. I ran away from home to do it. """," "" Víte, mně bylo sedmnáct, když jsem utekla z domova a vdala se! """
"smiled","smile","Usmála","usmát","pf"," She smiled at her husband."," Usmála se na svého muže."
"get","get","zahájit","zahájit","pf"," "" I 'd better get this show opened. """," "" Musím zahájit zasedání. """
"opened","open","zahájit","zahájit","pf"," "" I 'd better get this show opened. """," "" Musím zahájit zasedání. """
"wondered","wonder","uvažovala","uvažovat","impf"," They had had evenings together before, and for a while she had wondered if perhaps they might be drifting into some kind of tacit relationship."," Už několikrát spolu strávili večer a nějaký čas již uvažovala, zda by snad mohli dospět k bližšímu vztahu."
"left","leave","odešel","odejít","pf"," Later, as Dornberger left by one door, Nurse Wilding and John Alexander came in by another."," Doktor Dornberger odešel zadními dveřmi a vzápětí uvedla sestra Wildingová předním vchodem Johna Alexandera."
"separated","separate","oddělovala","oddělovat","impf"," Like everyone who approached the premature nursery, they had put on sterile gowns and face masks, even though plate glass separated them from the air-conditioned, humidity-controlled interior."," Jako všichni návštěvníci na oddělení nedonošených dětí i oni měli na sobě sterilní pláště a masky, přesto, že je od klimatizovaného prostoru s kontrolovanou vlhkostí oddělovala skleněná přepážka."
"opened","open","otevřela","otevřít","pf"," Philippa picked up the book and opened it. "" There 's something here for you, Mother. """," Philippa pozvedla knihu a otevřela ji :"
"leaned","lean","naklonila","naklonit","pf"," There was a soft rustle to her dress, and as she leaned toward him he caught a faint, tantalizing waft of perfume."," Vnímal lehké zašustění jejích šatů, a jak se k němu naklonila, zachytil slaboučkou, dráždivou vůni její voňavky."
"caught","catch","zachytil","zachytit","pf"," There was a soft rustle to her dress, and as she leaned toward him he caught a faint, tantalizing waft of perfume."," Vnímal lehké zašustění jejích šatů, a jak se k němu naklonila, zachytil slaboučkou, dráždivou vůni její voňavky."
"called","call","zavolal","zavolat","pf"," Now, from behind, O'Donnell heard his name called."," Z konce chodby ho někdo zavolal :"
"shading","shade","zastínil","zastínit","pf"," The practice of medicine, O'Donnell thought, shading his eyes from the bright afternoon sun of mid-August, was very much the same."," Medicína - filozofoval dál O ' Donnell a zastínil si rukou oči proti zářivému odpolednímu slunci vrcholícího srpna je na tom prakticky stejně."
"tried","try","snaží","snažit","impf"," No matter how they tried, experimentation, development, new techniques were always ahead-sometimes by years."," Ať se snaží jak chtějí, experimenty, vývoj, nové techniky je vždycky předbíhají - někdy o léta."
"turn","turn","obracel","obracet","impf"," But knowing that did not help much when your stomach was ready to do flip-flops and it took all the will you possessed not to turn and run away."," V situacích, kdy se jí obracel žaludek, se musela silou vůle přinutit, aby se nevzdala a neutekla."
"run","run","neutekla","utéci","pf"," But knowing that did not help much when your stomach was ready to do flip-flops and it took all the will you possessed not to turn and run away."," V situacích, kdy se jí obracel žaludek, se musela silou vůle přinutit, aby se nevzdala a neutekla."
"walked","walk","šel","jít","impf"," There was still plenty of time to spare, and he walked cross-town on Fifty-fifth as far as Fifth Avenue."," Měl ještě dost času a šel tedy pěšky po Padesáté páté ulici až k Páté avenui."
"given","give","uvedl","uvést","pf"," Then, hailing a cab, he continued uptown to the address Denise had given him."," Tam zastavil taxík a uvedl Denisinu adresu."
"paid","pay","zaplatil","zaplatit","pf"," O'Donnell paid off the cab and went in."," O ' Donnell zaplatil taxikáři a vystoupil."
"asked","ask","Zeptal","zeptat","pf"," The man asked his name, then consulted a list."," Zeptal se ho na jméno a nahlédl do svých záznamů :"
"saw","see","viděla","vidět","impf"," While the others were settling down she saw Pearson take another bite from his sandwich."," Zatímco se všichni usazovali, Lucy viděla, jak si Pearson ukousl další sousto z obloženého chleba."
"returned","return","Vracela","vracet","impf"," But it still returned in waves."," Vracela se však v opakovaných útocích."
"said","say","řekl","říci","pf"," "" Vivian, "" he said, "" you do n't have to put on an act."," "" Vivian, "" řekl, "" nic nepředstírej!"
"put","put","řekl","říci","pf"," "" Vivian, "" he said, "" you do n't have to put on an act."," "" Vivian, "" řekl, "" nic nepředstírej!"
