"wanted","want","hledána","hledat","impf"," She 's wanted for questioning about the apparent smothering death of a patient named Ida Mancini."," Je hledána v souvislosti s vyšetřováním smrti pacientky jménem Ida Manciniová, k níž došlo údajně zadušením."
"sitting","sit","seděl","sedět","impf"," This one day, the kid had been sitting in class when a lady from the school office had come to tell him his dentist appointment was canceled."," Ten den kluk seděl ve třídě, když tu mu přišla oznámit sekretářka ředitele, že zubař zrušil jeho dnešní návštěvu."
"come","come","přišla","přijít","pf"," This one day, the kid had been sitting in class when a lady from the school office had come to tell him his dentist appointment was canceled."," Ten den kluk seděl ve třídě, když tu mu přišla oznámit sekretářka ředitele, že zubař zrušil jeho dnešní návštěvu."
"tell","tell","oznámit","oznámit","pf"," This one day, the kid had been sitting in class when a lady from the school office had come to tell him his dentist appointment was canceled."," Ten den kluk seděl ve třídě, když tu mu přišla oznámit sekretářka ředitele, že zubař zrušil jeho dnešní návštěvu."
"canceled","cancel","zrušil","zrušit","pf"," This one day, the kid had been sitting in class when a lady from the school office had come to tell him his dentist appointment was canceled."," Ten den kluk seděl ve třídě, když tu mu přišla oznámit sekretářka ředitele, že zubař zrušil jeho dnešní návštěvu."
"raised","raise","zvedl","zvednout","pf"," A minute later, he 'd raised his hand and asked to go to the bathroom."," Minutku poté kluk zvedl ruku a dovolil se, že chce na záchod."
"called","call","volal","volat","impf"," Sure, somebody had called, saying they were from the dentist, but this was a new secret signal."," Jasně, někdo přeci jen volal a tvrdil, že volá od zubaře, ale byl to jen nový tajný signál."
"called","call","volá","volat","impf"," Sure, somebody had called, saying they were from the dentist, but this was a new secret signal."," Jasně, někdo přeci jen volal a tvrdil, že volá od zubaře, ale byl to jen nový tajný signál."
"go","go","chodíme","chodit","impf"," This is where we all go to open up."," Sem se všichni chodíme svěřovat."
"think","think","myslet","myslet","impf"," And for serious, it 's such a chick thing to think that any human life should just go on and on."," A myslet si, že každý lidský život by měl pokračovat pořád dál a dál, ne, vážně, to je holčičí blbost."
"think","think","měl","mít","impf"," And for serious, it 's such a chick thing to think that any human life should just go on and on."," A myslet si, že každý lidský život by měl pokračovat pořád dál a dál, ne, vážně, to je holčičí blbost."
"go","go","pokračovat","pokračovat","impf"," And for serious, it 's such a chick thing to think that any human life should just go on and on."," A myslet si, že každý lidský život by měl pokračovat pořád dál a dál, ne, vážně, to je holčičí blbost."
"start","start","začne","začít","pf"," Even the second hour of that first time, your head can start to wander."," Dokonce už když tohle poprvé trvá druhou hodinu, začne se váš rozum někde toulat."
"wander","wander","toulat","toulat","impf"," Even the second hour of that first time, your head can start to wander."," Dokonce už když tohle poprvé trvá druhou hodinu, začne se váš rozum někde toulat."
"ask","ask","Neptej","ptát","impf"," The sheet said, Do not ask where I work."," Na papíru se psalo : Neptej se, kde jsem zaměstnaná."
"hurting","hurt","nebolí","bolet","impf"," Do not ask if you 're hurting me."," Neptej se, jestli mě to nebolí."
"smoke","smoke","nekuř","kouřit","impf"," Do not smoke in my house."," U mě doma nekuř."
"expect","expect","Nečekej","čekat","impf"," Do not expect to stay the night."," Nečekej, že zůstaneš přes noc."
"stay","stay","zůstaneš","zůstat","pf"," Do not expect to stay the night."," Nečekej, že zůstaneš přes noc."
"start","start","začít","začít","pf"," The day men can give birth, that 's when we can start talking about equal rights."," O rovnosti v právech můžeme začít mluvit až toho dne, kdy budou muži s to rodit."
"talking","talk","mluvit","mluvit","impf"," The day men can give birth, that 's when we can start talking about equal rights."," O rovnosti v právech můžeme začít mluvit až toho dne, kdy budou muži s to rodit."
"give","give","rodit","rodit","impf"," The day men can give birth, that 's when we can start talking about equal rights."," O rovnosti v právech můžeme začít mluvit až toho dne, kdy budou muži s to rodit."
"tell","tell","neříkám","říkat","impf"," I do n't tell Paige all that."," Ale to Paige neříkám."
"want","want","chci","chtít","impf"," Instead, I say how I just want to be one person 's guardian an-gel."," Místo toho vykládám, jak moc chci někomu být strážným andělem."
"save","save","zachraň","zachránit","pf"," "" Then save her by fucking me, "" says Dr. Marshall."," "" Tak mě přeřízni a zachraň ji, "" pobízí mě doktorka Marshallová."
"want","want","nechci","chtít","impf"," "" But I do n't want her saved all the way, "" I say."," "" Ale já ji nechci zachránit úplně, "" namítám."
"saved","save","zachránit","zachránit","pf"," "" But I do n't want her saved all the way, "" I say."," "" Ale já ji nechci zachránit úplně, "" namítám."
"remember","remember","nevzpomínám","vzpomínat","impf"," Mobbed around Denny 's castle are a thousand people I ca n't remember, but who will never forget me."," Kolem Dennyho hradu se tlačí tisícovka lidí, na které si nevzpomínám, ale kteří na mě nikdy nezapomenou."
"forget","forget","nezapomenou","zapomenout","pf"," Mobbed around Denny 's castle are a thousand people I ca n't remember, but who will never forget me."," Kolem Dennyho hradu se tlačí tisícovka lidí, na které si nevzpomínám, ale kteří na mě nikdy nezapomenou."
"Watching","watch","pozoruje","pozorovat","impf"," Watching the mob of people holding rocks."," A pozoruje dav lidí nesoucích kameny."
"show","show","ukáže","ukázat","pf"," The monitor cycles to show the front parking lot, where the girl is signing something on a clipboard."," Monitor přeskočí a ukáže parkoviště, kde recepční podpisuje nějaký papír na podložce."
"signing","sign","podpisuje","podpisovat","impf"," The monitor cycles to show the front parking lot, where the girl is signing something on a clipboard."," Monitor přeskočí a ukáže parkoviště, kde recepční podpisuje nějaký papír na podložce."
"find","find","najdu","najít","pf"," Before I can find Paige again, the front desk girl will be back, saying her tires are fine."," Než Paige zase najdu, slečna se vrátí a řekne, že pneumatikám není vůbec nic."
"saying","say","řekne","říci","pf"," Before I can find Paige again, the front desk girl will be back, saying her tires are fine."," Než Paige zase najdu, slečna se vrátí a řekne, že pneumatikám není vůbec nic."
"hurry","hurry","spěchali","spěchat","impf"," They 'd park their minivans six blocks away and hurry over to the house, staying near the buildings, each guy dragging his shadow."," Parkovali se svými kombíky o šest ulic dál a k domu spěchali, drželi se u zdí a všichni měli za sebou sledovačku."
"wait","wait","čekali","čekat","impf"," They 'd stumble in wearing dark glasses, then wait behind open newspapers and magazines until their name was called."," Dovnitř se vpotáceli v tmavých brýlích, čekali za rozevřenými novinami a časopisy, dokud se neozvalo jejich jméno."
"met","meet","potkali","potkat","pf"," If the Mommy and the stupid little boy ever met them in public, these men would pretend not to know her."," Když je mamka a pitomý klučina potkali na veřejnosti, dělali, že ji neznají."
"hide","hide","skrývat","skrývat","impf"," Nothing left to hide."," Nezbylo nic, co by se dalo skrývat."
"collapsed","collapse","hroutím","hroutit","impf"," In the next second, I 'm collapsed on the floor."," V příští chvilce se hroutím na podlahu."
"saved","save","Zachránili","zachránit","pf"," They saved me."," Zachránili mě."
"died","die","umřel","umřít","pf"," I almost died."," Skoro jsem umřel."
"say","say","Říkají","říkat","impf"," They say it 's all over."," Říkají to pořád dokola."
"meant","mean","myslel","myslet","impf"," "" I meant this. Why do you shave your bush? """," "" Já myslel tohle. Proč si holíš kožíšek? """
"wear","wear","nosit","nosit","impf"," "" It 's so I can wear g-string panties. """," "" To abych mohla nosit šňůrkový kalhotky. """
"examining","examine","prohlíží","prohlížet","impf"," While I settle on the toilet, Tracy 's examining the mirror, not seeing herself as much as checking what 's left of her makeup, and with one wet finger she wipes away the smudged edge of her lipstick."," Posadím se na mísu a Tracy se prohlíží v zrcadle, ne aby viděla sama sebe, ale aby zjistila, kolik zbylo z nalíčení, vlhkým prstem si setře zašmudlanou rtěnku v koutku."
"seeing","see","viděla","vidět","impf"," While I settle on the toilet, Tracy 's examining the mirror, not seeing herself as much as checking what 's left of her makeup, and with one wet finger she wipes away the smudged edge of her lipstick."," Posadím se na mísu a Tracy se prohlíží v zrcadle, ne aby viděla sama sebe, ale aby zjistila, kolik zbylo z nalíčení, vlhkým prstem si setře zašmudlanou rtěnku v koutku."
"dragging","drag","táhnu","táhnout","impf"," And I 'm dragging Paige down the hallway."," A já táhnu Paige po chodbě."
"die","die","umíráme","umírat","impf"," We live and we die and anything else is just delusion."," Žijeme a umíráme a všechno další je jen chorobný přelud."
"change","change","změnit","změnit","pf"," What I am is a dirty, filthy, helpless sexaholic, and I ca n't change, and I ca n't stop, and that 's all I 'll ever be."," A já nejsem nic než sprostý, prasácký beznadějný sexoholik a nemůžu se změnit a nemůžu přestat a nikdy nebudu nic jiného."
"stop","stop","přestat","přestat","pf"," What I am is a dirty, filthy, helpless sexaholic, and I ca n't change, and I ca n't stop, and that 's all I 'll ever be."," A já nejsem nic než sprostý, prasácký beznadějný sexoholik a nemůžu se změnit a nemůžu přestat a nikdy nebudu nic jiného."
"prove","prove","prokážu","prokázat","pf"," And I 'll prove it."," A prokážu to."
"got","get","dostal","dostat","pf"," This month, I got three birthday cards, and it 's not even the fifteenth."," Tenhle měsíc jsem dostal tři gratulace k narozeninám, a to ještě nebylo ani patnáctého."
"got","get","přišly","přijít","pf"," Last month, I got four."," Minulý měsíc mi přišly čtyři."
"remember","remember","nevzpomenu","vzpomenout","pf"," Most of these people I ca n't remember."," Na většinu z těch lidí si ani nevzpomenu."
"forget","forget","nezapomenou","zapomenout","pf"," God bless them, but they 'll never forget me."," Bůh jim požehnej, zato oni na mě nezapomenou nikdy."
"breathing","breathe","Nedýchám","dýchat","impf"," From not breathing, the veins in my neck swell."," Nedýchám a žíly na krku mi od toho napuchají."
"do","do","udělat","udělat","pf"," Still, you had to do this by accident."," Ale hlavně to musíte udělat jakoby nešťastnou náhodou."
"laugh","laugh","smát","smát","impf"," And you had to not laugh."," A nesmíte se smát."
"says","say","prohlásí","prohlásit","pf"," "" All done, "" Dr. Marshall says."," "" Hotovo, "" prohlásí doktorka Marshallová."
"straightens","straighten","Narovná","narovnat","pf"," She straightens up, and when she goes to toss the bloody string in the trash she sees me."," Narovná se, a když jde odhodit zakrvácenou šňůrku do koše, uvidí mě."
"goes","go","jde","jít","impf"," She straightens up, and when she goes to toss the bloody string in the trash she sees me."," Narovná se, a když jde odhodit zakrvácenou šňůrku do koše, uvidí mě."
"toss","toss","odhodit","odhodit","pf"," She straightens up, and when she goes to toss the bloody string in the trash she sees me."," Narovná se, a když jde odhodit zakrvácenou šňůrku do koše, uvidí mě."
"sees","see","uvidí","uvidět","pf"," She straightens up, and when she goes to toss the bloody string in the trash she sees me."," Narovná se, a když jde odhodit zakrvácenou šňůrku do koše, uvidí mě."
"want","want","Nechtěl","chtít","impf"," "" I did n't want to interrupt, "" I say."," "" Nechtěl jsem rušit, "" vysvětlím."
"wearing","wear","máme","mít","impf"," Except for the newspaper, we 're being so authentic it 's like nothing we 're wearing 's even been washed in this century."," Kromě novin jsme tak autentičtí, že nic z toho, co máme na sobě, nebylo v tomhle století dokonce ani vypráno."
"trying","try","pokoušejí","pokoušet","impf"," People are snapping pictures, trying to take some part of you home as a souvenir."," Lidi fotí a pokoušejí se odnést si z vás něco domů jako suvenýr."
"point","point","míří","mířit","impf"," People point video cameras, trying to trap you into their vacation."," Lidi míří videokamerami a snaží se uvěznit vás ve své dovolené."
"trying","try","snaží","snažit","impf"," People point video cameras, trying to trap you into their vacation."," Lidi míří videokamerami a snaží se uvěznit vás ve své dovolené."
"shooting","shoot","natáčejí","natáčet","impf"," They 're all shooting you, shooting the crippled chickens."," Všichni vás natáčejí a natáčejí i zmrzačená kuřata."
"shooting","shoot","natáčejí","natáčet","impf"," They 're all shooting you, shooting the crippled chickens."," Všichni vás natáčejí a natáčejí i zmrzačená kuřata."
"shooting","shoot","natáčejí","natáčet","impf"," They 're all shooting you, shooting the crippled chickens."," Všichni vás natáčejí a natáčejí i zmrzačená kuřata."
"shooting","shoot","natáčejí","natáčet","impf"," They 're all shooting you, shooting the crippled chickens."," Všichni vás natáčejí a natáčejí i zmrzačená kuřata."
"trying","try","snaží","snažit","impf"," Everybody 's trying to make every minute of the present last forever."," Všichni se snaží, aby přítomnost do poslední minutky vytrvala navěky."
"Preserve","preserve","zachovali","zachovat","pf"," Preserve every second."," Aby zachovali všechny vteřinky."
"drops","drop","upustí","upustit","pf"," Her head still back, her eyes still closed, she fishes inside the neckline of her dress and brings out a folded square of blue paper and drops it on my chest."," Pořád má zakloněnou hlavu a zavřené oči, ale zaloví za výstřihem šatů a vytáhne čtvereček modrého papíru, který mi pak upustí na prsa."
"lifts","lift","zvedá","zvedat","impf"," A little higher each time, Nico lifts her hips and sits down hard."," Nico zvedá boky pokaždé o něco výš a dosedá rázněji."
"wanted","want","chtěl","chtít","impf"," "" The thing is, I just wanted you to need my help, "" I say."," "" Já jsem totiž prostě chtěl, abys potřeboval moji pomoc, "" vykládám."
"wanted","want","potřeboval","potřebovat","impf"," "" The thing is, I just wanted you to need my help, "" I say."," "" Já jsem totiž prostě chtěl, abys potřeboval moji pomoc, "" vykládám."
"need","need","potřeboval","potřebovat","impf"," "" The thing is, I just wanted you to need my help, "" I say."," "" Já jsem totiž prostě chtěl, abys potřeboval moji pomoc, "" vykládám."
"wanted","want","Chtěl","chtít","impf"," "" I wanted you to have to ask me for it. """," "" Chtěl jsem, abys mě o ni musel požádat. """
"ask","ask","požádat","požádat","pf"," "" I wanted you to have to ask me for it. """," "" Chtěl jsem, abys mě o ni musel požádat. """
"look","look","dívají","dívat","impf"," Beth and Denny look at me for real, and I look at all three of us reflected in the window."," Beth a Denny se na mě dívají a já se dívám na nás všechny tři, jak se zrcadlíme v okně."
"look","look","dívají","dívat","impf"," Beth and Denny look at me for real, and I look at all three of us reflected in the window."," Beth a Denny se na mě dívají a já se dívám na nás všechny tři, jak se zrcadlíme v okně."
"look","look","dívám","dívat","impf"," Beth and Denny look at me for real, and I look at all three of us reflected in the window."," Beth a Denny se na mě dívají a já se dívám na nás všechny tři, jak se zrcadlíme v okně."
"look","look","dívám","dívat","impf"," Beth and Denny look at me for real, and I look at all three of us reflected in the window."," Beth a Denny se na mě dívají a já se dívám na nás všechny tři, jak se zrcadlíme v okně."
"reflected","reflect","zrcadlíme","zrcadlit","impf"," Beth and Denny look at me for real, and I look at all three of us reflected in the window."," Beth a Denny se na mě dívají a já se dívám na nás všechny tři, jak se zrcadlíme v okně."
"says","say","povídá","povídat","impf"," "" Sure, yeah, "" Denny says."," "" No jasně, "" povídá Denny, "" jasně, že potřebuju, abys mi pomoh. """
"goes","go","jde","jít","impf"," Then Beth goes to help him."," Beth mu jde pomoct."
"help","help","pomoct","pomoci","pf"," Then Beth goes to help him."," Beth mu jde pomoct."
"look","look","podíváme","podívat","pf"," Paige and I just look at each other, at who each other is for real. For the first time."," My s Paige se na sebe podíváme, poprvé se podíváme na toho druhého, čím opravdu je."
"look","look","podíváme","podívat","pf"," Paige and I just look at each other, at who each other is for real. For the first time."," My s Paige se na sebe podíváme, poprvé se podíváme na toho druhého, čím opravdu je."
"letting","let","nechat","nechat","pf"," We can spend our lives letting the world tell us who we are. Sane or insane."," Můžeme si celý život nechat od světa říkat, co jsme zač. Duševně zdraví nebo nemocní."
"tell","tell","říkat","říkat","impf"," We can spend our lives letting the world tell us who we are. Sane or insane."," Můžeme si celý život nechat od světa říkat, co jsme zač. Duševně zdraví nebo nemocní."
"Letting","let","nechat","nechat","pf"," Letting history tell us how good or bad we are."," Můžeme to nechat na dějinách, ať nám povědí, jak dobří nebo špatní jsme."
"tell","tell","povědí","povědět","pf"," Letting history tell us how good or bad we are."," Můžeme to nechat na dějinách, ať nám povědí, jak dobří nebo špatní jsme."
"Letting","let","nechat","nechat","pf"," Letting our past decide our future."," Můžeme nechat minulost, ať rozhodne o naší budoucnosti."
"decide","decide","rozhodne","rozhodnout","pf"," Letting our past decide our future."," Můžeme nechat minulost, ať rozhodne o naší budoucnosti."
"decide","decide","rozhodnout","rozhodnout","pf"," Or we can decide for ourselves."," Anebo se můžeme rozhodnout sami."
"pull","pull","tahá","tahat","impf"," Beside that 's my mom 's old ten-key adding machine, the kind with a long slot-machine handle you pull along one side."," A kromě toho starý mámin desetiklávesový počítací strojek, takový ten na jedné straně s dlouhou rukojetí, za kterou se tahá."
"says","say","říká","říkat","impf"," Denny says, "" It 's good you got a whole house, since my folks want all my rocks to move out with me. """," "" To je fajn, že máš celej dům, "" říká Denny, "" protože naši chtěj, abych si k sobě přestěhoval všechny kameny. """
"want","want","chtěj","chtít","impf"," Denny says, "" It 's good you got a whole house, since my folks want all my rocks to move out with me. """," "" To je fajn, že máš celej dům, "" říká Denny, "" protože naši chtěj, abych si k sobě přestěhoval všechny kameny. """
"move","move","přestěhoval","přestěhovat","pf"," Denny says, "" It 's good you got a whole house, since my folks want all my rocks to move out with me. """," "" To je fajn, že máš celej dům, "" říká Denny, "" protože naši chtěj, abych si k sobě přestěhoval všechny kameny. """
"hurt","hurt","ublížit","ublížit","pf"," "" I 'm not going to get hurt, again, "" I say."," "" Už si nenechám ublížit, "" říkám."
"say","say","říkám","říkat","impf"," "" I 'm not going to get hurt, again, "" I say."," "" Už si nenechám ublížit, "" říkám."
"Imagine","imagine","Představte","představit","pf"," Imagine a woman yanking your guts out."," Představte si, že vám ženská rve vnitřnosti z těla."
"coughing","cough","kašle","kašlat","impf"," She yanks again, and my dog 's coughing dry and still coughing."," Znovu zatáhne a můj pták souchotinářsky kašle a pořád kašle."
"coughing","cough","kašle","kašlat","impf"," She yanks again, and my dog 's coughing dry and still coughing."," Znovu zatáhne a můj pták souchotinářsky kašle a pořád kašle."
"coughing","cough","kašle","kašlat","impf"," She yanks again, and my dog 's coughing dry and still coughing."," Znovu zatáhne a můj pták souchotinářsky kašle a pořád kašle."
"coughing","cough","kašle","kašlat","impf"," She yanks again, and my dog 's coughing dry and still coughing."," Znovu zatáhne a můj pták souchotinářsky kašle a pořád kašle."
"pulling","pull","tahá","tahat","impf"," With her pulling my head around by the floss, I could be a horse in harness at Colonial Dunsboro."," Jak mi tak tahá za zubní hedvábí hlavu, mohl bych klidně být kůň v ohlávce v Koloniálním parku Dunsboro."
"says","say","říká","říkat","impf"," "" Your poor mother, "" Paige Marshall says, looking through the blood flecked on her eyeglass lenses, "" she 's so delusional she truly believes you 're the second coming of Christ. """," "" Tvoje nešťastná matka, "" říká Paige Marshallová a dívá se skrz kapičky krve rozcáknuté na čočkách brýlí, "" je tak poblouzněná, až si opravdu myslí, že ve tvojí osobě nadešel druhý příchod Kristův. """
"looking","look","dívá","dívat","impf"," "" Your poor mother, "" Paige Marshall says, looking through the blood flecked on her eyeglass lenses, "" she 's so delusional she truly believes you 're the second coming of Christ. """," "" Tvoje nešťastná matka, "" říká Paige Marshallová a dívá se skrz kapičky krve rozcáknuté na čočkách brýlí, "" je tak poblouzněná, až si opravdu myslí, že ve tvojí osobě nadešel druhý příchod Kristův. """
"call","call","volejte","volat","impf"," The minute something better than sex comes along, you call inc."," Jakmile se objeví něco lepšího než sex, v tom momentě mi volejte."
"paged","page","vyvolat","vyvolat","pf"," Have me paged."," Nechte mě vyvolat rozhlasem."
"put","put","Pokládají","pokládat","impf"," They put the Communion wafer on your tongue."," Pokládají na jazyk hostii."
"show","show","ukážu","ukázat","pf"," "" Here, "" I say and show her the diary."," "" Hele, "" ukážu jí diář."
"takes","take","vezme","vzít","pf"," Paige takes the book and leafs through it."," Paige si sešitek vezme a listuje jím."
"tell","tell","říct","říci","pf"," "" I can tell you what it says. """," "" Můžu ti říct, co se tam píše. """
"says","say","říct","říci","pf"," "" I can tell you what it says. """," "" Můžu ti říct, co se tam píše. """
"say","say","říká","říkat","impf"," "" I just want to keep control, "" I say. "" For a change, I want to be the adult. """," Doktorka Paige Marshallová pořád listuje sešitkem a říká :"
"go","go","jde","jít","impf"," You wear an earring, you go to jail."," Kdo si vezme náušnici, jde do žaláře."
"Go","go","Jde","jít","impf"," Go directly to jail."," Jde přímo do žaláře."
"stimulated","stimulate","stimulujou","stimulovat","impf"," "" Okay, okay, "" Denny says, to me he says, "" then are you really just a brain in a pan somewhere being stimulated with chemicals and electricity into thinking you have a real life? """," "" Nojo, dobrý, "" nevzdává se Denny, "" tak teda jsi jenom mozek někde v kádince, kterej stimulujou chemikáliema a elektřinou, aby si myslel, že vede skutečnej život? """
"thinking","think","myslel","myslet","impf"," "" Okay, okay, "" Denny says, to me he says, "" then are you really just a brain in a pan somewhere being stimulated with chemicals and electricity into thinking you have a real life? """," "" Nojo, dobrý, "" nevzdává se Denny, "" tak teda jsi jenom mozek někde v kádince, kterej stimulujou chemikáliema a elektřinou, aby si myslel, že vede skutečnej život? """
"calls","call","zavolá","zavolat","pf"," A nurse down the hall calls, "" Paige? """," "" Paige? "" zavolá sestra ze druhého konce chodby."
"calls","call","volá","volat","impf"," The nurse calls, "" Miss Marshall? """," "" Slečno Marshallová! "" volá sestra."
"explain","explain","vysvětlovat","vysvětlovat","impf"," My job, it 's too hard to explain here."," Tady je těžko vysvětlovat, co dělám."
"recognized","recognize","poznala","poznat","pf"," The next moment, a waitress recognized him from a photograph on an old milk carton, and then the Mommy was driving the evil little squealer back to their motel room at seventy miles an hour."," A chviličku nato servírka toho zlobivého mrňavého kňourala poznala podle fotografie na staré krabici od mlíka a už ho zase mamka vezla stodesítkou zpátky do motelu."
"driving","drive","vezla","vézt","impf"," The next moment, a waitress recognized him from a photograph on an old milk carton, and then the Mommy was driving the evil little squealer back to their motel room at seventy miles an hour."," A chviličku nato servírka toho zlobivého mrňavého kňourala poznala podle fotografie na staré krabici od mlíka a už ho zase mamka vezla stodesítkou zpátky do motelu."
"bought","buy","koupili","koupit","pf"," On the way back, they 'd got off the highway and bought a can of black spray paint."," Na zpáteční cestě sjeli z dálnice a koupili černou barvu ve spreji."
"rushing","rush","hnali","hnát","impf"," Even after all their rushing around, where they 've arrived is the middle of nowhere in the middle of the night."," I když se hnali jako diví, nakonec se ocitli jen vprostřed pustiny vprostřed noci."
"try","try","snažím","snažit","impf"," On the back of his head, somebody 's felt-penned "" Eat me "" in bright red, so I shake out his shitty wig and try to cover the writing, except the wig 's soaked full of nasty brown water that trickles around the shaved sides of his head and drips off the tip of his nose."," Do zátylku mu někdo napsal jasně červenou fixou VYHUL, a tak protřepu jeho zasviněnou paruku a snažím se ten nápis přikrýt, jenomže paruka je promočená ohavnou hnědou vodou, která mu stéká po vyholených stranách hlavy a odkapává ze špičky nosu."
"cover","cover","přikrýt","přikrýt","pf"," On the back of his head, somebody 's felt-penned "" Eat me "" in bright red, so I shake out his shitty wig and try to cover the writing, except the wig 's soaked full of nasty brown water that trickles around the shaved sides of his head and drips off the tip of his nose."," Do zátylku mu někdo napsal jasně červenou fixou VYHUL, a tak protřepu jeho zasviněnou paruku a snažím se ten nápis přikrýt, jenomže paruka je promočená ohavnou hnědou vodou, která mu stéká po vyholených stranách hlavy a odkapává ze špičky nosu."
"trickles","trickle","stéká","stékat","impf"," On the back of his head, somebody 's felt-penned "" Eat me "" in bright red, so I shake out his shitty wig and try to cover the writing, except the wig 's soaked full of nasty brown water that trickles around the shaved sides of his head and drips off the tip of his nose."," Do zátylku mu někdo napsal jasně červenou fixou VYHUL, a tak protřepu jeho zasviněnou paruku a snažím se ten nápis přikrýt, jenomže paruka je promočená ohavnou hnědou vodou, která mu stéká po vyholených stranách hlavy a odkapává ze špičky nosu."
"says","say","řekne","říci","pf"," "" I 'm banished for sure, "" he says and sniffs."," "" Určitě mě vyhostěj, "" řekne a popotáhne."
"wanted","want","chtěl","chtít","impf"," It was so real that on his third session, the client wanted to meet Cleopatra."," A bylo to tak skutečné, že při třetí seanci se klient chtěl sejít s Kleopatrou."
"meet","meet","sejít","sejít","pf"," It was so real that on his third session, the client wanted to meet Cleopatra."," A bylo to tak skutečné, že při třetí seanci se klient chtěl sejít s Kleopatrou."
"Relax","relax","Uvolněte","uvolnit","pf"," Relax your shoulders."," Uvolněte si ramena."
"Allow","allow","Nechte","nechat","pf"," Allow them to roll back and press into the couch."," Nechte je, ať povolí a položí se na gauč."
"Allow","allow","povolí","povolit","pf"," Allow them to roll back and press into the couch."," Nechte je, ať povolí a položí se na gauč."
"Imagine","imagine","Představte","představit","pf"," Imagine a heavy weight pressing your body, settling your head and arms deeper and deeper into the cushions of the couch."," Představte si, že vaše tělo tiskne cosi těžkého, co tlačí hlavu a paže hlouběji a hlouběji do čalounění gauče."
"pressing","press","tiskne","tisknout","impf"," Imagine a heavy weight pressing your body, settling your head and arms deeper and deeper into the cushions of the couch."," Představte si, že vaše tělo tiskne cosi těžkého, co tlačí hlavu a paže hlouběji a hlouběji do čalounění gauče."
"pressing","press","tlačí","tlačit","impf"," Imagine a heavy weight pressing your body, settling your head and arms deeper and deeper into the cushions of the couch."," Představte si, že vaše tělo tiskne cosi těžkého, co tlačí hlavu a paže hlouběji a hlouběji do čalounění gauče."
"Relax","relax","Uvolněte","uvolnit","pf"," Relax your arms, your elbows, your hands."," Uvolněte paže, lokty, ruce."
"Forget","forget","zapomeňte","zapomenout","pf"," Forget the single lower-level sidewall bathroom in business class unless you want everybody to know what you 've got going."," Na jediný záchodek dole v boční stěně obchodní třídy zapomeňte, leda byste toužili, aby každý věděl, co podnikáte."
"want","want","toužili","toužit","impf"," Forget the single lower-level sidewall bathroom in business class unless you want everybody to know what you 've got going."," Na jediný záchodek dole v boční stěně obchodní třídy zapomeňte, leda byste toužili, aby každý věděl, co podnikáte."
"love","love","milujete","milovat","impf"," You must love her very much. """," Určitě ji velice milujete. """
"running","run","běží","běžet","impf"," Every night I come home from forging heroes out of nobodies, and the dishwasher 's running."," Večer co večer se vracím domů poté, co jsem ukoval hrdiny z nýmandů - a myčka běží."
"sit","sit","sednout","sednout","pf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"sitting","sit","sednout","sednout","pf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"total","total","sečíst","sečíst","pf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"send","send","poslat","poslat","pf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"sit","sit","sedí","sedět","impf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"sitting","sit","sedí","sedět","impf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."," Ještě si musím sednout ke každodennímu účetnictví, sečíst šeky, poslat dnešní děkovné dopisy, a na mojí židli sedí kámen."
"tell","tell","říkám","říkat","impf"," At first, I tell Denny, no rocks in my room."," Nejdřív říkám Dennymu, že ve svém pokoji nechci žádné kamení."
"put","put","dávat","dávat","impf"," He can put the rocks anywhere else."," Může si je dávat všude jinde."
"get","get","dostali","dostat","pf"," If somehow you do get past an exterior door, for sure the bracelet sets off an alarm."," A kdybyste se nějak dostali za hlavní dveře, náramek pro jistotu spustí poplach."
"do","do","provádět","provádět","impf"," You could do just about anything anywhere, and they could wipe it up."," Skoro všude můžete provádět prakticky cokoli a oni to pak jenom setřou."
"forgot","forget","zapomněl","zapomenout","pf"," "" Monday, "" he says, "" I forgot and wore my wristwatch. """," "" V pondělí jsem zapomněl a vzal si náramkový hodinky, "" vykládá."
"slides","slide","sklouzne","sklouznout","pf"," The wig slides off again, landing smack wet in the mud."," Paruka zase sklouzne a mlaskne do bláta."
