"said","say","Řekl","říci","pf"," I said Iggy you take care of it, send me the bill, only keep my name anonymous, see."," Řekl jsem mu, Iggy, vem si to na starost a pošli mi účet, jenže já musím zůstat anonymní, slyšíš?"
"wants","want","Chce","chtít","impf"," “ This is what she wants? ” he said, flinging out his arms."," "" Chce snad tohle tady? "" řekl a rozhodil rukama."
"said","say","řekl","říci","pf"," “ This is what she wants? ” he said, flinging out his arms."," "" Chce snad tohle tady? "" řekl a rozhodil rukama."
"marry","marry","provdat","provdat","pf"," So maybe she could marry Rusty Trawler? You should pin a medal on her for that? ”"," Třeba se chce provdat za Rustyho Trawlera a myslí, že by jí měl člověk za to připnout metál? """
"realized","realize","uvědomila","uvědomit","pf"," But the terrible part is ( and I realized it while we were standing there ) I am."," Jenže hrozné na tom je ( a tohle jsem si uvědomila, jak jsme tam spolu stáli ), že vlastně jsem."
"stealing","steal","kradu","krást","impf"," I ’ m still stealing turkey eggs and running through a brier patch."," Pořád kradu krůtí vejce a prodírám se trním."
"call","call","říkám","říkat","impf"," Only now I call it having the mean reds. ”"," Jenže dnes tomu říkám vidět rudě. """
"advised","advise","radila","radit","impf"," “ Never love a wild thing, Mr. Bell, ” Holly advised him."," "" Pane Belle, ať si nikdy nezamilujete divokého tvora, "" radila mu Holly."
"looking","look","hledám","hledat","impf"," Anyhoo am looking for somewhere to live ( Se~nor has wife, 7 brats )"," Jenže pořád hledám, kde by se dalo žít ( seňor má ženu a 7 harantů )."
"said","say","řekla","říci","pf"," “ Sleep, ” she said, and whimpered like an exhausted, fretful child."," "" Spát, "" řekla ufňukaně jako znavené, rozmrzelé děcko."
"let","let","nechal","nechat","pf"," “ He ’ s the only one would ever let me."," "" Jenom on mě nechal spát."
"saw","see","viděla","vidět","impf"," I saw a place in Mexico."," A v Mexiku jsem viděla tak pěkné místo."
"attempts","attempt","zkusí","zkusit","pf"," “ My husband and I will positively sue anyone who attempts to connect our names with that ro-ro-ro vol ting and de-de-de gen erate girl."," Můj manžel a já k - k - kategoricky prohlašujeme, že podáme žalobu na každého, kdo jen zkusí uvádět naše jméno ve spojení s tou hn - hn - hnusnou rajdou."
"agrees","agree","souhlasí","souhlasit","impf"," And my husband agrees one thousand percent."," Můj manžel se mnou souhlasí na tisíc procent."
"remembered","remember","vzpomněl","vzpomenout","pf"," We will positively sue anyone who - ” Hanging up, I remembered old Doc down in Tulip, Texas;"," Rozhodně podáme žalobu na každého, kdo - "" Zavěsil jsem a vzpomněl jsem si na doktora v Tulipu v Texasu;"
"pulled","pull","přitahovala","přitahovat","impf"," ” The morning light seemed refracted through her : as she pulled the bed covers up to my chin she gleamed like a transparent child;"," Ranní světlo jako by ji prosvěcovalo : když mi přitahovala přikrývky k bradě, zářila jako nějaké průsvitné děcko;"
"gleamed","gleam","zářila","zářit","impf"," ” The morning light seemed refracted through her : as she pulled the bed covers up to my chin she gleamed like a transparent child;"," Ranní světlo jako by ji prosvěcovalo : když mi přitahovala přikrývky k bradě, zářila jako nějaké průsvitné děcko;"
"want","want","Chci","chtít","impf"," I only want to rest a moment."," Chci si jen chvilku odpočinout."
"rest","rest","odpočinout","odpočinout","pf"," I only want to rest a moment."," Chci si jen chvilku odpočinout."
"sleep","sleep","Spi","spát","impf"," Go to sleep. ”"," Spi. """
"said","say","řekla","říci","pf"," Well really, darling, ” she said, because I was clearly puzzled, “ if it ’ s not about a couple of old bull-dykes, what the hell is it about? ”"," No, drahoušku, "" řekla, protože jsem asi vypadal zaraženě, "" jestli tohle není o dvou lesbách, tak o čem to k čertu vlastně je? """
"read","read","přečetl","přečíst","pf"," But I was in no mood to compound the mistake of having read the story with the further embarrassment of explaining it."," Ale neměl jsem náladu zkomplikovat si omyl, že jsem jí povídku přečetl, ještě trapným vysvětlováním obsahu."
"led","lead","přiměla","přimět","pf"," The same vanity that had led to such exposure, now forced me to mark her down as an insensitive, mindless show-off."," Táž ješitnost, která mě prve ponoukla, abych se jí takhle vydal na pospas, mě přiměla, že jsem si Holly oznámkoval jako necitlivého, povrchního vejtahu."
"forced","force","přiměla","přimět","pf"," The same vanity that had led to such exposure, now forced me to mark her down as an insensitive, mindless show-off."," Táž ješitnost, která mě prve ponoukla, abych se jí takhle vydal na pospas, mě přiměla, že jsem si Holly oznámkoval jako necitlivého, povrchního vejtahu."
"ripped","rip","roztrhla","roztrhnout","pf"," thus armored, and after a displeased appraisal of her manicure ’ s shabby condition, she ripped open the letter and let her eyes race through it while her stony small smile grew smaller and harder."," takhle vyzbrojená rozmrzele vzala na vědomí svou zchátralou manikúru a pak roztrhla obálku, očima přelétla dopis a její drobný zkamenělý úsměv ještě zdrobněl a zatvrdil se ještě víc."
"asked","ask","požádala","požádat","pf"," Eventually she asked for a Picayune."," Nakonec požádala o cigaretu Picayune."
"said","say","řekla","říci","pf"," But divine, ” she said and, tossing me the letter :"," Ale je božská, "" řekla a hodila mi dopis :"
"read","read","přečti","přečíst","pf"," Don ’ t be hoggy : read it aloud."," Nesysli si to pro sebe : přečti to nahlas."
"opening","open","otevřel","otevřít","pf"," “ Yeah, ” he said, opening the door."," "" Jojo, "" přisvědčil a otevřel mi dveře."
"stopped","stop","přestal","přestat","pf"," Outside, the rain had stopped, there was only a mist of it in the air, so I turned the corner and walked along the street where the brownstone stands."," Venku déšť přestal, zbyla po něm ve vzduchu jen řídká mlha, a tak jsem pěšky zahnul za roh do ulice, kde stojí ten starý činžák."
"turned","turn","zahnul","zahnout","pf"," Outside, the rain had stopped, there was only a mist of it in the air, so I turned the corner and walked along the street where the brownstone stands."," Venku déšť přestal, zbyla po něm ve vzduchu jen řídká mlha, a tak jsem pěšky zahnul za roh do ulice, kde stojí ten starý činžák."
"tells","tell","poví","povědět","pf"," Sally tells me what to say, things like, oh, “ there ’ s a hurricane in Cuba ” and “ it ’ s snowing in Palermo."," Sally mi vždycky poví, co mám říct, třeba, na Kubě je uragán ' nebo, v Palermu padá sníh '."
"say","say","poví","povědět","pf"," Sally tells me what to say, things like, oh, “ there ’ s a hurricane in Cuba ” and “ it ’ s snowing in Palermo."," Sally mi vždycky poví, co mám říct, třeba, na Kubě je uragán ' nebo, v Palermu padá sníh '."
"tells","tell","říct","říci","pf"," Sally tells me what to say, things like, oh, “ there ’ s a hurricane in Cuba ” and “ it ’ s snowing in Palermo."," Sally mi vždycky poví, co mám říct, třeba, na Kubě je uragán ' nebo, v Palermu padá sníh '."
"say","say","říct","říci","pf"," Sally tells me what to say, things like, oh, “ there ’ s a hurricane in Cuba ” and “ it ’ s snowing in Palermo."," Sally mi vždycky poví, co mám říct, třeba, na Kubě je uragán ' nebo, v Palermu padá sníh '."
"snowing","snow","padá","padat","impf"," Sally tells me what to say, things like, oh, “ there ’ s a hurricane in Cuba ” and “ it ’ s snowing in Palermo."," Sally mi vždycky poví, co mám říct, třeba, na Kubě je uragán ' nebo, v Palermu padá sníh '."
"said","say","řekla","říci","pf"," ” Tilting her compact mirror above her face, smoothing her lipstick with a crooked pinkie, she said :"," Naklonila si zrcátko v pudřence nad obličejem, ohnutým malíčkem si rozetřela červeň na rtech a řekla :"
"wait","wait","počkat","počkat","pf"," He followed me into the house and prepared to wait at the bottom of the stairs."," Vešel za mnou do domu a chtěl počkat dole pod schodištěm."
"proposed","propose","nabídl","nabídnout","pf"," Though he ’ d been a bachelor since, apparently before the war he ’ d proposed to Unity Mitford, at least he was supposed to have sent her a cable offering to marry her if Hitler didn ’ t."," Od té doby žil jako starý mládenec, ale říkalo se, že před válkou nabídl sňatek zastánkyni nacismu v Anglii Unity Mitfordové, totiž poslal jí prý telegraficky nabídku, že se s ní ožení, jestli to neudělá Hitler."
"sent","send","poslal","poslat","pf"," Though he ’ d been a bachelor since, apparently before the war he ’ d proposed to Unity Mitford, at least he was supposed to have sent her a cable offering to marry her if Hitler didn ’ t."," Od té doby žil jako starý mládenec, ale říkalo se, že před válkou nabídl sňatek zastánkyni nacismu v Anglii Unity Mitfordové, totiž poslal jí prý telegraficky nabídku, že se s ní ožení, jestli to neudělá Hitler."
"marry","marry","ožení","oženit","pf"," Though he ’ d been a bachelor since, apparently before the war he ’ d proposed to Unity Mitford, at least he was supposed to have sent her a cable offering to marry her if Hitler didn ’ t."," Od té doby žil jako starý mládenec, ale říkalo se, že před válkou nabídl sňatek zastánkyni nacismu v Anglii Unity Mitfordové, totiž poslal jí prý telegraficky nabídku, že se s ní ožení, jestli to neudělá Hitler."
"walked","walk","šel","jít","impf"," As I walked to the corner, heading east toward the Hamburg Heaven at Seventy-ninth and Madison, I could feel the man ’ s attention focused on me."," Jak jsem šel dál po chodníku směrem na východ k Ráji karbanátků na rohu Devětasedmdesáté ulice a Madison avenue, cítil jsem na sobě soustředěnou pozornost toho muže."
"feel","feel","cítil","cítit","impf"," As I walked to the corner, heading east toward the Hamburg Heaven at Seventy-ninth and Madison, I could feel the man ’ s attention focused on me."," Jak jsem šel dál po chodníku směrem na východ k Ráji karbanátků na rohu Devětasedmdesáté ulice a Madison avenue, cítil jsem na sobě soustředěnou pozornost toho muže."
"turning","turn","otočit","otočit","pf"," Presently, without turning my head, I knew that he was following me."," Nemusel jsem ani otočit hlavu a hned jsem věděl, že jde za mnou."
"hear","hear","slyšel","slyšet","impf"," Because I could hear him whistling."," Protože jsem ho slyšel, jak si hvízdá."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","nechci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"die","die","umřít","umřít","pf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","chci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","chci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"wanna","wanna","chci","chtít","impf"," Don ’ t wanna sleep, don ’ t wanna die, just wanna go a-travelin ’ through the pastures of the sky."," Já nechci spát, já nechci umřít, já chci jen putovat v nebeských pastvinách."
"invited","invite","vyzvala","vyzvat","pf"," She invited a man in his fifties to fight."," Jednoho padesátníka vyzvala do pranice."
"marry","marry","provdat","provdat","pf"," If Holly could marry that “ absurd foetus, ” then the army of wrongness rampant in the world might as well march over me."," Jestli se Holly mohla provdat za toho "" nedonošeného blba "", tak ať mě třeba roznese na kopytech celá armáda příkoří, která řádí ve světě."
"occupied","occupy","zaujímal","zaujímat","impf"," We were in the front room, where, though it was now nearly March, the enormous Christmas tree, turned brown and scentless, its balloons shriveled as an old cow ’ s dugs, still occupied most of the space."," Ačkoli byl skoro březen, v pokoji dosud zaujímal skoro celý prostor ten ohromný vánoční strom, už zhnědlý a bez vůně a splasklé balonky na něm visely jako struky staré krávě."
"trying","try","pokoušela","pokoušet","impf"," A recognizable piece of furniture had been added to the room : an army cot; and Holly, trying to preserve her tropic look, was sprawled on it under a sun lamp."," Ale přibyl tam opravdový kus nábytku : polní lůžko, a na něm se pod elektrickým sluncem rozvalovala Holly, zřejmě se pokoušela uchovat si tropický vzhled."
"preserve","preserve","uchovat","uchovat","pf"," A recognizable piece of furniture had been added to the room : an army cot; and Holly, trying to preserve her tropic look, was sprawled on it under a sun lamp."," Ale přibyl tam opravdový kus nábytku : polní lůžko, a na něm se pod elektrickým sluncem rozvalovala Holly, zřejmě se pokoušela uchovat si tropický vzhled."
"convinced","convince","přesvědčilas","přesvědčit","pf"," “ And you convinced her? ”",", A přesvědčilas ji? """
"slept","sleep","nespala","spát","impf"," “ That I hadn ’ t slept with José?"," "" Že jsem nespala s Josém?"
"Tell","tell","Řekni","říci","pf"," Tell me the truth."," Řekni mi pravdu."
"killed","kill","zabít","zabít","pf"," You might have been killed. ”"," Vždyť ses moh zabít! """
"saving","save","Zachránilas","zachránit","pf"," For saving my life."," Zachránilas mi život."
"love","love","Miluju","milovat","impf"," I love you. ”"," Miluju tě. """
"kissed","kiss","Políbila","políbit","pf"," She kissed me on the cheek."," Políbila mě na tvář."
"find","find","našla","najít","pf"," If I could find a real-life place that made me feel like Tiffany ’ s, then I ’ d buy some furniture and give the cat a name."," Kdybych našla místo, kde by se mi chtělo opravdu žít, kde bych si připadala jako u Tiffanyho, hned bych si koupila nábytek a kocourovi bych dala jméno."
"buy","buy","koupila","koupit","pf"," If I could find a real-life place that made me feel like Tiffany ’ s, then I ’ d buy some furniture and give the cat a name."," Kdybych našla místo, kde by se mi chtělo opravdu žít, kde bych si připadala jako u Tiffanyho, hned bych si koupila nábytek a kocourovi bych dala jméno."
"give","give","dala","dát","pf"," If I could find a real-life place that made me feel like Tiffany ’ s, then I ’ d buy some furniture and give the cat a name."," Kdybych našla místo, kde by se mi chtělo opravdu žít, kde bych si připadala jako u Tiffanyho, hned bych si koupila nábytek a kocourovi bych dala jméno."
"see","see","chápeš","chápat","impf"," and from his point of view, you must see - ”"," a z jeho hlediska jistě chápeš - """
"want","want","nechtěla","chtít","impf"," Holly, however, did not want to admit that she saw;"," Holly však nechtěla připustit, že chápe;"
"admit","admit","připustit","připustit","pf"," Holly, however, did not want to admit that she saw;"," Holly však nechtěla připustit, že chápe;"
"saw","see","chápe","chápat","impf"," Holly, however, did not want to admit that she saw;"," Holly však nechtěla připustit, že chápe;"
"said","say","řekla","říci","pf"," But oh gee, golly goddamn, ” she said, jamming a fist into her mouth like a bawling baby, “ I did love him."," Ale jejda, jeminánku, "" řekla a strčila si pěst do úst jako rozbrečené děcko, "" já jsem ho doopravdy milovala!"
"love","love","milovala","milovat","impf"," But oh gee, golly goddamn, ” she said, jamming a fist into her mouth like a bawling baby, “ I did love him."," Ale jejda, jeminánku, "" řekla a strčila si pěst do úst jako rozbrečené děcko, "" já jsem ho doopravdy milovala!"
"keep","keep","neměl","mít","impf"," But I hadn ’ t the courage to destroy the letter; or the will power to keep it in my pocket when Holly very tentatively inquired if, if by any chance, I ’ d had news of José."," Ale neměl jsem odvahu to psaní zničit, ani natolik silnou vůli, abych si je nechal v kapse, když se mne Holly nejistě zeptala, jestli náhodou vím, co je s Josém."
"destroy","destroy","zničit","zničit","pf"," But I hadn ’ t the courage to destroy the letter; or the will power to keep it in my pocket when Holly very tentatively inquired if, if by any chance, I ’ d had news of José."," Ale neměl jsem odvahu to psaní zničit, ani natolik silnou vůli, abych si je nechal v kapse, když se mne Holly nejistě zeptala, jestli náhodou vím, co je s Josém."
"keep","keep","nechal","nechat","pf"," But I hadn ’ t the courage to destroy the letter; or the will power to keep it in my pocket when Holly very tentatively inquired if, if by any chance, I ’ d had news of José."," Ale neměl jsem odvahu to psaní zničit, ani natolik silnou vůli, abych si je nechal v kapse, když se mne Holly nejistě zeptala, jestli náhodou vím, co je s Josém."
"inquired","inquire","zeptala","zeptat","pf"," But I hadn ’ t the courage to destroy the letter; or the will power to keep it in my pocket when Holly very tentatively inquired if, if by any chance, I ’ d had news of José."," Ale neměl jsem odvahu to psaní zničit, ani natolik silnou vůli, abych si je nechal v kapse, když se mne Holly nejistě zeptala, jestli náhodou vím, co je s Josém."
"sitting","sit","seděl","sedět","impf"," I was sitting by her bedside in a room that reeked of iodine and bedpans, a hospital room."," seděl jsem u její postele v místnosti, která čpěla jodem a mísami pro ležící pacienty, v nemocničním pokoji."
"behaving","behave","choval","chovat","impf"," But it was not appearance that singled him out; preserved infants aren ’ t all that rare. It was, rather, his conduct; for he was behaving as though the party were his : like an energetic octopus, he was shaking martinis, making introductions, manipulating the phonograph."," Byl však nápadný nejen svým zevnějškem - konzervovaná dítka nejsou natolik rarita - spíš svým počínáním : choval se totiž, jako by si byl tu společnost sezval sám - jako bujará chobotnice třepal koktajly, seznamoval hosty, obsluhoval gramofon."
"swum","swim","plavat","plavat","impf"," Sharks might have swum through the air, though it seemed improbable a plane could penetrate it."," Mohli snad v něm vzduchem plavat žraloci, ale zdálo se nepravděpodobné, že by se jím prodralo letadlo."
"seemed","seem","zdálo","zdát","impf"," Sharks might have swum through the air, though it seemed improbable a plane could penetrate it."," Mohli snad v něm vzduchem plavat žraloci, ale zdálo se nepravděpodobné, že by se jím prodralo letadlo."
"placing","place","neuskuteční","uskutečnit","pf"," But Holly, ignoring my cheerful conviction that her flight would not go, continued her preparations - placing, I must say, the chief burden of them on me."," Holly však nedbala na mé radostné přesvědčení, že se let neuskuteční, a pokračovala v přípravách - ale musím přiznat, že hlavní jejich břímě uvalila na mne."
"go","go","pokračovala","pokračovat","impf"," But Holly, ignoring my cheerful conviction that her flight would not go, continued her preparations - placing, I must say, the chief burden of them on me."," Holly však nedbala na mé radostné přesvědčení, že se let neuskuteční, a pokračovala v přípravách - ale musím přiznat, že hlavní jejich břímě uvalila na mne."
"continued","continue","pokračovala","pokračovat","impf"," But Holly, ignoring my cheerful conviction that her flight would not go, continued her preparations - placing, I must say, the chief burden of them on me."," Holly však nedbala na mé radostné přesvědčení, že se let neuskuteční, a pokračovala v přípravách - ale musím přiznat, že hlavní jejich břímě uvalila na mne."
"decided","decide","usoudila","usoudit","pf"," For she had decided it would be unwise of her to come near the brownstone."," Poněvadž usoudila, že by bylo nemoudré, kdyby se přiblížila k našemu činžáku."
"straighten","straighten","narovná","narovnat","pf"," A jealous man might have lost control, watching her as she skimmed around the room, carrying her cat in one hand but leaving the other free to straighten a tie or remove lapel lint;"," Žárlivec by se možná nedovedl ovládnout, kdyby viděl Holly, jak poletuje po pokoji s kocourem v podpaždí a druhou rukou někomu narovná kravatu, jinému setřepne smítko z klopy;"
"raining","rain","prší","pršet","impf"," “ No, the blues are because you ’ re getting fat or maybe it ’ s been raining too long."," "" Takhle člověku je, třeba když tloustne, nebo když už moc dlouho prší."
"call","call","říká","říkat","impf"," Some people call it angst. ”"," Taky se tomu říká angst. """
"began","begin","začal","začít","pf"," “ Gosh, Lulamae, ” he began, and hesitated, for Holly was gazing at him vacantly, as though she couldn ’ t place him."," "" Jejda, Lulamae, "" začal a zaváhal, protože Holly na něho hleděla nechápavě, jako by nevěděla, kam si ho zařadit."
"hesitated","hesitate","zaváhal","zaváhat","pf"," “ Gosh, Lulamae, ” he began, and hesitated, for Holly was gazing at him vacantly, as though she couldn ’ t place him."," "" Jejda, Lulamae, "" začal a zaváhal, protože Holly na něho hleděla nechápavě, jako by nevěděla, kam si ho zařadit."
"gazing","gaze","hleděla","hledět","impf"," “ Gosh, Lulamae, ” he began, and hesitated, for Holly was gazing at him vacantly, as though she couldn ’ t place him."," "" Jejda, Lulamae, "" začal a zaváhal, protože Holly na něho hleděla nechápavě, jako by nevěděla, kam si ho zařadit."
"place","place","zařadit","zařadit","pf"," “ Gosh, Lulamae, ” he began, and hesitated, for Holly was gazing at him vacantly, as though she couldn ’ t place him."," "" Jejda, Lulamae, "" začal a zaváhal, protože Holly na něho hleděla nechápavě, jako by nevěděla, kam si ho zařadit."
"entering","enter","vešel","vejít","pf"," indeed, each face, on entering, had struggled to conceal dismay at seeing others there."," v obličeji každého, jakmile vešel, bylo totiž znát, jak se mermomocí snaží utajit rozmrzelost, že tam vidí ty druhé."
"conceal","conceal","utajit","utajit","pf"," indeed, each face, on entering, had struggled to conceal dismay at seeing others there."," v obličeji každého, jakmile vešel, bylo totiž znát, jak se mermomocí snaží utajit rozmrzelost, že tam vidí ty druhé."
"seeing","see","vidí","vidět","impf"," indeed, each face, on entering, had struggled to conceal dismay at seeing others there."," v obličeji každého, jakmile vešel, bylo totiž znát, jak se mermomocí snaží utajit rozmrzelost, že tam vidí ty druhé."
"distributed","distribute","rozdala","rozdat","pf"," It was as if the hostess had distributed her invitations while zigzagging through various bars; which was probably the case."," Jako by hostitelka rozdala pozvánky na flámu v různých barech, kde se namátkou octla : asi to skutečně tak bylo."
"remember","remember","vzpomínám","vzpomínat","impf"," But it ’ s funny to remember back and realize how closely he must have been watching me, because right after they sent him up ( Joe Bell showed me his picture in the paper."," Ale je to divná věc, když si na něho teď vzpomínám a uvědomím si, že mě asi bedlivě pozoroval, protože hned jak ho zavřeli ( Joe Bell mi tehdy ukázal jeho fotografii v novinách."
"realize","realize","uvědomím","uvědomit","pf"," But it ’ s funny to remember back and realize how closely he must have been watching me, because right after they sent him up ( Joe Bell showed me his picture in the paper."," Ale je to divná věc, když si na něho teď vzpomínám a uvědomím si, že mě asi bedlivě pozoroval, protože hned jak ho zavřeli ( Joe Bell mi tehdy ukázal jeho fotografii v novinách."
"watching","watch","pozoroval","pozorovat","impf"," But it ’ s funny to remember back and realize how closely he must have been watching me, because right after they sent him up ( Joe Bell showed me his picture in the paper."," Ale je to divná věc, když si na něho teď vzpomínám a uvědomím si, že mě asi bedlivě pozoroval, protože hned jak ho zavřeli ( Joe Bell mi tehdy ukázal jeho fotografii v novinách."
"showed","show","ukázal","ukázat","pf"," But it ’ s funny to remember back and realize how closely he must have been watching me, because right after they sent him up ( Joe Bell showed me his picture in the paper."," Ale je to divná věc, když si na něho teď vzpomínám a uvědomím si, že mě asi bedlivě pozoroval, protože hned jak ho zavřeli ( Joe Bell mi tehdy ukázal jeho fotografii v novinách."
"came","come","přišel","přijít","pf"," All that mumbo jumbo : but they gave him five years ) along came this telegram from a lawyer."," Samé tyhle kecy, ale dostal pět let ), přišel mi telegram od advokáta."
"want","want","potřebují","potřebovat","impf"," No, here ’ s the real shake : all the badgers want from me is a couple of free grabs and my services as a state ’ s witness against Sally - nobody has any intention of prosecuting me, they haven ’ t a ghost of a case."," A tady se doopravdy nejedná o nic než o vydírání : fízlové mě potřebují, aby mohli pár lidí zašít a abych jim posloužila jako svědek proti Sallymu - nikoho ani nenapadne mě stíhat, vždyť nemají za mák důkazů."
"testify","testify","svědčit","svědčit","impf"," Well, I may be rotten to the core, Maude, but : testify against a friend I will not."," No, pusinko, třeba jsem až do morku zkažená, ale svědčit proti příteli nebudu."
"said","say","prohlásil","prohlásit","pf"," Bad deal, ” he said, his tongue clucking in his huge head."," To je na houby, "" prohlásil a jazyk mu mlaskal v jeho velikánské hlavě."
"hoping","hope","Doufal","doufat","impf"," “ I was hoping you maybe had influence."," "" Doufal jsem, že na ni snad máte vliv."
"let","let","nechal","nechat","pf"," He blew a smoke ring, let it fade before he smiled;"," Vyfoukl kotouček dýmu, nechal jej rozplynout a usmál se;"
"catch","catch","nezaujalo","zaujmout","pf"," She had a pencil poised above paper - nothing seemed to catch her fancy, still now and then, as though for the hell of it, she made laborious scribblings."," Měla před sebou papír a v ruce napřaženou tužku - zdálo se, jako by nic nezaujalo její rozmarnou pozornost, ale přesto si občas, jakoby jen pro pocit, něco lopotně nadrápala."
"Watching","watch","pozoroval","pozorovat","impf"," Watching her, I remembered a girl I ’ d known in school, a grind, Mildred Grossman."," Když jsem ji pozoroval, vzpomněl jsem si na svou bývalou spolužačku, tu dříčku Mildred Grossmanovou."
"remembered","remember","vzpomněl","vzpomenout","pf"," Watching her, I remembered a girl I ’ d known in school, a grind, Mildred Grossman."," Když jsem ji pozoroval, vzpomněl jsem si na svou bývalou spolužačku, tu dříčku Mildred Grossmanovou."
"let","let","nechala","nechat","pf"," We had an irresistible guide, most of him Negro and the rest of him Chinese, and while I don ’ t go much for one or the other, the combination was fairly riveting; so I let him play kneesie under the table, because frankly I didn ’ t find him at all banal;"," Měli jsme tam neodolatelného průvodce, většinou černocha a ostatek Číňana - ani jedno ani druhé mě moc nebere, ale ta kombinace byla neskutečná, tak jsem ho nechala, ať si se mnou pod stolem zalaškuje kolenem, protože mi doopravdy nepřipadal vůbec banální."
"took","take","vzal","vzít","pf"," but then one night he took us to a blue movie, and what do you suppose?"," Ale pak nás jednou večer vzal na nestydatý film, a co myslíš?"
"do","do","vzal","vzít","pf"," but then one night he took us to a blue movie, and what do you suppose?"," Ale pak nás jednou večer vzal na nestydatý film, a co myslíš?"
"suppose","suppose","myslíš","myslet","impf"," but then one night he took us to a blue movie, and what do you suppose?"," Ale pak nás jednou večer vzal na nestydatý film, a co myslíš?"
"died","die","zemřel","zemřít","pf"," on Christmas Day, when Sally Tomato died of a heart attack at Sing Sing."," když na vánoční Boží hod Sally Tomato zemřel v Sing Singu na infarkt."
"sold","sell","prodal","prodat","pf"," The owner of the brownstone sold her abandoned possessions, the white-satin bed, the tapestry, her precious Gothic chair;"," Majitel našeho činžáku prodal její opuštěný majetek : parádní postel s bílou atlasovou přikrývkou, gobelín, vzácná gotická křesla;"
"heard","hear","Slyším","slyšet","impf"," “ I heard you."," "" Slyším."
"want","want","nechtěla","chtít","impf"," And it isn ’ t that I don ’ t want to tell you."," A ne že bych ti to nechtěla říct."
"tell","tell","říct","říci","pf"," And it isn ’ t that I don ’ t want to tell you."," A ne že bych ti to nechtěla říct."
"remember","remember","zapamatovat","zapamatovat","pf"," But it ’ s so difficult to remember."," Ale je tak těžké všecko si zapamatovat."
"passed","pass","chodili","chodit","impf"," We passed each other on the stairs with lowered eyes."," Na schodišti jsme kolem sebe chodili se sklopenýma očima."
"ended","end","skončila","skončit","pf"," Dearest Mag ended up in the hospital, too."," A drahoušek Mag taky skončila v nemocnici."
"protect","protect","chránit","chránit","impf"," I have my family to protect, and my name, and I am a coward where those institutions enter."," Musím chránit svou rodinu a své jméno, a když jsou v sázce tyto hodnoty, jsem zbabělec."
"gone","go","Odjel","odjet","pf"," I am gone home."," Odjel jsem domů."
"seems","seem","Zdá","zdát","impf"," “ In a way it seems quite honest."," "" Zdá se mi to docela poctivé, svým způsobem."
"leaned","lean","nakláněla","naklánět","impf"," She hummed to herself, swigged brandy, she leaned constantly forward to peer out the windows, as if she were hunting an address - or, I decided, taking a last impression of a scene she wanted to remember."," Tiše si broukala nějaký nápěv, chvílemi si lokla koňaku, ustavičně se nakláněla k oknu a vykukovala ven, jako by slídila po nějaké adrese - nebo možná ( napadlo mě ) aby zachytila poslední dojmy z míst, která si chtěla vrýt do paměti."
"remember","remember","napadlo","napadnout","pf"," She hummed to herself, swigged brandy, she leaned constantly forward to peer out the windows, as if she were hunting an address - or, I decided, taking a last impression of a scene she wanted to remember."," Tiše si broukala nějaký nápěv, chvílemi si lokla koňaku, ustavičně se nakláněla k oknu a vykukovala ven, jako by slídila po nějaké adrese - nebo možná ( napadlo mě ) aby zachytila poslední dojmy z míst, která si chtěla vrýt do paměti."
