"glistened","glisten","leskla","lesknout","impf"," That involved the one visible spray, a faintly pink mist that glistened liquidly in air, but dried and deepened richly on contact with the lips."," Tato jediná viditelná vrstva se na vzduchu leskla jako bledě růžová mlha, ale jak usychala na rtech, rychle tmavla."
"listened","listen","naslouchal","naslouchat","impf"," R. Daneel listened politely."," R. Daneel zdvořile naslouchal."
"expanded","expand","rozšířila","rozšířit","pf"," His fingernail slipped and the imaged floor tilted suddenly and expanded till floor and corpse alike were a hazy mass, beyond the resolving power of the transmitter."," Pojednou se mu smekl nehet a země, jež byla v záběru, se stejně jako mrtvola rozšířila až k podlaze a vytvořila rozmazaný obraz, který se dostal mimo zaostřovací možnost přístroje."
"talking","talk","mluvil","mluvit","impf"," He was still talking."," Ještě mluvil."
"stop","stop","přestat","přestat","pf"," He could n't stop till he found what he was looking for."," Nemohl přestat, dokud nenalezne to, co hledá."
"looking","look","hledá","hledat","impf"," He could n't stop till he found what he was looking for."," Nemohl přestat, dokud nenalezne to, co hledá."
"mean","mean","Chcete","chtít","impf"," Do you mean to say a few Medievalist rioters could do better than he under conditions of confusion and tension, and be so certain about it that they would throw their entire organization into activity based on the feeling that Daneel was a robot?"," Chcete tvrdit, že několik středověkých provokatérů by si mohlo vést líp než on, v tom chaosu a zmatku, a jste si tak jist, že uvedli organizaci v činnost na základě pouhého pocitu, že R. Daneel je robot?"
"following","follow","sledoval","sledovat","impf"," R. Daneel, who, to all appearances, had been following the conversation with close attention, broke in."," R. Daneel, který podle všeho sledoval rozhovor s napjatou pozorností, ho přerušil :"
"broke","break","přerušil","přerušit","pf"," R. Daneel, who, to all appearances, had been following the conversation with close attention, broke in."," R. Daneel, který podle všeho sledoval rozhovor s napjatou pozorností, ho přerušil :"
"see","see","rozumím","rozumět","impf"," "" If you will excuse me, Elijah, I would like to see if I follow Dr. Gerrigel."," "" Když dovolíte, Eliáši, rád bych věděl, zda dr. Gerrigelovi rozumím."
"follow","follow","rozumím","rozumět","impf"," "" If you will excuse me, Elijah, I would like to see if I follow Dr. Gerrigel."," "" Když dovolíte, Eliáši, rád bych věděl, zda dr. Gerrigelovi rozumím."
"build","build","vytvořit","vytvořit","pf"," What you imply, sir, is that any attempt to build a robot, the working of whose positronic brain is not oriented about the Three Laws, would require first the setting up of a new basic theory and that this, in turn, would take many years. """," Chcete říct, pane, že při pokusu vytvořit nového robota, jehož pozitronický mozek by se neřídil třemi zákony, by se musela vypracovat úplně nová základní teorie a to by trvalo mnoho let? """
"take","take","trvalo","trvat","impf"," What you imply, sir, is that any attempt to build a robot, the working of whose positronic brain is not oriented about the Three Laws, would require first the setting up of a new basic theory and that this, in turn, would take many years. """," Chcete říct, pane, že při pokusu vytvořit nového robota, jehož pozitronický mozek by se neřídil třemi zákony, by se musela vypracovat úplně nová základní teorie a to by trvalo mnoho let? """
"remained","remain","zůstávali","zůstávat","impf"," Only Baley and R. Daneel remained on continuously, moving upward in a slow and stolid measure."," Jen Baley a R. Daneel na něm zůstávali a pokračovali v pomalé a vytrvalé jízdě nahoru."
"felt","feel","cítil","cítit","impf"," Baley felt that he needed the time."," Baley cítil, že potřebuje čas."
"needed","need","potřebuje","potřebovat","impf"," Baley felt that he needed the time."," Baley cítil, že potřebuje čas."
"thrown","throw","vrhnou","vrhnout","pf"," It was only minutes at best, but up in Headquarters he would be thrown violently into another phase of the problem and he wanted a rest."," Šlo nanejvýš o minuty, ale nahoře ve vedení ho znovu prudce vrhnou do dalšího pokračování celého případu a on si chtěl odpočinout."
"wanted","want","chtěl","chtít","impf"," It was only minutes at best, but up in Headquarters he would be thrown violently into another phase of the problem and he wanted a rest."," Šlo nanejvýš o minuty, ale nahoře ve vedení ho znovu prudce vrhnou do dalšího pokračování celého případu a on si chtěl odpočinout."
"said","say","řekl","říci","pf"," "" Two small slivers of glass, "" said the robot, coolly."," "" Dva střípky skla, "" řekl robot chladně."
"meant","mean","neznamenaly","znamenat","impf"," "" It meant nothing to us. """," "" Nic pro nás neznamenaly. """
"Measure","measure","Změřte","změřit","pf"," Measure their optical properties and compare them with those of the glasses Enderby is wearing now."," Změřte jejich optické vlastnosti a porovnejte s optickými vlastnostmi skel, jež má Enderby nyní."
"compare","compare","porovnejte","porovnat","pf"," Measure their optical properties and compare them with those of the glasses Enderby is wearing now."," Změřte jejich optické vlastnosti a porovnejte s optickými vlastnostmi skel, jež má Enderby nyní."
"wearing","wear","má","mít","impf"," Measure their optical properties and compare them with those of the glasses Enderby is wearing now."," Změřte jejich optické vlastnosti a porovnejte s optickými vlastnostmi skel, jež má Enderby nyní."
"succeeded","succeed","podařilo","podařit","pf"," By 16:40, he had succeeded."," V 16. 40 se mu to podařilo."
"left","leave","odešel","odejít","pf"," At 16:55 the Commissioner left, passing him with an uncertain smile."," V 16. 55 komisař odešel a prošel kolem Baleyho s nejistým úsměvem."
"passing","pass","prošel","projít","pf"," At 16:55 the Commissioner left, passing him with an uncertain smile."," V 16. 55 komisař odešel a prošel kolem Baleyho s nejistým úsměvem."
"left","leave","odešla","odejít","pf"," The day shift left en masse."," Denní směna většinou odešla."
"filled","fill","zaplňovali","zaplňovat","impf"," The sparser population that filled the offices in the evening and through the night made its way in and greeted him in varied tones of surprise."," Přicházel menší počet zaměstnanců, kteří zaplňovali kanceláře večer a přes noc, a zdravili Baleyho, poněkud překvapeni jeho přítomností."
"came","come","přišel","přijít","pf"," R. Daneel came to his desk with a sheaf of papers."," R. Daneel přišel k jeho stolu s kupou papírů."
"asked","ask","zeptal","zeptat","pf"," "" And those are? "" asked Baley."," "" Co to je? "" zeptal se Baley."
"looks","look","podívá","podívat","pf"," When he looks closely at your eyes and considers the reaction of your iris to light, are you surprised that he can tell you something concerning your possible addiction to the use of certain alkaloids? """," Když se vám podívá zblízka do očí a pozoruje reakci vašich zorniček na světlo, překvapuje vás, že může poznat váš návyk na určité alkaloidy? """
"tell","tell","poznat","poznat","pf"," When he looks closely at your eyes and considers the reaction of your iris to light, are you surprised that he can tell you something concerning your possible addiction to the use of certain alkaloids? """," Když se vám podívá zblízka do očí a pozoruje reakci vašich zorniček na světlo, překvapuje vás, že může poznat váš návyk na určité alkaloidy? """
"equipped","equip","vybaven","vybavit","pf"," "" Daneel is fully equipped with the First Law! """," "" Daneel je plně vybaven Prvním zákonem. """
"said","say","řekl","říci","pf"," "" You ca n't be right, "" said Baley huskily."," "" Nemůžete mít pravdu, "" řekl Baley drsně."
"decided","decide","Rozhodl","rozhodnout","pf"," So he decided to destroy you, Daneel."," Rozhodl se tedy vás zničit, Daneeli."
"destroy","destroy","zničit","zničit","pf"," So he decided to destroy you, Daneel."," Rozhodl se tedy vás zničit, Daneeli."
"think","think","domníval","domnívat","impf"," You were the only one of your type manufactured as yet and he had good reason to think that by demonstrating the extent and determination of Medievalism on Earth, he would discourage the Spacers."," Byl jste zatím jediný vyrobený tvor, a tak se právem domníval, když ukáže odhodlanost středověkářů na Zemi, že sebere Vesmířanům odvahu."
"demonstrating","demonstrate","ukáže","ukázat","pf"," You were the only one of your type manufactured as yet and he had good reason to think that by demonstrating the extent and determination of Medievalism on Earth, he would discourage the Spacers."," Byl jste zatím jediný vyrobený tvor, a tak se právem domníval, když ukáže odhodlanost středověkářů na Zemi, že sebere Vesmířanům odvahu."
"discussed","discuss","hovořil","hovořit","impf"," Dr. Sarton must have discussed that with him."," Dr. Sarton jistě s ním o tom hovořil."
"beginning","begin","začíná","začínat","impf"," Perhaps I am beginning to, for it suddenly seems to me that the destruction of what should not be, that is, the destruction of what you people call evil, is less just and desirable than the conversion of this evil into what you call good. """," Snad se mi to začíná dařit, neboť si najednou uvědomuji, že odstraňovat to, co nemá být, to jest odstraňovat to, co vy lidé nazýváte zlem, je méně správné a žádoucí, než přeměňovat toto zlo v to, co nazýváte dobrem. """
"call","call","nazýváte","nazývat","impf"," Perhaps I am beginning to, for it suddenly seems to me that the destruction of what should not be, that is, the destruction of what you people call evil, is less just and desirable than the conversion of this evil into what you call good. """," Snad se mi to začíná dařit, neboť si najednou uvědomuji, že odstraňovat to, co nemá být, to jest odstraňovat to, co vy lidé nazýváte zlem, je méně správné a žádoucí, než přeměňovat toto zlo v to, co nazýváte dobrem. """
"call","call","nazýváte","nazývat","impf"," Perhaps I am beginning to, for it suddenly seems to me that the destruction of what should not be, that is, the destruction of what you people call evil, is less just and desirable than the conversion of this evil into what you call good. """," Snad se mi to začíná dařit, neboť si najednou uvědomuji, že odstraňovat to, co nemá být, to jest odstraňovat to, co vy lidé nazýváte zlem, je méně správné a žádoucí, než přeměňovat toto zlo v to, co nazýváte dobrem. """
"stooped","stoop","sklonil","sklonit","pf"," But Jesus stooped down, and with his finger wrote on the ground, as though he had not heard them."," Ježíš sklonil pak hlavu dolů, prstem psal po zemi."
"wrote","write","psal","psát","impf"," But Jesus stooped down, and with his finger wrote on the ground, as though he had not heard them."," Ježíš sklonil pak hlavu dolů, prstem psal po zemi."
"wrote","write","psal","psát","impf"," "" And again he stooped down and wrote on the ground."," A opět se schýlil a psal po zemi."
"hope","hope","Doufám","doufat","impf"," "" I hope you did n't tell him Daneel was a robot. """," "" Doufám, že jste mu neřekl, že Daneel je robot. """
"tell","tell","neřekl","říci","pf"," "" I hope you did n't tell him Daneel was a robot. """," "" Doufám, že jste mu neřekl, že Daneel je robot. """
"relax","relax","nepovolilo","povolit","pf"," The Commissioner did not relax."," Komisařovo napětí nepovolilo."
"looking","look","pohlédl","pohlédnout","pf"," "" How is it? "" he asked, without looking at Baley."," "" Jak to vypadá? "" zeptal se, aniž pohlédl na Baleyho."
"warned","warn","upozornit","upozornit","pf"," Baley said, firmly, "" You might have warned me that he looked completely human. """," "" Mohl jste mě upozornit, že vypadá úplně jako člověk, "" řekl Baley důrazně."
"said","say","řekl","říci","pf"," Baley said, firmly, "" You might have warned me that he looked completely human. """," "" Mohl jste mě upozornit, že vypadá úplně jako člověk, "" řekl Baley důrazně."
"passed","pass","míjely","míjet","impf"," As the days passed she began speaking to him again, and after a week or so their relationship was on the old footing and, with all subsequent quarrels, nothing ever reached that one bad spot of intensity."," Jak dny míjely, začala s ním zase mluvit a po jednom či dvou týdnech se jejich důvěrný vztah stal takovým, jaký byl v minulosti, i se všemi spory, leč žádný nikdy nedosáhl takové ostrosti jako onen osudný rozhovor."
"began","begin","začala","začít","pf"," As the days passed she began speaking to him again, and after a week or so their relationship was on the old footing and, with all subsequent quarrels, nothing ever reached that one bad spot of intensity."," Jak dny míjely, začala s ním zase mluvit a po jednom či dvou týdnech se jejich důvěrný vztah stal takovým, jaký byl v minulosti, i se všemi spory, leč žádný nikdy nedosáhl takové ostrosti jako onen osudný rozhovor."
"speaking","speak","mluvit","mluvit","impf"," As the days passed she began speaking to him again, and after a week or so their relationship was on the old footing and, with all subsequent quarrels, nothing ever reached that one bad spot of intensity."," Jak dny míjely, začala s ním zase mluvit a po jednom či dvou týdnech se jejich důvěrný vztah stal takovým, jaký byl v minulosti, i se všemi spory, leč žádný nikdy nedosáhl takové ostrosti jako onen osudný rozhovor."
"reached","reach","nedosáhl","dosáhnout","pf"," As the days passed she began speaking to him again, and after a week or so their relationship was on the old footing and, with all subsequent quarrels, nothing ever reached that one bad spot of intensity."," Jak dny míjely, začala s ním zase mluvit a po jednom či dvou týdnech se jejich důvěrný vztah stal takovým, jaký byl v minulosti, i se všemi spory, leč žádný nikdy nedosáhl takové ostrosti jako onen osudný rozhovor."
"left","leave","Přestala","přestat","pf"," She had left her own position as dietitian 's assistant in Section Kitchen A-23 and with unaccustomed time on her hands was amusing herself in speculation and preparation for the baby 's birth."," Přestala pracovat jako pomocná dietetička v sekční kuchyni A 23, a protože měla plno volného času, na který nebyla zvyklá, bavila se úvahami a připravovala se na narození děcka."
"amusing","amuse","bavila","bavit","impf"," She had left her own position as dietitian 's assistant in Section Kitchen A-23 and with unaccustomed time on her hands was amusing herself in speculation and preparation for the baby 's birth."," Přestala pracovat jako pomocná dietetička v sekční kuchyni A 23, a protože měla plno volného času, na který nebyla zvyklá, bavila se úvahami a připravovala se na narození děcka."
"existed","exist","existovalo","existovat","impf"," To be sure, something had existed in the same geographic area before then that had been called New York City."," Popravdě řečeno, v této zeměpisné oblasti již předtím existovalo něco, čemu se říkalo město New York."
"called","call","říkalo","říkat","impf"," To be sure, something had existed in the same geographic area before then that had been called New York City."," Popravdě řečeno, v této zeměpisné oblasti již předtím existovalo něco, čemu se říkalo město New York."
"said","say","řekl","říci","pf"," R. Daneel said, "" I believe you will find that open air is not deleterious to human health. """," "" Snad souhlasíte s tím, že čerstvý vzduch neškodí lidskému zdraví? "" řekl R. Daneel."
"said","say","řekl","říci","pf"," "" All right, "" said Baley, faintly."," "" Ale ano, "" řekl Baley bezvýrazně."
"seen","see","viděl","vidět","impf"," Baley had seen sunlight."," Baley už sluneční světlo viděl."
"play","play","hráli","hrát","impf"," Make speeches and play at conspiracy? """," Pronášeli jste proslovy a hráli si na spiknutí? """
"bothering","bother","trápí","trápit","impf"," "" In that case, "" he said, almost brutally, "" what 's bothering you now? """," "" Co tě tedy v tom případě trápí? "" řekl téměř hrubě."
"said","say","řekl","říci","pf"," "" In that case, "" he said, almost brutally, "" what 's bothering you now? """," "" Co tě tedy v tom případě trápí? "" řekl téměř hrubě."
"said","say","řekl","říci","pf"," "" Please, "" said Baley, with iron patience, "" answer my question."," "" Prosím, "" řekl Baley s železnou trpělivostí, "" odpověz na mou otázku."
"said","say","odpověz","odpovědět","pf"," "" Please, "" said Baley, with iron patience, "" answer my question."," "" Prosím, "" řekl Baley s železnou trpělivostí, "" odpověz na mou otázku."
"answer","answer","odpověz","odpovědět","pf"," "" Please, "" said Baley, with iron patience, "" answer my question."," "" Prosím, "" řekl Baley s železnou trpělivostí, "" odpověz na mou otázku."
"see","see","Nechápu","chápat","impf"," R. Daneel said, "" I do not see the point, partner Elijah. """," "" Nechápu, kam tím míříte, "" řekl R. Daneel."
"said","say","řekl","říci","pf"," R. Daneel said, "" I do not see the point, partner Elijah. """," "" Nechápu, kam tím míříte, "" řekl R. Daneel."
"thought","think","pomyslel","pomyslet","pf"," Baley thought :"," Baley si pomyslel."
"Talk","talk","Mluvit","mluvit","impf"," Talk fast!"," Mluvit rychle!"
"think","think","Myslet","myslet","impf"," And think fast!"," Myslet rychle!"
"spoke","speak","mluvil","mluvit","impf"," He was manipulating Sarton 's dome image as he spoke."," Zatímco mluvil, pohyboval obrazem domu dr. Sartona."
"widened","widen","rozšiřovala","rozšiřovat","impf"," Slowly, in jerks, the corpse widened, broadened, heightened, came closer."," Pomalu a trhaně se mrtvola zvětšovala, rozšiřovala, rozrůstala a přibližovala."
"broadened","broaden","rozšiřovala","rozšiřovat","impf"," Slowly, in jerks, the corpse widened, broadened, heightened, came closer."," Pomalu a trhaně se mrtvola zvětšovala, rozšiřovala, rozrůstala a přibližovala."
"smell","smell","cítil","cítit","impf"," Baley could almost smell the stench of its scorched flesh."," Baley téměř cítil pach spáleného masa."
"stopped","stop","nepřestal","přestat","pf"," If I were n't a personal friend, he would n't have stopped his questioning so soon."," Kdybych nebyl jeho osobní přítel, nepřestal by se vyptávat tak brzy."
"questioning","question","vyptávat","vyptávat","impf"," If I were n't a personal friend, he would n't have stopped his questioning so soon."," Kdybych nebyl jeho osobní přítel, nepřestal by se vyptávat tak brzy."
"afford","afford","dovolit","dovolit","pf"," And a policeman ca n't afford to have his wife mixed up with anything like that."," A policista si nemůže dovolit, aby se jeho žena zapletla do něčeho takového."
"entering","enter","vešel","vejít","pf"," Baley stepped forward in the direction he had been traveling continuously since entering the Personal."," Baley vykročil směrem, jímž se ubíral od okamžiku, kdy vešel do umýváren."
"felt","feel","Ucítil","ucítit","pf"," He felt a definite tingling in the ball of his middle finger as he laid it down upon the clean, milky surface."," Ucítil v konečku prostředního prstu zřetelné bodnutí, jakmile vložil ruku na čistý, mléčný povrch."
"thought","think","pomyslel","pomyslet","pf"," No directions to Spacetown, he thought."," Zase žádná směrovka do Vesmírného Města, pomyslel si znovu."
"do","do","dělat","dělat","impf"," If you do n't know the way, you 've no business there."," Neznáte - li cestu, nemáte tam co dělat."
"established","establish","vytvořit","vytvořit","pf"," When Spacetown was first established some twenty-five years earlier, there was a strong tendency to make a showplace out of it."," Když asi před pětadvaceti lety došlo k založení Vesmírného Města, vznikla silná snaha vytvořit z něho veřejně přístupné místo."
"make","make","vytvořit","vytvořit","pf"," When Spacetown was first established some twenty-five years earlier, there was a strong tendency to make a showplace out of it."," Když asi před pětadvaceti lety došlo k založení Vesmírného Města, vznikla silná snaha vytvořit z něho veřejně přístupné místo."
"screened","screen","chráníme","chránit","impf"," Logically, developing children are carefully screened for physical and mental defects before being allowed to mature. """," Přirozeně pečlivě chráníme děti během jejich vývoje před duševními a fyzickými poruchami, než jim dovolíme dospět. """
"allowed","allow","dovolíme","dovolit","pf"," Logically, developing children are carefully screened for physical and mental defects before being allowed to mature. """," Přirozeně pečlivě chráníme děti během jejich vývoje před duševními a fyzickými poruchami, než jim dovolíme dospět. """
"mature","mature","dospět","dospět","pf"," Logically, developing children are carefully screened for physical and mental defects before being allowed to mature. """," Přirozeně pečlivě chráníme děti během jejich vývoje před duševními a fyzickými poruchami, než jim dovolíme dospět. """
"allowed","allow","smí","smět","impf"," Each family is allowed so many children. """," Každá rodina smí mít jen určitý počet dětí. """
"told","tell","sdělila","sdělit","pf"," What he does n't know is that my wife told me where she got the information and when."," Co on neví, je právě to, že mi moje žena sdělila, kde se dověděla tu informaci a kdy."
"left","leave","opustila","opustit","pf"," She learned he was a robot shortly after she left the house."," Dověděla se, že je robot, krátce potom, co opustila dům."
"understand","understand","Chápu","chápat","impf"," I can understand how he feels."," Chápu, jak mu je."
"want","want","chce","chtít","impf"," He would want a certain revenge."," Jistě se chce nějak pomstít."
"left","leave","opustil","opustit","pf"," But the fact is that he left the building at 14:00 and you heard R. Sammy alive at 14:30."," Ale víme, že opustil budovu ve čtrnáct nula nula, a vy jste slyšel hovořit R. Sammyho ve čtrnáct třicet."
"heard","hear","slyšel","slyšet","impf"," But the fact is that he left the building at 14:00 and you heard R. Sammy alive at 14:30."," Ale víme, že opustil budovu ve čtrnáct nula nula, a vy jste slyšel hovořit R. Sammyho ve čtrnáct třicet."
"saying","say","říct","říci","pf"," He was on the point of saying, "" This way, "" when he was stopped by a knot of people gathering outside the brilliantly lighted force door of one of the many retail departments that lined the ground levels solidly in this Section."," Právě chtěl říct : Tudy! když ho zastavil shluk lidí, shromážděný před jasně osvětleným vchodem do jednoho z četných obchodů s drobným prodejem, které hustě vyplňovaly dolní patra této sekce."
"got","get","přišel","přijít","pf"," I just got here. """," Právě jsem přišel. """
"said","say","řekl","říci","pf"," He said, "" No real matter."," "" To není nic vážného, "" řekl."
"forget","forget","zapomeneme","zapomenout","pf"," Fastolfe did n't seem to mind, so we 'll forget it."," "" Zdá se, že to Fastolfovi nevadilo, a tak na to zapomeneme."
"deserve","deserve","nezasloužíte","zasloužit","pf"," You do n't deserve your luck, Lije."," Ani si to štěstí nezasloužíte, Lije."
"nodded","nod","přikývl","přikývnout","pf"," Baley nodded."," Baley přikývl."
"tried","try","Pokoušel","pokoušet","impf"," He had tried a grandstand stunt and it had n't worked."," Pokoušel se o velkou hru, ale nevyšla mu."
"take","take","chápu","chápat","impf"," R. Daneel said, "" I take it, then, that you have changed your mind. """," "" Potom to chápu tak, že jste změnil názor, "" řekl R. Daneel."
"changed","change","změnil","změnit","pf"," R. Daneel said, "" I take it, then, that you have changed your mind. """," "" Potom to chápu tak, že jste změnil názor, "" řekl R. Daneel."
"said","say","řekl","říci","pf"," R. Daneel said, "" I take it, then, that you have changed your mind. """," "" Potom to chápu tak, že jste změnil názor, "" řekl R. Daneel."
"mean","mean","myslíte","myslet","impf"," "" What do you mean? """," "" Co tím myslíte? """
"said","say","řekl","říci","pf"," "" Yesterday, in the kitchen, you said there was no need to arrest them."," "" Včera v jídelně jste řekl, že není třeba je zatknout."
"arrest","arrest","zatknout","zatknout","pf"," "" Yesterday, in the kitchen, you said there was no need to arrest them."," "" Včera v jídelně jste řekl, že není třeba je zatknout."
"said","say","Řekl","říci","pf"," You said that as long as I remembered their faces, we could arrest them at any time. """," Řekl jste, že dokud si budu pamatovat jejich obličeje, můžeme je zatknout kdykoliv. """
"remembered","remember","pamatovat","pamatovat","impf"," You said that as long as I remembered their faces, we could arrest them at any time. """," Řekl jste, že dokud si budu pamatovat jejich obličeje, můžeme je zatknout kdykoliv. """
"arrest","arrest","zatknout","zatknout","pf"," You said that as long as I remembered their faces, we could arrest them at any time. """," Řekl jste, že dokud si budu pamatovat jejich obličeje, můžeme je zatknout kdykoliv. """
"covered","cover","Zakryl","zakrýt","pf"," He covered his embarrassment with brusqueness."," Zakryl své rozpaky drsným tónem :"
"ask","ask","požádat","požádat","pf"," He said, "" I would like to ask permission to have Commissioner Enderby join our conference by trimensional personification. """," "" Dovoluju si vás požádat, aby se komisař Enderby mohl účastnit naší schůzky pomocí trojrozměrného přenosu. """
"occurs","occur","Napadlo","napadnout","pf"," It occurs to me that a robot, for instance, would have no difficulty at all in crossing open country. """," Napadlo mě, že například robot by neměl žádné potíže, aby přešel volné prostranství. """
"crossing","cross","přešel","přejít","pf"," It occurs to me that a robot, for instance, would have no difficulty at all in crossing open country. """," Napadlo mě, že například robot by neměl žádné potíže, aby přešel volné prostranství. """
"mean","mean","Myslíte","myslet","impf"," "" You mean a robot may have committed the crime? """," "" Myslíte, že by vraždu mohl spáchat robot? """
"committed","commit","spáchat","spáchat","pf"," "" You mean a robot may have committed the crime? """," "" Myslíte, že by vraždu mohl spáchat robot? """
"sit","sit","posaďte","posadit","pf"," Please sit down, Doctor. """," Prosím, posaďte se, doktore. """
"did","do","udělal","udělat","pf"," The roboticist did as he was told."," Robotik udělal, co mu Baley řekl."
"told","tell","řekl","říci","pf"," The roboticist did as he was told."," Robotik udělal, co mu Baley řekl."
"consider","consider","pokládat","pokládat","impf"," If Dr. Sarton 's murder will make it possible for you to swing Medievalism into line for the resumption of Galactic colonization, they 'll probably consider it a worth-while sacrifice."," Jestliže vražda dr. Sartona nám umožní navrátit středověkářství k myšlence kolonizovat Galaxii, nebudou ji Vesmířani pokládat za marnou oběť."
"understand","understand","rozumíte","rozumět","impf"," Do you understand now? """," Už tomu rozumíte? """
"said","say","řekl","říci","pf"," R. Daneel said, "" Elijah is quite correct."," "" Eliáš má pravdu, "" řekl R. Daneel."
"Help","help","Pomozte","pomoci","pf"," Help us, Commissioner, and we will forget the past."," "" Pomozte nám, komisaři, a my zapomeneme na to, co bylo."
"forget","forget","zapomeneme","zapomenout","pf"," Help us, Commissioner, and we will forget the past."," "" Pomozte nám, komisaři, a my zapomeneme na to, co bylo."
"speaking","speak","Hovořím","hovořit","impf"," I am speaking for Dr. Fastolfe and our people generally in this."," Hovořím za dr. Fastolfa a jménem většiny našich lidí."
"wait","wait","počkal","počkat","pf"," "" Is it part of the social custom that I wait outside? """," "" Patří to ke společenským zvykům, abych počkal venku? """
"go","go","šel","jít","impf"," "" Why need you go in for-for no purpose. """," "" Snad nemáte důvod, snad opravdu nemáte důvod, abyste tam šel. """
"understand","understand","rozumím","rozumět","impf"," "" Oh, I understand you."," "" Ach, rozumím vám."
"wash","wash","umýt","umýt","pf"," Nevertheless, Elijah, my hands grow dirty, too, and I will wash them. """," Ale přesto, Eliáši, mám hrozně špinavé ruce a musím si je umýt. """
"indicated","indicate","Ukázal","ukázat","pf"," He indicated his palms, holding them out before him."," Ukázal své dlaně, napřáhl je před něj."
"bore","bear","Měly","mít","impf"," They bore every mark of excellent and meticulous workmanship and were as clean as need be."," Měly všechny známky vynikající a pečlivé odborné práce a byly docela čisté."
"came","come","přišli","přijít","pf"," The Outer Worlds were settled by Earthmen who came from a planet that did not have Cities, by Earthmen who were individualists and materialists."," Vnější Světy vytvořili Pozemšťané, kteří přišli z planety, která neměla města, Pozemšťané, kteří byli individualisti a materialisti."
"built","build","vytvořila","vytvořit","pf"," We can now colonize out of a society that has built co-operation, if anything, too far."," Nyní nová kolonizace může vycházet ze společnosti, která vytvořila, jestliže vůbec něco vytvořila, příliš veliké aglomerace."
"built","build","vytvořila","vytvořit","pf"," We can now colonize out of a society that has built co-operation, if anything, too far."," Nyní nová kolonizace může vycházet ze společnosti, která vytvořila, jestliže vůbec něco vytvořila, příliš veliké aglomerace."
"form","form","vytvořit","vytvořit","pf"," Now environment and tradition can interact to form a new middle way, distinct from either old Earth or the Outer Worlds."," Prostředí a tradice můžou spolupůsobit a vytvořit novou střední cestu, odlišnou od cesty staré Země i od cesty Vnějších Světů."
"breathe","breathe","Dýcháme","dýchat","impf"," We breathe the open air, but when we do, we wear filters."," Dýcháme čerstvý vzduch, ale po celou dobu nosíme filtry."
"wear","wear","nosíme","nosit","impf"," We breathe the open air, but when we do, we wear filters."," Dýcháme čerstvý vzduch, ale po celou dobu nosíme filtry."
"sit","sit","sedím","sedět","impf"," I sit here now with filters in my nostrils, gloves on my hands, and a fixed determination to come no closer to you than I can help."," Teď tady sedím s filtry v nosních otvorech, rukavice na rukou, a jsem pevně rozhodnut nepřiblížit se k vám víc, než je nezbytně nutné."
"suppose","suppose","myslíte","myslet","impf"," Why do you suppose that is? """," Proč si myslíte, že to všechno je? """
"guessing","guess","Hádat","hádat","impf"," Baley said, "" There 's no point in guessing. """," "" Hádat nemá smysl, "" řekl Baley."
"said","say","řekl","říci","pf"," Baley said, "" There 's no point in guessing. """," "" Hádat nemá smysl, "" řekl Baley."
"said","say","řekl","říci","pf"," He said, "" That was a fairly giant-size blooper you pulled out in Spacetown. """," "" To byla pěkná bota, kterou jste udělal ve Vesmírném Městě, "" řekl."
"admit","admit","Přiznávám","přiznávat","impf"," "" I 'll admit I did, Commissioner."," "" Přiznávám to, komisaři."
"turned","turn","odvrátil","odvrátit","pf"," Automatically, he looked up at the sun, then turned away."," Bezděčně vzhlédl k slunci, pak se odvrátil."
"blinked","blink","mrkaly","mrkat","impf"," His dazzled eyes blinked and watered."," Oslněné oči mu mrkaly a slzely."
"approaching","approach","přiblížil","přiblížit","pf"," A Spacer was approaching."," Nějaký Vesmířan se přiblížil."
"struck","strike","zasáhl","zasáhnout","pf"," A moment of misgiving struck Baley."," Baleyho zasáhl pocit nedůvěry."
"want","want","Chci","chtít","impf"," "" I want it, "" he said."," "" Chci, "" řekl."
"said","say","řekl","říci","pf"," "" I want it, "" he said."," "" Chci, "" řekl."
"mean","mean","Myslím","myslet","impf"," I mean, about introducing the C/ Fe culture? """," Myslím tím o úmyslu zavést C / Fe kulturu? """
"introducing","introduce","zavést","zavést","pf"," I mean, about introducing the C/ Fe culture? """," Myslím tím o úmyslu zavést C / Fe kulturu? """
"Introducing","introduce","Zavést","zavést","pf"," "" Introducing robots. """," "" Zavést roboty. """
"explain","explain","Vysvětlil","vysvětlit","pf"," "" Did he ever explain what Spacetown 's point was? """," "" Vysvětlil vám vůbec, jaké je stanovisko vesmírného světa? """
"improve","improve","Zlepšovat","zlepšovat","impf"," "" Oh, improve health, raise the standard of living."," "" Zlepšovat zdraví a zvyšovat životní úroveň."
"raise","raise","zvyšovat","zvyšovat","impf"," "" Oh, improve health, raise the standard of living."," "" Zlepšovat zdraví a zvyšovat životní úroveň."
"arranging","arrange","uspořádal","uspořádat","pf"," For a minute, he was lost in the spectacle of water dropping from the sky, while the Commissioner exuded a kind of pride as though the phenomenon were a matter of his own arranging."," Celou minutu zíral na vodu padající z oblohy, zatímco komisaře naplňoval pocit pýchy, jako kdyby tento jev bylo něco, co sám uspořádal."
"think","think","nezdá","zdát","impf"," Quite a sight, do n't you think? """," Pěkný pohled, nezdá se vám? """
