"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"do","do","dělat","dělat","impf"," "" What do we do next? """," "" Co budeme dělat teď? """
"decided","decide","Rozhodl","rozhodnout","pf"," So he decided to do something helpful instead."," Rozhodl se, že tedy raději něco vykoná, aby ho potěšil."
"do","do","vykoná","vykonat","pf"," So he decided to do something helpful instead."," Rozhodl se, že tedy raději něco vykoná, aby ho potěšil."
"said","say","řekl","říci","pf"," "" Eeyore, "" he said solemnly, "" I, Winnie-the-Pooh, will find your tail for you. """," "" Ijáčku, "" řekl slavnostně, "" já, Medvídek Pú, ti tvůj ocas najdu. """
"find","find","najdu","najít","pf"," "" Eeyore, "" he said solemnly, "" I, Winnie-the-Pooh, will find your tail for you. """," "" Ijáčku, "" řekl slavnostně, "" já, Medvídek Pú, ti tvůj ocas najdu. """
"Thank","thank","Děkuji","děkovat","impf"," "" Thank you, Pooh, "" answered Eeyore."," "" Děkuji ti, Pú, "" odpověděl Ijáček."
"answered","answer","odpověděl","odpovědět","pf"," "" Thank you, Pooh, "" answered Eeyore."," "" Děkuji ti, Pú, "" odpověděl Ijáček."
"said","say","řekl","říci","pf"," "" You 're a real friend, "" said he. """," "" Jsi opravdový přítel, "" řekl."
"said","say","řekl","říci","pf"," "" Then there 's only one thing to be done, "" he said."," "" Zbývá nám tedy jen jedno, "" řekl."
"wait","wait","čekat","čekat","impf"," "" We shall have to wait for you to get thin again. """," "" Musíme čekat, až zase zhubneš. """
"asked","ask","zeptal","zeptat","pf"," "" How long does getting thin take? "" asked Pooh anxiously."," "" Jak dlouho trvá takové zhubnutí? "" zeptal se Pú ustrašeně."
"think","think","myslím","myslet","impf"," "" About a week, I should think. """," "" Asi tak týden, myslím. """
"stay","stay","zůstat","zůstat","pf"," "" But I ca n't stay here for a WEEK! """," "" Přece tu ale nemohu zůstat celý týden! """
"getting","get","dostat","dostat","pf"," It 's getting you out which is so difficult. """," Těžší bude dostat tě ven. """
"said","say","řekl","říci","pf"," "" We 'll read to you, "" said Rabbit cheerfully."," "" Budeme ti předčítat, "" řekl Králíček s úsměvem."
"Talking","talk","mluvíme","mluvit","impf"," "" Talking of Poetry, "" said Pooh, "" I made up a little piece as I was coming along."," "" Když tak mluvíme o básních, "" povídá Pú, "" složil jsem po cestě malou básničku."
"said","say","mluvíme","mluvit","impf"," "" Talking of Poetry, "" said Pooh, "" I made up a little piece as I was coming along."," "" Když tak mluvíme o básních, "" povídá Pú, "" složil jsem po cestě malou básničku."
"said","say","povídá","povídat","impf"," "" Talking of Poetry, "" said Pooh, "" I made up a little piece as I was coming along."," "" Když tak mluvíme o básních, "" povídá Pú, "" složil jsem po cestě malou básničku."
"said","say","řekla","říci","pf"," "" Fancy! "" said Kanga."," "" Hleďme, "" řekla Klokanice."
"like","like","líbit","líbit","impf"," "" You 'll like this piece of poetry, "" said Rabbit."," "" Jistě se ti ta básnička bude líbit, "" řekl Králíček."
"said","say","řekl","říci","pf"," "" You 'll like this piece of poetry, "" said Rabbit."," "" Jistě se ti ta básnička bude líbit, "" řekl Králíček."
"said","say","řeklo","říci","pf"," "" You 'll love it, "" said Piglet."," "" Budeš nadšena, "" řeklo Prasátko."
"listen","listen","poslouchat","poslouchat","impf"," "" You must listen very carefully, "" said Rabbit."," "" Musíš dobře poslouchat, "" řekl Králíček."
"said","say","řekl","říci","pf"," "" You must listen very carefully, "" said Rabbit."," "" Musíš dobře poslouchat, "" řekl Králíček."
"heard","hear","uslyšel","uslyšet","pf"," Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."," Pú vzhlédl k nebi, a pak když uslyšel zapískání, podíval se do větví starého dubu a spatřil svého přítele."
"looked","look","podíval","podívat","pf"," Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."," Pú vzhlédl k nebi, a pak když uslyšel zapískání, podíval se do větví starého dubu a spatřil svého přítele."
"looked","look","podíval","podívat","pf"," Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."," Pú vzhlédl k nebi, a pak když uslyšel zapískání, podíval se do větví starého dubu a spatřil svého přítele."
"saw","see","podíval","podívat","pf"," Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."," Pú vzhlédl k nebi, a pak když uslyšel zapískání, podíval se do větví starého dubu a spatřil svého přítele."
"saw","see","spatřil","spatřit","pf"," Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."," Pú vzhlédl k nebi, a pak když uslyšel zapískání, podíval se do větví starého dubu a spatřil svého přítele."
"said","say","řekl","říci","pf"," "" It 's Christopher Robin, "" he said."," "" To je Kryštůfek Robin, "" řekl."
"said","say","řeklo","říci","pf"," "" Ah, then you 'll be all right, "" said Piglet."," "" Tak se ti nic nemůže stát, "" řeklo Prasátko."
"decided","decide","usoudil","usoudit","pf"," "" It all comes, I suppose, "" he decided, as he said good-bye to the last branch, spun round three times, and flew gracefully into a gorse-bush, "" it all comes of LIKING honey so much."," "" To je všecko tím, "" usoudil, když se rozloučil s poslední větví, třikrát se ve vzduchu překotil a snesl se půvabně do bodláčí, "" to je všecko tím, že mám tak rád med."
"thought","think","pomyslil","pomyslit","pf"," And the first person he thought of was Christopher Robin."," A první, na koho pomyslil, byl Kryštůfek Robin."
"said","say","řekl","říci","pf"," ( "" Was that me? "" said Christopher Robin in an awed voice, hardly daring to believe it."," "" To jsem byl já? "" řekl Kryštůfek Robin nesměle, protože si tomu ani netroufal věřit."
"daring","dare","netroufal","troufat","impf"," ( "" Was that me? "" said Christopher Robin in an awed voice, hardly daring to believe it."," "" To jsem byl já? "" řekl Kryštůfek Robin nesměle, protože si tomu ani netroufal věřit."
"believe","believe","věřit","věřit","impf"," ( "" Was that me? "" said Christopher Robin in an awed voice, hardly daring to believe it."," "" To jsem byl já? "" řekl Kryštůfek Robin nesměle, protože si tomu ani netroufal věřit."
"jumped","jump","poskočilo","poskočit","pf"," And then, to show that he had n't been frightened, he jumped up and down once or twice more in an exercising sort of way."," A pak, aby se nezdálo, že se leklo, poskočilo ještě dvakrát, jako by si jen tak poskakovalo."
"said","say","řekl","říci","pf"," "" The tracks! "" said Pooh."," "" Stopy! "" řekl Pú."
"JOINED","join","přidalo","přidat","pf"," "" A THIRD ANIMAL HAS JOINED THE OTHER TWO! """," "" Třetí zvíře se přidalo k druhým dvěma. """
"cried","cry","zvolalo","zvolat","pf"," "" Pooh! "" cried Piglet."," "" Pú! "" zvolalo Prasátko."
"think","think","Myslíš","myslet","impf"," "" Do you think it is another Woozle? """," "" Myslíš, že je to ještě jedna Kolčavice? """
"said","say","řekl","říci","pf"," "" No, "" said Pooh, "" because it makes different marks."," "" Myslím, že ne, "" řekl Pú, "" protože ty šlépěje jsou jiné."
"shouted","shout","křičel","křičet","impf"," "" Hooray! "" you shouted."," "" Hurá! "" křičel jsi ty."
"shouted","shout","křičel","křičet","impf"," "" Is n't that fine? "" shouted Winnie-the-Pooh down to you."," "" To je báječné! "" křičel Medvídek Pú na tebe dolů."
"said","say","řekla","říci","pf"," "" Now then, Roo, dear, "" she said, as she took Piglet out of her pocket."," "" Tak, můj milý Klokánečku, "" řekla, když vyndala Prasátko z kapsy."
"took","take","vyndala","vyndat","pf"," "" Now then, Roo, dear, "" she said, as she took Piglet out of her pocket."," "" Tak, můj milý Klokánečku, "" řekla, když vyndala Prasátko z kapsy."
"said","say","řeklo","říci","pf"," "" AHA! "" said Piglet, as well as he could after his Terrifying Journey."," "" Aha! "" řeklo Prasátko, jak mohlo nejlépe po té hrozné cestě."
"understand","understand","nerozumí","rozumět","impf"," But it was n't a very good "" AHA! "" and Kanga did n't seem to understand what it meant."," Ale to "" Aha! "" neznělo moc dobře a zdálo se, že Klokanice tomu vůbec nerozumí."
"said","say","řekl","říci","pf"," "" I 've got two names, "" said Christopher Robin carelessly."," "" Já mám taky dvě jména, "" řekl Kryštůfek Robin jen tak mimochodem."
"said","say","řeklo","říci","pf"," "" Well, there you are, that proves it, "" said Piglet."," "" Tak to vidíš, že je to pravda, "" řeklo Prasátko."
"doing","do","děláš","dělat","impf"," "" Hallo! "" said Piglet, "" what are YOU doing? """," "" Hej, co to děláš? "" řeklo Prasátko."
"said","say","řeklo","říci","pf"," "" Hallo! "" said Piglet, "" what are YOU doing? """," "" Hej, co to děláš? "" řeklo Prasátko."
"said","say","řekl","říci","pf"," "" Just a moment, "" said Pooh, holding up his paw."," "" Okamžik, "" řekl Pú a zdvihl pracku."
"do","do","udělat","udělat","pf"," "" WHAT do we do to this - what you were saying?"," "" Cože s tím mám udělat?"
"do","do","udělat","udělat","pf"," "" WHAT do we do to this - what you were saying?"," "" Cože s tím mám udělat?"
"tell","tell","říkala","říkat","impf"," You sneezed just as you were going to tell me. """," Zrovna jsi kýchla, "" hepší ', když jsi to říkala. """
"Excuse","excuse","Promiň","prominout","pf"," "" Excuse me, Pooh, I did n't."," "" Promiň, Pú, ale nekýchla."
"jumped","jump","Vyskočil","vyskočit","pf"," He jumped out of bed, he ran out of the house, and he ran straight to the Six Pine Trees."," Vyskočil z postele, vyběhl z domu a uháněl rovnou k Šesti borovicím."
"said","say","řekl","říci","pf"," "" What about a story? "" said Christopher Robin."," "" Což takhle nějakou pohádku? "" řekl Kryštůfek."
"nodded","nod","Přikývl","přikývnout","pf"," He nodded and went out ... and in a moment I heard Winnie-the-Pooh - BUMP, BUMP, BUMP - going up the stairs behind him."," Přikývl a vyšel ... a za chvilku jsem slyšel Medvídka Pú - bum, bum, bum -, jak jde za ním po schodech."
"heard","hear","slyšel","slyšet","impf"," He nodded and went out ... and in a moment I heard Winnie-the-Pooh - BUMP, BUMP, BUMP - going up the stairs behind him."," Přikývl a vyšel ... a za chvilku jsem slyšel Medvídka Pú - bum, bum, bum -, jak jde za ním po schodech."
"went","go","jde","jít","impf"," He nodded and went out ... and in a moment I heard Winnie-the-Pooh - BUMP, BUMP, BUMP - going up the stairs behind him."," Přikývl a vyšel ... a za chvilku jsem slyšel Medvídka Pú - bum, bum, bum -, jak jde za ním po schodech."
"going","go","jde","jít","impf"," He nodded and went out ... and in a moment I heard Winnie-the-Pooh - BUMP, BUMP, BUMP - going up the stairs behind him."," Přikývl a vyšel ... a za chvilku jsem slyšel Medvídka Pú - bum, bum, bum -, jak jde za ním po schodech."
"put","put","řekl","říci","pf"," ' "" So he put his head back in the hole, and said :"," A tak zas vstrčil hlavu do díry a řekl :"
"said","say","řekl","říci","pf"," ' "" So he put his head back in the hole, and said :"," A tak zas vstrčil hlavu do díry a řekl :"
"said","say","řekl","říci","pf"," "" No, "" said Rabbit, in a different sort of voice this time."," "" Ne, "" řekl Králíček, tentokrát změněným hlasem."
"said","say","řekl","říci","pf"," "" I do n't THINK so, "" said Rabbit."," "" Asi ne, "" řekl Králíček."
"said","say","řekl","říci","pf"," "" Oh! "" said Pooh."," "" Ach tak! "" řekl Pú."
"put","put","řekl","říci","pf"," He took his head out of the hole, and had another think, and then he put it back, and said :"," Vytáhl hlavu z díry, zamyslil se, pak ji tam zase vstrčil a řekl :"
"said","say","řekl","říci","pf"," He took his head out of the hole, and had another think, and then he put it back, and said :"," Vytáhl hlavu z díry, zamyslil se, pak ji tam zase vstrčil a řekl :"
"tell","tell","říct","říci","pf"," "" Well, could you very kindly tell me where Rabbit is? """," "" A nemohl byste mi říct, kde je Králíček? """
"gone","go","Šel","jít","impf"," "" He has gone to see his friend Pooh Bear, who is a great friend of his. """," "" Šel na návštěvu k svému příteli Medvídkovi Pú, je to jeho dobrý známý. """
"said","say","řekl","říci","pf"," "" But this IS Me! "" said Bear, very much surprised."," "" Ale vždyť to jsem já! "" řekl Medvídek, velmi překvapen."
"surprised","surprise","překvapen","překvapit","pf"," "" But this IS Me! "" said Bear, very much surprised."," "" Ale vždyť to jsem já! "" řekl Medvídek, velmi překvapen."
"said","say","řekl","říci","pf"," "" Are you sure? "" said Rabbit, still more surprised."," "" Jistě? "" řekl Králíček, ještě překvapenější."
"said","say","řekl","říci","pf"," "" That 's the whole question, "" said Rabbit."," "" To se právě neví, "" řekl Králíček."
"turn","turn","otočila","otočit","pf"," And then at last Kanga did turn her head to look."," A konečně se Klokanice otočila."
"said","say","řekla","říci","pf"," "" Why, where 's Rabbit? "" said Kanga, turning round again."," "" A kde je Králíček? "" řekla Klokanice, když se zas obrátila."
"turning","turn","obrátila","obrátit","pf"," "" Why, where 's Rabbit? "" said Kanga, turning round again."," "" A kde je Králíček? "" řekla Klokanice, když se zas obrátila."
"think","think","Myslím","myslet","impf"," I think, if you did that, it would help the deception which we are practising on these bees. """," Myslím, že když to uděláš, spíše se nám podaří včely oklamat. """
"did","do","uděláš","udělat","pf"," I think, if you did that, it would help the deception which we are practising on these bees. """," Myslím, že když to uděláš, spíše se nám podaří včely oklamat. """
"called","call","zvolal","zvolat","pf"," "" Oh, there you are! "" called down Winnie-the-Pooh, as soon as you got back to the tree."," "" Tak už jsi tu! "" zvolal Medvídek Pú, sotva ses vrátil ke stromu."
"discovered","discover","Zpozoroval","zpozorovat","pf"," I have discovered that the bees are now definitely Suspicious. """," Zpozoroval jsem, že včely už najisto něco tuší. """
"began","begin","Začínala","začínat","impf"," It began like this :"," Začínala takto :"
"make","make","Udělalo","udělat","pf"," I should make a Trap, and I should put a Jar of Honey in the Trap, and you would smell it, and you would go in after it, and - """," "" Udělalo bych past, dalo bych do ní lahvičku medu a ty bys ho ucítil a vlezl tam za ním .... """
"put","put","dalo","dát","pf"," I should make a Trap, and I should put a Jar of Honey in the Trap, and you would smell it, and you would go in after it, and - """," "" Udělalo bych past, dalo bych do ní lahvičku medu a ty bys ho ucítil a vlezl tam za ním .... """
"smell","smell","ucítil","ucítit","pf"," I should make a Trap, and I should put a Jar of Honey in the Trap, and you would smell it, and you would go in after it, and - """," "" Udělalo bych past, dalo bych do ní lahvičku medu a ty bys ho ucítil a vlezl tam za ním .... """
"looked","look","nahlédlo","nahlédnout","pf"," So he crept to the side of the Trap and looked in."," Přiblížilo se tedy k pasti a nahlédlo do ní."
"trying","try","pokoušel","pokoušet","impf"," And all the time Winnie-the-Pooh had been trying to get the honey-jar off his head."," A zatím celý ten čas se Medvídek Pú marně pokoušel dostat hlavu z láhve."
"get","get","dostat","dostat","pf"," And all the time Winnie-the-Pooh had been trying to get the honey-jar off his head."," A zatím celý ten čas se Medvídek Pú marně pokoušel dostat hlavu z láhve."
"stuck","stick","vězela","vězet","impf"," The more he shook it, the more tightly it stuck."," Čím více jí kroutil, tím těsněji tam vězela."
"said","say","říkal","říkat","impf"," "" BOTHER! "" he said, inside the jar, and "" OH, HELP! "" and, mostly, "" OW! """," "" To je hloupé! "" říkal si v láhvi, a zase "" Pomoc! "" a ponejvíce "" Ouvej! """
"tried","try","Zkoušel","zkoušet","impf"," And he tried bumping it against things, but as he could n't see what he was bumping it against, it did n't help him;"," Zkoušel ji o něco rozbít, ale protože nic neviděl, nešlo to;"
"see","see","Zkoušel","zkoušet","impf"," And he tried bumping it against things, but as he could n't see what he was bumping it against, it did n't help him;"," Zkoušel ji o něco rozbít, ale protože nic neviděl, nešlo to;"
"see","see","neviděl","vidět","impf"," And he tried bumping it against things, but as he could n't see what he was bumping it against, it did n't help him;"," Zkoušel ji o něco rozbít, ale protože nic neviděl, nešlo to;"
"did","do","nešlo","jít","impf"," And he tried bumping it against things, but as he could n't see what he was bumping it against, it did n't help him;"," Zkoušel ji o něco rozbít, ale protože nic neviděl, nešlo to;"
"going","go","Půjdeme","jít","impf"," "" We 're going to discover the North Pole. """," "" Půjdeme objevit severní točnu. """
"discover","discover","objevit","objevit","pf"," "" We 're going to discover the North Pole. """," "" Půjdeme objevit severní točnu. """
"said","say","řekl","říci","pf"," "" Oh! "" said Pooh again."," "" Aha! "" řekl Pú."
"discover","discover","objevují","objevovat","impf"," "" It 's just a thing you discover, "" said Christopher Robin carelessly, not being quite sure himself."," "" To je to, co lidi objevují, "" řekl Kryštůfek Robin ledabyle, ale sám to jistě nevěděl."
"said","say","řekl","říci","pf"," "" It 's just a thing you discover, "" said Christopher Robin carelessly, not being quite sure himself."," "" To je to, co lidi objevují, "" řekl Kryštůfek Robin ledabyle, ale sám to jistě nevěděl."
"said","say","řekl","říci","pf"," I see, "" said Pooh."," Už to vím, "" řekl Pú."
"discovering","discover","objevovat","objevovat","impf"," "" Are bears any good at discovering it? """," "" Medvědi to mohou taky objevovat? """
"means","mean","znamená","znamenat","impf"," That 's what an Expedition means."," To právě znamená expedice."
"cried","cry","křičelo","křičet","impf"," "" OW! "" cried Piglet."," "" Ouvej! "" křičelo Prasátko."
"open","open","Neotvírej","otvírat","impf"," "" Do n't open the mouth, dear, or the soap goes in, "" said Kanga."," "" Neotvírej pusu, milánku, přijde ti tam mýdlo, "" řekla Klokanice."
"said","say","řekla","říci","pf"," "" Do n't open the mouth, dear, or the soap goes in, "" said Kanga."," "" Neotvírej pusu, milánku, přijde ti tam mýdlo, "" řekla Klokanice."
"tell","tell","říkala","říkat","impf"," What did I tell you? """," Co jsem ti říkala? """
"asked","ask","zeptal","zeptat","pf"," "" Is there any more? "" asked Pooh quickly."," "" A máš ještě něco? "" zeptal se Pú rychle."
"thought","think","myslel","myslet","impf"," "" I thought not, "" said Pooh, nodding to himself."," "" Vždyť jsem si to myslel, "" řekl Pú a pokýval hlavou."
"said","say","řekl","říci","pf"," "" I thought not, "" said Pooh, nodding to himself."," "" Vždyť jsem si to myslel, "" řekl Pú a pokýval hlavou."
"going","go","jít","jít","impf"," I must be going on. """," Už musím jít. """
"started","start","Začal","začít","pf"," So he started to climb out of the hole."," Začal se škrábat do díry."
"Thank","thank","Děkuju","děkovat","impf"," Thank you for asking, but I shall be able to use it again in a day or two. """," Děkuju za optání, myslím, že za den za dva ho zase budu moci užívat. """
"use","use","užívat","užívat","impf"," Thank you for asking, but I shall be able to use it again in a day or two. """," Děkuju za optání, myslím, že za den za dva ho zase budu moci užívat. """
"Use","use","užívat","užívat","impf"," "" Use what? "" said Pooh."," "" Čeho užívat? "" řekl Pú."
"said","say","řekl","říci","pf"," "" Use what? "" said Pooh."," "" Čeho užívat? "" řekl Pú."
"talking","talk","mluvíme","mluvit","impf"," "" What we are talking about. """," "" O čem právě mluvíme. """
"talking","talk","nemluvil","mluvit","impf"," "" I was n't talking about anything, "" said Pooh, looking puzzled."," "" Já jsem o ničem nemluvil, "" řekl Pú rozpačitě."
"said","say","nemluvil","mluvit","impf"," "" I was n't talking about anything, "" said Pooh, looking puzzled."," "" Já jsem o ničem nemluvil, "" řekl Pú rozpačitě."
"said","say","řekl","říci","pf"," "" I was n't talking about anything, "" said Pooh, looking puzzled."," "" Já jsem o ničem nemluvil, "" řekl Pú rozpačitě."
"thought","think","Myslil","myslit","impf"," I thought you were saying how sorry you were about my tail, being all numb, and could you do anything to help? """," Myslil jsem, že jsi řekl, že je ti velmi líto, že mi zdřevěněl ocas, a zda mi můžeš nějak pomoci. """
"saying","say","řekl","říci","pf"," I thought you were saying how sorry you were about my tail, being all numb, and could you do anything to help? """," Myslil jsem, že jsi řekl, že je ti velmi líto, že mi zdřevěněl ocas, a zda mi můžeš nějak pomoci. """
"help","help","pomoci","pomoci","pf"," I thought you were saying how sorry you were about my tail, being all numb, and could you do anything to help? """," Myslil jsem, že jsi řekl, že je ti velmi líto, že mi zdřevěněl ocas, a zda mi můžeš nějak pomoci. """
"said","say","řekl","říci","pf"," "" No, "" said Pooh."," "" Ne, "" řekl Pú."
"said","say","řekl","říci","pf"," "" That was n't me, "" he said."," "" To jsem nebyl já, "" řekl."
"said","say","řekl","říci","pf"," "" I 'm afraid no meals, "" said Christopher Robin, "" because of getting thin quicker."," "" Kdepak jídlo, to nebude, "" řekl Kryštůfek Robin, "" abys rychleji zhubl."
"read","read","číst","číst","impf"," "" Then would you read a Sustaining Book, such as would help and comfort a Wedged Bear in Great Tightness? """," "" Budeš mi tedy aspoň číst nějakou konejšivou knihu, abys povzbudil a potěšil Medvěda, který uvízl a je ve veliké tísni? """
"comfort","comfort","povzbudil","povzbudit","pf"," "" Then would you read a Sustaining Book, such as would help and comfort a Wedged Bear in Great Tightness? """," "" Budeš mi tedy aspoň číst nějakou konejšivou knihu, abys povzbudil a potěšil Medvěda, který uvízl a je ve veliké tísni? """
"LOOK","look","Podívej","podívat","pf"," LOOK at me! """," Podívej se přece na mne! """
"said","say","řekla","říci","pf"," "" I AM looking, Roo, dear, "" said Kanga rather severely."," "" Dívám se, Klokánečku, "" řekla Klokanice přísně."
"told","tell","řekla","říci","pf"," "" And you know what I told you yesterday about making faces."," "" A víš, co jsem ti včera řekla o pošklebování."
"looked","look","hleděl","hledět","impf"," Pooh looked after her as she went."," Pú hleděl za ní."
"wish","wish","Chtěl","chtít","impf"," "" I wish I could jump like that, "" he thought."," Chtěl bych umět takhle skákat, pomyslil si."
"jump","jump","skákat","skákat","impf"," "" I wish I could jump like that, "" he thought."," Chtěl bych umět takhle skákat, pomyslil si."
"thought","think","pomyslil","pomyslit","pf"," "" I wish I could jump like that, "" he thought."," Chtěl bych umět takhle skákat, pomyslil si."
"wished","wish","přálo","přát","impf"," But there were moments when Piglet wished that Kanga could n't."," Ale byly okamžiky, kdy si Prasátko přálo, aby to Klokanice neuměla."
"said","say","řekl","říci","pf"," And then this Bear, Pooh Bear, Winnie-the-Pooh, F.O.P. ( Friend of Piglet 's ), R.C. ( Rabbit 's Companion ), P.D. ( Pole Discoverer ), E.C. and T.F. ( Eeyore 's Comforter and Tail-finder ) - in fact, Pooh himself - said something so clever that Christopher Robin could only look at him with mouth open and eyes staring, wondering if this was really the Bear of Very Little Brain whom he had know and loved so long."," A tu Medvídek, Medvídek Pú, Michal Pú, P. P. ( Přítel Prasátkův ), S. K. ( Soudruh Králíčkův ), O. S. T. ( Objevitel Severní Točny ), I. U. a N. O. ( Ijáčkův Utěšitel a Nálezce Ocasu ) - zkrátka Pú - řekl něco tak chytrého, že na něho zůstal Kryštůfek Robin koukat s otevřenými ústy a vykulenýma očima a nemohl věřit, že je to opravdu ten Medvěd s malým rozoumkem, kterého tak dávno zná a miluje."
"look","look","koukat","koukat","impf"," And then this Bear, Pooh Bear, Winnie-the-Pooh, F.O.P. ( Friend of Piglet 's ), R.C. ( Rabbit 's Companion ), P.D. ( Pole Discoverer ), E.C. and T.F. ( Eeyore 's Comforter and Tail-finder ) - in fact, Pooh himself - said something so clever that Christopher Robin could only look at him with mouth open and eyes staring, wondering if this was really the Bear of Very Little Brain whom he had know and loved so long."," A tu Medvídek, Medvídek Pú, Michal Pú, P. P. ( Přítel Prasátkův ), S. K. ( Soudruh Králíčkův ), O. S. T. ( Objevitel Severní Točny ), I. U. a N. O. ( Ijáčkův Utěšitel a Nálezce Ocasu ) - zkrátka Pú - řekl něco tak chytrého, že na něho zůstal Kryštůfek Robin koukat s otevřenými ústy a vykulenýma očima a nemohl věřit, že je to opravdu ten Medvěd s malým rozoumkem, kterého tak dávno zná a miluje."
"loved","love","miluje","milovat","impf"," And then this Bear, Pooh Bear, Winnie-the-Pooh, F.O.P. ( Friend of Piglet 's ), R.C. ( Rabbit 's Companion ), P.D. ( Pole Discoverer ), E.C. and T.F. ( Eeyore 's Comforter and Tail-finder ) - in fact, Pooh himself - said something so clever that Christopher Robin could only look at him with mouth open and eyes staring, wondering if this was really the Bear of Very Little Brain whom he had know and loved so long."," A tu Medvídek, Medvídek Pú, Michal Pú, P. P. ( Přítel Prasátkův ), S. K. ( Soudruh Králíčkův ), O. S. T. ( Objevitel Severní Točny ), I. U. a N. O. ( Ijáčkův Utěšitel a Nálezce Ocasu ) - zkrátka Pú - řekl něco tak chytrého, že na něho zůstal Kryštůfek Robin koukat s otevřenými ústy a vykulenýma očima a nemohl věřit, že je to opravdu ten Medvěd s malým rozoumkem, kterého tak dávno zná a miluje."
"sending","send","pošlou","poslat","pf"," "" I suppose they will be sending me down the odd bits which got trodden on."," "" To mi asi pošlou zbytky, které jim upadnou na zem."
"got","get","pošlou","poslat","pf"," "" I suppose they will be sending me down the odd bits which got trodden on."," "" To mi asi pošlou zbytky, které jim upadnou na zem."
"dropped","drop","upustil","upustit","pf"," Who dropped it? """," Někdo to upustil? """
"mean","mean","Myslíš","myslet","impf"," "" You mean Piglet."," "" Myslíš asi Prasátko."
"saw","see","viděl","vidět","impf"," On the morning of the fifth day he saw the water all round him, and he new that for the first time in his life he was on a real island."," Ráno pátého dne už byla voda kolem dokola, a tu viděl, že poprvé v životě je na skutečném ostrově."
"say","say","řekl","říci","pf"," "" I say, Owl, "" said Christopher Robin, "" is n't this fun?"," "" Poslouchej, Sovo, "" řekl Kryštůfek Robin, "" to je legrace!"
"said","say","řekl","říci","pf"," "" I say, Owl, "" said Christopher Robin, "" is n't this fun?"," "" Poslouchej, Sovo, "" řekl Kryštůfek Robin, "" to je legrace!"
"like","like","chceš","chtít","impf"," "" Which one would you like? "" you asked Pooh."," "" Který chceš? "" zeptal ses Medvídka."
"put","put","dal","dát","pf"," He put his head between his paws and thought very carefully."," Medvídek Pú si dal hlavu do pracek a dlouho se rozmýšlel."
"thought","think","rozmýšlel","rozmýšlet","impf"," He put his head between his paws and thought very carefully."," Medvídek Pú si dal hlavu do pracek a dlouho se rozmýšlel."
"said","say","řekl","říci","pf"," "" It 's like this, "" he said."," "" To máš tak, "" řekl."
"go","go","jdeš","jít","impf"," "" When you go after honey with a balloon, the great thing is not to let the bees know you 're coming."," "" Když jdeš s balónkem pro med, hlavní věc je, aby o tom včely nevěděly."
"coming","come","jdeš","jít","impf"," "" When you go after honey with a balloon, the great thing is not to let the bees know you 're coming."," "" Když jdeš s balónkem pro med, hlavní věc je, aby o tom včely nevěděly."
"said","say","řekl","říci","pf"," "" Some can, "" said Eeyore."," "" Někomu je hej, "" řekl Ijáček."
"said","say","řekl","říci","pf"," "" Your birthday? "" said Pooh in great surprise."," "" Narozeniny? "" řekl Pú užasle."
"see","see","Nechápeš","chápat","impf"," Ca n't you see?"," Nechápeš?"
"Look","look","Podívej","podívat","pf"," Look at all the presents I have had. """," Podívej se na všechny ty dárky. """
"waved","wave","Mávl","mávnout","pf"," He waved a foot from side to side."," Mávl nohou."
"talk","talk","rozmlouvat","rozmlouvat","impf"," "" Well, you just have to talk very hard to Kanga? so as she does n't notice anything. """," "" Musíš jen horlivě rozmlouvat s Klokanici, aby nic nezpozorovala. """
"notice","notice","nezpozorovala","zpozorovat","pf"," "" Well, you just have to talk very hard to Kanga? so as she does n't notice anything. """," "" Musíš jen horlivě rozmlouvat s Klokanici, aby nic nezpozorovala. """
"like","like","chceš","chtít","impf"," "" Anything you like. """," "" O čem chceš. """
"mean","mean","Myslíš","myslet","impf"," "" You mean like telling her a little bit of poetry or something? """," "" Myslíš jako, abych jí přeříkal nějakou básničku nebo něco? """
"said","say","řekl","říci","pf"," "" That 's it, "" said Rabbit."," "" Ano, "" řekl Králíček."
"come","come","pojďme","jít","impf"," Now come along. """," Tak pojďme. """
"went","go","šli","jít","impf"," So they all went out to look for Kanga."," A tak šli všichni spolu hledat Klokanici."
"look","look","hledat","hledat","impf"," So they all went out to look for Kanga."," A tak šli všichni spolu hledat Klokanici."
"said","say","řeklo","říci","pf"," "" Tracks, "" said Piglet."," "" Stopy, "" řeklo Prasátko."
"think","think","Myslíš","myslet","impf"," Do you think it 's a - a - a Woozle? """," Myslíš, že je to Kolčavice? """
"said","say","řekl","říci","pf"," "" It may be, "" said Pooh."," "" Snad, "" řekl Pú."
