"Give","give","Dejte","dát","pf"," "" Give me your hand now, Ruskin."," "" Dejte mi ruku, tak, Ruskine."
"said","say","odpověděl","odpovědět","pf"," "" Yes, Jack, I do, "" said Doyle, warming to the task."," "" Ano, Jacku, to ano, "" odpověděl, odhodlán dostát svému úkolu."
"needs","need","Potřebuje","potřebovat","impf"," He needs to get out more."," Potřebuje se víc dostat ven."
"get","get","dostat","dostat","pf"," He needs to get out more."," Potřebuje se víc dostat ven."
"wanted","want","přál","přát","impf"," Mr. Sparks wanted us to run by his flat at ten sharp. '"," Pan Sparks si přál, abychom se přesně v deset stavili v jeho bytě. """
"heard","hear","slyšel","slyšet","impf"," This was the first Doyle had heard mention of a London residence."," To bylo poprvé, co Doyle slyšel zmínku o jeho londýnském bytě."
"going","go","jít","jít","impf"," "" You 're not going to blow the whistle on us, are you, Doyle? """," "" Ale nemáte v úmyslu jít nás udat, že ne, Doyle? """
"handed","hand","podal","podat","pf"," Lifting a second torch from the clutch of another iron sconce, he set it aflame and handed it to Doyle."," Potom vyňal z dalšího držáku druhou pochodeň, zapálil ji a podal ji Doylovi."
"think","think","Myslíte","myslet","impf"," "" Do you think it 's gray hoods? "" said Doyle quietly."," "" Myslíte, že jsou to šedé kápě? "" řekl Doyle tiše."
"said","say","řekl","říci","pf"," "" Do you think it 's gray hoods? "" said Doyle quietly."," "" Myslíte, že jsou to šedé kápě? "" řekl Doyle tiše."
"hearing","hear","slyšíme","slyšet","impf"," "" They 're a good deal swifter afoot than whatever we 're hearing at the moment, would n't you agree? """," "" Ty jsou o pořádný kus rychlejší než to, co tady slyšíme, nezdá se vám? """
"used","use","užívá","užívat","impf"," The same path used by so many different cultures, down through the ages. """," Po celá staletí tolik různých kultur užívá téže cesty. """
"said","say","řekl","říci","pf"," "" Convenience, I should imagine, "" Doyle said."," "" Pohodlnost, řekl bych, "" řekl Doyle."
"said","say","řekl","říci","pf"," "" Convenience, I should imagine, "" Doyle said."," "" Pohodlnost, řekl bych, "" řekl Doyle."
"thought","think","nepřemýšlel","přemýšlet","impf"," He had n't thought about it, in truth."," Popravdě řečeno, nikdy o tom nepřemýšlel."
"comes","come","Přijde","přijít","pf"," "" A new lot comes along, the old path is there, remnants of it anyway, why bother cutting a new one? """," "" Přijde nová horda, stará cesta je po ruce, přinejmenším její zbytky, proč by se namáhali klestit si novou? """
"gave","give","Věnovala","věnovat","impf"," She gave him a wry look shook her head slightly, sat up on the bed, and caught a glimpse of herself in the mirror on the vanity."," Věnovala mu ironický pohled, lehce potřásla hlavou, posadila se na posteli a pohlédla na svůj obraz v zrcadle toaletního stolku."
"sat","sit","posadila","posadit","pf"," She gave him a wry look shook her head slightly, sat up on the bed, and caught a glimpse of herself in the mirror on the vanity."," Věnovala mu ironický pohled, lehce potřásla hlavou, posadila se na posteli a pohlédla na svůj obraz v zrcadle toaletního stolku."
"said","say","řekla","říci","pf"," "" Frightful, "" she said."," "" Hrozné, "" řekla."
"consolidated","consolidate","posílil","posílit","pf"," Another sardonic look from her consolidated his remorse."," Další její sardonický pohled tuto jeho lítost ještě posílil."
"surveyed","survey","zkoumala","zkoumat","impf"," She moved to a chair by the mirror and dispassionately surveyed herself."," Přešla k židli před zrcadlem a nestranně se zkoumala."
"sitting","sit","sedí","sedět","impf"," Many can speak to rumors of an overlord sitting at the hub of the city 's wheel of vice -- gambling, slavery, smuggling, prostitution -- the fruits of these crimes flowing always toward the center. """," Mnozí z nich slyšeli pověsti o jakémsi vrchním vládci, který sedí ve středu městské pavučiny zločinu - - - hazardu, obchodu s lidmi, pašování, prostituce - - - a o tom, že plody všech těch zločinů nakonec vždycky směřují do tohoto středu. """
"shared","share","sdíleli","sdílet","impf"," It was the spirit guide 's task to authenticate the contact by retrieving proof from Aunt Minnie or Brother Bill, usually in the form of some hermetically private anecdote shared exclusively by both bereaved and lamented."," Řídící duch pak musel navázané spojení autentifikovat tím, že z tetičky Minnie nebo z bratra Billa vydoloval vhodný důkaz, obvykle ve formě nějaké krajně soukromé historky nebo životopisného detailu, který s oplakávaným sdíleli jen truchlící."
"borrowed","borrow","půjčoval","půjčovat","impf"," More accomplished mediums entered a trance during which the spirit guide "" borrowed "" the host 's vocal cords, assuming the voice of the loved one with startling accuracy."," Schopnější média se uváděla do transu, během něhož si řídící duch "" půjčoval "" hlasivky hostitele a s překvapivou přesností napodoboval hlas milované osoby."
"looked","look","hledal","hledat","impf"," Doyle looked for a card to leave with them when he remembered his last few belongings had been lost at Ravenscar."," Doyle hledal vizitku, aby jim ji nechal, a tu si uvědomil, že o svých pár posledních statků přišel v Ravenscaru."
"leave","leave","nechal","nechat","pf"," Doyle looked for a card to leave with them when he remembered his last few belongings had been lost at Ravenscar."," Doyle hledal vizitku, aby jim ji nechal, a tu si uvědomil, že o svých pár posledních statků přišel v Ravenscaru."
"found","find","Našel","najít","pf"," He found a thick roll of five-pound notes and Sparks 's silver insignia."," Našel v ní tlustý smotek pětilibrových bankovek a Sparksovu stříbrnou insignii."
"seen","see","viděl","vidět","impf"," The most money he 'd ever seen at once in his life."," Největší suma, jakou kdy v životě viděl pohromadě."
"Remember","remember","Vzpomeňte","vzpomenout","pf"," "" Remember his repeated incoherent references to trains."," "" Vzpomeňte si, jak se několikrát zmateně zmínil o vlacích."
"thank","thank","děkovat","děkovat","impf"," I 'd venture to say we have Lord Nicholson 's indelicate condition to thank for this good fortune, "" said Sparks, as Barry lit an oil lamp set into the wall of the cab."," Soudím, že za toto požehnání můžeme děkovat nepříliš důstojnému stavu lorda Nicholsona, "" uvažoval Sparks, zatímco Barry zapaloval olejovou lampu připevněnou na stěně kabiny."
"lit","light","zapaloval","zapalovat","impf"," I 'd venture to say we have Lord Nicholson 's indelicate condition to thank for this good fortune, "" said Sparks, as Barry lit an oil lamp set into the wall of the cab."," Soudím, že za toto požehnání můžeme děkovat nepříliš důstojnému stavu lorda Nicholsona, "" uvažoval Sparks, zatímco Barry zapaloval olejovou lampu připevněnou na stěně kabiny."
"use","use","nepoužil","použít","pf"," "" Why did n't he use it himself? "" asked Doyle."," "" Proč ji nepoužil sám? "" zeptal se Doyle."
"asked","ask","zeptal","zeptat","pf"," "" Why did n't he use it himself? "" asked Doyle."," "" Proč ji nepoužil sám? "" zeptal se Doyle."
"forgot","forget","zapomněl","zapomenout","pf"," "" Chances are he forgot it was here."," "" Je možné, že na ni zapomněl."
"determine","determine","zjistit","zjistit","pf"," "" No, I 'm attempting to determine, "" persisted Doyle, "" if that was in fact Mr. Maximilian Graves. """," "" Ne, já se snažím zjistit, "" naléhal Doyle, "" jestli ten muž skutečně byl pan Robb. """
"speak","speak","hovořil","hovořit","impf"," "" Oh, I would n't wish to speak for Mr. Graves. """," "" Ach, nerad bych hovořil za pana Robba. """
"told","tell","řekl","říci","pf"," "" Is that what he told you? """," "" Tak vám to řekl? """
"looked","look","pohlédli","pohlédnout","pf"," Eileen and Doyle looked at each other, wide-eyed; the Bishop 's moronic cheerfulness was cutting through even her foggy state."," Eileen a Doyle na sebe pohlédli s rozšířenýma očima : biskupova imbecilní veselost se navzdory jejímu mátožnému stavu propracovávala i k ní."
"said","say","Řekl","říci","pf"," "" He said his name was Alexander Sparks. """," "" Řekl, že se jmenuje Alexander Sparks. """
"rolled","roll","valila","valit","impf"," A dense sea fog rolled in from the harbor and together with the falling snow reduced visibility to zero."," Z přístavu se valila hustá mořská mlha a spolu s padajícím sněhem snižovala viditelnost na nulu."
"reduced","reduce","snižovala","snižovat","impf"," A dense sea fog rolled in from the harbor and together with the falling snow reduced visibility to zero."," Z přístavu se valila hustá mořská mlha a spolu s padajícím sněhem snižovala viditelnost na nulu."
"protecting","protect","chráníce","chránit","impf"," Bent against the wind, they ascended the steep and winding stairway up the hill, mufflers protecting their faces from the growing gale, which howled more fiercely the farther up they climbed."," Skloněni proti větru vystupovali po příkrém a kroutícím se schodišti do svahu, chráníce si šálami tváře proti sílící vichřici, která vyla tím zuřivěji, čím výše vystupovali."
"see","see","viděl","vidět","impf"," So I would see it, and I would know. """," Abych ho viděl - - - a abych pochopil. """
"see","see","pochopil","pochopit","pf"," So I would see it, and I would know. """," Abych ho viděl - - - a abych pochopil. """
"speak","speak","mluvit","mluvit","impf"," Doyle had by now regained enough self-possession to speak."," Tou dobou se už Doyle ovládl natolik, že mohl mluvit."
"saw","see","neviděli","vidět","impf"," The school never saw him again."," Ve škole ho už nikdy neviděli."
"widened","widen","rozšířily","rozšířit","pf"," Eileen 's eyes widened at this revelation."," Eileen se při tomto odhalení rozšířily oči."
"extended","extend","rozšířila","rozšířit","pf"," Prompted by an imperceptible signal from Sparks, Lady Nicholson extended their confidence in him another step."," Na Sparksův nepostřehnutelný signál rozšířila lady Nicholsonová jejich důvěru v Doyla o další krok."
"said","say","řekla","říci","pf"," "" The physical vehicle was not strong enough, "" said the woman, without a trace of grief."," "" Fyzický nosič nebyl dost silný, "" řekla beze stopy zármutku."
"bear","bear","unést","unést","pf"," "" The boy was unable to ... bear the weight. """," "" Ten hoch nebyl schopen ... unést takovou zátěž. """
"swallowing","swallow","pohltil","pohltit","pf"," Drawing itself into a hungry spiral around the boy, the phantom sucked the last bit of light from the vision, swallowing the sound of his cries, on the verge of consuming him whole."," Fantom se navinul kolem chlapce v hladové spirále, vysál z jeho obrazu poslední zbytek světla, pohltil jeho výkřiky a hotovil se jej zcela pozřít."
"screamed","scream","vykřikla","vykřiknout","pf"," Lady Nicholson screamed."," Lady Nicholsonová vykřikla."
"sprang","spring","vyskočil","vyskočit","pf"," Doyle sprang to his feet and yanked his hands free."," Doyle vyskočil a trhnutím si uvolnil ruce."
"believe","believe","nevěříš","věřit","impf"," "" You do n't believe me."," "" Ty mi nevěříš."
"believe","believe","nevěříš","věřit","impf"," You do n't believe I 've been under attack at all. """," Vůbec mi nevěříš, že jsem byl napaden. """
"thought","think","pomyslel","pomyslet","pf"," He was a handsome and impressive animal for all that, thought Doyle, reaching down to give Zeus a scratch behind the ears."," Koneckonců je to pěkné a impozantní zvíře, pomyslel si Doyle, sehnul se a podrbal Dia za ušima."
"feed","feed","krmíme","krmit","impf"," "" We feed our vicars and our bishops, too."," "" Naše vikáře a biskupy také krmíme."
"said","say","řekl","říci","pf"," "" I believe it 's definitely Tuamutef "" said Sparks, sliding down the figure 's body to the ground."," "" Je to určitě Tuamutef, "" řekl Sparks, když sjížděl po těle sochy dolů k zemi."
"recall","recall","nevzpomínám","vzpomínat","impf"," I ca n't actually recall ever seeing one this size before. """," Vlastně si nevzpomínám, že bych byl kdy viděl exemplář těchto rozměrů. """
"seeing","see","viděl","vidět","impf"," I ca n't actually recall ever seeing one this size before. """," Vlastně si nevzpomínám, že bych byl kdy viděl exemplář těchto rozměrů. """
"do","do","dělat","dělat","impf"," What do you suggest I do now, Jack? """," Co mám teď dělat já, Jacku? """
"do","do","dělat","dělat","impf"," What do you suggest I do now, Jack? """," Co mám teď dělat já, Jacku? """
"lower","lower","spusťte","spustit","pf"," "" Tie off the braces and lower yourself down."," "" Uvažte šle a spusťte se sám dolů."
"felt","feel","ucítila","ucítit","pf"," Then I felt the knife at my throat and the blood running down, and I had no reason to believe it was n't mine, that they had n't murdered me as well."," Tu jsem ucítila nůž na hrdle a stékající krev a neměla jsem důvod pochybovat, že je to moje krev, že mě zavraždili také."
"murdered","murder","zavraždili","zavraždit","pf"," Then I felt the knife at my throat and the blood running down, and I had no reason to believe it was n't mine, that they had n't murdered me as well."," Tu jsem ucítila nůž na hrdle a stékající krev a neměla jsem důvod pochybovat, že je to moje krev, že mě zavraždili také."
"fell","fall","Upadla","upadnout","pf"," I fell, I suppose I fainted, the next moments are unclear ... """," Upadla jsem, asi jsem omdlela, další chvíle jsou nejasné ... """
"nodded","nod","kývl","kývnout","pf"," Doyle nodded."," Doyle kývl."
"heard","hear","slyšel","slyšet","impf"," He heard the gates shut behind them as the carriage came to a stop."," Když kočár zastavoval, slyšel, jak se za nimi brána zavřela."
"shut","shut","zavřela","zavřít","pf"," He heard the gates shut behind them as the carriage came to a stop."," Když kočár zastavoval, slyšel, jak se za nimi brána zavřela."
"saw","see","Spatřila","spatřit","pf"," She saw Doyle 's face, found herself in his arms, made a small sound of contentment, and moved closer to him."," Spatřila Doylovu tvář, zjistila, že mu leží v náručí, vydala krátký spokojený zvuk a přitáhla se k němu."
"found","find","zjistila","zjistit","pf"," She saw Doyle 's face, found herself in his arms, made a small sound of contentment, and moved closer to him."," Spatřila Doylovu tvář, zjistila, že mu leží v náručí, vydala krátký spokojený zvuk a přitáhla se k němu."
"held","hold","Držel","držet","impf"," He held her tight and stroked her hair."," Držel ji pevně a hladil ji po vlasech."
"stroked","stroke","hladil","hladit","impf"," He held her tight and stroked her hair."," Držel ji pevně a hladil ji po vlasech."
"told","tell","neřekl","říci","pf"," "" I 've never told any of this to another soul."," "" O tom všem jsem ještě neřekl živé duši."
"offer","offer","nabídnout","nabídnout","pf"," Doyle knew Jack would accept no solace from the hollow sympathies he had to offer."," Doyle věděl, že prázdný soucit, který může nabídnout, by Jackovi nepřinesl úlevu."
"continuing","continue","pokračoval","pokračovat","impf"," He fortified himself before continuing."," Posilnil se a pak pokračoval."
"sent","send","Poslal","poslat","pf"," "" I sent my letter to him."," "" Poslal jsem mu dopis."
"examined","examine","prozkoumala","prozkoumat","pf"," Blavatsky examined them, sniffed them, nodded."," Blavatská je prozkoumala, očichala a pokývla hlavou."
"drink","drink","Napijete","napít","pf"," "" Would you like to drink with me? "" she asked."," "" Napijete se se mnou? "" zeptala se."
"asked","ask","zeptala","zeptat","pf"," "" Would you like to drink with me? "" she asked."," "" Napijete se se mnou? "" zeptala se."
"recommend","recommend","Doporučovala","doporučovat","impf"," "" I recommend something stiff. """," "" Doporučovala bych něco ostřejšího. """
"pulled","pull","Vytáhla","vytáhnout","pf"," She pulled a bottle from her bag."," Vytáhla z vaku láhev."
"thought","think","Měl","mít","impf"," "" I thought spiritual teaching argued against the use of hard liquor, "" Doyle said lightly."," "" Měl jsem za to, že duchovní nauky odmítají požívání tvrdého alkoholu, "" zažertoval Doyle."
"born","bear","zrozeni","zrodit","pf"," We must still move through the world as the personality into which we were born."," Ať chceme nebo ne, musíme procházet světem jako bytosti, do nichž jsme byli zrozeni."
"told","tell","Řekli","říci","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"sent","send","poslala","poslat","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"kidnapped","kidnap","unesli","unést","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"turned","turn","obrátila","obrátit","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"written","write","napsala","napsat","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"requesting","request","požádala","požádat","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"asking","ask","požádala","požádat","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"meet","meet","setkal","setkat","pf"," I was told he was a doctor that my character had sent for, requesting help; my son had been kidnapped, I had turned reluctantly to this medium for guidance, but unsure about her intentions had written to the doctor asking him to meet us there. """," Řekli mi, že je to doktor a že pro něj poslala s žádostí o pomoc moje postava : unesli mého syna, já jsem se s váháním obrátila na toto médium o radu, ale protože jsem si nebyla jista úmysly té ženy, napsala jsem doktorovi a požádala ho, aby se tam s námi setkal. """
"looked","look","pohlédla","pohlédnout","pf"," She looked at Doyle again."," Opět pohlédla na Doyla."
"nodded","nod","přikývl","přikývnout","pf"," Doyle nodded."," Doyle přikývl."
"employed","employ","Použil","použít","pf"," The word murder had been employed, judiciously but effectively."," Použil slovo vražda, rozvážně, ale účinně."
"produced","produce","Předložil","předložit","pf"," He had produced Lady Nicholson 's note."," Předložil vzkaz lady Nicholsonové."
"knocked","knock","zaklepal","zaklepat","pf"," Leboux led the way up the steps and knocked."," Leboux vystoupil po schodech první a zaklepal."
"yielded","yield","vyneslo","vynést","pf"," His efforts yielded a small portion of a dried dark matter."," Jeho úsilí mu vyneslo špetku suché tmavé hmoty."
"handed","hand","podal","podat","pf"," Doyle brushed the crumbs into an envelope and handed it to Leboux."," Doyle smetl drobky do obálky a podal ji Lebouxovi."
"find","find","Zjistíte","zjistit","pf"," "" I think you will find this substance is human blood."," "" Zjistíte asi, že tato látka je lidská krev."
"murdered","murder","zavražděna","zavraždit","pf"," Lady Caroline Nicholson and her brother were murdered in this room last night."," V tomto pokoji byla včera večer zavražděna lady Caroline Nicholsonová a její bratr."
"recommend","recommend","Doporučuji","doporučovat","impf"," I recommend an immediate effort be made to alert their family. """," Doporučuji, aby byla ihned zpravena jejich rodina. """
"took","take","vyňal","vyjmout","pf"," Leboux pocketed the envelope, took out a pad and paper, and dutifully wrote down the names."," Leboux vsunul obálku do kapsy, vyňal blok a svědomitě si zapsal jména."
"wrote","write","zapsal","zapsat","pf"," Leboux pocketed the envelope, took out a pad and paper, and dutifully wrote down the names."," Leboux vsunul obálku do kapsy, vyňal blok a svědomitě si zapsal jména."
"destroy","destroy","zmařeny","zmařit","pf"," "" And remember, "" she said, "" when the path appears impassable, when your prospects are ruined, when even death seems imminent, you will have no other choice but to destroy the mountain."," "" A pomněte, "" dodala, "" ukáže - li se, že stezka je neprůchodná, vaše naděje zmařeny, ba stanete - li tváří v tvář smrti, zbude vám jediná možnost : zničit horu."
"ruined","ruin","zničit","zničit","pf"," "" And remember, "" she said, "" when the path appears impassable, when your prospects are ruined, when even death seems imminent, you will have no other choice but to destroy the mountain."," "" A pomněte, "" dodala, "" ukáže - li se, že stezka je neprůchodná, vaše naděje zmařeny, ba stanete - li tváří v tvář smrti, zbude vám jediná možnost : zničit horu."
"destroy","destroy","zničit","zničit","pf"," "" And remember, "" she said, "" when the path appears impassable, when your prospects are ruined, when even death seems imminent, you will have no other choice but to destroy the mountain."," "" A pomněte, "" dodala, "" ukáže - li se, že stezka je neprůchodná, vaše naděje zmařeny, ba stanete - li tváří v tvář smrti, zbude vám jediná možnost : zničit horu."
"enter","enter","vstoupíte","vstoupit","pf"," In this way, and this way only, will you enter the New Country. """," Tak, a jedině tak, vstoupíte do Nové země. """
"emanated","emanate","vyzařovala","vyzařovat","impf"," As devoid of life as its sister building below, the old sepulcher emanated a visceral menace considerably more threatening than life 's mere absence."," Ač stejně bez života jako její sesterská stavba pod ní, vyzařovala tato hrobka přece hrozbu mnohem naléhavější, než jakou představuje prostá absence života."
"said","say","řekl","říci","pf"," "" Nasty-looking piece of business, "" said Doyle quietly."," "" Ošklivá záležitost, "" řekl tiše Doyle."
"answered","answer","odpověděla","odpovědět","pf"," "" All the better to strike fear in the hearts of poor, ignorant parishioners with, my dear, "" answered Eileen in kind."," "" O to vhodnější k tomu, aby vetkla hrůzu do srdcí chudých nevědomých farníků, můj milý, "" odpověděla Eileen stejně tiše."
"began","begin","začal","začít","pf"," In the void of the first conversational lapse, with a marked change in tone toward the hushed, anxious, and mesmeric, Stoker, unsolicited, began his tale."," V prázdnotě prvního selhání konverzace pak Stoker, aniž ho k tomu kdo vyzval, zřetelně tišším, úzkostným a mesmerickým tónem začal své vyprávění."
"watched","watch","díval","dívat","impf"," As Doyle watched him go, something heavy dropped onto the table in front of him."," Zatímco se Doyle díval, jak odchází, dopadlo na stůl před ním něco těžkého."
"go","go","odchází","odcházet","impf"," As Doyle watched him go, something heavy dropped onto the table in front of him."," Zatímco se Doyle díval, jak odchází, dopadlo na stůl před ním něco těžkého."
"imagine","imagine","představit","představit","pf"," "" Perhaps you can imagine my surprise, Dr. Doyle, when your ... manuscript first crossed the transom of Rathborne and Sons. """," "" Dovedete si snad představit mé překvapení, pane doktore, když váš ... rukopis poprvé překročil práh nakladatelství Rathborne a synové. """
"crossed","cross","překročil","překročit","pf"," "" Perhaps you can imagine my surprise, Dr. Doyle, when your ... manuscript first crossed the transom of Rathborne and Sons. """," "" Dovedete si snad představit mé překvapení, pane doktore, když váš ... rukopis poprvé překročil práh nakladatelství Rathborne a synové. """
"spoke","speak","mluvila","mluvit","impf"," Lady Nicholson spoke now, her voice low and throaty, ripe with voluptuously suggestive pauses."," To mluvila lady Nicholsonová - - - hlubokým, hrdelním a zralým hlasem, s významnými až výhrůžnými pauzami."
"thought","think","pomyslel","pomyslet","pf"," Perhaps I can, thought Doyle."," To asi dovedu, pomyslel si Doyle."
"introduced","introduce","představili","představit","pf"," "" When Professor Vamberg and Mr. Graves -- that is, Mr. Sparks -- introduced themselves to us -- """," "" Když se nám profesor Vamberg a pan Robb - - - to jest, pan Sparks - - - představili - - - """
"doing","do","dělá","dělat","impf"," "" What is the boy doing there, Spivey? """," "" Co tam ten chlapec dělá, Spivey? """
"sees","see","vidí","vidět","impf"," He sees. """," On vidí. """
"spent","spend","Strávil","strávit","pf"," "" You spent two hours in a cell chockablock full with an honor roll of London lowlife and made a grand show of buying your way out."," "" Strávil jste dvě hodiny v cele nacpané k prasknutí výkvětem londýnského podsvětí a udělal jste tam velké divadlo, když jste si kupoval své propuštění."
"made","make","udělal","udělat","pf"," "" You spent two hours in a cell chockablock full with an honor roll of London lowlife and made a grand show of buying your way out."," "" Strávil jste dvě hodiny v cele nacpané k prasknutí výkvětem londýnského podsvětí a udělal jste tam velké divadlo, když jste si kupoval své propuštění."
"buying","buy","kupoval","kupovat","impf"," "" You spent two hours in a cell chockablock full with an honor roll of London lowlife and made a grand show of buying your way out."," "" Strávil jste dvě hodiny v cele nacpané k prasknutí výkvětem londýnského podsvětí a udělal jste tam velké divadlo, když jste si kupoval své propuštění."
"listening","listen","naslouchalo","naslouchat","impf"," Alexander would have every dirty ear in town listening for the approach of our step."," Alexander jistě zaměstnává každé ničemné ucho v tomhle městě, aby naslouchalo, neblíží - li se naše kroky."
"wishing","wish","přál","přát","impf"," Doyle sniffled and snorted, dearly wishing he had the use of his hands back to stem the flow of effluent from his nose."," Doyle posmrkoval a popotahoval a úpěnlivě si přál mít opět k dispozici své ruce, aby mohl zastavit proud, který mu tekl z nosu."
"persuade","persuade","nepřesvědčuje","přesvědčovat","impf"," He makes no attempts to proselytize, persuade, or otherwise make insupportable claims for the powers of the spirit world. """," Nepokouší se čtenáře obrátit, nepřesvědčuje ani se nedopouští žádných neobhajitelných tvrzení ohledně existence duchovního světa. """
"make","make","nevydělá","vydělat","pf"," "" Bet he do n't make a nickel from that piece a ' dreadful, "" said Larry."," "" Vsadím se, že na tomhle strašáku nevydělá ani penci, "" řekl Larry."
"said","say","řekl","říci","pf"," "" Bet he do n't make a nickel from that piece a ' dreadful, "" said Larry."," "" Vsadím se, že na tomhle strašáku nevydělá ani penci, "" řekl Larry."
"mean","mean","myslíte","myslet","impf"," "" How do you mean? "" asked Doyle."," "" Jak to myslíte? "" zeptal se Doyle."
"asked","ask","zeptal","zeptat","pf"," "" How do you mean? "" asked Doyle."," "" Jak to myslíte? "" zeptal se Doyle."
"insert","insert","vložit","vložit","pf"," Fighting an instinctive wave of revulsion, he was about to insert an exploratory finger into the fluid when with a moist glug something shifted beneath its surface, something not inert."," Překonávaje instinktivní nával odporu, právě se chystal vložit do tekutiny na zkoušku prst, když tu se pod její hladinou s vlhkým mlasknutím něco pohnulo - - - něco živého."
"shifted","shift","pohnulo","pohnout","pf"," Fighting an instinctive wave of revulsion, he was about to insert an exploratory finger into the fluid when with a moist glug something shifted beneath its surface, something not inert."," Překonávaje instinktivní nával odporu, právě se chystal vložit do tekutiny na zkoušku prst, když tu se pod její hladinou s vlhkým mlasknutím něco pohnulo - - - něco živého."
"began","begin","začala","začít","pf"," The bowl began to vibrate, its edges rimming the table, giving off a high glassine hum."," Mísa začala vibrovat, její okraje krouživě poskakovaly po stole a vydávaly vysoký skleněný svist."
"giving","give","vydávaly","vydávat","impf"," The bowl began to vibrate, its edges rimming the table, giving off a high glassine hum."," Mísa začala vibrovat, její okraje krouživě poskakovaly po stole a vydávaly vysoký skleněný svist."
"thought","think","pomyslel","pomyslet","pf"," Right, well, we can come back to this, he thought, backing away."," No dobrá, to můžeme nechat na později, pomyslel si, když odstupoval od stolu."
"sought","seek","Hledal","hledat","impf"," He sought employment and accepted an obscure medical post in the provincial harbor town of Southsea, Portsmouth, there beginning life anew, burying his grief and confusion in the welter of details and routine surrounding the maintenance of the health of this untroubled seaside community."," Hledal zaměstnání a přijal obskurní lékařské místo v provinčním přístavu města Southsea, Portsmouthu, kde začal nový život, pohřbil svůj žal a zmatení v každodenním ruchu a jednotlivostech spojených s údržbou zdraví zdejšího poklidného přímořského společenství."
"accepted","accept","přijal","přijmout","pf"," He sought employment and accepted an obscure medical post in the provincial harbor town of Southsea, Portsmouth, there beginning life anew, burying his grief and confusion in the welter of details and routine surrounding the maintenance of the health of this untroubled seaside community."," Hledal zaměstnání a přijal obskurní lékařské místo v provinčním přístavu města Southsea, Portsmouthu, kde začal nový život, pohřbil svůj žal a zmatení v každodenním ruchu a jednotlivostech spojených s údržbou zdraví zdejšího poklidného přímořského společenství."
"beginning","begin","začal","začít","pf"," He sought employment and accepted an obscure medical post in the provincial harbor town of Southsea, Portsmouth, there beginning life anew, burying his grief and confusion in the welter of details and routine surrounding the maintenance of the health of this untroubled seaside community."," Hledal zaměstnání a přijal obskurní lékařské místo v provinčním přístavu města Southsea, Portsmouthu, kde začal nový život, pohřbil svůj žal a zmatení v každodenním ruchu a jednotlivostech spojených s údržbou zdraví zdejšího poklidného přímořského společenství."
