"describe","describe","popíše","popsat","pf"," Six decades later she would describe how at the age of thirteen she had written her way through a whole history of literature, beginning with stories derived from the European tradition of folk tales, through drama with simple moral intent, to arrive at an impartial psychological realism which she had discovered for herself, one special morning during a heat wave in 1935."," O šest desetiletí později popíše, jak se ve věku třinácti let propsala celou historií literatury, počínaje povídkami odvozenými z evropské tradice lidových vyprávění, přes drama s jednoduchým morálním podtextem, až dospěla k nezaujatému psychologickému realismu, který sama objevila, jednoho zvláštního dopoledne za vlny veder v roce 1935."
"said","say","řekla","říci","pf"," in the other, I ’ ll wait for you, and the memory of when she had said it, which he had come to treat like a sacred site."," na druhé, Počkám na tebe, a vzpomínka na okamžik, kdy to řekla, s kterou začal zacházet jako se svátostí."
"carrying","carry","nesla","nést","impf"," The air was grey with diesel fumes, and straggling wearily through the stench, and for the moment moving faster than the traffic, were hundreds of soldiers, most of them carrying their rifles and their awkward greatcoats – a burden in the morning ’ s growing warmth."," Vzduch byl šedý výfukovými plyny a tím smradem se malátně prodíraly stovky vojáků, pro tu chvíli rychlejší než vozidla, většina z nich nesla pušku a nepohodlný zimník - což byla za stoupající ranní teploty přítěž."
"Walking","walk","kráčely","kráčet","impf"," Walking with the soldiers were families hauling suitcases, bundles, babies, or holding the hands of children."," Spolu s vojáky kráčely rodiny, lidé vlekli kufry, rance, nemluvňata, nebo vedli za ruku děti."
"hauling","haul","vlekli","vléci","impf"," Walking with the soldiers were families hauling suitcases, bundles, babies, or holding the hands of children."," Spolu s vojáky kráčely rodiny, lidé vlekli kufry, rance, nemluvňata, nebo vedli za ruku děti."
"Walking","walk","vedli","vést","impf"," Walking with the soldiers were families hauling suitcases, bundles, babies, or holding the hands of children."," Spolu s vojáky kráčely rodiny, lidé vlekli kufry, rance, nemluvňata, nebo vedli za ruku děti."
"heard","hear","slyšel","slyšet","impf"," The only human sound Turner heard, piercing the din of engines, was the crying of babies."," Jediný lidský zvuk, který Turner slyšel a který pronikl hukotem motorů, byl dětský pláč."
"piercing","pierce","pronikl","proniknout","pf"," The only human sound Turner heard, piercing the din of engines, was the crying of babies."," Jediný lidský zvuk, který Turner slyšel a který pronikl hukotem motorů, byl dětský pláč."
"walking","walk","kráčeli","kráčet","impf"," There were old people walking singly."," Byli tam staří lidé, kteří kráčeli jednotlivě."
"turned","turn","otočil","otočit","pf"," His breathing was heavy from exertion, and a greasy lank of hair swung over his face as he snatched the receiver from her and turned his back."," Námahou ztěžka oddychoval a napomádovaný pramen vlasů mu spadl do obličeje, když jí vytrhl sluchátko z ruky a otočil se zády."
"think","think","myslím","myslet","impf"," Look, I think you ’ d better come down."," Poslyš, myslím, že bys měl přijet."
"think","think","měl","mít","impf"," Look, I think you ’ d better come down."," Poslyš, myslím, že bys měl přijet."
"come","come","přijet","přijet","pf"," Look, I think you ’ d better come down."," Poslyš, myslím, že bys měl přijet."
"went","go","odjela","odjet","pf"," if she went away something bad might happen or, worse, something good, something she could not afford to miss."," kdyby odjela, mohlo by se stát něco zlého, nebo co hůř, něco dobrého, a to si nemohla dovolit propást."
"afford","afford","dovolit","dovolit","pf"," if she went away something bad might happen or, worse, something good, something she could not afford to miss."," kdyby odjela, mohlo by se stát něco zlého, nebo co hůř, něco dobrého, a to si nemohla dovolit propást."
"bothered","bother","zlobilo","zlobit","impf"," They had known each other since they were seven, she and Robbie, and it bothered her that they were awkward when they talked."," Znala se s Robbiem od sedmi let a zlobilo ji, že si spolu nedokážou normálně promluvit."
"talked","talk","promluvit","promluvit","pf"," They had known each other since they were seven, she and Robbie, and it bothered her that they were awkward when they talked."," Znala se s Robbiem od sedmi let a zlobilo ji, že si spolu nedokážou normálně promluvit."
"do","do","dělat","dělat","impf"," Everyone, she assumed, was thinking about the invasion, but there was nothing to do but keep on."," Všem zřejmě ležela v hlavě invaze, ale nedalo se dělat nic, než pokračovat dál jako vždycky."
"keep","keep","pokračovat","pokračovat","impf"," Everyone, she assumed, was thinking about the invasion, but there was nothing to do but keep on."," Všem zřejmě ležela v hlavě invaze, ale nedalo se dělat nic, než pokračovat dál jako vždycky."
"play","play","hrát","hrát","impf"," Even if the Germans came, people would still play tennis, or gossip, or drink beer."," Dokonce i když sem vtrhnou Němci, lidé budou dál hrát tenis nebo klepařit nebo pít pivo."
"stop","stop","ustane","ustat","pf"," Perhaps the wolf-whistling would stop."," Možná ustane obdivné hvízdání."
"narrowed","narrow","zužovala","zužovat","impf"," As the street curved and narrowed, the steady traffic along it sounded louder and the warm fumes blew into her face."," Jak se ulice stáčela a zužovala, nepolevující doprava byla hlučnější a na obličeji cítila teplé výfukové plyny."
"shaped","shape","utvářelo","utvářet","impf"," A love of order also shaped the principles of justice, with death and marriage the main engines of housekeeping, the former being set aside exclusively for the morally dubious, the latter a reward withheld until the final page."," Zaujetí pro pořádek rovněž utvářelo zásady spravedlnosti, se smrtí a manželstvím jako hlavními hnacími silami domácího uspořádání, smrt byla vyhrazena výlučně těm morálně pochybným, manželství bylo odměnou odepíranou až do poslední chvíle."
"written","write","napsala","napsat","pf"," The play she had written for Leon ’ s homecoming was her first excursion into drama, and she had found the transition quite effortless."," Hra, kterou napsala kvůli Leonovu návratu, byla její první exkurzí do dramatu a ten přechod jí připadl zcela snadný."
"consisted","consist","sestával","sestávat","impf"," Whereas her big sister ’ s room was a stew of unclosed books, unfolded clothes, unmade bed, unemptied ashtrays, Briony ’ s was a shrine to her controlling demon : the model farm spread across a deep window ledge consisted of the usual animals, but all facing one way – towards their owner – as if about to break into song, and even the farmyard hens were neatly corralled."," Zatímco pokoj její starší sestry, to byla změť nezavřených knih, nesloženého oblečení, neustlané postele, nevysypaných popelníků, Brionin byl svatyní jejího démona pořádku : model farmy rozložený na širokém okenním parapetu sestával z obvyklých zvířat, ale všechna se dívala jedním směrem - na svého hospodáře - jako by se měla každou chvíli rozezpívat, a dokonce i slepice byly úhledně zahnané do ohrady."
"received","receive","dostal","dostat","pf"," Along with everyone else, he had received his own bound and illustrated tale of love, adversities overcome, reunion and a wedding."," Jako všichni ostatní i on dostal svázané a ilustrované vyprávění o lásce - překážky překonány, shledání a svatba."
"overcome","overcome","překonány","překonat","pf"," Along with everyone else, he had received his own bound and illustrated tale of love, adversities overcome, reunion and a wedding."," Jako všichni ostatní i on dostal svázané a ilustrované vyprávění o lásce - překážky překonány, shledání a svatba."
"promised","promise","slíbil","slíbit","pf"," They were on their way down to the river for the swimming lesson he had promised her."," Byli na cestě k řece, aby se tam učila plavat, jak jí slíbil."
"left","leave","nechali","nechat","pf"," As they left the house behind she may have been telling him about a story she had just finished or a book she was reading."," Když nechali dům za sebou, možná mu vyprávěla o povídce, kterou právě dopsala, nebo o knížce, kterou zrovna četla."
"telling","tell","vyprávěla","vyprávět","impf"," As they left the house behind she may have been telling him about a story she had just finished or a book she was reading."," Když nechali dům za sebou, možná mu vyprávěla o povídce, kterou právě dopsala, nebo o knížce, kterou zrovna četla."
"reading","read","četla","číst","impf"," As they left the house behind she may have been telling him about a story she had just finished or a book she was reading."," Když nechali dům za sebou, možná mu vyprávěla o povídce, kterou právě dopsala, nebo o knížce, kterou zrovna četla."
"holding","hold","držela","držet","impf"," She may have been holding his hand."," Možná se ho držela za ruku."
"drowned","drown","utopit","utopit","pf"," ‘ Don ’ t you know how easily you could have drowned? ’"," "" Nevíš, že ses mohla snadno utopit? """
"saved","save","Zachránils","zachránit","pf"," ‘ You saved me. ’"," "" Zachránils mě. """
"shouting","shout","neřval","řvát","impf"," He was close to shouting."," Div neřval."
"killed","kill","zabít","zabít","pf"," You could have killed us both. ’"," Mohlas nás oba zabít. """
"sat","sit","Seděl","sedět","impf"," He sat on the grass, emptying the water from his shoes."," Seděl v trávě a vyléval si vodu z bot."
"see","see","neviděl","vidět","impf"," ‘ You went under the surface, I couldn ’ t see you."," "" Potopila ses a já tě neviděl."
"drowned","drown","utopit","utopit","pf"," We could have drowned, both of us."," Mohli jsme se utopit oba."
"arrived","arrive","dorazí","dorazit","pf"," There would be time for only one day of rehearsal before her brother arrived."," Než dorazí její bratr, bude čas jenom na jeden den zkoušení."
"told","tell","vyprávěla","vyprávět","impf"," At some moments chilling, at others desperately sad, the play told a tale of the heart whose message, conveyed in a rhyming prologue, was that love which did not build a foundation on good sense was doomed."," Hra vyprávěla, chvílemi mrazivě, chvílemi zoufale smutně, příběh srdce, jehož poselstvím, sdělovaném ve veršovaném prologu, bylo, že láska, jejíž základy nestojí na zdravém rozumu, je odsouzena k zániku."
"doomed","doom","odsouzena","odsoudit","pf"," At some moments chilling, at others desperately sad, the play told a tale of the heart whose message, conveyed in a rhyming prologue, was that love which did not build a foundation on good sense was doomed."," Hra vyprávěla, chvílemi mrazivě, chvílemi zoufale smutně, příběh srdce, jehož poselstvím, sdělovaném ve veršovaném prologu, bylo, že láska, jejíž základy nestojí na zdravém rozumu, je odsouzena k zániku."
"punished","punish","potrestána","potrestat","pf"," The reckless passion of the heroine, Arabella, for a wicked foreign count is punished by ill fortune when she contracts cholera during an impetuous dash towards a seaside town with her intended."," Nezodpovědná vášeň hlavní hrdinky, Arabelly, k ničemnému cizímu hraběti je potrestána nešťastným osudem, když se nakazí cholerou za bezhlavého útěku se svým nastávajícím do přímořského města."
"go","go","nechodil","chodit","impf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"go","go","nedělal","dělat","impf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"do","do","nedělal","dělat","impf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"told","tell","řekl","říci","pf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"go","go","dělat","dělat","impf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"do","do","dělat","dělat","impf"," He organised nothing, he didn ’ t go about the house worrying on other people ’ s behalf, he rarely told anyone what to do – in fact, he mostly sat in the library."," Nic neorganizoval, nechodil po domě a nedělal si starosti kvůli jiným lidem, zřídkakdy někomu řekl, co má dělat - ve skutečnosti proseděl většinu času v knihovně."
"allowed","allow","poskytovala","poskytovat","impf"," But his presence imposed order and allowed freedom."," Jeho přítomnost však nastolovala pořádek a poskytovala svobodu."
"disintegrated","disintegrate","rozložilo","rozložit","pf"," The rehearsals had disintegrated, Briony had retreated in a sulk, the twins were fooling about, and Lola, if she was as much like her mother as Emily believed, would be tranquil and triumphant."," Zkoušení se rozložilo, Briony se stáhla do rozmrzelosti, dvojčata se poflakovala a Lola, pokud je tolik podobná své matce, jak byla Emily přesvědčená, bude klidná a vítězící."
"run","run","utíkali","utíkat","impf"," When they glanced along the alley they had run down, they saw figures moving in the half-light outlined against the last gleam of the sea, and far beyond them and to one side, a darker mass that may have been troops on the beach or dune grass or even the dunes themselves."," Když se rozhlédli po ulici, kterou předtím utíkali, uviděli v přítmí proti posledním pableskům moře obrysy pohybujících se postav a stranou daleko za nimi tmavší masu, což mohli být vojáci, tráva nebo dokonce samotné duny."
"saw","see","uviděli","uvidět","pf"," When they glanced along the alley they had run down, they saw figures moving in the half-light outlined against the last gleam of the sea, and far beyond them and to one side, a darker mass that may have been troops on the beach or dune grass or even the dunes themselves."," Když se rozhlédli po ulici, kterou předtím utíkali, uviděli v přítmí proti posledním pableskům moře obrysy pohybujících se postav a stranou daleko za nimi tmavší masu, což mohli být vojáci, tráva nebo dokonce samotné duny."
"find","find","najít","najít","pf"," It would be hard enough to find Mace by daylight, and impossible now."," I za denního světla by bylo dost těžké Macea najít, avšak teď to bylo zcela vyloučené."
"love","love","Milovat","milovat","impf"," To love her was to be soothed."," Milovat ji přinášelo úlevu."
"protect","protect","ochránit","ochránit","pf"," But how to protect her against failure, against that Lola, the incarnation of Emily ’ s youngest sister who had been just as precocious and scheming at that age, and who had recently plotted her way out of a marriage, into what she wanted everyone to call a nervous breakdown."," Jak ji ale ochránit proti selhání, před tou Lolou, převtělením její nejmladší sestry Hermione, která v tom věku bývala stejně předčasně vyspělá a pletichářská, a která se nedávno intrikováním vyvlékla z manželství a dopracovala do stavu, který chtěla, aby každý nazýval nervovým zhroucením."
"wanted","want","chtěla","chtít","impf"," But how to protect her against failure, against that Lola, the incarnation of Emily ’ s youngest sister who had been just as precocious and scheming at that age, and who had recently plotted her way out of a marriage, into what she wanted everyone to call a nervous breakdown."," Jak ji ale ochránit proti selhání, před tou Lolou, převtělením její nejmladší sestry Hermione, která v tom věku bývala stejně předčasně vyspělá a pletichářská, a která se nedávno intrikováním vyvlékla z manželství a dopracovala do stavu, který chtěla, aby každý nazýval nervovým zhroucením."
"call","call","nazýval","nazývat","impf"," But how to protect her against failure, against that Lola, the incarnation of Emily ’ s youngest sister who had been just as precocious and scheming at that age, and who had recently plotted her way out of a marriage, into what she wanted everyone to call a nervous breakdown."," Jak ji ale ochránit proti selhání, před tou Lolou, převtělením její nejmladší sestry Hermione, která v tom věku bývala stejně předčasně vyspělá a pletichářská, a která se nedávno intrikováním vyvlékla z manželství a dopracovala do stavu, který chtěla, aby každý nazýval nervovým zhroucením."
"think","think","myslíš","myslet","impf"," But inexperienced, and though you think"," avšak nezkušená, a i když si myslíš,"
"clutched","clutch","popadla","popadnout","pf"," she herself clutched Jackson ’ s arm, Lola and Pierrot stood several feet away, hand in hand."," sama popadla pevně za paži Jacksona, Lola a Pierrot stáli ruku v ruce opodál."
"began","begin","začala","začít","pf"," Rather than risk drawing the curtains just yet, she turned on the reading light, and tentatively began the hunt for her dark glasses."," Než by riskovala a rozhrnula závěsy, raději rozsvítila lampičku na čtení a opatrně začala hledat tmavé brýle."
"decided","decide","rozhodla","rozhodnout","pf"," She had already decided where to look first."," Už se rozhodla, kam se podívá nejdřív."
"look","look","podívá","podívat","pf"," She had already decided where to look first."," Už se rozhodla, kam se podívá nejdřív."
"mean","mean","Chci","chtít","impf"," I mean, I ’ ve never gone barefoot into someone ’ s house before."," Chci říct, nikdy předtím jsem do žádného domu nevešel bosý."
"pretending","pretend","předstírá","předstírat","impf"," He was like a man with advanced TB pretending to have a cold."," Byl jako člověk s pokročilou tuberkulózou, který předstírá, že je nachlazený."
"doing","do","prováděl","provádět","impf"," What was I doing, walking barefoot into your house?"," Co jsem to prováděl, že jsem vkročil do tvého domu bosý?"
"found","find","našla","najít","pf"," And when poor Briony found the boys ’ letter, it was the same antagonism that had made Emily turn on her with unusual sharpness."," A když chudák Briony našla dopis od chlapců, byla to ta stará nesmiřitelnost, která ji popíchla, aby se na ni nezvykle ostře obořila."
"paced","pace","přecházela","přecházet","impf"," At other times she twisted a handkerchief in her hand as she paced the hallway."," Pak zas mačkala v ruce kapesník a přecházela po hale."
"taken","take","vzala","vzít","pf"," Normally, she would have taken control of a situation like this, directing the care of Lola, reassuring her mother, listening to the doctor ’ s advice, consulting with Leon."," Za normálních okolností by takovouhle situaci vzala sama do ruky, řídila by péči o Lolu, uklidňovala matku, naslouchala radám lékaře, radila se s Leonem."
"directing","direct","řídila","řídit","impf"," Normally, she would have taken control of a situation like this, directing the care of Lola, reassuring her mother, listening to the doctor ’ s advice, consulting with Leon."," Za normálních okolností by takovouhle situaci vzala sama do ruky, řídila by péči o Lolu, uklidňovala matku, naslouchala radám lékaře, radila se s Leonem."
"listening","listen","naslouchala","naslouchat","impf"," Normally, she would have taken control of a situation like this, directing the care of Lola, reassuring her mother, listening to the doctor ’ s advice, consulting with Leon."," Za normálních okolností by takovouhle situaci vzala sama do ruky, řídila by péči o Lolu, uklidňovala matku, naslouchala radám lékaře, radila se s Leonem."
"came","come","přišel","přijít","pf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"talk","talk","promluvit","promluvit","pf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"speak","speak","promluvit","promluvit","pf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"turned","turn","odvrátila","odvrátit","pf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"help","help","pomáhat","pomáhat","impf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"talk","talk","mluvit","mluvit","impf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"speak","speak","mluvit","mluvit","impf"," Briony was close by when her brother came over to talk to Cecilia, who turned away, unable to help, or even speak."," Briony se držela na krok od bratra, když si přišel s Cecilií promluvit, Cecilia se ale odvrátila, nebyla schopná pomáhat, dokonce ani mluvit."
"felt","feel","pocítila","pocítit","pf"," She even felt her throat constrict."," Dokonce pocítila, jak se jí stáhlo hrdlo."
"constrict","constrict","stáhlo","stáhnout","pf"," She even felt her throat constrict."," Dokonce pocítila, jak se jí stáhlo hrdlo."
"tell","tell","řekněte","říci","pf"," You can tell me. ’"," Klidně mi to řekněte. """
"trying","try","pokoušel","pokoušet","impf"," He pushed up and was trying to look over his shoulder."," Vytáhl se na lokty a pokoušel se pohlédnout přes rameno."
"look","look","pohlédnout","pohlédnout","pf"," He pushed up and was trying to look over his shoulder."," Vytáhl se na lokty a pokoušel se pohlédnout přes rameno."
"took","take","Uchopila","uchopit","pf"," She took more cotton-wool."," Uchopila další chumáč vaty."
"learned","learn","naučila","naučit","pf"," She had learned her patience through years of side-stepping migraine."," Za dlouhá léta, kdy se hleděla vyhnout migréně, se naučila trpělivosti."
"avoided","avoid","vyhnout","vyhnout","pf"," Fretting, concentrated thought, reading, looking, wanting – all were to be avoided in favour of a slow drift of association, while the minutes accumulated like banked snow and the silence deepened around her."," Rozčilování, soustředěné myšlení, čtení, pozorování, chtění - tomu všemu se musela vyhnout ve prospěch pomalého naplavování představ, zatímco minuty se hromadily jako sněhová návěj a ticho kolem ní se prohlubovalo."
"accumulated","accumulate","hromadily","hromadit","impf"," Fretting, concentrated thought, reading, looking, wanting – all were to be avoided in favour of a slow drift of association, while the minutes accumulated like banked snow and the silence deepened around her."," Rozčilování, soustředěné myšlení, čtení, pozorování, chtění - tomu všemu se musela vyhnout ve prospěch pomalého naplavování představ, zatímco minuty se hromadily jako sněhová návěj a ticho kolem ní se prohlubovalo."
"deepened","deepen","prohlubovalo","prohlubovat","impf"," Fretting, concentrated thought, reading, looking, wanting – all were to be avoided in favour of a slow drift of association, while the minutes accumulated like banked snow and the silence deepened around her."," Rozčilování, soustředěné myšlení, čtení, pozorování, chtění - tomu všemu se musela vyhnout ve prospěch pomalého naplavování představ, zatímco minuty se hromadily jako sněhová návěj a ticho kolem ní se prohlubovalo."
"Sitting","sit","seděla","sedět","impf"," Sitting here now she felt the night air tickle the hem of her dress against her shin."," Jak tam tak seděla, pocítila, jak jí noční vánek zlehka přitiskl lem šatů na holeň."
"felt","feel","pocítila","pocítit","pf"," Sitting here now she felt the night air tickle the hem of her dress against her shin."," Jak tam tak seděla, pocítila, jak jí noční vánek zlehka přitiskl lem šatů na holeň."
"passed","pass","Uplynuly","uplynout","pf"," Some seconds passed while Lola pretended to find her words."," Uplynuly dlouhé vteřiny, za nichž Lola předstírala, že hledá slova."
"pretended","pretend","předstírala","předstírat","impf"," Some seconds passed while Lola pretended to find her words."," Uplynuly dlouhé vteřiny, za nichž Lola předstírala, že hledá slova."
"nodded","nod","přikývla","přikývnout","pf"," Briony nodded and faced away, as though grappling with tragedy."," Briony přikývla a odvrátila se, jako by byla ztělesněním tragédie."
"love","love","Miluješ","milovat","impf"," He said, ‘ You love me, so you threw yourself in the river. ’"," "" Miluješ mě, tudíž ses vrhla do řeky, "" konstatoval."
"threw","throw","vrhla","vrhnout","pf"," He said, ‘ You love me, so you threw yourself in the river. ’"," "" Miluješ mě, tudíž ses vrhla do řeky, "" konstatoval."
"wanted","want","Chtěla","chtít","impf"," ‘ I wanted to know if you ’ d save me. ’"," "" Chtěla jsem vědět, jestli mě zachráníš. """
"save","save","zachráníš","zachránit","pf"," ‘ I wanted to know if you ’ d save me. ’"," "" Chtěla jsem vědět, jestli mě zachráníš. """
"mean","mean","neznamená","znamenat","impf"," But that doesn ’ t mean I love you. ’"," To ovšem neznamená, že tě miluju. """
"love","love","miluju","milovat","impf"," But that doesn ’ t mean I love you. ’"," To ovšem neznamená, že tě miluju. """
"want","want","Chci","chtít","impf"," ‘ I want to thank you for saving my life."," "" Chci ti poděkovat za to, žes mě zachránil."
"thank","thank","poděkovat","poděkovat","pf"," ‘ I want to thank you for saving my life."," "" Chci ti poděkovat za to, žes mě zachránil."
"saving","save","zachránil","zachránit","pf"," ‘ I want to thank you for saving my life."," "" Chci ti poděkovat za to, žes mě zachránil."
"took","take","Uchopil","uchopit","pf"," He took her elbow, but she wrenched her arm free and walked on, outwardly unmoved by his pleading."," Uchopil ji za loket, avšak vykroutila se mu a šla dál, navenek nedotčená jeho žadoněním."
"walked","walk","šla","jít","impf"," He took her elbow, but she wrenched her arm free and walked on, outwardly unmoved by his pleading."," Uchopil ji za loket, avšak vykroutila se mu a šla dál, navenek nedotčená jeho žadoněním."
"meant","mean","znamená","znamenat","impf"," Robbie knew better than anyone how she loved her brother, how close she was to her family, and how much the house and the park meant to her."," Robbie věděl líp než kdo jiný, jak má svého bratra ráda, jak lpí na svojí rodině, kolik pro ni znamená dům a park."
"return","return","vrátit","vrátit","pf"," He could never return, but it troubled him to think that she was destroying a part of herself for his sake."," On by se nemohl nikdy vrátit, ale trápilo ho pomyšlení, že kvůli němu Cecilia ničí jednu část sebe sama."
"troubled","trouble","trápilo","trápit","impf"," He could never return, but it troubled him to think that she was destroying a part of herself for his sake."," On by se nemohl nikdy vrátit, ale trápilo ho pomyšlení, že kvůli němu Cecilia ničí jednu část sebe sama."
"destroying","destroy","ničí","ničit","impf"," He could never return, but it troubled him to think that she was destroying a part of herself for his sake."," On by se nemohl nikdy vrátit, ale trápilo ho pomyšlení, že kvůli němu Cecilia ničí jednu část sebe sama."
"rained","rain","nepršelo","pršet","impf"," He had a sincere way with a platitude which he made resonate like hard-won wisdom in his tight-buttoned chest : it never rained but it poured, the devil made work for idle hands, one rotten apple spoiled the barrel."," Mluvil pouze v otřepaných frázích, které z jeho pevně upnuté hrudi dunivě vycházely jako těžce nabytá moudrost : nikdy nepršelo, ale padaly trakaře, zahálka, to byl čertův polštář a matka hříchů, jedno jablko červivé, celý sud červivý."
"rained","rain","padaly","padat","impf"," He had a sincere way with a platitude which he made resonate like hard-won wisdom in his tight-buttoned chest : it never rained but it poured, the devil made work for idle hands, one rotten apple spoiled the barrel."," Mluvil pouze v otřepaných frázích, které z jeho pevně upnuté hrudi dunivě vycházely jako těžce nabytá moudrost : nikdy nepršelo, ale padaly trakaře, zahálka, to byl čertův polštář a matka hříchů, jedno jablko červivé, celý sud červivý."
"grew","grow","narůst","narůst","pf"," The rumour in the village was that before he joined the Force and grew his moustache, he was a trade unionist."," Po vesnici se povídalo, že než se dal k policii a nechal si narůst knír, býval odborář."
"afford","afford","dovolit","dovolit","pf"," She could not afford to let Hermione into her thoughts."," Emily si nemohla dovolit vpustit do svých myšlenek Hermione."
"let","let","dovolit","dovolit","pf"," She could not afford to let Hermione into her thoughts."," Emily si nemohla dovolit vpustit do svých myšlenek Hermione."
"breathing","breathe","oddychovala","oddychovat","impf"," Instead, Emily, breathing quietly in the darkness, gauged the state of the household by straining to listen."," Místo toho tiše oddychovala ve tmě a sledovala stav své domácnosti tím, že napínala sluch."
"listen","listen","sledovala","sledovat","impf"," Instead, Emily, breathing quietly in the darkness, gauged the state of the household by straining to listen."," Místo toho tiše oddychovala ve tmě a sledovala stav své domácnosti tím, že napínala sluch."
"heard","hear","zaslechla","zaslechnout","pf"," She rested her palm against her forehead, and heard another tick as the building shrank tighter."," Položila si dlaň na čelo a zaslechla další lupnutí, jak se dům zase o kousek smrštil."
"falling","fall","upadla","upadnout","pf"," From far below came a metallic clang, a falling saucepan lid perhaps;"," Zezdola se ozvalo kovové bouchnutí, možná poklička, která někomu upadla;"
"made","make","vytvořily","vytvořit","pf"," The abandoned stores, equipment and vehicles made an avenue of scrap that spilled across their path."," Opuštěné obchody, přes cestu, po níž kráčeli, vyhřezlá zařízení a vozidla vytvořily uličku šrotu."
"forced","force","přinutilo","přinutit","pf"," With this, and the bodies, they were forced to walk in the centre of the road."," Tohle a těla je přinutilo kráčet prostředkem ulice."
"walk","walk","kráčet","kráčet","impf"," With this, and the bodies, they were forced to walk in the centre of the road."," Tohle a těla je přinutilo kráčet prostředkem ulice."
"matter","matter","Nezáleželo","záležet","impf"," That did not matter because the convoy was no longer moving."," Nezáleželo na tom, protože konvoj už víc nepostupoval kupředu."
"moving","move","nepostupoval","postupovat","impf"," That did not matter because the convoy was no longer moving."," Nezáleželo na tom, protože konvoj už víc nepostupoval kupředu."
"continuing","continue","pokračovali","pokračovat","impf"," Soldiers were climbing out of troop carriers and continuing on foot, stumbling over brick and roof tiles."," Vojáci slézali z transportérů a pokračovali dál po svých, klopýtali přes cihly a střešní tašky."
"left","leave","nechali","nechat","pf"," The wounded were left in the lorries to wait."," Zraněné nechali na náklaďácích, ať počkají."
"wait","wait","počkají","počkat","pf"," The wounded were left in the lorries to wait."," Zraněné nechali na náklaďácích, ať počkají."
"wished","wish","Popřál","popřát","pf"," He wished me happy birthday and shook my hand – how feathery and unassertive his grip was – and left."," Popřál mi všechno dobré k narozeninám, potřásl mi rukou - jaký měl lehký a nesmělý stisk - a odešel."
"left","leave","odešel","odejít","pf"," He wished me happy birthday and shook my hand – how feathery and unassertive his grip was – and left."," Popřál mi všechno dobré k narozeninám, potřásl mi rukou - jaký měl lehký a nesmělý stisk - a odešel."
"gave","give","dala","dát","pf"," From behind the desk a grave-faced girl in a business suit gave me my key and told me that the old library had been booked for the exclusive use of our party."," Dívka za psacím stolem, s vážnou tváří a v kostýmu, mi dala klíč a řekla mi, že stará knihovna je rezervovaná výlučně pro naši oslavu."
