"glanced","glance","pohlédl","pohlédnout","pf"," Harry glanced at Hermione, who looked very frightened but nodded."," Harry pohlédl na Hermionu, která se tvářila vylekaně, přesto však přikývla."
"returned","return","vracel","vracet","impf"," Harry did n't ask for the price, but he returned, almost every day after that, just to look at the Firebolt."," Harry se na cenu nezeptal, prakticky denně se však vracel jen proto, aby se na Kulový blesk podíval."
"look","look","podíval","podívat","pf"," Harry did n't ask for the price, but he returned, almost every day after that, just to look at the Firebolt."," Harry se na cenu nezeptal, prakticky denně se však vracel jen proto, aby se na Kulový blesk podíval."
"needed","need","potřeboval","potřebovat","impf"," There were, however, things that Harry needed to buy."," Byly však i věci, které si Harry doopravdy potřeboval koupit."
"buy","buy","koupit","koupit","pf"," There were, however, things that Harry needed to buy."," Byly však i věci, které si Harry doopravdy potřeboval koupit."
"think","think","mám","mít","impf"," "" Yeah, I think it is, "" said Ron in an offhand sort of way."," "" Jo, mám dojem, že to je pravda, "" přisvědčil Ron lhostejným tónem, "" proto se tam ale tak netěším."
"said","say","prohlásila","prohlásit","pf"," "" There you are, then, "" said Hermione in a superior tone."," "" No tak vidíš, "" prohlásila Hermiona bohorovně."
"see","see","Uvidí","uvidět","pf"," "" They see the Grim and die of fright."," "" Uvidí Smrtonoše a zemřou strachem."
"die","die","zemřou","zemřít","pf"," "" They see the Grim and die of fright."," "" Uvidí Smrtonoše a zemřou strachem."
"vanished","vanish","zmizel","zmizet","pf"," There was a loud crack, and Harry 's cloudy Patronus vanished along with the dementor;"," Ozvalo se hlasité prásknutí a Harryho obláčkový Patron zmizel i s mozkomorem;"
"given","give","dal","dát","pf"," Harry explained all about Mr. and Mrs. Weasley 's argument and the warning Mr. Weasley had just given him."," Harry kamarádům podrobně vylíčil rozmíšku mezi panem a paní Weasleyovými i varování, které mu pan Weasley před chviličkou dal."
"read","read","přečíst","přečíst","pf"," A large witch in front of Harry moved, and he was able to read the sign next to the broom :"," Velká čarodějka před Harrym ustoupila stranou, takže si mohl přečíst ceduli vedle koštěte :"
"persuaded","persuade","přesvědčil","přesvědčit","pf"," "" I persuaded Lily and James to change to Peter at the last moment, persuaded them to use him as Secret-Keeper instead of me ..."," "" Na poslední chvíli jsem Lily a Jamese přesvědčil, aby si místo mě vybrali Petra, přesvědčil jsem je, aby místo mě udělali Strážcem svého tajemství jeho ..."
"persuaded","persuade","přesvědčil","přesvědčit","pf"," "" I persuaded Lily and James to change to Peter at the last moment, persuaded them to use him as Secret-Keeper instead of me ..."," "" Na poslední chvíli jsem Lily a Jamese přesvědčil, aby si místo mě vybrali Petra, přesvědčil jsem je, aby místo mě udělali Strážcem svého tajemství jeho ..."
"persuaded","persuade","přesvědčil","přesvědčit","pf"," "" I persuaded Lily and James to change to Peter at the last moment, persuaded them to use him as Secret-Keeper instead of me ..."," "" Na poslední chvíli jsem Lily a Jamese přesvědčil, aby si místo mě vybrali Petra, přesvědčil jsem je, aby místo mě udělali Strážcem svého tajemství jeho ..."
"persuaded","persuade","přesvědčil","přesvědčit","pf"," "" I persuaded Lily and James to change to Peter at the last moment, persuaded them to use him as Secret-Keeper instead of me ..."," "" Na poslední chvíli jsem Lily a Jamese přesvědčil, aby si místo mě vybrali Petra, přesvědčil jsem je, aby místo mě udělali Strážcem svého tajemství jeho ..."
"died","die","zemřeli","zemřít","pf"," The night they died, I 'd arranged to check on Peter, make sure he was still safe, but when I arrived at his hiding place, he 'd gone."," Té noci, kdy zemřeli, jsem se chtěl stavit u Petra a ujistit se, že je dosud v bezpečí, když jsem ale dorazil do jeho skrýše, byl pryč."
"gone","go","zemřeli","zemřít","pf"," The night they died, I 'd arranged to check on Peter, make sure he was still safe, but when I arrived at his hiding place, he 'd gone."," Té noci, kdy zemřeli, jsem se chtěl stavit u Petra a ujistit se, že je dosud v bezpečí, když jsem ale dorazil do jeho skrýše, byl pryč."
"make","make","dorazil","dorazit","pf"," The night they died, I 'd arranged to check on Peter, make sure he was still safe, but when I arrived at his hiding place, he 'd gone."," Té noci, kdy zemřeli, jsem se chtěl stavit u Petra a ujistit se, že je dosud v bezpečí, když jsem ale dorazil do jeho skrýše, byl pryč."
"arrived","arrive","dorazil","dorazit","pf"," The night they died, I 'd arranged to check on Peter, make sure he was still safe, but when I arrived at his hiding place, he 'd gone."," Té noci, kdy zemřeli, jsem se chtěl stavit u Petra a ujistit se, že je dosud v bezpečí, když jsem ale dorazil do jeho skrýše, byl pryč."
"put","put","dal","dát","pf"," "" Diggory 's put a very strong side together!"," "" Diggory dal dohromady pořádně silnou sestavu!"
"trying","try","snaží","snažit","impf"," Slytherin is trying to wrong-foot us!"," Zmijozel se nás snaží vypéct!"
"win","win","vyhrát","vyhrát","pf"," We must win! """," My musíme vyhrát! """
"taking","take","bereme","brát","impf"," "" We 're taking Hufflepuff very seriously."," "" My přece Mrzimor bereme vážně."
"repeated","repeat","zopakovala","zopakovat","pf"," "" Fine! "" she repeated, swinging the bag over her shoulder and almost knocking Ron off his chair."," "" Výborně! "" zopakovala ještě jednou a přehodila si brašnu přes rameno tak rázně, že Rona málem shodila ze židle."
"took","take","Trvalo","trvat","impf"," It took a few minutes for the class to settle down again."," Trvalo několik minut, než se třída znovu soustředila na práci."
"forgotten","forget","zapomněla","zapomenout","pf"," Professor Trelawney seemed to have forgotten all about the Grim."," Profesorka Trelawneyová jako by na Smrtonoše úplně zapomněla."
"flying","fly","nelétal","létat","impf"," When he was n't flying it, he locked it securely in his trunk and frequently dashed back up to Gryffindor Tower at break times to check that it was still there."," Když na něm právě nelétal, zamykal ho do kufru a o přestávkách pravidelně odbíhal do nebelvírské věže přesvědčit se, že ho tam pořád má."
"locked","lock","zamykal","zamykat","impf"," When he was n't flying it, he locked it securely in his trunk and frequently dashed back up to Gryffindor Tower at break times to check that it was still there."," Když na něm právě nelétal, zamykal ho do kufru a o přestávkách pravidelně odbíhal do nebelvírské věže přesvědčit se, že ho tam pořád má."
"work","work","pracovat","pracovat","impf"," "" I ca n't work, I ca n't concentrate, "" she said nervously."," "" Nemůžu pracovat, "" stěžovala si nervózně, "" vůbec se nesoustředím. """
"concentrate","concentrate","nesoustředím","soustředit","pf"," "" I ca n't work, I ca n't concentrate, "" she said nervously."," "" Nemůžu pracovat, "" stěžovala si nervózně, "" vůbec se nesoustředím. """
"muttered","mutter","zamumlal","zamumlat","pf"," "" Yeah, we 'll call you, "" muttered Ron as the knight disappeared, "" if we ever need someone mental. """," "" To víš, že se na tebe obrátíme, "" zamumlal Ron, když rytíř zmizel, "" jestli někdy budeme potřebovat služby duševně postiženého. """
"disappeared","disappear","zmizel","zmizet","pf"," "" Yeah, we 'll call you, "" muttered Ron as the knight disappeared, "" if we ever need someone mental. """," "" To víš, že se na tebe obrátíme, "" zamumlal Ron, když rytíř zmizel, "" jestli někdy budeme potřebovat služby duševně postiženého. """
"need","need","potřebovat","potřebovat","impf"," "" Yeah, we 'll call you, "" muttered Ron as the knight disappeared, "" if we ever need someone mental. """," "" To víš, že se na tebe obrátíme, "" zamumlal Ron, když rytíř zmizel, "" jestli někdy budeme potřebovat služby duševně postiženého. """
"climbed","climb","Vystoupili","vystoupit","pf"," They climbed the last few steps and emerged onto a tiny landing, where most of the class was already assembled."," Vystoupili po několika zbývajících schodech na maličké odpočívadlo, kde už byla shromážděna většina třídy."
"assembled","assemble","shromážděna","shromáždit","pf"," They climbed the last few steps and emerged onto a tiny landing, where most of the class was already assembled."," Vystoupili po několika zbývajících schodech na maličké odpočívadlo, kde už byla shromážděna většina třídy."
"read","read","přečetl","přečíst","pf"," "" ' Sibyll Trelawney, Divination teacher, "" ' Harry read."," "" Sibyla Trelawneyová, učitelka jasnovidectví, "" přečetl Harry."
"shot","shoot","vypálila","vypálit","pf"," By the way, my dear, "" she shot suddenly at Parvati Patil, "" beware a red-haired man. """," Mimochodem, zlatíčko, "" vypálila nečekaně na Parvati Patilovou, "" dávej si pozor na rudovlasého mládence! """
"went","go","pokračovala","pokračovat","impf"," "" In the second term, "" Professor Trelawney went on, "" we shall progress to the crystal ball -- if we have finished with fire omens, that is."," "" Ve druhém pololetí, "" pokračovala profesorka Trelawneyová, "" nás čekají křišťálové koule - pokud do té doby zvládneme ohňová znamení."
"do","do","dělat","dělat","impf"," "" What 's Snape got to do with it? """," "" Co s tím má co dělat Snape? """
"looked","look","Podíval","podívat","pf"," He looked up at Harry, Ron, and Hermione."," Podíval se na Harryho, Rona a Hermionu."
"gaped","gape","zíral","zírat","impf"," Ron gaped at her."," Ron na ni nechápavě zíral."
"turned","turn","obrátila","obrátit","pf"," Hermione carried the milk jug over to the table and turned it upside down."," Hermiona donesla džbánek na mléko ke stolu a obrátila ho dnem vzhůru."
"doing","do","děláš","dělat","impf"," "" Scabbers, what are you doing here? """," "" Co tady děláš, Prašivko? """
"grabbed","grab","Popadl","popadnout","pf"," He grabbed the struggling rat and held him up to the light."," Popadl vzpouzející se krysu a přidržel ji u světla."
"held","hold","přidržel","přidržet","pf"," He grabbed the struggling rat and held him up to the light."," Popadl vzpouzející se krysu a přidržel ji u světla."
"trying","try","pokusil","pokusit","pf"," He screwed up his eyes, trying to see what it was."," Harry přimhouřil oči a pokusil se rozeznat, jaké to je zvíře."
"saw","see","Viděl","vidět","impf"," He saw it lower its head and charge at the swarming dementors ..."," Viděl, jak sklonilo hlavu a zaútočilo na hemžící se mozkomory.."
"lower","lower","sklonilo","sklonit","pf"," He saw it lower its head and charge at the swarming dementors ..."," Viděl, jak sklonilo hlavu a zaútočilo na hemžící se mozkomory.."
"retreating","retreat","ustupovali","ustupovat","impf"," Now it was galloping around and around the black shapes on the ground, and the dementors were falling back, scattering, retreating into the darkness ..."," Teď cválalo kolem dokola těch černých stínů na školních pozemcích a mozkomorové se stahovali zpět, prchali a ustupovali do tmy ..."
"breathed","breathe","vydechla","vydechnout","pf"," "" We 're about to come out! "" Hermione breathed."," "" Za okamžik už z hájenky vyjdeme! "" vydechla Hermiona."
"opened","open","otevřely","otevřít","pf"," And sure enough, moments later, Hagrid 's back door opened, and Harry saw himself, Ron, and Hermione walking out of it with Hagrid."," Zadní dveře se skutečně po chvíli otevřely a Harry viděl sám sebe, jak s Ronem a Hermionou a spolu s Hagridem vycházejí ven."
"saw","see","viděl","vidět","impf"," And sure enough, moments later, Hagrid 's back door opened, and Harry saw himself, Ron, and Hermione walking out of it with Hagrid."," Zadní dveře se skutečně po chvíli otevřely a Harry viděl sám sebe, jak s Ronem a Hermionou a spolu s Hagridem vycházejí ven."
"watching","watch","pozoroval","pozorovat","impf"," It was, without a doubt, the strangest sensation of his life, standing behind the tree, and watching himself in the pumpkin patch."," Byl to bezpochyby nejzvláštnější zážitek celého jeho života, když tam stál schovaný za stromem, a zároveň pozoroval sám sebe u dýňové zahrádky."
"turned","turn","otočil","otočit","pf"," Then he turned to Harry, Ron, and Hermione."," Potom se otočil k Harrymu, Ronovi a Hermioně."
"insults","insult","uráží","urážet","impf"," It looks to me as though it is merely a piece of parchment that insults anybody who reads it."," Já bych řekl, že je to jen kus pergamenu, který uráží každého, kdo se ho pokusí přečíst."
"reads","read","přečíst","přečíst","pf"," It looks to me as though it is merely a piece of parchment that insults anybody who reads it."," Já bych řekl, že je to jen kus pergamenu, který uráží každého, kdo se ho pokusí přečíst."
"got","get","koupil","koupit","pf"," I imagine Harry got it from a joke shop -- """," Počítám, že ho Harry koupil v nějakém obchodu s žertovnými předměty - """
"think","think","Myslíš","myslet","impf"," "" You think a joke shop could supply him with such a thing?"," "" Myslíš, že něco takového mohl sehnat v obchodu s žertovnými předměty?"
"think","think","Nemyslíš","myslet","impf"," You do n't think it more likely that he got it directly from the manufacturers? """," Nemyslíš, že je pravděpodobnější, že to dostal přímo od výrobců? """
"got","get","dostal","dostat","pf"," You do n't think it more likely that he got it directly from the manufacturers? """," Nemyslíš, že je pravděpodobnější, že to dostal přímo od výrobců? """
"understand","understand","nechápal","chápat","impf"," Harry did n't understand what Snape was talking about."," Harry nechápal, co tím chce Snape říct."
"look","look","podívej","podívat","pf"," And - "" Ron leant closer to the timetable, disbelieving, "" look -- underneath that, Arithmancy, nine o'clock."," A tady - "" Ron se s nevěřícím výrazem v obličeji sklonil blíž k rozvrhu, "" - no podívej, pod tím máš věštění z čísel, a zase od devíti hodin."
"mean","mean","Chci","chtít","impf"," I mean, I know you 're good, Hermione, but no one 's that good."," Chci říct - já vím, že jsi dobrá, Hermiono, ale takhle dobrý není nikdo."
"stared","stare","zírali","zírat","impf"," Harry, Ron, and Hermione stared at one another, stunned."," Harry, Ron a Hermiona na sebe ohromeně zírali."
"joined","join","přidali","přidat","pf"," Then they joined in with the applause, which was tumultuous at the Gryffindor table in particular."," Pak se přidali ke všeobecnému potlesku, který byl zejména u nebelvírského stolu doopravdy bouřlivý."
"pounding","pound","tloukl","tlouci","impf"," "" We should 've known! "" Ron roared, pounding the table."," "" To nás mohlo hned napadnout! "" hulákal Ron a tloukl pěstmi do stolu."
"filled","fill","naplnit","naplnit","pf"," When Harry and Ron had had their teacups filled, they went back to their table and tried to drink the scalding tea quickly."," Když si Harry s Ronem nechali naplnit čajové šálky, vrátili se ke stolu a snažili se vřelý čaj rychle vypít."
"tried","try","snažili","snažit","impf"," When Harry and Ron had had their teacups filled, they went back to their table and tried to drink the scalding tea quickly."," Když si Harry s Ronem nechali naplnit čajové šálky, vrátili se ke stolu a snažili se vřelý čaj rychle vypít."
"drink","drink","vypít","vypít","pf"," When Harry and Ron had had their teacups filled, they went back to their table and tried to drink the scalding tea quickly."," Když si Harry s Ronem nechali naplnit čajové šálky, vrátili se ke stolu a snažili se vřelý čaj rychle vypít."
"swapped","swap","vyměnili","vyměnit","pf"," They swilled the dregs around as Professor Trelawney had instructed, then drained the cups and swapped over."," Pak zatočili sedlinou, jak jim profesorka Trelawneyová nařídila, počkali, až proschne, a šálky si vyměnili."
"said","say","řekl","říci","pf"," "" Right, "" said Ron as they both opened their books at pages five and six."," "" Jdeme na věc, "" řekl Ron, když oba otevřeli učebnice na stranách pět a šest."
"opened","open","otevřeli","otevřít","pf"," "" Right, "" said Ron as they both opened their books at pages five and six."," "" Jdeme na věc, "" řekl Ron, když oba otevřeli učebnice na stranách pět a šest."
"glimpsed","glimpse","zahlédl","zahlédnout","pf"," Snape glimpsed me, though, at the end of the tunnel."," Snape mě ale na konci chodby zahlédl."
"forbidden","forbid","zakázal","zakázat","pf"," He was forbidden by Dumbledore to tell anybody, but from that time on he knew what I was ... """," Brumbál mu sice zakázal, aby to komukoli prozradil, od té doby však věděl, co jsem zač ... """
"tell","tell","prozradil","prozradit","pf"," He was forbidden by Dumbledore to tell anybody, but from that time on he knew what I was ... """," Brumbál mu sice zakázal, aby to komukoli prozradil, od té doby však věděl, co jsem zač ... """
"pointing","point","mířil","mířit","impf"," Severus Snape was pulling off the Invisibility Cloak, his wand pointing, directly at Lupin."," Severus Snape si svlékal neviditelný plášť a hůlkou mířil přímo na Lupina."
"took","take","vzal","vzít","pf"," Harry took the chocolate but did n't eat it."," Harry si čokoládu vzal, ale nezakousl se do ní."
"did","do","vzal","vzít","pf"," Harry took the chocolate but did n't eat it."," Harry si čokoládu vzal, ale nezakousl se do ní."
"asked","ask","zeptal","zeptat","pf"," "" What was that thing? "" he asked Lupin."," "" Co to bylo zač? "" zeptal se Lupina."
"said","say","odpověděl","odpovědět","pf"," "" A dementor, "" said Lupin, who was now giving chocolate to everyone else."," "" Mozkomor, "" odpověděl profesor a rozdával čokoládu i všem ostatním."
"stared","stare","zírali","zírat","impf"," Everyone stared at him."," Všichni na něj užasle zírali."
"crumpled","crumple","zmačkal","zmačkat","pf"," Professor Lupin crumpled up the empty chocolate wrapper and put it in his pocket."," Profesor Lupin zmačkal obal od čokolády a strčil si ho do kapsy."
"said","say","říkala","říkat","impf"," Poor Crookshanks, that witch said he 'd been in there for ages;"," Chudinečka Křivonožka, ta čarodějka říkala, že ho tam měla už celou věčnost;"
"wanted","want","nechtěl","chtít","impf"," no one wanted him. """," nikdo ho nechtěl. """
"found","find","našli","najít","pf"," They found Mr. Weasley sitting in the bar, reading the Daily prophet."," Ve výčepu našli sedět pana Weasleyho, který si četl v Denním věštci."
"sitting","sit","sedět","sedět","impf"," They found Mr. Weasley sitting in the bar, reading the Daily prophet."," Ve výčepu našli sedět pana Weasleyho, který si četl v Denním věštci."
"reading","read","četl","číst","impf"," They found Mr. Weasley sitting in the bar, reading the Daily prophet."," Ve výčepu našli sedět pana Weasleyho, který si četl v Denním věštci."
"jumping","jump","vyskočil","vyskočit","pf"," "" I 'm fine! "" said Harry, jumping up."," "" Nic mi není! "" ohradil se Harry a vyskočil."
"say","say","říkal","říkat","impf"," The thought of what Draco Malfoy would say if he had to go to the hospital wing was torture."," Představa, co by asi říkal Draco Malfoy, kdyby musel jít na ošetřovnu, byla nesnesitelná."
"go","go","jít","jít","impf"," The thought of what Draco Malfoy would say if he had to go to the hospital wing was torture."," Představa, co by asi říkal Draco Malfoy, kdyby musel jít na ošetřovnu, byla nesnesitelná."
"trying","try","snažila","snažit","impf"," "" Well, he should have some chocolate, at the very least, "" said Madam Pomfrey, who was now trying to peer into Harry 's eyes."," "" No, přinejmenším by měl sníst trochu čokolády, "" usoudila madame Pomfreyová, která se teď snažila podívat se Harrymu do očí."
"gave","give","dal","dát","pf"," "" Professor Lupin gave me some."," "" Profesor Lupin mi kus dal."
"doing","do","dělá","dělat","impf"," Before he knew what he was doing, Harry had crossed the room in three strides and blocked the door."," Než si uvědomil, co vlastně dělá, přešel Harry třemi kroky místnost a postavil se před dveře."
"crossed","cross","přešel","přejít","pf"," Before he knew what he was doing, Harry had crossed the room in three strides and blocked the door."," Než si uvědomil, co vlastně dělá, přešel Harry třemi kroky místnost a postavil se před dveře."
"save","save","zachránit","zachránit","pf"," "" If I had n't been here to save your skin -- """," "" Nebýt toho, že jsem vám přišel zachránit kůži - """
"tell","tell","řekl","říci","pf"," Why did he tell us to go back three hours?"," Proč nám řekl, abychom se vrátili o tři hodiny zpátky?"
"help","help","pomůže","pomoci","pf"," How 's that going to help Sirius? """," Jak to Siriusovi pomůže? """
"change","change","změnit","změnit","pf"," "" There must be something that happened around now he wants us to change, "" he said slowly."," "" Někdy touhle dobou se muselo stát něco, co bychom podle něj měli změnit, "" usoudil rozvážně."
"walking","walk","šli","jít","impf"," We were walking down to Hagrid 's three hours ago ... """," Před třemi hodinami jsme zrovna šli dolů k Hagridovi ... """
"walking","walk","jdeme","jít","impf"," "" This is three hours ago, and we are walking down to Hagrid 's, "" said Hermione."," "" Tohle je před třemi hodinami a fakt zrovna jdeme dolů k Hagridovi, "" přerušila ho Hermiona."
"heard","hear","slyšeli","slyšet","impf"," "" We just heard ourselves leaving ... """," "" Právě jsme slyšeli, jak odcházíme ... """
"leaving","leave","odcházíme","odcházet","impf"," "" We just heard ourselves leaving ... """," "" Právě jsme slyšeli, jak odcházíme ... """
"opened","open","otevřel","otevřít","pf"," Harry opened his eyes;"," Harry otevřel oči."
"slid","slide","sklouzl","sklouznout","pf"," He seemed to have slid out of his seat onto the floor."," Usoudil, že nejspíš sklouzl ze sedadla a svalil se na zem."
"closed","close","zavřel","zavřít","pf"," the hump closed, and just as Harry jumped out from behind the statue, he heard quick footsteps approaching."," Hrb se za ním zavřel, a právě když Harry vyskočil zpoza sochy, slyšel, že se k němu přibližují rázné kroky."
"jumped","jump","vyskočil","vyskočit","pf"," the hump closed, and just as Harry jumped out from behind the statue, he heard quick footsteps approaching."," Hrb se za ním zavřel, a právě když Harry vyskočil zpoza sochy, slyšel, že se k němu přibližují rázné kroky."
"heard","hear","slyšel","slyšet","impf"," the hump closed, and just as Harry jumped out from behind the statue, he heard quick footsteps approaching."," Hrb se za ním zavřel, a právě když Harry vyskočil zpoza sochy, slyšel, že se k němu přibližují rázné kroky."
"approached","approach","Blížil","blížit","impf"," He approached Harry at a swift walk, his black robes swishing, then stopped in front of him."," Blížil se k Harrymu rychlým tempem, s černým hábitem rozevlátým za sebou, a zastavil se těsně u něj."
"tried","try","snažil","snažit","impf"," Harry tried to look innocent, all too aware of his sweaty face and his muddy hands, which he quickly hid in his pockets."," Harry se snažil nasadit nevinný výraz, až příliš si však byl vědom svého zpoceného obličeje a zablácených rukou, které honem zastrčil do kapes."
"felt","feel","cítil","cítit","impf"," Harry felt his own breath catch in his chest."," Harry cítil, jak se mu v prsou zastavil dech."
"dragged","drag","táhlo","táhnout","impf"," He was being dragged downward, the roaring growing louder ..."," Cosi ho táhlo dolů, hukot sílil ..."
"heard","hear","zaslechl","zaslechnout","pf"," And then, from far away, he heard screaming, terrible, terrified, pleading screams."," A pak, jakoby z obrovské dálky, zaslechl vřískot - strašlivé, vyděšené a prosebné skřeky."
"dragging","drag","vlekl","vléci","impf"," And there, at the base of the trunk, was the dog, dragging Ron backward into a large gap in the roots -- Ron was fighting furiously, but his head and torso were slipping out of sight --"," A tam dole, kde se kmen nořil ze země, byl pes a pozpátku vlekl Rona do velké díry mezi kořeny - Ron se zuřivě bránil, avšak jeho hlava a horní část těla už mizely v díře ..."
"shouted","shout","vykřikl","vykřiknout","pf"," "" Ron! "" Harry shouted, trying to follow, but a heavy branch whipped lethally through the air and he was forced backward again."," "" Rone! "" vykřikl Harry a pokusil se vyrazit za ním, jedna silná větev však smrtícím obloukem hnala vpřed a donutila ho ustoupit."
"trying","try","pokusil","pokusit","pf"," "" Ron! "" Harry shouted, trying to follow, but a heavy branch whipped lethally through the air and he was forced backward again."," "" Rone! "" vykřikl Harry a pokusil se vyrazit za ním, jedna silná větev však smrtícím obloukem hnala vpřed a donutila ho ustoupit."
"forced","force","vyrazit","vyrazit","pf"," "" Ron! "" Harry shouted, trying to follow, but a heavy branch whipped lethally through the air and he was forced backward again."," "" Rone! "" vykřikl Harry a pokusil se vyrazit za ním, jedna silná větev však smrtícím obloukem hnala vpřed a donutila ho ustoupit."
"forced","force","donutila","donutit","pf"," "" Ron! "" Harry shouted, trying to follow, but a heavy branch whipped lethally through the air and he was forced backward again."," "" Rone! "" vykřikl Harry a pokusil se vyrazit za ním, jedna silná větev však smrtícím obloukem hnala vpřed a donutila ho ustoupit."
"ask","ask","nezeptal","zeptat","pf"," Harry did n't ask how Professor Lupin knew his name."," Harry se ani nezeptal, odkud profesor Lupin ví, jak se jmenuje."
"muttered","mutter","zamumlal","zamumlat","pf"," "" Fine, "" he muttered, embarrassed."," "" Jistě, "" zamumlal rozpačitě."
"like","like","nelíbí","líbit","impf"," "" I still do n't like your tone, boy, "" she said."," "" Pořád se mi nějak nelíbí ten tvůj tón, kluku, "" prohlásila."
"said","say","prohlásila","prohlásit","pf"," "" I still do n't like your tone, boy, "" she said."," "" Pořád se mi nějak nelíbí ten tvůj tón, kluku, "" prohlásila."
"speak","speak","mluvit","mluvit","impf"," "" If you can speak of your beatings in that casual way, they clearly are n't hitting you hard enough."," "" Když o těch svých výprascích dokážeš mluvit takhle bezstarostně, znamená to, že tě evidentně nebijí jaksepatří."
"hitting","hit","nebijí","bít","impf"," "" If you can speak of your beatings in that casual way, they clearly are n't hitting you hard enough."," "" Když o těch svých výprascích dokážeš mluvit takhle bezstarostně, znamená to, že tě evidentně nebijí jaksepatří."
"write","write","napsala","napsat","pf"," Petunia, I 'd write if I were you."," Na tvém místě bych jim napsala, Petunie."
"approve","approve","souhlasíš","souhlasit","impf"," Make it clear that you approve the use of extreme force in this boy 's case. """," Dala bych jim jasně na srozuměnou, že v případě tohohle kluka souhlasíš i s extrémní tvrdostí. """
"forget","forget","zapomenout","zapomenout","pf"," Perhaps Uncle Vernon was worried that Harry might forget their bargain;"," Snad měl strýc Vernon strach, že by Harry mohl zapomenout na jejich dohodu;"
"changed","change","změnil","změnit","pf"," in any case, he changed the subject abruptly."," v každém případě náhle změnil téma hovoru."
"looked","look","podíval","podívat","pf"," Harry looked around at the cluttered table, at the long Arithmancy essay on which the ink was still glistening, at the even longer Muggle Studies essay ( "" Explain Why Muggles Need Electricity "" ) and at the rune translation Hermione was now poring over."," Harry se rozhlédl po přeplněném stole, podíval se na dlouhé pojednání o věštění z čísel, na kterém dosud nezaschl inkoust, na ještě obsáhlejší pojednání ze studia mudlů ( "" Vysvětlete, proč mudlové potřebují elektřinu "" ) a na překlad runového textu, s nímž se Hermiona právě potýkala."
"said","say","odpověděla","odpovědět","pf"," "" Oh, well -- you know -- working hard, "" said Hermione."," "" No, vždyť víš - znáš to - zkrátka to musím našprtat, "" odpověděla Hermiona."
"saw","see","viděl","vidět","impf"," Close-up, Harry saw that she looked almost as tired as Lupin."," Při pohledu zblízka Harry viděl, že vypadá skoro stejně unaveně jako Lupin."
"staring","stare","zíral","zírat","impf"," Harry, at least, felt extremely foolish, staring blankly at the crystal ball, trying to keep his mind empty when thoughts such as "" this is stupid "" kept drifting across it."," Harry nevěděl, jak se na to dívají ostatní, osobně si však připadal jako naprostý idiot, když tupě zíral do křišťálové koule a snažil se vytěsnit z hlavy myšlenky typu "" to je hovadina, "" které se mu do ní neustále vtíraly."
"trying","try","snažil","snažit","impf"," Harry, at least, felt extremely foolish, staring blankly at the crystal ball, trying to keep his mind empty when thoughts such as "" this is stupid "" kept drifting across it."," Harry nevěděl, jak se na to dívají ostatní, osobně si však připadal jako naprostý idiot, když tupě zíral do křišťálové koule a snažil se vytěsnit z hlavy myšlenky typu "" to je hovadina, "" které se mu do ní neustále vtíraly."
"help","help","nepomáhalo","pomáhat","impf"," It did n't help that Ron kept breaking into silent giggles and Hermione kept tutting."," Nijak také nepomáhalo, že Ron každou chvíli propukl v tlumený smích a Hermiona ho v jednom kuse napomínala."
"breaking","break","propukl","propuknout","pf"," It did n't help that Ron kept breaking into silent giggles and Hermione kept tutting."," Nijak také nepomáhalo, že Ron každou chvíli propukl v tlumený smích a Hermiona ho v jednom kuse napomínala."
"Seen","see","viděli","vidět","impf"," "" Seen anything yet? "" Harry asked them after a quarter of an hour 's quiet crystal gazing."," "" Už jste něco viděli? "" zeptal se jich Harry po čtvrthodině vytrvalého zírání do koule."
"asked","ask","zeptal","zeptat","pf"," "" Seen anything yet? "" Harry asked them after a quarter of an hour 's quiet crystal gazing."," "" Už jste něco viděli? "" zeptal se jich Harry po čtvrthodině vytrvalého zírání do koule."
"get","get","přišla","přijít","pf"," "" Where did you get that hourglass thing? """," "" Kde jsi přišla k té hračičce, co vypadá jako přesýpací hodiny? """
"called","call","Říká","říkat","impf"," "" It 's called a Time-Turner, "" Hermione whispered, "" and I got it from Professor McGonagall on our first day back."," "" Říká se tomu obraceč času, "" vysvětlovala šeptem Hermiona, "" a dostala jsem ho od profesorky McGonagallové hned první den školy v září, kdy jsme se vrátili do Bradavic."
"got","get","dostala","dostat","pf"," "" It 's called a Time-Turner, "" Hermione whispered, "" and I got it from Professor McGonagall on our first day back."," "" Říká se tomu obraceč času, "" vysvětlovala šeptem Hermiona, "" a dostala jsem ho od profesorky McGonagallové hned první den školy v září, kdy jsme se vrátili do Bradavic."
"using","use","Používala","používat","impf"," I 've been using it all year to get to all my lessons."," Používala jsem ho celý rok, abych zvládla všechny hodiny, na které jsem se přihlásila."
"swear","swear","přísahat","přísahat","impf"," Professor McGonagall made me swear I would n't tell anyone."," Musela jsem profesorce McGonagallové přísahat, že o tom nikomu neřeknu;"
"tell","tell","neřeknu","říci","pf"," Professor McGonagall made me swear I would n't tell anyone."," Musela jsem profesorce McGonagallové přísahat, že o tom nikomu neřeknu;"
"examined","examine","prohlížela","prohlížet","impf"," "" Now, now, Penny, no sabotage! "" said Percy heartily as she examined the Firebolt closely."," "" Tak pozor, Penny, žádnou sabotáž! "" varoval ji rozjařeně Percy, když si Kulový blesk pozorně prohlížela."
