"offer","offer","nepodal","podat","pf"," LAM DIDN'T SAY HELLO or offer to shake hands."," Lam nepozdravil ani nám nepodal ruku."
"dreaming","dream","Snil","snít","impf"," He was dreaming of the Naval Academy."," Snil o námořní akademii."
"saw","see","zahlédl","zahlédnout","pf"," I unlocked it, yanked it open, and the last time I saw Mister he was twitching on one of our expensive Oriental rugs."," Odemkl jsem je, rozrazil je a naposledy zahlédl Pána, který sebou škubal na našich drahých orientálních kobercích."
"noticed","notice","všiml","všimnout","pf"," When we shook hands I noticed his were soft and moist."," Když jsme si stiskli ruce, všiml jsem si, že má měkkou a vlhkou dlaň."
"want","want","Nechce","chtít","impf"," "" I do n't want to, but why not? """," "" Nechce se mi do toho, ale na druhou stranu - proč ne? """
"argue","argue","diskutovat","diskutovat","impf"," "" I 'm not going to argue with you, "" he announced."," "" Nehodlám s tebou diskutovat, "" sdělil mi."
"told","tell","řekli","říci","pf"," "" That 's all they 've told us. """," "" To je všechno, co nám řekli. """
"forbidden","forbid","zakázáno","zakázat","pf"," I am forbidden to be here right now. """," Já mám zakázáno tady v tuhle chvíli být. """
"tell","tell","neřeknu","říci","pf"," "" I wo n't tell. """," "" Já to na tebe neřeknu. """
"tried","try","snažili","snažit","impf"," They squinted at the lights and tried to appear as if it was a major invasion of their private lives."," Mhouřili oči před světly reflektorů a snažili se působit dojmem, že je to zásadní vpád do jejich soukromého života."
"heard","hear","neslyšel","slyšet","impf"," I had never heard of any of them."," Ani o jednom z nich jsem nikdy neslyšel."
"made","make","způsobili","způsobit","pf"," They offered their concerns about their buddy, and made his condition sound far worse than the doctors."," Prohlásili, že mají o svého kamaráda starost, a způsobili, že jeho stav vypadal mnohem vážněji, než jak ho charakterizovali lékaři."
"doing","do","dělají","dělat","impf"," And I suspected most of the senior associates and all the partners were doing exactly what I would be doing."," V hloubi duše jsem si myslel, že většina samostatných asistentů a všichni společníci firmy dělají přesně to, co bych dělal já."
"doing","do","dělají","dělat","impf"," And I suspected most of the senior associates and all the partners were doing exactly what I would be doing."," V hloubi duše jsem si myslel, že většina samostatných asistentů a všichni společníci firmy dělají přesně to, co bych dělal já."
"doing","do","dělal","dělat","impf"," And I suspected most of the senior associates and all the partners were doing exactly what I would be doing."," V hloubi duše jsem si myslel, že většina samostatných asistentů a všichni společníci firmy dělají přesně to, co bych dělal já."
"doing","do","dělal","dělat","impf"," And I suspected most of the senior associates and all the partners were doing exactly what I would be doing."," V hloubi duše jsem si myslel, že většina samostatných asistentů a všichni společníci firmy dělají přesně to, co bych dělal já."
"Keep","keep","Pokračujte","pokračovat","impf"," "" Keep going, "" Ruby said, again waking me."," "" Pokračujte, "" ozvala se Ruby a znovu mě vytrhla ze snění."
"going","go","Pokračujte","pokračovat","impf"," "" Keep going, "" Ruby said, again waking me."," "" Pokračujte, "" ozvala se Ruby a znovu mě vytrhla ze snění."
"wanted","want","chtěl","chtít","impf"," We raced through Metro, in part because I wanted to see if perhaps there was a fourth story."," Rychle jsme probrali Metro, hlavně proto, že jsem chtěl vidět, jestli tam nebude ještě čtvrtý článek."
"see","see","vidět","vidět","impf"," We raced through Metro, in part because I wanted to see if perhaps there was a fourth story."," Rychle jsme probrali Metro, hlavně proto, že jsem chtěl vidět, jestli tam nebude ještě čtvrtý článek."
"paralyzed","paralyze","ochromen","ochromit","pf"," As I stared at the bedroom ceiling late Saturday morning, I was almost paralyzed with inaction."," Když jsem v sobotu pozdě dopoledne koukal v ložnici do stropu, byl jsem téměř ochromen nečinností."
"want","want","nechtělo","chtít","impf"," I did not want to go to the office."," Do kanceláře se mi nechtělo."
"expected","expect","čekala","čekat","impf"," She expected me to ask about her last motel visit."," Ruby čekala, že se jí zeptám, jak to bylo s tím posledním motelem."
"ask","ask","zeptám","zeptat","pf"," She expected me to ask about her last motel visit."," Ruby čekala, že se jí zeptám, jak to bylo s tím posledním motelem."
"thought","think","Měl","mít","impf"," I certainly wanted to, but thought better of it."," Měl jsem to pochopitelně v úmyslu, ale rozmyslel jsem si to."
"poured","pour","nalil","nalít","pf"," When the coffee was ready, I poured two cups and set them on the desk."," Když byla káva hotová, nalil jsem dva šálky a postavil je na stůl."
"set","set","postavil","postavit","pf"," When the coffee was ready, I poured two cups and set them on the desk."," Když byla káva hotová, nalil jsem dva šálky a postavil je na stůl."
"called","call","Zatelefonoval","zatelefonovat","pf"," I called Rudolph, managing partner of my division, antitrust, and relayed the message."," Zatelefonoval jsem Rudolphovi, což je společník firmy a vedoucí mého oddělení, tedy protimonopolního, a vzkaz jsem mu vyřídil."
"asked","ask","zeptal","zeptat","pf"," "" You okay, Mike? "" he asked me."," "" Jsi v pořádku, Mikeu? "" zeptal se mě."
"said","say","odpověděl","odpovědět","pf"," "" Wonderful, "" I said."," "" Skvěle, "" odpověděl jsem."
"do","do","udělej","udělat","pf"," "" Please do whatever he wants. """," "" Prosím tě, udělej všechno, co bude chtít. """
"wants","want","chtít","chtít","impf"," "" Please do whatever he wants. """," "" Prosím tě, udělej všechno, co bude chtít. """
"want","want","chce","chtít","impf"," "" What does he want? """," "" A co chce? """
"waved","wave","mávl","mávnout","pf"," Mister waved the gun and the conversation was over."," Pán mávl puškou a tím rozhovor ukončil."
"ask","ask","zeptal","zeptat","pf"," Let me ask you something."," Rád bych se tě na něco zeptal."
"wake","wake","probudíš","probudit","pf"," What will you do if you wake up one day and you 're, let 's say, sixty years old."," Představ si, že se jednoho dne probudíš a uvědomíš si, že je ti, řekněme, šedesát."
"say","say","řekněme","říci","pf"," What will you do if you wake up one day and you 're, let 's say, sixty years old."," Představ si, že se jednoho dne probudíš a uvědomíš si, že je ti, řekněme, šedesát."
"saving","save","zachránit","zachránit","pf"," You 're tired of saving the world because it ca n't be saved."," Jsi unavený ze samého zachraňování světa, jelikož svět se stejně nedá zachránit."
"saved","save","zachránit","zachránit","pf"," You 're tired of saving the world because it ca n't be saved."," Jsi unavený ze samého zachraňování světa, jelikož svět se stejně nedá zachránit."
"making","make","vydělávala","vydělávat","impf"," You do n't have a pot to piss in, not a dime, no firm, no partners, no wife making big bucks as a brain surgeon, nobody to catch you."," Nemáš ani nočník, do kterýho by ses moh vymočit, nemáš nic, ani floka, žádnou firmu, žádný společníky, žádnou manželku, která by vydělávala dlouhý prachy jako mozkový chirurg, nikoho, komu by na tobě záleželo."
"do","do","dělat","dělat","impf"," What will you do? """," Co budeš dělat? """
"report","report","ohlásit","ohlásit","pf"," He could report to Rudolph and the others that he had at least tried to talk me out of it."," Může Rudolphovi a ostatním ohlásit, že se mi to alespoň snažil vymluvit."
"tried","try","snažil","snažit","impf"," He could report to Rudolph and the others that he had at least tried to talk me out of it."," Může Rudolphovi a ostatním ohlásit, že se mi to alespoň snažil vymluvit."
"talk","talk","vymluvit","vymluvit","pf"," He could report to Rudolph and the others that he had at least tried to talk me out of it."," Může Rudolphovi a ostatním ohlásit, že se mi to alespoň snažil vymluvit."
"answer","answer","neodpověděl","odpovědět","pf"," No one could answer."," Nikdo mi neodpověděl."
"said","say","řekli","říci","pf"," It seemed like an hour passed before they said you were okay."," Než mi řekli, že jsi v pořádku, uběhla snad hodina."
"call","call","zavolat","zavolat","pf"," I was going to call you when I got home, but the kids would n't leave me alone."," Chtěl jsem ti zavolat, až dorazím domů, jenže děcka mi nedala pokoj."
"got","get","dorazím","dorazit","pf"," I was going to call you when I got home, but the kids would n't leave me alone."," Chtěl jsem ti zavolat, až dorazím domů, jenže děcka mi nedala pokoj."
"Forget","forget","Zapomeň","zapomenout","pf"," "" Forget it. """," "" Zapomeň na to. """
"went","go","odešla","odejít","pf"," She drained her glass, and went to the bedroom."," Dopila víno a odešla do ložnice."
"thought","think","pomyslel","pomyslet","pf"," How pathetic, I thought."," To je dojemný, pomyslel jsem si."
"thought","think","myslela","myslet","impf"," Even though she thought I was losing my mind, Claire had found it hard to criticize a saint."," Claire si sice myslela, že jsem se pomátl, ale bylo pro ni těžké kritizovat světce."
"criticize","criticize","kritizovat","kritizovat","impf"," Even though she thought I was losing my mind, Claire had found it hard to criticize a saint."," Claire si sice myslela, že jsem se pomátl, ale bylo pro ni těžké kritizovat světce."
"running","run","tekla","téci","impf"," There was a roof up there, a toilet not far away, running water."," Střecha tam taky byla, na záchod nebylo daleko a voda tekla."
"sign","sign","Podepsal","podepsat","pf"," "" Did you sign a lease? """," "" Podepsal jste nějakou smlouvu? """
"told","tell","řek","říci","pf"," Dude told me that the apartment was illegal, so nothing was in writing."," Ten chlápek mi řek, že byt je tam načerno, takže nebudeme nic sepisovat."
"Told","tell","řek","říci","pf"," Told me to say I was squatting in case anybody asked. """," Taky mi řek, že kdyby se někdo ptal, mám říct, že jsem se tam naboural. """
"say","say","řek","říci","pf"," Told me to say I was squatting in case anybody asked. """," Taky mi řek, že kdyby se někdo ptal, mám říct, že jsem se tam naboural. """
"asked","ask","ptal","ptát","impf"," Told me to say I was squatting in case anybody asked. """," Taky mi řek, že kdyby se někdo ptal, mám říct, že jsem se tam naboural. """
"Told","tell","říct","říci","pf"," Told me to say I was squatting in case anybody asked. """," Taky mi řek, že kdyby se někdo ptal, mám říct, že jsem se tam naboural. """
"say","say","říct","říci","pf"," Told me to say I was squatting in case anybody asked. """," Taky mi řek, že kdyby se někdo ptal, mám říct, že jsem se tam naboural. """
"wanted","want","chtěl","chtít","impf"," "" And he wanted cash? """," "" A chtěl platit hotově? """
"pay","pay","Platil","platit","impf"," "" Did you pay every month? """," "" Platil jste mu každý měsíc? """
"remembered","remember","vzpomněla","vzpomenout","pf"," She remembered the family from last night, but they had already left when she arrived around nine."," Na tu rodinku z předcházejícího večera si vzpomněla, ale ti prý byli pryč, už když v devět ráno přijela."
"arrived","arrive","přijela","přijet","pf"," She remembered the family from last night, but they had already left when she arrived around nine."," Na tu rodinku z předcházejícího večera si vzpomněla, ale ti prý byli pryč, už když v devět ráno přijela."
"go","go","Jdou","jít","impf"," They go from kitchen to kitchen, shelter to shelter."," Jdou od vývařovny k vývařovně, od útulku k útulku."
"heard","hear","zaslechla","zaslechnout","pf"," Maybe she heard they 're giving out cheese over in Brightwood, or blankets somewhere."," Třeba jejich matka zaslechla, že v Brightwoodu dávají sýr nebo že někde jinde dostane deky."
"giving","give","dávají","dávat","impf"," Maybe she heard they 're giving out cheese over in Brightwood, or blankets somewhere."," Třeba jejich matka zaslechla, že v Brightwoodu dávají sýr nebo že někde jinde dostane deky."
"leaves","leave","nechala","nechat","pf"," She might even have a job at McDonald 's and she leaves the kids with her sister."," Mohla taky klidně dostat práci u McDonalda a nechala děcka u sestry."
"stay","stay","nezůstávají","zůstávat","impf"," But they do n't stay in one place. """," Ale na jednom místě nikdy nezůstávají. """
"hung","hang","visela","viset","impf"," A large fading photograph of Martin Luther King hung crookedly on the back wall."," Na zadní stěně visela nakřivo veliká, blednoucí fotografie Martina Luthera Kinga."
"looking","look","nepodíval","podívat","pf"," I stopped long enough to pull a five-dollar bill from my pocket and throw it at his feet, hardly looking at him."," Zastavil jsem se, vylovil z kapsy pětidolarovku, hodil mu ji k nohám a ani se na něj nepodíval."
"leaned","lean","opřel","opřít","pf"," On P, near the apartment, I leaned on a brick retaining wall in front of someone 's splendid rowhouse."," Na P Street, kousek od bytu, jsem se opřel o zídku před luxusním řadovým domkem."
"hoping","hope","doufal","doufat","impf"," I read the story again, slowly, hoping that somehow the ending would be different."," Znovu jsem si článek pomalu pročetl a doufal, že tentokrát skončí jinak."
"return","return","nevrátila","vrátit","pf"," Why did n't they return to the shelter?"," Proč se matka s rodinou nevrátila do útulku?"
"meant","mean","znamenalo","znamenat","impf"," It was called a working lunch, which meant we abstained from alcohol, which also meant we would bill the client for the time."," Považovali jsme to za pracovní oběd, což znamenalo jednak to, že se vystříháme alkoholu, a jednak to, že účet tentokrát pro změnu zaplatí klient."
"meant","mean","znamenalo","znamenat","impf"," It was called a working lunch, which meant we abstained from alcohol, which also meant we would bill the client for the time."," Považovali jsme to za pracovní oběd, což znamenalo jednak to, že se vystříháme alkoholu, a jednak to, že účet tentokrát pro změnu zaplatí klient."
"ate","eat","Jedli","jíst","impf"," We worked and ate for two hours, so the lunch cost the client fourteen hundred dollars."," Jedli a pracovali jsme dvě hodiny, takže celý oběd přišel klienta na čtrnáct stovek."
"worked","work","pracovali","pracovat","impf"," We worked and ate for two hours, so the lunch cost the client fourteen hundred dollars."," Jedli a pracovali jsme dvě hodiny, takže celý oběd přišel klienta na čtrnáct stovek."
"said","say","Nepovídej","povídat","impf"," "" Oh really, "" she said, with no discernible reaction."," "" Nepovídej, "" utrousila bez jakékoliv viditelné reakce."
"need","need","Potřebuju","potřebovat","impf"," "" I need to see my parents."," "" Potřebuju navštívit rodiče."
"see","see","navštívit","navštívit","pf"," "" I need to see my parents."," "" Potřebuju navštívit rodiče."
"call","call","zavolej","zavolat","pf"," "" Well, call me, "" she said, opening her door."," "" Tak mi zavolej, "" prohlásila a otevřela dveře."
"said","say","prohlásila","prohlásit","pf"," "" Well, call me, "" she said, opening her door."," "" Tak mi zavolej, "" prohlásila a otevřela dveře."
"opening","open","otevřela","otevřít","pf"," "" Well, call me, "" she said, opening her door."," "" Tak mi zavolej, "" prohlásila a otevřela dveře."
"informed","inform","oznámil","oznámit","pf"," Hector informed her that he was with a law firm, that the building had been sold, and that she would be asked to leave in a few days."," Hector jí oznámil, že pracuje v právnické kanceláři, že budovu někdo právě koupil a že ji za několik dní požádají, aby odtud odešla."
"asked","ask","požádají","požádat","pf"," Hector informed her that he was with a law firm, that the building had been sold, and that she would be asked to leave in a few days."," Hector jí oznámil, že pracuje v právnické kanceláři, že budovu někdo právě koupil a že ji za několik dní požádají, aby odtud odešla."
"leave","leave","odešla","odejít","pf"," Hector informed her that he was with a law firm, that the building had been sold, and that she would be asked to leave in a few days."," Hector jí oznámil, že pracuje v právnické kanceláři, že budovu někdo právě koupil a že ji za několik dní požádají, aby odtud odešla."
"said","say","prohlásila","prohlásit","pf"," She at first said she was squatting, then quickly went on the attack."," Nejdřív prohlásila, že se do skladiště vbourala, ale vzápětí přešla do protiútoku."
"rented","rent","Pronajala","pronajmout","pf"," She rented it from a man named Johnny, who came around on the fifteenth of each month to collect a hundred dollars."," Pronajala si ho od muže, který se jmenuje Johnny a přichází vždycky kolem patnáctého, aby vybral po sto dolarech činže."
"came","come","přichází","přicházet","impf"," She rented it from a man named Johnny, who came around on the fifteenth of each month to collect a hundred dollars."," Pronajala si ho od muže, který se jmenuje Johnny a přichází vždycky kolem patnáctého, aby vybral po sto dolarech činže."
"collect","collect","vybral","vybrat","pf"," She rented it from a man named Johnny, who came around on the fifteenth of each month to collect a hundred dollars."," Pronajala si ho od muže, který se jmenuje Johnny a přichází vždycky kolem patnáctého, aby vybral po sto dolarech činže."
"hoped","hope","Doufal","doufat","impf"," If he polled them, I hoped they planned to lie."," Doufal jsem, že jestli se jich zeptá, budou mu ochotni zalhat."
"asked","ask","zeptal","zeptat","pf"," "" You know what I had? "" he asked me."," "" Víš, co jsem měl já? "" zeptal se mě."
"get","get","dostal","dostat","pf"," Free soup, and I was glad to get it."," Ta polívka byla zadarmo a byl jsem rád, že jsem ji dostal."
"nodded","nod","přikývl","přikývnout","pf"," I nodded gravely, as if I suddenly realized the weight of my sin."," Smutně jsem přikývl, jako bych si náhle uvědomil tíhu svého hříchu."
"realized","realize","uvědomil","uvědomit","pf"," I nodded gravely, as if I suddenly realized the weight of my sin."," Smutně jsem přikývl, jako bych si náhle uvědomil tíhu svého hříchu."
"agree","agree","souhlasit","souhlasit","impf"," We do n't have to agree on a twoyear suspension. """," Nemusíme přece souhlasit s dvouletým zákazem činnosti. """
"thought","think","Měl","mít","impf"," "" I thought it was not negotiable. """," "" Měl jsem dojem, že se o tom nechtějí dohadovat. """
"need","need","musíme","muset","impf"," But you need to do some research."," Ale musíme si k tomu nasbírat nějaké podklady."
"Find","find","Najít","najít","pf"," Find similar cases, if they 're out there."," Najít podobné případy, pokud vůbec existujou."
"think","think","Myslíš","myslet","impf"," "" You think it 's happened before? """," "" Myslíš, že se něco takového už někdy stalo? """
"think","think","pomysleli","pomyslet","pf"," What would my friends think if they could see me in the dark kitchen, humming to a litde street baby, praying that the diaper was only wet?"," Co by si o mně přátelé pomysleli, kdyby mě tu viděli, jak bloumám po ztemnělé kuchyni, pobrukuju cosi nemluvněti z ulice a modlím se, aby ta plena byla opravdu jen mokrá?"
"see","see","viděli","vidět","impf"," What would my friends think if they could see me in the dark kitchen, humming to a litde street baby, praying that the diaper was only wet?"," Co by si o mně přátelé pomysleli, kdyby mě tu viděli, jak bloumám po ztemnělé kuchyni, pobrukuju cosi nemluvněti z ulice a modlím se, aby ta plena byla opravdu jen mokrá?"
"smell","smell","cítím","cítit","impf"," I did n't smell anything foul, though I was certain I could feel lice jumping from its head to mine."," Nevšiml jsem si, že by dítě nějak obzvlášť zapáchalo špínou, i když jsem si byl jist, že cítím, jak mi vši přeskakují z jeho hlavy do vlasů."
"feel","feel","cítím","cítit","impf"," I did n't smell anything foul, though I was certain I could feel lice jumping from its head to mine."," Nevšiml jsem si, že by dítě nějak obzvlášť zapáchalo špínou, i když jsem si byl jist, že cítím, jak mi vši přeskakují z jeho hlavy do vlasů."
"jumping","jump","přeskakují","přeskakovat","impf"," I did n't smell anything foul, though I was certain I could feel lice jumping from its head to mine."," Nevšiml jsem si, že by dítě nějak obzvlášť zapáchalo špínou, i když jsem si byl jist, že cítím, jak mi vši přeskakují z jeho hlavy do vlasů."
"appeared","appear","objevil","objevit","pf"," My best friend Mordecai appeared and turned on a switch."," Konečně se objevil můj nejlepší přítel Mordecai a otočil vypínačem."
"turned","turn","otočil","otočit","pf"," My best friend Mordecai appeared and turned on a switch."," Konečně se objevil můj nejlepší přítel Mordecai a otočil vypínačem."
"wanted","want","Toužili","toužit","impf"," They wanted someone to listen to them, and that was my job."," Toužili po někom, kdo by je vyslechl, a to byl můj úkol."
"spent","spend","strávil","strávit","pf"," The list grew to seventeen, and I spent four hours counseling."," Seznam se nakonec rozrostl na sedmnáct jmen a já strávil poskytováním rad čtyři hodiny."
"forgot","forget","zapomněl","zapomenout","pf"," I forgot about the coming battle with Drake & Sweeney."," Na blížící se bitvu s Drakem & Sweeneym jsem zapomněl."
"need","need","potřebujeme","potřebovat","impf"," To be honest, we need a fresh face with some new ideas. """," Abych byl upřímný, potřebujeme nový obličej a nové nápady. """
"do","do","nedělá","dělat","impf"," "" You do n't do it for the money."," "" Tohle člověk nedělá kvůli penězům."
"do","do","nedělá","dělat","impf"," "" You do n't do it for the money."," "" Tohle člověk nedělá kvůli penězům."
"do","do","Dělá","dělat","impf"," You do it for your soul. """," Dělá to kvůli vlastní duši. """
"kept","keep","držela","držet","impf"," MY SOUL kept me awake most of the night."," Duše mě držela vzhůru skoro celou noc."
"Did","do","šel","jít","impf"," Did I have the guts to walk away?"," Mám dost kuráže, abych se na všechno vykašlal a šel?"
"walk","walk","šel","jít","impf"," Did I have the guts to walk away?"," Mám dost kuráže, abych se na všechno vykašlal a šel?"
"placed","place","položil","položit","pf"," I realized this as I gently placed its head on my shoulder and began patting its rear."," Zjistil jsem to, když jsem si opatrně položil jeho hlavičku na rameno a začal ho plácat po zadečku."
"began","begin","začal","začít","pf"," I realized this as I gently placed its head on my shoulder and began patting its rear."," Zjistil jsem to, když jsem si opatrně položil jeho hlavičku na rameno a začal ho plácat po zadečku."
"searching","search","hledat","hledat","impf"," I moved to the kitchen, desperately searching for Mordecai or another volunteer to rescue me."," Honem jsem se vydal do kuchyně a zoufale začal hledat Mordecaie nebo nějakého jiného dobrovolníka, aby mě zachránili."
"rescue","rescue","zachránili","zachránit","pf"," I moved to the kitchen, desperately searching for Mordecai or another volunteer to rescue me."," Honem jsem se vydal do kuchyně a zoufale začal hledat Mordecaie nebo nějakého jiného dobrovolníka, aby mě zachránili."
"left","leave","odešla","odejít","pf"," Miss Dolly had left an hour earlier."," Slečna Dolly odešla domů už asi před hodinou."
"looking","look","hledal","hledat","impf"," To my relief and surprise, the child grew quiet as I walked around the stove, patting and cooing and looking for a towel or something."," Jak jsem přecházel sem a tam kolem sporáku, poplácával nemluvně, broukal mu a hledal ručník nebo něco podobného, dítě k mému překvapení ztichlo."
"doing","do","dělám","dělat","impf"," What the hell was I doing?"," Co tady sakra dělám?"
"started","start","začal","začít","pf"," The choir started to hum and sway."," Sbor začal broukat melodii a kolébat se."
"open","open","otevřou","otevřít","pf"," The ushers arranged flowers around the caskets, and I thought for one horrifying second they were going to open them."," Zřízenci naskládali kolem rakví kytice a mně na jednu jedinou hrozivou vteřinu blesklo hlavou, že rakve otevřou."
"used","use","používali","používat","impf"," The food was on a small cart, one our paralegals used to haul around the enormous amounts of paper we generated."," Jídlo bylo přichystané na malém servírovacím vozíku, jaké naši praktikanti používali k převážení obrovských stohů papírů, které jsme vytvářeli."
"generated","generate","vytvářeli","vytvářet","impf"," The food was on a small cart, one our paralegals used to haul around the enormous amounts of paper we generated."," Jídlo bylo přichystané na malém servírovacím vozíku, jaké naši praktikanti používali k převážení obrovských stohů papírů, které jsme vytvářeli."
"see","see","Zahlédl","zahlédnout","pf"," I could see four large plastic containers of soup, and a brown paper bag filled with bread."," Zahlédl jsem čtyři velké umělohmotné bandasky s polévkou a hnědý papírový sáček plný chleba."
"Do","do","udělejte","udělat","pf"," Do a dozen with peanut butter every now and then."," Čas od času jich udělejte pár s pomazánkou z burských oříšků."
"disappeared","disappear","zmizel","zmizet","pf"," He slapped me on the shoulder and disappeared."," Plácl mě po rameni a zmizel."
"made","make","vyrobil","vyrobit","pf"," I hurriedly made ten sandwiches, and declared myself to be proficient."," Kvapně jsem vyrobil deset sendvičů a dospěl k závěru, že jsem se to docela slušně naučil."
"liked","like","milovala","milovat","impf"," There was a picture of the mayor on the front page, and since she liked stories about city politics, and since the mayor was always good for some color, I selected it first."," Na titulní straně byla fotografie starosty, a jelikož Ruby milovala články o politice města a starosta byl vždycky dobrý předmět zájmu, začal jsem s ním."
"asking","ask","žádali","žádat","impf"," It was a Saturday interview in which the mayor and council, acting together in a shaky and temporary alliance, were asking for a Justice Department investigation into the deaths of Lontae Burton and family."," Šlo o sobotní interview, v němž starosta a městská rada, postupující tentokrát v křehké a dočasné jednotě, žádali, aby ministerstvo spravedlnosti přešetřilo smrt Lontae Burtonové a její rodiny."
"implied","imply","naznačoval","naznačovat","impf"," The mayor strongly implied that he thought so, but bring in Justice!"," Starosta téměř otevřeně naznačoval, že si to myslí, ale zjedná spravedlnost!"
"thought","think","myslí","myslet","impf"," The mayor strongly implied that he thought so, but bring in Justice!"," Starosta téměř otevřeně naznačoval, že si to myslí, ale zjedná spravedlnost!"
"thinking","think","myslet","myslet","impf"," For some reason, I kept thinking of the post office and all those horrible shootings - a disgruntled employee returns after lunch with an arsenal and wipes out fifteen of his co-workers."," Z nějakého důvodu jsem musel myslet na tu známou poštu a všechno to hrozné střílení, k němuž v ní došlo - na rozladěného zaměstnance, který se vrátil z oběda s celým arzenálem a odpráskl patnáct svých spolupracovníků."
"push","push","tlačit","tlačit","impf"," I was not inclined to push harder."," Nechtělo se mi víc na něj tlačit."
"do","do","udělal","udělat","pf"," That 's exactly what Rafter would do."," Přesně to by totiž Rafter udělal."
"want","want","Nechtěl","chtít","impf"," I did n't want to get shot."," Nechtěl jsem se nechat zastřelit."
"hear","hear","slyšeli","slyšet","impf"," "" Cops everywhere, "" he said, just loud enough for us to hear."," "" Všude samí poldové, "" poznamenal tak tiše, že jsme to sotva slyšeli."
"signed","sign","Podepsal","podepsat","pf"," We signed the inventory sheets, and left with the personal assets of the Lontae Burton family."," Podepsal seznam předmětů z pozůstalosti, vzali jsme osobní věci rodiny Lontae Burtonové do náruče a odešli."
"left","leave","odešli","odejít","pf"," We signed the inventory sheets, and left with the personal assets of the Lontae Burton family."," Podepsal seznam předmětů z pozůstalosti, vzali jsme osobní věci rodiny Lontae Burtonové do náruče a odešli."
"want","want","Chceš","chtít","impf"," Do you want your coat back? """," Chceš si tu bundu vzít zpátky? """
"Do","do","vzít","vzít","pf"," Do you want your coat back? """," Chceš si tu bundu vzít zpátky? """
"thought","think","neuvažovali","uvažovat","impf"," The file was a huge problem, he said, as if we had not thought about it."," Ona je totiž trochu potíž s tím spisem, namítl jsem, jako bychom o vyšším procentu nikdy ani neuvažovali."
"giving","give","dával","dávat","impf"," Was he some overheated doctor, married with children, or a young virile reed student giving her what she 'd missed from me?"," Byl to nažhavený doktor s manželkou a dětmi, nebo mladý nadržený rnedik, který jí dával to, co jí se mnou chybělo?"
"missed","miss","chybělo","chybět","impf"," Was he some overheated doctor, married with children, or a young virile reed student giving her what she 'd missed from me?"," Byl to nažhavený doktor s manželkou a dětmi, nebo mladý nadržený rnedik, který jí dával to, co jí se mnou chybělo?"
"matter","matter","nezáleží","záležet","impf"," I kept telling myself it did n't matter."," Neustále jsem si opakoval, že na tom nezáleží."
"go","go","jde","jít","impf"," She could go to hell for all I cared."," Pokud jde o mě, může jít ta ženská klidně k čertu!"
"go","go","jít","jít","impf"," She could go to hell for all I cared."," Pokud jde o mě, může jít ta ženská klidně k čertu!"
"forgotten","forget","zapomněl","zapomenout","pf"," She was done, dismissed, forgotten."," Skončil jsem s ní, nechal ji běžel, zapomněl na ni."
"living","live","bydlel","bydlet","impf"," Thirty-two days earlier I had been married to someone else, living in a different apartment, working in a different firm, a complete stranger to the woman I was now holding."," Před dvaatřiceti dny jsem byl s někým ženatý, bydlel jsem v jiném bytě, pracoval v jiné firmě a ženu, kterou teď držím v náručí, jsem vůbec neznal."
"working","work","pracoval","pracovat","impf"," Thirty-two days earlier I had been married to someone else, living in a different apartment, working in a different firm, a complete stranger to the woman I was now holding."," Před dvaatřiceti dny jsem byl s někým ženatý, bydlel jsem v jiném bytě, pracoval v jiné firmě a ženu, kterou teď držím v náručí, jsem vůbec neznal."
"holding","hold","držím","držet","impf"," Thirty-two days earlier I had been married to someone else, living in a different apartment, working in a different firm, a complete stranger to the woman I was now holding."," Před dvaatřiceti dny jsem byl s někým ženatý, bydlel jsem v jiném bytě, pracoval v jiné firmě a ženu, kterou teď držím v náručí, jsem vůbec neznal."
"carried","carry","neměla","mít","impf"," Ruby, as far as Megan knew, carried no infectious diseases."," Ruby, pokud mohla Megan soudil, žádnou infekéní chorobu neměla."
"left","leave","odcházel","odcházet","impf"," When I left, the women were crowded into the main room, singing songs."," Když jsem odcházel, ženy se nahrnuly do hlavní místnosti a začaly zpívat."
"singing","sing","zpívat","zpívat","impf"," When I left, the women were crowded into the main room, singing songs."," Když jsem odcházel, ženy se nahrnuly do hlavní místnosti a začaly zpívat."
"knocked","knock","zaklepala","zaklepat","pf"," I WAS HARD AT WORK at my desk when Sofia knocked on my door and entered before I could answer."," Seděl jsem u stolu a byl jsem po uši zabraný do práce, když na dveře zaklepala Sofia a vešla, ještě než jsem ji k tomu stačil vyzval."
"entered","enter","vešla","vejít","pf"," I WAS HARD AT WORK at my desk when Sofia knocked on my door and entered before I could answer."," Seděl jsem u stolu a byl jsem po uši zabraný do práce, když na dveře zaklepala Sofia a vešla, ještě než jsem ji k tomu stačil vyzval."
"looking","look","hledáš","hledat","impf"," "" Mordecai says you 're looking for someone, "" she said."," "" Mordecai se zmínil, že někoho hledáš, "" prohlásila."
"says","say","prohlásila","prohlásit","pf"," "" Mordecai says you 're looking for someone, "" she said."," "" Mordecai se zmínil, že někoho hledáš, "" prohlásila."
"said","say","prohlásila","prohlásit","pf"," "" Mordecai says you 're looking for someone, "" she said."," "" Mordecai se zmínil, že někoho hledáš, "" prohlásila."
"take","take","dělat","dělat","impf"," She held a legal pad, ready to take notes."," V ruce třímala poznámkový blok a byla připravená dělat si poznámky."
