"sat","sit","Posadil","posadit","pf"," He sat across from them in an unstable wicker chair."," Posadil se proti nim na rozvrzanou otočnou židli."
"moved","move","pohnul","pohnout","pf"," The sun was up again before he moved."," A znovu se pohnul, až když už slunce stálo vysoko."
"awoke","awake","probudil","probudit","pf"," After such a long period of rest, he awoke surprisingly clearheaded, and very hungry."," Po tak dlouhém odpočinku se probudil s překvapivě čistou hlavou a s velkým hladem."
"renting","rent","najal","najmout","pf"," She had not stopped to question Lake 's story about renting the box in a clandestine effort to expose fraud at the Pentagon."," Neobtěžovala se přemítáním o Lakeově historce, že si schránku najal, protože se pokoušel tajně odhalit nějaký podvod v Pentagonu."
"expose","expose","odhalit","odhalit","pf"," She had not stopped to question Lake 's story about renting the box in a clandestine effort to expose fraud at the Pentagon."," Neobtěžovala se přemítáním o Lakeově historce, že si schránku najal, protože se pokoušel tajně odhalit nějaký podvod v Pentagonu."
"matter","matter","Nezáleželo","záležet","impf"," It did n't matter to her, nor did she have time to ask a lot of questions."," Nezáleželo jí na tom a na nějaké velké dumání neměla dost času."
"checked","check","ověřoval","ověřovat","impf"," "" A thousand bucks and the mail does n't get checked; "" Spicer said."," "" Tisíc dolarů - a pošta se nebude prohlížet? "" ověřoval si to Spicer."
"smiled","smile","usmál","usmát","pf"," Link smiled at both of them and left the room."," Link se na oba usmál a vyšel ven."
"looked","look","nahlédl","nahlédnout","pf"," He positioned himself outside the door, and for the benefit of the closed-circuit cameras looked through the window occasionally."," Postavil se před dveře a pro radost průmyslové televizi čas od času nahlédl okénkem dovnitř."
"took","take","zabralo","zabrat","pf"," The exchange of mail happened first and took only a second."," Nejdřív si vyměnili poštu, to jim zabralo jen pár vteřin."
"threaten","threaten","hrozíme","hrozit","impf"," We always threaten to find and punish those responsible. """," Vždycky hrozíme, že pachatele najdeme a potrestáme. """
"find","find","najdeme","najít","pf"," We always threaten to find and punish those responsible. """," Vždycky hrozíme, že pachatele najdeme a potrestáme. """
"punish","punish","potrestáme","potrestat","pf"," We always threaten to find and punish those responsible. """," Vždycky hrozíme, že pachatele najdeme a potrestáme. """
"promising","promise","slibuje","slibovat","impf"," Quick clips of President Bush on two separate occasions angrily promising retaliation-another attack, more bodies."," Rychlé záběry na prezidenta Bushe, jak při dvou různých příležitostech nakvašeně slibuje odplatu, a pak další pumový útok a další mrtvoly."
"dragging","drag","vleče","vléci","impf"," Then footage of a terrorist standing in the door of a jetliner, dragging off the body of an American soldier."," Nato záběry teroristy, jak stojí u dveří dopravního tryskového letadla a vleče ven tělo amerického vojáka."
"scare","scare","vyděsily","vyděsit","pf"," The news would scare him even more, but it might also make him unpredictable."," Ty zprávy by jej sice ještě víc vyděsily, ale zároveň by začal být nepředvídatelný."
"thought","think","myslejí","myslet","impf"," There was a chance he knew more than they thought."," A je tu možnost, že toho ví víc, než si oni myslejí."
"work","work","dělat","dělat","impf"," Deville would work on plans to take them out, but Teddy was very reluctant."," Deville by mohl začít dělat na plánu, jak je oddělat, ale Teddymu se do toho vůbec nechtělo."
"take","take","dělat","dělat","impf"," Deville would work on plans to take them out, but Teddy was very reluctant."," Deville by mohl začít dělat na plánu, jak je oddělat, ale Teddymu se do toho vůbec nechtělo."
"killing","kill","Zabít","zabít","pf"," He had no qualms about killing the three, but he was not convinced it would protect Lake."," Zabít je všechny tři by mu nezpůsobilo žádné výčitky, ale nebyl přesvědčen, že by tím Lakea ochránil."
"convinced","convince","přesvědčen","přesvědčit","pf"," He had no qualms about killing the three, but he was not convinced it would protect Lake."," Zabít je všechny tři by mu nezpůsobilo žádné výčitky, ale nebyl přesvědčen, že by tím Lakea ochránil."
"protect","protect","ochránil","ochránit","pf"," He had no qualms about killing the three, but he was not convinced it would protect Lake."," Zabít je všechny tři by mu nezpůsobilo žádné výčitky, ale nebyl přesvědčen, že by tím Lakea ochránil."
"told","tell","řekli","říci","pf"," What if the Brethren had told someone else?"," Co když to členové Bratrstva řekli ještě někomu?"
"do","do","provádět","provádět","impf"," Yet another section would do nothing but research-military hardware, its costs, new gadgets, futuristic weapons, Russian and Chinese innovations - anything that candidate Lake might need to know."," A ještě jiné oddělení bude provádět výhradně jen rešerše : vojenská technika, náklady na ni, nové armádní hračky, futuristické zbraně, ruské a čínské inovace - prostě cokoli, co by pan kandidát Lake mohl potřebovat vědět."
"need","need","potřebovat","potřebovat","impf"," Yet another section would do nothing but research-military hardware, its costs, new gadgets, futuristic weapons, Russian and Chinese innovations - anything that candidate Lake might need to know."," A ještě jiné oddělení bude provádět výhradně jen rešerše : vojenská technika, náklady na ni, nové armádní hračky, futuristické zbraně, ruské a čínské inovace - prostě cokoli, co by pan kandidát Lake mohl potřebovat vědět."
"work","work","pracovat","pracovat","impf"," Tyner herself would work on raising money from foreign governments, one of her specialties."," Tynerová sama bude pracovat na shánění peněz od cizích vlád, což je jedna z jejích specialit."
"operating","operate","Operují","operovat","impf"," They 're operating with impunity because we lack the commitment to fight."," Operují beztrestně jen proto, že nám chybí odvaha k boji."
"declare","declare","vyhlásíme","vyhlásit","pf"," When I 'm President, we 'll declare war on these terrorists and stop the killing. """," Až budu prezidentem, vyhlásíme teroristům válku a zabíjení zastavíme. """
"woke","wake","probudila","probudit","pf"," The tough talk was contagious, and as America woke up to the terrible news in Cairo, the country was also treated to a brash chorus of threats and ultimatums from the other seven candidates."," Jeho rázné projevy byly nakažlivé, a tak když se Amerika probudila a začala se dozvídat, co se v Káhiře stalo strašného, dostalo se jí sborem od sedmi dalších kandidátů záplavy výhružek a ultimát."
"hired","hire","najali","najmout","pf"," The music was carefully ratcheted up a couple of notches by a sound consultant who was a member of a sound team Lake 's people had hired for $24, 000 for the event."," Hudba svědomitě přidávala a přidávala, a to na povel poradce, jenž patřil k partě zvukařů, kterou si Lakeovi lidé najali jen pro tuto příležitost za čtyřiadvacet tisíc dolarů."
"fell","fall","padaly","padat","impf"," Balloons fell like manna."," Balónky padaly jako mana nebeská."
"sounded","sound","znělo","znít","impf"," Some were popped by workers who 'd been asked to pop them, so for a few seconds the hangar sounded like the first wave of a ground attack."," Některé praskaly, protože části dělníků bylo řečeno, ať je propichují, a tak to v hale pár vteřin znělo, jako když útočí první vlna pozemních vojsk."
"think","think","myslíte","myslet","impf"," "" And you think the Whiz owes you these lost profits? "" asked ex-Chief Justice FinnYarber, now plucking his eyebrows."," "" A vy si myslíte, že vám Vykuk ten ušlý zisk dluží? "" zeptal se někdejší hlavní soudce Finn Yarber a popotahoval se za obočí."
"owes","owe","dluží","dlužit","impf"," "" And you think the Whiz owes you these lost profits? "" asked ex-Chief Justice FinnYarber, now plucking his eyebrows."," "" A vy si myslíte, že vám Vykuk ten ušlý zisk dluží? "" zeptal se někdejší hlavní soudce Finn Yarber a popotahoval se za obočí."
"asked","ask","zeptal","zeptat","pf"," "" And you think the Whiz owes you these lost profits? "" asked ex-Chief Justice FinnYarber, now plucking his eyebrows."," "" A vy si myslíte, že vám Vykuk ten ušlý zisk dluží? "" zeptal se někdejší hlavní soudce Finn Yarber a popotahoval se za obočí."
"bought","buy","koupil","koupit","pf"," Look, what makes the deal stink even worse is that Whiz bought ValueNow for himself. """," A jestli ta věc kvůli něčemu smrdí ještě víc, tak kvůli tomu, že Vykuk si akcie ValueNow koupil sám. """
"said","say","řekl","říci","pf"," "" That 's a damned lie, "" Whiz said."," "" To je svinská lež, "" řekl Vykuk."
"wanted","want","chtěli","chtít","impf"," If you wanted to lose a case before the Brethren, just offend Beech with your language."," Když jste chtěli u Bratrstva prohrát při, stačilo podráždit Beeche vulgárním slovníkem."
"lose","lose","prohrát","prohrát","pf"," If you wanted to lose a case before the Brethren, just offend Beech with your language."," Když jste chtěli u Bratrstva prohrát při, stačilo podráždit Beeche vulgárním slovníkem."
"miss","miss","chyběly","chybět","impf"," But he would miss his children and grandchildren."," Jenže by mu chyběly děti a vnoučata."
"learn","learn","nedozvěděl","dozvědět","pf"," And what if this Ricky monster did n't learn of the suicide, and sent another letter, and they found it, and somehow Quince got himself outed anyway, long after his funeral?"," A co kdyby se Ricky, ta zrůda, o jeho smrti nedozvěděl a poslal další dopis, takže by se ostuda provalila dlouho po jeho pohřbu?"
"sent","send","poslal","poslat","pf"," And what if this Ricky monster did n't learn of the suicide, and sent another letter, and they found it, and somehow Quince got himself outed anyway, long after his funeral?"," A co kdyby se Ricky, ta zrůda, o jeho smrti nedozvěděl a poslal další dopis, takže by se ostuda provalila dlouho po jeho pohřbu?"
"got","get","poslal","poslat","pf"," And what if this Ricky monster did n't learn of the suicide, and sent another letter, and they found it, and somehow Quince got himself outed anyway, long after his funeral?"," A co kdyby se Ricky, ta zrůda, o jeho smrti nedozvěděl a poslal další dopis, takže by se ostuda provalila dlouho po jeho pohřbu?"
"trusted","trust","nedůvěřoval","důvěřovat","impf"," The next lousy idea involved a conspiracy with his secretary, a woman he trusted marginally to begin with."," Další hloupý nápad : co kdyby se smluvil se svou sekretářkou, ženou, které navíc tak úplně nedůvěřoval?"
"give","give","Dáme","dát","pf"," "" We give you some money, and you work as a double agent."," "" Dáme vám nějaké peníze a vy budete pracovat jako dvojí agent."
"work","work","pracovat","pracovat","impf"," "" We give you some money, and you work as a double agent."," "" Dáme vám nějaké peníze a vy budete pracovat jako dvojí agent."
"talk","talk","mluvit","mluvit","impf"," We were you when you talk to Ricky."," Až budete mluvit s Rickym, napíchneme si to."
"see","see","číst","číst","impf"," We see all the mail."," Budeme číst všechnu poštu."
"do","do","neuděláte","udělat","pf"," You do n't make a move until we discuss it. """," Bez dohody s námi neuděláte vůbec nic. """
"make","make","neuděláte","udělat","pf"," You do n't make a move until we discuss it. """," Bez dohody s námi neuděláte vůbec nic. """
"found","find","Našla","najít","pf"," A routine check of Mailbox America by a surveillance team found it."," Našla ho sledovací parta při pravidelné obhlídce ve firmě Mailbox America."
"examined","examine","prohlédli","prohlédnout","pf"," The envelope was examined, then quickly taken to Langley."," Jen co si obálku prohlédli, rychleji vzali do Langley."
"taken","take","vzali","vzít","pf"," The envelope was examined, then quickly taken to Langley."," Jen co si obálku prohlédli, rychleji vzali do Langley."
"holding","hold","měl","mít","impf"," Teddy was between briefings, alone for a moment in his office, when Deville rushed in, holding a thin file."," Teddy měl právě mezi dvěma poradami a na chvilku byl sám ve své kanceláři, když tu se dovnitř vřítil Deville s tenkou složkou v ruce."
"got","get","dostali","dostat","pf"," "" We got this thirty minutes ago; "" he said as he handed over three sheets of paper."," "" Tohle jsme dostali před půl hodinou, "" oznámil a podal mu tři listy papíru."
"handed","hand","podal","podat","pf"," "" We got this thirty minutes ago; "" he said as he handed over three sheets of paper."," "" Tohle jsme dostali před půl hodinou, "" oznámil a podal mu tři listy papíru."
"buying","buy","koupil","koupit","pf"," It had been near the airline counter, as Trevor was turning to leave after buying his ticket."," Bylo to u přepážky letecké společnosti, Trevor si zrovna koupil lístek a chystal se k odchodu."
"watching","watch","dívala","dívat","impf"," The face was watching him."," Tahle tvář se na něj dívala."
"See","see","uvidíte","uvidět","pf"," See a face once, and you do n't even know it."," Když nějaký obličej uvidíte jednou, ani si ho nevšimnete."
"See","see","spatříte","spatřit","pf"," See it again a half hour later, and somebody is watching every move you make."," Ale když ho spatříte znovu po půlhodině, víte, že někdo sleduje každý váš pohyb."
"See","see","sleduje","sledovat","impf"," See it again a half hour later, and somebody is watching every move you make."," Ale když ho spatříte znovu po půlhodině, víte, že někdo sleduje každý váš pohyb."
"watching","watch","sleduje","sledovat","impf"," See it again a half hour later, and somebody is watching every move you make."," Ale když ho spatříte znovu po půlhodině, víte, že někdo sleduje každý váš pohyb."
"ordered","order","poručil","poručit","pf"," Stop drinking, Trevor ordered himself."," Přestaň nasávat, poručil si Trevor."
"allow","allow","dovolí","dovolit","pf"," They do a good job of this, yet they allow these ignorant thugs who guard the grounds to threaten us, fragile as we still are, and in doing so break down what we 've worked so hard to produce."," Odvedou zkrátka dobrou práci - a přitom dovolí, aby nám tihle nahlouplí mordýři, co kliniku hlídají, vyhrožovali, ačkoli jsme pořád tak zranitelní, a tím zničí všechno, k čemu jsme se tak namáhavě propracovali."
"guard","guard","hlídají","hlídat","impf"," They do a good job of this, yet they allow these ignorant thugs who guard the grounds to threaten us, fragile as we still are, and in doing so break down what we 've worked so hard to produce."," Odvedou zkrátka dobrou práci - a přitom dovolí, aby nám tihle nahlouplí mordýři, co kliniku hlídají, vyhrožovali, ačkoli jsme pořád tak zranitelní, a tím zničí všechno, k čemu jsme se tak namáhavě propracovali."
"threaten","threaten","vyhrožovali","vyhrožovat","impf"," They do a good job of this, yet they allow these ignorant thugs who guard the grounds to threaten us, fragile as we still are, and in doing so break down what we 've worked so hard to produce."," Odvedou zkrátka dobrou práci - a přitom dovolí, aby nám tihle nahlouplí mordýři, co kliniku hlídají, vyhrožovali, ačkoli jsme pořád tak zranitelní, a tím zničí všechno, k čemu jsme se tak namáhavě propracovali."
"hide","hide","schovávám","schovávat","impf"," I hide in my room when I 'm supposed to be tanning and lifting weights."," Když se mám jít opalovat nebo cvičit do činkárny, schovávám se v pokoji."
"sleep","sleep","spát","spát","impf"," I cannot sleep."," Nemůžu spát."
"go","go","jet","jet","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"go","go","dělat","dělat","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"do","do","dělat","dělat","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"take","take","dělat","dělat","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"take","take","trvá","trvat","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"wanted","want","chce","chtít","impf"," He could go anywhere, do anything, and take as long as he wanted."," Může jet kamkoli, dělat cokoli, ať to trvá jak chce dlouho."
"decided","decide","rozhodl","rozhodnout","pf"," He had another draft and decided to spend a few days in Grand Cayman, with his money."," Dal si další točené a rozhodl se, že až bude mít peníze v rukou, stráví pár dnů na ostrově Grand Cayman."
"spend","spend","stráví","strávit","pf"," He had another draft and decided to spend a few days in Grand Cayman, with his money."," Dal si další točené a rozhodl se, že až bude mít peníze v rukou, stráví pár dnů na ostrově Grand Cayman."
"bought","buy","koupil","koupit","pf"," He went to the Air Jamaica counter and bought a ticket, then back to the bar because it was almost five and he had thirty minutes before boarding."," Zašel si k přepážce společnosti Air Jamaica, koupil si lístek, ale pak se ještě vrátil k baru, protože bylo před pátou a on měl do odbavení půl hodiny."
"flew","fly","letěl","letět","impf"," Of course he flew first class."," Samozřejmě letěl první třídou."
"make","make","udělali","udělat","pf"," It 's too early to make him a monster. """," Na to, abychom z něj udělali zrůdu, je moc brzy. """
"ask","ask","Ptát","ptát","impf"," It was quite presumptuous to ask Teddy about his plans."," Ptát se Teddyho, co hodlá podniknout, bylo dost troufalé."
"asked","ask","požádán","požádat","pf"," At any moment Lake could be asked to leave so that another committee chairman of some variety could be shown in."," Teď bude Lake co chvíli požádán, aby se vzdálil, a na řadu přijde další předseda nějakého výboru."
"parked","park","Zaparkoval","zaparkovat","pf"," He parked in his reserved spot behind the bank, which faced Main Street, and made a quick detour to the post office, something he did twice a week."," Zaparkoval na svém vyhrazeném místě za bankou, jejíž fasáda byla obrácená na hlavní ulici, a narychlo si ještě zašel k poště, což dělával dvakrát týdně."
"spoke","speak","nemluvil","mluvit","impf"," Because he was rich and few others were in Bakers, Iowa, he seldom spoke to people on the street."," Protože byl bohatý a bohatých bylo v Bakers pomalu, s lidmi na ulici skoro nemluvil."
"remembering","remember","vzpomněl","vzpomenout","pf"," "" I 'm, uh, not feeling well, "" he managed to say, staring at his watch and now remembering the ten-thirty meeting with a very important inspector from the FDIC."," "" Já ... totiž ... nebylo mi dobře, "" vymáčkl ze sebe, podíval se na hodinky a rázem si vzpomněl, že v půl jedenácté má schůzku s velice důležitým inspektorem z Federálního úřadu pojištění vkladů."
"work","work","Jděte","jít","impf"," Get back to work. """," "" Jděte zas makat. """
"found","find","Našel","najít","pf"," "" I found a private investigator in Des Moines; "" he said, sipping coffee, his feet on his desk, where they belonged."," "" Našel jsem si v Des Moines soukromého detektiva, "" vysvětloval, popíjel kávu a nohy měl při tom na obvyklém místě, to jest na stole."
"sipping","sip","popíjel","popíjet","impf"," "" I found a private investigator in Des Moines; "" he said, sipping coffee, his feet on his desk, where they belonged."," "" Našel jsem si v Des Moines soukromého detektiva, "" vysvětloval, popíjel kávu a nohy měl při tom na obvyklém místě, to jest na stole."
"Sent","send","Poslal","poslat","pf"," "" Sent him a check for a thousand bucks."," "" Poslal jsem mu šek na tisíc doláčů."
"spent","spend","Strávil","strávit","pf"," He spent two days in Bakers you been to Bakers? """," Strávil v Bakers dva dny ... vy jste v Bakers byli? """
"pay","pay","zaplatí","zaplatit","pf"," He 'll pay anything to keep you quiet."," Pak zaplatí cokoli, jen aby měl pokoj."
"keep","keep","měl","mít","impf"," He 'll pay anything to keep you quiet."," Pak zaplatí cokoli, jen aby měl pokoj."
"found","find","našel","najít","pf"," Argrow found him there, walking and pacing in the late afternoon heat."," Argrow jej našel právě tam, jak rázuje v pozdně odpoledním sluníčku."
"need","need","musíme","muset","impf"," "" Mr. Spicer, we need to talk, "" Argrow said."," "" Pane Spicere, musíme si promluvit, "" ozval se Argrow."
"talk","talk","promluvit","promluvit","pf"," "" Mr. Spicer, we need to talk, "" Argrow said."," "" Pane Spicere, musíme si promluvit, "" ozval se Argrow."
"join","join","přidat","přidat","pf"," "" Mind if I join? "" he asked."," "" Můžu se přidat? "" požádal."
"asked","ask","požádal","požádat","pf"," "" Mind if I join? "" he asked."," "" Můžu se přidat? "" požádal."
"met","meet","sešel","sejít","pf"," "" I just met with my lawyer again, "" Argrow said."," "" Zrovna jsem se zase sešel se svým právníkem, "" začal Argrow."
"grant","grant","udělil","udělit","pf"," He 'd been pressured to grant far more difficult pardons."," Už na něj vyvíjeli nátlak, aby udělil podstatně ožehavější milosti."
"get","get","dostali","dostat","pf"," The Russians always had a few spies they lobbied to get back."," Rusové tu vždycky mají pár zatčených špionů a intrikují, aby je dostali zpátky."
"began","begin","začali","začít","pf"," Four plumbers got out and began removing tools and equipment."," Čtyři instalatéři se vysoukali ven a začali vykládat nářadí a materiál."
"returned","return","vrátil","vrátit","pf"," After a few minutes, the only neighbor who 'd noticed grew bored and returned to her television."," Jediného ze sousedů, který si toho všiml, podívaná za pár minut znudila, a tak se vrátil k televizi."
"study","study","studovat","studovat","impf"," Payka was stunning and shapely, and anxious to study in the United States."," Payka byla oslňující a pěkně stavěná a velice toužila studovat ve Spojených státech."
"began","begin","začalo","začít","pf"," What began as a fling quickly turned into a romance, and Senator Britt had to force himself to return to Washington."," Co začalo jako flirt, rychle se proměnilo v románek, a tak se senátor Britt musel k návratu do Washingtonu vysloveně přinutit."
"force","force","přinutit","přinutit","pf"," What began as a fling quickly turned into a romance, and Senator Britt had to force himself to return to Washington."," Co začalo jako flirt, rychle se proměnilo v románek, a tak se senátor Britt musel k návratu do Washingtonu vysloveně přinutit."
"see","see","podívejme","podívat","pf"," "" Well, uh, let 's see, "" Trevor mumbled, playing with his bow tie."," "" Aha, tedy ... tak se na to podívejme, "" huhlal Trevor a cloumal kravatou."
"asked","ask","požadujete","požadovat","impf"," "" What 's your fee? "" she asked, and his eyes flew open."," "" Jaké požadujete palmáre? "" zeptala se - a jemu se okamžitě rozšířily zorničky."
"asked","ask","zeptala","zeptat","pf"," "" What 's your fee? "" she asked, and his eyes flew open."," "" Jaké požadujete palmáre? "" zeptala se - a jemu se okamžitě rozšířily zorničky."
"charge","charge","účtovat","účtovat","impf"," I 'd have to charge a fee of ten thousand dollars. """," Budu vám muset účtovat deset tisíc dolarů. """
"holding","hold","zadržel","zadržet","pf"," He grimaced when he said it, holding his breath for the response."," Při vyslovené té sumy se zašklebil, zadržel dech a čekal na odpověď."
"bring","bring","Přinesu","přinést","pf"," "" I 'll bring it today, "" she said."," "" Přinesu je zítra, "" souhlasila."
"left","leave","nechat","nechat","pf"," Four copies were taken to the game room where they were to be read and left behind for any of the inmates who cared about life on the outside."," Čtyři výtisky skončily v herně, kde si je měli ti vězňové, kteří se zajímali o život venku, pročíst a nechat pro ostatní."
"hear","hear","slyšel","slyšet","impf"," I 'd like to hear that conversation. """," Ten rozhovor bych rád slyšel. """
"said","say","Řekněme","říci","pf"," "" Suppose Argrow can find their records, "" York said."," "" Řekněme, že se Argrow dostane k jejich papírům, "" pokračoval York."
"believe","believe","věřit","věřit","impf"," No one will believe their story about Lake unless they have proof."," Pokud nebudou mít důkazy, jejich povídačkám o Lakeovi nikdo nebude věřit."
"wrapped","wrap","zabalili","zabalit","pf"," They were laid in perfect rows, all neatly wrapped in red, white, and blue, all the same length and width."," Vyrovnali je přesně do řad, úhledně zabalili do červené a bílé a modré, všechny byly stejně dlouhé a široké."
"arrived","arrive","dorazily","dorazit","pf"," They 'd arrived thirty minutes earlier aboard an Air Force cargo plane, and were removed with great pomp and ceremony."," Před půl hodinou dorazily v nákladním letounu vojenského letectva a byly s velkou pompou a obřadností vyloženy."
"sat","sit","seděla","sedět","impf"," Almost a thousand friends and relatives sat on folding chairs, on the concrete floor of the hangar, and stared in shock at the sea of flags arranged before them."," Na skládacích židličkách vyrovnaných na betonové podlaze hangáru seděla bezmála tisícovka přátel a příbuzných, kteří vyděšeně sledovali, jak před nimi aranžují oceán vlajek."
"Excuse","excuse","Promiňte","prominout","pf"," "" Excuse me; "" he said, actually trying to smile."," "" Promiňte, "" pípl a pokusil se o úsměv."
"trying","try","pokusil","pokusit","pf"," "" Excuse me; "" he said, actually trying to smile."," "" Promiňte, "" pípl a pokusil se o úsměv."
"turned","turn","obrátil","obrátit","pf"," He picked up the receiver, punched three numbers, and turned his back on Wes and Chap so that maybe they would n't hear."," Sáhl po telefonu, vyťukal tři čísla a obrátil se k Wesovi s Chapem zády v naději, že nic neuslyší."
"hear","hear","neuslyší","uslyšet","pf"," He picked up the receiver, punched three numbers, and turned his back on Wes and Chap so that maybe they would n't hear."," Sáhl po telefonu, vyťukal tři čísla a obrátil se k Wesovi s Chapem zády v naději, že nic neuslyší."
"did","do","jít","jít","impf"," "" I did n't want to go. """," "" Já tam jít nechtěl. """
"go","go","jít","jít","impf"," "" I did n't want to go. """," "" Já tam jít nechtěl. """
"want","want","nechtěl","chtít","impf"," "" I did n't want to go. """," "" Já tam jít nechtěl. """
"take","take","přijmeme","přijmout","pf"," Spicer said, toothpick hanging from his bottom lip, "" Tell him we 'll take twenty-five thousand. """," "" Napiš mu, že přijmeme pětadvacet tisíc, "" ucedil Spicer, až mu párátko div nespadlo z dolního rtu."
"write","write","Napíšu","napsat","pf"," "" I 'll write him and tell him to wire it, "" Beech said, opening another envelope addressed to Ricky."," "" Napíšu, a nakážu mu, ať to hned převede, "" kývl Beech a otevřel další obálku pro Rickyho."
"opening","open","otevřel","otevřít","pf"," "" I 'll write him and tell him to wire it, "" Beech said, opening another envelope addressed to Ricky."," "" Napíšu, a nakážu mu, ať to hned převede, "" kývl Beech a otevřel další obálku pro Rickyho."
"entered","enter","vešel","vejít","pf"," During lunch, when experience had shown that traffic picked up somewhat at Mailbox America, an agent nonchalantly entered the place behind two other customers, and for the second time that day placed a key in Box 455."," Ze zkušenosti věděli, že v poledne provoz před firmou Mailbox America poněkud zesílí, a tak touto dobou dovnitř hned za dvěma jinými zákazníky vešel nonšalantně agent a toho dne už podruhé si odemkl schránku 455."
"said","say","prohlásil","prohlásit","pf"," "" Because you 're fired; "" he said."," "" Protože máš padáka, "" prohlásil."
"said","say","Říkám","říkat","impf"," "" I said you 're fired! "" he yelled, loud enough for his new pals in the back to hear."," "" Říkám, že máš padáka! "" zařval dost hlasitě, aby to jeho noví přátelé slyšeli."
"hear","hear","slyšeli","slyšet","impf"," "" I said you 're fired! "" he yelled, loud enough for his new pals in the back to hear."," "" Říkám, že máš padáka! "" zařval dost hlasitě, aby to jeho noví přátelé slyšeli."
"fire","fire","vyhodit","vyhodit","pf"," "" You ca n't fire me!"," "" Mě nemůžeš vyhodit!"
"owe","owe","Dlužíš","dlužit","impf"," You owe me too much money. """," Dlužíš mi spousta peněz! """
"owe","owe","Nedlužím","dlužit","impf"," "" I do n't owe you a damned thing! """," "" Nedlužím ti vůbec nic, sakra! """
"went","go","šel","jít","impf"," "" He went crazy and walked away one day."," "" Jednoho dne mu luplo v kouli, sebral se a šel."
"walked","walk","šel","jít","impf"," "" He went crazy and walked away one day."," "" Jednoho dne mu luplo v kouli, sebral se a šel."
"found","find","Našli","najít","pf"," A month later they found him in a motel room in Cocoa Beach, not the cops but the maids."," Našli ho za měsíc v jednom motelu v Cocoa Beach, a to ještě ne poldové, ale uklízečky."
"said","say","prohlásil","prohlásit","pf"," "" Two million each; "" Spicer said, and it was obvious this had been discussed many times already."," "" Dva miliony každý, "" prohlásil Spicer, takže bylo jasné, že to už mnohokrát probírali."
"waiting","wait","čekali","čekat","impf"," All six eyes watched Argrow, waiting for the twitch, the frown, the shock."," Do Argrowa se zabodlo šest očí, soudcové čekali škubnutí, úšklebek, projevy ohromení."
"relay","relay","předat","předat","pf"," All I do is relay the details to my brother. """," Můžu je jenom předat bratrovi. """
"steal","steal","ukrást","ukrást","pf"," He and he alone could steal their ill-gotten loot and get away with it."," On a jedině on může jejich neprávem nabytý zisk ukrást a zmizet s ním."
"reading","read","četl","číst","impf"," Spicer was reading a newspaper."," Spicer si četl noviny."
"cut","cut","omezil","omezit","pf"," "" Hell, he 's cut back on my visits."," "" Nojo, omezil mi návštěvy."
"want","want","chce","chtít","impf"," What else does he want? """," A co ještě chce? """
"bored","bore","nudí","nudit","impf"," He 's very bright, very bored, somehow he cooked up this scheme to put the squeeze on gays still in the closet."," Je to moc chytrej chlap, hrozně se nudí, a tak dal dohromady tuhle všivárnu, vymyslel, že bude mačkat prachy z homosexuálů, o kterých to nikdo neví."
"put","put","dal","dát","pf"," He 's very bright, very bored, somehow he cooked up this scheme to put the squeeze on gays still in the closet."," Je to moc chytrej chlap, hrozně se nudí, a tak dal dohromady tuhle všivárnu, vymyslel, že bude mačkat prachy z homosexuálů, o kterých to nikdo neví."
"see","see","viděl","vidět","impf"," His partners had been of Italian extraction, from Detroit, and Lake could close his eyes and see the press peeling skin off Nance."," Jeho obchodními partnery tehdy byli jacísi Italoameričané z Detroitu - Lakeovi stačilo přivřít oči a už viděl, jak reportéři rvou milého Nance na kousky."
"begin","begin","začne","začít","pf"," And a committee was appointed to begin planning Lake 's presence at the convention in Denver."," A další skupina začne připravovat Lakeovo vystoupení na nominační konferenci v Denveru."
"working","work","pracovat","pracovat","impf"," Lake wanted a new speechwriter, now, and he wanted him working on the acceptance speech."," Lake požadoval, aby hned najali nového autora projevů a nechali ho pracovat na projevu, kterým přijme nominaci."
"leaving","leave","opustí","opustit","pf"," Lake would be leaving town in a matter of hours, off to do battle in other primaries, and they would have the box to themselves."," Lake se chystá do boje v dalších primárkách, a tak za několik hodin opustí město a oni budou mít schránku sami pro sebe."
"received","receive","Přijímal","přijímat","impf"," He received senators and other members of Congress, friends and former enemies alike, all bearing tidings of great joy and congratulations."," Přijímal senátory i kolegy z Kongresu, lhostejno, zda přátele či někdejší nepřátele, a ti všichni dávali najevo nadšení a gratulovali mu."
"needed","need","museli","muset","impf"," Teddy Maynard was in a wheelchair and in constant pain, and even senators got themselves driven out to Langley anytime he needed them."," Teddy Maynard byl na vozíku a měl neustále bolesti, takže i páni senátoři se teď museli nechat zavézt do Langley, když je potřeboval."
