"do","do","nevezme","vzít","pf"," Pim swears that I do such a good job he 'll never go to another barber after the war."," Pim tvrdí, že si po válce nevezme jiného holiče, tak dobře odvádím svou práci."
"wanted","want","chtěla","chtít","impf"," Mrs. van Daan wanted to save a piece of bread for her darling son, but Mr. van D. was adamant."," Paní van Daanová chtěla svému synáčkovi nechat chleba s máslem, ale pan van Daan byl neoblomný :"
"apologize","apologize","neomluví","omluvit","pf"," "" If he does n't apologize this minute, he 'll have to sleep in the loft. """," "" Jestli hned neodprosí a neomluví se, bude spát na půdě. """
"sleep","sleep","spát","spát","impf"," "" If he does n't apologize this minute, he 'll have to sleep in the loft. """," "" Jestli hned neodprosí a neomluví se, bude spát na půdě. """
"protested","protest","Protestovali","protestovat","impf"," We protested that going without dinner was enough punishment."," Protestovali jsme a mínili jsme, že zůstat bez jídla je už dost velký trest."
"told","tell","Vypráví","vyprávět","impf"," We 've been told of children searching forlornly in the smoldering ruins for their dead parents."," Vypráví se o ztracených dětech, které bloudí v nakupených troskách a hledají rodiče."
"searching","search","hledají","hledat","impf"," We 've been told of children searching forlornly in the smoldering ruins for their dead parents."," Vypráví se o ztracených dětech, které bloudí v nakupených troskách a hledají rodiče."
"think","think","vzpomenu","vzpomenout","pf"," It still makes me shiver to think of the dull, distant drone that signified the approaching destruction."," Běhá mi mráz po zádech, když si vzpomenu na temné, dunivé rachocení v dálce, které bylo pro nás známkou blížící se zkázy."
"move","move","pohnout","pohnout","pf"," The next day, Easter Monday, the office was going to be closed, which meant we would n't be able to move around until Tuesday morning."," Na druhý svátek do kanceláře nikdo nepřijde, nesmíme se tedy do úterního rána pohnout."
"mounted","mount","umístili","umístit","pf"," A lamp has been mounted above my divan bed so that in the future, when I hear the guns going off, I 'll be able to pull a cord and switch on the light."," Nad gaučem mi umístili lampičku, takže můžu jen zatáhnout za šňůru, kdyby se v noci střílelo."
"pull","pull","zatáhnout","zatáhnout","pf"," A lamp has been mounted above my divan bed so that in the future, when I hear the guns going off, I 'll be able to pull a cord and switch on the light."," Nad gaučem mi umístili lampičku, takže můžu jen zatáhnout za šňůru, kdyby se v noci střílelo."
"made","make","neprovedli","provést","pf"," An assassination attempt has been made on Hitler 's life, and for once not by Jewish Communists or English capitalists, but by a German general who 's not only a count, but young as well."," Na Hitlera byl spáchán atentát, a tentokrát ho neprovedli ani židovští komunisté nebo angličtí kapitalisté, nýbrž ryzí Germán, německý generál, který je hrabě a kromě toho ještě mladý!"
"killed","kill","zabito","zabít","pf"," A number of the officers and generals who were nearby were killed or wounded."," Pár důstojníků a generálů z jeho nejbližšího okolí bylo zabito nebo zraněno."
"wounded","wound","zraněno","zranit","pf"," A number of the officers and generals who were nearby were killed or wounded."," Pár důstojníků a generálů z jeho nejbližšího okolí bylo zabito nebo zraněno."
"shot","shoot","zastřelen","zastřelit","pf"," The head of the conspiracy has been shot."," Hlavní pachatel byl podle stanného práva zastřelen."
"thinks","think","má","mít","impf"," Mother does sense that Margot loves her much more than I do, but she thinks I 'm just going through a phase."," Matka asi cítí, že Margot ji má mnohem víc ráda než já, ale myslí si, že je to jen přechodné."
"thinks","think","myslí","myslet","impf"," Mother does sense that Margot loves her much more than I do, but she thinks I 'm just going through a phase."," Matka asi cítí, že Margot ji má mnohem víc ráda než já, ale myslí si, že je to jen přechodné."
"count","count","počítat","počítat","impf"," She no longer thinks of me as a little kid who does n't count."," Už ve mně nevidí malého prcka, se kterým se nemusí počítat."
"see","see","vidím","vidět","impf"," It 's funny, but I can sometimes see myself as others see me."," Je to zvláštní jev, někdy se vidím jakoby očima někoho jiného."
"see","see","vidím","vidět","impf"," It 's funny, but I can sometimes see myself as others see me."," Je to zvláštní jev, někdy se vidím jakoby očima někoho jiného."
"sit","sit","sedět","sedět","impf"," Who would have guessed three months ago that quicksilver Anne would have to sit so quietly for hours on end, and what 's more, that she could?"," Kdo by si před třemi měsíci pomyslel, že ta neposedná Anne bude muset celé hodiny sedět na zadku a že to taky dokáže?"
"want","want","Potřebovala","potřebovat","impf"," I 'd want to have the feeling that he understood me through and through, even if I did n't say much."," Potřebovala bych mít pocit, že mi naprosto ve všem rozumí, aniž bych mu toho příliš pověděla."
"understood","understand","rozumí","rozumět","impf"," I 'd want to have the feeling that he understood me through and through, even if I did n't say much."," Potřebovala bych mít pocit, že mi naprosto ve všem rozumí, aniž bych mu toho příliš pověděla."
"say","say","pověděla","povědět","pf"," I 'd want to have the feeling that he understood me through and through, even if I did n't say much."," Potřebovala bych mít pocit, že mi naprosto ve všem rozumí, aniž bych mu toho příliš pověděla."
"felt","feel","cítila","cítit","impf"," For this reason it would have to be someone I felt was intellectually superior to me, and that is n't the case with Peter."," Proto by to musel být někdo, u koho bych cítila, že má nade mnou duševní převahu, a u Petera tomu tak není."
"imagine","imagine","představit","představit","pf"," But I can imagine your feeling close to him."," U tebe a u Petera si to však umím docela dobře představit."
"taking","take","dělat","dělat","impf"," So there 's no need for you to reproach yourself because you think you 're taking something I was entitled to;"," Nemusíš si tedy dělat vůbec žádné výčitky, že přicházím zkrátka a že děláš něco, co přísluší mně."
"taking","take","děláš","dělat","impf"," So there 's no need for you to reproach yourself because you think you 're taking something I was entitled to;"," Nemusíš si tedy dělat vůbec žádné výčitky, že přicházím zkrátka a že děláš něco, co přísluší mně."
"gain","gain","získat","získat","pf"," You and Peter have everything to gain by your friendship."," Ty a Peter můžete vzájemným stykem jenom získat. """
"think","think","myslím","myslet","impf"," I think he 'd like to be able to express himself as easily as I do; little does he know it 's his awkwardness that I find so touching."," Rád by se myslím vyjádřil, stejně jako já, a neví, že právě jeho nemotornost mě tolik dojímá."
"express","express","vyjádřil","vyjádřit","pf"," I think he 'd like to be able to express himself as easily as I do; little does he know it 's his awkwardness that I find so touching."," Rád by se myslím vyjádřil, stejně jako já, a neví, že právě jeho nemotornost mě tolik dojímá."
"think","think","přemýšlím","přemýšlet","impf"," When I think back to my life in 1942, it all seems so unreal."," když přemýšlím o svém životě po roce 1942, připadá mi všechno tak neskutečné."
"hold","hold","držela","držet","impf"," I was clutching my "" escape bag, "" more because I wanted to have something to hold on to than because I wanted to run away."," Tiskla jsem k sobě tašku s věcmi pro případný útěk, spíš abych se něčeho držela, než abych utíkala, protože pryč odtud stejně nemůžeme."
"run","run","utíkala","utíkat","impf"," I was clutching my "" escape bag, "" more because I wanted to have something to hold on to than because I wanted to run away."," Tiskla jsem k sobě tašku s věcmi pro případný útěk, spíš abych se něčeho držela, než abych utíkala, protože pryč odtud stejně nemůžeme."
"helps","help","pomáhá","pomáhat","impf"," Especially now that I have help, since Peter helps me through many a rough patch and rainy day!"," Hlavně že mám teď pomoc, poněvadž Peter mi pomáhá rozlousknout nejeden tvrdý oříšek a kousnout do nejednoho kyselého jablka!"
"think","think","myslím","myslet","impf"," I think the best thing is simply to wait and see what happens."," bylo by myslím nejlepší, kdybychom prostě počkaly, co z toho vzejde."
"wait","wait","počkaly","počkat","pf"," I think the best thing is simply to wait and see what happens."," bylo by myslím nejlepší, kdybychom prostě počkaly, co z toho vzejde."
"turned","turn","otočila","otočit","pf"," I turned abruptly away, overcome by emotion."," Prudce jsem se otočila, protože dojetí bylo příliš silné."
"felt","feel","ucítila","ucítit","pf"," And then I felt a soft oh-so-cool and gentle cheek against mine, and it felt so good, so good ..."," A pak jsem ucítila hebkou, ach, tak chladnou a blaživou tvář na své líci a všechno bylo tak dobré, tak dobré ..."
"felt","feel","ucítila","ucítit","pf"," And then I felt a soft oh-so-cool and gentle cheek against mine, and it felt so good, so good ..."," A pak jsem ucítila hebkou, ach, tak chladnou a blaživou tvář na své líci a všechno bylo tak dobré, tak dobré ..."
"woke","wake","probudila","probudit","pf"," At that point I woke up, still feeling his cheek against mine and his brown eyes staring deep into my heart, so deep that he could read how much I 'd loved him and how much I still do."," V tomto okamžiku jsem se probudila, ale přitom jsem ještě cítila jeho tvář na své a jeho hnědé oči mi hleděly hluboko do srdce, tak hluboko, že mohly vyčíst, jak velice jsem ho milovala a ještě miluji."
"feeling","feel","cítila","cítit","impf"," At that point I woke up, still feeling his cheek against mine and his brown eyes staring deep into my heart, so deep that he could read how much I 'd loved him and how much I still do."," V tomto okamžiku jsem se probudila, ale přitom jsem ještě cítila jeho tvář na své a jeho hnědé oči mi hleděly hluboko do srdce, tak hluboko, že mohly vyčíst, jak velice jsem ho milovala a ještě miluji."
"loved","love","milovala","milovat","impf"," At that point I woke up, still feeling his cheek against mine and his brown eyes staring deep into my heart, so deep that he could read how much I 'd loved him and how much I still do."," V tomto okamžiku jsem se probudila, ale přitom jsem ještě cítila jeho tvář na své a jeho hnědé oči mi hleděly hluboko do srdce, tak hluboko, že mohly vyčíst, jak velice jsem ho milovala a ještě miluji."
"loved","love","miluji","milovat","impf"," At that point I woke up, still feeling his cheek against mine and his brown eyes staring deep into my heart, so deep that he could read how much I 'd loved him and how much I still do."," V tomto okamžiku jsem se probudila, ale přitom jsem ještě cítila jeho tvář na své a jeho hnědé oči mi hleděly hluboko do srdce, tak hluboko, že mohly vyčíst, jak velice jsem ho milovala a ještě miluji."
"opened","open","otvírat","otvírat","impf"," Mr. Kugler 's office can also be reached from the hallway, but only through a glass door that can be opened from the inside but not easily from the outside."," Do Kuglerova pokoje se může projít i z chodby skleněnými dveřmi, které se dají otvírat zevnitř, ale už ne tak snadno zvenčí."
"go","go","jde","jít","impf"," If you leave Mr. Kugler 's office and proceed through the long, narrow hallway past the coal bin and go up four steps, you find yourself in the private office, the showpiece of the entire building."," Z Kuglerovy kanceláře se jde dlouhým, úzkým průchodem kolem přepážky na uhlí a po čtyřech schodech se vystoupí k nejnádhernější části celé budovy, k soukromé kanceláři."
"imagine","imagine","představit","představit","pf"," You can imagine how hard that was for Miss Quack, Quack, Quack."," Neumíš si představit, jak těžké to slečně Kvákavé připadalo."
"laugh","laugh","smát","smát","impf"," You can laugh and refuse to believe me, but I do n't care."," Můžeš se smát a nevěřit mi, to mi nevadí."
"believe","believe","nevěřit","věřit","impf"," You can laugh and refuse to believe me, but I do n't care."," Můžeš se smát a nevěřit mi, to mi nevadí."
"feel","feel","necítím","cítit","impf"," I know I 'm an independent person, and I do n't feel I need to account to you for my actions."," Vím, že jsem svéprávný člověk, a necítím před vámi absolutně žádnou zodpovědnost."
"telling","tell","Pověděla","povědět","pf"," I 'm only telling you this because I do n't want you to think I 'm doing things behind your back."," Pověděla jsem ti o všem jen proto, aby sis nemyslel, že něco tajím."
"think","think","nemyslel","myslet","impf"," I 'm only telling you this because I do n't want you to think I 'm doing things behind your back."," Pověděla jsem ti o všem jen proto, aby sis nemyslel, že něco tajím."
"pressed","press","přitiskla","přitisknout","pf"," I sat pressed against him and felt a wave of emotion come over me."," Pevně jsem se k němu přitiskla a cítila vzrůstající dojetí."
"felt","feel","cítila","cítit","impf"," I sat pressed against him and felt a wave of emotion come over me."," Pevně jsem se k němu přitiskla a cítila vzrůstající dojetí."
"trickled","trickle","stékala","stékat","impf"," Tears rushed to my eyes; those from the left fell on his overalls, while those from the right trickled down my nose and into the air and landed beside the first."," Do očí mi vstoupily slzy, levá skanula na jeho overal, pravá mi stékala kolem nosu a dopadla taky na jeho overal."
"fell","fall","dopadla","dopadnout","pf"," Tears rushed to my eyes; those from the left fell on his overalls, while those from the right trickled down my nose and into the air and landed beside the first."," Do očí mi vstoupily slzy, levá skanula na jeho overal, pravá mi stékala kolem nosu a dopadla taky na jeho overal."
"notice","notice","Všiml","všimnout","pf"," Did he notice?"," Všiml si toho?"
"told","tell","vyprávěla","vyprávět","impf"," Have I told you that our Boche has disappeared?"," Už jsem ti vyprávěla, že Moffi je pryč?"
"said","say","Řekla","říci","pf"," I said I could n't see him every evening, since my parents did n't think it was a good idea, but he thought I should n't let that bother me."," Řekla jsem, že každý večer by to nešlo, poněvadž by to dole nepokládali za správné, ale on byl toho názoru, že bych si z toho neměla nic dělat."
"did","do","nešlo","jít","impf"," I said I could n't see him every evening, since my parents did n't think it was a good idea, but he thought I should n't let that bother me."," Řekla jsem, že každý večer by to nešlo, poněvadž by to dole nepokládali za správné, ale on byl toho názoru, že bych si z toho neměla nic dělat."
"think","think","neměla","mít","impf"," I said I could n't see him every evening, since my parents did n't think it was a good idea, but he thought I should n't let that bother me."," Řekla jsem, že každý večer by to nešlo, poněvadž by to dole nepokládali za správné, ale on byl toho názoru, že bych si z toho neměla nic dělat."
"thought","think","neměla","mít","impf"," I said I could n't see him every evening, since my parents did n't think it was a good idea, but he thought I should n't let that bother me."," Řekla jsem, že každý večer by to nešlo, poněvadž by to dole nepokládali za správné, ale on byl toho názoru, že bych si z toho neměla nic dělat."
"did","do","dělat","dělat","impf"," I said I could n't see him every evening, since my parents did n't think it was a good idea, but he thought I should n't let that bother me."," Řekla jsem, že každý večer by to nešlo, poněvadž by to dole nepokládali za správné, ale on byl toho názoru, že bych si z toho neměla nic dělat."
"said","say","říká","říkat","impf"," Mrs. van Daan, the one who always said "" Let them fall "" and "" Better to end with a bang than not to end at all, "" is the most cowardly one among us."," Paní van Daanová, která pořád říká "" Jen ať přijdou "" nebo "" Lepší hrozný konec než žádný konec "", je z nás teď nejzbabělejší."
"shaking","shake","třásla","třást","impf"," She was shaking like a leaf this morning and even burst into tears."," Dneska ráno se třásla jako osika, a dokonce propukla v pláč."
"comforted","comfort","utěšoval","utěšovat","impf"," She was comforted by her husband, with whom she recently declared a truce after a week of squabbling;"," Její muž, se kterým se po týdnu hádek právě zase usmířila, ji utěšoval."
"correct","correct","opravovat","opravovat","impf"," Little children, such as Anne, must never, ever correct their elders, no matter how many blunders they make or how often they let their imaginations run away with them."," Malé děti jako Anne nesmějí dospělé za žádných okolností opravovat, a je to fuk, jaké seky dělají anebo jaké nepravdy nebo výmysly si cucají z prstů."
"make","make","dělají","dělat","impf"," Little children, such as Anne, must never, ever correct their elders, no matter how many blunders they make or how often they let their imaginations run away with them."," Malé děti jako Anne nesmějí dospělé za žádných okolností opravovat, a je to fuk, jaké seky dělají anebo jaké nepravdy nebo výmysly si cucají z prstů."
"talking","talk","mluví","mluvit","impf"," Jan and Mr. Kleiman love talking about people who have gone underground or into hiding;"," Téma, o kterém Kleiman nebo Jan často mluví, je život v ilegalitě."
"freed","free","osvobozeni","osvobodit","pf"," they know we 're eager to hear about others in our situation and that we truly sympathize with the sorrow of those who 've been arrested as well as the joy of prisoners who 've been freed."," Vědí moc dobře, že nás obrovsky zajímá všecko, co se týká jiných lidí, kteří se ukrývají nebo zmizeli v podzemí, a že spolu s nimi upřímně prožíváme jejich utrpení, když jsou dopadeni, stejně tak jako radost, když jsou osvobozeni."
"asked","ask","požádala","požádat","pf"," Miep asked him to remove his coat, so the yellow star could n't be seen, and brought him to the private office, where Mr. Kleiman kept him occupied until the cleaning lady had gone."," Miep ho požádala, ať si svlékne plášť, aby nebylo vidět hvězdu, a odvedla ho do soukromé kanceláře, kde se mu věnoval Kleiman, dokud neodešla uklízečka."
"seen","see","vidět","vidět","impf"," Miep asked him to remove his coat, so the yellow star could n't be seen, and brought him to the private office, where Mr. Kleiman kept him occupied until the cleaning lady had gone."," Miep ho požádala, ať si svlékne plášť, aby nebylo vidět hvězdu, a odvedla ho do soukromé kanceláře, kde se mu věnoval Kleiman, dokud neodešla uklízečka."
"gone","go","neodešla","odejít","pf"," Miep asked him to remove his coat, so the yellow star could n't be seen, and brought him to the private office, where Mr. Kleiman kept him occupied until the cleaning lady had gone."," Miep ho požádala, ať si svlékne plášť, aby nebylo vidět hvězdu, a odvedla ho do soukromé kanceláře, kde se mu věnoval Kleiman, dokud neodešla uklízečka."
"opened","open","otevřela","otevřít","pf"," On the pretext that the private office was needed for something else, Miep took Mr. Dussel upstairs, opened the bookcase and stepped inside, while Mr. Dussel looked on in amazement."," Pod záminkou, že v kanceláři už nebude volno, odešla Miep s Dusselem nahoru, otevřela otáčecí skříň a před očima ohromeného muže vstoupila dovnitř."
"await","await","čekalo","čekat","impf"," In the meantime, the seven of us had seated ourselves around the dining table to await the latest addition to our family with coffee and cognac."," Nás sedm sedělo nahoře u stolu a čekalo s kávou a koňakem na nového společníka."
"needs","need","nepotřebuje","potřebovat","impf"," He needs nothing for himself; the best things are for the children."," Nic nepotřebuje, nejlepší věci jsou pro děti."
"talk","talk","nemluví","mluvit","impf"," Help yourself, keep your eyes on the food, eat and do n't talk."," Nabírá si, nekouká napravo nalevo, jí, nemluví."
"says","say","Říká","říkat","impf"," She always says I 'm bothering Peter and that I should leave him alone."," Říká vždycky, že jsem Peterovi na obtíž a že mu mám dát pokoj."
"go","go","jdu","jít","impf"," She always looks at me so oddly when I go to Peter 's room."," Vždycky když jdu nahoru, dívá se na mne tak zvláštně."
"looks","look","dívá","dívat","impf"," She always looks at me so oddly when I go to Peter 's room."," Vždycky když jdu nahoru, dívá se na mne tak zvláštně."
"asks","ask","ptá","ptát","impf"," When I come down again, she asks me where I 've been."," Když se vrátím, ptá se, kde jsem byla."
"beginning","begin","začínám","začínat","impf"," It 's terrible, but I 'm beginning to hate her!"," To se mi nelíbí a pomalu jí začínám mít dost!"
"tell","tell","mluví","mluvit","impf"," It 's Saturday again, and that should tell you enough."," je zase sobota a to už vlastně mluví samo za sebe."
"make","make","uděláme","udělat","pf"," Poor boy, he 's never known how it feels to make someone else happy, and I 'm afraid I ca n't teach him."," Chudák kluk, ještě nikdy nepoznal, jaký je to pocit, když uděláme někoho druhého šťastným, a mně se nedaří mu to vštípit."
"appeared","appear","vyvstala","vyvstat","pf"," Last night, just as I was falling asleep, Hanneli suddenly appeared before me."," včera večer před usnutím mi vyvstala náhle před očima Hanneli."
"saw","see","Viděla","vidět","impf"," I saw her there, dressed in rags, her face thin and worn."," Viděla jsem ji před sebou oblečenou v hadrech, s propadlou a vyzáblou tváří."
"smiling","smile","směje","smát","impf"," He 's so handsome, whether he 's smiling or just sitting still."," Je tak hezký, ať už se směje, nebo se jen tiše dívá před sebe."
"waited","wait","čekala","čekat","impf"," Last night after the dinner dishes, I waited for him to ask me to stay upstairs."," Včera večer po mytí nádobí jsem čekala, že mě poprosí, abych zůstala nahoře."
"ask","ask","poprosí","poprosit","pf"," Last night after the dinner dishes, I waited for him to ask me to stay upstairs."," Včera večer po mytí nádobí jsem čekala, že mě poprosí, abych zůstala nahoře."
"stay","stay","zůstala","zůstat","pf"," Last night after the dinner dishes, I waited for him to ask me to stay upstairs."," Včera večer po mytí nádobí jsem čekala, že mě poprosí, abych zůstala nahoře."
"hold","hold","vydržet","vydržet","pf"," Three, four or five times a day there 's bound to be someone waiting outside the bathroom door, hopping impatiently from one foot to another, trying to hold it in and barely managing."," Třikrát, čtyřikrát, pětkrát denně stojí někdo netrpělivě před záchodovými dveřmi a zdržuje to, přešlapuje z nohy na nohu a už to skoro nemůže dál vydržet."
"tell","tell","říkám","říkat","impf"," And that 's simply because I 'm honest and tell people right to their faces what I think, even when it 's not very flattering."," A to jen proto, že jsem poctivá a že lidem říkám přímo do očí i méně lichotivé věci."
"talking","talk","mluvila","mluvit","impf"," Yesterday Mrs. van D. was talking about the rice we gave Mr. Kleiman."," Včera se mnou paní van Daanová mluvila o rýži, kterou jsme dali Kleimanovi."
"gave","give","dali","dát","pf"," Yesterday Mrs. van D. was talking about the rice we gave Mr. Kleiman."," Včera se mnou paní van Daanová mluvila o rýži, kterou jsme dali Kleimanovi."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"give","give","dávali","dávat","impf"," "" All we do is give, give, give."," "" My jsme dávali, dávali a zase dávali, "" povídala."
"says","say","říká","říkat","impf"," Mother says we 'll skip breakfast, eat hot cereal and bread for lunch and fried potatoes for dinner and, if possible, vegetables or lettuce once or twice a week."," Matka říká, že ráno nebudeme snídat, v poledne dostaneme kaši a chleba, večer pečené brambory a případně jednou nebo dvakrát týdně zeleninu nebo salát, víc ne."
"want","want","nechci","chtít","impf"," I do n't want to give him up."," Petera se nechci vzdát."
"admire","admire","obdivuji","obdivovat","impf"," He 's so sweet and I admire him so much."," Je tak milý a já ho obdivuji."
"telling","tell","vyprávět","vyprávět","impf"," I could spend hours telling you about the suffering the war has brought, but I 'd only make myself more miserable."," Hodiny bych ti mohla vyprávět o bídě, kterou přináší válka, ale to mě skličuje ještě víc."
"brought","bring","přináší","přinášet","impf"," I could spend hours telling you about the suffering the war has brought, but I 'd only make myself more miserable."," Hodiny bych ti mohla vyprávět o bídě, kterou přináší válka, ale to mě skličuje ještě víc."
"wait","wait","vyčkávat","vyčkávat","impf"," All we can do is wait, as calmly as possible, for it to end."," Nezbývá nám nic jiného, než co možná nejklidněji vyčkávat konec té mizérie."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čeká","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čeká","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čeká","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"waiting","wait","čekají","čekat","impf"," Jews and Christians alike are waiting, the whole world is waiting, and many are waiting for death."," Židé čekají, křesťané čekají, celá zeměkoule čeká a mnozí čekají na smrt."
"wander","wander","Bloudím","bloudit","impf"," I wander from room to room, climb up and down the stairs and feel like a songbird whose wings have been ripped off and who keeps hurling itself against the bars of its dark cage."," Bloudím z jednoho pokoje do druhého, po schodech dolů a zase nahoru, a cítím se jako zpěvný pták, kterému bezcitně oškubali křídla a který v naprosté temnotě naráží na dráty své stísněné klece."
"feel","feel","cítím","cítit","impf"," I wander from room to room, climb up and down the stairs and feel like a songbird whose wings have been ripped off and who keeps hurling itself against the bars of its dark cage."," Bloudím z jednoho pokoje do druhého, po schodech dolů a zase nahoru, a cítím se jako zpěvný pták, kterému bezcitně oškubali křídla a který v naprosté temnotě naráží na dráty své stísněné klece."
"cries","cry","křičí","křičet","impf"," "" Let me out, where there 's fresh air and laughter! "" a voice within me cries."," "" Ven, trochu vzduchu a smíchu! "" křičí to ve mně."
"brush","brush","vyčistit","vyčistit","pf"," I brush my teeth, curl my hair, manicure my nails and dab peroxide on my upper lip to bleach the black hairs - all this in less than half an hour."," Potom vyčistit zuby, natočit vlasy, upravit si nehty, přiložit si vatu s peroxidem ( na vybílení tmavých chloupků pod nosem ), a to všecko v krátké půlhodince."
"sent","send","posíláni","posílat","impf"," The Christians in Holland are also living in fear because their sons are being sent to Germany."," Nizozemští křesťané už mají také strach, jejich synové jsou posíláni do Německa."
"make","make","dělat","dělat","impf"," Smile coquettishly, pretend you know everything, offer everyone a piece of advice and mother them - that 's sure to make a good impression."," Koketně se usmívat, dělat, jako bych o všem něco věděla, každému dávat dobrou radu a o každého mateřsky pečovat, to přece MUSÍ dělat dobrý dojem."
"make","make","dělat","dělat","impf"," Smile coquettishly, pretend you know everything, offer everyone a piece of advice and mother them - that 's sure to make a good impression."," Koketně se usmívat, dělat, jako bych o všem něco věděla, každému dávat dobrou radu a o každého mateřsky pečovat, to přece MUSÍ dělat dobrý dojem."
"scrounge","scrounge","sehnat","sehnat","pf"," If he 'd only take the trouble, Mr. Kleiman could scrounge up his own rice."," Pan Kleiman si může sehnat rýži sám, když si dá trochu práce."
"give","give","dávat","dávat","impf"," Why should we give away all our supplies?"," Proč vlastně musíme dávat všechno z našich zásob?"
"need","need","potřebujeme","potřebovat","impf"," We need them just as badly. """," My to také potřebujeme. """
"get","get","sehnat","sehnat","pf"," Mr. Kleiman may very well be able to get hold of a little rice, but he does n't like having to worry about it."," Pan Kleiman si snad může sehnat rýži sám, ale nemá chuť se o to starat."
"worry","worry","starat","starat","impf"," Mr. Kleiman may very well be able to get hold of a little rice, but he does n't like having to worry about it."," Pan Kleiman si snad může sehnat rýži sám, ale nemá chuť se o to starat."
"criticize","criticize","kritizovat","kritizovat","impf"," It 's not our place to criticize the people who are helping us."," Nemůžeme kritizovat lidi, kteří nám pomáhají."
"helping","help","pomáhají","pomáhat","impf"," It 's not our place to criticize the people who are helping us."," Nemůžeme kritizovat lidi, kteří nám pomáhají."
"did","do","šel","jít","impf"," Peter did n't join me in the attic, but went up to the loft to do some carpentry work."," Peter nepřišel za mnou na půdu, šel do podkroví a tam cosi kutil se dřevem."
"went","go","šel","jít","impf"," Peter did n't join me in the attic, but went up to the loft to do some carpentry work."," Peter nepřišel za mnou na půdu, šel do podkroví a tam cosi kutil se dřevem."
"do","do","šel","jít","impf"," Peter did n't join me in the attic, but went up to the loft to do some carpentry work."," Peter nepřišel za mnou na půdu, šel do podkroví a tam cosi kutil se dřevem."
"get","get","nepřijde","přijít","pf"," Mrs. van D. may think she does n't always get enough, but that 's not the case."," Paní van Daanová nepřijde zkrátka, i když si to mnohdy myslí."
"think","think","myslí","myslet","impf"," Mrs. van D. may think she does n't always get enough, but that 's not the case."," Paní van Daanová nepřijde zkrátka, i když si to mnohdy myslí."
"said","say","řekl","říci","pf"," After we 'd discussed it, he said he thought I should."," Po chvilce otálení řekl ano."
"came","come","šla","jít","impf"," As soon as I came downstairs, I went with Father to get some water."," Hned jak jsem sešla dolů, šla jsem s otcem pro vodu."
"went","go","šla","jít","impf"," As soon as I came downstairs, I went with Father to get some water."," Hned jak jsem sešla dolů, šla jsem s otcem pro vodu."
"think","think","Zdá","zdát","impf"," Do you think that 's wrong? """," Zdá se ti to špatné? """
