"seemed","seem","zdálo","zdát","impf"," At moments he seemed to feel her voice touch his ear, her hand touch his."," V některých okamžicích se mu zdálo, že cítí, jak se její hlas dotýká jeho ucha, jak se rukou dotýká jeho ruky."
"revealed","reveal","Odhaloval","odhalovat","impf"," He revealed many of the secrets of religious houses on the Continent and described some of the practices which were fashionable in high society, and ended by telling, with details, a story about an English duchess - a story which he knew to be true."," Odhaloval mnohé tajemství klášterů na evropské pevnině, líčil, co je v módě ve vyšší společnosti, a skončil podrobným vyprávěním o jedné anglické vévodkyni - prý určitě ví, že je to pravda."
"ended","end","skončil","skončit","pf"," He revealed many of the secrets of religious houses on the Continent and described some of the practices which were fashionable in high society, and ended by telling, with details, a story about an English duchess - a story which he knew to be true."," Odhaloval mnohé tajemství klášterů na evropské pevnině, líčil, co je v módě ve vyšší společnosti, a skončil podrobným vyprávěním o jedné anglické vévodkyni - prý určitě ví, že je to pravda."
"employed","employ","zaměstnán","zaměstnat","pf"," Besides, he had been employed for thirteen years in a great Catholic wine-merchant ’ s office, and publicity would mean for him, perhaps, the loss of his hob."," Mimo to je třináct let zaměstnán v kanceláři velké katolické vinařské firmy, a kdyby se o tom lidé dověděli, patrně by ztratil místo."
"agreed","agree","souhlasil","souhlasit","impf"," Whereas if he agreed all might be well."," Kdežto kdyby souhlasil, všechno by možná dobře dopadlo."
"put","put","uloženo","uložit","pf"," She knew he had a good screw for one thing, and she suspected he had a bit of stuff put by."," Věděla, že především dost bere, a dohadovala se, že má i něco uloženo."
"sat","sit","seděl","sedět","impf"," He had bought them in his bachelor days and many an evening, as he sat in the little room off the hall, he had been tempted to take one down from the bookshelf and read out something to his wife."," Koupil je za mládeneckých časů a mnohdy večer, když seděl v pokojíku vedle předsíně, byl v pokušení vzít některou z knihovny a přečíst něco ženě."
"take","take","vzít","vzít","pf"," He had bought them in his bachelor days and many an evening, as he sat in the little room off the hall, he had been tempted to take one down from the bookshelf and read out something to his wife."," Koupil je za mládeneckých časů a mnohdy večer, když seděl v pokojíku vedle předsíně, byl v pokušení vzít některou z knihovny a přečíst něco ženě."
"read","read","přečíst","přečíst","pf"," He had bought them in his bachelor days and many an evening, as he sat in the little room off the hall, he had been tempted to take one down from the bookshelf and read out something to his wife."," Koupil je za mládeneckých časů a mnohdy večer, když seděl v pokojíku vedle předsíně, byl v pokušení vzít některou z knihovny a přečíst něco ženě."
"repeated","repeat","opakoval","opakovat","impf"," At times he repeated lines to himself and this consoled him."," Občas si opakoval verše sám pro sebe a to ho utěšovalo."
"consoled","console","utěšovalo","utěšovat","impf"," At times he repeated lines to himself and this consoled him."," Občas si opakoval verše sám pro sebe a to ho utěšovalo."
"led","lead","vedli","vést","impf"," They led up to the table amid laughing and joking, and she put her hand out in the air as she was told to do."," Se smíchem a žerty ji vedli ke stolu a ona napřáhla ruku před sebe, jak ji k tomu vybídli."
"moved","move","Pohybovala","pohybovat","impf"," She moved her hand about here and there in the air and descended on one of the saucers."," Pohybovala rukou sem a tam a pak ji sklonila k jedné misce."
"descended","descend","sklonila","sklonit","pf"," She moved her hand about here and there in the air and descended on one of the saucers."," Pohybovala rukou sem a tam a pak ji sklonila k jedné misce."
"surprised","surprise","překvapilo","překvapit","pf"," She felt a soft wet substance with her fingers and was surprised that nobody spoke or took off her bandage."," Nahmatala prsty měkkou vlhkou hmotu a překvapilo ji, že na ni nikdo nemluví a že jí nesnímají šátek s očí."
"spoke","speak","nemluví","mluvit","impf"," She felt a soft wet substance with her fingers and was surprised that nobody spoke or took off her bandage."," Nahmatala prsty měkkou vlhkou hmotu a překvapilo ji, že na ni nikdo nemluví a že jí nesnímají šátek s očí."
"bought","buy","koupil","koupit","pf"," He had himself bought every article of furniture in the room : a black iron bedstead, an iron washstand, four cane chairs, a clothes-rack, a coal-scuttle, a fender and irons and a square table on which lay a double desk."," Všechny kusy nábytku, jež stály v pokoji, koupil si sám : černou železnou postel, železný stojan na umyvadlo, čtyři proutěná křesla, věšák, uhlák, mřížku před krbem i želízka a čtvercový stůl se sklápěcí deskou."
"made","make","vytvořil","vytvořit","pf"," A bookcase had been made in an alcove by means of shelves of white wood."," Knihovnu si vytvořil z výklenku tím, že tam vložil přihrádky z bílého dřeva."
"covered","cover","pokrytu","pokrýt","pf"," The bed was clothed with white bed-clothes and a black and scarlet rug covered the foot."," Postel měl povlečenu bílým ložním prádlem a v nohách pokrytu černočervenou pokrývkou."
"thrown","throw","vyhodila","vyhodit","pf"," At the thought of the failure of her little surprise and of the two and fourpence she had thrown away for nothing she nearly cried outright."," Skoro se rovnou rozplakala při pomyšlení na to, jak se jí nepovedlo malé překvapení a jak pro nic za nic vyhodila dva šilinky a čtyři pence."
"said","say","řekl","říci","pf"," But Joe said it didn ’ t matter and made her sit down by the fire."," Ale Joe řekl, že na tom nesejde, a vybídl ji, aby se posadila ke krbu."
"sit","sit","posadila","posadit","pf"," But Joe said it didn ’ t matter and made her sit down by the fire."," Ale Joe řekl, že na tom nesejde, a vybídl ji, aby se posadila ke krbu."
"told","tell","Vyprávěl","vyprávět","impf"," He told her all that went on in his office, repeating for her a smart answer which he had made to the manager."," Vyprávěl jí, co se děje v kanceláři, a opakoval jí, jak řízně odpověděl řediteli."
"repeating","repeat","opakoval","opakovat","impf"," He told her all that went on in his office, repeating for her a smart answer which he had made to the manager."," Vyprávěl jí, co se děje v kanceláři, a opakoval jí, jak řízně odpověděl řediteli."
"tell","tell","řekl","říci","pf"," “ I ’ ll tell you my opinion, ” said Ignatius Gallaher, emerging after some time from the clouds of smoke in which he had taken refuge, “ it ’ s a rum world."," "" Jestli chceš slyšet moje mínění, "" řekl Ignatius Gallaher, když se po chvíli vynořil z oblaků kouře, do nichž se uchýlil, "" svět je divná věc."
"said","say","řekl","říci","pf"," “ I ’ ll tell you my opinion, ” said Ignatius Gallaher, emerging after some time from the clouds of smoke in which he had taken refuge, “ it ’ s a rum world."," "" Jestli chceš slyšet moje mínění, "" řekl Ignatius Gallaher, když se po chvíli vynořil z oblaků kouře, do nichž se uchýlil, "" svět je divná věc."
"heard","hear","slyšel","slyšet","impf"," I ’ ve heard of cases - what am I saying?"," Já slyšel případy - co říkám? - já je zažil;"
"saying","say","říkám","říkat","impf"," I ’ ve heard of cases - what am I saying?"," Já slyšel případy - co říkám? - já je zažil;"
"got","get","opatřili","opatřit","pf"," After the breakup at home the boys had got her that position in the Dublin by Lamplight laundry, and she liked it."," Když se domácnost rozpadla, chlapci jí opatřili místo v prádelně Svítící Dublin a jí se tam líbí."
"liked","like","líbí","líbit","impf"," After the breakup at home the boys had got her that position in the Dublin by Lamplight laundry, and she liked it."," Když se domácnost rozpadla, chlapci jí opatřili místo v prádelně Svítící Dublin a jí se tam líbí."
"thought","think","myslí","myslet","impf"," She used to have such a bad opinion of Protestants, but now she thought they were very nice people, a little quiet and serious, but still very nice people to live with."," Mívala o protestantech špatné mnění, ale teď si myslí, že jsou to moc hodní lidé, trochu tiší a vážní, ale přece jen moc hodní a dá se s nimi žít."
"hung","hang","viselo","viset","impf"," A little hand-mirror hung above the washstand and during the day a white-shaded lamp stood as the sole ornament of the mantelpiece."," Nad umyvadlem viselo příruční zrcátko a za dne byla lampa s bílým stínidlem jedinou ozdobou římsy nad krbem."
"arranged","arrange","uspořádány","uspořádat","pf"," The books on the white wooden shelves were arranged from below upwards according to bulk."," Knihy byly na bílých dřevěných přihrádkách uspořádány zdola nahoru podle velikosti."
"looked","look","pohlédl","pohlédnout","pf"," When he gained the crest of the Magazine Hill he halted and looked along the river towards Dublin, the lights of which burned redly and hospitably in the cold night."," Došel na hřeben návrší Magazine Hill, zastavil se a pohlédl podél řeky k Dublinu, jehož světla červeně a pohostinně hořela do studené noci."
"burned","burn","hořela","hořet","impf"," When he gained the crest of the Magazine Hill he halted and looked along the river towards Dublin, the lights of which burned redly and hospitably in the cold night."," Došel na hřeben návrší Magazine Hill, zastavil se a pohlédl podél řeky k Dublinu, jehož světla červeně a pohostinně hořela do studené noci."
"looked","look","Pohlédl","pohlédnout","pf"," He looked down the slope and, at the base, in the shadow of the wall of the Park, he saw some human figures lying."," Pohlédl po svahu dolů a na úpatí, ve stínu zdi kolem parku, spatřil ležící lidské postavy."
"saw","see","spatřil","spatřit","pf"," He looked down the slope and, at the base, in the shadow of the wall of the Park, he saw some human figures lying."," Pohlédl po svahu dolů a na úpatí, ve stínu zdi kolem parku, spatřil ležící lidské postavy."
"going","go","odejde","odejít","pf"," Now she was going to go away like the others, to leave her home."," A ona nyní odejde jako ostatní, opustí domov."
"go","go","odejde","odejít","pf"," Now she was going to go away like the others, to leave her home."," A ona nyní odejde jako ostatní, opustí domov."
"leave","leave","odejde","odejít","pf"," Now she was going to go away like the others, to leave her home."," A ona nyní odejde jako ostatní, opustí domov."
"leave","leave","opustí","opustit","pf"," Now she was going to go away like the others, to leave her home."," A ona nyní odejde jako ostatní, opustí domov."
"looked","look","podívala","podívat","pf"," She looked round the room, reviewing all its familiar objects which she had dusted once a week for so many years, wondering where on earth all the dust came from."," Rozhlédla se pokojem a podívala se na všechny důvěrně známé předměty, s nichž tolik let vždy jednou týdně utírala prach a divila se, kde se ten prach, propána, bere."
"wondering","wonder","divila","divit","impf"," She looked round the room, reviewing all its familiar objects which she had dusted once a week for so many years, wondering where on earth all the dust came from."," Rozhlédla se pokojem a podívala se na všechny důvěrně známé předměty, s nichž tolik let vždy jednou týdně utírala prach a divila se, kde se ten prach, propána, bere."
"see","see","neuvidí","uvidět","pf"," Perhaps she would never see again those familiar objects from which she had never dreamed of being divided."," Možná, že už nikdy neuvidí tyto důvěrně známé věci, o nichž ji nikdy ani ve snu nenapadlo, že se s nimi jednou rozloučí."
"shake","shake","otřesou","otřást","pf"," They seemed to him a band of tramps, huddled together along the riverbanks, their old coats covered with dust and soot, stupefied by the panorama of sunset and waiting for the first chill of night to bid them arise, shake themselves and be gone."," Připadaly mu jako tlupa tuláků schoulených podél břehů řeky, se starými kabáty pokrytými prachem a sazemi, omráčených panoramatem zapadajícího slunce a čekajících na příchod nočního chladu, který je probudí, takže vstanou, otřesou se a odejdou."
"gone","go","odejdou","odejít","pf"," They seemed to him a band of tramps, huddled together along the riverbanks, their old coats covered with dust and soot, stupefied by the panorama of sunset and waiting for the first chill of night to bid them arise, shake themselves and be gone."," Připadaly mu jako tlupa tuláků schoulených podél břehů řeky, se starými kabáty pokrytými prachem a sazemi, omráčených panoramatem zapadajícího slunce a čekajících na příchod nočního chladu, který je probudí, takže vstanou, otřesou se a odejdou."
"write","write","napsat","napsat","pf"," He wondered whether he could write a poem to express his idea."," Ptal se v duchu sám sebe, zda by dokázal napsat báseň, která by tuto myšlenku vyjádřila."
"express","express","vyjádřila","vyjádřit","pf"," He wondered whether he could write a poem to express his idea."," Ptal se v duchu sám sebe, zda by dokázal napsat báseň, která by tuto myšlenku vyjádřila."
"write","write","napsat","napsat","pf"," Could he write something original?"," Dokázal by napsat něco originálního?"
"drank","drink","Vypil","vypít","pf"," Then he drank a glass of water, pushed his plate to one side, doubled the paper down before him between his elbows and read the paragraph over and over again."," Vypil pak sklenici vody, odstrčil talíř stranou, položil si složené noviny přímo před sebe mezi lokty a četl článek znovu a znovu."
"pushed","push","odstrčil","odstrčit","pf"," Then he drank a glass of water, pushed his plate to one side, doubled the paper down before him between his elbows and read the paragraph over and over again."," Vypil pak sklenici vody, odstrčil talíř stranou, položil si složené noviny přímo před sebe mezi lokty a četl článek znovu a znovu."
"read","read","četl","číst","impf"," Then he drank a glass of water, pushed his plate to one side, doubled the paper down before him between his elbows and read the paragraph over and over again."," Vypil pak sklenici vody, odstrčil talíř stranou, položil si složené noviny přímo před sebe mezi lokty a četl článek znovu a znovu."
"said","say","Odpověděl","odpovědět","pf"," He said it was very good and ate a few mouthfuls of it with difficulty."," Odpověděl, že je výborná, a s námahou snědl sousto."
"ate","eat","snědl","sníst","pf"," He said it was very good and ate a few mouthfuls of it with difficulty."," Odpověděl, že je výborná, a s námahou snědl sousto."
"paid","pay","zaplatil","zaplatit","pf"," Then he paid his bill and went out."," Pak zaplatil a odešel."
"went","go","odešel","odejít","pf"," Then he paid his bill and went out."," Pak zaplatil a odešel."
"grew","grow","rostly","růst","impf"," On his long and rather large head grew dry black hair and a tawny moustache did not quite cover an unamiable mouth."," Na protáhlé a hodně veliké hlavě mu rostly suché černé vlasy a hnědožlutý knír zcela nezastíral nevlídná ústa."
"regarding","regard","pohlížel","pohlížet","impf"," He lived at a little distance from his body, regarding his own acts with doubtful side-glances."," Žil poněkud vzdálen od svého těla a na vlastní jednání pohlížel pochybovačně a úkosem."
"stated","state","prohlásil","prohlásit","pf"," Dr. Halpin, assistant house-surgeon of the City of Dublin Hospital, stated that the deceased had two lower ribs fractured and had sustained severe contusions of the right shoulder."," Sekundář chirurgického oddělení dublinské městské nemocnice dr. Halpin prohlásil, že zemřelá měla zlomena dvě dolní žebra a utrpěla těžké pohmožděniny pravého ramene."
"fractured","fracture","zlomena","zlomit","pf"," Dr. Halpin, assistant house-surgeon of the City of Dublin Hospital, stated that the deceased had two lower ribs fractured and had sustained severe contusions of the right shoulder."," Sekundář chirurgického oddělení dublinské městské nemocnice dr. Halpin prohlásil, že zemřelá měla zlomena dvě dolní žebra a utrpěla těžké pohmožděniny pravého ramene."
"sustained","sustain","utrpěla","utrpět","pf"," Dr. Halpin, assistant house-surgeon of the City of Dublin Hospital, stated that the deceased had two lower ribs fractured and had sustained severe contusions of the right shoulder."," Sekundář chirurgického oddělení dublinské městské nemocnice dr. Halpin prohlásil, že zemřelá měla zlomena dvě dolní žebra a utrpěla těžké pohmožděniny pravého ramene."
"injured","injure","poranila","poranit","pf"," The right side of the head had been injured in the fall."," Při pádu si poranila pravou stranu hlavy."
"caused","cause","způsobila","způsobit","pf"," The injuries were not sufficient to have caused death in a normal person."," Zranění nebyla takového rázu, aby u normálního člověka způsobila smrt."
"standing","stand","měl","mít","impf"," He was standing at the gate, his peaked cap pushed back on his head and his hair tumbled forward over a face of bronze."," Stál ve vratech, čepici se štítkem měl postrčenu do týla a vlasy se mu hrnuly dopředu nad bronzový obličej."
"insert","insert","vloží","vložit","pf"," Perhaps it would be better to insert his mother ’ s name before the surname :"," Snad udělá dobře, vloží - li před příjmení matčino jméno :"
"speak","speak","Promluví","promluvit","pf"," He would speak to Gallaher about it."," Promluví si o tom s Gallaherem."
"passed","pass","minul","minout","pf"," He pursued his reverie so ardently that he passed his street and had to turn back."," Zamyslel se tak horlivě, že minul ulici, kde měl zahnout, a musel se vrátit."
"turn","turn","zahnout","zahnout","pf"," He pursued his reverie so ardently that he passed his street and had to turn back."," Zamyslel se tak horlivě, že minul ulici, kde měl zahnout, a musel se vrátit."
"began","begin","začalo","začít","pf"," As he came near Corless ’ s his former agitation began to overmaster him and he halted before the door in indecision."," Když se přibližoval ke Corlessově restauraci, začalo ho překonávat dřívější vzrušení a nerozhodně se zastavil před vchodem."
"opened","open","otevřel","otevřít","pf"," Finally he opened the door and entered."," Nakonec otevřel dveře a vstoupil."
"entered","enter","vstoupil","vstoupit","pf"," Finally he opened the door and entered."," Nakonec otevřel dveře a vstoupil."
"meant","mean","nemyslí","myslet","impf"," Polly, of course, flirted with the young men, but Mrs. Mooney, who was a shrewd judge, knew that the young men were only passing the time away : none of them meant business."," Polly samozřejmě s mladými muži flirtovala, ale paní Mooneyová to uměla znalecky posoudit a věděla, že si mladí muži jen krátí dlouhou chvíli a nikdo to nemyslí vážně."
"cut","cut","Nakrájela","nakrájet","pf"," Maria had cut them herself."," Nakrájela je sama Marie."
"talked","talk","Mluvila","mluvit","impf"," She talked a little through her nose, always soothingly :"," Mluvila trochu nosem a vždycky se jí podařilo sjednat mír."
"tried","try","Snažila","snažit","impf"," She, witness, had often tried to reason with her mother and had induced her to join a League."," Snažila se matce domlouvat a vybízela ji k vstupu do některého sdružení katolických žen."
"said","say","prohlásil","prohlásit","pf"," The Deputy-Coroner said it was a most painful case, and expressed great sympathy with Captain Sinico and his daughter."," Zástupce ohledače prohlásil, že jde o velmi trapný případ, a vyjádřil účast kapitánu Sinicovi i jeho dceři."
"said","say","vyjádřil","vyjádřit","pf"," The Deputy-Coroner said it was a most painful case, and expressed great sympathy with Captain Sinico and his daughter."," Zástupce ohledače prohlásil, že jde o velmi trapný případ, a vyjádřil účast kapitánu Sinicovi i jeho dceři."
"expressed","express","vyjádřil","vyjádřit","pf"," The Deputy-Coroner said it was a most painful case, and expressed great sympathy with Captain Sinico and his daughter."," Zástupce ohledače prohlásil, že jde o velmi trapný případ, a vyjádřil účast kapitánu Sinicovi i jeho dceři."
"saw","see","podíval","podívat","pf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"look","look","podíval","podívat","pf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"appear","appear","zdálo","zdát","impf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"cleared","clear","vyjasnilo","vyjasnit","pf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"saw","see","nedívá","dívat","impf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"look","look","nedívá","dívat","impf"," He glanced quickly to right and left ( frowning slightly to make his errand appear serious ), but when his sight cleared a little he saw that nobody had turned to look at him : and there, sure enough, was Ignatius Gallaher leaning with his back against the counter and his feet planted far apart."," Rychle se podíval vpravo a vlevo ( trochu se mračil, aby se zdálo, že je tu za vážnou záležitostí ), ale když se mu před očima trochu vyjasnilo, poznal, že se nikdo po něm neohlíží a nedívá se na něj : a tamhle, skutečně, tamhle se s nohama široce rozkročenýma opírá zády o pult Ignatius Gallaher."
"reading","read","četl","číst","impf"," The proprietor sprawled on the counter reading the Herald and yawning."," Hostinský se rozvaloval po pultě, četl Posla a zíval."
"heard","hear","slyšet","slyšet","impf"," Now and again a tram was heard swishing along the lonely road outside."," Tu a tam bylo zvenčí slyšet tramvaj, jak sviští po opuštěné silnici."
"sat","sit","seděl","sedět","impf"," As he sat there, living over his life with her and evoking alternately the two images in which he now conceived her, he realized that she was dead, that she had ceased to exist, that she had become a memory."," Jak tam seděl a znovu prožíval svůj život s ní, jak si střídavě vyvolával dva obrazy, jež si teď o ní vytvořil, uvědomil si, že je mrtva, že přestala existovat a stala se z ní vzpomínka."
"evoking","evoke","vyvolával","vyvolávat","impf"," As he sat there, living over his life with her and evoking alternately the two images in which he now conceived her, he realized that she was dead, that she had ceased to exist, that she had become a memory."," Jak tam seděl a znovu prožíval svůj život s ní, jak si střídavě vyvolával dva obrazy, jež si teď o ní vytvořil, uvědomil si, že je mrtva, že přestala existovat a stala se z ní vzpomínka."
"realized","realize","uvědomil","uvědomit","pf"," As he sat there, living over his life with her and evoking alternately the two images in which he now conceived her, he realized that she was dead, that she had ceased to exist, that she had become a memory."," Jak tam seděl a znovu prožíval svůj život s ní, jak si střídavě vyvolával dva obrazy, jež si teď o ní vytvořil, uvědomil si, že je mrtva, že přestala existovat a stala se z ní vzpomínka."
"ceased","cease","přestala","přestat","pf"," As he sat there, living over his life with her and evoking alternately the two images in which he now conceived her, he realized that she was dead, that she had ceased to exist, that she had become a memory."," Jak tam seděl a znovu prožíval svůj život s ní, jak si střídavě vyvolával dva obrazy, jež si teď o ní vytvořil, uvědomil si, že je mrtva, že přestala existovat a stala se z ní vzpomínka."
"exist","exist","existovat","existovat","impf"," As he sat there, living over his life with her and evoking alternately the two images in which he now conceived her, he realized that she was dead, that she had ceased to exist, that she had become a memory."," Jak tam seděl a znovu prožíval svůj život s ní, jak si střídavě vyvolával dva obrazy, jež si teď o ní vytvořil, uvědomil si, že je mrtva, že přestala existovat a stala se z ní vzpomínka."
"began","begin","Začal","začít","pf"," He began to feel ill at ease."," Začal se cítit nesvůj."
"feel","feel","cítit","cítit","impf"," He began to feel ill at ease."," Začal se cítit nesvůj."
"asked","ask","Tázal","tázat","impf"," He asked himself what else could he have done."," Tázal se sám sebe, jak jinak by se byl mohl zachovat."
"wished","wish","Přál","přát","impf"," He wished to vindicate himself in some way, to assert his manhood."," Přál si nějak se prosadit, ujistit se o své mužnosti."
"paid","pay","platili","platit","impf"," Mrs. Mooney ’ s young men paid fifteen shillings a week for board and lodgings ( beer or stout at dinner excluded )."," Mladí muži paní Mooneyové platili jí týdně za byt a stravu ( mimo světlé nebo černé pivo k večeři ) patnáct šilinků."
"bending","bend","sklonil","sklonit","pf"," His arms trembled with anger and suddenly bending to the child ’ s face he shouted :"," Paže se mu chvěly hněvem a náhle se sklonil k dětské tváři a vykřikl :"
"shouted","shout","vykřikl","vykřiknout","pf"," His arms trembled with anger and suddenly bending to the child ’ s face he shouted :"," Paže se mu chvěly hněvem a náhle se sklonil k dětské tváři a vykřikl :"
"began","begin","začalo","začít","pf"," The child stopped for an instant, had a spasm of fright and began to scream."," Dítě na okamžik ztichlo, křečovitě se zachvělo strachem a začalo ječet."
"walked","walk","chodil","chodit","impf"," He jumped up from his chair and walked hastily up and down the room with the child in his arms."," Vyskočil z křesla a rychle chodil sem a tam pokojem s dítětem v náruči."
"began","begin","Začalo","začít","pf"," It began to sob piteously, losing its breath for four or five seconds, and then bursting out anew."," Začalo žalostně vzlykat, vždy na čtyři pět vteřin ztratilo dech a pak spustilo znovu."
"losing","lose","ztratilo","ztratit","pf"," It began to sob piteously, losing its breath for four or five seconds, and then bursting out anew."," Začalo žalostně vzlykat, vždy na čtyři pět vteřin ztratilo dech a pak spustilo znovu."
"echoed","echo","odrážela","odrážet","impf"," The thin walls of the room echoed the sound."," Ozvěna nářku se odrážela od tenkých stěn pokoje."
"sit","sit","sedět","sedět","impf"," The tram was full and she had to sit on the little stool at the end of the car, facing all the people, with her toes barely touching the floor."," Tramvaj byla plná a Marie musela sedět na sedátku na konci vozu čelem ke všem lidem a špičkami nohou se sotva dotýkala podlahy."
"touching","touch","dotýkala","dotýkat","impf"," The tram was full and she had to sit on the little stool at the end of the car, facing all the people, with her toes barely touching the floor."," Tramvaj byla plná a Marie musela sedět na sedátku na konci vozu čelem ke všem lidem a špičkami nohou se sotva dotýkala podlahy."
"arranged","arrange","Pořádala","pořádat","impf"," She arranged in her mind all she was going to do, and thought how much better it was to be independent and to have your own money in your pocket."," Pořádala si v mysli, co všechno udělá, a myslela si, oč lepší je být nezávislá a mít v kapse vlastní peníze."
"do","do","udělá","udělat","pf"," She arranged in her mind all she was going to do, and thought how much better it was to be independent and to have your own money in your pocket."," Pořádala si v mysli, co všechno udělá, a myslela si, oč lepší je být nezávislá a mít v kapse vlastní peníze."
"thought","think","myslela","myslet","impf"," She arranged in her mind all she was going to do, and thought how much better it was to be independent and to have your own money in your pocket."," Pořádala si v mysli, co všechno udělá, a myslela si, oč lepší je být nezávislá a mít v kapse vlastní peníze."
"thought","think","mít","mít","impf"," She arranged in her mind all she was going to do, and thought how much better it was to be independent and to have your own money in your pocket."," Pořádala si v mysli, co všechno udělá, a myslela si, oč lepší je být nezávislá a mít v kapse vlastní peníze."
"hoped","hope","Doufala","doufat","impf"," She hoped they would have a nice evening."," Doufala, že to bude hezký večer."
"speaking","speak","nemluví","mluvit","impf"," She was sure they would, but she could not help thinking what a pity it was Alphy and Joe were not speaking."," Určitě věděla, že bude, ale neubránila se pomyšlení, jaká je škoda, že Alphy a Joe spolu nemluví."
"shown","show","projevila","projevit","pf"," The end of these discourses was that one night, during which she had shown every sign of unusual excitement, Mrs. Sinico caught up his hand passionately and pressed it to her cheek."," Tyto rozpravy skončily jednoho večera, kdy paní Sinicová projevila neobyčejné vzrušení, vášnivě pak uchopila jeho ruku a přitiskla si ji k tváři."
"caught","catch","uchopila","uchopit","pf"," The end of these discourses was that one night, during which she had shown every sign of unusual excitement, Mrs. Sinico caught up his hand passionately and pressed it to her cheek."," Tyto rozpravy skončily jednoho večera, kdy paní Sinicová projevila neobyčejné vzrušení, vášnivě pak uchopila jeho ruku a přitiskla si ji k tváři."
"pressed","press","přitiskla","přitisknout","pf"," The end of these discourses was that one night, during which she had shown every sign of unusual excitement, Mrs. Sinico caught up his hand passionately and pressed it to her cheek."," Tyto rozpravy skončily jednoho večera, kdy paní Sinicová projevila neobyčejné vzrušení, vášnivě pak uchopila jeho ruku a přitiskla si ji k tváři."
"surprised","surprise","překvapen","překvapit","pf"," Mr. Duffy was very much surprised."," Pan Duffy byl velmi překvapen."
"wish","wish","nechtěl","chtít","impf"," As he did not wish their last interview to be troubled by the influence of their ruined confessional they met in a little cake shop near the Parkgate."," Protože nechtěl, aby zpovědnice, kde se jejich vztah zhroutil, nepříznivě ovlivnila poslední rozhovor, setkali se v malé cukrárně poblíž Parkate."
"met","meet","setkali","setkat","pf"," As he did not wish their last interview to be troubled by the influence of their ruined confessional they met in a little cake shop near the Parkgate."," Protože nechtěl, aby zpovědnice, kde se jejich vztah zhroutil, nepříznivě ovlivnila poslední rozhovor, setkali se v malé cukrárně poblíž Parkate."
"held","hold","zadržely","zadržet","pf"," The light and noise of the bar held him at the doorways for a few moments."," Světlo a hluk výčepu ho na okamžik zadržely u dveří."
"confused","confuse","mátl","mást","impf"," He looked about him, but his sight was confused by the shining of many red and green wine-glasses."," Rozhlížel se kolem sebe, ale třpyt mnoha červených a zelených vinných sklenic mu mátl zrak."
"take","take","vezme","vzít","pf"," Frank would take her in his arms, fold her in his arms."," Frank ji vezme do náruče, obejme ji."
"save","save","Zachrání","zachránit","pf"," He would save her."," Zachrání ji."
"held","hold","Držel","držet","impf"," He held her hand and she knew that he was speaking to her, saying something about the passage over and over again."," Držel ji za ruku a uvědomovala si, že k ní mluví, že jí znovu a znovu něco říká o cestě za moře."
