"want","want","Chci","chtít","impf"," "" I want him to take me seriously."," "" Chci, aby mě bral vážně."
"understand","understand","Nerozumím","rozumět","impf"," "" I do n't understand. """," "" Nerozumím. """
"calling","call","voláš","volat","impf"," "" What on earth are you calling about at this hour of the night?"," "" Pro všechno na světě, proč mi voláš tak pozdě v noci?"
"move","move","Nehnete","hnout","pf"," "" You will not move an inch, "" Randolph said flatly."," "" Nehnete se odsud ani na krok, "" zarazil ji Randolph."
"cleared","clear","vyklizena","vyklidit","pf"," "" Your office is being cleared out as we speak."," "" Během našeho rozhovoru byla vaše kancelář vyklizena."
"doubt","doubt","Pochybuju","pochybovat","impf"," "" I doubt it, "" she said."," "" Pochybuju."
"miss","miss","chybět","chybět","impf"," "" We 're sure gonna miss you around here. """," "" Budete nám moc chybět. """
"do","do","vzala","vzít","pf"," If you do n't mind, I have to get Sphinx. """," Jestli dovolíte, vzala bych si Sphinxe. """
"married","marry","provdala","provdat","pf"," "" I know that 's not the sole reason she married me. But I 'm also damn sure she would n't have looked twice at a guy who dug ditches for a living. """," "" Já vím, že to nebyl jediný důvod, proč se za mě provdala, ale jsem si zatraceně jistý, že by jí kluk, který kope kanály, nestál za druhý pohled. """
"dug","dig","kope","kopat","impf"," "" I know that 's not the sole reason she married me. But I 'm also damn sure she would n't have looked twice at a guy who dug ditches for a living. """," "" Já vím, že to nebyl jediný důvod, proč se za mě provdala, ale jsem si zatraceně jistý, že by jí kluk, který kope kanály, nestál za druhý pohled. """
"change","change","nemění","měnit","impf"," That does n't change the important things. """," Na tom nejpodstatnějším se nic nemění. """
"do","do","dělat","dělat","impf"," "" Why would I want to do that? """," "" Proč bych to měl dělat? """
"hurts","hurt","bolí","bolet","impf"," "" That hurts, Ellis."," "" To bolí, Ellisi."
"started","start","začalo","začít","pf"," Our association may have started out on a business footing, but I like to think that we did the macho male bonding thing after you came to work for me. """," Naše partnerství sice začalo na obchodní bázi, ale rád bych věřil, že za dobu, co pro mě pracuješ, jsme přešli na chlapské kamarádství. """
"think","think","věřil","věřit","impf"," Our association may have started out on a business footing, but I like to think that we did the macho male bonding thing after you came to work for me. """," Naše partnerství sice začalo na obchodní bázi, ale rád bych věřil, že za dobu, co pro mě pracuješ, jsme přešli na chlapské kamarádství. """
"work","work","pracuješ","pracovat","impf"," Our association may have started out on a business footing, but I like to think that we did the macho male bonding thing after you came to work for me. """," Naše partnerství sice začalo na obchodní bázi, ale rád bych věřil, že za dobu, co pro mě pracuješ, jsme přešli na chlapské kamarádství. """
"came","come","přešli","přejít","pf"," Our association may have started out on a business footing, but I like to think that we did the macho male bonding thing after you came to work for me. """," Naše partnerství sice začalo na obchodní bázi, ale rád bych věřil, že za dobu, co pro mě pracuješ, jsme přešli na chlapské kamarádství. """
"call","call","říkáš","říkat","impf"," "" Was that what you call it?"," "" Tak tomu ty říkáš?"
"complaining","complain","stěžovat","stěžovat","impf"," "" What are you complaining about?"," "" Ty si tak můžeš stěžovat."
"afford","afford","dovolit","dovolit","pf"," "" I ca n't afford you. """," "" Nemůžu si vaše služby dovolit. """
"owes","owe","Dlužím","dlužit","impf"," "" I 'm the one who owes you for what you did the other night at the amusement park. """," "" Dlužím vám ji za pomoc, kterou jste mi poskytl tehdy v lunaparku. """
"alter","alter","změnit","změnit","pf"," After all, a person who could selectively alter the way he or she looked at the world while in a dream trance would be able to discern things that would go unnoticed or unheeded while in the waking state."," Koneckonců osoba, která dokáže selektivně změnit způsob, jakým během lucidního snění pozoruje svět, by měla být schopna postřehnout věci, které jí v bdělém stavu unikly."
"believed","believe","Věřil","věřit","impf"," He had believed that those born with the talent no doubt used it, either consciously or unconsciously."," Věřil, že lidé, kteří se s tímto nadáním narodili, ho využívají, ať vědomě, či nevědomky."
"suspected","suspect","Podezříval","podezřívat","impf"," He suspected that artists who were extreme dreamers envisioned alternate views of reality and preserved them in paint and stone and other media for those who would not otherwise experience them."," Podezříval umělce, že toto nadání mají, že si během lucidního snění zapamatují obrazy změněné reality, které pak malují na plátno, tesají do kamene nebo je jiným způsobem zachycují a zprostředkovávají těm, pro něž jsou jinak nedostupné."
"experience","experience","mají","mít","impf"," He suspected that artists who were extreme dreamers envisioned alternate views of reality and preserved them in paint and stone and other media for those who would not otherwise experience them."," Podezříval umělce, že toto nadání mají, že si během lucidního snění zapamatují obrazy změněné reality, které pak malují na plátno, tesají do kamene nebo je jiným způsobem zachycují a zprostředkovávají těm, pro něž jsou jinak nedostupné."
"doubt","doubt","pochybuju","pochybovat","impf"," But whatever else she is, I seriously doubt that she 's the nervous type. """," Ale ať je, jaká je, silně pochybuju, že je nervózní. """
"given","give","dávali","dávat","impf"," "" Hell, Lawson, given the kinds of dreams you and I have asked her to decode this past year, she must have nerves of steel. """," "" Sakra, když uvážíš, jaké sny jsme jí ty a já za poslední rok dávali k analýze, tak musí mít nervy z ocele. """
"think","think","mysleli","myslet","impf"," "" Here 's what I think happened, Dave. I believe that Scargill faked his own death."," Jsem přesvědčený, že Scargill nezemřel, ale postaral se, aby si to všichni mysleli."
"believe","believe","mysleli","myslet","impf"," "" Here 's what I think happened, Dave. I believe that Scargill faked his own death."," Jsem přesvědčený, že Scargill nezemřel, ale postaral se, aby si to všichni mysleli."
"done","do","udělala","udělat","pf"," When that was done, he killed her to keep her quiet. """," Když to udělala, umlčel ji. """
"supposed","suppose","předpokládat","předpokládat","impf"," He was supposed to be able to predict the actions of his quarry."," Měl předpokládat, co svým vyšetřováním způsobí."
"worked","work","pracoval","pracovat","impf"," Everyone who had ever worked with him said he was a major dream talent."," Každý, kdo s ním kdy pracoval, mluvil o jeho mimořádném nadání."
"said","say","mluvil","mluvit","impf"," Everyone who had ever worked with him said he was a major dream talent."," Každý, kdo s ním kdy pracoval, mluvil o jeho mimořádném nadání."
"started","start","začaly","začít","pf"," Hell, he was a legend back at Frey-Salter, Inc., or at least he had been until a few months ago, when the rumors started up."," Sakra, ve Frey - Salteru byl učiněnou legendou, nebo jí aspoň býval, než o něm před pár měsíci začaly kolovat pochybovačné řeči."
"Give","give","Dejte","dát","pf"," Give me a break. """," Dejte mi chvilku, než to strávím. """
"left","leave","odešel","odejít","pf"," "" I left the last home when I turned fifteen. """," "" Když mi bylo patnáct, odešel jsem. """
"ran","run","utekl","utéci","pf"," "" You ran away?"," "" Vy jste utekl?"
"survive","survive","přežít","přežít","pf"," How did you survive on your own at that age? """," Jak jste dokázal přežít tak malý? """
"went","go","Začal","začít","pf"," I went into business for myself."," Začal jsem podnikat."
"told","tell","Říkal","říkat","impf"," I told you I 've always had a knack for turning a profit. """," Říkal jsem vám, že jsem vždycky uměl vydělat peníze. """
"saw","see","spatřila","spatřit","pf"," At the end of the hall she saw a small knot of people in the hall outside her door."," Na konci chodby, přímo před svými dveřmi, spatřila hlouček lidí."
"recognized","recognize","poznala","poznat","pf"," Isabel recognized the three people confronting him."," Isabel poznala tři muže stojící proti němu."
"called","call","volali","volat","impf"," One of them, Gavin Hardy, was from the center 's IT department. Gavin was the guy you called when the computers went down or the lab equipment malfunctioned."," Jedním z nich byl Gavin Hardy, vedoucí oddělení informačních technologií, kterému zaměstnanci ústavu volali, kdykoliv jim přestal fungovat počítač nebo zlobilo zařízení laboratoře."
"went","go","fungovat","fungovat","impf"," One of them, Gavin Hardy, was from the center 's IT department. Gavin was the guy you called when the computers went down or the lab equipment malfunctioned."," Jedním z nich byl Gavin Hardy, vedoucí oddělení informačních technologií, kterému zaměstnanci ústavu volali, kdykoliv jim přestal fungovat počítač nebo zlobilo zařízení laboratoře."
"comes","come","jde","jít","impf"," And when it comes to Dr. B., I 've got more context than you could possibly have."," A pokud jde o starého pána, vím o něm víc, než ty o něm kdy můžeš vypátrat."
"worked","work","pracovala","pracovat","impf"," I worked side by side with the man for months."," Několik měsíců jsem pracovala po jeho boku."
"need","need","potřebuješ","potřebovat","impf"," Face it, you need me. """," Přiznej si, že mě potřebuješ. """
"watching","watch","Dívala","dívat","impf"," She was watching the speaker onstage, concentrating so she would not miss anything Tamsyn Strickland said, when she felt a whispery, atavistic thrill stir the hair on the nape of her neck."," Dívala se na přednášející Tamsyn Stricklandovou zcela soustředěně, aby jí neuniklo jediné slůvko, když náhle ucítila, jak jí plíživé atavistické vzrušení zježilo vlasy na šíji."
"miss","miss","neuniklo","uniknout","pf"," She was watching the speaker onstage, concentrating so she would not miss anything Tamsyn Strickland said, when she felt a whispery, atavistic thrill stir the hair on the nape of her neck."," Dívala se na přednášející Tamsyn Stricklandovou zcela soustředěně, aby jí neuniklo jediné slůvko, když náhle ucítila, jak jí plíživé atavistické vzrušení zježilo vlasy na šíji."
"felt","feel","ucítila","ucítit","pf"," She was watching the speaker onstage, concentrating so she would not miss anything Tamsyn Strickland said, when she felt a whispery, atavistic thrill stir the hair on the nape of her neck."," Dívala se na přednášející Tamsyn Stricklandovou zcela soustředěně, aby jí neuniklo jediné slůvko, když náhle ucítila, jak jí plíživé atavistické vzrušení zježilo vlasy na šíji."
"Following","follow","Poslechla","poslechnout","pf"," Following an instinct that was probably as old as the species, she turned her head to look back over her shoulder to see who or what was closing in on her."," Poslechla instinkt, který je pravděpodobně tak starý jako první živočišné druhy, a pootočila hlavu, aby se podívala přes rameno, kdo se k ní zezadu blíží."
"look","look","podívala","podívat","pf"," Following an instinct that was probably as old as the species, she turned her head to look back over her shoulder to see who or what was closing in on her."," Poslechla instinkt, který je pravděpodobně tak starý jako první živočišné druhy, a pootočila hlavu, aby se podívala přes rameno, kdo se k ní zezadu blíží."
"see","see","podívala","podívat","pf"," Following an instinct that was probably as old as the species, she turned her head to look back over her shoulder to see who or what was closing in on her."," Poslechla instinkt, který je pravděpodobně tak starý jako první živočišné druhy, a pootočila hlavu, aby se podívala přes rameno, kdo se k ní zezadu blíží."
"entered","enter","vešel","vejít","pf"," A man had entered the dimly lit chamber. He stood in the shadows behind the last row of seats."," Do tlumeně osvětlené místnosti vešel neznámý muž a zastavil se v příšeří za poslední řadou sedadel."
"dreamed","dream","nezdály","zdát","impf"," He had not exactly slept his way through Jack Lawson 's experiments, he had dreamed his way through them."," Lawsonovy pokusy neprospal, ale prosnil. A rozhodně se mu nezdály sladké sny."
"sounds","sound","zní","znít","impf"," "" That sounds serious. """," "" To zní vážně. """
"blowing","blow","fouká","foukat","impf"," "" I did n't realize it was blowing so hard out here. """," "" Nenapadlo mě, že venku tak fouká. """
"watched","watch","pozoroval","pozorovat","impf"," He watched her from the other side of the ever-present dark glasses."," Ellis ji pozoroval přes své nepostradatelné tmavé brýle."
"Come","come","Pojďte","jít","impf"," "" Come on in while I do something with this hair. """," "" Pojďte na chvíli dál, musím se přečesat. """
"do","do","Pojďte","jít","impf"," "" Come on in while I do something with this hair. """," "" Pojďte na chvíli dál, musím se přečesat. """
"stopped","stop","Přestali","přestat","pf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"dating","date","chodit","chodit","impf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"took","take","vzal","vzít","pf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"explained","explain","vysvětlil","vysvětlit","pf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"considered","consider","považuje","považovat","impf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"seeing","see","považuje","považovat","impf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"talk","talk","promluvit","promluvit","pf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"took","take","neutrpí","utrpět","pf"," They had stopped dating a month ago, right after Ian took her out to dinner and gently explained that he considered her a good friend, someone he could really talk to, almost a sister. He added that he hoped the fact that they would no longer be seeing each other privately would n't affect their friendship."," Přestali spolu chodit před měsícem, když ji Ian vzal na večeří a šetrně jí vysvětlil, že ji považuje za dobrou kamarádku, někoho, s kým si může upřímně promluvit, málem za vlastní sestru. Vyjádřil naději, že přátelství mezi nimi rozchodem nijak neutrpí."
"written","write","napsat","napsat","pf"," She could have written the script for him."," Mohla by mu ten projev napsat."
"taking","take","vzala","vzít","pf"," She put down the orange juice glass without taking a sip, picked up a spoon and toyed with her cereal."," Odložila džus, aniž by se napila, vzala do ruky lžíci a nepřítomně míchala müsli."
"picked","pick","vzala","vzít","pf"," She put down the orange juice glass without taking a sip, picked up a spoon and toyed with her cereal."," Odložila džus, aniž by se napila, vzala do ruky lžíci a nepřítomně míchala müsli."
"lost","lose","Zhubla","zhubnout","pf"," She had lost five pounds."," Zhubla skoro o tři kilogramy."
"told","tell","oznámit","oznámit","pf"," She told herself she was either dying of some dreadful, as yet undiagnosed disease or she was depressed because Farrell was getting ready to tell her that he wanted a divorce."," Dospěla k názoru, že buď trpí nějakou hroznou chorobou nebo depresí vyvolanou obavami, že se jí Farrell chystá oznámit svůj úmysl rozvést se s ní."
"tell","tell","oznámit","oznámit","pf"," She told herself she was either dying of some dreadful, as yet undiagnosed disease or she was depressed because Farrell was getting ready to tell her that he wanted a divorce."," Dospěla k názoru, že buď trpí nějakou hroznou chorobou nebo depresí vyvolanou obavami, že se jí Farrell chystá oznámit svůj úmysl rozvést se s ní."
"smiled","smile","usmál","usmát","pf"," Ellis smiled."," Ellis se usmál."
"exhaled","exhale","vydechl","vydechnout","pf"," Farrell exhaled slowly."," Farrell zvolna vydechl."
"think","think","myslíte","myslet","impf"," "" You really think I can save my business? """," "" Opravdu si myslíte, že můžu firmu zachránit? """
"save","save","zachránit","zachránit","pf"," "" You really think I can save my business? """," "" Opravdu si myslíte, že můžu firmu zachránit? """
"thought","think","pomyslela","pomyslet","pf"," Not hard to interpret those symbols, Isabel thought."," Vysvětlení těchto symbolů není obtížné, pomyslela si Isabel."
"wanted","want","chce","chtít","impf"," Tamsyn wanted her to leave the topic and get back to the discussion of dream logs."," Tamsyn chce, abych se u tohoto tématu nezdržovala a vrátila se k registru snů."
"smiled","smile","Usmála","usmát","pf"," She smiled at the bearded man."," Usmála se na muže s bradkou."
"sipped","sip","popíjeli","popíjet","impf"," They sipped frothy espresso-based drinks or drank expensive water from bottles that bore labels printed in a variety of foreign languages."," Usrkávali napěněné espreso nebo popíjeli drahé minerální vody z lahví označených etiketami v různých jazycích."
"indicated","indicate","ukázal","ukázat","pf"," Ellis indicated a table situated some distance from the others, offering a measure of privacy."," Ellis ukázal na stolek stranou od ostatních, který nabízel jistou míru soukromí."
"offering","offer","nabízel","nabízet","impf"," Ellis indicated a table situated some distance from the others, offering a measure of privacy."," Ellis ukázal na stolek stranou od ostatních, který nabízel jistou míru soukromí."
"heard","hear","neslyšel","slyšet","impf"," With luck he had not heard the soft rumble of the door above the squeal of the alarm."," Naštěstí asi přes hvízdání sirény neslyšel rachocení rolety."
"hauling","haul","vléct","vléci","impf"," Once she got the man in motion, it was like hauling a heavy sled."," Jakmile mužem pohnula, mohla ho vléct dál jako těžké sáňky."
"moved","move","přestěhoval","přestěhovat","pf"," He 'd had a plan when he moved back to California eight months ago, a plan that definitely involved Isabel Wright."," Před osmi měsíci se přestěhoval zpátky do Kalifornie s jasným plánem, v němž měla své pevné místo Isabel Wrightová."
"did","do","vyvolá","vyvolat","pf"," But it did not include this shattering reaction to Isabel in the flesh."," Jenže plán nepočítal s prudkou reakcí, kterou Isabel vyvolá v jeho těle."
"bound","bind","svázal","svázat","pf"," Ellis left the guard bound and gagged inside the ticket booth."," Ellis hlídače svázal, dal mu roubík a nechal ho v budce."
"left","leave","nechal","nechat","pf"," Ellis left the guard bound and gagged inside the ticket booth."," Ellis hlídače svázal, dal mu roubík a nechal ho v budce."
"call","call","zavolá","zavolat","pf"," He wondered if Amelia would call again."," Rád by věděl, jestli Amelia znovu zavolá."
"yell","yell","řval","řvát","impf"," I was ready to smash walls and yell, myself. """," Málem jsem řval a kopal do zdi. """
"closed","close","uzavřu","uzavřít","pf"," Maybe I 'll get around to it later, when this case is closed. """," Možná se k nim vrátím, až uzavřu tenhle případ. """
"turned","turn","Otáčela","otáčet","impf"," She turned the wineglass in her fingers, watching the play of light on the ruby red contents."," Otáčela sklenicí s vínem mezi prsty a sledovala hru světla v temně rudém nápoji."
"watching","watch","sledovala","sledovat","impf"," She turned the wineglass in her fingers, watching the play of light on the ruby red contents."," Otáčela sklenicí s vínem mezi prsty a sledovala hru světla v temně rudém nápoji."
"discussed","discuss","hovořili","hovořit","impf"," He ate a portion of the yogurt while they discussed her latest project. Then he left with his unfinished snack to return to his office."," Zatímco spolu hovořili o posledním úkolu, trochu odjedl a se zbytkem svačiny se vrátil do své kanceláře."
"return","return","vrátil","vrátit","pf"," He ate a portion of the yogurt while they discussed her latest project. Then he left with his unfinished snack to return to his office."," Zatímco spolu hovořili o posledním úkolu, trochu odjedl a se zbytkem svačiny se vrátil do své kanceláře."
"awakened","awaken","probudil","probudit","pf"," Shortly before two in the morning some small sound awakened her."," Krátce před druhou hodinou ráno ji probudil tichý zvuk."
"opened","open","otevřela","otevřít","pf"," She was still somewhat disoriented when she opened the door and found Sphinx pacing back and forth in the hallway."," Pořád ještě trochu zmatená otevřela dveře a uviděla Sphinxe, jak běhá po chodbě sem tam."
"did","do","udělal","udělat","pf"," "" Someone did, and I do n't think it was a random burglar."," "" Někdo to udělal a já si nemyslím, že by to byl náhodný zloděj."
"do","do","udělal","udělat","pf"," "" Someone did, and I do n't think it was a random burglar."," "" Někdo to udělal a já si nemyslím, že by to byl náhodný zloděj."
"think","think","nemyslím","myslet","impf"," "" Someone did, and I do n't think it was a random burglar."," "" Někdo to udělal a já si nemyslím, že by to byl náhodný zloděj."
"find","find","zjistím","zjistit","pf"," One of these days I 'll find out who murdered my sister."," Jednou zjistím, kdo mou sestru zabil."
"murdered","murder","zabil","zabít","pf"," One of these days I 'll find out who murdered my sister."," Jednou zjistím, kdo mou sestru zabil."
"Let","let","Nechte","nechat","pf"," "" Let the cops handle this."," "" Nechte to na policii."
"exhaled","exhale","vydechl","vydechnout","pf"," Ellis exhaled slowly and crossed the grass to where he had parked the rental."," Ellis zvolna vydechl a došel po trávníku k dubu, kde měl zaparkovaný vůz."
"did","do","provedli","provést","pf"," How did that work? """," Jak jste to provedli? """
"got","get","nedojel","dojet","pf"," "" Dave got into his rented Chevy and drove like a bat out of hell until we rendezvoused, "" Ellis said."," "" Dave nasedl do chevroletu, kterého měl z půjčovny, a řítil se jako šílenec, dokud mě nedojel."
"kept","keep","pokračoval","pokračovat","impf"," He kept driving the Maserati at a nice, sedate speed. I got into his rental. """," On pokračoval mírným tempem v maserati a já jsem si vzal jeho chevroleta. """
"fell","fall","Padl","padnout","pf"," Ellis fell backward onto the cushions, taking her with him."," Padl po zádech na pohovku a strhl Isabel s sebou."
"Tell","tell","Vyprávěj","vyprávět","impf"," "" Tell me your dreams, "" Ellis said against her throat."," "" Vyprávěj mi své sny, "" zašeptal s ústy na jejím hrdle."
"breathe","breathe","dýchala","dýchat","impf"," She could hardly breathe."," Stěží dýchala."
"walked","walk","vedla","vést","impf"," Amelia had walked Isabel through the gate in the high, chain-link fence."," Amelia vedla Isabel k brance ve vysokém drátěném plotu."
"think","think","Má","mít","impf"," He 's got a good hand, though, and since he 's not paying any attention, I think maybe I 'll help myself to one of his cards. """," Má zatraceně šťastnou ruku, a když si mě nevšímá, třeba bych mu mohl nějakou kartu vyfouknout. """
"looks","look","Nahlédne","nahlédnout","pf"," She looks into the next room and sees Martin Belvedere slumped over his desk."," Nahlédne do místnosti a spatří Martina Belvedera zhrouceného na stole."
"sees","see","spatří","spatřit","pf"," She looks into the next room and sees Martin Belvedere slumped over his desk."," Nahlédne do místnosti a spatří Martina Belvedera zhrouceného na stole."
"opens","open","otevřou","otevřít","pf"," As she watches it opens."," Právě když jede kolem, se otevřou."
"occurred","occur","nepřišlo","přijít","pf"," "" I figured analyzing the dreams was n't pleasant, but it never occurred to me that they might affect your own, personal dream-scapes."," "" Tušil jsem, že vykládat naše sny nebylo nic příjemného, ale nikdy mi nepřišlo na mysl, že by mohly ovlivnit vaše snění."
"affect","affect","ovlivnit","ovlivnit","pf"," "" I figured analyzing the dreams was n't pleasant, but it never occurred to me that they might affect your own, personal dream-scapes."," "" Tušil jsem, že vykládat naše sny nebylo nic příjemného, ale nikdy mi nepřišlo na mysl, že by mohly ovlivnit vaše snění."
"guess","guess","předpokládal","předpokládat","impf"," I guess I just assumed that you took a detached, academic approach to the process. """," A já jsem předpokládal, že udržujete akademicky nezúčastněný odstup. """
"assumed","assume","předpokládal","předpokládat","impf"," I guess I just assumed that you took a detached, academic approach to the process. """," A já jsem předpokládal, že udržujete akademicky nezúčastněný odstup. """
"fired","fire","vyhodil","vyhodit","pf"," "" She said they had to keep the affair quiet because she was afraid she might get fired if Lawson found out about it."," Prý se bála, že by ji Lawson vyhodil, kdyby na to přišel."
"get","get","přišel","přijít","pf"," "" She said they had to keep the affair quiet because she was afraid she might get fired if Lawson found out about it."," Prý se bála, že by ji Lawson vyhodil, kdyby na to přišel."
"came","come","přijde","přijít","pf"," She said it was always the woman who lost her job when workplace relationships came out into the open."," Tvrdila, že v takových případech přijde o místo vždycky žena."
"involved","involve","zapletl","zaplést","pf"," She had seen it happen at Frey-Salter when Lawson himself got involved with a member of his staff."," Ve Frey - Salteru se to už stalo, když se sám velký Lawson zapletl se svou zaměstnankyní."
"forced","force","přinutil","přinutit","pf"," When the affair ended, the woman was forced to transfer to another position in some other agency. """," Jakmile se s ní rozešel, přinutil ji, aby přešla jinam. """
"ended","end","končily","končit","impf"," All of her relationships ended in a similar, disturbingly mundane fashion."," Všechny její vztahy končily podobným, znepokojivě banálním způsobem."
"wanting","want","chtěli","chtít","impf"," Men started out wanting to tell her their dreams, proceeded to ask her for advice and ended up regarding her as a good friend; the sister they never had."," Muži jí napřed chtěli líčit své sny, pokračovali žádostmi o radu a nakonec v ní spatřovali dobrou kamarádku nebo sestru, kterou nikdy neměli."
"proceeded","proceed","pokračovali","pokračovat","impf"," Men started out wanting to tell her their dreams, proceeded to ask her for advice and ended up regarding her as a good friend; the sister they never had."," Muži jí napřed chtěli líčit své sny, pokračovali žádostmi o radu a nakonec v ní spatřovali dobrou kamarádku nebo sestru, kterou nikdy neměli."
"told","tell","řekne","říci","pf"," If one more man told her he thought of her as a sister, she would be sorely tempted to strangle him with his tie."," Jestli jí ještě jeden řekne, že je pro něho málem sestra, bude v silném pokušení uškrtit ho jeho vlastní kravatou."
"began","begin","Začíná","začínat","impf"," It began and ended in the bedroom or some other convenient location."," Začíná a končí v ložnici nebo na jiném vhodném místě."
"ended","end","končí","končit","impf"," It began and ended in the bedroom or some other convenient location."," Začíná a končí v ložnici nebo na jiném vhodném místě."
"seeing","see","vidí","vidět","impf"," Her first reaction was pleased surprise at seeing a familiar face. Then she noticed his anxious, impatient expression."," V první chvíli byla příjemně překvapená, že vidí známou tvář, ale vzápětí ji zarazil jeho nervózní, netrpělivý výraz."
"feared","fear","Báli","bát","impf"," "" They feared that any investigation would prove to be a slippery slope that started with fuzzy psychology and went straight downhill into the pits of psychic phenomena and mysticism. """," "" Báli se, že by se ocitli na šikmé ploše, po níž by mohli sklouznout přes parapsychologii až do černých hlubin mysticismu a ezoterik, "" doplnil."
"understand","understand","chápete","chápat","impf"," "" You can understand the problem."," "" Asi chápete, v čem je problém."
"study","study","zkoumat","zkoumat","impf"," How do you objectively study something that ca n't be seen or measured?"," Jak chcete objektivně zkoumat něco, co nevidíte a co se nedá změřit?"
"seen","see","nevidíte","vidět","impf"," How do you objectively study something that ca n't be seen or measured?"," Jak chcete objektivně zkoumat něco, co nevidíte a co se nedá změřit?"
"measured","measure","změřit","změřit","pf"," How do you objectively study something that ca n't be seen or measured?"," Jak chcete objektivně zkoumat něco, co nevidíte a co se nedá změřit?"
"prove","prove","potvrdit","potvrdit","pf"," They can tell you anything they want about their dreams and you ca n't prove it or disprove it. """," Můžou vám o svých snech napovídat, co je napadne, a vy jejich tvrzení nemůžete potvrdit ani vyvrátit. """
"disprove","disprove","vyvrátit","vyvrátit","pf"," They can tell you anything they want about their dreams and you ca n't prove it or disprove it. """," Můžou vám o svých snech napovídat, co je napadne, a vy jejich tvrzení nemůžete potvrdit ani vyvrátit. """
"need","need","Potřebuju","potřebovat","impf"," "" I need to raise some cash, "" Gavin said loudly."," "" Potřebuju nějakou hotovost, "" vysvětloval Gavin."
"calling","call","volám","volat","impf"," "" That 's why I 'm calling you."," "" Proto ti volám."
"tried","try","snažil","snažit","impf"," Ellis tried not to look too interested."," Ellis se snažil nedat najevo zvědavost."
"talk","talk","Mluvil","mluvit","impf"," "" Did he talk about the project? """," "" Mluvil s vámi o tom projektu? """
"drive","drive","řídím","řídit","impf"," "" I like to drive, "" he said simply."," "" Já rád řídím, "" přiznal se."
"saying","say","říkala","říkat","impf"," As I was saying, it 's a reasonable theory. """," Jak jsem říkala, je to přijatelná teorie. """
"Fasten","fasten","Připoutej","připoutat","pf"," "" Fasten your seat belt. """," "" Připoutej se. """
"mean","mean","myslím","myslet","impf"," "" Ellis, I mean it. """," "" Ellisi, myslím to vážně. """
"like","like","líbil","líbit","impf"," He was starting to like Farrell a lot."," Farrell se mu líbil stále víc."
