"hides","hide","skryje","skrýt","pf"," Even the tiger hides when little Tabaqui goes mad, for madness is the most disgraceful thing that can overtake a wild creature."," I tygr uteče a skryje se, když malý Tabaki sešílí, neboť šílenost jest nejhanebnější věci, které může divoký tvor propadnouti."
"saw","see","hleděti","hledět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"see","see","viděti","vidět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"saw","see","viděti","vidět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"look","look","hleděl","hledět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"see","see","hleděl","hledět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"saw","see","hleděl","hledět","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"kept","keep","hlídal","hlídat","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"waiting","wait","čekal","čekat","impf"," It was useless to look down, for he could see only the top sides of the branches, so he stared upward and saw, far away in the blue, Rann, the Kite, balancing and wheeling as he kept watch over the jungle waiting for things to die."," Bylo marno hleděti dolů, neboť mohl viděti toliko horní strany větví, a tak hleděl raději vzhůru, až uzřel daleko v modru supa Ranna, houpajícího se a kroužícího, jak hlídal džungli a čekal na umírající živočichy."
"carrying","carry","nesou","nést","impf"," Rann noticed that the monkeys were carrying something, and dropped a few hundred yards to find out whether their load was good to eat."," Rann viděl, že opice cosi nesou a spustil se o několik set stop, aby viděl, je - li jejich břemeno dobré k snědku."
"dropped","drop","spustil","spustit","pf"," Rann noticed that the monkeys were carrying something, and dropped a few hundred yards to find out whether their load was good to eat."," Rann viděl, že opice cosi nesou a spustil se o několik set stop, aby viděl, je - li jejich břemeno dobré k snědku."
"saw","see","uviděli","uvidět","pf"," All over the plain, cattle and buffaloes were grazing, and when the little boys in charge of the herds saw Mowgli they shouted and ran away, and the yellow pariah dogs that hang about every Indian village barked."," Po celé rovině pásl se dobytek a bůvoli, a když malí hoši, kteří je hlídali, uviděli Maugliho, dali se do křiku a utekli, a žlutí psí pariové, potulující se kolem všech indických vesnic, dali se do štěkotu."
"ran","run","utekli","utéci","pf"," All over the plain, cattle and buffaloes were grazing, and when the little boys in charge of the herds saw Mowgli they shouted and ran away, and the yellow pariah dogs that hang about every Indian village barked."," Po celé rovině pásl se dobytek a bůvoli, a když malí hoši, kteří je hlídali, uviděli Maugliho, dali se do křiku a utekli, a žlutí psí pariové, potulující se kolem všech indických vesnic, dali se do štěkotu."
"rolled","roll","válel","válet","impf"," Baloo clasped his paws over his ears and rolled to and fro, moaning."," Balú sepjal tlapy nad ušima a válel se sem a tam naříkaje a skuče."
"said","say","pověděl","povědět","pf"," "" At least he gave me all the Words correctly a little time ago, "" said Bagheera, impatiently."," "" Aspoň mně pověděl všechna slova přesně jen chvíli před tím, "" řekl Bagýra netrpělivě."
"said","say","řekl","říci","pf"," "" At least he gave me all the Words correctly a little time ago, "" said Bagheera, impatiently."," "" Aspoň mně pověděl všechna slova přesně jen chvíli před tím, "" řekl Bagýra netrpělivě."
"think","think","pomyslila","pomyslit","pf"," What would the jungle think if I, the Black Panther, curled myself up like Ikki, the Porcupine, and howled? """," Co by si džungle pomyslila, kdybych já, Černý Pardál, se svinul jako dikobraz Ikki a kvičel? """
"care","care","záleží","záležet","impf"," "" What do I care what the jungle thinks?"," "" Co mi záleží na tom, co si džungle myslí!"
"thinks","think","myslí","myslet","impf"," "" What do I care what the jungle thinks?"," "" Co mi záleží na tom, co si džungle myslí!"
"send","send","poslat","poslat","pf"," The first thing was to send back word to Baloo and Bagheera, for, at the pace the monkeys were going, he knew his friends would be left far behind."," První věcí bylo poslat zpět zprávu Balúovi a Bagýrovi, neboť při rychlosti opičího útěku věděl, že budou jeho přátelé zanecháni daleko pozadu."
"left","leave","zanecháni","zanechat","pf"," The first thing was to send back word to Baloo and Bagheera, for, at the pace the monkeys were going, he knew his friends would be left far behind."," První věcí bylo poslat zpět zprávu Balúovi a Bagýrovi, neboť při rychlosti opičího útěku věděl, že budou jeho přátelé zanecháni daleko pozadu."
"lie","lie","leží","ležet","impf"," They only grunt, and the buffaloes very seldom say anything, but get down into the muddy pools one after another, and work their way into the mud till only their noses and staring china-blue eyes show above the surface, and there they lie like logs."," Jenom pobrukuje, a bůvoli teprve skoro nikdy nepromluví, ale zajdou jeden po druhém do bahnitých rybníčků a zapracují se do bahna, až jim vykukují na povrch jen nosy a vypoulené, porcelánově modré oči, a tak leží nehnutě jako klády."
"fear","fear","bojí","bát","impf"," "" Our man-cub is in the hands of the Bandar-log now, and we know that of all the Jungle People they fear Kaa alone. """," "" Naše lidské mládě je v rukou Bandar - logů, a my víme, že z celé džungle Bandar - logové bojí se jedině Káje. """
"fear","fear","Bojí","bát","impf"," "" They fear me alone."," "" Bojí se jedině mne."
"pick","pick","trhají","trhat","impf"," They grow tired of the nuts they pick, and throw them down."," Opice znudí se ořechy, které trhají a sházejí je dolů."
"keep","keep","drží","držet","impf"," So long as the boys keep with the herds they are safe, for not even the tiger will charge a mob of cattle."," Pokud se hoši drží při dobytku, jsou bezpečni, neboť ani tygr nepodnikne útoku na dobytčí stádo."
"pick","pick","trhajíce","trhat","impf"," But if they straggle to pick flowers or hunt lizards, they are sometimes carried off."," Ale jestliže se toulají, trhajíce květiny a chytajíce ještěrky, bývají někdy odneseni."
"said","say","odpověděl","odpovědět","pf"," "" Oh, thou art a man 's cub, "" said the Black Panther, very tenderly;"," "" Ó, ty jsi lidským mládětem, "" odpověděl pardál s celou svou něžností;"
"returned","return","vrátil","vrátit","pf"," "" and even as I returned to my jungle, so thou must go back to men at last, - to the men who are thy brothers, - if thou art not killed in the Council. """," "" a právě jako jsem se já vrátil do své džungle, právě tak i ty musíš jíti nahoru zpět k lidem, k lidem, kteří jsou tvými bratry, - ač - li nebudeš zabit v Radě. """
"go","go","jíti","jít","impf"," "" and even as I returned to my jungle, so thou must go back to men at last, - to the men who are thy brothers, - if thou art not killed in the Council. """," "" a právě jako jsem se já vrátil do své džungle, právě tak i ty musíš jíti nahoru zpět k lidem, k lidem, kteří jsou tvými bratry, - ač - li nebudeš zabit v Radě. """
"killed","kill","zabit","zabít","pf"," "" and even as I returned to my jungle, so thou must go back to men at last, - to the men who are thy brothers, - if thou art not killed in the Council. """," "" a právě jako jsem se já vrátil do své džungle, právě tak i ty musíš jíti nahoru zpět k lidem, k lidem, kteří jsou tvými bratry, - ač - li nebudeš zabit v Radě. """
"kill","kill","zabíti","zabít","pf"," "" But why - but why should any wish to kill me? "" said Mowgli."," "" Ale proč - ale proč by mne chtěl někdo zabíti? """
"Look","look","Pohleď","pohledět","pf"," "" Look at me, "" said Bagheera;"," "" Pohleď na mne! "" řekl Bagýra;"
"said","say","řekl","říci","pf"," "" Look at me, "" said Bagheera;"," "" Pohleď na mne! "" řekl Bagýra;"
"looked","look","pohlédl","pohlédnout","pf"," and Mowgli looked at him steadily between the eyes."," a Maugli pohlédl mu pevně mezi oči."
"forget","forget","nezapomeneš","zapomenout","pf"," "" I might have known that thou wouldst not forget me."," "" Vždyť jsem věděl, že na mne nezapomeneš!"
"Cut","cut","rozděl","rozdělit","pf"," Cut the herd in two, Akela."," Akelo, rozděl mi stádo ve dví."
"Keep","keep","Drž","držet","impf"," Keep the cows and calves together, and the bulls and the plow-buffaloes by themselves. """," Drž krávy a telata pohromadě a býky a orné bůvoly také pohromadě. """
"separated","separate","rozdělilo","rozdělit","pf"," The two wolves ran, ladies'- chain fashion, in and out of the herd, which snorted and threw up its head and separated into two clumps."," Oba vlci proběhli sem a tam skrze stádo, jež frkalo a zdvihlo hlavy a rozdělilo se ve dva chumáče."
"went","go","pokračoval","pokračovat","impf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"went","go","létaje","létat","impf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"flying","fly","létaje","létat","impf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"came","come","přicházely","přicházet","impf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"leaping","leap","skákajíce","skákat","impf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"woke","wake","probudil","probudit","pf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"roused","rouse","probudil","probudit","pf"," All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round."," Po celou tu dobu pokračoval boj s Balúem a opice ječely v nádrži kolem Bagýry, a netopýr Mang, létaje sem a tam, roznášel novinu o velkém boji po celé džungli, až i Hathi, divoký slon, se dal do troubení, a z daleka rozptýlené tlupy Opičího národa se probouzely a přicházely skákajíce po stromových cestách na pomoc svým přátelům v Chladných Doupatech, a hluk zápasu probudil všechno denní ptactvo na deset mil okolo."
"sat","sit","seděl","sedět","impf"," Tabaqui sat still, rejoicing in the mischief that he had made, and then he said spitefully :"," Tabaki seděl tiše, raduje se z neplechy, kterou ztropil, a pak zlomyslně řekl :"
"rejoicing","rejoice","raduje","radovat","impf"," Tabaqui sat still, rejoicing in the mischief that he had made, and then he said spitefully :"," Tabaki seděl tiše, raduje se z neplechy, kterou ztropil, a pak zlomyslně řekl :"
"said","say","řekl","říci","pf"," Tabaqui sat still, rejoicing in the mischief that he had made, and then he said spitefully :"," Tabaki seděl tiše, raduje se z neplechy, kterou ztropil, a pak zlomyslně řekl :"
"shifted","shift","změnil","změnit","pf"," "" Shere Khan, the Big One, has shifted his hunting-grounds."," "" Šir Chan, Veliký, změnil loviště."
"Listen","listen","Poslyšte","slyšet","impf"," "" Listen to Bagheera."," "" Poslyšte Bagýru."
"speak","speak","mluviti","mluvit","impf"," "" Knowing that I have no right to speak here, I ask your leave. """," "" Věda, že nemám práva mluviti zde, prosím o vaše dovolení. """
"ask","ask","prosím","prosit","impf"," "" Knowing that I have no right to speak here, I ask your leave. """," "" Věda, že nemám práva mluviti zde, prosím o vaše dovolení. """
"Speak","speak","mluv","mluvit","impf"," "" Speak then, "" cried twenty voices."," "" Tedy mluv! "" volalo dvacet hlasů."
"cried","cry","volalo","volat","impf"," "" Speak then, "" cried twenty voices."," "" Tedy mluv! "" volalo dvacet hlasů."
"kill","kill","Zabíti","zabít","pf"," "" To kill a naked cub is shame."," "" Zabíti nahé mládě je hanba."
"spoken","speak","mluvil","mluvit","impf"," Baloo has spoken in his behalf."," Balú mluvil v jeho prospěch."
"went","go","šel","jít","impf"," and he went to the cave where she lived with Father Wolf, and he cried on her coat, while the four cubs howled miserably."," A šel k jeskyni, kde žila s Otcem Vlkem a plakal na jejím kožiše a čtyři vlčata vyla bědně okolo vlčat."
"cried","cry","plakal","plakat","impf"," and he went to the cave where she lived with Father Wolf, and he cried on her coat, while the four cubs howled miserably."," A šel k jeskyni, kde žila s Otcem Vlkem a plakal na jejím kožiše a čtyři vlčata vyla bědně okolo vlčat."
"forget","forget","Nezapomenete","zapomenout","pf"," "" Ye will not forget me? "" said Mowgli."," "" Nezapomenete na mne? "" ptal se Maugli."
"follow","follow","sledovati","sledovat","impf"," "" Never while we can follow a trail, "" said the cubs."," "" Nikdy, pokud dovedeme sledovati stopu, "" odpovídala vlčata."
"Come","come","přijď","přijít","pf"," "" Come to the foot of the hill when thou art a man, and we will talk to thee;"," "" Až budeš člověkem, přijď na úpatí vrchu, a budeme s tebou mluviti;"
"talk","talk","mluviti","mluvit","impf"," "" Come to the foot of the hill when thou art a man, and we will talk to thee;"," "" Až budeš člověkem, přijď na úpatí vrchu, a budeme s tebou mluviti;"
"come","come","chodit","chodit","impf"," and we will come into the croplands to play with thee by night. """," a budeme chodit do rolí hrát si s tebou v noci, "" lánů a budeme si s tebou hrát. """
"play","play","hrát","hrát","impf"," and we will come into the croplands to play with thee by night. """," a budeme chodit do rolí hrát si s tebou v noci, "" lánů a budeme si s tebou hrát. """
"play","play","hrát","hrát","impf"," and we will come into the croplands to play with thee by night. """," a budeme chodit do rolí hrát si s tebou v noci, "" lánů a budeme si s tebou hrát. """
"Come","come","Přijď","přijít","pf"," "" Come soon! "" said Father Wolf."," "" Přijď brzy, "" řekl Otec Vlk."
"said","say","řekl","říci","pf"," "" Come soon! "" said Father Wolf."," "" Přijď brzy, "" řekl Otec Vlk."
"jumped","jump","skočil","skočit","pf"," The answer was a perfectly indescribable hiss, and Mowgli kicked up his feet behind, clapped his hands together to applaud himself, and jumped on Bagheera 's back, where he sat sideways, drumming with his heels on the glossy skin and making the worst faces that he could think of at Baloo."," Odpovědí byl nepopsatelný sykot, a Maugli vykopl oběma nohama do zadu a sám si zatleskal, a skočil Bagýrovi na hřbet, kde usedl na bok, kopaje patami jeho hebkou srst a dělaje na Balúa nejošklivější obličeje, které si mohl vymyslit."
"sat","sit","usedl","usednout","pf"," The answer was a perfectly indescribable hiss, and Mowgli kicked up his feet behind, clapped his hands together to applaud himself, and jumped on Bagheera 's back, where he sat sideways, drumming with his heels on the glossy skin and making the worst faces that he could think of at Baloo."," Odpovědí byl nepopsatelný sykot, a Maugli vykopl oběma nohama do zadu a sám si zatleskal, a skočil Bagýrovi na hřbet, kde usedl na bok, kopaje patami jeho hebkou srst a dělaje na Balúa nejošklivější obličeje, které si mohl vymyslit."
"kicked","kick","kopaje","kopat","impf"," The answer was a perfectly indescribable hiss, and Mowgli kicked up his feet behind, clapped his hands together to applaud himself, and jumped on Bagheera 's back, where he sat sideways, drumming with his heels on the glossy skin and making the worst faces that he could think of at Baloo."," Odpovědí byl nepopsatelný sykot, a Maugli vykopl oběma nohama do zadu a sám si zatleskal, a skočil Bagýrovi na hřbet, kde usedl na bok, kopaje patami jeho hebkou srst a dělaje na Balúa nejošklivější obličeje, které si mohl vymyslit."
"making","make","dělaje","dělat","impf"," The answer was a perfectly indescribable hiss, and Mowgli kicked up his feet behind, clapped his hands together to applaud himself, and jumped on Bagheera 's back, where he sat sideways, drumming with his heels on the glossy skin and making the worst faces that he could think of at Baloo."," Odpovědí byl nepopsatelný sykot, a Maugli vykopl oběma nohama do zadu a sám si zatleskal, a skočil Bagýrovi na hřbet, kde usedl na bok, kopaje patami jeho hebkou srst a dělaje na Balúa nejošklivější obličeje, které si mohl vymyslit."
"said","say","řekl","říci","pf"," That was worth a little bruise, "" said the Brown Bear, tenderly."," To stálo přece za nějaký šrám, "" řekl hnědý medvěd něžně."
"remember","remember","vzpomeneš","vzpomenout","pf"," "" Some day thou wilt remember me. """," "" Jednou si na mne vzpomeneš. """
"wish","wish","Nechci","chtít","impf"," "" I do not wish to leave the jungle, and I do not know what this is."," "" Nechci opustiti džungli a nevím, co toto jest."
"leave","leave","opustiti","opustit","pf"," "" I do not wish to leave the jungle, and I do not know what this is."," "" Nechci opustiti džungli a nevím, co toto jest."
"dying","die","umírám","umírat","impf"," Am I dying, Bagheera? """," Což snad umírám, Bagýro? """
"hunting","hunt","lovíc","lovit","impf"," Ever since Akela had been deposed, the Pack had been without a leader, hunting and fighting at their own pleasure."," Po celý čas od té doby, kdy byl Akela sesazen, byla smečka bez vůdce, lovíc a bojujíc podle vlastní libosti."
"fighting","fight","bojujíc","bojovat","impf"," Ever since Akela had been deposed, the Pack had been without a leader, hunting and fighting at their own pleasure."," Po celý čas od té doby, kdy byl Akela sesazen, byla smečka bez vůdce, lovíc a bojujíc podle vlastní libosti."
"leaped","leap","vyskočil","vyskočit","pf"," The screenwork broke and fell away in a cloud of dust and rubbish, and Mowgli leaped through the opening and flung himself between Baloo and Bagheera - an arm round each big neck."," Krajková zeď se zřítila a rozpadla v oblacích prachu a rumu a Maugli vyskočil otvorem a vrhl se mezi Balúa a Bagýru, ovinuje pažema obě mocná hrdla."
"flung","fling","vrhl","vrhnout","pf"," The screenwork broke and fell away in a cloud of dust and rubbish, and Mowgli leaped through the opening and flung himself between Baloo and Bagheera - an arm round each big neck."," Krajková zeď se zřítila a rozpadla v oblacích prachu a rumu a Maugli vyskočil otvorem a vrhl se mezi Balúa a Bagýru, ovinuje pažema obě mocná hrdla."
"hurt","hurt","poraněn","poranit","pf"," "" Art thou hurt? "" said Baloo, hugging him softly."," "" Jsi poraněn? "" ptal se Balú, objímaje jej mírně."
"hugging","hug","objímaje","objímat","impf"," "" Art thou hurt? "" said Baloo, hugging him softly."," "" Jsi poraněn? "" ptal se Balú, objímaje jej mírně."
"laid","lay","položil","položit","pf"," Mowgli laid his head down on Bagheera 's back and slept so deeply that he never waked when he was put down by Mother Wolf 's side in the home-cave."," Maugli položil hlavu na Bagýrův hřbet a spal tak zdravě, že se ani neprobudil, když jej složili doma v jeskyni po bok Matky Vlčice."
"put","put","položil","položit","pf"," Mowgli laid his head down on Bagheera 's back and slept so deeply that he never waked when he was put down by Mother Wolf 's side in the home-cave."," Maugli položil hlavu na Bagýrův hřbet a spal tak zdravě, že se ani neprobudil, když jej složili doma v jeskyni po bok Matky Vlčice."
"slept","sleep","spal","spát","impf"," Mowgli laid his head down on Bagheera 's back and slept so deeply that he never waked when he was put down by Mother Wolf 's side in the home-cave."," Maugli položil hlavu na Bagýrův hřbet a spal tak zdravě, že se ani neprobudil, když jej složili doma v jeskyni po bok Matky Vlčice."
"waked","wake","neprobudil","probudit","pf"," Mowgli laid his head down on Bagheera 's back and slept so deeply that he never waked when he was put down by Mother Wolf 's side in the home-cave."," Maugli položil hlavu na Bagýrův hřbet a spal tak zdravě, že se ani neprobudil, když jej složili doma v jeskyni po bok Matky Vlčice."
"stolen","steal","kradou","krást","impf"," They have no speech of their own but use the stolen words which they overhear when they listen and peep and wait up above in the branches."," Nemají své vlastní řeči, ale kradou slova, která zaslechnou, když naslouchají a slídí a číhají nahoře ve větvích."
"overhear","overhear","zaslechnou","zaslechnout","pf"," They have no speech of their own but use the stolen words which they overhear when they listen and peep and wait up above in the branches."," Nemají své vlastní řeči, ale kradou slova, která zaslechnou, když naslouchají a slídí a číhají nahoře ve větvích."
"overhear","overhear","naslouchají","naslouchat","impf"," They have no speech of their own but use the stolen words which they overhear when they listen and peep and wait up above in the branches."," Nemají své vlastní řeči, ale kradou slova, která zaslechnou, když naslouchají a slídí a číhají nahoře ve větvích."
"listen","listen","naslouchají","naslouchat","impf"," They have no speech of their own but use the stolen words which they overhear when they listen and peep and wait up above in the branches."," Nemají své vlastní řeči, ale kradou slova, která zaslechnou, když naslouchají a slídí a číhají nahoře ve větvích."
"boast","boast","Chlubí","chlubit","impf"," They boast and chatter and pretend that they are a great people about to do great affairs in the jungle, but the falling of a nut turns their minds to laughter, and all is forgotten."," Chlubí se a žvástají a dělají, jako by byly velkým národem, který se chystá podniknouti veliké věci v džungli, ale pád ořechu obrátí jejich mysl k smíchu a vše je zapomenuto."
"do","do","dělají","dělat","impf"," They boast and chatter and pretend that they are a great people about to do great affairs in the jungle, but the falling of a nut turns their minds to laughter, and all is forgotten."," Chlubí se a žvástají a dělají, jako by byly velkým národem, který se chystá podniknouti veliké věci v džungli, ale pád ořechu obrátí jejich mysl k smíchu a vše je zapomenuto."
"turns","turn","obrátí","obrátit","pf"," They boast and chatter and pretend that they are a great people about to do great affairs in the jungle, but the falling of a nut turns their minds to laughter, and all is forgotten."," Chlubí se a žvástají a dělají, jako by byly velkým národem, který se chystá podniknouti veliké věci v džungli, ale pád ořechu obrátí jejich mysl k smíchu a vše je zapomenuto."
"forgotten","forget","zapomenuto","zapomenout","pf"," They boast and chatter and pretend that they are a great people about to do great affairs in the jungle, but the falling of a nut turns their minds to laughter, and all is forgotten."," Chlubí se a žvástají a dělají, jako by byly velkým národem, který se chystá podniknouti veliké věci v džungli, ale pád ořechu obrátí jejich mysl k smíchu a vše je zapomenuto."
"turn","turn","obrátí","obrátit","pf"," Get hence quickly, or the priest will turn thee into a wolf again."," Kliď se rychle odtud, nebo tě kněz obrátí znovu ve vlka."
"said","say","řekl","říci","pf"," "" Now what is this? "" said Mowgli, bewildered, as the stones flew thicker."," "" No, co je tohle? "" řekl Maugli udiven, když kamení pršelo hustěji."
"told","tell","vyprávěli","vyprávět","impf"," Generations of monkeys have been scared into good behaviour by the stories their elders told them of Kaa, the night-thief, who could slip along the branches as quietly as moss grows, and steal away the strongest monkey that ever lived;"," Celá pokolení opic byla pohlavkována k dobrému chování pomocí příběhů, které jim jich starší vyprávěli o Kájovi, nočním zloději, který dovede plížiti se po větvích tak tiše, jako roste mech, a ukrásti i nejsilnější opice, které kdy žily;"
"grows","grow","roste","růst","impf"," Generations of monkeys have been scared into good behaviour by the stories their elders told them of Kaa, the night-thief, who could slip along the branches as quietly as moss grows, and steal away the strongest monkey that ever lived;"," Celá pokolení opic byla pohlavkována k dobrému chování pomocí příběhů, které jim jich starší vyprávěli o Kájovi, nočním zloději, který dovede plížiti se po větvích tak tiše, jako roste mech, a ukrásti i nejsilnější opice, které kdy žily;"
"steal","steal","ukrásti","ukrást","pf"," Generations of monkeys have been scared into good behaviour by the stories their elders told them of Kaa, the night-thief, who could slip along the branches as quietly as moss grows, and steal away the strongest monkey that ever lived;"," Celá pokolení opic byla pohlavkována k dobrému chování pomocí příběhů, které jim jich starší vyprávěli o Kájovi, nočním zloději, který dovede plížiti se po větvích tak tiše, jako roste mech, a ukrásti i nejsilnější opice, které kdy žily;"
"make","make","učiniti","učinit","pf"," of old Kaa, who could make himself look so like a dead branch or a rotten stump that the wisest were deceived till the branch caught them, and then -"," o starém Kájovi, který dovedl se učiniti tak podobným mrtvé větvi anebo shnilému kmeni, že i nejmoudřejší byli oklamáni, až je větev chytila."
