"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"heard","hear","neslyšeli","slyšet","impf"," They have seldom even heard of the king round here, and the less inquisitive you are as you go along, the less trouble you are likely to find. """," Dokonce jsme ani neslyšeli, kdo je tady králem, a čím míň se cestou vyptáváte, tím míň vám hrozí malérů. """
"bear","bear","snášet","snášet","impf"," "" Winter and snow will bite both men and elves, "" he said, "" and they may find their dwelling in the Waste grievous to bear."," "" Mráz a sníh bude štípat právě tak lidi a elfy, "" namítl, "" a třeba budou těžko snášet táboření v pustině."
"made","make","vybudováno","vybudovat","pf"," A great bridge made of wood ran out to where on huge piles made of forest trees was built a busy wooden town, not a town of elves but of Men, who still dared to dwell here under the shadow of the distant dragon-mountain."," Mohutný dřevěný most vybíhal k obrovským kůlům z pralesních stromů, na nichž bylo vybudováno rušné dřevěné město, nikoli město elfů, nýbrž lidí, kteří si dosud troufali žít tady, ve stínu vzdálené dračí hory."
"made","make","vybudováno","vybudovat","pf"," A great bridge made of wood ran out to where on huge piles made of forest trees was built a busy wooden town, not a town of elves but of Men, who still dared to dwell here under the shadow of the distant dragon-mountain."," Mohutný dřevěný most vybíhal k obrovským kůlům z pralesních stromů, na nichž bylo vybudováno rušné dřevěné město, nikoli město elfů, nýbrž lidí, kteří si dosud troufali žít tady, ve stínu vzdálené dračí hory."
"built","build","vybudováno","vybudovat","pf"," A great bridge made of wood ran out to where on huge piles made of forest trees was built a busy wooden town, not a town of elves but of Men, who still dared to dwell here under the shadow of the distant dragon-mountain."," Mohutný dřevěný most vybíhal k obrovským kůlům z pralesních stromů, na nichž bylo vybudováno rušné dřevěné město, nikoli město elfů, nýbrž lidí, kteří si dosud troufali žít tady, ve stínu vzdálené dračí hory."
"dared","dare","troufali","troufat","impf"," A great bridge made of wood ran out to where on huge piles made of forest trees was built a busy wooden town, not a town of elves but of Men, who still dared to dwell here under the shadow of the distant dragon-mountain."," Mohutný dřevěný most vybíhal k obrovským kůlům z pralesních stromů, na nichž bylo vybudováno rušné dřevěné město, nikoli město elfů, nýbrž lidí, kteří si dosud troufali žít tady, ve stínu vzdálené dračí hory."
"explaining","explain","vysvětlil","vysvětlit","pf"," And I was explaining very carefully, "" answered the wizard crossly."," A vysvětlil jsem vám to dost podrobně, "" odsekl čaroděj rozmrzele."
"saw","see","viděl","vidět","impf"," When he peeped out in the lightning-flashes, he saw that across the valley the stone-giants were out and were hurling rocks at one another for a game, and catching them, and tossing them down into the darkness where they smashed among the trees far below, or splintered into little bits with a bang."," Když při světle blesků vykoukl, viděl přes údolí, jak tam vyrukovali kamenní obři a metají po sobě pro zábavu balvany, chytají je a vrhají dolů do tmy, kde drtivě dopadaly mezi stromy nebo se s třeskotem tříštily napadrť."
"catching","catch","chytají","chytat","impf"," When he peeped out in the lightning-flashes, he saw that across the valley the stone-giants were out and were hurling rocks at one another for a game, and catching them, and tossing them down into the darkness where they smashed among the trees far below, or splintered into little bits with a bang."," Když při světle blesků vykoukl, viděl přes údolí, jak tam vyrukovali kamenní obři a metají po sobě pro zábavu balvany, chytají je a vrhají dolů do tmy, kde drtivě dopadaly mezi stromy nebo se s třeskotem tříštily napadrť."
"possessed","possess","měl","mít","impf"," Each one of his folk was clad in a hauberk of steel mail that hung to his knees, and his legs were covered with hose of a fine and flexible metal mesh, the secret of whose making was possessed by Dain 's people."," Každý z jeho trpaslíků měl na sobě ocelovou drátěnou košili až ke kolenům a nohy měl kryté nohavicemi z jemného a ohebného kovového pletiva, jehož výrobní tajemství Dainův lid ovládal."
"possessed","possess","měl","mít","impf"," Each one of his folk was clad in a hauberk of steel mail that hung to his knees, and his legs were covered with hose of a fine and flexible metal mesh, the secret of whose making was possessed by Dain 's people."," Každý z jeho trpaslíků měl na sobě ocelovou drátěnou košili až ke kolenům a nohy měl kryté nohavicemi z jemného a ohebného kovového pletiva, jehož výrobní tajemství Dainův lid ovládal."
"possessed","possess","ovládal","ovládat","impf"," Each one of his folk was clad in a hauberk of steel mail that hung to his knees, and his legs were covered with hose of a fine and flexible metal mesh, the secret of whose making was possessed by Dain 's people."," Každý z jeho trpaslíků měl na sobě ocelovou drátěnou košili až ke kolenům a nohy měl kryté nohavicemi z jemného a ohebného kovového pletiva, jehož výrobní tajemství Dainův lid ovládal."
"did","do","šlo","jít","impf"," But they did not know this, and they were burdened with the heavy body of Bombur, which they had to carry along with them as best they could, taking the wearisome task in turns of four each while the others shared their packs."," Jenomže tohle nevěděli a trmáceli se s těžkým Bomburem, kterého s sebou museli vléci, jak nejlíp to šlo, střídat se v tom lopotném úkolu vždycky po čtyřech, zatímco ostatní se podělili o batohy čtyř nosičů."
"shared","share","podělili","podělit","pf"," But they did not know this, and they were burdened with the heavy body of Bombur, which they had to carry along with them as best they could, taking the wearisome task in turns of four each while the others shared their packs."," Jenomže tohle nevěděli a trmáceli se s těžkým Bomburem, kterého s sebou museli vléci, jak nejlíp to šlo, střídat se v tom lopotném úkolu vždycky po čtyřech, zatímco ostatní se podělili o batohy čtyř nosičů."
"managed","manage","zvládli","zvládnout","pf"," If these had not become all too light in the last few days, they would never have managed it;"," Kdyby se jejich zavazadlům v posledních několika dnech až příliš neulehčilo, nebyli by to vůbec zvládli;"
"prevent","prevent","zabránit","zabránit","pf"," The great bunch seemed very heavy to his arms, and his heart was often in his mouth, in spite of his ring, for he could not prevent the keys from making every now and then a loud clink and clank, which put him all in a tremble."," Veliký svazek ho hrozně tížil a přes svůj prsten měl často srdce až v hrdle, poněvadž nemohl zabránit, aby klíče co chvíli hlasitě nezacinkaly a nezachřestily, z čehož se pokaždé všecek rozklepal."
"locked","lock","zamkl","zamknout","pf"," First he unlocked Balin 's door, and locked it again carefully as soon as the dwarf was outside."," Napřed odemkl Balinovy dveře, a sotva byl trpaslík venku, znovu je opatrně zamkl."
"asking","ask","zeptal","zeptat","pf"," At a distance he stood and hailed them, asking whether Thorin would now listen to another embassy, since new tidings had come to hand, and matters were changed."," V určité vzdálenosti zůstal stát, pozdravil posádku v bráně a zeptal se, jestli je teď Thorin ochoten vyslechnout nové poselství, jelikož nastaly nové okolnosti a situace se změnila."
"come","come","nastaly","nastat","pf"," At a distance he stood and hailed them, asking whether Thorin would now listen to another embassy, since new tidings had come to hand, and matters were changed."," V určité vzdálenosti zůstal stát, pozdravil posádku v bráně a zeptal se, jestli je teď Thorin ochoten vyslechnout nové poselství, jelikož nastaly nové okolnosti a situace se změnila."
"changed","change","změnila","změnit","pf"," At a distance he stood and hailed them, asking whether Thorin would now listen to another embassy, since new tidings had come to hand, and matters were changed."," V určité vzdálenosti zůstal stát, pozdravil posádku v bráně a zeptal se, jestli je teď Thorin ochoten vyslechnout nové poselství, jelikož nastaly nové okolnosti a situace se změnila."
"said","say","řekl","říci","pf"," "" That will be Dain! "" said Thorin when he heard."," "" To jde o Daina! "" řekl Thorin, když to uslyšel."
"heard","hear","uslyšel","uslyšet","pf"," "" That will be Dain! "" said Thorin when he heard."," "" To jde o Daina! "" řekl Thorin, když to uslyšel."
"thought","think","Myslel","myslet","impf"," I thought that would alter their mood!"," Myslel jsem si, že to změní jejich náladu!"
"alter","alter","změní","změnit","pf"," I thought that would alter their mood!"," Myslel jsem si, že to změní jejich náladu!"
"come","come","přijde","přijít","pf"," Bid them come few in number and weaponless, and I will hear, "" he called to the messenger."," Ať jich sem pár přijde beze zbraní, a já je vyslechnu! "" zavolal na hlasatele."
"called","call","přijde","přijít","pf"," Bid them come few in number and weaponless, and I will hear, "" he called to the messenger."," Ať jich sem pár přijde beze zbraní, a já je vyslechnu! "" zavolal na hlasatele."
"hear","hear","vyslechnu","vyslechnout","pf"," Bid them come few in number and weaponless, and I will hear, "" he called to the messenger."," Ať jich sem pár přijde beze zbraní, a já je vyslechnu! "" zavolal na hlasatele."
"called","call","zavolal","zavolat","pf"," Bid them come few in number and weaponless, and I will hear, "" he called to the messenger."," Ať jich sem pár přijde beze zbraní, a já je vyslechnu! "" zavolal na hlasatele."
"explain","explain","vysvětlit","vysvětlit","pf"," Off Bilbo had to go, before he could explain that he could not hoot even once like any kind of owl any more than fly like a bat."," A tak se musel Bilbo vypravit, dřív než stačil vysvětlit, že neumí zahoukat ani jednou jako jakákoli sova, právě tak jako neumí létat jako netopýr."
"go","go","létat","létat","impf"," Off Bilbo had to go, before he could explain that he could not hoot even once like any kind of owl any more than fly like a bat."," A tak se musel Bilbo vypravit, dřív než stačil vysvětlit, že neumí zahoukat ani jednou jako jakákoli sova, právě tak jako neumí létat jako netopýr."
"fly","fly","létat","létat","impf"," Off Bilbo had to go, before he could explain that he could not hoot even once like any kind of owl any more than fly like a bat."," A tak se musel Bilbo vypravit, dřív než stačil vysvětlit, že neumí zahoukat ani jednou jako jakákoli sova, právě tak jako neumí létat jako netopýr."
"move","move","pohybovat","pohybovat","impf"," But at any rate hobbits can move quietly in woods, absolutely quietly."," Ale hobiti se aspoň dovedou pohybovat lesem tiše, naprosto tiše."
"looked","look","podíval","podívat","pf"," Gandalf looked at him."," Gandalf se na něj podíval."
"said","say","řekl","říci","pf"," "" My dear Bilbo! "" he said."," "" Můj milý Bilbo! "" řekl mu."
"crossed","cross","přešli","přejít","pf"," And so they crossed the bridge and passed the mill by the river and came right back to Bilbo 's own door."," A tak přešli přes most a kolem mlýna na řece přišli rovnou k Bilbovým vlastním dveřím."
"passed","pass","přešli","přejít","pf"," And so they crossed the bridge and passed the mill by the river and came right back to Bilbo 's own door."," A tak přešli přes most a kolem mlýna na řece přišli rovnou k Bilbovým vlastním dveřím."
"came","come","přešli","přejít","pf"," And so they crossed the bridge and passed the mill by the river and came right back to Bilbo 's own door."," A tak přešli přes most a kolem mlýna na řece přišli rovnou k Bilbovým vlastním dveřím."
"came","come","přišli","přijít","pf"," And so they crossed the bridge and passed the mill by the river and came right back to Bilbo 's own door."," A tak přešli přes most a kolem mlýna na řece přišli rovnou k Bilbovým vlastním dveřím."
"cried","cry","zvolal","zvolat","pf"," What 's going on? "" he cried."," Co se to tady děje? "" zvolal hobit."
"shot","shoot","střílel","střílet","impf"," Now he shot with a great yew bow, till all his arrows but one were spent."," Teď střílel velkým tisovým lukem, dokud nevystřílel všechny šípy, až na jeden."
"leaving","leave","opouštěli","opouštět","impf"," His companions were leaving him."," Společníci ho opouštěli."
"hated","hate","nenáviděli","nenávidět","impf"," The goblins hated the eagles and feared them, but could not reach their lofty seats, or drive them from the mountains."," Skřetové orly nenáviděli a báli se jich, ale nemohli se dostat k jejich sídlům ve výšinách ani je z hor vyhnat."
"feared","fear","báli","bát","impf"," The goblins hated the eagles and feared them, but could not reach their lofty seats, or drive them from the mountains."," Skřetové orly nenáviděli a báli se jich, ale nemohli se dostat k jejich sídlům ve výšinách ani je z hor vyhnat."
"find","find","octli","octnout","pf"," They were lost in a completely lightless dark and they could not even find one another, not for a long time at any rate."," Naši přátelé se octli v černočerné tmě a nemohli najít ani jeden druhého, aspoň ne po dlouhou dobu."
"find","find","najít","najít","pf"," They were lost in a completely lightless dark and they could not even find one another, not for a long time at any rate."," Naši přátelé se octli v černočerné tmě a nemohli najít ani jeden druhého, aspoň ne po dlouhou dobu."
"managed","manage","podařilo","podařit","pf"," After blundering frantically in the gloom, falling over logs, bumping crash into trees, and shouting and calling till they must have waked everything in the forest for miles, at last they managed to gather themselves in a bundle and count themselves by touch."," Po zmateném bloudění nocí, padání přes pařezy, vrážení do stromů a křiku a volání, kterým určitě zburcovali celý hvozd na míle daleko, se jim konečně podařilo sejít se v jednom chumlu a spočítat se po hmatu."
"count","count","spočítat","spočítat","pf"," After blundering frantically in the gloom, falling over logs, bumping crash into trees, and shouting and calling till they must have waked everything in the forest for miles, at last they managed to gather themselves in a bundle and count themselves by touch."," Po zmateném bloudění nocí, padání přes pařezy, vrážení do stromů a křiku a volání, kterým určitě zburcovali celý hvozd na míle daleko, se jim konečně podařilo sejít se v jednom chumlu a spočítat se po hmatu."
"see","see","vidět","vidět","impf"," They could not see Bilbo, but they could make a good guess at the direction from which the stones were coming."," Bilba vidět nemohli, ale mohli dobře odhadnout směr, odkud kameny přiletěly."
"make","make","odhadnout","odhadnout","pf"," They could not see Bilbo, but they could make a good guess at the direction from which the stones were coming."," Bilba vidět nemohli, ale mohli dobře odhadnout směr, odkud kameny přiletěly."
"coming","come","přiletěly","přiletět","pf"," They could not see Bilbo, but they could make a good guess at the direction from which the stones were coming."," Bilba vidět nemohli, ale mohli dobře odhadnout směr, odkud kameny přiletěly."
"seemed","seem","zdál","zdát","impf"," As quick as lightning they came running and swinging towards the hobbit, flinging out their long threads in all directions, till the air seemed full of waving snares."," Bleskově se seběhli a vyrazili k hobitovi, soukajíce na všechny strany svá dlouhá vlákna, až se vzduch zdál plný poletujících tenat."
"got","get","dostal","dostat","pf"," So, naturally, he got right up to the fire - for fire it was without disturbing anyone."," A tak se přirozeně dostal rovnou až k ohni - byl to totiž opravdu oheň - aniž někoho zburcoval."
"saw","see","uviděl","uvidět","pf"," And this is what he saw."," A uviděl tam tohle :"
"sitting","sit","seděly","sedět","impf"," Three very large persons sitting round a very large fire of beech-logs."," Kolem velikánského ohně z bukových polen seděly tři velikánské postavy."
"stopped","stop","zůstal","zůstat","pf"," Bilbo would gladly have stopped there for ever and ever - even supposing a wish would have taken him right back to his hobbit-hole without trouble."," Bilbo by tam byl s radostí zůstal na věky věků - i kdyby ho kouzlené přání mohlo okamžitě bez potíží vrátit rovnou do jeho hobití nory."
"tell","tell","povědět","povědět","pf"," Yet there is little to tell about their stay."," Jenomže o tom jejich pobytu se dá povědět jen málo."
"leaped","leap","vyskočili","vyskočit","pf"," Out leaped Wood-elves with their bows and spears and called the dwarves to halt."," Z lesa vyskočili lesní elfové s luky a oštěpy a vyzvali trpaslíky, aby zůstali stát."
"called","call","vyzvali","vyzvat","pf"," Out leaped Wood-elves with their bows and spears and called the dwarves to halt."," Z lesa vyskočili lesní elfové s luky a oštěpy a vyzvali trpaslíky, aby zůstali stát."
"meet","meet","setkáme","setkat","pf"," We may meet again before all is over, and then again of course we may not."," Třeba se spolu znovu setkáme, než vaše výprava skončí, a samozřejmě třeba taky ne."
"depends","depend","záleží","záležet","impf"," That depends on your luck and on your courage and sense;"," To záleží na vašem štěstí, na vaší kuráži a na vašem zdravém rozumu."
"sending","send","posílám","posílat","impf"," and I am sending Mr. Baggins with you."," Kromě toho s vámi posílám pana Pytlíka."
"told","tell","řekli","říci","pf"," I have told you before that he has more about him than you guess, and you will find that out before long."," Jak jsem vás už upozornil, je v něm víc, než byste řekli, a vy se o tom co nevidět přesvědčíte."
"find","find","Najdou","najít","pf"," They 'll find it, they 'll find out what it does."," Najdou ho a přijdou na to, co dokáže."
"find","find","Najdou","najít","pf"," They 'll find it, they 'll find out what it does."," Najdou ho a přijdou na to, co dokáže."
"see","see","neuvidí","uvidět","pf"," One of the goblinses will put it on, and then no one will see him."," Někdo že škřetů ši ho navlíkne a nikdo ho neuvidí."
"do","do","udělat","udělat","pf"," "" What can I do for you, my dwarves? "" he said."," "" Co pro vás mohu udělat, páni trpaslíci? "" zeptal se."
"replied","reply","odpověděl","odpovědět","pf"," "" At yours and your family 's! "" replied Bilbo, remembering his manners this time."," "" K vašim službám a k službám vaší rodiny! "" odpověděl Bilbo, který si tentokrát připomněl dobré způsoby."
"remembering","remember","připomněl","připomenout","pf"," "" At yours and your family 's! "" replied Bilbo, remembering his manners this time."," "" K vašim službám a k službám vaší rodiny! "" odpověděl Bilbo, který si tentokrát připomněl dobré způsoby."
"see","see","vidím","vidět","impf"," "" Dwalin and Balin here already, I see, "" said Kili."," "" Dvalin a Balin jsou už tady, jak vidím, "" poznamenal Kili."
"shared","share","sdílel","sdílet","impf"," Yet I am glad that I have shared in your perils - that has been more than any Baggins deserves. """," A přece jsem rád, že jsem s vámi sdílel nebezpečí - to je víc, než kterýkoli Pytlík zaslouží. """
"deserves","deserve","zaslouží","zasloužit","pf"," Yet I am glad that I have shared in your perils - that has been more than any Baggins deserves. """," A přece jsem rád, že jsem s vámi sdílel nebezpečí - to je víc, než kterýkoli Pytlík zaslouží. """
"leave","leave","opustit","opustit","pf"," But sad or merry, I must leave it now."," Ale ať už je radostný či smutný, já ho teď musím opustit."
"think","think","myslí","myslet","impf"," They too think to find amends from your treasure, whether you are alive or dead."," I oni si myslí, že se odškodní z vašeho pokladu, ať vy už budete živí nebo mrtví."
"decide","decide","rozhodnout","rozhodnout","pf"," Your own wisdom must decide your course, but thirteen is small remnant of the great folk of Durin that once dwelt here, and now are scattered far."," O vašem postupu musí rozhodnout vaše vlastní moudrost, ale třináct je malý zbytek z velkého kmene Durinova, který tu kdysi bydlíval a teď je rozptýlený daleko odtud."
"tell","tell","povědět","povědět","pf"," I cannot tell you much more, though that ought to be enough."," O moc víc vám nemůžu povědět, třebaže by vám tohle mělo stačit."
"call","call","zavolám","zavolat","pf"," "" and when I call or whistle begin to come after me - you will see the way I go - but only in pairs, mind, about five minutes between each pair of you."," "" a jakmile zavolám nebo zahvízdám, začněte se trousit za mnou - uvidíte, kudy se tam dostanu - ale jenom po dvojicích, pamatujte, vždycky asi tak v pětiminutových přestávkách."
"begin","begin","začněte","začít","pf"," "" and when I call or whistle begin to come after me - you will see the way I go - but only in pairs, mind, about five minutes between each pair of you."," "" a jakmile zavolám nebo zahvízdám, začněte se trousit za mnou - uvidíte, kudy se tam dostanu - ale jenom po dvojicích, pamatujte, vždycky asi tak v pětiminutových přestávkách."
"go","go","začněte","začít","pf"," "" and when I call or whistle begin to come after me - you will see the way I go - but only in pairs, mind, about five minutes between each pair of you."," "" a jakmile zavolám nebo zahvízdám, začněte se trousit za mnou - uvidíte, kudy se tam dostanu - ale jenom po dvojicích, pamatujte, vždycky asi tak v pětiminutových přestávkách."
"see","see","uvidíte","uvidět","pf"," "" and when I call or whistle begin to come after me - you will see the way I go - but only in pairs, mind, about five minutes between each pair of you."," "" a jakmile zavolám nebo zahvízdám, začněte se trousit za mnou - uvidíte, kudy se tam dostanu - ale jenom po dvojicích, pamatujte, vždycky asi tak v pětiminutových přestávkách."
"do","do","jde","jít","impf"," Bombur is fattest and will do for two, he had better come alone and last."," Bombur je nejtlustší a vydá za dva, tak ať jde radši sám jako poslední."
"come","come","jde","jít","impf"," Bombur is fattest and will do for two, he had better come alone and last."," Bombur je nejtlustší a vydá za dva, tak ať jde radši sám jako poslední."
"Come","come","Pojďte","jít","impf"," Come on Mr. Baggins!"," Pojďte, pane Pytlíku!"
"roasted","roast","peklo","péci","impf"," Several hundred wild cats and wolves being roasted slowly alive together would not have compared with it."," Kdyby se několik set divokých koček a vlků pomalu peklo zaživa, nenadělali by tolik rámusu."
"fell","fall","klesl","klesnout","pf"," The sparks were burning holes in the goblins, and the smoke that now fell from the roof made the air too thick for even their eyes to see through."," Jiskry skřetům propalovaly těla a dýmem, který teď klesl od stropu, tak zhoustl vzduch, že dokonce ani jejich oči v něm nic neviděly."
"see","see","neviděly","vidět","impf"," The sparks were burning holes in the goblins, and the smoke that now fell from the roof made the air too thick for even their eyes to see through."," Jiskry skřetům propalovaly těla a dýmem, který teď klesl od stropu, tak zhoustl vzduch, že dokonce ani jejich oči v něm nic neviděly."
"falling","fall","padali","padat","impf"," Soon they were falling over one another and rolling in heaps on the floor, biting and kicking and fighting as if they had all gone mad."," Brzy padali jeden přes druhého, váleli se na hromadách po zemi, kousali se, kopali a rvali mezi sebou, jako by všichni zešíleli."
"rolling","roll","váleli","válet","impf"," Soon they were falling over one another and rolling in heaps on the floor, biting and kicking and fighting as if they had all gone mad."," Brzy padali jeden přes druhého, váleli se na hromadách po zemi, kousali se, kopali a rvali mezi sebou, jako by všichni zešíleli."
"kicking","kick","kopali","kopat","impf"," Soon they were falling over one another and rolling in heaps on the floor, biting and kicking and fighting as if they had all gone mad."," Brzy padali jeden přes druhého, váleli se na hromadách po zemi, kousali se, kopali a rvali mezi sebou, jako by všichni zešíleli."
"hanging","hang","visel","viset","impf"," "" Now we are all here! "" said Gandalf, looking at the row of thirteen hoods - the best detachable party hoods - and his own hat hanging on the pegs."," "" Tak jsme tady všichni! "" poznamenal Gandalf a rozhlédl se po řadě třinácti kapucí - parádních odpínacích kapucí do společnosti - a po svém vlastním klobouku, který již také visel na věšáku."
"forgot","forget","nezapomněl","zapomenout","pf"," Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell."," Bilbo nikdy nezapomněl, jak pak klouzali a smekali se šerem po příkré klikaté stezce do tajného údolí Roklinky."
"slipped","slip","klouzali","klouzat","impf"," Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell."," Bilbo nikdy nezapomněl, jak pak klouzali a smekali se šerem po příkré klikaté stezce do tajného údolí Roklinky."
"fell","fall","spadl","spadnout","pf"," The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony 's neck."," Čím se dostávali níž, tím bylo tepleji, a vůně sosen ho tak omamovala, že co chvíli poklimbával a málem spadl ze sedla nebo si narazil nos o poníkovu šíji."
"bumped","bump","narazil","narazit","pf"," The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony 's neck."," Čím se dostávali níž, tím bylo tepleji, a vůně sosen ho tak omamovala, že co chvíli poklimbával a málem spadl ze sedla nebo si narazil nos o poníkovu šíji."
"rose","rise","stoupala","stoupat","impf"," Their spirits rose as they went down and down."," Čím byli níž, tím výš stoupala jejich nálada."
"overpowered","overpower","přemoženi","přemoci","pf"," only four of the dwarves were able to stand firmly, and soon they would all be overpowered like weary flies."," jenom čtyři trpaslíci se drželi pevně na nohou, a co nevidět mohli být přemoženi přesilou jako vysílené mouchy."
"beginning","begin","začali","začít","pf"," Already the spiders were beginning to weave their webs all round them again from tree to tree."," Pavouci už kolem nich začali tkát mezi stromy své sítě."
"sleeps","sleep","spí","spát","impf"," Probably, for that is the dragons ' way, he has piled it all up in a great heap far inside, and sleeps on it for a bed."," Pravděpodobně, jak už to mají draci ve zvyku, nahrnul všechno na jednu velikou hromadu hluboko v jeskyni a spí na ní jako v posteli."
"sat","sit","Seděli","sedět","impf"," There they sat for a long while and did not dare to make a move."," Seděli tam tak hodnou dobu a neodvážili se pohnout."
"slept","sleep","spal","spát","impf"," Bombur slept on with a smile on his fat face, as if he no longer cared for all the troubles that vexed them."," Bombur spal s úsměvem v tlustém obličeji, jako by mu už nezáleželo na žádných svízelích, které sužovaly jeho druhy."
"cared","care","nezáleželo","záležet","impf"," Bombur slept on with a smile on his fat face, as if he no longer cared for all the troubles that vexed them."," Bombur spal s úsměvem v tlustém obličeji, jako by mu už nezáleželo na žádných svízelích, které sužovaly jeho druhy."
"vexed","vex","sužovaly","sužovat","impf"," Bombur slept on with a smile on his fat face, as if he no longer cared for all the troubles that vexed them."," Bombur spal s úsměvem v tlustém obličeji, jako by mu už nezáleželo na žádných svízelích, které sužovaly jeho druhy."
"appeared","appear","objevilo","objevit","pf"," Suddenly on the path ahead appeared some white deer, a hind and fawns as snowy white as the hart had been dark."," Náhle se na stezce před nimi objevilo pár kusů vysoké, laň s kolouchy tak sněhobílá, jako byl jelen tmavý."
"cry","cry","vykřiknout","vykřiknout","pf"," Before Thorin could cry out three of the dwarves had leaped to their feet and loosed off arrows from their bows."," Než mohl Thorin vykřiknout, tři trpaslíci už byli na nohou a šípy jim létaly z luků."
"visit","visit","navštívíte","navštívit","pf"," "" If ever you visit us again, when our halls are made fair once more, then the feast shall indeed be splendid! """," "" Jestli nás ještě někdy navštívíte, až naše síně budou znovu krásné, uspořádáme si skutečně skvělý hodokvas! """
"said","say","odpověděl","odpovědět","pf"," "" If ever you are passing my way, "" said Bilbo, "" do n't wait to knock!"," "" Jestli vy budete mít někdy cestu mým směrem, "" odpověděl Bilbo, "" rozhodně u mne zaklepejte!"
"knock","knock","zaklepejte","zaklepat","pf"," "" If ever you are passing my way, "" said Bilbo, "" do n't wait to knock!"," "" Jestli vy budete mít někdy cestu mým směrem, "" odpověděl Bilbo, "" rozhodně u mne zaklepejte!"
"turned","turn","odvrátil","odvrátit","pf"," Then he turned away."," Potom se odvrátil."
"sleep","sleep","spát","spát","impf"," "" It is time for us to sleep, "" be said, "" - for us, but not I think for Beorn."," "" Je načase, abychom šli spát, "" řekl, "" - totiž my, ale zřejmě ne Medděd."
"said","say","řekl","říci","pf"," "" It is time for us to sleep, "" be said, "" - for us, but not I think for Beorn."," "" Je načase, abychom šli spát, "" řekl, "" - totiž my, ale zřejmě ne Medděd."
"see","see","vidět","vidět","impf"," Bilbo could not see him, but he was wondering a lot about Bilbo, for he could see that he was no goblin at all."," Bilbo jeho vidět nemohl, ale Glum si dlouhé lámal hlavu nad Bilbem, poněvadž mu bylo zřejmé, že to vůbec není skřet."
"see","see","vidět","vidět","impf"," Bilbo could not see him, but he was wondering a lot about Bilbo, for he could see that he was no goblin at all."," Bilbo jeho vidět nemohl, ale Glum si dlouhé lámal hlavu nad Bilbem, poněvadž mu bylo zřejmé, že to vůbec není skřet."
"sitting","sit","seděl","sedět","impf"," Gollum got into his boat and shot off from the island, while Bilbo was sitting on the brink altogether flummoxed and at the end of his way and his wits."," Glum skočil do člunu a odrazil od ostrůvku, zatímco Bilbo seděl na břehu úplně perplex a v koncích s další cestou i s rozumem."
"lay","lie","ležel","ležet","impf"," As he lay in bed he could hear Thorin still humming to himself in the best bedroom next to him :"," Když už ležel v posteli, slyšel Thorina, jak si v sousední parádní ložnici pořád pobroukává :"
"hear","hear","slyšel","slyšet","impf"," As he lay in bed he could hear Thorin still humming to himself in the best bedroom next to him :"," Když už ležel v posteli, slyšel Thorina, jak si v sousední parádní ložnici pořád pobroukává :"
"sleep","sleep","usnul","usnout","pf"," Bilbo went to sleep with that in his ears, and it gave him very uncomfortable dreams."," Bilbo usnul s těmihle slovy v uších a způsobilo mu to velice nepříjemné sny."
"gave","give","způsobilo","způsobit","pf"," Bilbo went to sleep with that in his ears, and it gave him very uncomfortable dreams."," Bilbo usnul s těmihle slovy v uších a způsobilo mu to velice nepříjemné sny."
"woke","wake","probudil","probudit","pf"," It was long after the break of day, when he woke up."," Když se probudil, byl už dávno bílý den."
"jumped","jump","vyskočil","vyskočit","pf"," Up jumped Bilbo, and putting on his dressing-gown went into the dining-room."," Bilbo vyskočil, natáhl si župan a pospíchal do jídelny."
"fastened","fasten","přivázali","přivázat","pf"," They had several with them, and on the end of the longest they fastened one of the large iron hooks they had used for catching their packs to the straps about their shoulders."," Měli jich s sebou několik a na konec toho nejdelšího přivázali jeden z velkých železných háků, kterými si připínali batohy k popruhům přes ramena."
"took","take","vzal","vzít","pf"," Fili took this in his hand, balanced it for a moment, and then flung it across the stream."," Fili hák vzal, chvilku jej rozhoupával, pak jej hodil přes proud."
"saying","say","neřekl","říci","pf"," So far he had come all the way with them, never saying if he was in the adventure or merely keeping them company for a while."," Až dosud je celou cestu provázel, i když nikdy neřekl, jestli se také zúčastní dobrodružné výpravy, nebo jestli jim dělá společníka jen dočasně."
"eaten","eat","jedl","jíst","impf"," He had eaten most, talked most, and laughed most."," Nejvíc ze všech jedl, nejvíc mluvil a nejvíc se smál."
"talked","talk","mluvil","mluvit","impf"," He had eaten most, talked most, and laughed most."," Nejvíc ze všech jedl, nejvíc mluvil a nejvíc se smál."
"laughed","laugh","smál","smát","impf"," He had eaten most, talked most, and laughed most."," Nejvíc ze všech jedl, nejvíc mluvil a nejvíc se smál."
