"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"wants","want","Potřebuje","potřebovat","impf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"bury","bury","pohřbít","pohřbít","pf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"tell","tell","říct","říci","pf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"tell","tell","říct","říci","pf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"changed","change","změnila","změnit","pf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"wants","want","chce","chtít","impf"," What she needs is to bury her pride and tell Ben she 's changed her mind, tell him that while Jennifer may be a perfectly competent Crown attorney and a very nice woman, she 's definitely not the woman for him, that there 's only one woman for him, and that woman wants another chance."," Potřebuje jediné, pohřbít svou vlastní hrdost a říct mu, že změnila názor, že i když Jennifer může být úžasná státní zástupkyně a úžasná žena, rozhodně to není žena pro něj, že jediná žena pro něj je ona sama, a že tahle žena chce ještě jednu šanci."
"reminds","remind","připomněla","připomenout","pf"," "" Well, it is Saturday night, "" she reminds herself out loud, falling back against the pillows and wondering why she is thinking about Ben at all."," "" No, koneckonců je sobota večer, "" připomněla si nahlas, natáhla se do postele a zamyslela se nad tím, proč vůbec začala uvažovat o Benovi."
"wondering","wonder","uvažovat","uvažovat","impf"," "" Well, it is Saturday night, "" she reminds herself out loud, falling back against the pillows and wondering why she is thinking about Ben at all."," "" No, koneckonců je sobota večer, "" připomněla si nahlas, natáhla se do postele a zamyslela se nad tím, proč vůbec začala uvažovat o Benovi."
"thinking","think","uvažovat","uvažovat","impf"," "" Well, it is Saturday night, "" she reminds herself out loud, falling back against the pillows and wondering why she is thinking about Ben at all."," "" No, koneckonců je sobota večer, "" připomněla si nahlas, natáhla se do postele a zamyslela se nad tím, proč vůbec začala uvažovat o Benovi."
"thought","think","vzpomněla","vzpomenout","pf"," She 's barely thought of him in years."," Už celé roky si na něj sotva vzpomněla."
"want","want","potřebuješ","potřebovat","impf"," "" Why would you want to know that? """," "" Proč to potřebuješ vědět? """
"talking","talk","mluvila","mluvit","impf"," "" It 's just that I was talking to this woman last night, and she said .... """," "" To jenom kvůli té ženě, se kterou jsem mluvila včera večer, a ona mi řekla - - """
"said","say","mluvila","mluvit","impf"," "" It 's just that I was talking to this woman last night, and she said .... """," "" To jenom kvůli té ženě, se kterou jsem mluvila včera večer, a ona mi řekla - - """
"said","say","řekla","říci","pf"," "" It 's just that I was talking to this woman last night, and she said .... """," "" To jenom kvůli té ženě, se kterou jsem mluvila včera večer, a ona mi řekla - - """
"wants","want","chtěla","chtít","impf"," Well, which is it? Amanda wants to ask, glancing at the customs form in her hand, scoffing out loud when she sees she 's checked off Pleasure."," A co já? chtěla se zeptat Amanda, když zírala na formulář ve své ruce, na kterém zaškrtla Zábava. Měla by tam být kolonka Povinnost, pomyslela si."
"ask","ask","zeptat","zeptat","pf"," Well, which is it? Amanda wants to ask, glancing at the customs form in her hand, scoffing out loud when she sees she 's checked off Pleasure."," A co já? chtěla se zeptat Amanda, když zírala na formulář ve své ruce, na kterém zaškrtla Zábava. Měla by tam být kolonka Povinnost, pomyslela si."
"feels","feel","Ucítila","ucítit","pf"," She feels a tap on her shoulder."," Ucítila, jak jí někdo klepe na rameno."
"says","say","řekl","říci","pf"," "" You 're up, "" the man behind her says, motioning ahead."," "" Jste na řadě, "" řekl muž za ní a popostrčil ji dopředu."
"mention","mention","nezmínil","zmínit","pf"," "" Rachel, did your brother ever mention anybody named Walter Turofsky? """," "" Rachel, nezmínil se vám někdy bratr o někom jménem Walter Turofski? """
"Think","think","Přemýšlejte","přemýšlet","impf"," "" Think, "" Amanda says."," "" Přemýšlejte, "" vyzvala ji Amanda."
"think","think","Myslíte","myslet","impf"," "" You think they 're aliases? """," "" Myslíte, že jsou to jeho další jména? """
"meaning","mean","znamená","znamenat","impf"," "" My brother and I were the product of what is now gently referred to as a ' dysfunctional family, ' meaning our parents were both heavy drinkers, and my brother and I pretty much raised ourselves."," "" Já a můj bratr jsme byli produkty toho, čemu se dnes říká vznešeně ´nefunkční rodina´. To znamená, že naši rodiče byli oba těžcí opilci, a my jsme se s bratrem vychovávali vlastně sami."
"raised","raise","vychovávali","vychovávat","impf"," "" My brother and I were the product of what is now gently referred to as a ' dysfunctional family, ' meaning our parents were both heavy drinkers, and my brother and I pretty much raised ourselves."," "" Já a můj bratr jsme byli produkty toho, čemu se dnes říká vznešeně ´nefunkční rodina´. To znamená, že naši rodiče byli oba těžcí opilci, a my jsme se s bratrem vychovávali vlastně sami."
"married","marry","vdala","vdát","pf"," "" I was married and divorced twice before I turned thirty."," "" Dvakrát jsem se vdala a zase rozvedla, ještě než mi bylo třicet."
"divorced","divorce","rozvedla","rozvést","pf"," "" I was married and divorced twice before I turned thirty."," "" Dvakrát jsem se vdala a zase rozvedla, ještě než mi bylo třicet."
"believe","believe","Věřila","věřit","impf"," Do you believe that? """," Věřila byste tomu? """
"pleased","please","potěšilo","potěšit","pf"," I am very pleased with Amanda 's progress."," Velice mě potěšilo, jaké Amanda udělala pokroky."
"remember","remember","nenapadlo","napadnout","pf"," Why did n't I think of bringing a book? she wonders, trying to remember the last time she had the luxury of curling up with a good novel."," Proč mě nenapadlo, abych si sebou vzala knížku? pomyslela si a snažila se přijít na to, kdy si naposledy dopřála ten luxus, aby se ponořila do stránek nějakého dobrého románu."
"did","do","vzala","vzít","pf"," Why did n't I think of bringing a book? she wonders, trying to remember the last time she had the luxury of curling up with a good novel."," Proč mě nenapadlo, abych si sebou vzala knížku? pomyslela si a snažila se přijít na to, kdy si naposledy dopřála ten luxus, aby se ponořila do stránek nějakého dobrého románu."
"think","think","pomyslela","pomyslet","pf"," Why did n't I think of bringing a book? she wonders, trying to remember the last time she had the luxury of curling up with a good novel."," Proč mě nenapadlo, abych si sebou vzala knížku? pomyslela si a snažila se přijít na to, kdy si naposledy dopřála ten luxus, aby se ponořila do stránek nějakého dobrého románu."
"trying","try","snažila","snažit","impf"," Why did n't I think of bringing a book? she wonders, trying to remember the last time she had the luxury of curling up with a good novel."," Proč mě nenapadlo, abych si sebou vzala knížku? pomyslela si a snažila se přijít na to, kdy si naposledy dopřála ten luxus, aby se ponořila do stránek nějakého dobrého románu."
"help","help","pomohl","pomoci","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"help","help","pomohl","pomoci","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"pass","pass","stráví","strávit","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"spending","spend","stráví","strávit","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"help","help","pomohl","pomoci","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"help","help","pomohl","pomoci","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"forget","forget","zapomenout","zapomenout","pf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"going","go","míří","mířit","impf"," A mystery thriller like the one the man beside her is so engrossed in, something that would help her pass the two-and-a-half hours she 'll be spending in the air, something that would help her forget where she 's going."," Napínavý thriller, do kterého byl tak zabraný její soused, by jí pomohl přežít ty dvě a půl hodiny, které stráví ve vzduchu, pomohl by jí zapomenout na to, kam míří."
"forgot","forget","zapomněla","zapomenout","pf"," "" I guess I forgot how cold it gets here at this time of year. """," "" Asi už jsem zapomněla, jaká je tady v tuhle roční dobu zima. """
"nods","nod","přikývla","přikývnout","pf"," Amanda nods, studying him in profile."," Amanda přikývla a zadívala se na jeho profil."
"remembers","remember","vzpomínala","vzpomínat","impf"," His nose is longer than she remembers, his cheekbones more defined."," Nos měl delší, než si vzpomínala, lícní kosti vystupovaly výrazněji."
"thinks","think","pomyslela","pomyslet","pf"," A handsome man by any standards, she thinks, feeling an old twinge, willing herself to look away."," Podle všech měřítek je to fešák, pomyslela si a pocítila starý známý záchvěv."
"feeling","feel","pocítila","pocítit","pf"," A handsome man by any standards, she thinks, feeling an old twinge, willing herself to look away."," Podle všech měřítek je to fešák, pomyslela si a pocítila starý známý záchvěv."
"tries","try","pokusila","pokusit","pf"," She runs her hand through her hair and tries to calm the wild beating of her heart, every muscle in her body starting to ache."," Prohrábla si rukama vlasy a pokusila se uklidnit, zatímco jí srdce divoce bušilo a všechny svaly v těle ji bolely."
"calm","calm","uklidnit","uklidnit","pf"," She runs her hand through her hair and tries to calm the wild beating of her heart, every muscle in her body starting to ache."," Prohrábla si rukama vlasy a pokusila se uklidnit, zatímco jí srdce divoce bušilo a všechny svaly v těle ji bolely."
"ache","ache","bolely","bolet","impf"," She runs her hand through her hair and tries to calm the wild beating of her heart, every muscle in her body starting to ache."," Prohrábla si rukama vlasy a pokusila se uklidnit, zatímco jí srdce divoce bušilo a všechny svaly v těle ji bolely."
"say","say","říkat","říkat","impf"," They can say things to one another that might normally be considered off limits."," Mohli si navzájem říkat věci, které byly normálně zapovězené."
"died","die","zemřela","zemřít","pf"," "" Her name was Rose Tureck and she died of congestive heart failure at age 92 on January 31st, "" Amanda says, strolling into Ben 's office on the twenty-fourth floor of the Royal Bank Tower at precisely two o'clock that afternoon."," "" Jmenovala se Rose Turecková a zemřela na ucpání srdeční tepny ve věku devadesáti dvou let letos třicátého prvního ledna, "" řekla Amanda, když přesně ve dvě odpoledne vtrhla do Benovy kanceláře na dvacátém čtvrtém poschodí Royal Bank Tower."
"says","say","řekla","říci","pf"," "" Her name was Rose Tureck and she died of congestive heart failure at age 92 on January 31st, "" Amanda says, strolling into Ben 's office on the twenty-fourth floor of the Royal Bank Tower at precisely two o'clock that afternoon."," "" Jmenovala se Rose Turecková a zemřela na ucpání srdeční tepny ve věku devadesáti dvou let letos třicátého prvního ledna, "" řekla Amanda, když přesně ve dvě odpoledne vtrhla do Benovy kanceláře na dvacátém čtvrtém poschodí Royal Bank Tower."
"left","leave","odešla","odejít","pf"," Her tone is brisk, almost breezy, something she 's been working on ever since she left the library."," Její hlas zněl energicky a živě, tak, jak si to trénovala už od chvíle, kdy odešla z knihovny."
"says","say","říkal","říkat","impf"," The tone says, Nothing of consequence happened last night."," Její tón říkal : včera večer se nic podstatného nestalo."
"fall","fall","Upadla","upadnout","pf"," Did she fall? """," Upadla? """
"understand","understand","pochopil","pochopit","pf"," "" From what I understand, her roommate did n't take too kindly to the theft of her drugs."," "" Pokud jsem pochopil, její spolubydlící se s krádeží drog jen tak nesmířila."
"take","take","pochopil","pochopit","pf"," "" From what I understand, her roommate did n't take too kindly to the theft of her drugs."," "" Pokud jsem pochopil, její spolubydlící se s krádeží drog jen tak nesmířila."
"went","go","Začala","začít","pf"," She went a little ballistic. """," Začala být poněkud útočná. """
"saved","save","zachránil","zachránit","pf"," "" The commotion probably saved your mother 's life. """," "" Ten zmatek nejspíš zachránil vaší matce život. """
"tries","try","pokusila","pokusit","pf"," Amanda tries to picture her mother trading punches with another woman."," Amanda se pokusila představit si svou matku, jak zápasí s jinou ženou."
"deciding","decide","Rozhodla","rozhodnout","pf"," Almost immediately, she retrieves it, deciding to leave it on the night table beside the bed in case he calls back."," Rozhodla se, že si telefon položí na noční stolek vedle postele, pro případ, že by Ben ještě zatelefonoval."
"calls","call","zatelefonoval","zatelefonovat","pf"," Almost immediately, she retrieves it, deciding to leave it on the night table beside the bed in case he calls back."," Rozhodla se, že si telefon položí na noční stolek vedle postele, pro případ, že by Ben ještě zatelefonoval."
"staring","stare","zírat","zírat","impf"," She lowers herself onto the narrow bed and sits staring at the Renoir print on the opposite wall."," Svezla se na nízkou postel a zůstala zírat na Renoirovu reprodukci na druhé stěně."
"asks","ask","zeptala","zeptat","pf"," "" What if she 's not here? "" Amanda asks as Ben presses the button for the third floor."," "" A co když tady nebude? "" zeptala se Amanda Bena, když stiskli tlačítko pro třetí poschodí."
"presses","press","stiskli","stisknout","pf"," "" What if she 's not here? "" Amanda asks as Ben presses the button for the third floor."," "" A co když tady nebude? "" zeptala se Amanda Bena, když stiskli tlačítko pro třetí poschodí."
"open","open","odhalily","odhalit","pf"," The elevator bumps to an unexpected stop on the second floor, and the doors open to reveal a couple locked in a lovers ' embrace, and surrounded by suitcases."," Výtah se nečekaně zastavil už ve druhém poschodí a otevřené dveře odhalily dvojici v mileneckém objetí, obklopenou kufry."
"reveal","reveal","odhalily","odhalit","pf"," The elevator bumps to an unexpected stop on the second floor, and the doors open to reveal a couple locked in a lovers ' embrace, and surrounded by suitcases."," Výtah se nečekaně zastavil už ve druhém poschodí a otevřené dveře odhalily dvojici v mileneckém objetí, obklopenou kufry."
"see","see","viděla","vidět","impf"," So tightly are the two people welded together that Amanda can almost see the young man 's tongue jammed down his companion 's throat."," Dva milenci se k sobě tiskli tak pevně, že Amanda téměř viděla, jak mladý muž vsunuje partnerce do pusy svůj jazyk."
"think","think","Myslím","myslet","impf"," "" I think we 're finished here, "" Gwen says."," "" Myslím, že už jsme tady skončili, "" ozvala se Gwen."
"finished","finish","skončili","skončit","pf"," "" I think we 're finished here, "" Gwen says."," "" Myslím, že už jsme tady skončili, "" ozvala se Gwen."
"think","think","Myslím","myslet","impf"," "" I think we 're just getting started, "" Amanda counters."," "" Myslím, že jsme teprve začali, "" namítla Amanda."
"started","start","začali","začít","pf"," "" I think we 're just getting started, "" Amanda counters."," "" Myslím, že jsme teprve začali, "" namítla Amanda."
"talking","talk","mluvíš","mluvit","impf"," "" What are you talking about, Mother? """," "" O čem to mluvíš, mami? """
"fighting","fight","bojoval","bojovat","impf"," Ben moves quickly toward Spenser, who is standing at the small desk in front of the third-floor window, cradling the phone and fighting back tears."," Ben popošel ke Spenserovi, který stál u okna, bojoval s pláčem a mačkal v ruce telefon."
"drops","drop","upustil","upustit","pf"," The boy, still in his faded blue pajamas, drops the receiver as Ben draws near, and runs to his mother 's side."," Chlapec, stále ještě v pyžamu, při pohledu na Bena upustil aparát na zem a vrhl se k mamince."
"drops","drop","vrhl","vrhnout","pf"," The boy, still in his faded blue pajamas, drops the receiver as Ben draws near, and runs to his mother 's side."," Chlapec, stále ještě v pyžamu, při pohledu na Bena upustil aparát na zem a vrhl se k mamince."
"hurt","hurt","ublížit","ublížit","pf"," "" We 're not going to hurt you. """," "" Nechceme vám ublížit. """
"does","do","provedl","provést","pf"," The waiter awkwardly adjusts the sides of the tray-table, smooths the white tablecloth, lifts the lid off the carrot soup for her inspection, then does the same thing with the main course."," Číšník nešikovně sklopil nožičky servírovacího stolku, prostřel bílý ubrus, ukázal jí misku s mrkvovou polévkou a pak provedl totéž s hlavním chodem."
"answers","answer","odpověděl","odpovědět","pf"," "" I do n't know, "" he answers, as if this is the most natural of conversations for them to be having at this hour of the morning."," "" To nevím, "" odpověděl, jako by to v tuhle ranní hodinu byla naprosto běžná konverzace."
"waiting","wait","čekáš","čekat","impf"," What are you waiting for? """," Na co čekáš? """
"waiting","wait","Čekám","čekat","impf"," I 'm waiting for the cops to come bursting in here to arrest me."," Čekám, že sem vtrhne policie a okamžitě mě zatknou."
"bursting","burst","vtrhne","vtrhnout","pf"," I 'm waiting for the cops to come bursting in here to arrest me."," Čekám, že sem vtrhne policie a okamžitě mě zatknou."
"cops","cop","zatknou","zatknout","pf"," I 'm waiting for the cops to come bursting in here to arrest me."," Čekám, že sem vtrhne policie a okamžitě mě zatknou."
"arrest","arrest","zatknou","zatknout","pf"," I 'm waiting for the cops to come bursting in here to arrest me."," Čekám, že sem vtrhne policie a okamžitě mě zatknou."
"staying","stay","bydlí","bydlet","impf"," "" I understand his family is staying on the twenty-fourth floor. """," "" Slyšela jsem, že jeho rodina tady ještě bydlí, na dvacátém čtvrtém poschodí. """
"replies","reply","odpověděla","odpovědět","pf"," "" I do n't know, Miss, "" the waitress replies, cutting Amanda off before she can say anything else."," "" To nevím, madam, "" odpověděla servírka a přerušila tak Amandu dřív, než stačila dodat něco dalšího."
"say","say","odpověděla","odpovědět","pf"," "" I do n't know, Miss, "" the waitress replies, cutting Amanda off before she can say anything else."," "" To nevím, madam, "" odpověděla servírka a přerušila tak Amandu dřív, než stačila dodat něco dalšího."
"Thank","thank","Děkuji","děkovat","impf"," Thank you. """," Děkuji vám. """
"Depends","depend","záleží","záležet","impf"," "" Depends on the criminal, I guess, "" Carter offers."," "" Asi záleží na zločincích, "" navrhoval Carter."
"offers","offer","navrhoval","navrhovat","impf"," "" Depends on the criminal, I guess, "" Carter offers."," "" Asi záleží na zločincích, "" navrhoval Carter."
"thinks","think","myslí","myslet","impf"," And the fact that none of them ever thinks he 's going to get caught. """," A to, jak si každý z nich vždycky myslí, že jeho chytit nemůžou. """
"get","get","chytit","chytit","pf"," And the fact that none of them ever thinks he 's going to get caught. """," A to, jak si každý z nich vždycky myslí, že jeho chytit nemůžou. """
"caught","catch","chytit","chytit","pf"," And the fact that none of them ever thinks he 's going to get caught. """," A to, jak si každý z nich vždycky myslí, že jeho chytit nemůžou. """
"thought","think","Myslela","myslet","impf"," I thought you 'd be interested .... """," Myslela jsem, že by tě to mohlo zajímat. """
"waited","wait","počkat","počkat","pf"," "" ... .could have waited until morning. """," "" ... ale mohla by počkat do rána. """
"fudge","fudge","vyhýbat","vyhýbat","impf"," She might be able to fudge the facts, obfuscate the evidence, overwhelm the jury with irrelevant details and not always reasonable doubt, but there is simply no getting around those awful pictures."," Dokázala se sice vyhýbat faktům, mást svědectví, utloukat porotu nedůležitými detaily a ne vždy rozumnými pochybnostmi, ale neexistoval způsob, jak by se mohla vypořádat s těmi hroznými snímky."
"Did","do","dělat","dělat","impf"," Did he have to be so damn obvious?"," Copak to musel dělat tak zatraceně nápadně?"
"talking","talk","mluvíte","mluvit","impf"," You do n't know what you 're talking about. """," Nevíte, o čem mluvíte! """
"wanted","want","chtěl","chtít","impf"," "" I always wanted to be a lawyer. """," "" Vždycky jsem se chtěl stát právníkem. """
"want","want","toužit","toužit","impf"," And what do I really want to be, deep down? """," V hloubi duše jsem začal toužit, hádej po čem? """
"Think","think","Přemýšlejte","přemýšlet","impf"," "" Think about it, "" Hayley tells her."," "" Přemýšlejte trochu, "" vyzvala ji Hayley."
"sees","see","Podívala","podívat","pf"," She checks the best-before date of a strawberry-kiwi yogurt and sees that it expired five days ago."," Podívala se na údaj "" spotřebovat do "" na tom s příchutí kiwi - jahoda a zjistila, že už je pět dní prošlý."
"means","mean","znamená","znamenat","impf"," Which means all the other yogurts are likewise past their prime, since she bought them all at the same time."," Takže to znamená, že už mají své lepší časy za sebou všechny, protože je kupovala najednou."
"bought","buy","kupovala","kupovat","impf"," Which means all the other yogurts are likewise past their prime, since she bought them all at the same time."," Takže to znamená, že už mají své lepší časy za sebou všechny, protože je kupovala najednou."
"told","tell","Řekla","říci","pf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"told","tell","Řekla","říci","pf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"disappeared","disappear","zmizel","zmizet","pf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"told","tell","vyprávěl","vyprávět","impf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"told","tell","vyprávěl","vyprávět","impf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"met","meet","potkal","potkat","pf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"turn","turn","změní","změnit","pf"," "" I told you that right before my brother disappeared, he told me he 'd met some guy who was going to turn his life around."," "" Řekla jsem vám, že krátce předtím, než můj bratr zmizel, vyprávěl, že potkal nějakého chlapíka, který změní jeho život."
"think","think","myslím","myslet","impf"," Well, I think it 's pretty clear this guy killed my brother."," No, já myslím, že je naprosto jisté, že ho pan Úžasný zabil."
"killed","kill","zabil","zabít","pf"," Well, I think it 's pretty clear this guy killed my brother."," No, já myslím, že je naprosto jisté, že ho pan Úžasný zabil."
"killed","kill","zabila","zabít","pf"," And now, twenty-five years later, your client killed him. """," A teď, pětadvacet let po tom, vaše klientka zabila pana Úžasného. """
"tries","try","snažila","snažit","impf"," Amanda tries to follow the woman 's convoluted logic."," Amanda se snažila sledovat ženinu problematickou logiku."
"follow","follow","sledovat","sledovat","impf"," Amanda tries to follow the woman 's convoluted logic."," Amanda se snažila sledovat ženinu problematickou logiku."
"slide","slide","sklouznout","sklouznout","pf"," Everything about her looks tenuous. Even her features appear fluid, ready to slide from her face, as if she is in the process of melting."," Všechno na jejím zjevu bylo nějak nejasné a mlhavé, dokonce i její rysy jako by se roztékaly, připravené sklouznout jí z tváře, která jako by tála."
"watches","watch","dívala","dívat","impf"," Amanda watches the woman as her eyes dart nervously toward the closed bedroom door to her left."," Amanda se dívala, jak žena nervózně těká očima k ložnici vlevo."
"think","think","nemyslíš","myslet","impf"," "" Do n't you think Victor deserves to know the truth? "" a woman is demanding on the other side of the door."," Ty si nemyslíš, že si Victor zaslouží vědět pravdu? dožadoval se ženský hlas na druhé straně dveří."
"deserves","deserve","zaslouží","zasloužit","pf"," "" Do n't you think Victor deserves to know the truth? "" a woman is demanding on the other side of the door."," Ty si nemyslíš, že si Victor zaslouží vědět pravdu? dožadoval se ženský hlas na druhé straně dveří."
"begs","beg","Prosím","prosit","impf"," "" Please, "" another woman begs in return."," Prosím, odpovídala jí jiná žena."
"do","do","děláš","dělat","impf"," "" You do n't know what you 're doing. """," Ty nevíš, co děláš."
"doing","do","děláš","dělat","impf"," "" You do n't know what you 're doing. """," Ty nevíš, co děláš."
"give","give","nedá","dát","pf"," The poor woman will give herself a heart attack, if she 's not careful."," Ta chuděra si tady užene infarkt, jestli si nedá pozor."
"need","need","nepotřebují","potřebovat","impf"," Does n't she know that spinning classes are for those who do n't really need them?"," Copak nechápe, že hodiny spinningu jsou jen pro ty, které je ve skutečnosti nepotřebují?"
"monitoring","monitor","sledovala","sledovat","impf"," Amanda stands in the doorway for several seconds, enviously monitoring the class, hoping that one of the participants will eventually read the desperation in her eyes and relinquish her seat."," Amanda se ještě pár vteřin zdržela ve dveřích a závistivě sledovala cvičenky, jako by doufala, že si některá z nich přečte zklamání v jejích očích a uvolní jí místo."
"hoping","hope","doufala","doufat","impf"," Amanda stands in the doorway for several seconds, enviously monitoring the class, hoping that one of the participants will eventually read the desperation in her eyes and relinquish her seat."," Amanda se ještě pár vteřin zdržela ve dveřích a závistivě sledovala cvičenky, jako by doufala, že si některá z nich přečte zklamání v jejích očích a uvolní jí místo."
"read","read","přečte","přečíst","pf"," Amanda stands in the doorway for several seconds, enviously monitoring the class, hoping that one of the participants will eventually read the desperation in her eyes and relinquish her seat."," Amanda se ještě pár vteřin zdržela ve dveřích a závistivě sledovala cvičenky, jako by doufala, že si některá z nich přečte zklamání v jejích očích a uvolní jí místo."
"relinquish","relinquish","uvolní","uvolnit","pf"," Amanda stands in the doorway for several seconds, enviously monitoring the class, hoping that one of the participants will eventually read the desperation in her eyes and relinquish her seat."," Amanda se ještě pár vteřin zdržela ve dveřích a závistivě sledovala cvičenky, jako by doufala, že si některá z nich přečte zklamání v jejích očích a uvolní jí místo."
"understand","understand","nechápou","chápat","impf"," Do n't they understand she only has so much time?"," Copak nechápou, jak málo času má?"
"sees","see","uviděla","uvidět","pf"," Amanda runs into the living room, immediately sees that the screen is in place."," Vtrhla do obývacího pokoje a okamžitě uviděla, že mřížka je na místě."
"doing","do","děláš","dělat","impf"," "" What are you doing? "" a voice asks from behind her."," "" Co to děláš? "" ozvalo se za ní."
