"showing","show","objevil","objevit","pf"," "" This is like my drug dealer showing up at the door. """," "" To je, jako kdyby se u dveří objevil můj drogový dealer. """
"said","say","řekla","říci","pf"," "" Something 's wrong, "" she said to Adrian."," "" Něco se děje, "" řekla Adrianovi."
"think","think","Myslím","myslet","impf"," "" I think he fell out of love with me over the weekend."," "" Myslím, že mě přes víkend přestal mít rád."
"think","think","mít","mít","impf"," "" I think he fell out of love with me over the weekend."," "" Myslím, že mě přes víkend přestal mít rád."
"took","take","trvalo","trvat","impf"," Their VIP tickets were large silver cardboard invitations that were easy to spot, but in spite of that, it took them nearly twenty minutes to fight their way through."," Měli VIP vstupenky, nepřehlédnutelné velké stříbrné pozvánky, ale i tak jim trvalo téměř dvacet minut, než se prodrali ke vchodu."
"got","get","dostali","dostat","pf"," It was after eight by the time they got in, and were taken to leopard-printed directors ' chairs set up on the platform."," Bylo už po osmé, když se dostali dovnitř a zaujali svá místa na "" režisérských "" židličkách s leopardím potiskem, rozmístěných na nástupišti."
"taken","take","dostali","dostat","pf"," It was after eight by the time they got in, and were taken to leopard-printed directors ' chairs set up on the platform."," Bylo už po osmé, když se dostali dovnitř a zaujali svá místa na "" režisérských "" židličkách s leopardím potiskem, rozmístěných na nástupišti."
"taken","take","zaujali","zaujmout","pf"," It was after eight by the time they got in, and were taken to leopard-printed directors ' chairs set up on the platform."," Bylo už po osmé, když se dostali dovnitř a zaujali svá místa na "" režisérských "" židličkách s leopardím potiskem, rozmístěných na nástupišti."
"started","start","začala","začít","pf"," It was eight-thirty when they finally started the show."," Přehlídka začala v půl deváté."
"agreed","agree","Dohodli","dohodnout","pf"," They had agreed to take a walk down the Faubourg St. Honore, and he followed her willingly into Hermes."," Dohodli se, že se projdou Faubourg St. Honoré a John ji ochotně následoval i do butiku značky Hermes."
"followed","follow","následoval","následovat","impf"," They had agreed to take a walk down the Faubourg St. Honore, and he followed her willingly into Hermes."," Dohodli se, že se projdou Faubourg St. Honoré a John ji ochotně následoval i do butiku značky Hermes."
"spent","spend","strávili","strávit","pf"," By the time they got back to the hotel at six o'clock, they had spent the entire day together, and Fiona was surprised at how totally at ease she felt with him."," Do hotelu se vrátili v šest hodin, takže vlastně celý den strávili spolu, a Fionu [ ] překvapilo, jak uvolněně se s ním cítila."
"surprised","surprise","překvapilo","překvapit","pf"," By the time they got back to the hotel at six o'clock, they had spent the entire day together, and Fiona was surprised at how totally at ease she felt with him."," Do hotelu se vrátili v šest hodin, takže vlastně celý den strávili spolu, a Fionu [ ] překvapilo, jak uvolněně se s ním cítila."
"felt","feel","cítila","cítit","impf"," By the time they got back to the hotel at six o'clock, they had spent the entire day together, and Fiona was surprised at how totally at ease she felt with him."," Do hotelu se vrátili v šest hodin, takže vlastně celý den strávili spolu, a Fionu [ ] překvapilo, jak uvolněně se s ním cítila."
"met","meet","sešli","sejít","pf"," She went to change, while he sent some e-mails on his computer, and when they met again an hour later, she was wearing an ice-blue silk suit."," Když se asi za hodinu zase sešli, měla na sobě ledově modrý hedvábný kostým."
"wearing","wear","měla","mít","impf"," She went to change, while he sent some e-mails on his computer, and when they met again an hour later, she was wearing an ice-blue silk suit."," Když se asi za hodinu zase sešli, měla na sobě ledově modrý hedvábný kostým."
"meant","mean","znamenala","znamenat","impf"," As though that meant something to him."," Jako kdyby ta jména pro něj něco znamenala."
"speaking","speak","mluvit","mluvit","impf"," She might as well have been speaking Chinese."," Klidně mohla mluvit třeba čínsky."
"liked","like","líbilo","líbit","impf"," But he liked the sound of it on her lips."," Ale jemu se líbilo, jak je vyslovovala."
"occurred","occur","nenapadla","napadnout","pf"," That possibility had n't even occurred to him."," Tahle možnost ho předtím nenapadla."
"married","marry","provdala","provdat","pf"," Now it was his problem, married it would be hers as well."," Takhle šlo jen o jeho problém, ovšem kdyby se za něj provdala, přenesl by se i na ni."
"ignore","ignore","ignorovat","ignorovat","impf"," This way she could sympathize with him, and just ignore it."," Za současné situace mu mohla dát najevo sympatie, ale jinak to ignorovat."
"like","like","Líbí","líbit","impf"," "" I like what it means."," "" Líbí se mi, co to znamená."
"means","mean","znamená","znamenat","impf"," "" I like what it means."," "" Líbí se mi, co to znamená."
"believe","believe","důvěřuju","důvěřovat","impf"," It means I believe in you and will love you forever. """," Že ti důvěřuju a budu tě milovat navždy. """
"love","love","milovat","milovat","impf"," It means I believe in you and will love you forever. """," Že ti důvěřuju a budu tě milovat navždy. """
"pleased","please","Těšilo","těšit","impf"," He was so pleased to be living with her, and to have companionship again."," Těšilo ho, že s ní žije, že má opět partnerku."
"enjoyed","enjoy","Líbily","líbit","impf"," He enjoyed the slightly zany aspects of her life."," Líbily se mu i neobvyklé aspekty jejího života."
"expect","expect","očekávat","očekávat","impf"," And it 's not fair to expect you to change it."," A nebylo by ode mne fér očekávat, že se změníš."
"change","change","změníš","změnit","pf"," And it 's not fair to expect you to change it."," A nebylo by ode mne fér očekávat, že se změníš."
"push","push","nutil","nutit","impf"," I was wrong to push you into marriage."," Mýlil jsem se, když jsem tě nutil do manželství."
"see","see","vidím","vidět","impf"," I see that now."," Teď to vidím."
"stay","stay","zůstávala","zůstávat","impf"," You 've been right to stay free for all these years."," Měla jsi pravdu, když jsi celé ty roky zůstávala sama."
"doing","do","děláš","dělat","impf"," You knew what you were doing."," Věděla jsi, co děláš."
"wanted","want","chtěl","chtít","impf"," I guess I wanted to be a part of it."," Možná jsem chtěl být součástí toho všeho."
"saying","say","říct","říci","pf"," "" What are you saying? """," "" Co tím chceš říct? """
"wanted","want","chceš","chtít","impf"," "" You wanted a second chance to do what? """," "" K čemu chceš druhou šanci? """
"sat","sit","posadila","posadit","pf"," She sat up and stared at him, looking angry finally."," Fiona se posadila a zamračeně a rozzlobeně na něj hleděla."
"looking","look","hleděla","hledět","impf"," She sat up and stared at him, looking angry finally."," Fiona se posadila a zamračeně a rozzlobeně na něj hleděla."
"Leave","leave","opustil","opustit","pf"," "" Leave me again?"," "" Abys mě zase opustil?"
"said","say","prohlásila","prohlásit","pf"," I 'm not coming back to you, "" she said with a look of fierce determination, as she sprang out of bed, and he admired her long graceful limbs."," Já se k tobě nevrátím, "" prohlásila rozhodně, vyskočila z postele a John mohl obdivovat dlouhé půvabné údy."
"sprang","spring","vyskočila","vyskočit","pf"," I 'm not coming back to you, "" she said with a look of fierce determination, as she sprang out of bed, and he admired her long graceful limbs."," Já se k tobě nevrátím, "" prohlásila rozhodně, vyskočila z postele a John mohl obdivovat dlouhé půvabné údy."
"admired","admire","obdivovat","obdivovat","impf"," I 'm not coming back to you, "" she said with a look of fierce determination, as she sprang out of bed, and he admired her long graceful limbs."," Já se k tobě nevrátím, "" prohlásila rozhodně, vyskočila z postele a John mohl obdivovat dlouhé půvabné údy."
"do","do","šlo","jít","impf"," "" We do n't even live in the same country anymore, "" she said as though that were the only reason not to start their relationship again."," "" Vždyť už ani nežijeme ve stejné zemi, "" upozornila ho, jako kdyby šlo o jediný důvod proč nezačít nový vztah."
"start","start","nezačít","začít","pf"," "" We do n't even live in the same country anymore, "" she said as though that were the only reason not to start their relationship again."," "" Vždyť už ani nežijeme ve stejné zemi, "" upozornila ho, jako kdyby šlo o jediný důvod proč nezačít nový vztah."
"buy","buy","koupila","koupit","pf"," She was willing to buy it if she could."," Kdyby mohla, ráda by si ho koupila."
"shivered","shiver","třásla","třást","impf"," She shivered in the wind despite her mink sweater, and he turned to her with a cautious smile."," Fiona se navzdory norkovému svetru třásla zimou a John se na ni usmál."
"loved","love","líbil","líbit","impf"," He had loved having lunch with her."," Oběd s ní se mu líbil."
"apologize","apologize","omluvili","omluvit","pf"," It had been nice to apologize to each other, and admit how-wrong they had each been about some things."," Bylo hezké, že se navzájem omluvili a připustili, jak se oba v některých věcech mýlili."
"admit","admit","připustili","připustit","pf"," It had been nice to apologize to each other, and admit how-wrong they had each been about some things."," Bylo hezké, že se navzájem omluvili a připustili, jak se oba v některých věcech mýlili."
"showed","show","ukázala","ukázat","pf"," Fiona showed him his two drawers."," Fiona mu ukázala dvě zásuvky."
"wanted","want","přál","přát","impf"," All he wanted was to be with her."," Hlavně si přál být s ní."
"beaming","beam","zářil","zářit","impf"," He was beaming at her."," John celý zářil."
"marry","marry","provdáš","provdat","pf"," "" Will you really marry me, Fiona? """," "" Opravdu se za mne provdáš, Fiono? """
"believe","believe","uvěřil","uvěřit","pf"," After everything she 'd said to try and talk him out of it, he hardly dared to believe it."," Poté, co mu tak usilovně jeho nápad vymlouvala, stěží uvěřil."
"come","come","přišla","přijít","pf"," Unless I come to my senses. """," Ledaže bych přišla k rozumu. """
"do","do","vzít","vzít","pf"," "" Maybe we should do it soon, before you do that. """," "" Asi bychom se tedy měli vzít co nejdřív. """
"do","do","vzít","vzít","pf"," "" Maybe we should do it soon, before you do that. """," "" Asi bychom se tedy měli vzít co nejdřív. """
"want","want","chtít","chtít","impf"," "" Whenever you want. """," "" Kdykoli budeš chtít. """
"do","do","udělat","udělat","pf"," She was planning to do the omelette when he got home."," Omeletu chtěla udělat, až John přijde."
"got","get","přijde","přijít","pf"," She was planning to do the omelette when he got home."," Omeletu chtěla udělat, až John přijde."
"got","get","přišla","přijít","pf"," Worse than she had when she got home."," Ještě víc než ona, když dnes přišla domů."
"carrying","carry","Přivezl","přivézt","pf"," He was carrying armloads of clothes, which he dragged out of a cab, with two shopping bags full of belts, ties, underwear, and socks."," Přivezl si hromadu obleků, které tahal z taxíku, a dvě plné nákupní tašky pásků, kravat, spodního prádla a ponožek."
"dragged","drag","tahal","tahat","impf"," He was carrying armloads of clothes, which he dragged out of a cab, with two shopping bags full of belts, ties, underwear, and socks."," Přivezl si hromadu obleků, které tahal z taxíku, a dvě plné nákupní tašky pásků, kravat, spodního prádla a ponožek."
"moving","move","stěhoval","stěhovat","impf"," He looked as if he were moving in, and for a fraction of a second, her heart gave a flutter."," Vypadalo to, jako kdyby se stěhoval, a Fioně se na zlomek vteřiny rozbušilo srdce."
"tell","tell","povězte","povědět","pf"," Just tell me where to show up when. """," Jen mi povězte, kdy a kam se mám dostavit. """
"step","step","překročit","překročit","pf"," It was fun to step outside the confines of his safe, familiar world. And into her far more exotic one."," Je zábavné překročit hranice svého důvěrně známého světa a vstoupit do toho jejího, mnohem exotičtějšího."
"promised","promise","Sliboval","slibovat","impf"," It promised to be a real adventure for him."," Sliboval si od toho velké dobrodružství."
"vacillate","vacillate","váhala","váhat","impf"," Although Fiona seemed to vacillate between being warm and impersonal with him, which was a manifestation of her own ambivalence toward him."," Ačkoli když s ním mluvila, stále váhala mezi vřelým a neosobním přístupem."
"send","send","poslala","poslat","pf"," "" I 'll have my secretary send you an itinerary. """," "" Pověřím sekretářku, aby vám poslala program. """
"wanted","want","Chtěl","chtít","impf"," He wanted to go home and be alone with his thoughts."," Chtěl jít k sobě a zůstat sám se svými myšlenkami."
"go","go","jít","jít","impf"," He wanted to go home and be alone with his thoughts."," Chtěl jít k sobě a zůstat sám se svými myšlenkami."
"feeling","feel","necítí","cítit","impf"," And there was n't anything she could say about it if he was n't feeling well. She could n't insist that he take her to bed."," A na to, že se necítí dobře, nemohla nic namítat, nemohla naléhat, aby s ní šel do postele."
"insist","insist","naléhat","naléhat","impf"," And there was n't anything she could say about it if he was n't feeling well. She could n't insist that he take her to bed."," A na to, že se necítí dobře, nemohla nic namítat, nemohla naléhat, aby s ní šel do postele."
"sold","sell","Prodala","prodat","pf"," She had sold her house, spent time with Adrian, found an agent, and a major publishing house was considering her book."," Prodala dům, užila si Adriana, našla si literárního agenta a velké nakladatelství chtělo vydat její knihu."
"found","find","našla","najít","pf"," She had sold her house, spent time with Adrian, found an agent, and a major publishing house was considering her book."," Prodala dům, užila si Adriana, našla si literárního agenta a velké nakladatelství chtělo vydat její knihu."
"spent","spend","vydat","vydat","pf"," She had sold her house, spent time with Adrian, found an agent, and a major publishing house was considering her book."," Prodala dům, užila si Adriana, našla si literárního agenta a velké nakladatelství chtělo vydat její knihu."
"sent","send","poslal","poslat","pf"," Andrew had sent the manuscript to the editor the next day."," Andrew hned následující den poslal rukopis redaktorce."
"did","do","bral","brát","impf"," "" If you wanted someone so proper and uptight, why did you marry me? "" she said, as tears rolled down her cheeks."," "" Když stojíš o někoho upjatého a obyčejného, proč sis mě bral? "" položila mu otázku, zatímco jí po tvářích stékaly slzy."
"marry","marry","bral","brát","impf"," "" If you wanted someone so proper and uptight, why did you marry me? "" she said, as tears rolled down her cheeks."," "" Když stojíš o někoho upjatého a obyčejného, proč sis mě bral? "" položila mu otázku, zatímco jí po tvářích stékaly slzy."
"love","love","miluju","milovat","impf"," "" Because I love you."," "" Protože tě miluju."
"said","say","odpověděla","odpovědět","pf"," "" It was interesting, "" she said obliquely."," "" Zajímavé, "" odpověděla dvojznačně."
"came","come","jezdí","jezdit","impf"," Courtenay came home often for weekends since she was only in Princeton."," Courtenay často jezdí domů na víkend, protože to má z Princetonu kousek."
"come","come","jezdit","jezdit","impf"," Hilary did her best to come home from Brown once a month, except when she had exams."," Hilary se snaží jezdit domů alespoň jednou za měsíc, pokud není zkouškové období."
"wanted","want","Chce","chtít","impf"," She wanted to be an oceanographer, and was doing an internship that summer at a lab in Long Beach, California."," Chce se věnovat oceánografii a letos v létě se vypravila na praxi do nějakých laboratoří v Long Beach v Kalifornii."
"hoped","hope","nedoufal","doufat","impf"," It was a long, delicious night that neither of them had hoped for, or dreamed of, but if either of them had ever had a dream, the night they spent together would have been it."," Byla to dlouhá a nádherná noc, v niž ani jeden z nich nedoufal ani o ní nesnil, ale pokud by někdy snili nějaký sen, byl by to sen o noci, kterou spolu strávili."
"dreamed","dream","nedoufal","doufat","impf"," It was a long, delicious night that neither of them had hoped for, or dreamed of, but if either of them had ever had a dream, the night they spent together would have been it."," Byla to dlouhá a nádherná noc, v niž ani jeden z nich nedoufal ani o ní nesnil, ale pokud by někdy snili nějaký sen, byl by to sen o noci, kterou spolu strávili."
"dreamed","dream","nesnil","snít","impf"," It was a long, delicious night that neither of them had hoped for, or dreamed of, but if either of them had ever had a dream, the night they spent together would have been it."," Byla to dlouhá a nádherná noc, v niž ani jeden z nich nedoufal ani o ní nesnil, ale pokud by někdy snili nějaký sen, byl by to sen o noci, kterou spolu strávili."
"dreamed","dream","snili","snít","impf"," It was a long, delicious night that neither of them had hoped for, or dreamed of, but if either of them had ever had a dream, the night they spent together would have been it."," Byla to dlouhá a nádherná noc, v niž ani jeden z nich nedoufal ani o ní nesnil, ale pokud by někdy snili nějaký sen, byl by to sen o noci, kterou spolu strávili."
"spent","spend","strávili","strávit","pf"," It was a long, delicious night that neither of them had hoped for, or dreamed of, but if either of them had ever had a dream, the night they spent together would have been it."," Byla to dlouhá a nádherná noc, v niž ani jeden z nich nedoufal ani o ní nesnil, ale pokud by někdy snili nějaký sen, byl by to sen o noci, kterou spolu strávili."
"order","order","objednali","objednat","pf"," "" What do you say we order a pizza? "" Fiona said, trying to lighten the mood, but both girls glared at her, as Mrs. Westerman slammed a door in the kitchen, and could be heard banging cupboards loudly throughout the meal."," "" Co kdybychom si objednali pizzu? "" navrhla Fiona ve snaze uvolnit napětí, ovšem obě dívky se na ni zamračily, zatímco paní Westermanová za sebou bouchla dveřmi do kuchyně a potom se odtud ozývalo hlasité třískání."
"stood","stand","nemám","mít","impf"," "" I 'm not hungry anyway, "" Hilary said, and stood up, as Courtenay instantly followed suit."," "" Stejně nemám hlad, "" prohlásila Hilary a vstala a Courtenay okamžitě následovala jejího příkladu."
"said","say","prohlásila","prohlásit","pf"," "" I 'm not hungry anyway, "" Hilary said, and stood up, as Courtenay instantly followed suit."," "" Stejně nemám hlad, "" prohlásila Hilary a vstala a Courtenay okamžitě následovala jejího příkladu."
"followed","follow","následovala","následovat","impf"," "" I 'm not hungry anyway, "" Hilary said, and stood up, as Courtenay instantly followed suit."," "" Stejně nemám hlad, "" prohlásila Hilary a vstala a Courtenay okamžitě následovala jejího příkladu."
"explained","explain","vysvětloval","vysvětlovat","impf"," "" I was just doing some business in London, and I stopped in Paris on the way home, "" he explained."," "" Měl jsem něco k vyřizování v Londýně a cestou zpátky jsem se zastavil v Paříži, "" vysvětloval."
"sounded","sound","zněla","znít","impf"," He sounded awkward as he asked."," Jeho žádost zněla neobratně."
"threw","throw","vyhodil","vyhodit","pf"," John went absolutely berserk, justifiably, and threw them all out."," John se naprosto rozběsnil, což se dalo pochopit, a všechny vyhodil."
"called","call","telefonoval","telefonovat","impf"," He was shaking with rage when he called Fiona in the office."," Když telefonoval Fioně do redakce, třásl se vztekem."
"shaking","shake","třásl","třást","impf"," He was shaking with rage when he called Fiona in the office."," Když telefonoval Fioně do redakce, třásl se vztekem."
"tired","tire","unavuje","unavovat","impf"," And at the end of the silent meal, John confronted them and told them that he was tired of their punishing him not only for their mother 's death, but also for his relationship with Fiona."," Ke konci mlčenlivého stolování John prohlásil, že už ho unavuje, jak ho obviňují z matčiny smrti či kvůli vztahu s Fionou."
"said","say","prohlásil","prohlásit","pf"," "" I 'm not going to let you do this, "" he said sternly, as both girls cried and told him they did n't want him to forget their mother."," "" To nepřipustím, "" prohlásil přísně, zatímco obě dívky plakaly a tvrdily, že jen nechtějí, aby zapomněl na maminku."
"cried","cry","plakaly","plakat","impf"," "" I 'm not going to let you do this, "" he said sternly, as both girls cried and told him they did n't want him to forget their mother."," "" To nepřipustím, "" prohlásil přísně, zatímco obě dívky plakaly a tvrdily, že jen nechtějí, aby zapomněl na maminku."
"want","want","nechtějí","chtít","impf"," "" I 'm not going to let you do this, "" he said sternly, as both girls cried and told him they did n't want him to forget their mother."," "" To nepřipustím, "" prohlásil přísně, zatímco obě dívky plakaly a tvrdily, že jen nechtějí, aby zapomněl na maminku."
"forget","forget","zapomněl","zapomenout","pf"," "" I 'm not going to let you do this, "" he said sternly, as both girls cried and told him they did n't want him to forget their mother."," "" To nepřipustím, "" prohlásil přísně, zatímco obě dívky plakaly a tvrdily, že jen nechtějí, aby zapomněl na maminku."
"say","say","říct","říci","pf"," "" How can you even say that? "" he said, looking offended."," "" Jak vůbec můžete něco takového říct? "" ohradil se s dotčeným výrazem."
"said","say","říct","říci","pf"," "" How can you even say that? "" he said, looking offended."," "" Jak vůbec můžete něco takového říct? "" ohradil se s dotčeným výrazem."
"loved","love","Miloval","milovat","impf"," "" I loved her."," "" Miloval jsem ji."
"say","say","říct","říci","pf"," Fifi paused in the doorway, growling as she looked at them, and seeing Fiona and John with their arms around each other, it was hard to say if she thought Fiona was attacking him, but without pausing for breath, she flew straight out of the kitchen like a heat-seeking missile, and landed at Fiona 's feet."," Fifi se zarazila ve dveřích, zavrčela na ně, a když si všimla, že Fiona Johna objímá, těžko říct, zda vycítila nějakou hrozbu, bez váhání vyrazila vpřed jako řízená střela a přistála u Fioniných nohou."
"landed","land","přistála","přistát","pf"," Fifi paused in the doorway, growling as she looked at them, and seeing Fiona and John with their arms around each other, it was hard to say if she thought Fiona was attacking him, but without pausing for breath, she flew straight out of the kitchen like a heat-seeking missile, and landed at Fiona 's feet."," Fifi se zarazila ve dveřích, zavrčela na ně, a když si všimla, že Fiona Johna objímá, těžko říct, zda vycítila nějakou hrozbu, bez váhání vyrazila vpřed jako řízená střela a přistála u Fioniných nohou."
"seen","see","Viděla","vidět","impf"," She had seen her mother 's pain each time a man left her life, and felt her own when her two long-term relationships had ended."," Viděla, jak se její matka trápila pokaždé, když ji opustil partner, a zažila podobnou bolest na vlastní kůži, když skončily její dva dlouhotrvající vztahy."
"left","leave","opustil","opustit","pf"," She had seen her mother 's pain each time a man left her life, and felt her own when her two long-term relationships had ended."," Viděla, jak se její matka trápila pokaždé, když ji opustil partner, a zažila podobnou bolest na vlastní kůži, když skončily její dva dlouhotrvající vztahy."
"seen","see","zažila","zažít","pf"," She had seen her mother 's pain each time a man left her life, and felt her own when her two long-term relationships had ended."," Viděla, jak se její matka trápila pokaždé, když ji opustil partner, a zažila podobnou bolest na vlastní kůži, když skončily její dva dlouhotrvající vztahy."
"ended","end","skončily","skončit","pf"," She had seen her mother 's pain each time a man left her life, and felt her own when her two long-term relationships had ended."," Viděla, jak se její matka trápila pokaždé, když ji opustil partner, a zažila podobnou bolest na vlastní kůži, když skončily její dva dlouhotrvající vztahy."
"imagine","imagine","představit","představit","pf"," She could only imagine that marriage, and losing a spouse, would be far worse, perhaps even unbearable."," Uměla si představit, že manželství a ztráta manžela by byly daleko horší, snad i nesnesitelné."
"filled","fill","zaplnila","zaplnit","pf"," So she filled her life with other things, pastimes, pursuits, projects, and people."," A tak si zaplnila život jinými věcmi, zábavou, prací, projekty a lidmi."
"sleeping","sleep","spal","spát","impf"," Sir Winston was sleeping and never stirred."," Sir Winston spal a nenechal se rušit."
"closed","close","zavřel","zavřít","pf"," Fiona gently patted him, and he finally picked up his head with considerable effort and a groan and stared at them, and a moment later, he dropped his head back on the bed again with a sigh, and closed his eyes."," Fiona ho zlehka poplácala a pes nakonec zvedl s očividnou námahou hlavu, zavrčel, podíval se na ně a vzápětí mu hlava zase padla na postel, povzdechl si a zavřel oči."
"introduce","introduce","představit","představit","pf"," He made no attempt to introduce himself to John."," Vůbec se nenamáhal Johnovi představit."
"loved","love","miluje","milovat","impf"," All she could do then was lie in bed and hold him, knowing how much she loved him."," Objala ho a vnímala, jak moc ho miluje."
"come","come","přišla","přijít","pf"," She felt as though she had come home finally, to someone she was truly safe with."," Měla pocit, jako kdyby konečně přišla domů, k někomu, s kým se mohla cítit skutečně v bezpečí."
"felt","feel","cítit","cítit","impf"," She felt as though she had come home finally, to someone she was truly safe with."," Měla pocit, jako kdyby konečně přišla domů, k někomu, s kým se mohla cítit skutečně v bezpečí."
"trust","trust","věřit","věřit","impf"," She knew that she could trust this man with her heart, and her life, without question."," Věděla, že tomuto muži může bezvýhradně věřit."
"smiling","smile","usmívala","usmívat","impf"," She was smiling at him as she said it, and just looking at her, he could feel a tug at his heart."," Při řeči se na Johna usmívala a on [ ] cítil, jak mu při pouhém pohledu na ni buší srdce."
"feel","feel","cítil","cítit","impf"," She was smiling at him as she said it, and just looking at her, he could feel a tug at his heart."," Při řeči se na Johna usmívala a on [ ] cítil, jak mu při pouhém pohledu na ni buší srdce."
"need","need","potřebujete","potřebovat","impf"," But I still think you need to eat breakfast. """," Jenže já jsem stejně přesvědčený, že potřebujete snídat. """
"enjoying","enjoy","užívala","užívat","impf"," And the truth was that she was enjoying every moment of eating it with him."," Pravda byla, že si Fiona každičký okamžik, který s Johnem strávila u jídla, užívala."
"hung","hang","Zavěsila","zavěsit","pf"," She hung up without giving it further thought and went back to her meeting."," Zavěsila a okamžitě se zase vrátila k práci."
"made","make","vařit","vařit","impf"," She always had made great coffee."," Vždycky uměla vařit skvělou kávu."
"hate","hate","nenáviděl","nenávidět","impf"," "" I did n't hate you, "" he corrected her, looking mortally embarrassed."," "" Není pravda, že jsem tě nenáviděl, "" opravil ji s rozpačitým výrazem."
"corrected","correct","opravil","opravit","pf"," "" I did n't hate you, "" he corrected her, looking mortally embarrassed."," "" Není pravda, že jsem tě nenáviděl, "" opravil ji s rozpačitým výrazem."
"divorced","divorce","Rozvedl","rozvést","pf"," You divorced me, "" she said primly, finishing her eggs, and looking at him."," Rozvedl jsi se se mnou, "" prohlásila škrobeně."
"said","say","prohlásila","prohlásit","pf"," You divorced me, "" she said primly, finishing her eggs, and looking at him."," Rozvedl jsi se se mnou, "" prohlásila škrobeně."
"admit","admit","Přiznávám","přiznávat","impf"," I admit it."," Přiznávám."
"expect","expect","očekáváš","očekávat","impf"," "" It 's not fair to expect John to live with your half-naked house man running all over the house in gold lame shorts and your shoes."," "" Fér není, když od Johna očekáváš, že klidně přijme tvého napůl nahého majordoma, který pobíhá po domě ve zlatých saténových spodkách a tvých botách."
"fire","fire","propustit","propustit","pf"," It seemed so mean to fire him."," Připadalo jí velmi hanebné ho propustit."
"see","see","Nechápala","chápat","impf"," She could n't see why John could n't accept him too."," Nechápala, proč ho John nemůže vystát."
"washed","wash","umyla","umýt","pf"," She flew into action then, washed her hair, took a bath, shaved her legs for no particular reason, and dug through her closet for a decent dress."," Dala se okamžitě do práce, umyla si vlasy, vykoupala se, jen tak z rozmaru si oholila nohy a ve skříni začala hledat nějaké vhodné šaty."
"told","tell","přikázala","přikázat","pf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"told","tell","přikázala","přikázat","pf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"told","tell","přikázala","přikázat","pf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"let","let","nedovolil","dovolit","pf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"do","do","dělá","dělat","impf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"make","make","dělá","dělat","impf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"told","tell","říká","říkat","impf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"told","tell","říká","říkat","impf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"told","tell","říká","říkat","impf"," Jamal had argued with her on the phone, that she had told him not to let John change anything, and she nearly got hysterical screaming at him, and told him to just do what she told him and not make more problems."," Jamal se s ní po telefonu dohadoval, že mu přikázala, aby Johnovi nedovolil nic měnit, a ona na něj téměř hystericky ječela, ať prostě dělá, co mu říká, a nekomplikuje věci."
"called","call","volal","volat","impf"," Jamal called her in tears that night and threatened to quit, and she begged him not to."," Večer jí Jamal volal, plakal a hrozil, že odejde, a ona ho zapřísahala, ať si to rozmyslí."
"threatened","threaten","hrozil","hrozit","impf"," Jamal called her in tears that night and threatened to quit, and she begged him not to."," Večer jí Jamal volal, plakal a hrozil, že odejde, a ona ho zapřísahala, ať si to rozmyslí."
"quit","quit","odejde","odejít","pf"," Jamal called her in tears that night and threatened to quit, and she begged him not to."," Večer jí Jamal volal, plakal a hrozil, že odejde, a ona ho zapřísahala, ať si to rozmyslí."
