"complement","complement","doplňují","doplňovat","impf"," They usually complement the common repertoire of sayings with their own self-made pearls of wisdom and often interrupt their own speeches with the remark"," Ti je obyčejně doplňují výroky vlastními a občas mezi řečí prohodí :"
"simulated","simulate","předstírána","předstírat","impf"," In a fit of rage, which I have reason to believe was simulated, he caused inexcusable damage to the furniture of the apartment and, taking his employer by surprise in a park, threw her into a fountain. Only then did he calm down."," V zuřivosti, o které mám důvody se domnívat, že byla předstírána, poškodil zařízení bytu neomluvitelným způsobem, svou překvapenou zaměstnavatelku hodil v zámeckém parku do nádrže vodotrysku a pak se teprve uklidnil."
"calm","calm","uklidnil","uklidnit","pf"," In a fit of rage, which I have reason to believe was simulated, he caused inexcusable damage to the furniture of the apartment and, taking his employer by surprise in a park, threw her into a fountain. Only then did he calm down."," V zuřivosti, o které mám důvody se domnívat, že byla předstírána, poškodil zařízení bytu neomluvitelným způsobem, svou překvapenou zaměstnavatelku hodil v zámeckém parku do nádrže vodotrysku a pak se teprve uklidnil."
"like","like","chci","chtít","impf"," I will not give the name of the lady concerned, [ ]even though I know her very well, but I would like to make the observation that my own experience of this lady partly explains and perhaps even excuses Saturnin ’ s behaviour."," Nebudu jmenovat dámu, o kterou šlo, ačkoli ji velmi dobře znám, ale chci podotknout, že mé zkušenosti do jisté míry vysvětlují, a dokonce snad omlouvají Saturninovo počínání."
"explains","explain","vysvětlují","vysvětlovat","impf"," I will not give the name of the lady concerned, [ ]even though I know her very well, but I would like to make the observation that my own experience of this lady partly explains and perhaps even excuses Saturnin ’ s behaviour."," Nebudu jmenovat dámu, o kterou šlo, ačkoli ji velmi dobře znám, ale chci podotknout, že mé zkušenosti do jisté míry vysvětlují, a dokonce snad omlouvají Saturninovo počínání."
"excuses","excuse","omlouvají","omlouvat","impf"," I will not give the name of the lady concerned, [ ]even though I know her very well, but I would like to make the observation that my own experience of this lady partly explains and perhaps even excuses Saturnin ’ s behaviour."," Nebudu jmenovat dámu, o kterou šlo, ačkoli ji velmi dobře znám, ale chci podotknout, že mé zkušenosti do jisté míry vysvětlují, a dokonce snad omlouvají Saturninovo počínání."
"admit","admit","Připouštím","připouštět","impf"," I admit that he ’ s been making fun of us in a somewhat unusual manner lately. But that ’ s all there is to it."," Připouštím, že se v poslední době poněkud neobvyklým způsobem bavil na náš účet, ale to je všechno."
"mean","mean","Chcete","chtít","impf"," “ You mean to say that Grandpa ’ s derangement was feigned? ” I asked in astonishment."," "" Chcete tím snad říci, že dědeček svou pomatenost pouze předstíral? "" ptal jsem se udiven."
"say","say","říci","říci","pf"," “ You mean to say that Grandpa ’ s derangement was feigned? ” I asked in astonishment."," "" Chcete tím snad říci, že dědeček svou pomatenost pouze předstíral? "" ptal jsem se udiven."
"feigned","feign","předstíral","předstírat","impf"," “ You mean to say that Grandpa ’ s derangement was feigned? ” I asked in astonishment."," "" Chcete tím snad říci, že dědeček svou pomatenost pouze předstíral? "" ptal jsem se udiven."
"asked","ask","ptal","ptát","impf"," “ You mean to say that Grandpa ’ s derangement was feigned? ” I asked in astonishment."," "" Chcete tím snad říci, že dědeček svou pomatenost pouze předstíral? "" ptal jsem se udiven."
"think","think","přemýšlel","přemýšlet","impf"," “ If you were to think about it for a moment you ’ d come to the same conclusion."," "" Kdybyste o tom byl chvíli přemýšlel, byl byste došel k stejnému závěru."
"come","come","došel","dojít","pf"," “ If you were to think about it for a moment you ’ d come to the same conclusion."," "" Kdybyste o tom byl chvíli přemýšlel, byl byste došel k stejnému závěru."
"thank","thank","poděkuji","poděkovat","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"saying","say","pronesu","pronést","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"say","say","pronesu","pronést","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"offer","offer","podá","podat","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"offer","offer","podá","podat","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"saying","say","řekne","říci","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"say","say","řekne","říci","pf"," I would get out of the car, thank her for a pleasant ride, and then out would come some inappropriate phrase. Miss Barbara would brush it aside with a wave of the hand, saying that a lift was the least she could offer to a friend. She would offer me her hand, say goodbye, step on the accelerator and overhear my stumbling effort at arranging a rendezvous as she drove off in her Rapide."," Vystoupím z auta, poděkuji za příjemnou jízdu, pronesu nějakou nejapnou frázi, slečna Barbora mávne s úsměvem rukou, jako že to nestojí mezi přáteli za řeč, podá mi ruku, řekne na shledanou, sešlápne spojku a moje koktavě pozvání na dostaveníčko zanikne v hluku odjíždějícího rapidu."
"sparkled","sparkle","leskla","lesknout","impf"," From[ ]the small clearing in front of it there was a marvellous vista of tree-covered hillsides leading to the valley below in which the river sparkled soundlessly beneath the noonday sun."," Z malé mýtinky před ním byl půvabný pohled dolů po zalesněných úbočích až do údolí, v němž se tiše leskla řeka v poledním slunci."
"accentuated","accentuate","zdůrazňoval","zdůrazňovat","impf"," Just below the clearing a babbling brook accentuated in its mild way the ravishing silence of the mountains beyond."," Kousek pod mýtinou hučel potok a tlumeně zdůrazňoval nádherné ticho hor."
"died","die","zemřel","zemřít","pf"," Someone once pointed out to Aunt Catherine how extra ordinary it was that Uncle Francis died at a relatively young age, seeing that he didn ’ t drink and his own uncle, who used to enjoy thirty encounters with the beer bottle each day, had almost lived to see sixty."," Jednou někdo říkal tetě Kateřině, že je pozoruhodné, že strýc František zemřel poměrně mlád, třebaže nepil, a že jeho ujec pil svých třicet plzní denně a dosáhl skoro šedesáti let."
"proved","prove","nedokazuje","dokazovat","impf"," Aunt Catherine replied that this proved absolutely nothing, because it was possible and even probable that had Uncle Francis taken after his own uncle he would have died even sooner."," Teta Kateřina řekla, že to naprosto nic nedokazuje, protože je možné a dokonce pravděpodobné, že kdyby si byl strýc František vzal příklad ze svého ujce, byl by zemřel ještě dřív."
"taken","take","vzal","vzít","pf"," Aunt Catherine replied that this proved absolutely nothing, because it was possible and even probable that had Uncle Francis taken after his own uncle he would have died even sooner."," Teta Kateřina řekla, že to naprosto nic nedokazuje, protože je možné a dokonce pravděpodobné, že kdyby si byl strýc František vzal příklad ze svého ujce, byl by zemřel ještě dřív."
"died","die","zemřel","zemřít","pf"," Aunt Catherine replied that this proved absolutely nothing, because it was possible and even probable that had Uncle Francis taken after his own uncle he would have died even sooner."," Teta Kateřina řekla, že to naprosto nic nedokazuje, protože je možné a dokonce pravděpodobné, že kdyby si byl strýc František vzal příklad ze svého ujce, byl by zemřel ještě dřív."
"asked","ask","ptala","ptát","impf"," Martha thought about Paul often and it goes without saying that she asked herself whether he was living in poverty."," Marta velmi často vzpomínala na Pavla a ptala se v duchu sama sebe, netrpí - li nouzí."
"loved","love","milovala","milovat","impf"," Being in the lap of luxury herself, she was constantly troubled by the unbearable thought that the one man she ’ d loved in the past and loved still was forced to earn his living as a mineworker."," V přepychu, kterým byla obklopena, stávala se jí nesnesitelnou myšlenka, že jediný muž, kterého milovala a dosud miluje, musí si vydělávat svůj chléb jako dělník v dolech."
"loved","love","milovala","milovat","impf"," Being in the lap of luxury herself, she was constantly troubled by the unbearable thought that the one man she ’ d loved in the past and loved still was forced to earn his living as a mineworker."," V přepychu, kterým byla obklopena, stávala se jí nesnesitelnou myšlenka, že jediný muž, kterého milovala a dosud miluje, musí si vydělávat svůj chléb jako dělník v dolech."
"loved","love","miluje","milovat","impf"," Being in the lap of luxury herself, she was constantly troubled by the unbearable thought that the one man she ’ d loved in the past and loved still was forced to earn his living as a mineworker."," V přepychu, kterým byla obklopena, stávala se jí nesnesitelnou myšlenka, že jediný muž, kterého milovala a dosud miluje, musí si vydělávat svůj chléb jako dělník v dolech."
"loved","love","miluje","milovat","impf"," Being in the lap of luxury herself, she was constantly troubled by the unbearable thought that the one man she ’ d loved in the past and loved still was forced to earn his living as a mineworker."," V přepychu, kterým byla obklopena, stávala se jí nesnesitelnou myšlenka, že jediný muž, kterého milovala a dosud miluje, musí si vydělávat svůj chléb jako dělník v dolech."
"earn","earn","vydělávat","vydělávat","impf"," Being in the lap of luxury herself, she was constantly troubled by the unbearable thought that the one man she ’ d loved in the past and loved still was forced to earn his living as a mineworker."," V přepychu, kterým byla obklopena, stávala se jí nesnesitelnou myšlenka, že jediný muž, kterého milovala a dosud miluje, musí si vydělávat svůj chléb jako dělník v dolech."
"fell","fall","spadly","spadnout","pf"," In the very next issue the scales fell from Angela ’ s eyes, she saw through the dishonest character of Luke and recognised that there was a place in her heart only for Peter."," Hned v příštím pokračování spadly Aleně šupiny z očí, prohlédla neupřímnou Lubošovu povahu a uvědomila si, že její srdce bije výhradně pro Petra."
"wished","wish","Přál","přát","impf"," He wished me Good Morning, laid out one of my grey lounge suits and explained that Miss Barbara had been inquiring whether I ’ d go shopping in town with her after breakfast."," Přál mi dobrého jitra, připravil mi šedé vycházkové šaty a řekl, že slečna Barbora se ptala, pojedu - li s ní po snídani do města na nákupy."
"inquiring","inquire","ptala","ptát","impf"," He wished me Good Morning, laid out one of my grey lounge suits and explained that Miss Barbara had been inquiring whether I ’ d go shopping in town with her after breakfast."," Přál mi dobrého jitra, připravil mi šedé vycházkové šaty a řekl, že slečna Barbora se ptala, pojedu - li s ní po snídani do města na nákupy."
"asked","ask","ptal","ptát","impf"," Then Saturnin asked whether I would be taking a bath."," Potom se Saturnin ptal, budu - li se koupat."
"suggested","suggest","nasvědčoval","nasvědčovat","impf"," I wasn ’ t sure how to take this question, but the expression on his face suggested that it was in no way intended as an allusion to my dive into the tarn, so I replied in the affirmative."," Nebyl jsem si jist, jak to myslí, ale výraz jeho obličeje nasvědčoval, že to naprosto nebylo myšleno jako narážka na můj skok do tůně, a tak jsem přisvědčil."
"asked","ask","ptal","ptát","impf"," Dr. Witherspoon asked Aunt Catherine several times over whether she was enjoying her meal, and on each occasion received the cool response,"," Doktor Vlach se několikrát ptal tety Kateřiny, jak jí chutná, a ona pokaždé chladně řekla :"
"enjoying","enjoy","chutná","chutnat","impf"," Dr. Witherspoon asked Aunt Catherine several times over whether she was enjoying her meal, and on each occasion received the cool response,"," Doktor Vlach se několikrát ptal tety Kateřiny, jak jí chutná, a ona pokaždé chladně řekla :"
"Thank","thank","Děkuji","děkovat","impf"," “ Thank you, I am. ”"," "" Děkuji, dobře. """
"replied","reply","odpověděl","odpovědět","pf"," Bertie replied to a similar inquiry that the food was not too bad."," Milouš na podobnou otázku odpověděl, že to ujde."
"waiting","wait","čeká","čekat","impf"," Aunt Catherine couldn ’ t hide the fact that she was trembling like a pressure cooker under too much strain. She was simply waiting for an opportunity to blow her top."," Na tetě Kateřině bylo vidět, že se chvěje jako přetopený kotel a že jen čeká na příležitost, aby mohla dát najevo svou náladu."
"loves","love","miluje","milovat","impf"," Your daughter loves me and you ’ re only dragooning her into an unhappy marriage in order to save your firm with the money of that banker Wilde, a firm that you have brought to the brink of disaster through your dissolute way of life."," Vaše dcera miluje mne a vy ji ženete do nešťastného manželství jenom proto, abyste penězi bankéře Wilda zachránil továrnu, kterou jste svým rozmařilým životem přivedl na pokraj katastrofy."
"save","save","zachránil","zachránit","pf"," Your daughter loves me and you ’ re only dragooning her into an unhappy marriage in order to save your firm with the money of that banker Wilde, a firm that you have brought to the brink of disaster through your dissolute way of life."," Vaše dcera miluje mne a vy ji ženete do nešťastného manželství jenom proto, abyste penězi bankéře Wilda zachránil továrnu, kterou jste svým rozmařilým životem přivedl na pokraj katastrofy."
"brought","bring","přivedl","přivést","pf"," Your daughter loves me and you ’ re only dragooning her into an unhappy marriage in order to save your firm with the money of that banker Wilde, a firm that you have brought to the brink of disaster through your dissolute way of life."," Vaše dcera miluje mne a vy ji ženete do nešťastného manželství jenom proto, abyste penězi bankéře Wilda zachránil továrnu, kterou jste svým rozmařilým životem přivedl na pokraj katastrofy."
"want","want","Chcete","chtít","impf"," You want to sacrifice your own child, [ ]but I will not permit it!"," Chcete obětovat své dítě, ale já to nedovolím!"
"permit","permit","nedovolím","dovolit","pf"," You want to sacrifice your own child, [ ]but I will not permit it!"," Chcete obětovat své dítě, ale já to nedovolím!"
"sitting","sit","seděl","sedět","impf"," Oakley was sitting and looking as if he couldn ’ t begin to imagine the tempest convulsing Ernest Straw."," Dubský seděl a vypadal, jako by neměl tušení o bouři, která Ivanem Slámou zmítala."
"convulsing","convulse","zmítala","zmítat","impf"," Oakley was sitting and looking as if he couldn ’ t begin to imagine the tempest convulsing Ernest Straw."," Dubský seděl a vypadal, jako by neměl tušení o bouři, která Ivanem Slámou zmítala."
"shouted","shout","vykřikl","vykřiknout","pf"," There was an oppressive moment of silence and then the bookkeeper shouted out :"," Ještě chvíli bylo dusné ticho a pak účetní vykřikl :"
"rose","rise","povstal","povstat","pf"," The manufacturer rose slowly to his feet and asked in an icy tone of voice :"," Továrník pomalu povstal a ledovým tónem se ptal :"
"asked","ask","ptal","ptát","impf"," The manufacturer rose slowly to his feet and asked in an icy tone of voice :"," Továrník pomalu povstal a ledovým tónem se ptal :"
"said","say","řekl","říci","pf"," “ What was that you said? ”"," "" Co jste to řekl? """
"assumed","assume","domnívali","domnívat","impf"," In the stores they addressed Miss Barbara as ‘ Madam ’ and evidently assumed that we were husband and wife."," V krámech říkali slečně Barboře milostivá paní a zřejmě se domnívali, že jsme manželé."
"seem","seem","nezdála","zdát","impf"," If I may offer my own opinion, it was a rather charming error, and even Miss Barbara didn ’ t seem to be put out by it."," Mohu - li soudit podle sebe, byl to omyl docela milý, a ani slečna Barbora se nezdála být pohoršena."
"returned","return","Vrátili","vrátit","pf"," We returned in time for lunch and went bathing in the afternoon."," Vrátili jsme se k obědu a odpoledne jsme se šli koupat."
"went","go","šli","jít","impf"," We returned in time for lunch and went bathing in the afternoon."," Vrátili jsme se k obědu a odpoledne jsme se šli koupat."
"bathing","bath","koupat","koupat","impf"," We returned in time for lunch and went bathing in the afternoon."," Vrátili jsme se k obědu a odpoledne jsme se šli koupat."
"doing","do","dělal","dělat","impf"," Our group had somehow fallen apart and each of us was doing something different."," Společnost se jaksi rozpadla a každý dělal něco jiného."
"tried","try","pokoušel","pokoušet","impf"," When I tried to get up, an agonising pain shot through my right leg and everything went black."," Když jsem se pokoušel vstát, projela mi pravou nohou oslňující bolest a zatmělo se mi před očima."
"pass","pass","přejde","přejít","pf"," Still chuckling as Saturnin and the housemaid Maria led me to my room, Grandpa shouted after me that the pain would pass."," Dědeček se smál, ještě když mne Saturnin se služebnou Marií odváděli do mého pokoje, a volal za mnou, že to přejde."
"conveyed","convey","Dopravili","dopravit","pf"," They conveyed me to my bed and sent for a doctor from town."," Dopravili mne do postele a poslali do města pro lékaře."
"sent","send","poslali","poslat","pf"," They conveyed me to my bed and sent for a doctor from town."," Dopravili mne do postele a poslali do města pro lékaře."
"do","do","prováděl","provádět","impf"," I do not really know what doctors are for, certainly not in view of what this man did to me."," Nevím, nač lékaři vlastně jsou, ale na to, co se mnou prováděl, jistě ne."
"did","do","prováděl","provádět","impf"," I do not really know what doctors are for, certainly not in view of what this man did to me."," Nevím, nač lékaři vlastně jsou, ale na to, co se mnou prováděl, jistě ne."
"recognised","recognise","uznáváno","uznávat","impf"," This was a gross error, [ ]because insanity amounted to being mentally dead and it made no sense for this to be the only circumstance in which it was recognised that something was actually wrong with a person."," To je hrubý omyl, neboť šílenství je již duševní smrt, a je nesmyslné, jestliže jen v těch případech je uznáváno, že něco není v pořádku."
"manifested","manifest","projeví","projevit","pf"," The other great mistake came from supposing that it was some kind of disgrace when mental or nervous illnesses manifested themselves in relatively young people and that they should be ashamed of their disability."," Jiným naprostým omylem je, že je jaksi hanba, když se duševní nebo nervové choroby projeví u poměrně mladých lidí, a že by se za to tito postižení měli stydět."
"woken","wake","probuzen","probudit","pf"," Thus, [ ]for example, I was once woken up during the night by a man in an official cap who explained to me that he was urgently in need of my assistance."," Tak jsem byl například jednou v noci probuzen mužem v úřední čepici a bylo mi vysvětleno, že je naléhavě třeba mé pomoci."
"explained","explain","vysvětleno","vysvětlit","pf"," Thus, [ ]for example, I was once woken up during the night by a man in an official cap who explained to me that he was urgently in need of my assistance."," Tak jsem byl například jednou v noci probuzen mužem v úřední čepici a bylo mi vysvětleno, že je naléhavě třeba mé pomoci."
"narrowed","narrow","zúžily","zúžit","pf"," The whole of her face went rigid as her lips tightened and her eyes somehow narrowed."," Potom celá její tvář ztvrdla, rty se semkly a oči se jaksi zúžily."
"speak","speak","promluvila","promluvit","pf"," When she began to speak, her voice shook with resentment."," Když promluvila, chvěl se její hlas záštím."
"shook","shake","chvěl","chvět","impf"," When she began to speak, her voice shook with resentment."," Když promluvila, chvěl se její hlas záštím."
"said","say","Pravila","pravit","pf"," In that case, she said, she had made a mistake when she claimed that Grandpa was of sound mind."," Pravila, že v tom případě musí uznat, že se mýlila, když tvrdila, že dědeček je normální."
"said","say","řekl","říci","pf"," Dr. Witherspoon said that in his opinion there was no reason to consider it cruel for someone to leave his fortune to good causes."," Doktor Vlach řekl, že podle jeho názoru nelze spatřovat nic surového ve skutečnosti, že někdo odkázal své jmění dobročinným spolkům."
"leave","leave","odkázal","odkázat","pf"," Dr. Witherspoon said that in his opinion there was no reason to consider it cruel for someone to leave his fortune to good causes."," Doktor Vlach řekl, že podle jeho názoru nelze spatřovat nic surového ve skutečnosti, že někdo odkázal své jmění dobročinným spolkům."
"thrown","throw","vyhodit","vyhodit","pf"," I would rather have thrown it away, [ ]but in the end I complied with his wishes."," Měl jsem chuť ho vyhodit, ale nakonec jsem učinil, jak si přál."
"read","read","četl","číst","impf"," The episode which I read concerned some girl called Angela who proposed to a certain Peter that they split up because she was in love with a Luke."," V části, kterou jsem četl, jakási dívka jménem Alena navrhovala jistému Petrovi, aby se rozešli, protože ona miluje Luboše."
"proposed","propose","navrhovala","navrhovat","impf"," The episode which I read concerned some girl called Angela who proposed to a certain Peter that they split up because she was in love with a Luke."," V části, kterou jsem četl, jakási dívka jménem Alena navrhovala jistému Petrovi, aby se rozešli, protože ona miluje Luboše."
"asked","ask","žádala","žádat","impf"," Aunt Catherine asked me for an explanation, even though I knew as little as she did."," Teta Kateřina žádala, abych jí to vysvětlil, ačkoliv jsem o tom věděl zrovna tak málo jako ona."
"digs","dig","kopá","kopat","impf"," Finally she commented that whoever digs a pit for another falls into it himself and that hell is the reward for those who treat the devil kindly."," Nakonec řekla, že kdo jinému jámu kopá, sám do ní padá, a čiň čertu dobře, peklem se ti odmění."
"rained","rain","pršelo","pršet","impf"," It rained all day Wednesday."," Celou středu pršelo."
"gave","give","dal","dát","pf"," Aunt Catherine wouldn ’ t allow me near Grandpa, so I gave myself over to reading."," Teta Kateřina mne k dědečkovi nepustila, a tak jsem se dal do čtení."
"left","leave","zanecháni","zanechat","pf"," On the other hand, the principles that reigned in this place were of such a primitive nature that those who were incapable of further progress on an exhausting journey were to be left to their fate, without any special regard for women and children."," Místo toho jsou zde hlásány zásady tak surové, jako je ta, že členové, neschopní další namáhavé cesty, budou zanecháni svému osudu, aniž je zdůrazněno, že se to netýká žen a dětí."
"changed","change","změnily","změnit","pf"," It was clear that since the time of the sinking of the Titanic opinions had changed on this subject."," Je vidět, že od doby zániku Titaniku se velmi změnily názory na tuto věc."
"illustrated","illustrate","znázornila","znázornit","pf"," My aunt illustrated the grinding by stamping on the carpet."," Teta podupáváním na koberec to zašlapání znázornila."
"shouted","shout","vykřikl","vykřiknout","pf"," “ Scoundrel! ” Ernest shouted once more, and it was as if the cry had opened the floodgates to everything that had been building up in his soul. He unleashed a torrent of sentences in Oakley ’ s direction with passion and speed, as if afraid that he would be silenced before everything he wanted to say had found expression."," "" Jste padouch! "" vykřikl Ivan znovu, a jako by tím výkřikem uvolnil stavidla všeho, co se mu v duši nahromadilo, vrhal Dubskému do tváře celé chomáče prudkých vět, rychle a vášnivě, jako by se bál, že bude umlčen dříve, než bude moci vykřičet všechno, co chce říci."
"unleashed","unleash","uvolnil","uvolnit","pf"," “ Scoundrel! ” Ernest shouted once more, and it was as if the cry had opened the floodgates to everything that had been building up in his soul. He unleashed a torrent of sentences in Oakley ’ s direction with passion and speed, as if afraid that he would be silenced before everything he wanted to say had found expression."," "" Jste padouch! "" vykřikl Ivan znovu, a jako by tím výkřikem uvolnil stavidla všeho, co se mu v duši nahromadilo, vrhal Dubskému do tváře celé chomáče prudkých vět, rychle a vášnivě, jako by se bál, že bude umlčen dříve, než bude moci vykřičet všechno, co chce říci."
"wanted","want","chce","chtít","impf"," “ Scoundrel! ” Ernest shouted once more, and it was as if the cry had opened the floodgates to everything that had been building up in his soul. He unleashed a torrent of sentences in Oakley ’ s direction with passion and speed, as if afraid that he would be silenced before everything he wanted to say had found expression."," "" Jste padouch! "" vykřikl Ivan znovu, a jako by tím výkřikem uvolnil stavidla všeho, co se mu v duši nahromadilo, vrhal Dubskému do tváře celé chomáče prudkých vět, rychle a vášnivě, jako by se bál, že bude umlčen dříve, než bude moci vykřičet všechno, co chce říci."
"say","say","říci","říci","pf"," “ Scoundrel! ” Ernest shouted once more, and it was as if the cry had opened the floodgates to everything that had been building up in his soul. He unleashed a torrent of sentences in Oakley ’ s direction with passion and speed, as if afraid that he would be silenced before everything he wanted to say had found expression."," "" Jste padouch! "" vykřikl Ivan znovu, a jako by tím výkřikem uvolnil stavidla všeho, co se mu v duši nahromadilo, vrhal Dubskému do tváře celé chomáče prudkých vět, rychle a vášnivě, jako by se bál, že bude umlčen dříve, než bude moci vykřičet všechno, co chce říci."
"struck","strike","udeřil","udeřit","pf"," The flood of words struck the plume of cigar smoke in such a way that it went into a flutter of panic, lost its cohesion and dispersed into tiny greyish cloudlets."," Příval slov udeřil na pentličku doutníkového kouře tak, že poplašeně zavlála, ztratila souvislost a trhala se v malinké šedavé obláčky."
"lost","lose","ztratila","ztratit","pf"," The flood of words struck the plume of cigar smoke in such a way that it went into a flutter of panic, lost its cohesion and dispersed into tiny greyish cloudlets."," Příval slov udeřil na pentličku doutníkového kouře tak, že poplašeně zavlála, ztratila souvislost a trhala se v malinké šedavé obláčky."
"fell","fall","spadlo","spadnout","pf"," So far as I know, nothing terrible ever happened here.[ ]Once some scaffolding fell down, but not in any way onto Dr. Witherspoon, but rather into the courtyard."," Pokud já vím, nic tak hrozného se tam nestalo, jen jednou spadlo visuté lešení, a to nikoliv na doktora Vlacha, nýbrž na dvůr."
"said","say","řekl","říci","pf"," Dr. Witherspoon then said that he would prefer sadness to land on his head than scaffolding."," Doktor Vlach potom řekl, že je lepší, když na něho padne smutek, než kdyby naň padlo visuté lešení."
"read","read","četl","číst","impf"," When as a lad I read some adventure story written for young people, the trusting nature of a child who has faith in the veracity of an author ’ s tale was put to the test in a thoroughgoing way."," Kdysi jako chlapec četl jsem dobrodružnou knížku pro mládež a moje dětská důvěřivost a víra ve skutečnost autorova příběhu byly podrobeny tuhé zkoušce."
"read","read","Četl","číst","impf"," I read about a shipwreck which several people survived by making it onto a tiny island."," Četl jsem o ztroskotání lodi, při kterém se několik lidí zachránilo na malém ostrově."
"supposed","suppose","domnívala","domnívat","impf"," And anyway marrying a commissioner, she supposed, was something rather romantic like taking the veil. She was convinced that commissioners spent their time preaching religion to cannibals before suffering a martyr ’ s death."," Přitom se domnívala, že provdání za komisionáře je něco tak romantického jako odchod do kláštera, protože byla přesvědčena, že komisionáři a komisionářky se zabývají tím, že hlásají náboženství kanibalům a nakonec hynou mučednickou smrtí."
"convinced","convince","přesvědčena","přesvědčit","pf"," And anyway marrying a commissioner, she supposed, was something rather romantic like taking the veil. She was convinced that commissioners spent their time preaching religion to cannibals before suffering a martyr ’ s death."," Přitom se domnívala, že provdání za komisionáře je něco tak romantického jako odchod do kláštera, protože byla přesvědčena, že komisionáři a komisionářky se zabývají tím, že hlásají náboženství kanibalům a nakonec hynou mučednickou smrtí."
"preaching","preach","hlásají","hlásat","impf"," And anyway marrying a commissioner, she supposed, was something rather romantic like taking the veil. She was convinced that commissioners spent their time preaching religion to cannibals before suffering a martyr ’ s death."," Přitom se domnívala, že provdání za komisionáře je něco tak romantického jako odchod do kláštera, protože byla přesvědčena, že komisionáři a komisionářky se zabývají tím, že hlásají náboženství kanibalům a nakonec hynou mučednickou smrtí."
"appeared","appear","objevil","objevit","pf"," A faint smile had appeared on Miss Barbara ’ s lips and I asked her what was amusing her."," Na rtech slečny Barbory se objevil slabý úsměv a já jsem se jí ptal, proč se směje."
"asked","ask","ptal","ptát","impf"," A faint smile had appeared on Miss Barbara ’ s lips and I asked her what was amusing her."," Na rtech slečny Barbory se objevil slabý úsměv a já jsem se jí ptal, proč se směje."
