"striding","stride","Kráčel","kráčet","impf"," He was striding through the cars with the air of a person of authority, who is awaited, expected, and now comes."," Kráčel mezi vozy jako člověk, který má moc, je dychtivě očekáván, a teď přichází."
"pray","pray","Modleme","modlit","impf"," MR. HARDCASTLE ( rising to his feet, clasping his fossil ) Let us pray."," Pan Hardcastle ( se postaví, v ruce svírá zkamenělinu ) Modleme se."
"thank","thank","děkujeme","děkovat","impf"," MR. H .... Almighty God, giver of all good things, we thank Thee; for our food and drink; for the beauties of Nature;"," Pan H. ... Všemohoucí Bože, dárce všeho dobrého, děkujeme Ti; za jídlo i pití; za krásy přírody;"
"hustle","hustle","strkají","strkat","impf"," And the trees with their many-tongued much syllabling, their green and yellow leaves hustle us and shuffle us, and bid us, like the starlings, and the rooks, come together, crowd together, to chatter and make merry while the red cow moves forward and the black cow stands still."," A stromy nás mnohojazyčným mnohoslabikováním, zelenými a žlutými listy strkají a šoupají a pobízejí nás jako špačky a vrány, jen se shlukněte, shromážděte se, ať se pobavíte a poveselíte, a červená kráva zatím půjde dál a černá tiše postojí."
"come","come","půjde","jít","impf"," And the trees with their many-tongued much syllabling, their green and yellow leaves hustle us and shuffle us, and bid us, like the starlings, and the rooks, come together, crowd together, to chatter and make merry while the red cow moves forward and the black cow stands still."," A stromy nás mnohojazyčným mnohoslabikováním, zelenými a žlutými listy strkají a šoupají a pobízejí nás jako špačky a vrány, jen se shlukněte, shromážděte se, ať se pobavíte a poveselíte, a červená kráva zatím půjde dál a černá tiše postojí."
"reached","reach","došlo","dojít","pf"," The audience had reached their seats."," Obecenstvo došlo na svá místa."
"sat","sit","usedli","usednout","pf"," Some sat down; others stood a moment, turned, and looked at the view."," Někteří usedli, jiní chvíli postáli, otáčeli se a rozhlíželi po krajině."
"turned","turn","otáčeli","otáčet","impf"," Some sat down; others stood a moment, turned, and looked at the view."," Někteří usedli, jiní chvíli postáli, otáčeli se a rozhlíželi po krajině."
"make","make","netvoří","tvořit","impf"," The young, who ca n't make, but only break;"," Mládež, která netvoří, jen boří;"
"commanded","command","poručila","poručit","pf"," "" The tune! “ Miss La Trobe commanded."," "" Píseň! "" poručila slečna La Trobová."
"pluck","pluck","utrhnout","utrhnout","pf"," "" Now may I pluck, "" Isa murmured, picking a rose, "" my single flower. The white or the pink?"," "" Jediný kvítek smím si utrhnout, "" broukala si Isa a utrhla růži."
"pluck","pluck","utrhla","utrhnout","pf"," "" Now may I pluck, "" Isa murmured, picking a rose, "" my single flower. The white or the pink?"," "" Jediný kvítek smím si utrhnout, "" broukala si Isa a utrhla růži."
"made","make","udělala","udělat","pf"," A stray bitch had made the dark corner where the sacks stood a lying-in ground for her puppies."," V tmavém koutě, kde stály pytle, si udělala pelech pro štěňata toulavá fenka."
"reminded","remind","připomínala","připomínat","impf"," Those who had been to Greece always said it reminded them of a temple."," Těm, co byli v Řecku, připomínala chrám."
"ask","ask","poprosit","poprosit","pf"," "" Mrs. Manresa, I 'm going to ask you a favour-If it comes to a pinch this afternoon, will you sing? """," "" Chci vás, paní Manresová, o něco poprosit - Jestli se dnes odpoledne octneme v úzkých, zazpíváte nám? """
"sing","sing","zazpíváte","zazpívat","pf"," "" Mrs. Manresa, I 'm going to ask you a favour-If it comes to a pinch this afternoon, will you sing? """," "" Chci vás, paní Manresová, o něco poprosit - Jestli se dnes odpoledne octneme v úzkých, zazpíváte nám? """
"heard","hear","zaslechla","zaslechnout","pf"," Isa heard the first chime;"," Isa zaslechla první zaklinkání;"
"cover","cover","skryla","skrýt","pf"," "" That the waters should cover me, "" she added, "" of the wishing well. """," "" Kéž by mě skryla voda, "" dodala, "" v zázračné studánce. """
"added","add","dodala","dodat","pf"," "" That the waters should cover me, "" she added, "" of the wishing well. """," "" Kéž by mě skryla voda, "" dodala, "" v zázračné studánce. """
"wished","wish","přála","přát","impf"," "" That 's what I wished, "" Isa added, "" when I dropped my pin."," "" Právě to jsem si přála, když jsem vhodila špendlík, "" řekla Isa."
"took","take","vzala","vzít","pf"," "" T'other day I took my nephew-such a jolly boy at Sandhurst-to Pop Goes the Weasel. Seen it?"," "" Onehdy jsem vzala synovce - je to takový prosťáček ze Sandhurstu - na Bum, a je to ve frcu. Byl jste na tom? """
"turned","turn","Obrátila","obrátit","pf"," “ She turned to Giles."," Obrátila se k Gilesovi."
"exclaimed","exclaim","zvolala","zvolat","pf"," "" Did your Nanny sing that! "" Mrs. Manresa exclaimed."," "" Taky vám to zpívala chůva! "" zvolala paní Manresová."
"whispered","whisper","zašeptal","zašeptat","pf"," "" Hush, hush, "" someone whispered."," "" Pst, pst, "" zašeptal někdo."
"make","make","nadělala","nadělat","pf"," Mrs. Sands called it a good year if she could make six pots of apricot jam from them-the fruit was never sweet enough for dessert."," To už byl podle paní Sandsové dobrý rok, když nadělala šest lahví meruňkového džemu - na jídlo ovce nikdy dost nezesládlo."
"left","leave","nechala","nechat","pf"," But they were so beautiful, naked, with one flushed cheek, one green, that Mrs. Swithin left them naked, and the wasps burrowed holes."," Ale bez nich byly tak krásné, s jednou tvářičkou načervenalou a druhou zelenou, že je paní Swithinová nechala tak a vosy do nich navrtaly díry."
"go","go","odejít","odejít","pf"," "" Shall I, "" he murmured, "" go or stay?"," "" Mám odejít, "" mumlal, "" nebo tu zůstat?"
"stay","stay","zůstat","zůstat","pf"," "" Shall I, "" he murmured, "" go or stay?"," "" Mám odejít, "" mumlal, "" nebo tu zůstat?"
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," Dispersed are we, the music wailed;"," Jsme rozptýleni, kvílela hudba;"
"entered","enter","vstoupí","vstoupit","pf"," Lady Harpy Harraden entered her dressing-room, followed by Deb her maid."," Lady Harpy Harradenová vstoupí do pokoje, za ní služka Deb."
"Hand","hand","Podej","podat","pf"," Hand me the mirror, girl."," Podej mi, děvče, zrcadlo."
"thinking","think","přemýšlela","přemýšlet","impf"," DEB ... I was thinking, my lady, what the gentleman said when he saw you in the Park."," Deb ... Zrovna jsem, milostivá, přemýšlela, co si řekl ten pán, když vás v Parku uviděl."
"said","say","řekl","říci","pf"," DEB ... I was thinking, my lady, what the gentleman said when he saw you in the Park."," Deb ... Zrovna jsem, milostivá, přemýšlela, co si řekl ten pán, když vás v Parku uviděl."
"saw","see","uviděl","uvidět","pf"," DEB ... I was thinking, my lady, what the gentleman said when he saw you in the Park."," Deb ... Zrovna jsem, milostivá, přemýšlela, co si řekl ten pán, když vás v Parku uviděl."
"gone","go","odešli","odejít","pf"," Both were gone."," Oba odešli."
"deserted","desert","opustili","opustit","pf"," But, woman of action as she was, deserted by the male sex, she was not going to suffer tortures of boredom from the refeened old lady."," Je žena činu, a když ji muži opustili, nedá se přece otravovat tou starou "" fajnovkou ""."
"looked","look","koukli","kouknout","pf"," He put down the paper, and they all looked at the sky to see whether the sky obeyed the meteorologist."," Odložil noviny a všichni koukli po nebi, jestli poslouchá meteorologa."
"obeyed","obey","poslouchá","poslouchat","impf"," He put down the paper, and they all looked at the sky to see whether the sky obeyed the meteorologist."," Odložil noviny a všichni koukli po nebi, jestli poslouchá meteorologa."
"bringing","bring","nosili","nosit","impf"," Candish, a gardener, and a maid were all bringing chairs-for the audience."," Candish, zahradník a služka, všichni nosili židle - pro diváky."
"do","do","dělat","dělat","impf"," There was nothing for the audience to do."," Diváci neměli co dělat."
"suppressed","suppress","potlačila","potlačit","pf"," Mrs. Manresa suppressed a yawn."," Paní Manresová potlačila zívnutí."
"drink","drink","vypij","vypít","pf"," He called me "" old "" - "" To your bed, old fool, and drink hot posset! “"," Prý jsem "" starý "" - "" Na kutě, starý blázne, vypij si horkou syrovátku! """
"pointing","point","ukáže","ukázat","pf"," LADY H. H. And she, stopping at the door and pointing the finger of scorn at me said "" old, "" Sir - "" woman "" Sir - I that am in the prime of life and a lady!"," Lady H. H. A ona se ve dveřích zastaví, pohrdlivě na mě ukáže prstem a řekne mi, prosím, "" stará ženská "" - mně, dámě v nejlepších letech!"
"said","say","řekne","říci","pf"," LADY H. H. And she, stopping at the door and pointing the finger of scorn at me said "" old, "" Sir - "" woman "" Sir - I that am in the prime of life and a lady!"," Lady H. H. A ona se ve dveřích zastaví, pohrdlivě na mě ukáže prstem a řekne mi, prosím, "" stará ženská "" - mně, dámě v nejlepších letech!"
"saw","see","uviděli","uvidět","pf"," And the audience saw themselves, not whole by any means, but at any rate sitting still."," A diváci se uviděli, sice ne celí, ale aspoň v klidu."
"show","show","Ukázat","ukázat","pf"," To show us up, as we are, here and how."," Ukázat, jací jsme, zde a teď."
"raised","raise","zvedali","zvedat","impf"," hands were raised, legs shifted."," zvedali ruce, šoupali nohama."
"turned","turn","odvrátili","odvrátit","pf"," Even Bart, even Lucy turned away."," Dokonce i Bart, i Lucy se odvrátili."
"evaded","evade","uniknout","uniknout","pf"," All evaded or shaded themselves-save Mrs. Manresa who, facing herself in the glass, used it as a glass;"," Všichni chtěli uniknout nebo se aspoň zakrýt - až na paní Manresovou, která se na sebe dívala do zrcadla opravdu jako do zrcadla;"
"passing","pass","utíká","utíkat","impf"," Time was passing."," Čas utíká."
"hold","hold","udrží","udržet","pf"," How long would time hold them together?"," Jak dlouho je udrží pohromadě?"
"asked","ask","zeptala","zeptat","pf"," "" A nightingale? "" asked Mrs. Haines."," "" Slavík? "" zeptala se paní Hainesová."
"said","say","řekl","říci","pf"," The old man in the arm-chair-Mr. Oliver, of the Indian Civil Service, retired- said that the site they had chosen for the cesspool was, if he had heard aright, on the Roman road."," Starý pán v křesle - pan Oliver, penzionovaný úředník indické státní správy - řekl, že místo pro žumpu vybrali, jestli správně rozuměl, na římské silnici."
"chosen","choose","vybrali","vybrat","pf"," The old man in the arm-chair-Mr. Oliver, of the Indian Civil Service, retired- said that the site they had chosen for the cesspool was, if he had heard aright, on the Roman road."," Starý pán v křesle - pan Oliver, penzionovaný úředník indické státní správy - řekl, že místo pro žumpu vybrali, jestli správně rozuměl, na římské silnici."
"grasp","grasp","pochopí","pochopit","pf"," Any fool could grasp that."," Každý hlupák to pochopí."
"saw","see","viděla","vidět","impf"," Inside the glass, in her eyes, she saw what she had felt overnight for the ravaged, the silent, the romantic gentleman farmer."," Zrcadlem odraženo viděla v očích, co včera večer pocítila k popleněnému, mlčenlivému romantickému statkáři."
"felt","feel","pocítila","pocítit","pf"," Inside the glass, in her eyes, she saw what she had felt overnight for the ravaged, the silent, the romantic gentleman farmer."," Zrcadlem odraženo viděla v očích, co včera večer pocítila k popleněnému, mlčenlivému romantickému statkáři."
"clutched","clutch","svírala","svírat","impf"," "" Ha, ha, ha! "" she laughed and clutched the arms of her chair with ungloved twisted hands."," "" Ha ha ha! "" řehtala se a zkroucenýma rukama bez rukavic svírala opěradlo křesla."
"bawled","bawl","řvali","řvát","impf"," "" A-maying, a-maying, "" they bawled."," "" Trháme kvítí, kvítí, "" řvali na jevišti."
"matter","matter","nezáleželo","záležet","impf"," It did n't matter what the words were;"," Na slovech nezáleželo;"
"sang","sing","zpívá","zpívat","impf"," or who sang what."," ani na tom, kdo co zpívá."
"whirled","whirl","Točili","točit","impf"," Round and round they whirled, intoxicated by the music."," Točili se dokolečka dokola, zmámeni hudbou."
"stopped","stop","ustal","ustat","pf"," Then, at a sign from Miss La Trobe behind the tree, the dance stopped."," Na znamení slečny La Trobové, stojící za stromem, tanec ustal."
"formed","form","Utvořili","utvořit","pf"," A procession formed."," Utvořili průvod;"
"saw","see","viděl","vidět","impf"," Standing by the cupboard in the corner he saw her reflected in the glass."," Jak stál u rohové skříně, viděl ve skle její odraz."
"smiled","smile","usmívaly","usmívat","impf"," Cut off from their bodies, their eyes smiled, their bodiless eyes, at their eyes in the glass."," Jejich oči, oddělené od těla, se usmívaly, nehmotné oči se usmívaly na oči ve skle."
"smiled","smile","usmívaly","usmívat","impf"," Cut off from their bodies, their eyes smiled, their bodiless eyes, at their eyes in the glass."," Jejich oči, oddělené od těla, se usmívaly, nehmotné oči se usmívaly na oči ve skle."
"slipped","slip","sklouzla","sklouznout","pf"," Then she slipped off the bed."," Potom sklouzla s postele."
"said","say","řekla","říci","pf"," "" Now, "" she said, "" what comes next? """," "" Co dál? "" řekla a odcupitala po chodbě."
"looking","look","kouká","koukat","impf"," And blamed Aunt Lucy, looking at views, instead of-doing what?"," Odsuzoval tetu Lucy, že kouká na krajinu, místo aby dělala - co?"
"marry","marry","Vdala","vdát","pf"," What she had done was to marry a squire now dead; she had borne two children, one in Canada, the other, married, in Birmingham."," Vdala se za venkovského šlechtice - už umřel -, měla dvě děti, jeden je v Kanadě, druhý ženatý v Birminghamu."
"borne","bear","měla","mít","impf"," What she had done was to marry a squire now dead; she had borne two children, one in Canada, the other, married, in Birmingham."," Vdala se za venkovského šlechtice - už umřel -, měla dvě děti, jeden je v Kanadě, druhý ženatý v Birminghamu."
"act","act","hrát","hrát","impf"," "" Are they going to act? "" Mrs. Manresa asked."," "" Budou hrát? "" zeptala se paní Manresová."
"asked","ask","zeptala","zeptat","pf"," "" Are they going to act? "" Mrs. Manresa asked."," "" Budou hrát? "" zeptala se paní Manresová."
"said","say","řekl","říci","pf"," a little bit of everything, "" said Giles."," ode všeho trochu, "" řekl Giles."
"tapped","tap","zaklepala","zaklepat","pf"," She tapped twice very distinctly on a door."," Dvakrát důrazně zaklepala na dveře."
"listened","listen","naslouchala","naslouchat","impf"," With her head on one side, she listened."," Hlavu na stranu, naslouchala."
"murmured","murmur","šeptala","šeptat","impf"," "" One never knows, "" she murmured, "" if there 's somebody there. """," "" Člověk nikdy neví, "" šeptala, "" jestli tam někdo není. """
"enjoying","enjoy","bavil","bavit","impf"," He was enjoying himself immensely."," Báječně se bavil."
"skipping","skip","poskakoval","poskakovat","impf"," "" I know ... I know ... "" Albert tittered, skipping round the soap box."," "" Vím ... vím ... "" hihňal se Albert a poskakoval kolem bedny od mýdla."
"whispered","whisper","zašeptala","zašeptat","pf"," "" The village idiot, "" whispered a stout black lady-Mrs. Elmhurst-who came from a village ten miles distant where they, too, had an idiot."," "" Vesnický blázen, "" zašeptala tlustá černá dáma, paní Elmhurstová - z vesnice deset mil odtud, mají tam také blázna."
"did","do","udělal","udělat","pf"," Suppose he suddenly did something dreadful?"," Co kdyby najednou udělal něco strašného?"
"made","make","udělají","udělat","pf"," Vanity, for example, made them all malleable."," Tak například z ješitnosti udělají všechno."
"wanted","want","touží","toužit","impf"," The boys wanted the big parts;"," Chlapci touží po velkých rolích;"
"see","see","nechápou","chápat","impf"," Swathed in conventions, they could n't see, as she could, that a dish cloth wound round a head in the open looked much richer than real silk."," Zaslepeni konvencí, nechápou jako ona, že když si kolem hlavy uvážou utěrku, vypadá to venku v přírodě nádherněji než hedvábí."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The gramophone was affirming in tones there was no denying, triumphant yet valedictory : Dispersed are we;"," Gramofon vyhrával vítězoslavně, přitom nesporně na rozloučenou : Jsme rozptýleni;"
"retain","retain","uchovejme","uchovat","pf"," But, the gramophone asserted, let us retain whatever made that harmony."," Ale, nabádal gramofon, uchovejme si to, co způsobilo soulad."
"made","make","způsobilo","způsobit","pf"," But, the gramophone asserted, let us retain whatever made that harmony."," Ale, nabádal gramofon, uchovejme si to, co způsobilo soulad."
"echoed","echo","opakovalo","opakovat","impf"," O let us, the audience echoed ( stooping, peering, fumbling ), keep together."," Zůstaňme pohromadě, opakovalo obecenstvo, přitom se shýbalo, pátralo, tápalo."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," Dispersed are we, the gramophone repeated."," Jsme rozptýleni, opakoval gramofon."
"repeated","repeat","opakoval","opakovat","impf"," Dispersed are we, the gramophone repeated."," Jsme rozptýleni, opakoval gramofon."
"saw","see","spatřili","spatřit","pf"," And the audience turning saw the flaming windows, each daubed with golden sun;"," Při ohlédnutí spatřili diváci planoucí okna zkropená zlatým sluncem;"
"admit","admit","připouštím","připouštět","impf"," It 's true, there 's a sense in which we all, I admit, are savages still."," V jistém smyslu, pravda, jsme dosud všichni divoši, to připouštím."
"dig","dig","kopou","kopat","impf"," and having unharnessed the team from the plough, neighbours dig in cottage gardens and lean over cottage gates."," jak sousedi vypřáhnou koně od pluhu, jak kopou v zahrádce a jak se opírají o vrátka."
"reply","reply","odpoví","odpovědět","pf"," Lucy had just opened her lips to reply, and had laid her hand on her cross caressingly, when the gentlemen came in."," Lucy už pootevřela rty, že jí odpoví, a pohladila křížek, a vtom přišli páni."
"came","come","přišli","přijít","pf"," Lucy had just opened her lips to reply, and had laid her hand on her cross caressingly, when the gentlemen came in."," Lucy už pootevřela rty, že jí odpoví, a pohladila křížek, a vtom přišli páni."
"sat","sit","usedli","usednout","pf"," They sat down, ennobled both of them by the setting sun."," Zušlechtěni zapadajícím sluncem oba usedli."
"wore","wear","měl","mít","impf"," Giles now wore the black coat and white tie of the professional classes, which needed-Isa looked down at his feet-patent leather pumps."," Giles měl tmavé sako a bílou vázanku, předepsanou u svobodných povolání, k tomu patří - Isa mu koukla na nohy - lakýrky."
"looked","look","koukla","kouknout","pf"," Giles now wore the black coat and white tie of the professional classes, which needed-Isa looked down at his feet-patent leather pumps."," Giles měl tmavé sako a bílou vázanku, předepsanou u svobodných povolání, k tomu patří - Isa mu koukla na nohy - lakýrky."
"arrive","arrive","Přicházejí","přicházet","impf"," Children, young men, young women, some carrying hampers, others butterfly nets, others spy-glasses, others tin botanical cases arrive."," Přicházejí děti, mladíci, dívky, někdo nese košík, někdo síť na motýly, jiný dalekohled, někdo zas plechovou botanickou krabici."
"carrying","carry","nese","nést","impf"," Children, young men, young women, some carrying hampers, others butterfly nets, others spy-glasses, others tin botanical cases arrive."," Přicházejí děti, mladíci, dívky, někdo nese košík, někdo síť na motýly, jiný dalekohled, někdo zas plechovou botanickou krabici."
"saying","say","říkala","říkat","impf"," "" What luck! "" Mrs. Carter was saying."," "" To máme štěstí! "" říkala paní Carterová."
"sat","sit","usedli","usednout","pf"," Some sat down hastily;"," Někteří honem usedli."
"looked","look","hleděli","hledět","impf"," All looked at the bushes."," Všichni hleděli ke křoví."
"become","become","sluší","slušet","impf"," How his frowns become him!"," Jak mu to mračení sluší!"
"sighs","sigh","vzdychá","vzdychat","impf"," “ Where 's Flavinda? "" he sighs."," "" Kdepak je Flavinda? "" vzdychá."
"pull","pull","vytahuje","vytahovat","impf"," See him pull his watch out! “ O faithless wretch! """," Vida, vytahuje hodinky, "" Ó ty falešnice! "" vzdychá."
"sees","see","vidí","vidět","impf"," Now turns on his heel. ... He sees me - no, the sun 's in his eyes."," Už mě vidí - ba ne, to má oči oslepené od slunce."
"sitting","sit","sedět","sedět","impf"," "" Go on sitting, go on sitting, "" she pressed him down again."," "" Jenom zůstaňte sedět, zůstaňte sedět, "" tlačila ho zpátky."
"sitting","sit","sedět","sedět","impf"," "" Go on sitting, go on sitting, "" she pressed him down again."," "" Jenom zůstaňte sedět, zůstaňte sedět, "" tlačila ho zpátky."
"sitting","sit","sedět","sedět","impf"," "" Go on sitting, go on sitting, "" she pressed him down again."," "" Jenom zůstaňte sedět, zůstaňte sedět, "" tlačila ho zpátky."
"sitting","sit","sedět","sedět","impf"," "" Go on sitting, go on sitting, "" she pressed him down again."," "" Jenom zůstaňte sedět, zůstaňte sedět, "" tlačila ho zpátky."
"pressed","press","tlačila","tlačit","impf"," "" Go on sitting, go on sitting, "" she pressed him down again."," "" Jenom zůstaňte sedět, zůstaňte sedět, "" tlačila ho zpátky."
"turned","turn","obrátila","obrátit","pf"," Lucy turned the page, quickly, guiltily, like a child who will be told to go to bed before the end of the chapter."," Lucy obrátila stránku, chvatně, provinile, jako dítě, které pošlou spát, než dočte kapitolu."
"read","read","četla","číst","impf"," "" Prehistoric man, "" she read, "" half-human, half-ape, roused himself from his semi-crouching position and raised great stones. """," "" Pravěký člověk, "" četla, "" zpola člověk, zpola opice, vztyčil se z podřepu a uzdvihl velké kameny. """
"raised","raise","vztyčil","vztyčit","pf"," "" Prehistoric man, "" she read, "" half-human, half-ape, roused himself from his semi-crouching position and raised great stones. """," "" Pravěký člověk, "" četla, "" zpola člověk, zpola opice, vztyčil se z podřepu a uzdvihl velké kameny. """
"rose","rise","vstala","vstát","pf"," She slipped the letter from Scarborough between the pages to mark the end of the chapter, rose, smiled, and tiptoed silently out of the room."," Dopis ze Scarborough šoupla mezi stránky, aby věděla, kde končí kapitola, vstala, usmála se a po špičkách mlčky vyšla z pokoje."
"smiled","smile","usmála","usmát","pf"," She slipped the letter from Scarborough between the pages to mark the end of the chapter, rose, smiled, and tiptoed silently out of the room."," Dopis ze Scarborough šoupla mezi stránky, aby věděla, kde končí kapitola, vstala, usmála se a po špičkách mlčky vyšla z pokoje."
"rose","rise","vyšla","vyjít","pf"," She slipped the letter from Scarborough between the pages to mark the end of the chapter, rose, smiled, and tiptoed silently out of the room."," Dopis ze Scarborough šoupla mezi stránky, aby věděla, kde končí kapitola, vstala, usmála se a po špičkách mlčky vyšla z pokoje."
"gone","go","šli","jít","impf"," The old people had gone up to bed."," Staroušci šli spát."
"crumpled","crumple","zmačkal","zmačkat","pf"," Giles crumpled the newspaper and turned out the light."," Giles zmačkal noviny a zhasl."
"begins","begin","začíná","začínat","impf"," There 's a poem, Tears tears tears, it begins. And goes on O then the unloosened ocean ... but I ca n't remember the rest."," Je jedna báseň, začíná Slzy, slzy, slzy. Dál je A odpoutaný oceán ... ostatek si nepamatuju."
"remember","remember","nepamatuju","pamatovat","impf"," There 's a poem, Tears tears tears, it begins. And goes on O then the unloosened ocean ... but I ca n't remember the rest."," Je jedna báseň, začíná Slzy, slzy, slzy. Dál je A odpoutaný oceán ... ostatek si nepamatuju."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
"Dispersed","disperse","rozptýleni","rozptýlit","pf"," The music chanted : Dispersed are we. It moaned : Dispersed are we. It lamented : Dispersed are we, as they streamed, spotting the grass with colour, across the lawns, and down the paths : Dispersed are we."," Hrála : Jsme rozptýleni. Kvílela : Jsme rozptýleni. Hořekovala : Jsme rozptýleni, jak se proudem hrnuli po trávě, až se jimi pažit strakatil, a po cestičkách : Jsme rozptýleni."
