"sign","sign","nepodepíšu","podepsat","pf"," As you 're obviously aware, I 'm not going to sign that statement."," Jak jste zřejmě pochopili, ten papír vám nepodepíšu."
"begun","begin","začínala","začínat","impf"," But all that said; I ca n't escape the awful feeling that lately something inside you has begun to collapse - as if an axis that has held you together has given way, as if the ground is collapsing under your feet - as if you 've gone lame inside - that you are tending more and more to act the part of yourself instead of being yourself."," Přesto se nemohu zbavit tísnivého dojmu, jako by se v poslední době začlo v tobě cosi hroutit - jako by se v tobě začla najednou lámat nějaká osa, která tě držela pohromadě - jako by se ti začínala bořit půda pod nohama - jako by cosi v tobě chromlo a ty jako bys stále zřetelněji sám sebe spíš jen hrál, než sám sebou skutečně byl."
"act","act","hrál","hrát","impf"," But all that said; I ca n't escape the awful feeling that lately something inside you has begun to collapse - as if an axis that has held you together has given way, as if the ground is collapsing under your feet - as if you 've gone lame inside - that you are tending more and more to act the part of yourself instead of being yourself."," Přesto se nemohu zbavit tísnivého dojmu, jako by se v poslední době začlo v tobě cosi hroutit - jako by se v tobě začla najednou lámat nějaká osa, která tě držela pohromadě - jako by se ti začínala bořit půda pod nohama - jako by cosi v tobě chromlo a ty jako bys stále zřetelněji sám sebe spíš jen hrál, než sám sebou skutečně byl."
"wrote","write","napsal","napsat","pf"," That thing you wrote - even if we do n't fully understand it."," To, co jste napsal - i když tomu třeba docela nerozumíme."
"understand","understand","nerozumíme","rozumět","impf"," That thing you wrote - even if we do n't fully understand it."," To, co jste napsal - i když tomu třeba docela nerozumíme."
"thought","think","myslel","myslet","impf"," I know - I only thought - but it does n't really matter."," Já vím - myslel jsem jenom - ale to je vlastně jedno."
"leave","leave","odejdou","odejít","pf"," ( SUZANA and EDWARD leave through the front door."," ( Zuzana a Olda odejdou hlavními dveřmi."
"looks","look","hledí","hledět","impf"," LEOPOLD looks at then awkwardly as they leave."," Leopold za nimi rozpačitě hledí."
"saying","say","Říkal","říkat","impf"," You were saying that you were n't clear about something."," Říkal jste, že vám není něco jasné."
"sleep","sleep","spal","spát","impf"," How did you sleep?"," Jak jsi spal?"
"eat","eat","jedl","jíst","impf"," What did you eat?"," Cos jedl?"
"lying","lie","leží","ležet","impf"," FIRST CHAP looks through the medicines which are lying on the table. )"," Druhý chlapík si prohlíží léky, které leží na stole. )"
"drink","drink","pijete","pít","impf"," How much do you drink?"," Jak moc pijete?"
"ate","eat","snědl","sníst","pf"," I was n't hungry, I just ate a couple of onions and five almonds to calm myself down."," Neměl jsem hlad, tak jsem snědl pro uklidnění dvě cibule a pět mandlí."
"saw","see","viděl","vidět","impf"," And it 's not the best thing in the world that he saw you here."," A taky není nejlepší, že tě tu viděl."
"tries","try","pokouší","pokoušet","impf"," ( LEOPOLD tries to embrace her but she breaks free from him."," ( Leopold se pokouší Lucy obejmout, ona se mu však vytrhne."
"embrace","embrace","obejmout","obejmout","pf"," ( LEOPOLD tries to embrace her but she breaks free from him."," ( Leopold se pokouší Lucy obejmout, ona se mu však vytrhne."
"goes","go","jde","jít","impf"," LEOPOLD throws his blanket on the sofa, goes quickly to the front door and looks through the peep-hole."," Leopold odhodí pokrývku na pohovku, jde rychle k hlavním dveřím a dívá se špehýrkou ven."
"looks","look","dívá","dívat","impf"," LEOPOLD throws his blanket on the sofa, goes quickly to the front door and looks through the peep-hole."," Leopold odhodí pokrývku na pohovku, jde rychle k hlavním dveřím a dívá se špehýrkou ven."
"turns","turn","obrátí","obrátit","pf"," Then, completely rattled, turns to LUCY. )"," Pak se obrátí vylekaně k Lucy. )"
"looks","look","dívá","dívat","impf"," After a long pause he gets up and looks through the peep-hole."," Po delší chvíli vstane, přistoupí ke dveřím a dívá se špehýrkou ven."
"listens","listen","naslouchá","naslouchat","impf"," Then he puts his ear to the door and listens intently."," Pak přiloží ucho ke dveřím a soustředěně naslouchá."
"drops","drop","padá","padat","impf"," After another long pause the curtain drops suddenly and at the same time the music returns."," Delší pauza, načež náhle padá opona a zároveň se rozeznívá hudba."
"listens","listen","naslouchá","naslouchat","impf"," He puts his ear to the door, listens for a while and suddenly leaps back."," Přiloží k nim ucho, okamžik naslouchá, načež náhle uskočí."
"comes","come","vstoupí","vstoupit","pf"," At the same moment a key rattles in the lock and through the front door comes SUZANA carrying a full shopping bag."," Zároveň zarachotí klíč v zámku a pak hlavními dveřmi vstoupí Zuzana s plnou nákupní taškou."
"come","come","nepřišel","přijít","pf"," He has n't come yet."," Ještě nepřišel."
"done","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"done","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"do","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"done","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"done","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"do","do","udělala","udělat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"want","want","nechci","chtít","impf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"want","want","nechci","chtít","impf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"admit","admit","přiznal","přiznat","pf"," Everything I 've done for us I 've done freely and willingly, I 'm not complaining and I do n't want anything in return - I only want you to admit what is true."," Všechno, co jsem kvůli nám dvěma udělala, udělala jsem ze své vlastní vůle a ráda - nic ti nevyčítám - nic od tebe také nechci - jenom abys konečně přiznal to, co je fakt."
"mean","mean","myslíš","myslet","impf"," What do you mean?"," Co tím myslíš?"
"denied","deny","nepopírám","popírat","impf"," Have I ever denied it?"," Ale to já přece nepopírám."
"fear","fear","Bojím","bát","impf"," I fear for you, Leopold - I fear for us!"," Bojím se, Leopolde, o tebe, bojím se o nás!"
"fear","fear","Bojím","bát","impf"," I fear for you, Leopold - I fear for us!"," Bojím se, Leopolde, o tebe, bojím se o nás!"
"fear","fear","bojím","bát","impf"," I fear for you, Leopold - I fear for us!"," Bojím se, Leopolde, o tebe, bojím se o nás!"
"fear","fear","bojím","bát","impf"," I fear for you, Leopold - I fear for us!"," Bojím se, Leopolde, o tebe, bojím se o nás!"
"turns","turn","obrátí","obrátit","pf"," ( She stops and turns towards him. )"," ( Zuzana se zastaví a obrátí k Leopoldovi. )"
"get","get","dostala","dostat","pf"," As you 've managed to get some liver why do n't we have a special supper."," Když jsi dostala ta játra, co abychom si dnes udělali nějakou lepší večeři?"
"do","do","udělali","udělat","pf"," As you 've managed to get some liver why do n't we have a special supper."," Když jsi dostala ta játra, co abychom si dnes udělali nějakou lepší večeři?"
"put","put","položí","položit","pf"," ( FIRST SIDNEY and SECOND SIDNEY put their suitcases on the table and open them."," ( První a Druhý Láďa uchopí své kufry, položí je na stolek a otevřou."
"open","open","otevřou","otevřít","pf"," ( FIRST SIDNEY and SECOND SIDNEY put their suitcases on the table and open them."," ( První a Druhý Láďa uchopí své kufry, položí je na stolek a otevřou."
"eat","eat","jedl","jíst","impf"," What did you eat them with?"," Čím jsi je jedl?"
"want","want","nechci","chtít","impf"," You must see that I live only for you and through you and all I want is for you to admit to yourself that you love me!"," Uvědom si, že žiju jen pro tebe a tebou, a nechci nic víc, než aby sis přiznal, že mě miluješ."
"admit","admit","přiznal","přiznat","pf"," You must see that I live only for you and through you and all I want is for you to admit to yourself that you love me!"," Uvědom si, že žiju jen pro tebe a tebou, a nechci nic víc, než aby sis přiznal, že mě miluješ."
"love","love","miluješ","milovat","impf"," You must see that I live only for you and through you and all I want is for you to admit to yourself that you love me!"," Uvědom si, že žiju jen pro tebe a tebou, a nechci nic víc, než aby sis přiznal, že mě miluješ."
"believe","believe","věřím","věřit","impf"," And I believe you do love me!"," A já věřím, že mě miluješ!"
"love","love","miluješ","milovat","impf"," And I believe you do love me!"," A já věřím, že mě miluješ!"
"believe","believe","Nevěřím","věřit","impf"," I do n't believe that you are incapable of love!"," Nevěřím, že nejsi schopen lásky!"
"believe","believe","Nevěřím","věřit","impf"," I do n't believe that my love is incapable of awakening love even in you!"," Nevěřím, že svou láskou nedokážu probudit i v tobě lásku!"
"awakening","awaken","probudit","probudit","pf"," I do n't believe that my love is incapable of awakening love even in you!"," Nevěřím, že svou láskou nedokážu probudit i v tobě lásku!"
"say","say","řekněte","říci","pf"," Because if we are you only have to say so and we 'll push off."," Když, tak to klidně řekněte a my vypadnem."
"do","do","dělat","dělat","impf"," One could certainly do more - you just have to get hold of the situation by the scruff of the neck - and who else but you is there to get things going again?"," Rozhodně by se dalo dělat víc - jen to chytnout za správný konec - a kdo jiný by měl dát věci zas trochu do pohybu, než vy?"
"going","go","dělat","dělat","impf"," One could certainly do more - you just have to get hold of the situation by the scruff of the neck - and who else but you is there to get things going again?"," Rozhodně by se dalo dělat víc - jen to chytnout za správný konec - a kdo jiný by měl dát věci zas trochu do pohybu, než vy?"
"need","need","potřebujeme","potřebovat","impf"," And we need you."," A potřebujeme vás."
"Thank","thank","Děkuji","děkovat","impf"," Thank you."," Děkuji."
"reaches","reach","dojde","dojít","pf"," When he reaches the front door for the third time he looks through the peep-ho1e."," Když dojde potřetí k hlavním dveřím, nahlédne špehýrkou ven."
"looks","look","nahlédne","nahlédnout","pf"," When he reaches the front door for the third time he looks through the peep-ho1e."," Když dojde potřetí k hlavním dveřím, nahlédne špehýrkou ven."
"looks","look","podívá","podívat","pf"," LEOPOLD jumps, then he returns to the door and looks through the peephole."," Leopold se lekne, uskočí, pak přistoupí znovu ke dveřím a podívá se špehýrkou ven."
"calms","calm","Uklidněn","uklidnit","pf"," He calms down and looks through the door."," Uklidněn otevře."
"enters","enter","Vstoupí","vstoupit","pf"," EDWARD enters wearing a dinner jacket. )"," Vstoupí Olda ve smokingu. )"
"give","give","dána","dát","pf"," Our interest is to wipe this unpleasant business off the slate and give you one more chance."," Je tu zájem, aby ta nepříjemná věc byla smetena se stolu a byla vám dána ještě jednou šance."
"like","like","nelíbí","líbit","impf"," I do n't like it much."," Moc se mi to nelíbí."
"look","look","Podívejte","podívat","pf"," Now look, whether you like it or not is your own affair."," Podívejte se, to je vaše věc, jestli se vám to líbí nebo ne!"
"like","like","líbí","líbit","impf"," Now look, whether you like it or not is your own affair."," Podívejte se, to je vaše věc, jestli se vám to líbí nebo ne!"
"forcing","force","nenutí","nutit","impf"," Nobody is forcing you to do anything, and nobody can force you."," Nikdo vás k ničemu nenutí a ani nutit nemůže."
"force","force","nenutí","nutit","impf"," Nobody is forcing you to do anything, and nobody can force you."," Nikdo vás k ničemu nenutí a ani nutit nemůže."
"forcing","force","nutit","nutit","impf"," Nobody is forcing you to do anything, and nobody can force you."," Nikdo vás k ničemu nenutí a ani nutit nemůže."
"force","force","nutit","nutit","impf"," Nobody is forcing you to do anything, and nobody can force you."," Nikdo vás k ničemu nenutí a ani nutit nemůže."
"telling","tell","říkám","říkat","impf"," But I 'm telling you man to man that you 'd be making a mistake if you did n't go along with it."," Soukromě vám však říkám, že byste udělal chybu, kdybyste na to nepřistoupil."
"making","make","udělal","udělat","pf"," But I 'm telling you man to man that you 'd be making a mistake if you did n't go along with it."," Soukromě vám však říkám, že byste udělal chybu, kdybyste na to nepřistoupil."
"did","do","udělal","udělat","pf"," But I 'm telling you man to man that you 'd be making a mistake if you did n't go along with it."," Soukromě vám však říkám, že byste udělal chybu, kdybyste na to nepřistoupil."
"begun","begin","začlo","začít","pf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"gone","go","začlo","začít","pf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"collapse","collapse","hroutit","hroutit","impf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"collapsing","collapse","hroutit","hroutit","impf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"begun","begin","začla","začít","pf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"gone","go","začla","začít","pf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"broken","break","lámat","lámat","impf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"holding","hold","držela","držet","impf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"acting","act","hraju","hrát","impf"," I ca n't get rid of the awful feeling that lately something has begun to collapse inside me - as if some axis which was holding me together has broken, the ground collapsing under my feet, as if I 'd gone lame inside - I sometimes have the feeling that I 'm acting the part of myself instead of being myself."," Já se prostě nemůžu zbavit tísnivého dojmu, že se v poslední době začlo ve mně cosi hroutit - jako by se ve mně začla lámat nějaká osa, která mě držela pohromadě - půda se mi boří pod nohama - cosi ve mně chromne - někdy se mi zdá, že sám sebe spíš už jen hraju, než že bych sám sebou skutečně byl."
"call","call","říkáte","říkat","impf"," An essay, as you call it."," Esej, jak vy tomu říkáte."
"denied","deny","nepopřel","popřít","pf"," You never denied it and in effect therefore, you brought the whole thing upon yourself - by this act of nondenial, you unmasked the perpetrator."," Což jste nepopřel a tím vlastně umožnil, že to dopadlo tak, jak to dopadlo - pachatel byl prostě vaším přičiněním znám."
"hesitating","hesitate","váháte","váhat","impf"," If you 're hesitating then the only explanation I can think of is that you have no idea what 's coming to you."," A jestli váháte, pak si to já osobně nedovedu vysvětlit jinak, než vaší totální neznalostí toho, co vás čeká."
"want","want","Chcete","chtít","impf"," If you want to take the risk."," Chcete - li riskovat."
"do","do","dělat","dělat","impf"," I know what she means but what am I supposed to do?"," Chápu ji, ale co mám dělat?"
"leave","leave","odejít","odejít","pf"," Before she could leave they came and then because she insisted on staying they called some men in and they dragged her away."," Než stačila odejít, přišli oni a protože chtěla být u toho, nechali ji odvléct."
"came","come","přišli","přijít","pf"," Before she could leave they came and then because she insisted on staying they called some men in and they dragged her away."," Než stačila odejít, přišli oni a protože chtěla být u toho, nechali ji odvléct."
"called","call","přišli","přijít","pf"," Before she could leave they came and then because she insisted on staying they called some men in and they dragged her away."," Než stačila odejít, přišli oni a protože chtěla být u toho, nechali ji odvléct."
"leave","leave","nechali","nechat","pf"," Before she could leave they came and then because she insisted on staying they called some men in and they dragged her away."," Než stačila odejít, přišli oni a protože chtěla být u toho, nechali ji odvléct."
"leave","leave","neodejdu","odejít","pf"," I ca n't possibly leave here!"," Přece odtud neodejdu!"
"fills","fill","naleje","nalít","pf"," LEOPOLD fills his glass again. )"," Leopold mu znovu naleje. )"
"comes","come","přichází","přicházet","impf"," SUZANA comes out of her room in a long evening dress and walks down the little staircase. )"," Ze svého pokoje přichází Zuzana v dlouhých plesových šatech a schází po schůdcích dolů. )"
"brought","bring","přinesli","přinést","pf"," Look, Suzana, these gentlemen have brought me all this paper and all sorts of interesting stuff."," Zuzano, podívej, kolik mi ti pánové přinesli papíru a různých zajímavých materiálů."
"say","say","řekněte","říci","pf"," Because if we are you only have to say so and we 'll push off."," Když, tak to klidně řekněte, a my vypadnem."
"goes","go","odejde","odejít","pf"," ( LEOPOLD gets up and goes into the bathroom, leaving the door open."," ( Leopold vstane a odejde do koupelny, dveře nechá otevřené."
"leaving","leave","odejde","odejít","pf"," ( LEOPOLD gets up and goes into the bathroom, leaving the door open."," ( Leopold vstane a odejde do koupelny, dveře nechá otevřené."
"leaving","leave","nechá","nechat","pf"," ( LEOPOLD gets up and goes into the bathroom, leaving the door open."," ( Leopold vstane a odejde do koupelny, dveře nechá otevřené."
"see","see","Uvidíš","uvidět","pf"," You 'll see that if you lose your ridiculous inhibitions you 'll come alive again - and even your work will go better than you can imagine!"," Uvidíš, že když zlomíš ty své podivné zábrany, probudí se v tobě najednou znovu život - a i tvá práce ti půjde nepoměrně líp!"
"come","come","půjde","jít","impf"," You 'll see that if you lose your ridiculous inhibitions you 'll come alive again - and even your work will go better than you can imagine!"," Uvidíš, že když zlomíš ty své podivné zábrany, probudí se v tobě najednou znovu život - a i tvá práce ti půjde nepoměrně líp!"
"go","go","půjde","jít","impf"," You 'll see that if you lose your ridiculous inhibitions you 'll come alive again - and even your work will go better than you can imagine!"," Uvidíš, že když zlomíš ty své podivné zábrany, probudí se v tobě najednou znovu život - a i tvá práce ti půjde nepoměrně líp!"
"like","like","Nelíbí","líbit","impf"," I do n't like you talking about yourself like that."," Nelíbí se mi, když o sobě takhle mluvíš."
"like","like","Nelíbí","líbit","impf"," I do n't like you talking about yourself like that."," Nelíbí se mi, když o sobě takhle mluvíš."
"talking","talk","mluvíš","mluvit","impf"," I do n't like you talking about yourself like that."," Nelíbí se mi, když o sobě takhle mluvíš."
"closes","close","zavře","zavřít","pf"," LEOPOLD closes the door behind them."," Leopold za nimi zavře."
"called","call","Navštívili","navštívit","pf"," We called on you once before, two years ago."," Navštívili jsme vás už jednou, před dvěma lety."
"understand","understand","Nechápu","chápat","impf"," I do n't understand what it means - why do n't you want my signature any more?"," Nechápu, co to znamená - proč už nechcete ten podpis?"
"means","mean","znamená","znamenat","impf"," I do n't understand what it means - why do n't you want my signature any more?"," Nechápu, co to znamená - proč už nechcete ten podpis?"
"means","mean","nechcete","chtít","impf"," I do n't understand what it means - why do n't you want my signature any more?"," Nechápu, co to znamená - proč už nechcete ten podpis?"
"want","want","nechcete","chtít","impf"," I do n't understand what it means - why do n't you want my signature any more?"," Nechápu, co to znamená - proč už nechcete ten podpis?"
"say","say","říct","říci","pf"," Are you trying to say that I am no longer me?"," Chcete tím snad říct, že já už nejsem já?"
"said","say","řekl","říci","pf"," You said it, not me."," To jste řekl vy!"
"telling","tell","vyprávěl","vyprávět","impf"," Well, just what you were telling me - that love is actually a dimension of being - it gives fulfilment and meaning to existence."," No přece jak jsi mi o tom vyprávěl - že láska je vlastně bytostnou dimenzí bytí - živoucím zdrojem jeho plnosti a smyslu."
"start","start","začít","začít","pf"," It 's funny but when I run out of excuses for putting off writing and make up my mind to start, I stumble over the first banality - pencil or pen? - which paper? - and then this thing starts."," Je to zvláštní, ale když už nemám žádnou záminku k tomu, proč odkládat psaní, a odhodlám se začít, zakopnu o první banalitu - třeba jestli psát tužkou nebo perem - na jaký papír - a pak to už jede."
"starts","start","začít","začít","pf"," It 's funny but when I run out of excuses for putting off writing and make up my mind to start, I stumble over the first banality - pencil or pen? - which paper? - and then this thing starts."," Je to zvláštní, ale když už nemám žádnou záminku k tomu, proč odkládat psaní, a odhodlám se začít, zakopnu o první banalitu - třeba jestli psát tužkou nebo perem - na jaký papír - a pak to už jede."
"shuts","shut","zavře","zavřít","pf"," He shuts the box, puts it back behind the books and continues to pace."," Krabici zavře, odnese k místu, kde ji vzal, uloží opět za knihy, načež pokračuje v chůzi."
"puts","put","uloží","uložit","pf"," He shuts the box, puts it back behind the books and continues to pace."," Krabici zavře, odnese k místu, kde ji vzal, uloží opět za knihy, načež pokračuje v chůzi."
"continues","continue","pokračuje","pokračovat","impf"," He shuts the box, puts it back behind the books and continues to pace."," Krabici zavře, odnese k místu, kde ji vzal, uloží opět za knihy, načež pokračuje v chůzi."
"reaches","reach","dojde","dojít","pf"," When he reaches the bathroom door for the second time, he pauses, considers a moment and then goes into the bathroom leaving the door open."," Když potřetí dojde ke dveřím do koupelny, zarazí se, okamžik přemítá, pak odejde do koupelny, dveře nechá otevřené."
"goes","go","odejde","odejít","pf"," When he reaches the bathroom door for the second time, he pauses, considers a moment and then goes into the bathroom leaving the door open."," Když potřetí dojde ke dveřím do koupelny, zarazí se, okamžik přemítá, pak odejde do koupelny, dveře nechá otevřené."
"leaving","leave","odejde","odejít","pf"," When he reaches the bathroom door for the second time, he pauses, considers a moment and then goes into the bathroom leaving the door open."," Když potřetí dojde ke dveřím do koupelny, zarazí se, okamžik přemítá, pak odejde do koupelny, dveře nechá otevřené."
"leaving","leave","nechá","nechat","pf"," When he reaches the bathroom door for the second time, he pauses, considers a moment and then goes into the bathroom leaving the door open."," Když potřetí dojde ke dveřím do koupelny, zarazí se, okamžik přemítá, pak odejde do koupelny, dveře nechá otevřené."
"closes","close","zavře","zavřít","pf"," After a while he re-enters, his face already dry, closes the bathroom door and continues to pace."," Po chvilce se vrátí na scénu, už utřený, zavře dveře do koupelny a pokračuje v chůzi."
"continues","continue","pokračuje","pokračovat","impf"," After a while he re-enters, his face already dry, closes the bathroom door and continues to pace."," Po chvilce se vrátí na scénu, už utřený, zavře dveře do koupelny a pokračuje v chůzi."
"say","say","řekněte","říci","pf"," Because if we are you only have to say so and we 'll push off."," Když, tak to klidně řekněte a my vypadnem."
"falls","fall","padá","padat","impf"," The curtain falls and the music returns. )"," Opona padá, hudba se rozeznívá. )"
"looks","look","dívá","dívat","impf"," After a longer pause he gets up and goes to the door and looks through the peep-hole."," Po delší chvíli vstane, přistoupí ke dveřím a dívá se špehýrkou ven."
"want","want","chceš","chtít","impf"," If you want to call it that."," Když to tak chceš nazývat."
"call","call","nazývat","nazývat","impf"," If you want to call it that."," Když to tak chceš nazývat."
"put","put","řekl","říci","pf"," How shall I put it?"," Jak bych ti to řekl?"
"hurt","hurt","zranil","zranit","pf"," I do n't want to be hard on you or hurt you in any way but on the other hand I would n't be acting as your friend if I were to be less than frank."," Nerad bych byl tvrdý a jakkoli tě zranil, na druhé straně bych ale nebyl dobrý přítel a pramálo bych ti posloužil, kdybych ti něco skrýval nebo zamlčoval."
"put","put","řekl","říci","pf"," How should I put it?"," Jak bych ti to řekl?"
"allow","allow","připustit","připustit","pf"," But I ca n't allow you to throw your life away on someone as worthless as myself."," Ale já nemůžu připustit, abyste si ničila život s tak nanicovatým člověkem!"
"fulfilling","fulfill","naplním","naplnit","pf"," On the contrary I would be fulfilling my life!"," Vždyť já tím svůj život naopak naplním!"
"told","tell","nevyprávěl","vyprávět","impf"," If I 'd known it would come to this I 'd never have told you my problems."," Tušit, co tím způsobím, nikdy bych vám byl o svém stavu nevyprávěl."
"living","live","bydlí","bydlet","impf"," The whole play takes place in Leopold 's and Suzana 's living room."," Dějištěm celé hry je obývací hala bytu, v němž bydlí Leopold se Zuzanou."
"got","get","nedostal","dostat","pf"," Oh yes - I have n't got round to it yet."," Aha - aha - zatím jsem se k tomu ještě nedostal."
"think","think","myslím","myslet","impf"," And what I think is, there 's a lot that could be done - certainly more than is being done at the moment."," A myslím si, že by se skutečně dalo dost dělat - rozhodně víc, než kolik se zatím dělá."
"done","do","dělat","dělat","impf"," And what I think is, there 's a lot that could be done - certainly more than is being done at the moment."," A myslím si, že by se skutečně dalo dost dělat - rozhodně víc, než kolik se zatím dělá."
"done","do","dělat","dělat","impf"," And what I think is, there 's a lot that could be done - certainly more than is being done at the moment."," A myslím si, že by se skutečně dalo dost dělat - rozhodně víc, než kolik se zatím dělá."
"done","do","dělá","dělat","impf"," And what I think is, there 's a lot that could be done - certainly more than is being done at the moment."," A myslím si, že by se skutečně dalo dost dělat - rozhodně víc, než kolik se zatím dělá."
