"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"want","want","Chtěl","chtít","impf"," "" I wanted to say that the way he talked about you is reason enough for me to want to kill him."," "" Chtěl jsem říct, že způsob, jakým o tobě mluvil, je pro mě dostatečným důvodem, abych ho odpravil."
"say","say","říct","říci","pf"," "" I wanted to say that the way he talked about you is reason enough for me to want to kill him."," "" Chtěl jsem říct, že způsob, jakým o tobě mluvil, je pro mě dostatečným důvodem, abych ho odpravil."
"say","say","mluvil","mluvit","impf"," "" I wanted to say that the way he talked about you is reason enough for me to want to kill him."," "" Chtěl jsem říct, že způsob, jakým o tobě mluvil, je pro mě dostatečným důvodem, abych ho odpravil."
"talked","talk","mluvil","mluvit","impf"," "" I wanted to say that the way he talked about you is reason enough for me to want to kill him."," "" Chtěl jsem říct, že způsob, jakým o tobě mluvil, je pro mě dostatečným důvodem, abych ho odpravil."
"heard","hear","zaslechl","zaslechnout","pf"," It was a boozy, noisy crowd, and he had barely heard the doorbell above the blaring music."," Popíjeli, byli hluční a do burácející hudby sotva zaslechl zvonek u dveří."
"surprised","surprise","Překvapilo","překvapit","pf"," He was surprised to see Oren and Grace standing on his threshold."," Překvapilo ho, když na prahu našel Orena a Grace."
"called","call","zavolal","zavolat","pf"," "" Hey, who called the fuzz?"," "" Hej, kdo zavolal chlupatý?"
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered raising his hands in surrender."," Vzpomněl si, že zvedl ruce, jako že se vzdává."
"raising","raise","zvedl","zvednout","pf"," He remembered raising his hands in surrender."," Vzpomněl si, že zvedl ruce, jako že se vzdává."
"promise","promise","Slibujeme","slibovat","impf"," "" We promise to be nice, Officer, just do n't haul us off to the poky. """," "" Slibujeme, že už budeme hodní, pane strážník, nechceme jít do vězení. """
"do","do","jít","jít","impf"," "" We promise to be nice, Officer, just do n't haul us off to the poky. """," "" Slibujeme, že už budeme hodní, pane strážník, nechceme jít do vězení. """
"smile","smile","neusmál","usmát","pf"," But Oren did n't smile, and Grace 's eyes were wet."," Oren se ale neusmál a Grace měla v očích slzy."
"began","begin","začal","začít","pf"," His deep blue eyes held hers as he began thrusting into her smoothly and powerfully."," Jeho sytě modré oči se vpíjely do jejích, když se v ní začal hladce a mocně pohybovat."
"loving","love","milovala","milovat","impf"," She ran her hands over his back, loving the feel of his skin."," Přejížděla mu rukama po zádech, milovala dotek jeho pokožky."
"felt","feel","vnímala","vnímat","impf"," Her fingertips felt the currents of energy that made him unable to remain still, that made him Wick."," Špičkami prstů vnímala proudy energie, jež mu znemožňovaly, aby zůstal v klidu, jež ho činily člověkem, jakým byl."
"remain","remain","zůstal","zůstat","pf"," Her fingertips felt the currents of energy that made him unable to remain still, that made him Wick."," Špičkami prstů vnímala proudy energie, jež mu znemožňovaly, aby zůstal v klidu, jež ho činily člověkem, jakým byl."
"made","make","činily","činit","impf"," Her fingertips felt the currents of energy that made him unable to remain still, that made him Wick."," Špičkami prstů vnímala proudy energie, jež mu znemožňovaly, aby zůstal v klidu, jež ho činily člověkem, jakým byl."
"made","make","činily","činit","impf"," Her fingertips felt the currents of energy that made him unable to remain still, that made him Wick."," Špičkami prstů vnímala proudy energie, jež mu znemožňovaly, aby zůstal v klidu, jež ho činily člověkem, jakým byl."
"want","want","nechtěla","chtít","impf"," She was careful not to caress his incision because she did n't want to detract from his pleasure, even with an unpleasant reminder."," Dávala pozor, aby se nedotkla jeho zranění, nechtěla ani nepříjemnou připomínkou rozptýlit jeho slast."
"informed","inform","sdělila","sdělit","pf"," By now most women would have either : ( A ) flirted back and let him know that she was available for the rest of the evening; ( B ) informed him of a boyfriend who unfortunately could n't attend the wedding but to whom she was committed; or ( C ) told him to get lost."," V tuhle chvíli by s ním většina žen buď koketovala a naznačila mu, že jsou po zbytek večera volné, nebo mu sdělila, že mají přítele, který se bohužel nemohl svatby zúčastnit, nebo mu řekla, ať se ztratí."
"told","tell","sdělila","sdělit","pf"," By now most women would have either : ( A ) flirted back and let him know that she was available for the rest of the evening; ( B ) informed him of a boyfriend who unfortunately could n't attend the wedding but to whom she was committed; or ( C ) told him to get lost."," V tuhle chvíli by s ním většina žen buď koketovala a naznačila mu, že jsou po zbytek večera volné, nebo mu sdělila, že mají přítele, který se bohužel nemohl svatby zúčastnit, nebo mu řekla, ať se ztratí."
"attend","attend","zúčastnit","zúčastnit","pf"," By now most women would have either : ( A ) flirted back and let him know that she was available for the rest of the evening; ( B ) informed him of a boyfriend who unfortunately could n't attend the wedding but to whom she was committed; or ( C ) told him to get lost."," V tuhle chvíli by s ním většina žen buď koketovala a naznačila mu, že jsou po zbytek večera volné, nebo mu sdělila, že mají přítele, který se bohužel nemohl svatby zúčastnit, nebo mu řekla, ať se ztratí."
"told","tell","řekla","říci","pf"," By now most women would have either : ( A ) flirted back and let him know that she was available for the rest of the evening; ( B ) informed him of a boyfriend who unfortunately could n't attend the wedding but to whom she was committed; or ( C ) told him to get lost."," V tuhle chvíli by s ním většina žen buď koketovala a naznačila mu, že jsou po zbytek večera volné, nebo mu sdělila, že mají přítele, který se bohužel nemohl svatby zúčastnit, nebo mu řekla, ať se ztratí."
"lost","lose","ztratí","ztratit","pf"," By now most women would have either : ( A ) flirted back and let him know that she was available for the rest of the evening; ( B ) informed him of a boyfriend who unfortunately could n't attend the wedding but to whom she was committed; or ( C ) told him to get lost."," V tuhle chvíli by s ním většina žen buď koketovala a naznačila mu, že jsou po zbytek večera volné, nebo mu sdělila, že mají přítele, který se bohužel nemohl svatby zúčastnit, nebo mu řekla, ať se ztratí."
"sent","send","vysílala","vysílat","impf"," Rennie was in a category of her own. She sent mixed signals."," Rennie patřila do zvláštní kategorie, vysílala smíšené signály."
"met","meet","setkaly","setkat","pf"," Their eyes met above the glare of the match."," Nad ohníčkem zápalky se jejich oči setkaly."
"tell","tell","Neříkejte","říkat","impf"," "" Do n't tell my wife. """," "" Neříkejte to mojí ženě. """
"smoked","smoke","kouřil","kouřit","impf"," It stung Wick 's lips, tongue, and throat, but he smoked it anyway, pretending to be a pro at it."," Štípal Wicka na rtech, na jazyku, v krku, ale kouřil dál, tvářil se, že tohle kouří běžně."
"smoked","smoke","kouří","kouřit","impf"," It stung Wick 's lips, tongue, and throat, but he smoked it anyway, pretending to be a pro at it."," Štípal Wicka na rtech, na jazyku, v krku, ale kouřil dál, tvářil se, že tohle kouří běžně."
"surprised","surprise","Nepřekvapilo","překvapit","pf"," "" You were n't surprised to see me here. """," "" Nepřekvapilo vás, že mě tady vidíte. """
"see","see","vidíte","vidět","impf"," "" You were n't surprised to see me here. """," "" Nepřekvapilo vás, že mě tady vidíte. """
"told","tell","povídal","povídat","impf"," "" The game warden told me Rennie had company."," "" Ten můj známý povídal, že tady má Rennie společnost."
"killed","kill","zabil","zabít","pf"," "" I 'm afraid that he killed Dr. Howell."," "" Mám obavy, že zabil doktora Howella."
"think","think","Myslím","myslet","impf"," I think he learned that Lee was named chief of surgery over me, so he killed him as a favor for me."," Myslím, že se dozvěděl, že Leea jmenovali primářem chirurgie, a ne mě, tak ho zabil, aby mi prokázal laskavost."
"learned","learn","dozvěděl","dozvědět","pf"," I think he learned that Lee was named chief of surgery over me, so he killed him as a favor for me."," Myslím, že se dozvěděl, že Leea jmenovali primářem chirurgie, a ne mě, tak ho zabil, aby mi prokázal laskavost."
"killed","kill","zabil","zabít","pf"," I think he learned that Lee was named chief of surgery over me, so he killed him as a favor for me."," Myslím, že se dozvěděl, že Leea jmenovali primářem chirurgie, a ne mě, tak ho zabil, aby mi prokázal laskavost."
"told","tell","Řekl","říci","pf"," He told me he wanted to return the favor I did him. """," Řekl mi, že mi chtěl oplatit to, co jsem pro něho udělala. """
"wanted","want","chtěl","chtít","impf"," He told me he wanted to return the favor I did him. """," Řekl mi, že mi chtěl oplatit to, co jsem pro něho udělala. """
"did","do","udělala","udělat","pf"," He told me he wanted to return the favor I did him. """," Řekl mi, že mi chtěl oplatit to, co jsem pro něho udělala. """
"told","tell","řekl","říci","pf"," "" Lozada is the one who told me about your surveillance."," "" To Lozada mi řekl, že mě sledujete."
"watching","watch","pozoroval","pozorovat","impf"," He 's been watching me too."," Také mě pozoroval."
"noticed","notice","všimla","všimnout","pf"," Earlier, Rennie had noticed that Grace 's slightest touch had a calming effect on her brawny husband."," Předtím si Rennie všimla, že Graciin nejjemnější dotek má na jejího mohutného manžela uklidňující účinek."
"watched","watch","pozorovala","pozorovat","impf"," She moved to the foot of Wick 's bed and for several moments watched him sleep."," Přistoupila k nohám Wickovy postele a dlouhou chvíli ho pozorovala, jak spí."
"sleep","sleep","spí","spát","impf"," She moved to the foot of Wick 's bed and for several moments watched him sleep."," Přistoupila k nohám Wickovy postele a dlouhou chvíli ho pozorovala, jak spí."
"believe","believe","uvěřit","uvěřit","pf"," "" It 's hard for me to believe that 's Wick, "" she said, smiling."," "" Nemůžu uvěřit, že je to Wick, "" řekla s úsměvem."
"said","say","řekla","říci","pf"," "" It 's hard for me to believe that 's Wick, "" she said, smiling."," "" Nemůžu uvěřit, že je to Wick, "" řekla s úsměvem."
"seen","see","neviděla","vidět","impf"," "" I 've never seen him inert."," "" Nikdy jsem ho neviděla nehybného."
"released","release","Pustil","pustit","pf"," He released her hand and bounded off the bed."," Pustil její ruku a vyskočil z postele."
"remembered","remember","pamatoval","pamatovat","impf"," He 'd been heavily medicated when he was in the ICU, but he remembered her sitting near his bedside and giving him sips of Sprite."," Na jednotce intenzivní péče v sobě měl spoustu léků, ale pamatoval si, jak seděla u jeho postele a dávala mu napít Spritu."
"giving","give","dávala","dávat","impf"," He 'd been heavily medicated when he was in the ICU, but he remembered her sitting near his bedside and giving him sips of Sprite."," Na jednotce intenzivní péče v sobě měl spoustu léků, ale pamatoval si, jak seděla u jeho postele a dávala mu napít Spritu."
"remembered","remember","Pamatoval","pamatovat","impf"," He remembered her applying the lip balm."," Pamatoval si, jak mu nanášela balzám na rty."
"applying","apply","nanášela","nanášet","impf"," He remembered her applying the lip balm."," Pamatoval si, jak mu nanášela balzám na rty."
"remembered","remember","Pamatoval","pamatovat","impf"," He remembered the way they had looked at each other and how long that look had lasted and how significant it had seemed."," Pamatoval se, jak se na sebe dívali, jak dlouhý ten pohled byl a jak významný mu připadal."
"looked","look","dívali","dívat","impf"," He remembered the way they had looked at each other and how long that look had lasted and how significant it had seemed."," Pamatoval se, jak se na sebe dívali, jak dlouhý ten pohled byl a jak významný mu připadal."
"seen","see","neviděli","vidět","impf"," He has n't been spotted in his favorite restaurants, has n't been seen at his place in Trinity Tower since last night."," Ve svých oblíbených restauracích se neukázal, od včerejšího večera ho neviděli v Trinity Tower, kde bydlí."
"told","tell","řekl","říci","pf"," The concierge told Oren that the homeowners ' association has asked him to vacate. """," Správce Orenovi řekl, že asociace majitelů bytů Lozadu požádala, aby se odstěhoval. """
"asked","ask","požádala","požádat","pf"," The concierge told Oren that the homeowners ' association has asked him to vacate. """," Správce Orenovi řekl, že asociace majitelů bytů Lozadu požádala, aby se odstěhoval. """
"dropped","drop","zabila","zabít","pf"," "" And maybe that bobcat you dropped this morning will resurrect tonight. """," "" A možná ten rys, co jste ho dnes ráno zabila, v noci obživne. """
"began","begin","začal","začít","pf"," He got up and began to roam the living room aimlessly."," Zvedl se a bezcílně začal přecházet po obývacím pokoji."
"did","do","dělal","dělat","impf"," Besides, Grace would throttle him if he did."," Kromě toho by ho Grace uškrtila, kdyby to dělal."
"wanted","want","chtěl","chtít","impf"," No, Oren had a reason for driving all the way from Fort Worth to Galveston and, in spite of himself, Wick wanted to know what it was."," Kdepak, Oren měl důvod, že se táhl celou tu cestu z Fort Worthu do Galvestonu, a proti svému přesvědčení chtěl Wick vědět, co za tím je."
"surprised","surprise","překvapila","překvapit","pf"," Anyhow, Rennie surprised T. Dan in his office one afternoon."," Jednou odpoledne překvapila Rennie T. Dana v jeho pracovně."
"Excuse","excuse","Promiň","prominout","pf"," "" Excuse me? """," "" Promiň? """
"think","think","myslíš","myslet","impf"," "" Do you really think ... ach. """," "" Opravdu si myslíš ... ach. """
"pretended","pretend","předstírala","předstírat","impf"," No matter what happened, she kept up appearances and pretended that all was well and harmonious in our household. """," Bez ohledu na to, co se stalo, nedávala na sobě nic znát a předstírala, že je v naší domácnosti všechno v nejlepším pořádku.. """
"died","die","nezemřel","zemřít","pf"," If not for me, Raymond would n't have died."," Nebýt mě, Raymond by nezemřel."
"think","think","myslet","myslet","impf"," I think about that every day of my life. """," Musím na to myslet každý den. """
"paid","pay","zaplatil","zaplatit","pf"," He retrieved his silver Mercedes convertible from a kid he 'd paid twenty dollars to car-sit and drove up Main Street, across the river, and into downtown."," Převzal si stříbrný mercedes se stahovací střechou od chlapce, jemuž za hlídání vozu zaplatil dvacet dolarů, a odjel po Hlavní přes řeku a do centra."
"left","leave","zanechal","zanechat","pf"," In less than ten minutes he left his car with the parking valet, crossed the native-granite lobby of Trinity Tower, and took the elevator up to the top floor."," Ani ne za deset minut zanechal vůz u hlídače parkoviště, přešel přes žulovou halu Trinity Tower a vyjel výtahem do posledního patra."
"crossed","cross","přešel","přejít","pf"," In less than ten minutes he left his car with the parking valet, crossed the native-granite lobby of Trinity Tower, and took the elevator up to the top floor."," Ani ne za deset minut zanechal vůz u hlídače parkoviště, přešel přes žulovou halu Trinity Tower a vyjel výtahem do posledního patra."
"left","leave","vyjel","vyjet","pf"," In less than ten minutes he left his car with the parking valet, crossed the native-granite lobby of Trinity Tower, and took the elevator up to the top floor."," Ani ne za deset minut zanechal vůz u hlídače parkoviště, přešel přes žulovou halu Trinity Tower a vyjel výtahem do posledního patra."
"lived","live","bydlel","bydlet","impf"," According to her patient history she had no family beyond one brother who lived in Alaska."," Podle záznamů neměla pacientka žádnou rodinu kromě bratra, žil bydlel na Aljašce."
"stayed","stay","zůstala","zůstat","pf"," The septuagenarian was doing well, but even after reviewing her vitals Rennie stayed with her."," Na sedmdesátnici si vedla dobře, ale Rennie s ní chvilku zůstala i potom, co jí zkontrolovala životní funkce."
"waiving","waive","vzdát","vzdát","pf"," She believed that charity went beyond waiving her fee. In fact, waiving her fee was the least of it."," Byla přesvědčená, že je zapotřebí něčeho víc, než se jenom vzdát platu ve prospěch charity."
"waiving","waive","vzdát","vzdát","pf"," She believed that charity went beyond waiving her fee. In fact, waiving her fee was the least of it."," Byla přesvědčená, že je zapotřebí něčeho víc, než se jenom vzdát platu ve prospěch charity."
"recognized","recognize","rozpoznal","rozpoznat","pf"," Wick recognized Toby Robbins 's pickup among them."," Mezi nimi rozpoznal Wick pickup Tobyho Robbinse."
"Stay","stay","Zůstaň","zůstat","pf"," "" Stay in the truck, Rennie. """," "" Zůstaň ve voze, Rennie. """
"running","run","běžela","běžet","impf"," Before he could stop her, she was out of the pickup and running toward the gaping barn door."," Než jí v tom stačil zabránit, byla z vozu venku a běžela k otevřeným vratům stáje."
"took","take","vzalo","vzít","pf"," It took his breath for a second, but he struck out after Rennie in a hobbling run."," Na chvíli mu to vzalo dech, ale belhavě se rozběhl za ní."
"smelled","smell","voněla","vonět","impf"," The room smelled flowery and feminine."," Místnost voněla květinami a ženskostí."
"found","find","našel","najít","pf"," Inside the mirrored medicine cabinet he found her toothbrush and a glass, a tube of toothpaste rolled up from the bottom-he did n't know anybody who actually did that-and mint-flavored dental floss."," Ve skříňce se zrcadlem našel její kartáček na zuby a sklenici, zubní pastu s tubou ohýbanou odspoda - neznal nikoho, kdo by tohle skutečně dělal - a zubní nit s mátovou vůní."
"did","do","dělal","dělat","impf"," Inside the mirrored medicine cabinet he found her toothbrush and a glass, a tube of toothpaste rolled up from the bottom-he did n't know anybody who actually did that-and mint-flavored dental floss."," Ve skříňce se zrcadlem našel její kartáček na zuby a sklenici, zubní pastu s tubou ohýbanou odspoda - neznal nikoho, kdo by tohle skutečně dělal - a zubní nit s mátovou vůní."
"did","do","dělal","dělat","impf"," Inside the mirrored medicine cabinet he found her toothbrush and a glass, a tube of toothpaste rolled up from the bottom-he did n't know anybody who actually did that-and mint-flavored dental floss."," Ve skříňce se zrcadlem našel její kartáček na zuby a sklenici, zubní pastu s tubou ohýbanou odspoda - neznal nikoho, kdo by tohle skutečně dělal - a zubní nit s mátovou vůní."
"thought","think","považovala","považovat","impf"," This man, this lanky Wick Threadgill with the long legs and unruly blond hair, had stirred longings that she had thought long dead."," Tenhle muž, tenhle vysoký, hubený Wick Threadgill s dlouhýma nohama a nepoddajnými světlými vlasy v ní probudil touhy, které považovala za dávno odumřelé."
"wanted","want","Nechtěla","chtít","impf"," She had n't wanted to say good-bye to him this evening."," Nechtěla se s ním dnes večer rozloučit."
"felt","feel","cítila","cítit","impf"," She liked his company but feared what she felt when he looked at her in that certain way."," Bylo jí s ním dobře, ale měla strach z toho, co cítila, když se na ni určitým způsobem zadíval."
"allowed","allow","povolila","povolit","pf"," Not that she would have allowed a kiss."," Ne že by si povolila polibek."
"changed","change","nezměnilo","změnit","pf"," Nothing had changed since the last time Malcomb had looked out, except for the addition of Dr. Howell 's silver Beemer-third row, second car. He could see the gleaming roof of it."," Od doby, co Malcomb posledně vyhlédl z budky, se nic nezměnilo, jedině že tam přibyl stříbrný beemer doktora Howella - druhý vůz v třetí řadě."
"kept","keep","udržoval","udržovat","impf"," Dr. Howell kept his car in showroom condition."," Doktor Howell udržoval vůz v příkladném stavu."
"Took","take","Trvalo","trvat","impf"," "" Took you long enough, "" Oren said when Wick rejoined them in the second-story room of the stakeout house."," "" Trvalo ti to dost dlouho, "" podotkl Oren, když se k nim Wick připojil v patře domu, kde měli pozorovatelnu."
"doing","do","dělal","dělat","impf"," "" Yeah, what were you doing in there all that time, trying on her panties? """," "" Bodejť, cos tam celou tu věčnost dělal, zkoušel sis její kalhotky? """
"trying","try","zkoušel","zkoušet","impf"," "" Yeah, what were you doing in there all that time, trying on her panties? """," "" Bodejť, cos tam celou tu věčnost dělal, zkoušel sis její kalhotky? """
"called","call","přišel","přijít","pf"," That from Thigpen, whom everyone called Pigpen because that was what he looked like."," S tím přípodotekem přišel Thigpen, kterému všichni říkali Čuňas, protože tak vypadal."
"called","call","říkali","říkat","impf"," That from Thigpen, whom everyone called Pigpen because that was what he looked like."," S tím přípodotekem přišel Thigpen, kterému všichni říkali Čuňas, protože tak vypadal."
"envied","envy","záviděl","závidět","impf"," Wick envied their ability to take flight."," Wick jim záviděl, že dokážou létat."
"joined","join","vstoupil","vstoupit","pf"," He and Oren had a history that dated back many years, to even before Wick had joined the Fort Worth Police Department."," Oren a on, to byla dlouholetá historie, která se datovala ještě do dob, než Wick vstoupil do policejního sboru ve Fort Worthu."
"lying","lie","Lhal","lhát","impf"," Softly he said, "" I 'd be lying if I said I was n't. """," "" Lhal bych, kdybych řekl, že ne, "" pronesl tiše."
"said","say","řekl","říci","pf"," Softly he said, "" I 'd be lying if I said I was n't. """," "" Lhal bych, kdybych řekl, že ne, "" pronesl tiše."
"said","say","řekl","říci","pf"," Softly he said, "" I 'd be lying if I said I was n't. """," "" Lhal bych, kdybych řekl, že ne, "" pronesl tiše."
"said","say","pronesl","pronést","pf"," Softly he said, "" I 'd be lying if I said I was n't. """," "" Lhal bych, kdybych řekl, že ne, "" pronesl tiše."
"said","say","pronesl","pronést","pf"," Softly he said, "" I 'd be lying if I said I was n't. """," "" Lhal bych, kdybych řekl, že ne, "" pronesl tiše."
"Turning","turn","Otočila","otočit","pf"," Turning only her head, she looked at him over her shoulder."," Otočila jenom hlavu a přes rameno na něho pohlédla."
"looked","look","pohlédla","pohlédnout","pf"," Turning only her head, she looked at him over her shoulder."," Otočila jenom hlavu a přes rameno na něho pohlédla."
"reminded","remind","Připomnělo","připomenout","pf"," He was reminded of what Toby Robbins had said about her eyes being larger than the rest of her face when she was a child."," Připomnělo mu to, co říkal Toby Robbins o jejích očích, že byly větší, než zbytek jejího obličeje, když byla malá."
"said","say","říkal","říkat","impf"," He was reminded of what Toby Robbins had said about her eyes being larger than the rest of her face when she was a child."," Připomnělo mu to, co říkal Toby Robbins o jejích očích, že byly větší, než zbytek jejího obličeje, když byla malá."
"pulled","pull","vytáhla","vytáhnout","pf"," At the next stoplight, she pulled it out to check the label."," Na dalších světlech ji vytáhla, aby se podívala na štítek."
"see","see","viděla","vidět","impf"," She could see the tiny spools of audiotape through clear plastic."," Přes průhlednou umělou hmotu viděla drobné kotouče pásky."
"inserted","insert","vsunula","vsunout","pf"," Dismissing the sense of foreboding that came over her, she inserted the cassette and punched the arrow indicator for Play."," Potlačila neblahé tušení, které se jí zmocnilo, vsunula pásku do přehrávače a zapnula ho."
"filled","fill","naplnily","naplnit","pf"," Strains of piano music filled the car, along with the husky tones of a female torch singer."," Vůz naplnily tóny klavíru spolu se zastřeným hlasem zpěvačky romantických písní."
"cleans","clean","uklízet","uklízet","impf"," Who cleans rooms at 4:30 in the morning?"," Kdo chodí uklízet pokoje v půl páté ráno?"
"left","leave","nechal","nechat","pf"," He had left the keys in it, retrieved his SUV, and parked it in the undesignated space of a garage, then walked to the hotel coffee shop for breakfast."," Klíčky nechal v zapalování, vzal si svůj SUV a zaparkoval jej na neoznačeném parkovacím místě v garáži, pak odešel do hotelové kavárny na snídani."
"parked","park","zaparkoval","zaparkovat","pf"," He had left the keys in it, retrieved his SUV, and parked it in the undesignated space of a garage, then walked to the hotel coffee shop for breakfast."," Klíčky nechal v zapalování, vzal si svůj SUV a zaparkoval jej na neoznačeném parkovacím místě v garáži, pak odešel do hotelové kavárny na snídani."
"left","leave","odešel","odejít","pf"," He had left the keys in it, retrieved his SUV, and parked it in the undesignated space of a garage, then walked to the hotel coffee shop for breakfast."," Klíčky nechal v zapalování, vzal si svůj SUV a zaparkoval jej na neoznačeném parkovacím místě v garáži, pak odešel do hotelové kavárny na snídani."
"do","do","Udělala","udělat","pf"," "" Well, I was impressed, but I do n't think that 's why Crystal told me. """," "" Udělala na mě dojem, ale nemyslím, že mi to proto vykládala. """
"think","think","nemyslím","myslet","impf"," "" Well, I was impressed, but I do n't think that 's why Crystal told me. """," "" Udělala na mě dojem, ale nemyslím, že mi to proto vykládala. """
"tried","try","nesnažila","snažit","impf"," If I had n't, I would n't have tried so hard to anger and upset him by doing the very things he did."," Kdyby ne, nesnažila bych se tolik ho rozzuřit tím, že jsem dělala přesně to, co on."
"doing","do","dělala","dělat","impf"," If I had n't, I would n't have tried so hard to anger and upset him by doing the very things he did."," Kdyby ne, nesnažila bych se tolik ho rozzuřit tím, že jsem dělala přesně to, co on."
"did","do","dělala","dělat","impf"," If I had n't, I would n't have tried so hard to anger and upset him by doing the very things he did."," Kdyby ne, nesnažila bych se tolik ho rozzuřit tím, že jsem dělala přesně to, co on."
"seduced","seduce","Nesvedla","svést","pf"," I would n't have seduced his business partner."," Nesvedla bych jeho obchodního společníka."
"meant","mean","znamenaly","znamenat","impf"," "" But his land deal meant more to him than I did."," "" Jeho obchody s pozemky ale pro něho znamenaly víc než já."
"kill","kill","zabil","zabít","pf"," He whipped himself into a froth and was angry enough to kill me."," Rozběsnil se a měl takový vztek, že by mě zabil."
"jumped","jump","neskočil","skočit","pf"," He would have if Raymond had n't jumped in front of me just as T. Dan fired."," Zabil by mě, kdyby Raymond přede mě neskočil, právě když T. Dan vystřelil."
"fired","fire","vystřelil","vystřelit","pf"," He would have if Raymond had n't jumped in front of me just as T. Dan fired."," Zabil by mě, kdyby Raymond přede mě neskočil, právě když T. Dan vystřelil."
"wanted","want","Chtěl","chtít","impf"," That was what he 'd wanted to believe. To make certain of it, he 'd placed this call."," Chtěl tomu uvěřit a zavolal jí, aby se o tom přesvědčil."
"believe","believe","uvěřit","uvěřit","pf"," That was what he 'd wanted to believe. To make certain of it, he 'd placed this call."," Chtěl tomu uvěřit a zavolal jí, aby se o tom přesvědčil."
"talking","talk","mluvíte","mluvit","impf"," "" I do n't know what you 're talking about, Mr. Lozada, "" she said."," "" Nevím, o čem to mluvíte, pane Lozado, "" řekla."
"said","say","mluvíte","mluvit","impf"," "" I do n't know what you 're talking about, Mr. Lozada, "" she said."," "" Nevím, o čem to mluvíte, pane Lozado, "" řekla."
"said","say","řekla","říci","pf"," "" I do n't know what you 're talking about, Mr. Lozada, "" she said."," "" Nevím, o čem to mluvíte, pane Lozado, "" řekla."
"approve","approve","Neschvaluji","schvalovat","impf"," "" I do n't approve of your friends. """," "" Neschvaluji vaše přátele. """
"approve","approve","schvalujete","schvalovat","impf"," "" I do n't give a damn what you approve or disapprove."," "" Je mi lhostejné, co schvalujete nebo neschvalujete."
"approve","approve","neschvalujete","schvalovat","impf"," "" I do n't give a damn what you approve or disapprove."," "" Je mi lhostejné, co schvalujete nebo neschvalujete."
"leave","leave","nechte","nechat","pf"," For the last time, leave me alone """," Říkám to naposledy, nechte mě na pokoji. """
"like","like","Nelíbí","líbit","impf"," "" I do n't like your keeping company with cops. """," "" Nelíbí se mi, že se stýkáte s policajtama. """
"guided","guide","vedla","vést","impf"," She slipped her arm around his waist and lent support as she guided him back through the living room toward the open staircase along the far wall."," Vzala ho paží kolem pasu a podpírala ho a tak ho vedla zpátky přes obývací pokoj k otevřenému schodišti na druhé straně místnosti."
"said","say","řekl","říci","pf"," "" I 'm catching a buzz, all right, "" he said about midway up."," "" Už to na mě leze, "" řekl uprostřed schodů."
"Depends","depend","Záleží","záležet","impf"," "" Depends on the patient. """," "" Záleží na pacientovi. """
"said","say","řekl","říci","pf"," She had a connection to Lozada, "" Wesley said."," Byla s Lozadou v kontaktu, "" řekl Wesley."
"cleaning","clean","uklízet","uklízet","impf"," "" Her job was cleaning his penthouse and she bragged to her co-workers that they were intimate. """," "" Její pracovní povinností bylo uklízet v jeho střešním bytě a vytahovala se před svými spolupracovníky, že je mezí nimi intimní vztah. """
"need","need","potřebujete","potřebovat","impf"," "" Then what more proof do you need? """," "" Tak jaké další důkazy ještě potřebujete? """
"anticipating","anticipate","čekat","čekat","impf"," The house was a dreary place, and she had n't relished the thought of being there alone, anticipating an appearance by Lozada and knowing that she was under constant observation by undercover officers."," Dům na ni působil bezútěšně a nelákalo ji pomyšlení, že tam zůstane sama, bude čekat, jestli se neobjeví Lozada, a vědět, že je pod stálým dohledem policie."
"hear","hear","slyšet","slyšet","impf"," "" Can they hear us? """," "" Můžou nás slyšet? """
"engage","engage","nezapnu","zapnout","pf"," "" Not if I do n't engage the mike. """," "" Pokud nezapnu mikrofon, tak ne. """
"smiling","smile","usmívala","usmívat","impf"," It was difficult to tell because there were tears in her eyes but she was smiling."," Těžko se to dalo rozpoznat, protože měla v očích slzy, ale usmívala se."
"Sounds","sound","nezní","znít","impf"," "" Sounds good. """," "" To nezní špatně. """
"close","close","zavřel","zavřít","pf"," He reached around her to close the door and trapped her between it and him."," Natáhl se kolem ní, aby zavřel, a uvěznil ji mezi dveřmi a sebou."
"smiled","smile","usmála","usmát","pf"," She smiled at him sadly."," Smutně se na něho usmála."
"wait","wait","počkej","počkat","pf"," "" Now wait."," "" Teď počkej."
"laughed","laugh","zasmál","zasmát","pf"," He laughed softly, as though he knew her obtuseness were deliberate."," Tiše se zasmál, jako by věděl, že lhostejnost jen předstírá."
"forgotten","forget","zapomenout","zapomenout","pf"," You could n't have forgotten me so soon."," Nemohla jste na mě tak brzy zapomenout."
"spent","spend","Strávili","strávit","pf"," We spent almost two weeks together in the same room. """," Strávili jsme spolu ve stejné místnosti skoro čtrnáct dní. """
"get","get","Dostaneme","dostat","pf"," "" We 'll get him, Wick. """," "" Dostaneme ho, Wicku. """
"thinking","think","myslíš","myslet","impf"," What you 're thinking. """," To, co si myslíš. """
