"killing","kill","zabíjel","zabíjet","impf"," Martin Vanger had been killing women since the ' 60s, during the past fifteen years one or two victims per year."," Martin Vanger zabíjel ženy od šedesátých let, posledních patnáct let s pravidelností jedné nebo dvou obětí za rok."
"shook","shake","otřásl","otřást","pf"," Then he shook himself and stopped imagining things."," Poté se otřásl a přestal fantazírovat."
"stopped","stop","přestal","přestat","pf"," Then he shook himself and stopped imagining things."," Poté se otřásl a přestal fantazírovat."
"changed","change","Změnil","změnit","pf"," He changed the subject."," Změnil téma hovoru."
"began","begin","začínal","začínat","impf"," The magazine began as a real outsider, without any big publishing company to hold its hand."," Časopis začínal jako naprostý outsider a neměl za sebou žádné silné nakladatele."
"hold","hold","neměl","mít","impf"," The magazine began as a real outsider, without any big publishing company to hold its hand."," Časopis začínal jako naprostý outsider a neměl za sebou žádné silné nakladatele."
"grown","grow","stoupal","stoupat","impf"," Its circulation has grown and today is 21, 000 copies monthly."," Počet výtisků stoupal a dnes má náklad 21 000."
"depends","depend","Záleží","záležet","impf"," "" That depends on how you define the concept ' left wing '."," "" Záleží na tom, jak člověk pojem ' levicový ' definuje."
"comes","come","jde","jít","impf"," "" Here comes Henrik with my husband."," "" Tady jde Henrik s mým mužem."
"rushed","rush","spěchal","spěchat","impf"," Vanger and Gunnar Nilsson drew up outside with their wheelbarrow, and Blomkvist rushed out to greet them and to help carry inside the four packing crates."," Henrik Vanger a Gunnar Nilsson se zastavili s vozíkem před domkem a Mikael spěchal ven, aby je pozdravil a pomohl jim zanést bedny dovnitř."
"help","help","pomohl","pomoci","pf"," Vanger and Gunnar Nilsson drew up outside with their wheelbarrow, and Blomkvist rushed out to greet them and to help carry inside the four packing crates."," Henrik Vanger a Gunnar Nilsson se zastavili s vozíkem před domkem a Mikael spěchal ven, aby je pozdravil a pomohl jim zanést bedny dovnitř."
"carry","carry","zanést","zanést","pf"," Vanger and Gunnar Nilsson drew up outside with their wheelbarrow, and Blomkvist rushed out to greet them and to help carry inside the four packing crates."," Henrik Vanger a Gunnar Nilsson se zastavili s vozíkem před domkem a Mikael spěchal ven, aby je pozdravil a pomohl jim zanést bedny dovnitř."
"staying","stay","Bydlel","bydlet","impf"," I was staying with him and his family in an elegant apartment in a well-to-do neighbourhood of Hamburg."," Bydlel jsem u něj a jeho rodiny v krásném domě v hamburské čtvrti pro dobře situované vrstvy."
"opened","open","otevírala","otevírat","impf"," His membership card opened doors and facilitated opportunities for the Vanger Corporation – and business was precisely what we did."," Členská průkazka mu otevírala dveře a ulehčovala mu možnosti obchodovat ve prospěch koncernu Vanger - a právě obchodováním jsme se zabývali."
"appeared","appear","objevila","objevit","pf"," A small frown appeared on his brow."," Na jeho čele se objevila malá vráska."
"think","think","Myslím","myslet","impf"," "" I do n't think it would be a good idea for you to tell anyone about our games."," "" Myslím, že by nebyl nejlepší nápad povídat o našich hrách někomu jinému."
"tell","tell","povídat","povídat","impf"," "" I do n't think it would be a good idea for you to tell anyone about our games."," "" Myslím, že by nebyl nejlepší nápad povídat o našich hrách někomu jinému."
"Think","think","Přemýšlej","přemýšlet","impf"," Think about it – who would believe you?"," Přemýšlej - kdo by ti věřil?"
"Think","think","věřil","věřit","impf"," Think about it – who would believe you?"," Přemýšlej - kdo by ti věřil?"
"believe","believe","věřil","věřit","impf"," Think about it – who would believe you?"," Přemýšlej - kdo by ti věřil?"
"think","think","myslíš","myslet","impf"," Whose word do you think would carry more weight? """," Co myslíš, čí slovo by mělo větší váhu? """
"think","think","mělo","mít","impf"," Whose word do you think would carry more weight? """," Co myslíš, čí slovo by mělo větší váhu? """
"carry","carry","mělo","mít","impf"," Whose word do you think would carry more weight? """," Co myslíš, čí slovo by mělo větší váhu? """
"sat","sit","sedí","sedět","impf"," He was annoyed at the way she just sat there in silence, looking at him – but he controlled himself."," Najednou ho podráždilo, že tu sedí zcela mlčky a pozoruje ho - ale ovládl se."
"controlled","control","ovládl","ovládnout","pf"," He was annoyed at the way she just sat there in silence, looking at him – but he controlled himself."," Najednou ho podráždilo, že tu sedí zcela mlčky a pozoruje ho - ale ovládl se."
"dominated","dominate","dominoval","dominovat","impf"," The opposite wall was dominated by a desk of dark oak."," Protilehlé stěně dominoval psací stůl z tmavého dubu umístěný tak, aby za ním sedící osoba hleděla směrem do pokoje."
"see","see","nepochopil","pochopit","pf"," Vanger gestured towards the tray, but Blomkvist pretended not to see;"," Henrik Vanger Mikaela gestem vyzval, aby se posadil, ale zdálo se, že Mikael jeho gesto nepochopil;"
"opened","open","otevřelo","otevřít","pf"," When Blomkvist came around the bend of the narrow path, a shaded area by the water opened up."," Když Mikael prošel zatáčkou úzké cestičky, otevřelo se před ním stinné místo u vody."
"trying","try","pokoušel","pokoušet","impf"," Up until now I 've really been struggling in the dark, trying to write a story – a chapter in the autobiography of Henrik Vanger. """," Až do této chvíle jsem vlastně tápal ve tmě a pokoušel jsem se napsat příběh - jednu kapitolu biografie Henrika Vangera. """
"write","write","napsat","napsat","pf"," Up until now I 've really been struggling in the dark, trying to write a story – a chapter in the autobiography of Henrik Vanger. """," Až do této chvíle jsem vlastně tápal ve tmě a pokoušel jsem se napsat příběh - jednu kapitolu biografie Henrika Vangera. """
"focused","focus","soustředilo","soustředit","pf"," "" In the past all the investigations focused on Hedeby Island."," "" Dříve se veškeré vyšetřování soustředilo na ostrov Hedeby."
"started","start","začal","začít","pf"," Now I 'm sure that the story, the sequence of events that ended in Harriet 's disappearance, started in Hedestad."," Teď jsem přesvědčený o tom, že příběh Harrietina zmizení začal o dost dříve v centru Hedestadu."
"shifts","shift","posouvá","posouvat","impf"," That shifts the perspective. """," To posouvá perspektivu jinam. """
"smelled","smell","ucítil","ucítit","pf"," Then he smelled coffee and saw Salander through the kitchen window."," Poté ucítil vůni kávy a kuchyňským oknem zahlédl Lisbeth Salanderovou."
"saw","see","zahlédl","zahlédnout","pf"," Then he smelled coffee and saw Salander through the kitchen window."," Poté ucítil vůni kávy a kuchyňským oknem zahlédl Lisbeth Salanderovou."
"heard","hear","zaslechla","zaslechnout","pf"," She heard him come in the front door and turned towards him."," Lisbeth zaslechla Mikaela v předsíni a obrátila se k němu."
"turned","turn","obrátila","obrátit","pf"," She heard him come in the front door and turned towards him."," Lisbeth zaslechla Mikaela v předsíni a obrátila se k němu."
"stiffened","stiffen","ztuhla","ztuhnout","pf"," She stiffened."," Okamžitě ztuhla."
"said","say","říct","říci","pf"," "" It 's bleeding like hell, but it 's not dangerous, "" Blomkvist said before she could ask."," "" Je to malá ranka, strašně krvácí, ale nic to není, "" ubezpečil ji Mikael, než Lisbeth stačila cokoli říct."
"take","take","dostat","dostat","pf"," You can also take the money in cash in a suitcase, so it 's up to you whether you want to report the income to the tax authorities. """," Také je můžete dostat v hotovosti v cestovní tašce, takže záleží jen na vás, jestli tento příjem budete chtít přiznat finančnímu úřadu. """
"want","want","chtít","chtít","impf"," You can also take the money in cash in a suitcase, so it 's up to you whether you want to report the income to the tax authorities. """," Také je můžete dostat v hotovosti v cestovní tašce, takže záleží jen na vás, jestli tento příjem budete chtít přiznat finančnímu úřadu. """
"slept","sleep","Spala","spát","impf"," She had slept with her back to him and with his arm tucked around her breasts."," Spala zády k němu a Mikael jí objímal paží kolem prsou."
"said","say","prohlásil","prohlásit","pf"," "" Listen, it 's O.K., "" he said."," "" No tak, nic se nestalo, "" prohlásil Mikael."
"need","need","potřebuju","potřebovat","impf"," A paid sabbatical in Hedestad might be exactly what I need. """," Placená dovolená v Hedestadu je asi přesně to, co potřebuju. """
"get","get","dostanu","dostat","pf"," But I 'm going to get 2, 4 million for sitting on my backside for a year, and I wo n't be wasting my time."," Ale dostanu 2, 4 milionu za to, že budu sedět na zadku, a budu mít něco na práci."
"sitting","sit","sedět","sedět","impf"," But I 'm going to get 2, 4 million for sitting on my backside for a year, and I wo n't be wasting my time."," Ale dostanu 2, 4 milionu za to, že budu sedět na zadku, a budu mít něco na práci."
"remember","remember","nevzpomínal","vzpomínat","impf"," He could not remember if he had lost consciousness, but he was disoriented."," Nebyl si jist tím, zda byl v bezvědomí, ale připadal si dezorientovaný a nevzpomínal si, co se vlastně stalo."
"lying","lie","ležel","ležet","impf"," When he slowly regained control over his body he discovered that he was lying naked on his bed, his wrists in handcuffs and his legs spread painfully apart."," Když pak opět pomalu nabyl kontroly nad svým tělem, ležel na zádech ve vlastní posteli s připoutanými zápěstími a roztaženýma nohama."
"touched","touch","zasáhly","zasáhnout","pf"," He had stinging burn marks where electrodes had touched his body."," V místě, kde ho zasáhly elektrody, měl bolestivé popáleniny."
"pulled","pull","přitáhla","přitáhnout","pf"," Salander had pulled the cane chair over and was patiently waiting, her boots resting on the bed as she smoked a cigarette."," Lisbeth Salanderová si k pelesti přitáhla ratanovou židli, trpělivě odpočívala s nohama nahoře a pokuřovala cigaretu."
"resting","rest","odpočívala","odpočívat","impf"," Salander had pulled the cane chair over and was patiently waiting, her boots resting on the bed as she smoked a cigarette."," Lisbeth Salanderová si k pelesti přitáhla ratanovou židli, trpělivě odpočívala s nohama nahoře a pokuřovala cigaretu."
"want","want","Chci","chtít","impf"," I only want to borrow it, and I need it tomorrow. """," Chci si jen vypůjčit 120 000, a potřebuju ty prachy zítra ráno. """
"borrow","borrow","vypůjčit","vypůjčit","pf"," I only want to borrow it, and I need it tomorrow. """," Chci si jen vypůjčit 120 000, a potřebuju ty prachy zítra ráno. """
"want","want","potřebuju","potřebovat","impf"," I only want to borrow it, and I need it tomorrow. """," Chci si jen vypůjčit 120 000, a potřebuju ty prachy zítra ráno. """
"need","need","potřebuju","potřebovat","impf"," I only want to borrow it, and I need it tomorrow. """," Chci si jen vypůjčit 120 000, a potřebuju ty prachy zítra ráno. """
"need","need","potřebuješ","potřebovat","impf"," "" I 'll be happy to go to the bank with you today and lend you the amount you need."," "" Sally, klidně s tebou dnes zajdu do banky a dostaneš peníze, které potřebuješ."
"replied","reply","odvětila","odvětit","pf"," "" On Walpurgis night, "" she replied."," "" Na Valpuržinu noc, "" odvětila Lisbeth."
"concluded","conclude","zakončil","zakončit","pf"," She did not have the "" right attitude "", he concluded, and was about to tell her that it would probably be a good idea if she looked for employment with another firm that could make better use of her skills."," Až ve chvíli, kdy Armanskij svou řeč zakončil tím, že Salanderové chybí správný přístup, a musí jí proto oznámit, aby se poohlédla po místě v nějakém jiném podniku, který bude moci lépe využít její schopnosti, ho Lisbeth uprostřed věty přerušila."
"tell","tell","oznámit","oznámit","pf"," She did not have the "" right attitude "", he concluded, and was about to tell her that it would probably be a good idea if she looked for employment with another firm that could make better use of her skills."," Až ve chvíli, kdy Armanskij svou řeč zakončil tím, že Salanderové chybí správný přístup, a musí jí proto oznámit, aby se poohlédla po místě v nějakém jiném podniku, který bude moci lépe využít její schopnosti, ho Lisbeth uprostřed věty přerušila."
"want","want","chcete","chtít","impf"," "" You know, if you just want an office serf you can get one from the temp. agency."," "" Hele, pokud chcete nějakého hlídače, tak si skákněte na pracák."
"knocked","knock","zaklepal","zaklepat","pf"," Then he made his familiar circuit and knocked on the door of Cecilia Vanger 's house."," Pak zaklepal u Cecílie Vangerové."
"expected","expect","očekává","očekávat","impf"," He was n't sure what he expected."," Nebyl si jist tím, co vlastně očekává."
"asked","ask","zeptala","zeptat","pf"," She too asked if he had escaped, and he explained the situation."," I Cecílie se Mikaela zeptala, jestli z vězení utekl, a ten jí vysvětlil, jak to všechno bylo."
"escaped","escape","utekl","utéci","pf"," She too asked if he had escaped, and he explained the situation."," I Cecílie se Mikaela zeptala, jestli z vězení utekl, a ten jí vysvětlil, jak to všechno bylo."
"explained","explain","vysvětlil","vysvětlit","pf"," She too asked if he had escaped, and he explained the situation."," I Cecílie se Mikaela zeptala, jestli z vězení utekl, a ten jí vysvětlil, jak to všechno bylo."
"needed","need","potřeboval","potřebovat","impf"," But to be honest, I needed to get away from Stockholm, and Hedestad cropped up at the right moment."," Ale upřímně řečeno, potřeboval jsem vypadnout ze Stockholmu a Hedestad se vynořil v tom správném okamžiku."
"think","think","myslím","myslet","impf"," At least I think so."," Alespoň myslím."
"pretend","pretend","předstírat","předstírat","impf"," I ca n't pretend that the court case never happened."," Nemůžu předstírat, že ten soud neproběhl."
"going","go","Půjdu","jít","impf"," And anyway, I 'm going to have to go to prison. """," Půjdu do vězení. """
"go","go","Půjdu","jít","impf"," And anyway, I 'm going to have to go to prison. """," Půjdu do vězení. """
"appeal","appeal","odvolat","odvolat","pf"," "" Can you appeal? """," "" Nemůžete se odvolat? """
"glanced","glance","pohlédl","pohlédnout","pf"," Vanger glanced at his watch."," Martin Vanger pohlédl na své náramkové hodinky."
"murdered","murder","Zavražděna","zavraždit","pf"," She had been murdered somewhere else and her body dumped there."," Zavražděna byla na nějakém jiném místě a pak ji vrah odtáhl sem. """
"read","read","Četla","číst","impf"," I read the pathologist 's report."," Četla jsem zprávu z patologie."
"tortured","torture","Mučil","mučit","impf"," She was tortured with fire."," Mučil ji ohněm."
"burned","burn","pálil","pálit","impf"," Her hands and breasts were atrociously burned, and she had been burned repeatedly at various spots all over her body."," Měla těžké popáleniny na rukou a prsou, vrah ji pálil postupně na různých místech po celém těle."
"burned","burn","pálil","pálit","impf"," Her hands and breasts were atrociously burned, and she had been burned repeatedly at various spots all over her body."," Měla těžké popáleniny na rukou a prsou, vrah ji pálil postupně na různých místech po celém těle."
"avoided","avoid","Vyhnula","vyhnout","pf"," She avoided Berger 's gaze and went out to put on some coffee."," Vyhnula se Eričině pohledu a odešla do kuchyň postavit na kávu."
"went","go","odešla","odejít","pf"," She avoided Berger 's gaze and went out to put on some coffee."," Vyhnula se Eričině pohledu a odešla do kuchyň postavit na kávu."
"put","put","postavit","postavit","pf"," She avoided Berger 's gaze and went out to put on some coffee."," Vyhnula se Eričině pohledu a odešla do kuchyň postavit na kávu."
"caught","catch","přistihl","přistihnout","pf"," New green shoots were appearing, and Blomkvist caught himself humming the old song of spring, "" Blossom Time is Coming ""."," Příroda se rychle zazelenala a Mikael se přistihl, jak si pobrukuje Přišlo jaro do vsi."
"appearing","appear","Přišlo","přijít","pf"," New green shoots were appearing, and Blomkvist caught himself humming the old song of spring, "" Blossom Time is Coming ""."," Příroda se rychle zazelenala a Mikael se přistihl, jak si pobrukuje Přišlo jaro do vsi."
"Coming","come","Přišlo","přijít","pf"," New green shoots were appearing, and Blomkvist caught himself humming the old song of spring, "" Blossom Time is Coming ""."," Příroda se rychle zazelenala a Mikael se přistihl, jak si pobrukuje Přišlo jaro do vsi."
"left","leave","opustila","opustit","pf"," It was Monday and Berger had left early."," Erika Mikaela políbila na tvář a v pondělí časně ráno opustila ostrov."
"called","call","říkali","říkat","impf"," At the local pub he ate roast mutton and downed three "" schooners "" along with some locals who all called him "" mate ""."," V místní hospodě si dal skopový steak a vypil tři pinty piva s místními štamgasty, kteří mu říkali "" kámo "" a mluvili s legračním přízvukem."
"called","call","zavolal","zavolat","pf"," Last thing before he went to bed he called Berger in New York."," Než usnul, zavolal Erice Bergerové do New Yorku."
"presume","presume","předpokládám","předpokládat","impf"," "" And I presume you think it 's a senseless undertaking."," "" A předpokládám, že podle vašeho názoru je to naprostý nesmysl."
"think","think","předpokládám","předpokládat","impf"," "" And I presume you think it 's a senseless undertaking."," "" A předpokládám, že podle vašeho názoru je to naprostý nesmysl."
"answer","answer","odpovídat","odpovídat","impf"," No, you do n't have to answer that."," Ne, nemusíte odpovídat."
"said","say","prohlásila","prohlásit","pf"," "" I have no opinion on the matter, "" Berger said diplomatically."," "" Na tuto věc nemám žádný názor, "" prohlásila diplomaticky Erika."
"turned","turn","obrátil","obrátit","pf"," He turned to Blomkvist."," Henrik se obrátil k Mikaelovi."
"found","find","našel","najít","pf"," Have you found anything at all that might take us forward? """," Tak povídejte - našel jste něco, co nám předtím ušlo? """
"avoided","avoid","vyhnul","vyhnout","pf"," Blomkvist avoided meeting Vanger 's gaze."," Mikael se vyhnul Henrikově pohledu."
"means","mean","znamená","znamenat","impf"," So that means the taxpayers got nothing at all for putting up the cash."," Takže to znamená, že na daňové poplatníky za ty prachy, které dali dohromady, žádné výhody nezbyly."
"putting","put","dali","dát","pf"," So that means the taxpayers got nothing at all for putting up the cash."," Takže to znamená, že na daňové poplatníky za ty prachy, které dali dohromady, žádné výhody nezbyly."
"got","get","dostal","dostat","pf"," Wennerström got sixty million, and invested fifty-four million of it."," Wennerström dostal šedesát milionů, z toho padesát čtyři milionů investoval."
"sent","send","poslal","poslat","pf"," "" When it became clear that the A.I.A. project was going to be investigated, Wennerström sent a cheque for six million to A.I.A. for the difference."," "" Ve stejné chvíli, kdy bylo jasné, že projekty SIB budou podrobeny kontrole, poslal Wennerström SIB šek na šest milionů, aby zaplatil rozdíl."
"kept","keep","nechal","nechat","pf"," The only thing he kept to himself was Cecilia Vanger 's face in Harriet 's window."," Jedinná informace, kterou si nechal pro sebe, byla tvář Cecílie Vangerové v Harrietině okně."
"talk","talk","promluvit","promluvit","pf"," He had to talk to her before he put her in a position where she might be suspected of something."," Chtěl si s ní promluvit předtím, než ji začne z něčeho podezírat."
"suspected","suspect","podezírat","podezírat","impf"," He had to talk to her before he put her in a position where she might be suspected of something."," Chtěl si s ní promluvit předtím, než ji začne z něčeho podezírat."
"doing","do","jde","jít","impf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"break","break","porušit","porušit","pf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"acting","act","jedná","jednat","impf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"doing","do","jedná","jednat","impf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"wants","want","chce","chtít","impf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"break","break","přestal","přestat","pf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"stop","stop","přestal","přestat","pf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"leave","leave","přestal","přestat","pf"," But the thing is, I have a contract with Henrik Vanger that I ca n't break, and Martin is acting on behalf of someone up here who wants me to stop what I am doing and leave town."," Ale jde o to, že jsem uzavřel smlouvu s Henrikem Vangerem, kterou nesmím porušit, a Martin jedná na popud jedné místní osoby, která chce, abych přestal pátrat a zmizel z vesnice."
"get","get","dostat","dostat","pf"," So his proposal amounts to an attempt to get rid of me. """," Takže jeho návrh je vlastně pokusem dostat mě odsud. """
"see","see","Rozumím","rozumět","impf"," "" I see. """," "" Rozumím. """
"finished","finish","dokončím","dokončit","pf"," "" Say hi to Erika and tell her I 'll come back to Stockholm when I 'm finished here."," "" Pozdravuj Eriku a vyřiď jí, že se do Stockholmu vrátím, až tady dokončím svou práci."
"understand","understand","Rozumím","rozumět","impf"," "" I understand."," "" Rozumím."
"gone","go","chodí","chodit","impf"," I do n't suppose there 's much difference between a prison and a cloister, and people have always gone to cloisters for self-reflection. """," Podle mě není moc velký rozdíl mezi vězením a klášterem, a do kláštera chodí lidé proto, aby se mohli rozvíjet. """
"hope","hope","Doufám","doufat","impf"," I hope it has n't been a problem for you, your father being a gaolbird. """," Doufám, že nemáš žádné problémy kvůli tomu, žes měla tátu v base. """
"believe","believe","věří","věřit","impf"," I 'm proud of you, and I never miss a chance to brag about the fact that you went to prison for what you believe in. """," Jsem na tebe pyšná, a kdykoli byla příležitost, chlubila jsem se tím, že se můj táta nechal zavřít za něco, čemu věří. """
"Believe","believe","Věří","věřit","impf"," "" Believe in? """," "" Věří? """
"saw","see","Viděla","vidět","impf"," "" I saw Erika Berger on T.V. """," "" Viděla jsem v televizi Eriku Bergerovou. """
"think","think","přemýšlel","přemýšlet","impf"," He paused to think for a moment."," Morell chvilku přemýšlel."
"takes","take","trvá","trvat","impf"," For the closest family it takes longer, but for the most part, to some degree, they too get over their grieving and despair."," Nejbližším členům rodiny to trvá déle, ale i oni ten smutek a zoufalství překonají."
"go","go","jde","jít","impf"," Life has to go on, it does go on."," Život jde dál."
"does","do","jde","jít","impf"," Life has to go on, it does go on."," Život jde dál."
"go","go","jde","jít","impf"," Life has to go on, it does go on."," Život jde dál."
"looking","look","hleděla","hledět","impf"," She was looking at Martin Vanger without expression."," Lisbeth bezvýrazně hleděla na Martina Vangera."
"see","see","neviděl","vidět","impf"," He could not see the look on Martin 's face, but he could almost physically feel the shock when he turned around."," Mikael neviděl Martinův výraz, ale téměř fyzicky cítil jeho šok, když se otočil jako holub na báni."
"feel","feel","cítil","cítit","impf"," He could not see the look on Martin 's face, but he could almost physically feel the shock when he turned around."," Mikael neviděl Martinův výraz, ale téměř fyzicky cítil jeho šok, když se otočil jako holub na báni."
"turned","turn","otočil","otočit","pf"," He could not see the look on Martin 's face, but he could almost physically feel the shock when he turned around."," Mikael neviděl Martinův výraz, ale téměř fyzicky cítil jeho šok, když se otočil jako holub na báni."
"left","leave","nechal","nechat","pf"," Then Martin reached for the pistol he had left on the stool."," Poté se Martin Vanger natáhl po pistoli, kterou nechal na židli."
"took","take","udělala","udělat","pf"," Salander took three swift strides forward and swung a golf club she had hidden at her side."," Lisbeth Salanderová udělala tři rychlé kroky dopředu a zamávala golfovou holí, kterou dosud schovávala."
"hidden","hide","schovávala","schovávat","impf"," Salander took three swift strides forward and swung a golf club she had hidden at her side."," Lisbeth Salanderová udělala tři rychlé kroky dopředu a zamávala golfovou holí, kterou dosud schovávala."
"hit","hit","zasáhlo","zasáhnout","pf"," The iron flew in a wide arc and hit Martin on the collarbone near his shoulder."," Železo opsalo široký oblouk a zasáhlo Martina do klíční kosti."
"loosened","loosen","Povolila","povolit","pf"," She loosened his tie, pulled off his shoes, and drew a cover over him."," Povolila mu uzel na kravatě, sundala boty a přikryla ho."
"washed","wash","omyla","omýt","pf"," She wiped the bottle clean, she washed the glasses in the bathroom and wiped them off too before going back to her room."," V koupelně omyla a utřela sklenky a poté pokoj opustila."
"wiped","wipe","utřela","utřít","pf"," She wiped the bottle clean, she washed the glasses in the bathroom and wiped them off too before going back to her room."," V koupelně omyla a utřela sklenky a poté pokoj opustila."
"wiped","wipe","utřela","utřít","pf"," She wiped the bottle clean, she washed the glasses in the bathroom and wiped them off too before going back to her room."," V koupelně omyla a utřela sklenky a poté pokoj opustila."
"trust","trust","důvěřovat","důvěřovat","impf"," He had Frode 's permission to hire her, and to do that he had to be able to trust her completely."," Frode mu dal svolení k tomu, aby jí nabídl práci, a on jí tedy musí plně důvěřovat."
"told","tell","pověděl","povědět","pf"," He told her everything about Cecilia Vanger and that he had found her face in Harriet 's window."," Mikael také Lisbeth pověděl o Cecílii Vangerové a o tom, jak objevil její tvář v Harrietině okně."
"found","find","objevil","objevit","pf"," He told her everything about Cecilia Vanger and that he had found her face in Harriet 's window."," Mikael také Lisbeth pověděl o Cecílii Vangerové a o tom, jak objevil její tvář v Harrietině okně."
"associated","associate","spojoval","spojovat","impf"," But he was still far from believing that she could be in any way associated with a murderer who was active when she was still a young woman."," Ale stále byl ještě dalek toho, aby Cecílii spojoval s vrahem, který byl aktivní už v době, kdy byla malá."
"give","give","podal","podat","pf"," Late in the evening Frode came to see him and give him the details about Henrik Vanger 's condition."," Pozdě večer za Mikaelem zašel Dirch Frode, aby mu podal obšírný popis Henrikova stavu."
"asked","ask","zeptal","zeptat","pf"," "" Why did you let go of the newspapers you owned? "" Blomkvist asked."," "" Proč jste ty noviny pustili? "" zeptal se Mikael."
"needed","need","potřebovali","potřebovat","impf"," When we needed to tighten the budget, it was one of the first assets that we sold."," Když jsme potřebovali snížit rozpočet, noviny byly v sedmdesátých letech jednou z prvních nabídek k prodeji."
"run","run","řídit","řídit","impf"," But I know what it takes to run a publication ..."," Ale vím, co to znamená řídit časopis ..."
"directed","direct","namířena","namířit","pf"," This was directed at Erika."," Otázka byla namířena k Erice, ta pokrčila obočí a gestem Vangerovi naznačila, aby pokračoval."
"woke","wake","vzbudil","vzbudit","pf"," Blomkvist woke with a start at 5.00 in the morning, scrabbling at his neck to get rid of the noose."," Mikael se s trhnutím vzbudil kolem páté hodiny ranní a hmatal si po hrdle, aby odstranil smyčku."
"came","come","přišla","přijít","pf"," Salander came in and took hold of his hands, keeping him still."," Lisbeth k němu přišla, pevně ho držela za ruce a uklidňovala ho."
"keeping","keep","držela","držet","impf"," Salander came in and took hold of his hands, keeping him still."," Lisbeth k němu přišla, pevně ho držela za ruce a uklidňovala ho."
"opened","open","otevřel","otevřít","pf"," He opened his eyes and looked at her blearily."," Mikael otevřel oči a roztržitě na ni pohlédl."
"looked","look","pohlédl","pohlédnout","pf"," He opened his eyes and looked at her blearily."," Mikael otevřel oči a roztržitě na ni pohlédl."
"played","play","hraješ","hrát","impf"," "" I did n't know that you played golf, "" he said, closing his eyes again."," "" Nevěděl jsem, že hraješ golf, "" zamumlal a znovu zavřel oči."
"closing","close","zavřel","zavřít","pf"," "" I did n't know that you played golf, "" he said, closing his eyes again."," "" Nevěděl jsem, že hraješ golf, "" zamumlal a znovu zavřel oči."
"sat","sit","sedět","sedět","impf"," She sat with him for a couple of minutes until she was sure he was asleep."," Lisbeth u něj zůstala ještě několik minut sedět, dokud si nebyla jistá, že znovu usnul."
"spoke","speak","mluvili","mluvit","impf"," The Burmans spoke in a distinct Norsjö dialect to each other, and Blomkvist occasionally had difficulty understanding what they were saying."," Manželé mezi sebou mluvili silným místním dialektem a Mikaelovi občas dělalo potíže jim rozumět."
"saying","say","mluvili","mluvit","impf"," The Burmans spoke in a distinct Norsjö dialect to each other, and Blomkvist occasionally had difficulty understanding what they were saying."," Manželé mezi sebou mluvili silným místním dialektem a Mikaelovi občas dělalo potíže jim rozumět."
"understanding","understand","rozumět","rozumět","impf"," The Burmans spoke in a distinct Norsjö dialect to each other, and Blomkvist occasionally had difficulty understanding what they were saying."," Manželé mezi sebou mluvili silným místním dialektem a Mikaelovi občas dělalo potíže jim rozumět."
"said","say","prohlásil","prohlásit","pf"," "" But you 're quite right that it 's a sticker from the carpentry shop, "" her husband said."," "" Ale máte naprostou pravdu, je to nálepka z truhlárny, "" prohlásil manžel."
"recognise","recognise","poznal","poznat","pf"," "" That was clever of you to recognise it."," "" To od vás bylo mazané, že jste ji poznal."
