"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"understood","understand","rozuměj","rozumět","impf"," I did it all clearly and articulately, hoping that the goons from the international assistance brigade understood enough German to be taken in."," Vyslovoval jsem vše artikulovaně a jasně, doufaje, že ksichty internacionální pomoci rozuměj německy."
"worked","work","dělal","dělat","impf"," He worked for a while in the mines but then they let him join the Party so now he 's teaching again."," Von dělal v dolech a vzali ho do Strany tak zase učí."
"teaching","teach","učí","učit","impf"," He worked for a while in the mines but then they let him join the Party so now he 's teaching again."," Von dělal v dolech a vzali ho do Strany tak zase učí."
"sitting","sit","sedí","sedět","impf"," The Fitzgeraldesque Irene Svensson is sitting beside me in an appropriate sailing jacket and white pantaloons and, as always, like Nicole, she stands out from the blue-jeaned uniformity around her."," Aplikovaný Fitzgerald Irena Svenssonová sedí v námořnickém sáčku přiměřeném situaci a v bílých pantalónech vedle mě a jako vždy se jako Nicole liší od uniformy texasek."
"wearing","wear","má","mít","impf"," She is wearing a captain 's cap atop her Vidal Sassoon haircut."," Na vlasech Vidal Sassoon má kapitánskou čepici."
"seen","see","viděli","vidět","impf"," We also seen a film by J. Wensel, who shot a film for you about them girls."," Také zme viděli film J. Wenzela čo aj Těbe nakrútil film o tých dievčatoch."
"called","call","volal","volat","impf"," This one was called Feet in the Mud and it was ineresting, about the working class and optimistik."," Tento sa volal Nohami v blate a bol zaujímavý, o robotnickej triedě, optimistický."
"gave","give","uvedl","uvést","pf"," "" That, at least, was the name he gave."," "" To jméno mi aspoň uvedl."
"heard","hear","Vyslechl","vyslechnout","pf"," He heard me out, frowned somewhat, thought for a while, and then the telephone on his desk rang."," Vyslechl mě, poněkud se zamračil, chvíli přemýšlel, pak mu na stole zazvonil telefon."
"thought","think","přemýšlel","přemýšlet","impf"," He heard me out, frowned somewhat, thought for a while, and then the telephone on his desk rang."," Vyslechl mě, poněkud se zamračil, chvíli přemýšlel, pak mu na stole zazvonil telefon."
"rang","ring","zazvonil","zazvonit","pf"," He heard me out, frowned somewhat, thought for a while, and then the telephone on his desk rang."," Vyslechl mě, poněkud se zamračil, chvíli přemýšlel, pak mu na stole zazvonil telefon."
"put","put","neřekl","říci","pf"," He picked it up, put it to his ear, said nothing, hung up and asked me to repeat everything. """," Zvedl jej, poslouchal, neřekl nic, položil sluchátko a vyzval mě, abych všechno opakoval znovu. """
"said","say","neřekl","říci","pf"," He picked it up, put it to his ear, said nothing, hung up and asked me to repeat everything. """," Zvedl jej, poslouchal, neřekl nic, položil sluchátko a vyzval mě, abych všechno opakoval znovu. """
"put","put","položil","položit","pf"," He picked it up, put it to his ear, said nothing, hung up and asked me to repeat everything. """," Zvedl jej, poslouchal, neřekl nic, položil sluchátko a vyzval mě, abych všechno opakoval znovu. """
"asked","ask","vyzval","vyzvat","pf"," He picked it up, put it to his ear, said nothing, hung up and asked me to repeat everything. """," Zvedl jej, poslouchal, neřekl nic, položil sluchátko a vyzval mě, abych všechno opakoval znovu. """
"repeat","repeat","opakoval","opakovat","impf"," He picked it up, put it to his ear, said nothing, hung up and asked me to repeat everything. """," Zvedl jej, poslouchal, neřekl nic, položil sluchátko a vyzval mě, abych všechno opakoval znovu. """
"said","say","řekl","říci","pf"," "" You wo n't find it there, "" I said, turning around for the last time."," "" Tohle tam neni, "" řekl jsem, a naposled jsem se otočil."
"turning","turn","otočil","otočit","pf"," "" You wo n't find it there, "" I said, turning around for the last time."," "" Tohle tam neni, "" řekl jsem, a naposled jsem se otočil."
"asked","ask","zeptala","zeptat","pf"," "" Could you cut me out of that one? "" asked Alena, "" and put me back from the first picture? """," "" Moh bys mě vodstříhnout? "" zeptala se Alena, "" A dát mě tam z tý první fotky? """
"put","put","dát","dát","pf"," "" Could you cut me out of that one? "" asked Alena, "" and put me back from the first picture? """," "" Moh bys mě vodstříhnout? "" zeptala se Alena, "" A dát mě tam z tý první fotky? """
"said","say","řekl","říci","pf"," "" Nothing easier, "" I said."," "" Maličkost, "" řekl jsem."
"said","say","pravila","pravit","pf"," "" Just put her legs there, "" said Irena."," "" Dej tam ty její nohy, "" pravila Irena."
"doing","do","děláš","dělat","impf"," What are you doing? """," "" Co to děláš? """
"experienced","experience","Poznal","poznat","pf"," He has experienced goose-flesh socialism on his own skin."," Poznal na vlastní kůži socialismus s husí kůží."
"induce","induce","přiměl","přimět","pf"," To induce the bald deserter to break the cuckoo-clock as well, I point out :"," Abych plešatce přiměl rozbít ještě kukačky, podotknu :"
"break","break","rozbít","rozbít","pf"," To induce the bald deserter to break the cuckoo-clock as well, I point out :"," Abych plešatce přiměl rozbít ještě kukačky, podotknu :"
"register","register","zaznamenávám","zaznamenávat","impf"," Entia non sunt multiplicanda praeter necessitatem, and when I register a murderous look I add :"," Entia non sunt multiplicanda praeter necessitatem, a když zaznamenávám vražedný pohled, dodám :"
"add","add","dodám","dodat","pf"," Entia non sunt multiplicanda praeter necessitatem, and when I register a murderous look I add :"," Entia non sunt multiplicanda praeter necessitatem, a když zaznamenávám vražedný pohled, dodám :"
"seems","seem","Zdá","zdát","impf"," It seems to me that this applies precisely to Vetvicka."," Zdá se mi, že přesně to platí o Větvičkovi."
"joined","join","přidal","přidat","pf"," Nejezchleba jumped down from his seat and joined me."," Nejezchleba seskočil ze svého trůnu a přidal se ke mně."
"going","go","Deš","jít","impf"," "" Are you going for your pay packet? """," "" Deš si pro vejplatu? """
"handing","hand","dávaj","dávat","impf"," "" D'you mean they 're still handing out pay? """," "" Copak eště dávaj? """
"locked","lock","zavřít","zavřít","pf"," "" I 'd have you locked up till hell froze over! "" cries the rotund man gleefully."," "" Dal bych vás zavřít, až byste byl černej! "" jásá muž - koule."
"lay","lie","Ležel","ležet","impf"," I lay in a large ward in the surgical wing along with two skiers with broken legs, two appendectomy cases and one accident victim, brought in when the methanol tank on his car exploded."," Ležel jsem na chirurgii ve velkém pokoji, byli tam ještě dva lyžaři se zlomenýma nohama, dvě slepá střeva a jedna bouračka, jíž explodovala nádrž s dřevoplynem."
"speaks","speak","promluvil","promluvit","pf"," Now, in private, he speaks from the heart."," Nyní, v soukromí, však promluvil od srdce :"
"read","read","Čtu","číst","impf"," I read Holan :"," Čtu si Holana :"
"say","say","neříkejte","říkat","impf"," And never say that the poet hyperbolizes."," A neříkejte, že básník všechno zveličuje."
"said","say","řekl","říci","pf"," "" More bullshit, "" said Filipec."," "" Zase kecáš, "" řekl Filipec."
"held","hold","vydržet","vydržet","pf"," "" So the one who ate all the rest of them must 've held out if he had so much meat down there. """," "" Ten, co je všechny sežral, musel přeci vydržet, dyž tam měl tolik masa. """
"held","hold","měl","mít","impf"," "" So the one who ate all the rest of them must 've held out if he had so much meat down there. """," "" Ten, co je všechny sežral, musel přeci vydržet, dyž tam měl tolik masa. """
"suggested","suggest","navrhl","navrhnout","pf"," "" Maybe he was a vegetarian, "" I suggested."," "" Třeba byl vegetarián, "" navrhl jsem."
"said","say","pravil","pravit","pf"," "" Rot, "" said Kos."," "" Blbost, "" pravil Kos."
"go","go","dou","jít","impf"," "" When you 're dying of hunger, principles go to hell."," "" Dyž někdo chcípe hladem, dou zásady do hajzlu."
"gave","give","dal","dát","pf"," "" I gave you both by mistake. """," Já jsem vám omylem dal oba dva. """
"saw","see","Spatřil","spatřit","pf"," I saw Nadia, now only in my mind, sitting by the tiny cottage window looking out over the hillside towards the white stone cross, but I no longer appeared on that bare line between heaven and earth, beside the cross, and the cross materialized out of autumn mists and then poked out of deep, undefiled drifts, and snowdrops bloomed at its foot, and the sun-blessed mountain grass billowed around it and then, once more, the mists enshrouded it and the snow diminished it."," Spatřil jsem Naďu, už jenom v duchu, jak vysedává za mrňavým okénkem chalupy, vyhlíží přes stráň k bílému kamennému kříži, ale já se na té holé čáře mezi nebem a zemí, vedle kříže neobjevuju, a kříž se tyčí z podzimní mlhy, pak z vysokých netknutých závějí, potom kolem něho kvetou sněženky, pak se vlní sluncem sežehnutá horská tráva, opět jej zahalují mlhy a nakonec zase zkracuje sníh."
"looking","look","vyhlíží","vyhlížet","impf"," I saw Nadia, now only in my mind, sitting by the tiny cottage window looking out over the hillside towards the white stone cross, but I no longer appeared on that bare line between heaven and earth, beside the cross, and the cross materialized out of autumn mists and then poked out of deep, undefiled drifts, and snowdrops bloomed at its foot, and the sun-blessed mountain grass billowed around it and then, once more, the mists enshrouded it and the snow diminished it."," Spatřil jsem Naďu, už jenom v duchu, jak vysedává za mrňavým okénkem chalupy, vyhlíží přes stráň k bílému kamennému kříži, ale já se na té holé čáře mezi nebem a zemí, vedle kříže neobjevuju, a kříž se tyčí z podzimní mlhy, pak z vysokých netknutých závějí, potom kolem něho kvetou sněženky, pak se vlní sluncem sežehnutá horská tráva, opět jej zahalují mlhy a nakonec zase zkracuje sníh."
"bloomed","bloom","kvetou","kvést","impf"," I saw Nadia, now only in my mind, sitting by the tiny cottage window looking out over the hillside towards the white stone cross, but I no longer appeared on that bare line between heaven and earth, beside the cross, and the cross materialized out of autumn mists and then poked out of deep, undefiled drifts, and snowdrops bloomed at its foot, and the sun-blessed mountain grass billowed around it and then, once more, the mists enshrouded it and the snow diminished it."," Spatřil jsem Naďu, už jenom v duchu, jak vysedává za mrňavým okénkem chalupy, vyhlíží přes stráň k bílému kamennému kříži, ale já se na té holé čáře mezi nebem a zemí, vedle kříže neobjevuju, a kříž se tyčí z podzimní mlhy, pak z vysokých netknutých závějí, potom kolem něho kvetou sněženky, pak se vlní sluncem sežehnutá horská tráva, opět jej zahalují mlhy a nakonec zase zkracuje sníh."
"appeared","appear","neobjevil","objevit","pf"," And I never appeared."," A já se neobjevil."
"thinking","think","myslel","myslet","impf"," I squirmed uneasily on the bed, thinking of Nadia 's bare belly, of the snow-covered hillside and the cottage, and of Marie."," Házel jsem sebou v posteli, myslel jsem na Nadino bříško, potom na zasněženou stráň a chaloupku a na Marii."
"reached","reach","sáhla","sáhnout","pf"," Then she turned on the lights, came over to my bed, reached under her apron and brought out a letter in a blue official envelope."," Pak rozsvítila, přistoupila k mé posteli, sáhla pod zástěru a vyndala psaní v modré úřední obálce."
"brought","bring","přines","přinést","pf"," "" The postman brought you this! """," "" Tohle vám přines pan listonoš! """
"turned","turn","otočil","otočit","pf"," Then he turned to me again and held out his large hand."," Potom se zas otočil ke mně a napřáhl širokou dlaň."
"looked","look","hleděly","hledět","impf"," The wide eyes looked straight into mine, and I could see nothing encoded in them."," Buličí oči mi hleděly rovnou do očí, ale nebyl v tom žádný kód."
"see","see","hleděly","hledět","impf"," The wide eyes looked straight into mine, and I could see nothing encoded in them."," Buličí oči mi hleděly rovnou do očí, ale nebyl v tom žádný kód."
"gave","give","Podal","podat","pf"," I gave him my hand and immediately regretted it, for the bones cracked."," Podal jsem mu ruku, hned jsem toho litoval, ale hned zas jsem to přijal jako dovršení trestu."
"regretted","regret","litoval","litovat","impf"," I gave him my hand and immediately regretted it, for the bones cracked."," Podal jsem mu ruku, hned jsem toho litoval, ale hned zas jsem to přijal jako dovršení trestu."
"changed","change","nezměnilo","změnit","pf"," Nothing there had changed."," Nic se tu nezměnilo."
"remember","remember","Pamatuješ","pamatovat","impf"," Do you remember that notice board at Rupa 's in Kostelec?"," Pamatuješ se na tu skřínku u Rupy v Kostelci?"
"tell","tell","neřeknu","říci","pf"," I wo n't tell them that even literature becomes a whore, for in conditions of normalization everything and everyone becomes a whore, and out of solidarity the whore is forgiven."," Ach, já jim neřeknu, že i z literatury se stává kurva, neboť v podmínkách normalizace se stává ze všeho a ze všech a tak se jí ze solidarity odpustí."
"recall","recall","pamatuji","pamatovat","impf"," As far as I can recall, you only knew a few lines from Seifert and Nezval by heart and, if you do n't mind my saying so, it was their most banal work."," Pokud se pamatuji, uměls nazpaměť jenom pár veršů ze Seiferta a z Nezvala, a nebudeš - li se zlobit, právě těch nejbanálnějších."
"used","use","používal","používat","impf"," Undoubtedly you also used them for extra-poetic purposes."," Bezpochybys jich také používal k mimopoetickým účelům."
"looking","look","dívá","dívat","impf"," Dianne has already become faint and is looking merely vacant, hardly listening anymore."," Sheila už umdlela, jenom se dívá, nezdá se ani, že poslouchá."
"listening","listen","poslouchá","poslouchat","impf"," Dianne has already become faint and is looking merely vacant, hardly listening anymore."," Sheila už umdlela, jenom se dívá, nezdá se ani, že poslouchá."
"thinking","think","myslí","myslet","impf"," Irene is thinking her own thoughts."," Irena myslí na své."
"say","say","říkám","říkat","impf"," "" This vision, "" I say, "" is repeated at the end of the book about Master Kurtz, that terrible lord of the jungle, when Marlow rings the doorbell of Kurtz 's fiancée."," "" Tohle vidění, "" říkám, "" se opakuje v závěru knihy o strašném lesa pánu, panu Kurtzovi, když Marlow zazvoní u dveří Kurtzovy snoubenky ..."
"repeated","repeat","opakuje","opakovat","impf"," "" This vision, "" I say, "" is repeated at the end of the book about Master Kurtz, that terrible lord of the jungle, when Marlow rings the doorbell of Kurtz 's fiancée."," "" Tohle vidění, "" říkám, "" se opakuje v závěru knihy o strašném lesa pánu, panu Kurtzovi, když Marlow zazvoní u dveří Kurtzovy snoubenky ..."
"rings","ring","zazvoní","zazvonit","pf"," "" This vision, "" I say, "" is repeated at the end of the book about Master Kurtz, that terrible lord of the jungle, when Marlow rings the doorbell of Kurtz 's fiancée."," "" Tohle vidění, "" říkám, "" se opakuje v závěru knihy o strašném lesa pánu, panu Kurtzovi, když Marlow zazvoní u dveří Kurtzovy snoubenky ..."
"believe","believe","věř","věřit","impf"," But believe me, Daniel, "" and again she places her hand on the back of mine."," Ale věř mi, Daniel, "" znovu mi položí ruku na hřbet mojí ruky."
"places","place","položí","položit","pf"," But believe me, Daniel, "" and again she places her hand on the back of mine."," Ale věř mi, Daniel, "" znovu mi položí ruku na hřbet mojí ruky."
"remind","remind","Nepřipomínej","připomínat","impf"," Do n't remind me of it."," Nepřipomínej mi to."
"believe","believe","nevěříš","věřit","impf"," You do n't believe me, do you? """," Ty mi to nevěříš, viď? """
"look","look","Pohlédnu","pohlédnout","pf"," I look into her eyes."," Pohlédnu jí do očí."
"wanted","want","chtěl","chtít","impf"," Would he print a retraction in Rude Pravo, I wanted to know. """," Dáte potom do Rudého práva opravu? chtěl jsem vědět. """
"says","say","pravil","pravit","pf"," "" Exactly, "" says Dr. Toth."," "" Správně, "" pravil Dr. Tóth."
"ask","ask","požádá","požádat","pf"," "" For a while I had the distinct impression he was going to ask me to repeat everything once more, because he remained silent for a long time."," "" Chvíli jsem měl dojem, že mě znovu požádá, abych to opakoval, protože velmi dlouho mlčel."
"repeat","repeat","opakoval","opakovat","impf"," "" For a while I had the distinct impression he was going to ask me to repeat everything once more, because he remained silent for a long time."," "" Chvíli jsem měl dojem, že mě znovu požádá, abych to opakoval, protože velmi dlouho mlčel."
"talk","talk","nemluví","mluvit","impf"," "" And he does n't talk to him, he only listens."," "" A nemluví se s ním, naslouchá se mu."
"listens","listen","naslouchá","naslouchat","impf"," "" And he does n't talk to him, he only listens."," "" A nemluví se s ním, naslouchá se mu."
"aroused","arouse","vzbuzoval","vzbuzovat","impf"," Who in our time aroused severe exaltation in people?"," Kdo za našich časů vzbuzoval v lidech přísné nadšení."
"speak","speak","nemluvilo","mluvit","impf"," With whom did one not speak?"," S kým se nemluvilo?"
"listen","listen","naslouchalo","naslouchat","impf"," To whom did one only listen? """," Komu se naslouchalo? """
"come","come","přišly","přijít","pf"," This sequence of scenes naturally was an enormous source of amusement to both the skiers with broken thigh-bones, because they knew me and they knew all the girls who had come to visit."," Z celého scénosledu měli samozřejmě velkou zábavu oba lyžaři se zlomenými hnátami, protože mě znali a znali i všechny holky, které mě dnes přišly navštívit."
"visit","visit","navštívit","navštívit","pf"," This sequence of scenes naturally was an enormous source of amusement to both the skiers with broken thigh-bones, because they knew me and they knew all the girls who had come to visit."," Z celého scénosledu měli samozřejmě velkou zábavu oba lyžaři se zlomenými hnátami, protože mě znali a znali i všechny holky, které mě dnes přišly navštívit."
"irritated","irritate","štvala","štvát","impf"," The group irritated me."," Ta drbárna mě štvala."
"sat","sit","Sedl","sednout","pf"," He sat next to me, between Irena and me - deliberately, I imagine, for he was not as unobservant as he looked."," Sedl si vedle mě, mezi mě a Irenu, počítal jsem, že schválně, protože nebyl tak hloupý, jak vypadal."
"began","begin","začalo","začít","pf"," And then it began."," A potom to začalo."
"writing","write","zapisuje","zapisovat","impf"," Dianne is writing it all down furiously, and I only hope that she will not be able to read it later."," Sheila zběsile zapisuje, doufám jen, že to později nebude moci přečíst."
"hope","hope","doufám","doufat","impf"," Dianne is writing it all down furiously, and I only hope that she will not be able to read it later."," Sheila zběsile zapisuje, doufám jen, že to později nebude moci přečíst."
"read","read","přečíst","přečíst","pf"," Dianne is writing it all down furiously, and I only hope that she will not be able to read it later."," Sheila zběsile zapisuje, doufám jen, že to později nebude moci přečíst."
"writes","write","napíše","napsat","pf"," I am almost frightened to think of how it will come out in the papers she writes in the other courses given by my colleagues."," Skoro se hrozím pomyšlení, v jaké podobě se to asi objeví na papírech, jež Sheila napíše o Conradovi v kurzech mých kolegů."
"sees","see","vidí","vidět","impf"," "" Mr. Kurtz, as the Russian harlequin sees him, is an incredibly precise prefiguration ..., "" I say."," "" Pan Kurtz, jak ho vidí ruský harlekýn, je neuvěřitelně přesný předobraz ... "" říkám."
"say","say","říkám","říkat","impf"," "" Mr. Kurtz, as the Russian harlequin sees him, is an incredibly precise prefiguration ..., "" I say."," "" Pan Kurtz, jak ho vidí ruský harlekýn, je neuvěřitelně přesný předobraz ... "" říkám."
"meet","meet","nepotkám","potkat","pf"," I 'll never, never meet such a man again, "" laments the harlequin."," Takového člověka už nikdy nepotkám! ' lká harlekýn."
"give","give","dají","dát","pf"," they might even give him a bonus."," Dokonce mu dají dvouprocentní bonus, zaplatí - li v samých amerických mincích."
"give","give","zaplatí","zaplatit","pf"," they might even give him a bonus."," Dokonce mu dají dvouprocentní bonus, zaplatí - li v samých amerických mincích."
"look","look","nehledíš","hledět","impf"," Why do n't you look after her better, you gimlet?"," Proč si jí víc nehledíš, troubo?"
"absorbed","absorb","zaujalo","zaujmout","pf"," I was so absorbed by my study of this peculiar side of Soviet life that I did n't watch where I was going and bumped into a muzhik who was just pulling the cork out of a still virgin bottle."," Tak mě zaujalo studium této zvláštní stránky sovětského života, že jsem se zamyslil, a vrazil jsem do mužíka, který právě zuby vytahoval špunt z dosud nenačaté láhve."
"bumped","bump","vrazil","vrazit","pf"," I was so absorbed by my study of this peculiar side of Soviet life that I did n't watch where I was going and bumped into a muzhik who was just pulling the cork out of a still virgin bottle."," Tak mě zaujalo studium této zvláštní stránky sovětského života, že jsem se zamyslil, a vrazil jsem do mužíka, který právě zuby vytahoval špunt z dosud nenačaté láhve."
"pulling","pull","vytahoval","vytahovat","impf"," I was so absorbed by my study of this peculiar side of Soviet life that I did n't watch where I was going and bumped into a muzhik who was just pulling the cork out of a still virgin bottle."," Tak mě zaujalo studium této zvláštní stránky sovětského života, že jsem se zamyslil, a vrazil jsem do mužíka, který právě zuby vytahoval špunt z dosud nenačaté láhve."
"took","take","vzali","vzít","pf"," Benno and Lexa took each other around the waist and danced a Tyrolean dance."," Benno a Lexa se vzali kolem pasu a zatančili tyrolácký taneček."
"gave","give","dal","dát","pf"," Fonda gave us an A and we started in :"," Fonda dal á, spustili jsme :"
"started","start","spustili","spustit","pf"," Fonda gave us an A and we started in :"," Fonda dal á, spustili jsme :"
"getting","get","přišel","přijít","pf"," And then, too, I was a Commie and now the Commies are getting their just desserts and the shit is coming down on their heads."," A pak : já byl komouš a na ty teď konečně přišel spravedlivej trest a maj to posranym navrch."
"coming","come","přišel","přijít","pf"," And then, too, I was a Commie and now the Commies are getting their just desserts and the shit is coming down on their heads."," A pak : já byl komouš a na ty teď konečně přišel spravedlivej trest a maj to posranym navrch."
"evading","evade","uniknout","uniknout","pf"," I guess there 's a certain historical justice in all this, and I 've always been one for evading justice."," V tom je istě ňáká historická spravedlnost, a já se spravedlnosti dycky snažil uniknout."
"seems","seem","Zdá","zdát","impf"," It seems pretty much the same there except for some new apartment buildings, otherwise just like old times, the castle and the church and the vicarage and the old courthouse with the stocks where you locked up that fat guy for a joke, the one that used to play trumpet, and the brewery on the other side and Cerna Hora and the Jirasek Châlet just like old times."," Zdá se to tam porát stejný akorát pár novejch činžáků ale inak jako za stara zámek, kostel, fara a starej soud s pranýřem jak ste tam tehdá ze srandy uvázali toho tlustýho co hrál na trupku a na druhý straně pivovár a Černá hora a Jirásková chata porád jak to bylo."
"play","play","hrál","hrát","impf"," It seems pretty much the same there except for some new apartment buildings, otherwise just like old times, the castle and the church and the vicarage and the old courthouse with the stocks where you locked up that fat guy for a joke, the one that used to play trumpet, and the brewery on the other side and Cerna Hora and the Jirasek Châlet just like old times."," Zdá se to tam porát stejný akorát pár novejch činžáků ale inak jako za stara zámek, kostel, fara a starej soud s pranýřem jak ste tam tehdá ze srandy uvázali toho tlustýho co hrál na trupku a na druhý straně pivovár a Černá hora a Jirásková chata porád jak to bylo."
"stayed","stay","zůstal","zůstat","pf"," I walked her through the woods to Jirasek 's Châlet on Cerna Hora, but I stayed at the edge of the woods so no one from the village would see me that early in the morning."," Vyprovodil jsem ji lesem až k Jiráskově chatě na Černé hoře, ale zůstal jsem stát na kraji lesa, aby mě s ní takhle poránu neviděl někdo z vesnice."
"see","see","neviděl","vidět","impf"," I walked her through the woods to Jirasek 's Châlet on Cerna Hora, but I stayed at the edge of the woods so no one from the village would see me that early in the morning."," Vyprovodil jsem ji lesem až k Jiráskově chatě na Černé hoře, ale zůstal jsem stát na kraji lesa, aby mě s ní takhle poránu neviděl někdo z vesnice."
"watched","watch","Hleděl","hledět","impf"," I watched her as she walked slowly away over the crest of Cerna Hora in her highland boots and that huge raglan coat, past the stone cross to the buildings at the edge of the village."," Hleděl jsem za ní, jak pomalu jde ve škrpálech a v obrovském raglánu přes holý vrch Černé hory, kolem kamenného kříže, ke stavením na kraji vesnice."
"walked","walk","jde","jít","impf"," I watched her as she walked slowly away over the crest of Cerna Hora in her highland boots and that huge raglan coat, past the stone cross to the buildings at the edge of the village."," Hleděl jsem za ní, jak pomalu jde ve škrpálech a v obrovském raglánu přes holý vrch Černé hory, kolem kamenného kříže, ke stavením na kraji vesnice."
"wanted","want","chtěli","chtít","impf"," We could n't of dreamed that one up if we 'd of wanted to."," To bysme si nevymysleli dybysme chtěli."
"kept","keep","mám","mít","impf"," I kept wondering should I or should n't I but by that time we were into the Atlantic Ocean sailing around Africa and I sold everything in Australia, my house and all the furniture, so I said what the hell, I 'll give it a burl no matter what."," Já se rozmejšlel, jestli mám nebo nemám ale byli sme už v Atlantickým oceánu, pluli sme kolem Afriky a já měl doma všecko prodaný, barák i se zařízenim tak sem si řek že do toho praštim ať se děje co se děje."
"kept","keep","nemám","mít","impf"," I kept wondering should I or should n't I but by that time we were into the Atlantic Ocean sailing around Africa and I sold everything in Australia, my house and all the furniture, so I said what the hell, I 'll give it a burl no matter what."," Já se rozmejšlel, jestli mám nebo nemám ale byli sme už v Atlantickým oceánu, pluli sme kolem Afriky a já měl doma všecko prodaný, barák i se zařízenim tak sem si řek že do toho praštim ať se děje co se děje."
"kept","keep","měl","mít","impf"," I kept wondering should I or should n't I but by that time we were into the Atlantic Ocean sailing around Africa and I sold everything in Australia, my house and all the furniture, so I said what the hell, I 'll give it a burl no matter what."," Já se rozmejšlel, jestli mám nebo nemám ale byli sme už v Atlantickým oceánu, pluli sme kolem Afriky a já měl doma všecko prodaný, barák i se zařízenim tak sem si řek že do toho praštim ať se děje co se děje."
"answered","answer","odpověděly","odpovědět","pf"," It 's an odd thing how songs have so often answered the great questions of my life."," Zvláštní věc, jak v mém životě písničky tolikrát odpověděly na velké otázky života."
"Give","give","Dejte","dát","pf"," Give me examples! "" cries Hakim, as Wendy once cried out for examples of a just war."," Dejte mi příklady! "" volá Hakim, jako kdysi Sheila volala po příkladu ušlechtilé války."
"cries","cry","volá","volat","impf"," Give me examples! "" cries Hakim, as Wendy once cried out for examples of a just war."," Dejte mi příklady! "" volá Hakim, jako kdysi Sheila volala po příkladu ušlechtilé války."
"cried","cry","volá","volat","impf"," Give me examples! "" cries Hakim, as Wendy once cried out for examples of a just war."," Dejte mi příklady! "" volá Hakim, jako kdysi Sheila volala po příkladu ušlechtilé války."
"cries","cry","volala","volat","impf"," Give me examples! "" cries Hakim, as Wendy once cried out for examples of a just war."," Dejte mi příklady! "" volá Hakim, jako kdysi Sheila volala po příkladu ušlechtilé války."
"cried","cry","volala","volat","impf"," Give me examples! "" cries Hakim, as Wendy once cried out for examples of a just war."," Dejte mi příklady! "" volá Hakim, jako kdysi Sheila volala po příkladu ušlechtilé války."
"try","try","snažím","snažit","impf"," I try again to read the dark Semitic eyes."," Znova se snažím přečíst tmavý hamitský zrak."
"read","read","přečíst","přečíst","pf"," I try again to read the dark Semitic eyes."," Znova se snažím přečíst tmavý hamitský zrak."
"think","think","Myslím","myslet","impf"," I think they were wrong."," Myslím, že neměli pravdu."
"think","think","neměli","mít","impf"," I think they were wrong."," Myslím, že neměli pravdu."
"written","write","napsal","napsat","pf"," What she 's up to is this : he 's already written a screenplay for her in which Jana will play the leading role, and I, exercising my parental authority ( Jana is n't sixteen yet ) have approved all but one scene of it, the one where she was supposed to run starkers across a meadow and "" skip "" into a pond, as Vrchcolab puts it in the scenario."," Co s ním má, je, že už pro ni napsal 1 filmový scénář, kde bude hrát Janka hlavní roli, který jsem schválil ze své moci otcovské ( Jance není ještě 16 ), až na jednu scénu, kde měla běžet nahá po louce do rybníka a do toho "" hupsnout "", jak si to Vrchcoláb předepsal."
"play","play","hrát","hrát","impf"," What she 's up to is this : he 's already written a screenplay for her in which Jana will play the leading role, and I, exercising my parental authority ( Jana is n't sixteen yet ) have approved all but one scene of it, the one where she was supposed to run starkers across a meadow and "" skip "" into a pond, as Vrchcolab puts it in the scenario."," Co s ním má, je, že už pro ni napsal 1 filmový scénář, kde bude hrát Janka hlavní roli, který jsem schválil ze své moci otcovské ( Jance není ještě 16 ), až na jednu scénu, kde měla běžet nahá po louce do rybníka a do toho "" hupsnout "", jak si to Vrchcoláb předepsal."
"approved","approve","schválil","schválit","pf"," What she 's up to is this : he 's already written a screenplay for her in which Jana will play the leading role, and I, exercising my parental authority ( Jana is n't sixteen yet ) have approved all but one scene of it, the one where she was supposed to run starkers across a meadow and "" skip "" into a pond, as Vrchcolab puts it in the scenario."," Co s ním má, je, že už pro ni napsal 1 filmový scénář, kde bude hrát Janka hlavní roli, který jsem schválil ze své moci otcovské ( Jance není ještě 16 ), až na jednu scénu, kde měla běžet nahá po louce do rybníka a do toho "" hupsnout "", jak si to Vrchcoláb předepsal."
"run","run","běžet","běžet","impf"," What she 's up to is this : he 's already written a screenplay for her in which Jana will play the leading role, and I, exercising my parental authority ( Jana is n't sixteen yet ) have approved all but one scene of it, the one where she was supposed to run starkers across a meadow and "" skip "" into a pond, as Vrchcolab puts it in the scenario."," Co s ním má, je, že už pro ni napsal 1 filmový scénář, kde bude hrát Janka hlavní roli, který jsem schválil ze své moci otcovské ( Jance není ještě 16 ), až na jednu scénu, kde měla běžet nahá po louce do rybníka a do toho "" hupsnout "", jak si to Vrchcoláb předepsal."
"do","do","šlo","jít","impf"," On the other hand I always wanted to make people laugh, and to do that people have to be able to read the stuff you wrote, and such things the Commies would rather not print - and rightly so."," I když mně dycky šlo vo to, aby se tomu lidi smáli a k tomu je potřebí to číst a takový věci voni rači - a správně - netisknou."
"read","read","číst","číst","impf"," On the other hand I always wanted to make people laugh, and to do that people have to be able to read the stuff you wrote, and such things the Commies would rather not print - and rightly so."," I když mně dycky šlo vo to, aby se tomu lidi smáli a k tomu je potřebí to číst a takový věci voni rači - a správně - netisknou."
