"asked","ask","zeptal","zeptat","pf"," "" Well? "" asked Ippolit Matveyevich more severely."," "" No? "" zeptal se Vrabčinský přísněji."
"light","light","zapalují","zapalovat","impf"," "" They light the primus on purpose so that they wo n't be heard kissing."," "" Schválně zapalují primus, aby nebylo slyšet, jak se líbají."
"heard","hear","slyšet","slyšet","impf"," "" They light the primus on purpose so that they wo n't be heard kissing."," "" Schválně zapalují primus, aby nebylo slyšet, jak se líbají."
"kissing","kiss","líbají","líbat","impf"," "" They light the primus on purpose so that they wo n't be heard kissing."," "" Schválně zapalují primus, aby nebylo slyšet, jak se líbají."
"see","see","vidíte","vidět","impf"," "" There, you see, marshal, it 's not really so bad being a beggar, particularly with a moderate education and a feeble voice."," "" Tak to vidíte, maršálku, být žebrákem není zrovna k zahození, obzvlášť s přiměřeným vzděláním a slabým posazením hlasu!"
"received","receive","dostal","dostat","pf"," The next morning the fitter received his money and brought them two chairs in the evening."," Hned ráno dostal montér peníze a večer přitáhl dvě křesla."
"moved","move","pohnula","pohnout","pf"," His mother-in-law moved her lips rapidly, but instead of the trumpet-like sounds to which his ear was accustomed, Ippolit Matveyevich only heard a groan, soft, high-pitched, and so pitiful that his heart gave a leap."," Tchyně rychle pohnula rty, ale místo zvuků hlásné trouby, jimž přivyklo ucho Vrabčinského, uslyšel zasténání, tiché, tenounké a tak žalostné, až ho píchlo u srdce."
"heard","hear","uslyšel","uslyšet","pf"," His mother-in-law moved her lips rapidly, but instead of the trumpet-like sounds to which his ear was accustomed, Ippolit Matveyevich only heard a groan, soft, high-pitched, and so pitiful that his heart gave a leap."," Tchyně rychle pohnula rty, ale místo zvuků hlásné trouby, jimž přivyklo ucho Vrabčinského, uslyšel zasténání, tiché, tenounké a tak žalostné, až ho píchlo u srdce."
"repeated","repeat","opakoval","opakovat","impf"," "" Claudia Ivanovna, "" repeated Vorobyaninov, "" what 's the matter? """," "" Klaudie Ivanovno, "" opakoval, "" co je s vámi? """
"received","receive","nedostalo","dostat","pf"," But again he received no answer."," Opět se mu však nedostalo odpovědi."
"closed","close","zavřela","zavřít","pf"," The old woman had closed her eyes and slumped to one side."," Stařena zavřela oči a zlehka se převalila na bok."
"sold","sell","Prodávají","prodávat","impf"," "" They 're being sold, "" whispered Ippolit Matveyevich."," "" Prodávají, prodávají, "" zašeptal Vrabčinský."
"sold","sell","prodávají","prodávat","impf"," "" They 're being sold, "" whispered Ippolit Matveyevich."," "" Prodávají, prodávají, "" zašeptal Vrabčinský."
"whispered","whisper","zašeptal","zašeptat","pf"," "" They 're being sold, "" whispered Ippolit Matveyevich."," "" Prodávají, prodávají, "" zašeptal Vrabčinský."
"said","say","řekl","říci","pf"," "" See what you 've done! "" said Ostap."," "" To je vaše dílo, "" řekl Ostap."
"endowed","endow","obdařila","obdařit","pf"," From the hall came a squeaky voice of the kind endowed only to auctioneers, croupiers and glaziers."," V dražební síni se rozléhal skřípavý hlas, kterým příroda obdařila toliko dražitele, croupiéry a sklenáře."
"required","require","Vyžaduje","vyžadovat","impf"," It 's required for the scenic effects. """," Vyžaduje to výprava. """
"Learn","learn","Učte","učit","impf"," Learn to do business. """," Učte se prodávat! """
"listen","listen","poslouchejte","poslouchat","impf"," "" Now listen!"," "" A teď poslouchejte."
"Give","give","Podejte","podat","pf"," Give me your hand, softie. """," Podejte mi ruku, nekňubo. """
"reclined","recline","ležely","ležet","impf"," On the right, the dusty, plain oak coffins of Bezenchuk, the undertaker, reclined sadly behind small windows from which the putty was peeling off."," Vpravo za malými výklady s vydroleným kytem chmurně ležely zaprášené a ponuré dubové rakve mistra rakváře Bezinčíka."
"promised","promise","sliboval","slibovat","impf"," Further up, "" Master Barber Pierre and Constantine "" promised customers a "" manicure "" and "" home curlings ""."," O kousek dál sliboval svým zákazníkům holičský mistr Pierre a Konstantin manikýru a ondulaci do domu."
"left","leave","zanechala","zanechat","pf"," The sojourn of Vorobyaninov and the smooth operator left a deep imprint on the town."," Návštěva Vrabčinského a velkého kombinátora zanechala ve městě hluboké stopy."
"kept","keep","střežili","střežit","impf"," The conspirators carefully kept the secret entrusted to them."," Spiklenci pečlivě střežili svěřené tajemství."
"place","place","nedá","dát","pf"," Wherever it is impossible to place rails or barriers, to overturn benches or hang up warning signs, ropes are used."," Tam, kde se nedá postavit přepážka, zátaras, převrátit lavice nebo vyvěsit varovný nápis, tam se natahují provazy."
"place","place","postavit","postavit","pf"," Wherever it is impossible to place rails or barriers, to overturn benches or hang up warning signs, ropes are used."," Tam, kde se nedá postavit přepážka, zátaras, převrátit lavice nebo vyvěsit varovný nápis, tam se natahují provazy."
"overturn","overturn","převrátit","převrátit","pf"," Wherever it is impossible to place rails or barriers, to overturn benches or hang up warning signs, ropes are used."," Tam, kde se nedá postavit přepážka, zátaras, převrátit lavice nebo vyvěsit varovný nápis, tam se natahují provazy."
"stretched","stretch","Natahují","natahovat","impf"," They are stretched across your path according to mood, and in the most unexpected places."," Natahují se podle inspirace na místě, kde to nejméně očekáváme."
"see","see","Rozumím","rozumět","impf"," "" I see."," "" Rozumím."
"stealing","steal","nekrást","krást","impf"," His whole being protested against stealing, yet it was impossible for him not to steal."," Celá jeho bytost se vzpírala zlodějně, a přesto nemohl nekrást."
"steal","steal","nekrást","krást","impf"," His whole being protested against stealing, yet it was impossible for him not to steal."," Celá jeho bytost se vzpírala zlodějně, a přesto nemohl nekrást."
"stole","steal","Kradl","krást","impf"," He stole and was ashamed of himself."," Kradl a styděl se."
"stole","steal","kradl","krást","impf"," He stole constantly and was constantly ashamed of himself, which was why his smoothly shaven cheeks always burned with a blush of confusion, shame, bashfulness and embarrassment."," Ustavičně kradl, ustavičně se styděl a jeho dobře vyholené tváře planuly věčným ruměncem zmatku, stydlivosti, nesmělosti a rozpaků."
"go","go","Pojďme","jít","impf"," "" Let 's go over there in the corner, "" suggested Vorobyaninov, although there were tables free just by the stage, where the orchestra was scraping away at the stock potpourri from the "" Bayadere ""."," "" Pojďme tamhle do kouta, "" navrhl Vrabčinský, třebaže u pódia, kde hudba fidlala populární směs z Bajadéry, byly volné stolky."
"suggested","suggest","navrhl","navrhnout","pf"," "" Let 's go over there in the corner, "" suggested Vorobyaninov, although there were tables free just by the stage, where the orchestra was scraping away at the stock potpourri from the "" Bayadere ""."," "" Pojďme tamhle do kouta, "" navrhl Vrabčinský, třebaže u pódia, kde hudba fidlala populární směs z Bajadéry, byly volné stolky."
"feeling","feel","cítila","cítit","impf"," Liza quickly agreed, feeling that all eyes were upon her."," Líza rychle přikývla, jelikož cítila, že se na ni všichni dívají."
"began","begin","začínala","začínat","impf"," A platoon of Red Army soldiers in winter helmets crossed a puddle that began at the Stargorod co-operative shop and stretched as far as the province planning administration, the pediment of which was crowned with plaster tigers, figures of victory and cobras."," Četa vojáků v zimních přílbách pochodovala přes louži, která začínala u obchodu Starko a táhla se až k budově plánovacího úřadu, jejíž průčelí bylo ozdobeno sádrovými tygry, přemožiteli a kobrami."
"walked","walk","kráčel","kráčet","impf"," Ippolit Matveyevich walked along, looking with interest at the people passing him in both directions."," Vrabčinský kráčel ulicí a se zájmem si prohlížel chodce."
"begun","begin","začala","začít","pf"," No one knew exactly when the construction of the tramline had been begun."," Nikdo se přesně nepamatoval, kdy se začala budovat městská tramvajová doprava."
"seemed","seem","zdálo","zdát","impf"," His chest swelled up like the Palace bridge in Leningrad, his eyes flashed fire, and his nose seemed to Ostap to be pouring forth smoke."," Prsa se mu vypjala jako Palácový most v Leningradě, z očí vyšlehly blesky a z nozder, jak se Ostapovi zdálo, vyvalila se hustá pára."
"began","begin","začaly","začít","pf"," His moustache slowly began to rise."," Kníry se začaly pomalu zvedat."
"rise","rise","zvedat","zvedat","impf"," His moustache slowly began to rise."," Kníry se začaly pomalu zvedat."
"said","say","řekl","říci","pf"," "" Dear me, "" said the smooth operator, not in the least alarmed."," "" Ajajaj, "" řekl velký kombinátor, který se ani trochu nelekl, "" podívejte se na něj."
"examined","examine","prohlíželi","prohlížet","impf"," The concessionaires examined the chairs at great length, sat on them, and, for the sake of appearances, looked at the other lots."," Koncesionáři si dlouho prohlíželi křesla ze všech stran, sedali si na ně a ze slušnosti se dívali i na ostatní věci."
"looked","look","dívali","dívat","impf"," The concessionaires examined the chairs at great length, sat on them, and, for the sake of appearances, looked at the other lots."," Koncesionáři si dlouho prohlíželi křesla ze všech stran, sedali si na ně a ze slušnosti se dívali i na ostatní věci."
"merged","merge","splynul","splynout","pf"," One corner of the glass had been broken off some time before, and the flies had added so many finishing touches to the picture at this bared section that it merged completely with the frame."," Jeden roh skla byl dávno vyražen a obnažený kousek obrazu znečistily mouchy tak, že úplně splynul s rámem."
"preparing","prepare","připravoval","připravovat","impf"," Persidsky the reporter was busily preparing for the two-hundredth anniversary of the great mathematician Isaac Newton."," Reportér Perský se energicky připravoval k dvoustému výročí význačného matematika Izáka Newtona."
"Listen","listen","Poslyšte","slyšet","impf"," "" Listen, Persidsky, "" said Steve, "" this citizeness has come to see you about something."," "" Poslyšte, Perský, "" řekl, "" tady ta občanka vám něco chce."
"said","say","řekl","říci","pf"," "" Listen, Persidsky, "" said Steve, "" this citizeness has come to see you about something."," "" Poslyšte, Perský, "" řekl, "" tady ta občanka vám něco chce."
"write","write","píše","psát","impf"," People without mattresses largely write such verse as :"," Člověk bez matrace píše většinou takové verše :"
"write","write","píšete","psát","impf"," Honestly, Lapis, why do you write about things you 've never seen and have n't the first idea about?"," Řekněte mi upřímně, Lapsusi, proč píšete o tom, co jste jaktěživ neviděl a o čem nemáte nejmenší představu?"
"seen","see","neviděl","vidět","impf"," Honestly, Lapis, why do you write about things you 've never seen and have n't the first idea about?"," Řekněte mi upřímně, Lapsusi, proč píšete o tom, co jste jaktěživ neviděl a o čem nemáte nejmenší představu?"
"seen","see","Viděl","vidět","impf"," Have you ever seen a hame strap? """," Viděl jste někdy chomoutník? """
"did","do","vzala","vzít","pf"," "" And where did you get that idiotic jargon from? """," "" A kdes vzala ten bláznovský žargón! """
"cried","cry","vykřikl","vykřiknout","pf"," "" Oh, hell! "" cried the engineer."," "" Ksakru! "" vykřikl inženýr."
"made","make","nadělal","nadělat","pf"," At the beginning of the game he had made a large number of mistakes from nervousness and was only now bringing the game to a victorious conclusion."," Na začátku nadělal ze strachu spoustu chyb a teď klopotně vedl hru k vítěznému konci."
"bringing","bring","vedl","vést","impf"," At the beginning of the game he had made a large number of mistakes from nervousness and was only now bringing the game to a victorious conclusion."," Na začátku nadělal ze strachu spoustu chyb a teď klopotně vedl hru k vítěznému konci."
"hid","hide","schoval","schovat","pf"," Unnoticed by those around, Ostap removed the black rook from the board and hid it in his pocket."," Ostap vzal nenápadně ze šachovnice černou věž a schoval ji do kapsy."
"cried","cry","vykřikl","vykřiknout","pf"," "" I had a rook on this square a moment ago, "" cried one-eye, looking round, "" and now it 's gone! """," "" Tuhle na tom místě stála moje věž! "" vykřikl jednooký, rozhlížeje se kolem, "" a teď tu není! """
"passed","pass","minul","minout","pf"," Ostap passed an island of lights-the railway workers ' club- checked the address from a piece of paper, and halted in front of the record-keeper 's house."," Ostap minul osvětlený ostrůvek - železničářský klub - prostudoval adresu na papírku a stanul u archivářova domku."
"breathed","breathe","dýchal","dýchat","impf"," Someone breathed on him in the darkness, but did not speak."," Ve tmě na Ostapa kdosi dýchal, ale neříkal nic."
"speak","speak","neříkal","říkat","impf"," Someone breathed on him in the darkness, but did not speak."," Ve tmě na Ostapa kdosi dýchal, ale neříkal nic."
"die","die","umřel","umřít","pf"," Did he really die? """," Opravdu umřel? """
"said","say","říkali","říkat","impf"," People said it was his insides that bust, but I think it was the smell of medicine from the chemist that he could n't take. """," Lidi říkali, že mu pukly vnitřnosti, ale já si myslím, že se nebožtík nalokal z lékárníka všelijakých medikamentů a to ho zabilo. """
"think","think","myslím","myslet","impf"," People said it was his insides that bust, but I think it was the smell of medicine from the chemist that he could n't take. """," Lidi říkali, že mu pukly vnitřnosti, ale já si myslím, že se nebožtík nalokal z lékárníka všelijakých medikamentů a to ho zabilo. """
"buried","bury","pohřbil","pohřbít","pf"," "" So you buried him, did you? """," A tys ho teda pohřbil? """
"listened","listen","poslouchal","poslouchat","impf"," He went up to the door and listened again."," Opět přistoupil ke dveřím a poslouchal."
"heard","hear","Uslyšel","uslyšet","pf"," Suddenly he heard a different sort of noise."," Uslyšel nějaké zvuky."
"thought","think","zdálo","zdát","impf"," At first he thought it was someone walking about in the apartment."," Zpočátku se mu zdálo, že po bytě někdo chodí."
"got","get","přišel","přijít","pf"," Somebody may have got in through the back door, he thought, although he knew that the back door was locked and that no one could have got in."," Třeba někdo přišel zadním schodištěm, řekl si, ačkoliv věděl, že zadní schodiště je uzamčeno a do bytu se nikdo nedostane."
"got","get","přišel","přijít","pf"," Somebody may have got in through the back door, he thought, although he knew that the back door was locked and that no one could have got in."," Třeba někdo přišel zadním schodištěm, řekl si, ačkoliv věděl, že zadní schodiště je uzamčeno a do bytu se nikdo nedostane."
"got","get","nedostane","dostat","pf"," Somebody may have got in through the back door, he thought, although he knew that the back door was locked and that no one could have got in."," Třeba někdo přišel zadním schodištěm, řekl si, ačkoliv věděl, že zadní schodiště je uzamčeno a do bytu se nikdo nedostane."
"got","get","nedostane","dostat","pf"," Somebody may have got in through the back door, he thought, although he knew that the back door was locked and that no one could have got in."," Třeba někdo přišel zadním schodištěm, řekl si, ačkoliv věděl, že zadní schodiště je uzamčeno a do bytu se nikdo nedostane."
"continued","continue","trval","trvat","impf"," The monotonous sound continued."," Monotónní hluk trval dál."
"said","say","prohlásil","prohlásit","pf"," "" I ca n't live in a room with landscapes, "" said Ostap."," "" Nemůžu žít v jednom pokoji s krajinkami, "" prohlásil."
"cried","cry","vykřikl","vykřiknout","pf"," "" One second, Comrade Grossmeister, "" he cried."," "" Okamžíček, soudruhu velmistře! "" vykřikl."
"returned","return","vrátil","vrátit","pf"," The one-eyed man returned with a dozen citizens of varying ages."," Jednooký se vrátil s tuctem občanů různého věku."
"introduced","introduce","představovali","představovat","impf"," They all introduced themselves in turn and respectfully shook hands with the Grossmeister."," Jeden po druhém přistupovali k velmistrovi, představovali se a uctivě mu tiskli ruku."
"asked","ask","zeptal","zeptat","pf"," "" So when, then? "" asked Vorobyaninov impatiently."," "" Tak kdy? "" zeptal se Vrabčinský netrpělivě."
"like","like","chcete","chtít","impf"," Whenever you like. """," Kdy chcete. """
"meet","meet","sejdeme","sejít","pf"," "" No, let 's meet outside."," "" Ne, sejdeme se radši na vzduchu."
"shouting","shout","křičel","křičet","impf"," Dismayed and lonely, Ippolit Matveyevich kept shouting something, but no one heard him."," Ohlušený a opuštěný Vrabčinský cosi křičel, ale nebylo slyšet co."
"heard","hear","slyšet","slyšet","impf"," Dismayed and lonely, Ippolit Matveyevich kept shouting something, but no one heard him."," Ohlušený a opuštěný Vrabčinský cosi křičel, ale nebylo slyšet co."
"doubted","doubt","nepochyboval","pochybovat","impf"," It was only just before the third hoot, when Ippolit Matveyevich no longer doubted that he had been abandoned to the mercy of fate, that Ostap noticed him."," Teprve před třetím zapískáním, když už Vrabčinský nepochyboval o tom, že byl ponechán napospas osudu, věnoval mu Ostap pozornost."
"thought","think","Myslel","myslet","impf"," I thought you were aboard long ago."," Myslel jsem, že už jste dávno na parníku."
"cross","cross","překročil","překročit","pf"," "" Which frontier did you cross?"," "" Které hranice jste překročil?"
"crossed","cross","překročil","překročit","pf"," A friend of mine recently crossed the frontier."," Jeden můj známý taky nedávno překročil hranice."
"carrying","carry","nesl","nést","impf"," Vorobyaninov, who had grown used to his part as general office boy, followed him, cautiously carrying the camera."," Vrabčinský, který si už zvykl na úlohu chlapce pro všecko, opatrně nesl za Polkánem filmovací přístroj."
"approached","approach","přistoupil","přistoupit","pf"," Polkan approached the side and glared at the bank."," Polkán přistoupil k zábradlí a zahleděl se na břeh."
"danced","dance","tancovali","tancovat","impf"," A soldier 's polka was being danced on the grass."," Právě tancovali na trávě vojenskou polku."
"wanted","want","chtěli","chtít","impf"," The boys were stamping their feet as though they wanted to split the planet."," Mládenci dupali bosýma nohama tak prudce, jako by chtěli rozbořit planetu."
"found","find","našel","najít","pf"," An avant-garde French cameraman would have found enough material here to keep him busy for three days."," Francouzský kameraman ze skupiny Avantgarda by tu našel zaměstnání na tři dny."
"warmed","warm","zahřály","zahřát","pf"," The sun was shining brightly, and the partners, who had been frozen to the marrow in the Cross gap, soon warmed up their bones again."," Tady sálalo slunce a kosti našich společníků, řádně prokřehlé v Křížovém průsmyku, se rychle zahřály."
"Sitting","sit","Usednout","usednout","pf"," Sitting at it would have been like sitting at the Theatre Square with the Bolshoi Theatre with its colonnade and four bronze horses drawing Apollo to the first night of "" The Red Poppy "" as an inkwell."," Usednout za něj by znamenalo totéž jako usednout za Divadelní náměstí, přičemž by Velké divadlo se sloupovím a čtveřicí bronzových koní, táhnoucí Apollóna na premiéru Rudého máku, vypadalo na stole jako kalamář."
"sitting","sit","Usednout","usednout","pf"," Sitting at it would have been like sitting at the Theatre Square with the Bolshoi Theatre with its colonnade and four bronze horses drawing Apollo to the first night of "" The Red Poppy "" as an inkwell."," Usednout za něj by znamenalo totéž jako usednout za Divadelní náměstí, přičemž by Velké divadlo se sloupovím a čtveřicí bronzových koní, táhnoucí Apollóna na premiéru Rudého máku, vypadalo na stole jako kalamář."
"Sitting","sit","usednout","usednout","pf"," Sitting at it would have been like sitting at the Theatre Square with the Bolshoi Theatre with its colonnade and four bronze horses drawing Apollo to the first night of "" The Red Poppy "" as an inkwell."," Usednout za něj by znamenalo totéž jako usednout za Divadelní náměstí, přičemž by Velké divadlo se sloupovím a čtveřicí bronzových koní, táhnoucí Apollóna na premiéru Rudého máku, vypadalo na stole jako kalamář."
"sitting","sit","usednout","usednout","pf"," Sitting at it would have been like sitting at the Theatre Square with the Bolshoi Theatre with its colonnade and four bronze horses drawing Apollo to the first night of "" The Red Poppy "" as an inkwell."," Usednout za něj by znamenalo totéž jako usednout za Divadelní náměstí, přičemž by Velké divadlo se sloupovím a čtveřicí bronzových koní, táhnoucí Apollóna na premiéru Rudého máku, vypadalo na stole jako kalamář."
"bought","buy","Koupila","koupit","pf"," She bought two upholstered chairs at an auction."," Koupila v dražbě dvě měkká křesla."
"preceded","precede","předcházela","předcházet","impf"," Ostap 's appearance in the editorial offices was preceded by a number of events of some importance."," Příchodu Ostapa Bendera do redakce předcházela řada nikoli bezvýznamných událostí."
"locked","lock","zamčen","zamknout","pf"," Not finding Ernest Pavlovich at home ( the apartment was locked and the owner probably at work ), the smooth operator decided to visit him later on, and in the meantime he wandered about the town."," Když velký kombinátor nezastihl Arnošta Štičku doma ( byt byl zamčen a inženýr dlel patrně v zaměstnání ), rozhodl se, že k němu zajde později, a zatím se procházel po městě."
"decided","decide","rozhodl","rozhodnout","pf"," Not finding Ernest Pavlovich at home ( the apartment was locked and the owner probably at work ), the smooth operator decided to visit him later on, and in the meantime he wandered about the town."," Když velký kombinátor nezastihl Arnošta Štičku doma ( byt byl zamčen a inženýr dlel patrně v zaměstnání ), rozhodl se, že k němu zajde později, a zatím se procházel po městě."
"wandered","wander","procházel","procházet","impf"," Not finding Ernest Pavlovich at home ( the apartment was locked and the owner probably at work ), the smooth operator decided to visit him later on, and in the meantime he wandered about the town."," Když velký kombinátor nezastihl Arnošta Štičku doma ( byt byl zamčen a inženýr dlel patrně v zaměstnání ), rozhodl se, že k němu zajde později, a zatím se procházel po městě."
"stay","stay","zůstat","zůstat","pf"," By law the furniture can stay another two weeks, and it 's only three days so far."," Podle zákona mi může nábytek zůstat ještě čtrnáct dní, a jsou to teprve tři dny."
"pay","pay","zaplatím","zaplatit","pf"," I may pay! """," Třeba zaplatím! """
"looked","look","Pohlédl","pohlédnout","pf"," He looked at them with twinkling eyes, began muttering to himself, clapped his hands, and, bubbling with laughter, said :"," Pohlédl na ně rozjasněnýma očima, zahuhlal, spráskl ruce, propukl v smích a prohodil :"
"sitting","sit","seděl","sedět","impf"," A naked man covered with white fungus was sitting by the door of Shukin 's apartment with his back to the stairs."," U Štičkova bytu seděl zády k němu nahý muž porostlý bílým lišejem."
"sitting","sit","Seděl","sedět","impf"," He was sitting on the tiled floor, holding his head in his hands and rocking from side to side."," Seděl přímo na kachlíkách, držel se za hlavu a kolébal trupem."
"holding","hold","držel","držet","impf"," He was sitting on the tiled floor, holding his head in his hands and rocking from side to side."," Seděl přímo na kachlíkách, držel se za hlavu a kolébal trupem."
"asked","ask","zeptal","zeptat","pf"," "" Is it you splashing water about? "" asked Ostap irritably."," "" To vy tady lejete vodu? "" zeptal se Ostap podrážděně."
"spoiled","spoil","zmařil","zmařit","pf"," Not only that, you 've spoiled an easy job."," A ještě k tomu jste zmařil snadnou příležitost!"
"try","try","Zkuste","zkusit","pf"," Just try making another visit there."," Zkuste tam přijít podruhé."
"tear","tear","utrhne","utrhnout","pf"," That Absalom will tear your head off."," Absolón vám utrhne hlavu."
"helped","help","pomohla","pomoci","pf"," It 's lucky for you that you were helped by that ridiculous fluke, or else you 'd have been behind bars, misguidedly waiting for me to bring you things."," Naštěstí vám pomohla idiotská náhoda, jinak byste seděl za mřížemi a marně čekal ode mě balíček."
"waiting","wait","čekal","čekat","impf"," It 's lucky for you that you were helped by that ridiculous fluke, or else you 'd have been behind bars, misguidedly waiting for me to bring you things."," Naštěstí vám pomohla idiotská náhoda, jinak byste seděl za mřížemi a marně čekal ode mě balíček."
"bring","bring","nosit","nosit","impf"," I sha n't bring you anything, so keep that in mind."," Já vám balíčky nosit nebudu, abyste věděl."
"see","see","vidíme","vidět","impf"," "" What do we see, Comrades?"," "" Co tedy vidíme, soudruzi?"
"see","see","Vidíme","vidět","impf"," We see that the fair-haired fellow plays well and that the other one plays badly."," Vidíme, že blondýn hraje dobře a brunet hraje špatně."
"plays","play","hraje","hrát","impf"," We see that the fair-haired fellow plays well and that the other one plays badly."," Vidíme, že blondýn hraje dobře a brunet hraje špatně."
"plays","play","hraje","hrát","impf"," We see that the fair-haired fellow plays well and that the other one plays badly."," Vidíme, že blondýn hraje dobře a brunet hraje špatně."
"change","change","nezmění","změnit","pf"," And no amount of lecturing can change this correlation of forces unless each separate individual keeps practising his dra-I mean chess."," A žádné přednášky nezmění tento poměr sil, jestliže se každý jedinec nebude ustavičně trénovat ve hře v šachy ..."
"practising","practise","trénovat","trénovat","impf"," And no amount of lecturing can change this correlation of forces unless each separate individual keeps practising his dra-I mean chess."," A žádné přednášky nezmění tento poměr sil, jestliže se každý jedinec nebude ustavičně trénovat ve hře v šachy ..."
"tell","tell","povím","povědět","pf"," And now, Comrades, I would like to tell you some instructive stories about our esteemed ultramodernists, Capablanca, Lasker and Dr Grigoryev. """," A nyní vám povím, soudruzi, několik poučných historek z praxe našich vážených hypermodernistů Capablanky, Laskera a doktora Grigorjeva. """
"told","tell","pověděl","povědět","pf"," Ostap told the audience a few antiquated anecdotes, gleaned in childhood from the Blue Magazine, and this completed the first half of the evening."," Ostap pověděl posluchačstvu několik předpotopních anekdot, které načerpal ještě jako kluk z Modrého sešitu, a tím zakončil intermedium."
"completed","complete","zakončil","zakončit","pf"," Ostap told the audience a few antiquated anecdotes, gleaned in childhood from the Blue Magazine, and this completed the first half of the evening."," Ostap pověděl posluchačstvu několik předpotopních anekdot, které načerpal ještě jako kluk z Modrého sešitu, a tím zakončil intermedium."
"appeared","appear","objevil","objevit","pf"," As he appeared, the old women stood up and bowed low."," Jakmile se objevil, babičky vstávaly a uctivě se ukláněly."
"contained","contain","měly","mít","impf"," The rooms contained beds covered with blankets, as hairy as a dog 's coat, with the word "" Feet "" woven at one end."," Postele byly zastlané přikrývkami huňatými jako psí srst a na dolním konci měly strojově vyšito Nohy."
"opened","open","otevřely","otevřít","pf"," The door opened and Ostap went into a room that could only have been furnished by someone with the imagination of a woodpecker."," Dveře se otevřely a Ostap vešel do pokoje, který zařizoval jedině člověk s fantazií datla."
"furnished","furnish","zařizoval","zařizovat","impf"," The door opened and Ostap went into a room that could only have been furnished by someone with the imagination of a woodpecker."," Dveře se otevřely a Ostap vešel do pokoje, který zařizoval jedině člověk s fantazií datla."
"make","make","dělaly","dělat","impf"," Against this dazzling background it was difficult to make out the little occupant of the room."," Na tomto pestrém pozadí, z něhož se dělaly mžitky před očima, nebylo snadné najít maličkou paní domu."
"wearing","wear","Měla","mít","impf"," She was wearing a gown made from one of Ernest Pavlovich 's shirts, trimmed with some mysterious fur."," Měla na sobě župánek přešitý ze Štičkovy blůzy a lemovaný záhadnou kožišinou."
"behave","behave","chovat","chovat","impf"," Ostap knew at once how he should behave in such high society."," Ostap rázem vycítil, jak se má v této společnosti chovat."
"look","look","Podívej","podívat","pf"," Just look at yourself in the mirror. """," Podívej se na sebe do zrcadla. """
"walked","walk","chodil","chodit","impf"," Reaching the Smolensk market, now empty and dark, he walked up and down for some time, throwing the bagels all over the place like a sower sowing seed."," Vyšel na Smolenský trh, prázdný a setmělý, a dlouho tu chodil a rozhazoval preclíky jako rozsévač."
"shouted","shout","křičel","křičet","impf"," As he went, he shouted in a tuneless voice :"," Přitom nemelodicky křičel :"
"roaming","roam","chodíte","chodit","impf"," You 're always roaming,"," všude si chodíte,"
"told","tell","pověděl","povědět","pf"," Later on he befriended a taxi-driver, poured out his heart to him, and told him in a muddled way about the jewels."," Nato se skamarádil s drožkářem, otevřel mu celé své srdce a pletoucí se jazykem mu pověděl o briliantech."
"exclaimed","exclaim","zvolal","zvolat","pf"," "" A gay old gentleman, "" exclaimed the taxi-driver."," "" Milostpán je veselá kopa! "" zvolal drožkář."
"find","find","najdeme","najít","pf"," "" Do n't worry, lieber Vater Konrad Karlovich Michelson, we 'll find them."," "" Dobrá, dobrá, mein lieber Vater Konrád Karlovic Michelson, poklad najdeme!"
"wearing","wear","nosit","nosit","impf"," "" We 'll be wearing cambric footcloths and eating Margo cream. """," Budeme nosit batistové onučky a jíst krém Margot. """
"eating","eat","jíst","jíst","impf"," "" We 'll be wearing cambric footcloths and eating Margo cream. """," Budeme nosit batistové onučky a jíst krém Margot. """
"noticed","notice","Zpozoroval","zpozorovat","pf"," He had noticed that the second chair was not there."," Zpozoroval, že druhé křeslo v pokoji není."
"thought","think","pomyslil","pomyslit","pf"," "" Something new, "" he thought, "" the chairs are crawling all over the place, like cockroaches. """," Nová situace, pomyslil si, křesla se rozlézají jako švábi."
"said","say","prohlásil","prohlásit","pf"," "" Sell me the chair, dear lady, "" said Ostap unexpectedly."," "" Milá dívenko, "" prohlásil zčistajasna, "" prodejte mi to křeslo."
"Sell","sell","prodejte","prodat","pf"," "" Sell me the chair, dear lady, "" said Ostap unexpectedly."," "" Milá dívenko, "" prohlásil zčistajasna, "" prodejte mi to křeslo."
"asking","ask","nežádám","žádat","impf"," But on the strength of that I 'm not asking you to ... er ... sell me your jacket for thirty kopeks. """," A přece z toho důvodu nežádám, abyste ... no ... abyste mi dejme tomu prodal svůj kabát za třicet kopejek. """
"sell","sell","prodal","prodat","pf"," But on the strength of that I 'm not asking you to ... er ... sell me your jacket for thirty kopeks. """," A přece z toho důvodu nežádám, abyste ... no ... abyste mi dejme tomu prodal svůj kabát za třicet kopejek. """
"exclaimed","exclaim","zvolal","zvolat","pf"," "" Have it for nothing, "" exclaimed Father Theodore."," "" Vemte si ho zadarmo! "" zvolal otec Fjodor."
"waved","wave","mávl","mávnout","pf"," The engineer waved him aside in irritation and then said coldly :"," Inženýr podrážděně mávl rukou a chladně řekl :"
"said","say","řekl","říci","pf"," The engineer waved him aside in irritation and then said coldly :"," Inženýr podrážděně mávl rukou a chladně řekl :"
"Stop","stop","přestaňte","přestat","pf"," "" Stop your tricks."," "" Už s těmi vtipy přestaňte."
"filled","fill","naplnila","naplnit","pf"," The room was filled with an almighty din."," Komůrka se naplnila rachotem a cinkotem."
