"spread","spread","šířily","šířit","impf"," Gypsy groups spread them far and wide throughout the nineteenth century."," Cikánské kapely je šířily v devatenáctém století po celých Uhrách."
"answering","answer","odpovídal","odpovídat","impf"," I lay there naked on the bed in that borrowed room for a long time because I could n't face going back to the house the way I felt, joking with the miners, answering their cheerfully lewd questions."," Dlouho jsem ležel nahý na posteli v půjčeném pokoji, protože jsem si neuměl představit, že bych se v tomto rozpoložení setkal s lidmi, že bych se objevil v domku u kasáren, žertoval s horníky a odpovídal jim na jejich vesele nestoudné otázky."
"dressed","dress","oblékl","obléknout","pf"," Finally ( very late in the night ) I dressed and went out."," Nakonec ( byla už velmi pozdní noc ) jsem se přece jenom oblékl a šel."
"went","go","šel","jít","impf"," Finally ( very late in the night ) I dressed and went out."," Nakonec ( byla už velmi pozdní noc ) jsem se přece jenom oblékl a šel."
"shone","shine","svítila","svítit","impf"," The streetlamp still shone opposite the house I was leaving."," Lucerna svítila naproti domu, který jsem opouštěl."
"leaving","leave","opouštěl","opouštět","impf"," The streetlamp still shone opposite the house I was leaving."," Lucerna svítila naproti domu, který jsem opouštěl."
"say","say","říci","říci","pf"," ( I must say that it was our differences that endeared Kostka to me and made me enjoy our arguments; I used them as a touchstone of who I was and what I thought. )"," zopakovat jsem si potřebovali jen to, že jsme se nezměnili, že jsme oba stále stejně sobě nepodobni ( přičemž musím říci, že jsem tu nepodobnost měl na Kostkovi rád a že jsem s ním právě proto s oblibou debatoval, protože jsem si tak vždycky mohl zběžně znovu ozřejmit, kdo vlastně já sám jsem a co si myslím )."
"thought","think","měl","mít","impf"," ( I must say that it was our differences that endeared Kostka to me and made me enjoy our arguments; I used them as a touchstone of who I was and what I thought. )"," zopakovat jsem si potřebovali jen to, že jsme se nezměnili, že jsme oba stále stejně sobě nepodobni ( přičemž musím říci, že jsem tu nepodobnost měl na Kostkovi rád a že jsem s ním právě proto s oblibou debatoval, protože jsem si tak vždycky mohl zběžně znovu ozřejmit, kdo vlastně já sám jsem a co si myslím )."
"thought","think","myslím","myslet","impf"," ( I must say that it was our differences that endeared Kostka to me and made me enjoy our arguments; I used them as a touchstone of who I was and what I thought. )"," zopakovat jsem si potřebovali jen to, že jsme se nezměnili, že jsme oba stále stejně sobě nepodobni ( přičemž musím říci, že jsem tu nepodobnost měl na Kostkovi rád a že jsem s ním právě proto s oblibou debatoval, protože jsem si tak vždycky mohl zběžně znovu ozřejmit, kdo vlastně já sám jsem a co si myslím )."
"tell","tell","řekněte","říci","pf"," But tell me :"," Ale řekněte mi :"
"see","see","Vidím","vidět","impf"," Looking around me, I see nothing but pseudo-Christians living exactly like unbelievers."," Vidím kolem dokola jen samé zdánlivé křesťany, kteří žijí přesně tak, jak žijí nevěrci."
"means","mean","znamená","znamenat","impf"," It means taking the path Christ took, imitating Christ."," To znamená jít cestou Kristovou, napodobovat Krista."
"imitating","imitate","napodobovat","napodobovat","impf"," It means taking the path Christ took, imitating Christ."," To znamená jít cestou Kristovou, napodobovat Krista."
"means","mean","znamená","znamenat","impf"," It means giving up private interests, comforts, and power, and turning toward the poor, the humiliated, and the suffering."," To znamená vzdát se osobních zájmů, blahobytu i moci a obrátit se tváří v tvář chudým, poníženým a trpícím."
"turning","turn","obrátit","obrátit","pf"," It means giving up private interests, comforts, and power, and turning toward the poor, the humiliated, and the suffering."," To znamená vzdát se osobních zájmů, blahobytu i moci a obrátit se tváří v tvář chudým, poníženým a trpícím."
"doing","do","dělaly","dělat","impf"," But is that what the churches were doing?"," Ale což tohleto dělaly církve?"
"longed","long","toužila","toužit","impf"," Now I still remained at some distance from her while she longed for the warmth of the caresses that would shield her exposed body from the coldness of these eyes."," Stál jsem i nyní stále kus od ní, kdežto ona naopak toužila po rychlém příchodu teplých doteků, které by přikryly tělo vystavené chladnosti pohledu."
"feel","feel","Cítil","cítit","impf"," Even from a few steps away I could almost feel the moisture other lips, the sensual impatience of her tongue."," Cítil jsem málem na dálku těch několika kroků vlhkost jejích úst i smyslnou netrpělivost jejího jazyka."
"break","break","přerušit","přerušit","pf"," I did not wish to break off this beginning of intimacies for fear of wounding Lucie, yet I did not dare go on with them, knowing I was beyond my rights."," Bál jsem se přerušit s Lucií započaté důvěrnosti, abych ji neranil, ale neodvážil jsem se v nich pokračovat, protože jsem věděl, že na ně nemám právo."
"wounding","wound","neranil","ranit","pf"," I did not wish to break off this beginning of intimacies for fear of wounding Lucie, yet I did not dare go on with them, knowing I was beyond my rights."," Bál jsem se přerušit s Lucií započaté důvěrnosti, abych ji neranil, ale neodvážil jsem se v nich pokračovat, protože jsem věděl, že na ně nemám právo."
"go","go","pokračovat","pokračovat","impf"," I did not wish to break off this beginning of intimacies for fear of wounding Lucie, yet I did not dare go on with them, knowing I was beyond my rights."," Bál jsem se přerušit s Lucií započaté důvěrnosti, abych ji neranil, ale neodvážil jsem se v nich pokračovat, protože jsem věděl, že na ně nemám právo."
"desired","desire","Toužil","toužit","impf"," I desired her, yet at the same time I was afraid of her love, unsure of what to do with it."," Toužil jsem po Lucii, ale zároveň jsem se bál její lásky, protože jsem nevěděl, co si s ní počít."
"maintain","maintain","udržoval","udržovat","impf"," Only with the greatest effort was I able to maintain the natural tone of our former talks."," Jen s největší námahou jsem s ní udržoval přirozenost někdejších rozhovorů."
"come","come","Vstoupily","vstoupit","pf"," My doubts had come between us."," Vstoupily mezi nás mé pochyby."
"lost","lose","ztratila","ztratit","pf"," Now that she stood before me bare, without a husband or any bonds to him, utterly herself, her physical unloveliness lost all its power to excite and it too became only itself : a simple unloveliness."," Teď však, když přede mnou Helena stála holá, bez manžela i pout k manželovi, bez manželství, jen jako ona sama, ztratila rázem její tělesná nepěknost svoji vzrušivost, a stala se též jen sama sebou - tedy pouhou nepěkností."
"lied","lie","nelže","lhát","impf"," She swore that she never lied in love, that I had no reason to doubt her."," Začala se dušovat, že v lásce nikdy nelže a že prý nemám důvodů jí nevěřit."
"drank","drink","Vypila","vypít","pf"," She drank it and said, laughing :"," Vypila ji a řekla se smíchem :"
"said","say","řekla","říci","pf"," She drank it and said, laughing :"," Vypila ji a řekla se smíchem :"
"announced","announce","prohlásila","prohlásit","pf"," And then ( somewhat illogically and inconsistently ) she announced that actually there was a certain resemblance between me and her husband!"," A pak ( trochu nelogicky a bez souvislosti ) prohlásila, že prý jsem si stejně s jejím manželem čímsi podoben!"
"affirm","affirm","prohlásil","prohlásit","pf"," Then he called on all parents present to affirm this ceremonially with their signatures, and indicated a thick leather-bound volume lying on a comer of the table."," Pak prohlásil, že to prý všichni přítomní rodiče slavnostně stvrdí svým podpisem a ukázal na roh stolu, kde ležela tlustá kniha vázaná v kůži."
"present","present","ukázal","ukázat","pf"," Then he called on all parents present to affirm this ceremonially with their signatures, and indicated a thick leather-bound volume lying on a comer of the table."," Pak prohlásil, že to prý všichni přítomní rodiče slavnostně stvrdí svým podpisem a ukázal na roh stolu, kde ležela tlustá kniha vázaná v kůži."
"indicated","indicate","ukázal","ukázat","pf"," Then he called on all parents present to affirm this ceremonially with their signatures, and indicated a thick leather-bound volume lying on a comer of the table."," Pak prohlásil, že to prý všichni přítomní rodiče slavnostně stvrdí svým podpisem a ukázal na roh stolu, kde ležela tlustá kniha vázaná v kůži."
"lying","lie","ležela","ležet","impf"," Then he called on all parents present to affirm this ceremonially with their signatures, and indicated a thick leather-bound volume lying on a comer of the table."," Pak prohlásil, že to prý všichni přítomní rodiče slavnostně stvrdí svým podpisem a ukázal na roh stolu, kde ležela tlustá kniha vázaná v kůži."
"sitting","sit","seděla","sedět","impf"," At that point, the woman in brown came up behind the mother sitting at one end of the semicircle and touched her on the shoulder."," Hnědá paní přistoupila v té chvíli za matku, která seděla na konci půlkruhu, dotkla se jejího ramene, matka se ohlédla a paní jí vzala z rukou nemluvně."
"touched","touch","dotkla","dotknout","pf"," At that point, the woman in brown came up behind the mother sitting at one end of the semicircle and touched her on the shoulder."," Hnědá paní přistoupila v té chvíli za matku, která seděla na konci půlkruhu, dotkla se jejího ramene, matka se ohlédla a paní jí vzala z rukou nemluvně."
"asked","ask","Ptal","ptát","impf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"did","do","dělám","dělat","impf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"told","tell","vyprávěla","vyprávět","impf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"told","tell","řekl","říci","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"said","say","řekl","říci","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"said","say","řekl","říci","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"hear","hear","slyším","slyšet","impf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"said","say","prohlásil","prohlásit","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"said","say","prohlásil","prohlásit","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"turn","turn","změnit","změnit","pf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"devote","devote","věnovat","věnovat","impf"," He asked me what I did all day, and when I told him he said, I can still hear his voice, half joking, half sympathetic, that 's no kind of life for someone like you, it 's time for a change, he said I should turn over a new leaf, devote more time to the joys of life."," Ptal se mne, co prý celé dny dělám, vyprávěla jsem mu o tom a on mi řekl, pořád slyším ten jeho hlas, zpola žertovný, zpola soucitný, špatně žijete, paní Heleno, a prohlásil pak, že prý se to musí změnit, že musím začít žít jinak, že se musím trochu víc věnovat životním radostem."
"think","think","zdají","zdát","impf"," And when I think of the most passionate Communists from the first period of socialism in my country-the chairman who put Lucie in my care, for example-they seem to me much more like religious zealots than Voltairean doubters."," A když si vybavuju nejvášnivější komunisty z prvního období socialismu v mé zemi, třeba právě předsedu, který odevzdal do mých rukou Lucii, zdají se mi mnohem víc podobni náboženským horlitelům než voltairiánským pochybovačům."
"seem","seem","zdají","zdát","impf"," And when I think of the most passionate Communists from the first period of socialism in my country-the chairman who put Lucie in my care, for example-they seem to me much more like religious zealots than Voltairean doubters."," A když si vybavuju nejvášnivější komunisty z prvního období socialismu v mé zemi, třeba právě předsedu, který odevzdal do mých rukou Lucii, zdají se mi mnohem víc podobni náboženským horlitelům než voltairiánským pochybovačům."
"revoke","revoke","odvolal","odvolat","pf"," How glad I would be to revoke the whole story of my life!"," Jak rád bych odvolal svůj životní příběh!"
"taken","take","vzat","vzít","pf"," Who, in fact, made the error when the silly joke of my postcard was taken seriously?"," Vždyť kdo se to tehdy mýlil, když hloupý žert mé pohlednice byl vzat vážně?"
"arrested","arrest","zatčen","zatknout","pf"," Who made the error when Alexej 's father ( by now long since rehabilitated, but no less dead for it ) was arrested and sentenced?"," Kdo se to mýlil, když Alexejův otec ( dnes ostatně už dávno rehabilitovaný, avšak o nic méně mrtvý ) byl zatčen a vězněn?"
"lost","lose","ztratil","ztratit","pf"," Yes, it was here, at the moment when I lost Lucie, that the long period of hopelessness and emptiness began, the period evoked by the muddy outskirts of my hometown when I arrived on this short visit."," Ano a zde, v okamžiku, kdy jsem ztratil Lucii, začalo vlastně teprve to dlouhé údobí beznaděje a pustoty, jehož obrazem se mi na chvíli stala kalná periferní scenérie mého rodného města, do něhož jsem přijel na krátkou návštěvu."
"began","begin","začalo","začít","pf"," Yes, it was here, at the moment when I lost Lucie, that the long period of hopelessness and emptiness began, the period evoked by the muddy outskirts of my hometown when I arrived on this short visit."," Ano a zde, v okamžiku, kdy jsem ztratil Lucii, začalo vlastně teprve to dlouhé údobí beznaděje a pustoty, jehož obrazem se mi na chvíli stala kalná periferní scenérie mého rodného města, do něhož jsem přijel na krátkou návštěvu."
"arrived","arrive","přijel","přijet","pf"," Yes, it was here, at the moment when I lost Lucie, that the long period of hopelessness and emptiness began, the period evoked by the muddy outskirts of my hometown when I arrived on this short visit."," Ano a zde, v okamžiku, kdy jsem ztratil Lucii, začalo vlastně teprve to dlouhé údobí beznaděje a pustoty, jehož obrazem se mi na chvíli stala kalná periferní scenérie mého rodného města, do něhož jsem přijel na krátkou návštěvu."
"hand","hand","Odevzdat","odevzdat","pf"," To hand over my life as a clear message to the one person able to understand it and carry it on."," Odevzdat svůj život jako jasné a srozumitelné poselství jednomu jedinému člověku, který ho pochopí a ponese dál."
"understand","understand","pochopí","pochopit","pf"," To hand over my life as a clear message to the one person able to understand it and carry it on."," Odevzdat svůj život jako jasné a srozumitelné poselství jednomu jedinému člověku, který ho pochopí a ponese dál."
"carry","carry","ponese","nést","impf"," To hand over my life as a clear message to the one person able to understand it and carry it on."," Odevzdat svůj život jako jasné a srozumitelné poselství jednomu jedinému člověku, který ho pochopí a ponese dál."
"go","go","odjet","odjet","pf"," Until I have done so, I may not go away with the deserter to the Danube."," Dřív nesmím odjet s dezertérem k Dunaji."
"think","think","myslím","myslet","impf"," The one man of whom I think, my ultimate hope after all my defeats, lies asleep a wall away."," Ten jediný člověk, na kterého myslím, který je mou jedinou nadějí po všech porážkách, je ode mne oddělen stěnou a spí."
"wear","wear","mít","mít","impf"," He will wear ribbons across his face."," Bude mít přes tvář pentle."
"call","call","nazývat","nazývat","impf"," They will call him king."," Budou ho nazývat králem."
"Come","come","Pojď","jít","impf"," Come, my boy."," Pojď, synáčku."
"want","want","nechtěl","chtít","impf"," Koutecky did n't want to see him any more than I did."," Koutecký se s ním nechtěl potkat stejně jako já."
"see","see","potkat","potkat","pf"," Koutecky did n't want to see him any more than I did."," Koutecký se s ním nechtěl potkat stejně jako já."
"say","say","řekl","říci","pf"," "" Ca n't say that I blame you, "" I said."," "" Ani se vám nedivím, "" řekl jsem."
"said","say","řekl","říci","pf"," "" Ca n't say that I blame you, "" I said."," "" Ani se vám nedivím, "" řekl jsem."
"said","say","řekl","říci","pf"," "" Yes, "" I said, "" he 's the king. """," "" Ano, "" řekl jsem, "" jede jako král. """
"said","say","řekl","říci","pf"," Koutecky said :"," Koutecký řekl :"
"sit","sit","posadit","posadit","pf"," Everything that happens happens according to God 's will, and I often wonder whether it is n't God 's design to let mankind know that man cannot sit on His throne with impunity and that without His participation even the most equitable order of worldly affairs is doomed to failure and corruption."," Všechno se děje z Boží vůle a já se často ptám, zda Bůh záměrně nedává lidstvu poznat, že člověk se nemůže beztrestně posadit na jeho trůn a že i sebespravedlivější uspořádání světských poměrů se bez jeho účasti zvrtne a zkazí."
"remember","remember","Pamatuju","pamatovat","impf"," I remember those years when people here thought they were but a few steps from paradise."," Pamatuju se na ta léta, kdy se lidé u nás cítili být už na krok od ráje."
"thought","think","Pamatuju","pamatovat","impf"," I remember those years when people here thought they were but a few steps from paradise."," Pamatuju se na ta léta, kdy se lidé u nás cítili být už na krok od ráje."
"said","say","řekla","říci","pf"," "" I 'm in love, "" she said, and when I failed to respond, she went on."," "" Jsem zamilovaná, "" řekla potom, a když jsem na to nic neřekl, pokračovala :"
"said","say","neřekl","říci","pf"," "" I 'm in love, "" she said, and when I failed to respond, she went on."," "" Jsem zamilovaná, "" řekla potom, a když jsem na to nic neřekl, pokračovala :"
"went","go","pokračovala","pokračovat","impf"," "" I 'm in love, "" she said, and when I failed to respond, she went on."," "" Jsem zamilovaná, "" řekla potom, a když jsem na to nic neřekl, pokračovala :"
"scare","scare","strašil","strašit","impf"," Usually he tried to scare us with the war about to break out and the hard days ahead for all reactionaries ( by which he mainly meant us )."," Obvykle nás strašil válkou, která je na spadnutí, a tím, jak náš stát zatočí s reakcionáři ( jimiž mínil především nás )."
"meant","mean","mínil","mínit","impf"," Usually he tried to scare us with the war about to break out and the hard days ahead for all reactionaries ( by which he mainly meant us )."," Obvykle nás strašil válkou, která je na spadnutí, a tím, jak náš stát zatočí s reakcionáři ( jimiž mínil především nás )."
"transformed","transform","proměnilo","proměnit","pf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"followed","follow","sledovaly","sledovat","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"seen","see","sledovaly","sledovat","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"occupied","occupy","obsadil","obsadit","pf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"growing","grow","stoupala","stoupat","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"rose","rise","stoupala","stoupat","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"began","begin","začal","začít","pf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"seen","see","viděn","vidět","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"heard","hear","slyšen","slyšet","impf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"recognized","recognize","uznán","uznat","pf"," Meanwhile, the character of the audience gathered in the garden was slowly being transformed : to the handful of mostly elderly people who had initially followed our playing with warm interest was now added a growing crowd of young people who occupied the remaining tables, ordered ( very loudly ) beer and wine, and soon ( as the alcohol level rose ) began demonstrating their wild need to be seen, heard, and recognized."," Mezitím se zvolna proměnilo publikum shromážděné v zahradě : k několika poloobsazeným stolům, které naši hru zpočátku sledovaly s docela vřelým zájmem, přibyl početný houf mladíků a holek ( snad ze vsi, spíš z města ), který obsadil zbylé stoly, poroučel si ( velmi hlasitě ) pivo a víno a brzy ( tak jak stoupala zvolna hladina alkoholu ) začal dávat najevo svou divokou potřebu být viděn, být slyšen, být uznán."
"buy","buy","koupím","koupit","pf"," Yet I took it into my head to buy Lucie a dress, a beautiful dress, many dresses."," A přece jsem si usmyslil, že Lucii koupím šaty, krásné šaty a mnoho šatů."
"thought","think","myslila","myslit","impf"," At first, she thought it was just for fun, to watch the people streaming up and down the stairs."," Lucie si nejdřív myslila, že tam jdeme jen tak civět a pozorovat lidi, kteří proudili po schodištích dolů a nahoru."
"watch","watch","pozorovat","pozorovat","impf"," At first, she thought it was just for fun, to watch the people streaming up and down the stairs."," Lucie si nejdřív myslila, že tam jdeme jen tak civět a pozorovat lidi, kteří proudili po schodištích dolů a nahoru."
"forgot","forget","zapomněl","zapomenout","pf"," Suddenly I forgot my fatigue and dejection and felt at case."," Najednou jsem zapomněl na svou únavu a rozmrzení a bylo mi dobře."
"sending","send","posílá","posílat","impf"," The old king was sending the young one out into the world."," Starý král posílá do světa mladého krále."
"went","go","šel","jít","impf"," I went over to him."," Obrátil jsem se a šel jsem k němu."
