"sházet","pf","[]"
"shledávat","impf","[]"
"shledat","pf","[think, find, gather]"
"shledávat se","impf","[]"
"shledat se","pf","[]"
"shazovat se","impf","[]"
"shodit se","pf","[]"
"shodovat se","impf","[fit, cohere, concur, jibe, gibe, conform, match, coincide, agree, check, tally, correspond]"
"shodnout se","pf","[agree with, hit off, settle, agree]"
"shořet","pf","[burn down, burn up, burn out]"
"shrnovat","impf","[summarize, gather]"
"shrnout","pf","[resume, tot up, recapitulate, epitomize, colligate, summarize, sum, recap, gather]"
"shrnovat se","impf","[]"
"shrnout se","pf","[]"
"shromažďovat","impf","[glean, gather, garner, collect]"
"shromáždit","pf","[call, muster, collate, compile, gather, assemble, amass, collect, congregate, rally, aggregate]"
"shromažďovat se","impf","[huddle, gather]"
"shromáždit se","pf","[band oneself, flock, get together, gather]"
"schovávat","impf","[conceal, hide]"
"schovat","pf","[conceal, cover, hide, bury, obscure, screen, secrete, stash]"
"schovávat se","impf","[]"
"schovat se","pf","[hide, take shelter, hide out]"
"schvalovat","impf","[approbate, condone, subscribe, approve, be for, applaud, countenance, endorse, accept]"
"schválit","pf","[okay, ratify, approves, authorise, pass, agree, endorse, accept, confirm, approbate, sanction, approve, homologate, assent, grant, authorize, 𐐲𐐹𐑉𐐭𐑂, validate]"
"sídlit","impf","[reside]"
"signalizovat","impf","[signalize, indicate, signal]"
"sílit","impf","[strengthen]"
"sjednávat","impf","[negotiate]"
"sjednat","pf","[negotiate, arrange for, arrange, stipulate, mediate, effect, appoint, conclude, agree, firm up]"
"sjednocovat","impf","[]"
"sjednotit","pf","[consolidate, unite, unify, conflate, marry, league together, reunite, integrate, associate, colligate, unionize, merge, club, join, band, unitize, draw together]"
"sjednocovat se","impf","[]"
"sjednotit se","pf","[unite, join, draw together]"
"sjíždět","impf","[ride down, drive down, go down]"
"sjet","pf","[ride down, go down, drive down]"
"sjíždět se","impf","[]"
"sjet se","pf","[]"
"skákat","impf","[spring, gambol, bounce, bound, frisk, hop, leap, skip, jump]"
"skočit","pf","[spring, buy, leap, skip, lunge, dive, jump]"
"skládat","impf","[fold, take, stack, compose, put together, write, pile up, consist, comprise]"
"složit","pf","[confect, double back, pile, compound, pile up, fold, indite, compile, compose, deposit, furl, tackle, put together]"
"skládat se","impf","[include, be composed of, be composed, consist, comprise]"
"složit se","pf","[be composed of]"
"sklánět","impf","[drop, descend, abate, sink, go down, lower, slant, bow]"
"sklonit","pf","[drop, descend, stoop, sink, go down, lower, slouch, slant, couch, dip, bow, tilt, splay, crouch, bow down, abate, bend, decline, incline]"
"sklánět se","impf","[descend, droop, duck, decline, dip]"
"sklonit se","pf","[stoop, bow, incline]"
"sklízet","impf","[harvest, glean, pick, reap, gather, crop]"
"sklidit","pf","[put away, harvest, clear away, glean, reap, clear, crop, remove]"
"sklouzávat","impf","[]"
"sklouzat","impf","[]"
"sklouznout","pf","[slide down, slither, slip, slide, skid, slip down]"
"sklouzávat se","impf","[]"
"sklouznout se","pf","[]"
"skoncovat","pf","[mop up, end, finish, put an end to, do in]"
"skoncovat se","pf","[]"
"skončit","pf","[come to an end, over, adjourn, be over, determine, achieve, break up, conclude, discontinue, cease, stop, end up, abate, break short, finish, end, quit, terminate, complete, close, wind up]"
"skrývat","impf","[conceal, shield, hide, shelter]"
"skrýt","pf","[conceal, cover, hide, obscure, cloak, seclude, secrete, camouflage, hide away, stow away, mask, pocket]"
"skrývat se","impf","[be hidden, skulk, hide out, be concealed]"
"skýtat","impf","[offer, afford, provide, yield, render]"
"slábnout","impf","[fall away, waste, flag, languish, falter, weaken, ebb away, fade, abate, wane, slack, decline, sag, vanish]"
"slaďovat","impf","[]"
"slavit","impf","[solemnize, celebrate, commemorate, party, observe, hold]"
"sledovat","impf","[shadow, keep track, retrace, observe, listen, follow up, trail, trace, view, see, pursue, stalk, catch, track, finger, tail, monitor, follow, witness, watch, regard, succeed, supervise, report, keep track of, eyeball]"
"slepovat","impf","[splice, conglutinate]"
"slepit","pf","[agglutinate, stick together, conglutinate, gum]"
"slepovat se","impf","[]"
"slepit se","pf","[]"
"slibovat","impf","[assure, pledge, promise]"
"slíbit","pf","[undertake, engage, assure, plight, pledge, promise, say, vow]"
"slučovat","impf","[amalgamate, combine]"
"sloučit","pf","[fuse, unite, merge, coalesce, bring together, join up, join, affiliate, link up, synthesize, combine]"
"slučovat se","impf","[]"
"sloučit se","pf","[fuse, unite, merge]"
"sloužit","impf","[subserve, tend, officiate, service, function, serve]"
"slušet","impf","[fit, suit, behoove, beseem, become]"
"slušet se","impf","[behove]"
"slyšet","impf","[hear, listen, heard]"
"smát se","impf","[grin, laugh, laugh at, smile]"
"smazávat","impf","[]"
"smazat","pf","[cancel, erase, clear, wipe away, kill, delete, wipe out, wipe off, obliterate, rub out, wipe, efface, outwear, reset]"
"smáznout","pf","[]"
"smazávat se","impf","[]"
"smazat se","pf","[]"
"smáznout se","pf","[]"
"směřovat","impf","[head, lead up, tend, orientate, aim, direct, steer, look, point, tends, lead, heading for]"
"smět","impf","[allow, can, be, may, allowed, might, be allowed to, durst]"
"smíchávat","impf","[]"
"smíchat","pf","[mix up, immix, meld, commix, blend, conflate, coalesce, compound, fuse, commingle, mingle, merge, flux, stir, mix, blend in, combine]"
"smíchávat se","impf","[]"
"smíchat se","pf","[]"
"smiřovat","impf","[propitiate]"
"smířit","pf","[conciliate, reconcile, acquiesce]"
"smiřovat se","impf","[]"
"smířit se","pf","[reconcile, reconcile oneself, make peace]"
"snášet","impf","[brook, put up with, lay, stomach, abide, withstand, suffer, bear up under, bear, bear with, endure, stand, sustain, support, undergo, tolerate]"
"snést","pf","[brook, take down, put up with, bring down, stomach, abide, withstand, take, suffer, bear, endure, stand, sustain, support, tolerate]"
"snášet se","impf","[get along]"
"snést se","pf","[swoop, alight]"
"snažit se","impf","[aspire, strive, apply oneself, aim, endeavor, trouble, try, endeavour, try hard, seek, push]"
"sněžit","impf","[snow]"
"sníst","pf","[eat up, eat, consume, devour, use up]"
"snít","impf","[wish, imagine, fantasize, dream, daydream, dreem]"
"snít se","impf","[]"
"snižovat","impf","[drop, reduce, descend, lour, abate, derogate, sink, lower, go down, decline, belittle]"
"snížit","pf","[drop, cut, knock, abridge, scale down, down, lessen, shorten, fall, abate, decline, deplete, reduce, demean, descend, whittle down, mitigate, bring down, pull down, sink, lower, go down, decrease, diminish, cut down, put down, debase, cut back, prune, slash, curtail, retrench, downsize]"
"snižovat se","impf","[]"
"snížit se","pf","[demean, run low, condescend, lower, decline, abase oneself]"
"soudit","impf","[allow, think, reason, deem, understand, conclude, induce, administer justice, guess, infer, try, judge, calculate]"
"soudit se","impf","[plead, litigate]"
"souhlasit","impf","[concur, admit (that), agree (with), comply with, correspond, concord, hold, be in accord, admit, agree to, approve (of), assent, consent to, cohere, okay, accede, accede to, share common opinion with, accord, coincide, be in harmony with, agree, consent, be in accord (with), endorse, concur (with), acquiesce in, acquiesce, approve, permit, homologate, tally, sustain]"
"soupeřit","impf","[compete, vie, emulate, rival, contend]"
"soustřeďovat","impf","[collect]"
"soustředit","pf","[center, focus, centre, concentrate, collect, clamp, clip, fasten]"
"soustřeďovat se","impf","[]"
"soustředit se","pf","[centralize, pore, center, focus, rivet, centre, concentrate, stay focused]"
"soutěžit","impf","[compete, contest, vie, race, rival, contend]"
"souviset","impf","[cohere, relate, communicate, hang together]"
"spadnout","pf","[drop, fall over, plummet, go down, fall off, crash, come down, fall down, fall, come off, topple, sag, tumble, pitch, collapse, fall asleep]"
"spadnout se","pf","[]"
"spáchat","pf","[perpetrate, pull, commit]"
"spalovat","impf","[burn, burn down, burn out, burn up]"
"spálit","pf","[burn, incinerate, sunburnt, burn up, singe, sear, get, char, fire, burn down, blacken, scorch, burnt]"
"spalovat se","impf","[]"
"spálit se","pf","[]"
"spasit","pf","[save, redeem, make safe, rescue, salve]"
"spasit se","pf","[]"
"spát","impf","[sleep, catch some z’s, rest, kip, slumber, catch some z's, asleep, be asleep]"
"spatřovat","impf","[]"
"spatřit","pf","[glimpse, see, view, spot, sight, behold, catch sight of, remark, perceive, notice]"
"spěchat","impf","[scurry, hie, be in a hurry, hasten, hustle, belt along, hurry, rush, speed, hotfoot]"
"spekulovat","impf","[hypothesize, conjecture, gamble, speculate, hypothecate, theorize, theorise, suppose]"
"spět","impf","[tend, head for]"
"splácet","impf","[repay, pay back, pay off]"
"splatit","pf","[even up, repay, pay back, clear, redeem, pay off, pay up, return, refund, acquit]"
"splétat","impf","[braid, splice, plait]"
"splést","pf","[mistake, tangle, lace, intertwine, twine, mislead, interlace, mess, plait, get wrong, embrangle, confound, entwine, confuse, enlace, muddle]"
"splétat se","impf","[]"
"splést se","pf","[entwine]"
"splňovat","impf","[live up to, carter, comply, fill up, fulfill, carry out, fill, fulfil]"
"splnit","pf","[comply, fulfill, satisfy, perform, deliver, fill, execute, accomplish, fill up, meet, live up, keep, carry out, discharge, implement, redeem, complete, grant, fulfil, realize]"
"splňovat se","impf","[]"
"splnit se","pf","[come true]"
"splývat","impf","[coincide]"
"splynout","pf","[fuse, amalgamate, unite, merge, unify, coalesce, join, combine]"
"spočívat","impf","[be based, rest, recline, rest on, be, repose, lie, consist in, inhere, consist]"
"spočinout","pf","[]"
"spočítat","pf","[cipher, figure, count, figure up, sum, compute, number, cypher, tot, enumerate, calculate, reckon, figure out, count up]"
"spojovat","impf","[amalgamate, couple, chain, concatenate, unite, splice, conflate, unify, link, bring together, interconnect, bond, associate, combine annex, tie, accompany, fetter, join, knit, connect, combine]"
"spojit","pf","[crunch, amalgamate, couple, concatenate, joint, compact, staple, unite, link, marry, yoke, incorporate, link up, associate, combine annex, fuse, tie, bind, ally, merge, join, band, connect, draw together, conjoin, combine, stitch, chain, consolidate, splice, unify, coalesce, bring together, pool, join up, bond, compound, integrate, accompany, clutch, engage, mate, put through, knot, knit, frame]"
"spojovat se","impf","[]"
"spojit se","pf","[couple, unite, unify, link, get together, bond, fuse, ally, merge, join, conjoin, draw together, combine]"
"spojovat si","impf","[]"
"spojit si","pf","[]"
"spokojovat se","impf","[]"
"spokojit se","pf","[]"
"spoléhat","impf","[trust, bank, count on, reliance, depend, rely, calculate on, swear]"
"spolehnout","pf","[trust, rely on]"
"spoléhat se","impf","[trust, bank, depend, rely, rely on, confide, by, calculate, swear]"
"spolehnout se","pf","[depend, rely, rely on]"
"spolknout","pf","[gulp, swallow, gobble up, gorge, swallow up, digest, stomach, get down, ingest]"
"spolykat","pf","[swallow]"
"spolupracovat","impf","[coact, liaise, cooperate, interact, team up, collaborate, co-operate]"
"spotřebovávat","impf","[consume, draw, use up]"
"spotřebovat","pf","[burn, expend, use, spend, exhaust, eat, consume, draw, deplete, run out of, use up]"
"spouštět","impf","[drop, descend, start up, slacken, lower, start, run, actuate, launch, veer, pay out, veer out, let down]"
"spustit","pf","[drop, lead off, take down, release, lower, strike, start, launch, run, trigger, execute, initiate, turn on, cast, droop, slip, drop down, activate, set up, touch off, shoot, initialise, let down]"
"spouštět se","impf","[]"
"spustit se","pf","[descend, go down]"
"spravit se","pf","[]"
"spravovat","impf","[repair, restore, govern, work, handle, run, control, serve, superintend, bushel, manage, doctor, operate, conduct, fix, darn, keep, administer, administrate, mend, order]"
"spravit","pf","[repair, do up, restore, patch up, bushel, patch, doctor, rectify, tinker, make good, fix, adjust, darn, renew, mend, cobble]"
"srážet","impf","[condense, precipitate]"
"srazit","pf","[reduce, deduct, precipitate, knock down, knock, bring down, clash, collide, discount, dispirit, down, fell, knock off, coagulate, slash, dock, drag down, get down]"
"srážet se","impf","[coagulate, curdle]"
"srazit se","pf","[hit, knock, strike, shirk, crash]"
"srovnat se","pf","[even out]"
"srovnávat","impf","[equate, compare, balance, confront]"
"srovnat","pf","[equate, compare, level, confront, match, straighten, align, raze, flatten, reconcile, bulldoze, collate, square, even up, straighten up, organize, arrange, even, parallel, adjust, aline, smooth]"
"stáčet","impf","[coil, tend]"
"stočit","pf","[coil, roll, swerve, twist, twist around]"
"stáčet se","impf","[]"
"stočit se","pf","[roll]"
"stagnovat","impf","[stagnate]"
"stahovat","impf","[download, contract, skin, phase out]"
"stáhnout","pf","[squeeze, skin, excoriate, draw off, flay, download, strip, strip off, pull back, retire, pull-out, constrict, constringe, cramp, clamp, fasten, pull off, clinch, shrink, lower, contract, pullout, pull out, draw back, turn down, draw on, clip, withdraw]"
"stahovat se","impf","[]"
"stáhnout se","pf","[back off, retire, shrink, draw off, fall back]"
"stanout","pf","[]"
"stanovovat","impf","[]"
"stanovit","pf","[set down, settle, rule, apportion, make out, asses a tax, fix, arrange, define, ordain, narrow, state, prescribe, qualify, designate, pinpoint, order, set, determine, stipulate, lay, nail, specify, constitute, establish, assess a tax, it sets up, schedule, assess, provide, appoint, name, lay down, institute, set in motion, assign]"
"starat se","impf","[worry, mind, mother, care for, see, see to, take care, keep, look after, nurture, care]"
"stárnout","impf","[date, maturate, get old, mature, aging, grow old, fade away, age]"
"startovat","impf","[start up, start, take off]"
"stávkovat","impf","[be on strike, strike, be out]"
"stékat se","impf","[]"
"stéci se","pf","[]"
"stéct se","pf","[]"
"stékat","impf","[pour down, trickle, ooze]"
"stéci","pf","[]"
"stéct","pf","[]"
"stěhovat","impf","[move, move house, set forth, remove]"
"stěhovat se","impf","[transfer, migrate]"
"stěžovat si","impf","[bitch, beef, complain, quetch, repine, yammer, carp, holler, squawk, gripe, kick, plain, make a complaint, bellyache, kvetch, grouse]"
"stíhat","impf","[hunt, pursue, have time, intercept, pursuit, follow, chase]"
"stihnout","pf","[draw up, find, be in time for, catch]"
"stimulovat","impf","[motivate, excite, boost, stimulate]"
"stiskat","impf","[]"
"stisknout","pf","[clinch, squeeze, grip, compact, compress, wring, contract, depress, click, push, clasp, pull, grasp, constrict, screw, push down, lock, press, clamp]"
"stisknout se","pf","[]"
"stoupat","impf","[balloon, ascend, grow, rocket, increase, go up, mount, advance, climb, soar, raise, rise, breast]"
"stoupnout","pf","[tread, appreciate, step, rise, go up, enhance]"
"stoupat si","impf","[]"
"stoupnout si","pf","[]"
"strašit","impf","[haunt, spook, scare, frighten]"
"stravovat","impf","[feed, spend, consume]"
"strávit","pf","[pass, spend, digest, consume, devour, ingest]"
"strčit si","pf","[]"
"strkat","impf","[elbow, hustle, jolt, jostle, shove, poke, push]"
"strčit","pf","[squeeze, knock, arrest, insert, jail, shove, poke, push, apprehend, plunge, slip, clap, imprison, hustle, thrust, detain, stick, jolt, stuff, tuck]"
"strhávat","impf","[]"
"strhovat","impf","[excite, stir]"
"strhnout","pf","[break down, ravish, tear, pull down, break, tear off, transport, whisk away, pull off, dismantle, demolish, raze]"
"strhat","pf","[excoriate]"
"strhnout se","pf","[]"
"strkat se","impf","[]"
"střílet","impf","[gun, misfire, fire away, fire, shoot]"
"střelit","pf","[score, fire, shoot]"
"střetat","impf","[]"
"střetávat","impf","[]"
"střetnout","pf","[collide]"
"střetat se","impf","[]"
"střetávat se","impf","[]"
"střetnout se","pf","[collide]"
"střežit","impf","[patrol, police, watch, guard, keep, watch over, fend, protect, keep watch, take care of]"
"střežit se","impf","[]"
"střídat","impf","[rotate, change, shift, alternate, diversify]"
"střídat se","impf","[shift, alternate]"
"střílet si","impf","[]"
"studovat","impf","[take, study, read, learn, do, investigate, crack a book, burn the midnight oil, train]"
"stupňovat","impf","[compare, intensify, gradate, graduate, grade, heighten, boost, escalate]"
"stupňovat se","impf","[intensify, heighten, increase, swell]"
"stvořit","pf","[invent, create]"
"stydět se","impf","[ashamed, shame, feel shy, be, feel ashamed, blush, be ashamed]"
"stýkat se","impf","[relate, meet, contact, be in contact with, associate, be in touch]"
"stýskat se","impf","[]"
"stesknout se","pf","[]"
"stýsknout se","pf","[]"
"stýskat si","impf","[]"
"stesknout si","pf","[]"
"stýsknout si","pf","[]"
"sundavat","impf","[]"
"sundávat","impf","[]"
"sundat","pf","[take down, strip, takeoff, doff, detach, get off, take off, remove]"
"sužovat","impf","[chevvy, chevy, annoy, prey, torment, chivy, haunt, harry, fret, harass, plague, chivvy, eat into, provoke, afflict, hassle, trouble, rag, bother, vex, beset, badger, crucify, frustrate, molest, bedevil, cark, dun]"
"sužovat se","impf","[]"
"svádět","impf","[tempt, blame, solicit, seduce, draw on]"
"svést","pf","[debauch, seduced, mislead, misguide, lead astray, allure, seduce, inveigle, pervert, warp]"
"svazovat","impf","[bind]"
"svázat","pf","[tie down, tie, bind, relate, tie up, colligate, bound, join, truss]"
"svážet","impf","[]"
"svézt","pf","[bring in harvest, drive]"
"svážet se","impf","[]"
"svézt se","pf","[get a lift]"
"svědčit","impf","[affirm, witness, vouch, evidence, be indicative, bear witness, indicate, take the stand, attest, testify, give evidence]"
"svěřovat","impf","[confide, entrust]"
"svěřit","pf","[confide, leave, commit, consign, entrust]"
"svěřovat se","impf","[]"
"svěřit se","pf","[]"
"svítit","impf","[radiate, beam, burn, sparkle, glisten, light, glow, shine, shimmer]"
"svlékat","impf","[strip, undress, take off, take off clothes]"
"svléknout","pf","[strip, undress, take off, take off clothes, strip down]"
"svléci","pf","[strip, strip off, doff, divest, unclothe, disrobe, undress]"
"svléct","pf","[strip, disrobe, undress]"
"svlékat se","impf","[get undressed, molt, moult]"
"svléknout se","pf","[discase, get undressed, strip, disrobe, unclothe, undress, uncase, take off clothes]"
"svléci se","pf","[discase, strip, disrobe, unclothe, uncase, undress]"
"svléct se","pf","[]"
"svolávat","impf","[]"
"svolat","pf","[summon, get together, gather, assemble, convoke, foregather, call, convene, muster, round up, summons, forgather, cite]"
"svrhávat","impf","[]"
"svrhovat","impf","[]"
"svrhat","impf","[]"
"svrhnout","pf","[precipitate, dethrone, topple, throw overboard, overturn, overthrow, subvert]"
"symbolizovat","impf","[symbolize, epitomize, symbolise, typify, represent]"
"sypat","impf","[dredge, shed, shower, spill, scatter, pour, strew]"
"sypat se","impf","[]"
"šeptat","impf","[murmur, susurrate, whisper, breathe]"
"šeptnout","pf","[]"
"šířit","impf","[broadcast, radiate, exude, widen, proliferate, transmit, disseminate, diffuse, publicise, retail, spread, circulate, extend, expand, circularise, publicize, propagate, advertize, circularize, disperse, distribute, advertise, broaden]"
"šířit se","impf","[pervade]"
"šít","impf","[stitch, tack, sew, make]"
"škodit","impf","[damage, upset, harm, do harm, hurt, injure]"
"šlapat","impf","[tramp, tread, go, trample, step]"
"šlápnout","pf","[step on, tread, tread on, step]"
"šplhat","impf","[climb, clamber, climb up, creep, shinny, scramble]"
"šplhnout si","pf","[]"
"štvát","impf","[annoy, hunt, chivy, bait, rile, instigate, hunt down, hound, chase, trace, hatred, incite, irritate]"
"štvát se","impf","[]"
"tahat","impf","[pull, tear, pick, tug, wrest, tote, draw, drag, jostle, pluck, tow]"
"tahat se","impf","[]"
"táhnout","impf","[haul, tug, draw, spring, pull, stretch, trail, get lost, schlepp, force, tote, drag, heave, piss off, tow, schlep, migrate, lug]"
"táhnout se","impf","[extend, wear away, drag on, wear on, drag, spread]"
"tajit","impf","[conceal, keep back]"
"tajit se","impf","[]"
"tančit","impf","[waltz, trip, dance]"
"tancovat","impf","[prance, dance]"
"tázat se","impf","[interrogate, ask]"
"téci","impf","[leak, stream, pour, flux, run, flow]"
"téct","impf","[flux, run, flow]"
"telefonovat","impf","[call, give a bell, phone, ring, give a ring, give a call, telephone, ring up, call up]"
"testovat","impf","[prove, test, examine, essay, sample]"
"těšit","impf","[look forward to, console, look forward, enjoy, please, solace]"
"těšit se","impf","[look forward to, look forward, long for, gas, enjoy, rejoice, be amused]"
"těžit","impf","[mine, extract, take advantage, exploit, profit, quarry]"
"tisknout","impf","[strain, pinch, print, wring, press, push]"
"tisknout se","impf","[huddle, nuzzle]"
"tkvít","impf","[inhere]"
"tkvět","impf","[lie in]"
"tlačit","impf","[pinch, wheel, hustle, thrust, trundle, force, throng, jostle, press, push, coin]"
"tlačit se","impf","[intrude, throng, jostle, push]"
"tleskat","impf","[spat, clap, acclaim, applaud]"
"tlesknout","pf","[]"
"tlouci se","impf","[]"
"tlouct se","impf","[]"
"tlouci","impf","[throb, knock, pant, hammer, batter, smite, strike, pelt, pestle, palpitate, pound, hit, patter, drub, bang, clap, thump, club, beat, thrash, mash]"
"tlouct","impf","[throb, knock, pant, hammer, slog, pelt, switch, hack, pound, beat, club, thrash, flap]"
"tlumit","impf","[attenuate, muffle, defuse, dampen, subdue, inhibit, dip, mute, suppress, deaden, kill, damp, strangle, temper, baffle, soften, silence]"
"tlumočit","impf","[interpret, convey, act as interpreter, translate]"
"točit","impf","[rotate, turn around, twiddle, switch on, turn, film, whirl, turn on, loop, spin, pivot, shoot, twirl, turn round, revolve, twist, wind]"
"točit se","impf","[rotate, gyrate, swirl, spin, meander, pivot, twirl, turn, revolve, twist, reel, whirl]"
"tolerovat","impf","[endure, countenance, tolerate]"
"toulat se","impf","[stray, gallivant, hang out, meander, swan, vagabond, range, gad, ramble, tramp, cast, wander, rove, roam, prowl, gad about, drift]"
"toužit","impf","[hanker, desire, thirst, want, yearn, crave, starve, long, hunger, miss, wish, aspire, ache, moon, dream, lust, covet]"
"trápit","impf","[chevvy, chevy, annoy, prey, torment, chivy, bait, ail, harry, excruciate, tantalize, beleaguer, harass, plague, grieve, concern, chivvy, prick, eat into, afflict, provoke, nag, hassle, trouble, agonize, worry, rack, bother, martyr, pester, vex, beset, badger, tease, torture, molest, bug, rankle, cark]"
"trápit se","impf","[worry, be troubled, suffer, be upset, languish, fret, pine away]"
"trčet","impf","[stick up, stick out, protrude, jut out, stick]"
"trefovat","impf","[hit]"
"trefit","pf","[hit, strike, catch]"
"trefovat se","impf","[]"
"trefit se","pf","[]"
"trénovat","impf","[prepare, practise, practice, school, develop, educate, coach, drill, train]"
"trestat","impf","[chastise, correct, scourge, punish, penalize, castigate, put to death, chasten, discipline, execute]"
"trhat","impf","[twitch, jerk, tug, wrest, tear out, gather, tear up, spring, pull, tear, pick, rip, shred, pull out, pluck, cull]"
"trhnout","pf","[wince, twitch, recoil, jerk, tug, tear out, pluck, yank, wrench]"
"trhat se","impf","[rip]"
"trhnout se","pf","[]"
"troufat si","impf","[make bold, pretend, dare, venture]"
"troufnout si","pf","[have the courage, pretend, venture, dare]"
"trpět","impf","[suffer, rack, ache, connive, bear, sustain, hurt, undergo]"
"trvat","impf","[survive, last, occupy, remain, maintain, take time, wear, go on, run, dure, adhere, insist, abide, exist, take, assert, continue, subsist, endure, persist, stand, wage, span]"
"třást","impf","[shake, twitch, waggle, quaver, shiver, quake, shudder, vibrate, flap, quiver, agitate]"
"třást se","impf","[shake, wiggle, dither, shiver, dodder, quake, tremble, shudder, vibrate, wobble, quiver]"
"třídit","impf","[assort, classify, separate, winnow, grade, sort out, separate out, sort, class, categorize]"
"třít","impf","[pound, crush, pulverize, grind, chafe, rub]"
"třít se","impf","[spawn]"
"tušit","impf","[presage, feel, sense, raden, suspect, smell, conjecture, apprehend, surmise, guess, anticipate, scent, vermoeden, forebode]"
"tvářit se","impf","[affect, make faces, pretend]"
"tvořit","impf","[spell, shape, constitute, ad lib (ad libitum), produce, ad libitum, make up, form, create, fabricate, make, generate, ad lib, comprise, coin, fashion]"
"tvořit se","impf","[form]"
"týkat se","impf","[relate, have to do with, apply, regard, apply to, stand in connection with, involve, bear on, have to do, concern, pertain]"
"ubíhat","impf","[pass, run]"
"uběhnout","pf","[elapse]"
"ubírat se","impf","[wend]"
"ubírat","impf","[take]"
"ubrat","pf","[take, detract, retrench, take off]"
"ubližovat","impf","[damage, upset, harm, maltreat]"
"ublížit","pf","[anguish, pain, harm, offend, hurt, injure, wrong]"
"ubránit","pf","[guard against]"
"ubránit se","pf","[fight off, resist]"
"ubytovávat","impf","[]"
"ubytovat","pf","[billet, accommodate, host, lodge, house, quarter]"
"ubytovávat se","impf","[]"
"ubytovat se","pf","[check in]"
"ubývat","impf","[drop, waste, descend, be on the vane, ebb, remain, sink, go down, lower, decrease, run low, abate, wane, decline, subside, dwindle]"
"ubýt","pf","[drop, descend, abate, sink, go down, lower]"
"ucítit","pf","[scent, feel, smell]"
"účastnit se","impf","[be in for, be in, participate, take part, take part in, attend, enter]"
"učinit","pf","[dost, pass, reach, come, do, turn, to, make, render]"
"účinkovat","impf","[operate, act, work, function, perform]"
"učit","impf","[study, instruct, learn, school, teach, educate]"
"učit se","impf","[study, larn, learn]"
"účtovat","impf","[charge, settle, bill, invoice, reckon, account]"
"udat","pf","[quote, inform, determine, denunciate, peach, state, present, whistleblow, denounce, understate]"
"udát se","pf","[happen, pass off, occur, come about]"
"udělat","pf","[take, perform, create, cause, come, do, make, execute, render]"
"udělat se","pf","[appear, cum, capsize]"
"udělovat","impf","[give away]"
"udílet","impf","[]"
"udělit","pf","[give, accord, vest, vouchsafe, bestow, confer, allot, offer, award, impart, administer, grant, present, render, lend]"
"udeřit","pf","[bop, knock, slog, boom, whop, impinge, smite, wham, clobber, punch, hit, bang, club, beat, buffet, smash, slug, bonk, whack, nail, strike, plunk, blast, wallop, sock, pash, swig, swipe, whap, bash, plug, slap]"
"udeřit se","pf","[]"
"udržovat","impf","[keep up, care for, maintain, hold out, capture, preserve, conserve, maintaining, hold, carry on, encourage, service, keep in, continue, engage, keep, foster, uphold, nurse, look after, sustain]"
"udržet","pf","[maintain, keep, retain, preserve, conserve, sustain, hold]"
"udržovat se","impf","[remain, keep oneself, stay]"
"udržet se","pf","[remain, keep oneself, stay]"
"udržovat si","impf","[]"
"udržet si","pf","[]"
"uhadovat","impf","[]"
"uhodnout","pf","[guess]"
"uhádnout","pf","[guess, divine]"
"uhájit","pf","[vindicate, defend, assert]"
"uhýbat","impf","[move aside, push aside, remove, take away]"
"uhnout","pf","[dodge, divert, duck, swerve, turn, sidestep, elude]"
"uhodit","pf","[bop, knock, boom, whop, smite, box, wham, pummel, punch, hit, bang, bump, beat, smash, catch, clout, bonk, whack, nail, strike, pommel, biff, blast, slam, sock, wallop, whap, bash, plug, slap]"
"uhodit se","pf","[]"
"uhrazovat","impf","[]"
"uhradit","pf","[cover, remunerate, defray, disburse, foot, refund]"
"uhrát","pf","[]"
"ujít","pf","[cover, get by, get away, escape]"
"uchopovat","impf","[]"
"uchopit","pf","[caught, grip, seize, clench, handle, snatch, clasp, take, grasp, apprehend, gripe, clutch, get, get hold of, grapple, catch, grab, take up]"
"uchovávat","impf","[keep in, maintain, save, cherish, preserve, hold]"
"uchovat","pf","[keep, save, retain, preserve, store, conserve, enshrine]"
"uchovávat se","impf","[]"
"uchovat se","pf","[]"
"uchránit","pf","[vindicate, preserve]"
"uchránit se","pf","[]"
"uchvacovat","impf","[inspire]"
"uchvátit","pf","[electrify, seize, wrest, thrill, pounce, fascinate, arrogate, mesmerise, delight, carry away, ravish, grip, enrapture, capture, enthrall, transport, take, overwhelm, usurp, overjoy, enchant, grab, assume, mesmerize, enthral]"
"uchylovat se","impf","[]"
"uchýlit se","pf","[refuge, resort]"
"ujíždět","impf","[]"
"ujet","pf","[cover]"
"ujímat","impf","[]"
"ujmout","pf","[take in]"
"ujímat se","impf","[]"
"ujmout se","pf","[take, undertake, enter upon, take charge of, assume, take up]"
"ujišťovat","impf","[]"
"ujistit","pf","[affirm, satisfy, reassure, assure, certify, reaffirm]"
"ukazovat","impf","[betoken, signpost, display, show, bespeak, say, point, evince, denote, indicate, demonstrate, present, sport, signal, register]"
"ukázat","pf","[finger, prove, reveal, manifest, display, show, show up, expose, demo, disclose, point, outline, bring out, point out, indicate, emerge, demonstrate, exhibit, present, put forward]"
"ukazovat se","impf","[appear]"
"ukázat se","pf","[appear, turn out, transpire, come to light, show up]"
"ukládat","impf","[save, dictate, put]"
"uložit","pf","[collocate, set, lay, save, store, bestow, house, put, burden, seat, bank, file, impose, keep, deposit, lodge, dump, place, inflict, park, stow]"
"ukládat se","impf","[]"
