"derive","derive","impf"," By way of information, these amounts derive from contributions from the EFTA States entered against Article 6 3 0 of the statement of revenue, which constitute assigned revenue in accordance with Article 18(1 )( d ) of the Financial Regulation;"
"gain","gaining","pf"," He is gaining on us."
"punch","punch","pf"," Let 's hunker down ... until the law dogs punch out, and start racking up the merch."
"feature","feature","impf"," The sole exception is the interest earned in Stabex security accounts which is presented in the 8th EDF as this aid instrument does not feature in the 9th EDF."
"fall","fall","pf"," Well, I thought he would fall in."
"assert","assert","impf"," Add into that the mixed record of Europe 's empires and some humility is in order, even as we assert that democracy is the necessary foundation of human progress."
"get","get","pf"," In particular, only the services inside these organisations which have to deal with the SIS II data, should get an access to it."
"assure","assure","pf"," - I think if you, uh ... assure her that she 's gonna be all right, she 'll come back."
"eat","eat","pf"," Have to eat it now!"
"consult","consulted","impf"," This would guarantee that only alerts relevant for them are consulted."
"protect","protect","impf"," Therefore, the EDPS suggests that Article 5 take into account other justified legal grounds for processing personal data, such as the necessity for compliance with a legal obligation to which the controller is subject, the unambiguous consent of the data subject, provided that the processing is carried out in the interest of the data subject, or the necessity to protect the vital interest of the data subject."
"place","placed","impf"," In addition, particular emphasis will be placed on :"
"dial","dialed","pf"," I dialed 999!"
"include","included","pf"," The EDPS welcomes that provisions on systematic ( self-)auditing of security measures have been included in these articles."
"stress","stress","impf"," The EDPS wants to stress again that interoperability of the systems can not be implemented in violation of the purpose limitation principle, and that any proposal in this matter should be submitted to him."
"erase","erased","pf"," Although the principle of retention remains the same ( as a general rule, an alert should be erased from the SIS II as soon as the action requested by the alert is taken ), the proposals will have as a result that the retention period for the alerts has been generally extended."
"survive","survive","pf"," In the long run, surface democracy - democracy that floats on the top with people casting their votes freely on election day and choosing their government - will not survive if deep democracy fails to take root."
"swallow","swallow","pf"," Can I swallow my food first?"
"explore","explore","pf"," Further studies will be conducted to explore the feasibility of a European approach to the certification of non-formal qualifications."
"sell","sold","pf"," This appropriation is also intended to cover, in particular, aid granted to Portuguese producers of cereals placed on the market or sold by the producer to an intervention agency."
"suggest","suggests","impf"," Therefore, in the absence of convincing argumentation, the EDPS suggests to grant only one access point in the cases of Europol and Eurojust."
"kill","killed","pf"," Ifyou 've lost it, then you 've killed me."
"lead","lead","pf"," - Interlinking of alerts may never lead, even indirectly, to a change in access rights."
"outsmart","outsmarted","pf"," We outsmarted him!"
"help","help","impf"," - The EDPS recognises that the use of biometric data can improve the performance of the system and help the victims of identity theft."
"expect","expected","impf"," That is what is expected of us."
"assess","assessed","pf"," Interlinking of alerts can have a major impact on the rights of the person concerned, since the person is no longer "" assessed "" on the basis of data relating only to him/ her, but on the basis of his/ her possible association with other persons."
"foster","foster","impf"," - promote visits by EU citizens and foster the widest possible publicity for planned events, making use of all available multimedia tools;"
"summarize","summarized","pf"," It could be summarized as follows."
"travel","travelled","impf"," I am very grateful for the work of this House, for the work of those who have travelled there and for the contributions I have received."
"owe","owed","impf"," Nicky found out from a teller who owed him money."
"date","dating","impf"," She talked to the stewardess, and learned you were dating her."
"shut","shut","pf"," Now shut your big mouth, George!"
"reveal","revealing","pf"," When the bankruptcy of Lehman Brothers endangered the credit of financial institutions, private credit was replaced by the credit of the state, revealing an unrecognized flaw in the euro."
"arrest","Arrest","pf"," Arrest him."
"tell","tell","pf"," I am deeply grateful and, because I do not want my last goodbye to be a goodbye in English and because I do not want you to forget the Greek that you have learned in the past year and a half, I will tell you what I suggest we do."
"replace","replace","pf"," A new "" second generation "" Schengen Information System II will replace the current system, so allowing the enlargement of the Schengen area to the new EU Member States."
"translate","translate","pf"," We need to take these big visions from countries with whom we are working and translate them into what it is that we can provide and support."
"listen","Listen","impf"," Listen carefully."
"hit","hit","pf"," Do n't hit on my sisters."
"threaten","threatens","impf"," Whatever pulls on you ... whatever needs from you, threatens you."
"beat","beat","pf"," Is there another way to beat Misery?"
"create","create","impf"," The EDPS welcomes this proposal which contains in essence the necessary elements to create the cooperation — which is indeed crucial — between the authorities in charge of supervision at national and European level."
"bear","bear","impf"," One has to bear in mind that the personal data concerned are quite often of a sensitive nature and have been obtained by police and judicial authorities as a result of an investigation on persons."
"consider","considered","impf"," Therefore, it must be considered that national data protection authorities can exercise, with regard to the SIS II all the competences conferred to them by Article 28 of the Directive 95/ 46/ EC, including checking the lawfulness of a data processing."
"blow","blow","pf"," I wanna blow them away right out of the gate!"
"obtain","obtained","impf"," ( 3 ) If a part of a CTV, such as a chassis, has obtained local origin under Article 24 of the Community Customs Code on the basis of a physical processing or working test, is it then still necessary to determine a value for such part in order to apply to the CTV the specific origin rule for CTVs contained in Annex 11 to the Implementing Regulation?"
"negotiate","negotiated","impf"," The quest for a negotiated agreement has dominated the region for decades."
"discover","discover","pf"," As far as it is possible to discover by the reading of the proposals, it seems for example that an Automatic Fingerprint Identification System ( AFIS ) will not be present in the first years of the SIS II;"
"offset","offset","pf"," In the normal course of its activity, the Facility may enter into swap contracts with a view to hedge specific lending operations, denominated in actively traded currencies other than the euro, in order to offset any gain or loss caused by foreign exchange rate fluctuations."
"like","like","impf"," I would like to ask you to observe a minute 's silence."
"poke","poking","impf"," However, the same people who accuse Europe of poking its nose into everything are the first to speak up when we do not talk about the social dimension."
"stimulate","stimulate","pf"," It will also stimulate debate and dialogue on questions which are central to achieving a just and inclusive society."
"transfer","transfer","pf"," The beneficiaries will be young entrepreneurs ( owners or managers of SMEs, VSEs and craft undertakings ) who are in the process of setting up in business or are planning to transfer their business in the short to medium term."
"keep","kept","pf"," The alert must, according to Article 20 not be kept longer than the period of refusal of entry laid down in the decision ( of removal or return )."
"reaffirm","reaffirm","pf"," However, in order to make this absolutely clear, it would be useful to reaffirm this explicitly in the proposals."
"send","send","pf"," At an appropriate time, the departments concerned will send the European Parliament a report on the activity of the Europa site, including interinstitutional pages and the development of the letter box and the assistance it provides to members of the European Parliament in their communications with the general public ( factual information ),"
"entertain","Entertain","impf"," Entertain the girls."
"request","request","impf"," One can suppose that the need to "" request "" information was justified by the cases where the data subject cannot be informed because he is not located."
"note","notes","pf"," The EDPS notes that the proposal does not address completely satisfactorily one situation which may occur in police work : the need to further use the data for a purpose considered incompatible with the one they were collected for."
"regret","regrets","impf"," Therefore, the EDPS regrets that the applicability of Article 9 on verification of quality of data is limited to data that are transmitted or made available to other Member states."
"steal","stolen","impf"," And that the part of the Greek people who actually committed the theft have also stolen the country ’ s future."
"link","linked","impf"," Although links between alerts can certainly be useful to controls ( for instance, an arrest warrant on a car thief can be linked to a stolen vehicle ), the introduction of links between alerts is a very typical feature of a police investigative tool."
"contribute","contribute","impf"," The employment and social affairs policy area covers activities which contribute to the development of a modern, innovative and sustainable European social model with more and better jobs in an inclusive society based on equal opportunities."
"interact","interact","impf"," It is in some cases difficult to see how lex generalis and lex specialis interact, and it would be useful to clarify this in the proposals."
"point","point","impf"," He would also like to refer to the ongoing discussion as to which body could be entrusted with the management of the different large scale systems in the future ( see also point 3.8 of this opinion )."
"highlight","highlights","pf"," Finally, a summary of conclusions highlights the principal conclusions for each point."
"strive","strive","impf"," In conclusion, the present opinion will strive to ensure a high level of data protection, consistency and clarity to provide the data subject with the necessary legal certainty."
"trace","tracing","impf"," - They were tracing my cellular."
"award","awarded","pf"," These are primarily projects for which contracts have not yet been awarded."
"reject","rejecting","pf"," First, annulment of the decision definitively establishing his staff report for the year 2003, of the decision awarding the applicant 's merit points for the year 2003 and of the decision not to promote him in 2004, and also of the decision rejecting his complaint against those decisions and, second, a claim for damages."
"derogate","derogate","impf"," In the first place : it should be ensured that the additional rules for data protection in Chapter II ( the second layer, mentioned in point 47 ) do not derogate from the general principles of data protection."
"spend","spent","pf"," I spent the night looking at you."
"value","valued","pf"," At year-end outstanding prefinancing amounts are valued at the original amount(s ) paid to the beneficiary less : any amounts returned, eligible amounts cleared and the estimated eligible amounts not yet cleared at year-end."
"win","win","pf"," We need a national consensus in Greece so that Greece can win the confidence of the partners and the markets in terms of the very important reforms that are needed."
"process","processing","impf"," However, the text of Article 5 underestimates the need for making data processing legitimate on other legal grounds, in specific circumstances."
"move","moved","impf"," Furthermore, for systematic reasons, the EDPS suggests that Article 4 ( 4 ) is moved to the end of Article 5."
"amount","amounted","impf"," During 2005 recovery order files closed amounted to EUR 60, 56 million."
"deserve","deserves","pf"," The SIS II proposals introduce the possibility to process a new category of data which deserves specific attention : biometric data."
"comply","comply","pf"," Article 102 of the Schengen Convention provides for a system where the use of the data is strictly regulated and restricted, even in national legislation ( "" Any use of the data which does not comply with paragraphs 1 to 4 shall be considered as misuse under the national law of the Contracting Party "" )."
"repay","repaid","pf"," This article is intended to cover other per hectare compensatory payments where they have not been entered against other items of Article 05 03 02 and the amounts resulting from application of Article 3(2 ) and Article 4 of Council Regulation ( EC ) No 1259/ 1999 repaid by the Member States if not used within the time limits set."
"restore","restore","pf"," On 16 September, the European Commission finally proposed that any country seeking to temporarily restore border controls should first seek authorisation from Brussels - an announcement that had initially been scheduled for three days earlier, but which had then been magically postponed until after the Danish general election vote."
"clear","cleared","pf"," The full text of the decision is available only in English and will be made public after it is cleared of any business secrets it may contain."
"say","say","impf"," How do we say ' abstention '?"
"follow","following","impf"," In order to clarify this context and to remind what the main points of reference for our examination are, it is useful to list the following :"
"increase","increases","pf"," As it was stated earlier in this opinion, the multiplication of access points to the system needs to be carefully justified as it automatically increases the risks of abuses."
"differ","differ","impf"," Actual results could differ from those estimates."
"diminish","diminish","pf"," their debt would diminish in real terms;"
"spread","spread","pf"," In a global world, problems also spread quickly to others."
"build","built","pf"," - Interoperability between systems built for different purposes or with third country systems is far more questionable."
"mean","mean","impf"," The lack of an express provision conferring on the Community Courts unlimited jurisdiction does not, ipso facto, mean that they do not have any such jurisdiction."
"approve","approve","pf"," I wonder if it would not have been possible to approve it some months ago."
"emphasise","emphasises","impf"," The EDPS emphasises the importance of these aspects of the proposal."
"anticipate","anticipating","impf"," - introducing a Community system for forecasting fruit and vegetable production by means of market monitoring centres at both Community and national level, tasked with anticipating crises in order to speed up response capabilities,"
"earn","earned","pf"," This amount represents interest earned on the Stabex security accounts during the financial year 2005 but only credited to the bank account in 2006."
"challenge","challenge","pf"," Just when we could challenge them with this."
"further","further","impf"," - promote and further develop the monitoring scheme and evaluation of information gathered and develop a platform for exchange of data with and between Member States and other interested stakeholders,"
"intend","intended","impf"," This Framework Decision is intended to replace Convention 108 as the legislation of reference for the draft SIS II Decision, which is likely to have an impact on the data protection regime in this context ( see below, point 2.2.5 )."
"snap","Snap","pf"," Snap him like a twig."
